"Status","Year","Age","Region_london","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","20-29","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Female","Unknown","100","[c]","28810","28000"
"Leaver CS","2021","20-29","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Male","Unknown","85","[c]","28480","28000"
"Leaver CS","2021","20-29","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","London","Female","Heterosexual / straight","295","[c]","42680","40470"
"Leaver CS","2021","30-39","London","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","London","Female","Undeclared","40","[c]","40840","37360"
"Leaver CS","2021","30-39","London","Female","Unknown","170","[c]","39800","32950"
"Leaver CS","2021","30-39","London","Male","Heterosexual / straight","245","[c]","45850","42000"
"Leaver CS","2021","30-39","London","Male","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","London","Male","Undeclared","35","[c]","46750","45010"
"Leaver CS","2021","30-39","London","Male","Unknown","185","[c]","42480","40030"
"Leaver CS","2021","30-39","London","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","London","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outside London","Female","Heterosexual / straight","680","[c]","28160","24180"
"Leaver CS","2021","30-39","Outside London","Female","LGBO","70","[c]","28140","27100"
"Leaver CS","2021","30-39","Outside London","Female","Undeclared","90","[c]","26730","23590"
"Leaver CS","2021","30-39","Outside London","Female","Unknown","675","[c]","27900","26670"
"Leaver CS","2021","30-39","Outside London","Male","Heterosexual / straight","695","[c]","30120","27570"
"Leaver CS","2021","30-39","Outside London","Male","LGBO","40","[c]","31640","27570"
"Leaver CS","2021","30-39","Outside London","Male","Undeclared","85","[c]","33980","31300"
"Leaver CS","2021","30-39","Outside London","Male","Unknown","540","[c]","30220","27570"
"Leaver CS","2021","30-39","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outside London","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Overseas","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Overseas","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Overseas","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Female","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Male","Unknown","55","[c]","32700","29150"
"Leaver CS","2021","30-39","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","London","Female","Heterosexual / straight","195","[c]","46930","40470"
"Leaver CS","2021","40-49","London","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","London","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","London","Female","Unknown","155","[c]","46790","38780"
"Leaver CS","2021","40-49","London","Male","Heterosexual / straight","140","[c]","52200","48760"
"Leaver CS","2021","40-49","London","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","London","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","London","Male","Unknown","100","[c]","53960","52280"
"Leaver CS","2021","40-49","London","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outside London","Female","Heterosexual / straight","625","[c]","30870","26930"
"Leaver CS","2021","40-49","Outside London","Female","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outside London","Female","Undeclared","80","[c]","30660","26380"
"Leaver CS","2021","40-49","Outside London","Female","Unknown","740","[c]","30840","26550"
"Leaver CS","2021","40-49","Outside London","Male","Heterosexual / straight","540","[c]","33030","28430"
"Leaver CS","2021","40-49","Outside London","Male","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outside London","Male","Undeclared","75","[c]","33040","26810"
"Leaver CS","2021","40-49","Outside London","Male","Unknown","505","[c]","32600","27570"
"Leaver CS","2021","40-49","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Overseas","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Overseas","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Overseas","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Female","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Male","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","London","Female","Heterosexual / straight","215","[c]","45140","37800"
"Leaver CS","2021","50-59","London","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","London","Female","Undeclared","45","[c]","45930","35200"
"Leaver CS","2021","50-59","London","Female","Unknown","200","[c]","45200","31880"
"Leaver CS","2021","50-59","London","Male","Heterosexual / straight","195","[c]","54090","43410"
"Leaver CS","2021","50-59","London","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","London","Male","Undeclared","45","[c]","59030","56920"
"Leaver CS","2021","50-59","London","Male","Unknown","215","[c]","53350","46330"
"Leaver CS","2021","50-59","London","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","London","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Outside London","Female","Heterosexual / straight","1100","[c]","30960","26880"
"Leaver CS","2021","50-59","Outside London","Female","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Outside London","Female","Undeclared","185","[c]","31150","26780"
"Leaver CS","2021","50-59","Outside London","Female","Unknown","1625","[c]","29930","26790"
"Leaver CS","2021","50-59","Outside London","Male","Heterosexual / straight","1040","[c]","35930","31030"
"Leaver CS","2021","50-59","Outside London","Male","LGBO","45","[c]","32880","27570"
"Leaver CS","2021","50-59","Outside London","Male","Undeclared","190","[c]","32870","29290"
"Leaver CS","2021","50-59","Outside London","Male","Unknown","1065","[c]","33310","29290"
"Leaver CS","2021","50-59","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Overseas","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Overseas","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Overseas","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Overseas","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Female","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Male","Unknown","75","[c]","57200","42430"
"Leaver CS","2021","50-59","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","London","Female","Heterosexual / straight","130","[c]","47280","37000"
"Leaver CS","2021","60-64","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","London","Female","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","London","Female","Unknown","120","[c]","47730","32560"
"Leaver CS","2021","60-64","London","Male","Heterosexual / straight","150","[c]","50430","44780"
"Leaver CS","2021","60-64","London","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","London","Male","Undeclared","35","[c]","51690","47220"
"Leaver CS","2021","60-64","London","Male","Unknown","135","[c]","47410","39270"
"Leaver CS","2021","60-64","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","London","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outside London","Female","Heterosexual / straight","905","[c]","30810","26890"
"Leaver CS","2021","60-64","Outside London","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outside London","Female","Undeclared","210","[c]","30880","26890"
"Leaver CS","2021","60-64","Outside London","Female","Unknown","950","[c]","30020","26740"
"Leaver CS","2021","60-64","Outside London","Male","Heterosexual / straight","915","[c]","36660","31880"
"Leaver CS","2021","60-64","Outside London","Male","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outside London","Male","Undeclared","200","[c]","34620","32690"
"Leaver CS","2021","60-64","Outside London","Male","Unknown","755","[c]","36520","30160"
"Leaver CS","2021","60-64","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Overseas","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Overseas","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Male","Unknown","55","[c]","42680","36580"
"Leaver CS","2021","60-64","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","Female","Heterosexual / straight","95","[c]","35030","28450"
"Leaver CS","2021","65+","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","Female","Unknown","105","[c]","34470","26380"
"Leaver CS","2021","65+","London","Male","Heterosexual / straight","120","[c]","40930","31880"
"Leaver CS","2021","65+","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","Male","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","Male","Unknown","90","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Outside London","Female","Heterosexual / straight","735","[c]","24800","21430"
"Leaver CS","2021","65+","Outside London","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Outside London","Female","Undeclared","150","[c]","24320","21590"
"Leaver CS","2021","65+","Outside London","Female","Unknown","645","[c]","28190","24370"
"Leaver CS","2021","65+","Outside London","Male","Heterosexual / straight","785","[c]","29780","26140"
"Leaver CS","2021","65+","Outside London","Male","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Outside London","Male","Undeclared","190","[c]","30170","26780"
"Leaver CS","2021","65+","Outside London","Male","Unknown","560","[c]","32650","27130"
"Leaver CS","2021","65+","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","Female","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","Male","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Outside London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Outside London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Outside London","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","London","Female","Heterosexual / straight","645","[c]","34880","33090"
"Leaver Dept.","2021","20-29","London","Female","LGBO","80","[c]","35960","34080"
"Leaver Dept.","2021","20-29","London","Female","Undeclared","60","[c]","38740","35670"
"Leaver Dept.","2021","20-29","London","Female","Unknown","445","[c]","35980","33120"
"Leaver Dept.","2021","20-29","London","Male","Heterosexual / straight","440","[c]","35880","33570"
"Leaver Dept.","2021","20-29","London","Male","LGBO","90","[c]","35790","33210"
"Leaver Dept.","2021","20-29","London","Male","Undeclared","50","[c]","34090","32720"
"Leaver Dept.","2021","20-29","London","Male","Unknown","395","[c]","36280","33510"
"Leaver Dept.","2021","20-29","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Outside London","Female","Heterosexual / straight","455","[c]","25210","24110"
"Leaver Dept.","2021","20-29","Outside London","Female","LGBO","35","[c]","25930","24890"
"Leaver Dept.","2021","20-29","Outside London","Female","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Outside London","Female","Unknown","385","[c]","25240","24050"
"Leaver Dept.","2021","20-29","Outside London","Male","Heterosexual / straight","285","[c]","25910","25000"
"Leaver Dept.","2021","20-29","Outside London","Male","LGBO","55","[c]","26230","23500"
"Leaver Dept.","2021","20-29","Outside London","Male","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Outside London","Male","Unknown","365","[c]","26120","24820"
"Leaver Dept.","2021","20-29","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Overseas","Female","Unknown","10","[c]","[c]","[c]"
