"Status","Year","Disability","Region_ITL2","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Highlands and Islands","HEO","Unknown","60","60","36020","36610"
"In post","2021","Declared non-disabled","Highlands and Islands","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Highlands and Islands","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Highlands and Islands","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Highlands and Islands","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Highlands and Islands","SEO","Heterosexual / straight","65","65","42830","42550"
"In post","2021","Declared non-disabled","Highlands and Islands","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Highlands and Islands","SEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Highlands and Islands","SEO","Unknown","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Highlands and Islands","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Highlands and Islands","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Highlands and Islands","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Highlands and Islands","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Inner London - East","AA","Heterosexual / straight","95","95","21500","20300"
"In post","2021","Declared non-disabled","Inner London - East","AA","LGBO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Inner London - East","AA","Undeclared","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Inner London - East","AA","Unknown","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Inner London - East","AO","Heterosexual / straight","1000","930","26300","25110"
"In post","2021","Declared non-disabled","Inner London - East","AO","LGBO","60","55","27030","25110"
"In post","2021","Declared non-disabled","Inner London - East","AO","Undeclared","115","105","24820","24890"
"In post","2021","Declared non-disabled","Inner London - East","AO","Unknown","300","250","24530","24120"
"In post","2021","Declared non-disabled","Inner London - East","EO","Heterosexual / straight","2015","1910","30460","31060"
"In post","2021","Declared non-disabled","Inner London - East","EO","LGBO","135","130","30010","31060"
"In post","2021","Declared non-disabled","Inner London - East","EO","Undeclared","215","200","30050","31060"
"In post","2021","Declared non-disabled","Inner London - East","EO","Unknown","465","430","30990","31060"
"In post","2021","Declared non-disabled","Inner London - East","G6","Heterosexual / straight","545","520","71780","71290"
"In post","2021","Declared non-disabled","Inner London - East","G6","LGBO","45","45","71340","71290"
"In post","2021","Declared non-disabled","Inner London - East","G6","Undeclared","60","55","71570","69740"
"In post","2021","Declared non-disabled","Inner London - East","G6","Unknown","90","85","74710","74840"
"In post","2021","Declared non-disabled","Inner London - East","G7","Heterosexual / straight","1420","1370","57640","57740"
"In post","2021","Declared non-disabled","Inner London - East","G7","LGBO","100","100","57370","57770"
"In post","2021","Declared non-disabled","Inner London - East","G7","Undeclared","125","125","58210","57400"
"In post","2021","Declared non-disabled","Inner London - East","G7","Unknown","210","205","58530","59150"
"In post","2021","Declared non-disabled","Inner London - East","HEO","Heterosexual / straight","1255","1220","36090","36060"
"In post","2021","Declared non-disabled","Inner London - East","HEO","LGBO","85","85","35770","35470"
"In post","2021","Declared non-disabled","Inner London - East","HEO","Undeclared","110","105","35710","36100"
"In post","2021","Declared non-disabled","Inner London - East","HEO","Unknown","180","175","37120","36650"
"In post","2021","Declared non-disabled","Inner London - East","SCS level","Heterosexual / straight","325","300","97960","96600"
"In post","2021","Declared non-disabled","Inner London - East","SCS level","LGBO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Inner London - East","SCS level","Undeclared","35","30","94430","91590"
"In post","2021","Declared non-disabled","Inner London - East","SCS level","Unknown","55","55","98930","91560"
"In post","2021","Declared non-disabled","Inner London - East","SEO","Heterosexual / straight","1095","1050","42980","41760"
"In post","2021","Declared non-disabled","Inner London - East","SEO","LGBO","65","65","43310","41760"
"In post","2021","Declared non-disabled","Inner London - East","SEO","Undeclared","105","105","42770","41350"
"In post","2021","Declared non-disabled","Inner London - East","SEO","Unknown","125","120","44420","43730"
"In post","2021","Declared non-disabled","Inner London - East","Unknown","Heterosexual / straight","410","400","33380","34100"
"In post","2021","Declared non-disabled","Inner London - East","Unknown","LGBO","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Inner London - East","Unknown","Undeclared","40","40","36940","35650"
"In post","2021","Declared non-disabled","Inner London - East","Unknown","Unknown","25","20","[c]","[c]"
"In post","2021","Declared non-disabled","Inner London - West","AA","Heterosexual / straight","305","290","22220","22210"
"In post","2021","Declared non-disabled","Inner London - West","AA","LGBO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Inner London - West","AA","Undeclared","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Inner London - West","AA","Unknown","45","40","22940","21090"
"In post","2021","Declared non-disabled","Inner London - West","AO","Heterosexual / straight","1885","1800","26180","24900"
"In post","2021","Declared non-disabled","Inner London - West","AO","LGBO","95","95","26760","25110"
"In post","2021","Declared non-disabled","Inner London - West","AO","Undeclared","185","175","25870","25110"
"In post","2021","Declared non-disabled","Inner London - West","AO","Unknown","235","210","25870","24370"
"In post","2021","Declared non-disabled","Inner London - West","EO","Heterosexual / straight","4005","3900","29320","29280"
"In post","2021","Declared non-disabled","Inner London - West","EO","LGBO","255","250","28910","28500"
"In post","2021","Declared non-disabled","Inner London - West","EO","Undeclared","370","355","29310","29280"
"In post","2021","Declared non-disabled","Inner London - West","EO","Unknown","400","375","30120","30110"
"In post","2021","Declared non-disabled","Inner London - West","G6","Heterosexual / straight","3520","3385","68840","67400"
"In post","2021","Declared non-disabled","Inner London - West","G6","LGBO","275","270","67600","66430"
"In post","2021","Declared non-disabled","Inner London - West","G6","Undeclared","315","300","70250","68720"
"In post","2021","Declared non-disabled","Inner London - West","G6","Unknown","315","295","69030","66290"
"In post","2021","Declared non-disabled","Inner London - West","G7","Heterosexual / straight","8265","7990","56480","55140"
"In post","2021","Declared non-disabled","Inner London - West","G7","LGBO","735","725","56130","54700"
"In post","2021","Declared non-disabled","Inner London - West","G7","Undeclared","730","710","57000","56130"
"In post","2021","Declared non-disabled","Inner London - West","G7","Unknown","530","490","57220","55300"
"In post","2021","Declared non-disabled","Inner London - West","HEO","Heterosexual / straight","6485","6380","35270","35050"
"In post","2021","Declared non-disabled","Inner London - West","HEO","LGBO","575","570","34850","34550"
"In post","2021","Declared non-disabled","Inner London - West","HEO","Undeclared","585","580","35490","35070"
"In post","2021","Declared non-disabled","Inner London - West","HEO","Unknown","405","390","36120","36140"
"In post","2021","Declared non-disabled","Inner London - West","SCS level","Heterosexual / straight","2250","2175","88830","79600"
"In post","2021","Declared non-disabled","Inner London - West","SCS level","LGBO","160","155","86410","78000"
"In post","2021","Declared non-disabled","Inner London - West","SCS level","Undeclared","150","145","88620","80190"
"In post","2021","Declared non-disabled","Inner London - West","SCS level","Unknown","145","140","93960","84040"
"In post","2021","Declared non-disabled","Inner London - West","SEO","Heterosexual / straight","4865","4765","42660","41970"
"In post","2021","Declared non-disabled","Inner London - West","SEO","LGBO","405","405","42250","41760"
"In post","2021","Declared non-disabled","Inner London - West","SEO","Undeclared","445","430","43130","42440"
"In post","2021","Declared non-disabled","Inner London - West","SEO","Unknown","350","340","43020","41680"
"In post","2021","Declared non-disabled","Inner London - West","Unknown","Heterosexual / straight","130","130","38440","35310"
"In post","2021","Declared non-disabled","Inner London - West","Unknown","LGBO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Inner London - West","Unknown","Undeclared","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Inner London - West","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Kent","AA","Heterosexual / straight","220","210","20260","20600"
"In post","2021","Declared non-disabled","Kent","AA","LGBO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Kent","AA","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Kent","AA","Unknown","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Kent","AO","Heterosexual / straight","1345","1270","25890","24590"
"In post","2021","Declared non-disabled","Kent","AO","LGBO","65","65","26810","26590"
"In post","2021","Declared non-disabled","Kent","AO","Undeclared","105","95","25080","24180"
"In post","2021","Declared non-disabled","Kent","AO","Unknown","180","160","25560","25110"
"In post","2021","Declared non-disabled","Kent","EO","Heterosexual / straight","2120","1945","27910","27370"
"In post","2021","Declared non-disabled","Kent","EO","LGBO","100","95","28810","29290"
"In post","2021","Declared non-disabled","Kent","EO","Undeclared","250","225","28220","27370"
"In post","2021","Declared non-disabled","Kent","EO","Unknown","190","175","30260","29350"
"In post","2021","Declared non-disabled","Kent","G6","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Declared non-disabled","Kent","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Kent","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Kent","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Kent","G7","Heterosexual / straight","130","125","53680","52070"
"In post","2021","Declared non-disabled","Kent","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Kent","G7","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Kent","G7","Unknown","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Kent","HEO","Heterosexual / straight","520","505","33540","31960"
"In post","2021","Declared non-disabled","Kent","HEO","LGBO","30","30","35130","34850"
"In post","2021","Declared non-disabled","Kent","HEO","Undeclared","65","60","32980","32080"
"In post","2021","Declared non-disabled","Kent","HEO","Unknown","35","35","35080","35120"
"In post","2021","Declared non-disabled","Kent","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Kent","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Kent","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Kent","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Kent","SEO","Heterosexual / straight","230","220","42420","40280"
"In post","2021","Declared non-disabled","Kent","SEO","LGBO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Kent","SEO","Undeclared","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Kent","SEO","Unknown","15","10","[c]","[c]"
"In post","2021","Declared non-disabled","Kent","Unknown","Heterosexual / straight","165","150","30040","30880"
"In post","2021","Declared non-disabled","Kent","Unknown","LGBO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Kent","Unknown","Undeclared","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Kent","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Lancashire","AA","Heterosexual / straight","205","190","19890","20600"
"In post","2021","Declared non-disabled","Lancashire","AA","LGBO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Lancashire","AA","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Lancashire","AA","Unknown","40","30","20590","20600"
"In post","2021","Declared non-disabled","Lancashire","AO","Heterosexual / straight","2575","2325","21880","21010"
"In post","2021","Declared non-disabled","Lancashire","AO","LGBO","130","125","21970","21010"
"In post","2021","Declared non-disabled","Lancashire","AO","Undeclared","220","190","21660","21010"
"In post","2021","Declared non-disabled","Lancashire","AO","Unknown","775","650","21980","21010"
"In post","2021","Declared non-disabled","Lancashire","EO","Heterosexual / straight","2100","1910","27400","27570"
"In post","2021","Declared non-disabled","Lancashire","EO","LGBO","85","80","27700","27570"
"In post","2021","Declared non-disabled","Lancashire","EO","Undeclared","210","185","27470","27570"
"In post","2021","Declared non-disabled","Lancashire","EO","Unknown","725","645","27540","27570"
"In post","2021","Declared non-disabled","Lancashire","G6","Heterosexual / straight","135","130","67840","65470"
"In post","2021","Declared non-disabled","Lancashire","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Lancashire","G6","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Lancashire","G6","Unknown","30","25","[c]","[c]"
"In post","2021","Declared non-disabled","Lancashire","G7","Heterosexual / straight","320","310","52270","52580"
"In post","2021","Declared non-disabled","Lancashire","G7","LGBO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Lancashire","G7","Undeclared","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Lancashire","G7","Unknown","75","70","53180","52310"
"In post","2021","Declared non-disabled","Lancashire","HEO","Heterosexual / straight","780","730","32860","31990"
"In post","2021","Declared non-disabled","Lancashire","HEO","LGBO","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","Lancashire","HEO","Undeclared","70","65","33010","32080"
"In post","2021","Declared non-disabled","Lancashire","HEO","Unknown","180","170","33200","32470"
"In post","2021","Declared non-disabled","Lancashire","SCS level","Heterosexual / straight","30","30","85290","77800"
"In post","2021","Declared non-disabled","Lancashire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Lancashire","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Lancashire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Lancashire","SEO","Heterosexual / straight","555","525","39930","38630"
"In post","2021","Declared non-disabled","Lancashire","SEO","LGBO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Lancashire","SEO","Undeclared","40","35","40570","39430"
"In post","2021","Declared non-disabled","Lancashire","SEO","Unknown","95","90","37780","36540"
"In post","2021","Declared non-disabled","Lancashire","Unknown","Heterosexual / straight","270","250","29440","30210"
"In post","2021","Declared non-disabled","Lancashire","Unknown","LGBO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Lancashire","Unknown","Undeclared","15","10","[c]","[c]"
"In post","2021","Declared non-disabled","Lancashire","Unknown","Unknown","15","10","[c]","[c]"
"In post","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","AA","Heterosexual / straight","165","150","19140","18800"
"In post","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","AA","LGBO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","AA","Undeclared","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","AA","Unknown","25","20","[c]","[c]"
"In post","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","AO","Heterosexual / straight","1260","1125","22290","21010"
"In post","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","AO","LGBO","55","55","23110","21950"
"In post","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","AO","Undeclared","120","110","22640","21010"
"In post","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","AO","Unknown","200","165","22800","21010"
"In post","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","EO","Heterosexual / straight","925","865","27220","27570"
"In post","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","EO","LGBO","55","50","27440","27570"
"In post","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","EO","Undeclared","120","105","26930","27570"
"In post","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","EO","Unknown","190","160","27540","27570"
"In post","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","G6","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","G7","Heterosexual / straight","105","100","55050","53350"
"In post","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","G7","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","G7","Unknown","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","HEO","Heterosexual / straight","345","325","33550","33300"
"In post","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","HEO","LGBO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","HEO","Undeclared","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","HEO","Unknown","35","30","33070","33170"
"In post","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","SEO","Heterosexual / straight","210","195","42060","40670"
"In post","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","SEO","LGBO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","SEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","SEO","Unknown","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Unknown","Heterosexual / straight","240","220","29780","30210"
"In post","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Unknown","LGBO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Unknown","Undeclared","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Lincolnshire","AA","Heterosexual / straight","180","170","19570","19560"
"In post","2021","Declared non-disabled","Lincolnshire","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Lincolnshire","AA","Undeclared","15","10","[c]","[c]"
"In post","2021","Declared non-disabled","Lincolnshire","AA","Unknown","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Lincolnshire","AO","Heterosexual / straight","580","545","23000","21130"
"In post","2021","Declared non-disabled","Lincolnshire","AO","LGBO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Lincolnshire","AO","Undeclared","50","45","22650","21070"
"In post","2021","Declared non-disabled","Lincolnshire","AO","Unknown","45","35","22260","21010"
"In post","2021","Declared non-disabled","Lincolnshire","EO","Heterosexual / straight","400","380","27780","27570"
"In post","2021","Declared non-disabled","Lincolnshire","EO","LGBO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Lincolnshire","EO","Undeclared","40","35","26850","26780"
"In post","2021","Declared non-disabled","Lincolnshire","EO","Unknown","70","60","27710","27570"
"In post","2021","Declared non-disabled","Lincolnshire","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Lincolnshire","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Lincolnshire","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Lincolnshire","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Lincolnshire","G7","Heterosexual / straight","45","40","57940","55270"
"In post","2021","Declared non-disabled","Lincolnshire","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Lincolnshire","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Lincolnshire","G7","Unknown","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Lincolnshire","HEO","Heterosexual / straight","205","200","32750","33000"
"In post","2021","Declared non-disabled","Lincolnshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Lincolnshire","HEO","Undeclared","25","20","[c]","[c]"
"In post","2021","Declared non-disabled","Lincolnshire","HEO","Unknown","30","25","[c]","[c]"
"In post","2021","Declared non-disabled","Lincolnshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Lincolnshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Lincolnshire","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Lincolnshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Lincolnshire","SEO","Heterosexual / straight","120","115","42380","41600"
"In post","2021","Declared non-disabled","Lincolnshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Lincolnshire","SEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Lincolnshire","SEO","Unknown","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Lincolnshire","Unknown","Heterosexual / straight","80","75","30780","30210"
"In post","2021","Declared non-disabled","Lincolnshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Lincolnshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Lincolnshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Merseyside","AA","Heterosexual / straight","325","285","18450","17990"
"In post","2021","Declared non-disabled","Merseyside","AA","LGBO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Merseyside","AA","Undeclared","30","20","[c]","[c]"
"In post","2021","Declared non-disabled","Merseyside","AA","Unknown","35","35","20390","20230"
"In post","2021","Declared non-disabled","Merseyside","AO","Heterosexual / straight","3210","2845","21320","21430"
"In post","2021","Declared non-disabled","Merseyside","AO","LGBO","115","105","21220","21430"
"In post","2021","Declared non-disabled","Merseyside","AO","Undeclared","280","245","21200","21430"
"In post","2021","Declared non-disabled","Merseyside","AO","Unknown","655","525","21450","21010"
"In post","2021","Declared non-disabled","Merseyside","EO","Heterosexual / straight","3535","3250","26090","25560"
"In post","2021","Declared non-disabled","Merseyside","EO","LGBO","155","155","25880","25400"
"In post","2021","Declared non-disabled","Merseyside","EO","Undeclared","295","265","26550","26780"
"In post","2021","Declared non-disabled","Merseyside","EO","Unknown","560","475","27290","27570"
"In post","2021","Declared non-disabled","Merseyside","G6","Heterosexual / straight","170","170","65530","64670"
"In post","2021","Declared non-disabled","Merseyside","G6","LGBO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Merseyside","G6","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Merseyside","G6","Unknown","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Merseyside","G7","Heterosexual / straight","620","595","53200","52580"
"In post","2021","Declared non-disabled","Merseyside","G7","LGBO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Merseyside","G7","Undeclared","40","40","54670","52580"
"In post","2021","Declared non-disabled","Merseyside","G7","Unknown","60","55","55620","55610"
"In post","2021","Declared non-disabled","Merseyside","HEO","Heterosexual / straight","1520","1445","31660","31810"
"In post","2021","Declared non-disabled","Merseyside","HEO","LGBO","55","55","31420","31710"
"In post","2021","Declared non-disabled","Merseyside","HEO","Undeclared","115","105","32080","31810"
"In post","2021","Declared non-disabled","Merseyside","HEO","Unknown","145","135","32900","32070"
"In post","2021","Declared non-disabled","Merseyside","SCS level","Heterosexual / straight","45","45","89520","84660"
"In post","2021","Declared non-disabled","Merseyside","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Merseyside","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Merseyside","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Merseyside","SEO","Heterosexual / straight","960","920","39600","38630"
"In post","2021","Declared non-disabled","Merseyside","SEO","LGBO","35","35","37650","38630"
"In post","2021","Declared non-disabled","Merseyside","SEO","Undeclared","60","55","41390","38630"
"In post","2021","Declared non-disabled","Merseyside","SEO","Unknown","70","70","40420","38630"
"In post","2021","Declared non-disabled","Merseyside","Unknown","Heterosexual / straight","230","215","29730","28200"
"In post","2021","Declared non-disabled","Merseyside","Unknown","LGBO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Merseyside","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Merseyside","Unknown","Unknown","25","20","[c]","[c]"
"In post","2021","Declared non-disabled","North Eastern Scotland","AA","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","North Eastern Scotland","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","North Eastern Scotland","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","North Eastern Scotland","AA","Unknown","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","North Eastern Scotland","AO","Heterosexual / straight","140","130","27270","23340"
"In post","2021","Declared non-disabled","North Eastern Scotland","AO","LGBO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","North Eastern Scotland","AO","Undeclared","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","North Eastern Scotland","AO","Unknown","50","50","25010","22920"
"In post","2021","Declared non-disabled","North Eastern Scotland","EO","Heterosexual / straight","245","230","28240","27570"
"In post","2021","Declared non-disabled","North Eastern Scotland","EO","LGBO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","North Eastern Scotland","EO","Undeclared","25","20","[c]","[c]"
"In post","2021","Declared non-disabled","North Eastern Scotland","EO","Unknown","40","35","29480","27570"
"In post","2021","Declared non-disabled","North Eastern Scotland","G6","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","North Eastern Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","North Eastern Scotland","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","North Eastern Scotland","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","North Eastern Scotland","G7","Heterosexual / straight","60","55","65910","61010"
"In post","2021","Declared non-disabled","North Eastern Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","North Eastern Scotland","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","North Eastern Scotland","G7","Unknown","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","North Eastern Scotland","HEO","Heterosexual / straight","130","120","35540","33620"
"In post","2021","Declared non-disabled","North Eastern Scotland","HEO","LGBO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","North Eastern Scotland","HEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","North Eastern Scotland","HEO","Unknown","30","30","35420","35110"
"In post","2021","Declared non-disabled","North Eastern Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","North Eastern Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","North Eastern Scotland","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","North Eastern Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
