"Status","Year","Function_of_post","Region_ITL1","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Property","Scotland","Eastern Scotland","Male","365","355","33430","30160"
"In post","2021","Property","Scotland","Highlands and Islands","Female","95","85","28940","28120"
"In post","2021","Property","Scotland","Highlands and Islands","Male","240","235","30260","28120"
"In post","2021","Property","Scotland","North Eastern Scotland","Female","20","15","[c]","[c]"
"In post","2021","Property","Scotland","North Eastern Scotland","Male","70","70","30990","28870"
"In post","2021","Property","Scotland","Southern Scotland","Female","50","50","29570","28120"
"In post","2021","Property","Scotland","Southern Scotland","Male","170","165","30240","28120"
"In post","2021","Property","Scotland","West Central Scotland","Female","40","40","26550","25870"
"In post","2021","Property","Scotland","West Central Scotland","Male","140","140","30130","28870"
"In post","2021","Property","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","110","105","33000","30910"
"In post","2021","Property","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","250","250","34520","33300"
"In post","2021","Property","South East (England)","Hampshire and Isle of Wight","Female","180","170","33050","33250"
"In post","2021","Property","South East (England)","Hampshire and Isle of Wight","Male","270","265","36400","33300"
"In post","2021","Property","South East (England)","Kent","Female","30","25","[c]","[c]"
"In post","2021","Property","South East (England)","Kent","Male","50","50","33280","33000"
"In post","2021","Property","South East (England)","Surrey, East and West Sussex","Female","55","50","32830","29720"
"In post","2021","Property","South East (England)","Surrey, East and West Sussex","Male","80","75","39000","32550"
"In post","2021","Property","South West (England)","Cornwall and Isles of Scilly","Female","25","20","[c]","[c]"
"In post","2021","Property","South West (England)","Cornwall and Isles of Scilly","Male","35","30","29690","26670"
"In post","2021","Property","South West (England)","Devon","Female","270","245","26070","21100"
"In post","2021","Property","South West (England)","Devon","Male","255","250","29830","25860"
"In post","2021","Property","South West (England)","Dorset and Somerset","Female","35","30","32300","33300"
"In post","2021","Property","South West (England)","Dorset and Somerset","Male","45","45","29650","29200"
"In post","2021","Property","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","310","285","34990","33300"
"In post","2021","Property","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","405","400","39520","37320"
"In post","2021","Property","Unknown","Unknown","Female","5","5","[c]","[c]"
"In post","2021","Property","Unknown","Unknown","Male","10","10","[c]","[c]"
"In post","2021","Property","Wales","East Wales","Female","160","150","33550","31130"
"In post","2021","Property","Wales","East Wales","Male","160","155","32960","30990"
"In post","2021","Property","Wales","West Wales and The Valleys","Female","70","60","28650","26700"
"In post","2021","Property","Wales","West Wales and The Valleys","Male","100","100","33210","30890"
"In post","2021","Property","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","15","15","[c]","[c]"
"In post","2021","Property","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","20","20","[c]","[c]"
"In post","2021","Property","West Midlands (England)","Shropshire and Staffordshire","Female","100","95","34170","33300"
"In post","2021","Property","West Midlands (England)","Shropshire and Staffordshire","Male","110","110","35720","33300"
"In post","2021","Property","West Midlands (England)","West Midlands","Female","145","125","32390","29730"
"In post","2021","Property","West Midlands (England)","West Midlands","Male","160","155","38630","33280"
"In post","2021","Property","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","40","35","29500","26140"
"In post","2021","Property","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","45","40","31300","29720"
"In post","2021","Property","Yorkshire and The Humber","North Yorkshire","Female","65","60","32790","33300"
"In post","2021","Property","Yorkshire and The Humber","North Yorkshire","Male","115","110","33900","33300"
"In post","2021","Property","Yorkshire and The Humber","South Yorkshire","Female","45","40","35410","29730"
"In post","2021","Property","Yorkshire and The Humber","South Yorkshire","Male","65","60","41430","41230"
"In post","2021","Property","Yorkshire and The Humber","West Yorkshire","Female","220","195","29880","26000"
"In post","2021","Property","Yorkshire and The Humber","West Yorkshire","Male","180","175","34930","32100"
"In post","2021","Security","East Midlands (England)","Derbyshire and Nottinghamshire","Female","15","15","[c]","[c]"
"In post","2021","Security","East Midlands (England)","Derbyshire and Nottinghamshire","Male","65","65","33050","33200"
"In post","2021","Security","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","10","10","[c]","[c]"
"In post","2021","Security","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","15","15","[c]","[c]"
"In post","2021","Security","East Midlands (England)","Lincolnshire","Female","15","15","[c]","[c]"
"In post","2021","Security","East Midlands (England)","Lincolnshire","Male","40","40","21150","19560"
"In post","2021","Security","East of England","Bedfordshire and Hertfordshire","Female","25","25","[c]","[c]"
"In post","2021","Security","East of England","Bedfordshire and Hertfordshire","Male","60","60","24950","22650"
"In post","2021","Security","East of England","East Anglia","Female","70","65","25220","20920"
"In post","2021","Security","East of England","East Anglia","Male","175","175","31060","28890"
"In post","2021","Security","East of England","Essex","Female","55","55","34650","28750"
"In post","2021","Security","East of England","Essex","Male","165","165","42060","41070"
"In post","2021","Security","London","Inner London - East","Female","35","30","35920","33910"
"In post","2021","Security","London","Inner London - East","Male","35","35","40960","38180"
"In post","2021","Security","London","Inner London - West","Female","350","340","42990","38080"
"In post","2021","Security","London","Inner London - West","Male","605","600","41680","38540"
"In post","2021","Security","London","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","London","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","London","Outer London - South","Female","15","15","[c]","[c]"
"In post","2021","Security","London","Outer London - South","Male","10","10","[c]","[c]"
"In post","2021","Security","London","Outer London - West and North West","Female","10","10","[c]","[c]"
"In post","2021","Security","London","Outer London - West and North West","Male","30","30","26100","22900"
"In post","2021","Security","North East (England)","Northumberland and Tyne and Wear","Female","15","15","[c]","[c]"
"In post","2021","Security","North East (England)","Northumberland and Tyne and Wear","Male","35","30","30770","26670"
"In post","2021","Security","North East (England)","Tees Valley and Durham","Female","25","25","[c]","[c]"
"In post","2021","Security","North East (England)","Tees Valley and Durham","Male","30","30","36870","36480"
"In post","2021","Security","North West (England)","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","North West (England)","Cheshire","Male","5","5","[c]","[c]"
"In post","2021","Security","North West (England)","Cumbria","Female","20","20","[c]","[c]"
"In post","2021","Security","North West (England)","Cumbria","Male","75","75","28070","23540"
"In post","2021","Security","North West (England)","Greater Manchester","Female","35","35","34700","33300"
"In post","2021","Security","North West (England)","Greater Manchester","Male","45","45","33400","33300"
"In post","2021","Security","North West (England)","Lancashire","Female","20","20","[c]","[c]"
"In post","2021","Security","North West (England)","Lancashire","Male","35","35","23880","19560"
"In post","2021","Security","North West (England)","Merseyside","Female","15","15","[c]","[c]"
"In post","2021","Security","North West (England)","Merseyside","Male","45","45","24620","20060"
"In post","2021","Security","Northern Ireland","Northern Ireland","Female","30","30","22850","20310"
"In post","2021","Security","Northern Ireland","Northern Ireland","Male","365","360","21350","20310"
"In post","2021","Security","Overseas","Overseas","Female","30","30","40570","34670"
"In post","2021","Security","Overseas","Overseas","Male","95","95","39720","34450"
"In post","2021","Security","Scotland","Eastern Scotland","Female","15","15","[c]","[c]"
"In post","2021","Security","Scotland","Eastern Scotland","Male","75","70","27180","20060"
"In post","2021","Security","Scotland","Highlands and Islands","Female","10","10","[c]","[c]"
"In post","2021","Security","Scotland","Highlands and Islands","Male","30","30","25110","19810"
"In post","2021","Security","Scotland","North Eastern Scotland","Female","10","10","[c]","[c]"
"In post","2021","Security","Scotland","North Eastern Scotland","Male","85","80","41160","44070"
"In post","2021","Security","Scotland","Southern Scotland","Female","5","5","[c]","[c]"
"In post","2021","Security","Scotland","Southern Scotland","Male","50","45","24830","19810"
"In post","2021","Security","Scotland","West Central Scotland","Female","170","165","29150","26510"
"In post","2021","Security","Scotland","West Central Scotland","Male","905","885","30750","28210"
"In post","2021","Security","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","175","165","30940","27780"
"In post","2021","Security","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","905","895","34590","33510"
"In post","2021","Security","South East (England)","Hampshire and Isle of Wight","Female","135","130","28780","26670"
"In post","2021","Security","South East (England)","Hampshire and Isle of Wight","Male","565","560","28700","24540"
"In post","2021","Security","South East (England)","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","South East (England)","Kent","Female","10","10","[c]","[c]"
"In post","2021","Security","South East (England)","Kent","Male","65","60","33010","36410"
"In post","2021","Security","South East (England)","Surrey, East and West Sussex","Female","15","15","[c]","[c]"
"In post","2021","Security","South East (England)","Surrey, East and West Sussex","Male","30","30","[c]","[c]"
"In post","2021","Security","South West (England)","Cornwall and Isles of Scilly","Female","15","15","[c]","[c]"
"In post","2021","Security","South West (England)","Cornwall and Isles of Scilly","Male","35","35","22390","19560"
"In post","2021","Security","South West (England)","Devon","Female","55","55","25950","21250"
"In post","2021","Security","South West (England)","Devon","Male","375","365","27140","20920"
"In post","2021","Security","South West (England)","Dorset and Somerset","Female","35","35","24220","20920"
"In post","2021","Security","South West (England)","Dorset and Somerset","Male","110","105","23990","19560"
"In post","2021","Security","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","95","95","29530","26670"
"In post","2021","Security","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","405","400","29110","25680"
"In post","2021","Security","Unknown","Unknown","Female","30","30","33720","32560"
"In post","2021","Security","Unknown","Unknown","Male","35","35","33870","33300"
"In post","2021","Security","Wales","East Wales","Female","40","40","28630","27700"
"In post","2021","Security","Wales","East Wales","Male","115","115","26660","20060"
"In post","2021","Security","Wales","West Wales and The Valleys","Female","40","35","30100","28760"
"In post","2021","Security","Wales","West Wales and The Valleys","Male","125","120","27530","25390"
"In post","2021","Security","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","25","25","[c]","[c]"
"In post","2021","Security","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","125","125","32740","39070"
"In post","2021","Security","West Midlands (England)","Shropshire and Staffordshire","Female","50","50","31130","28130"
"In post","2021","Security","West Midlands (England)","Shropshire and Staffordshire","Male","115","115","28290","24620"
"In post","2021","Security","West Midlands (England)","West Midlands","Female","15","15","[c]","[c]"
"In post","2021","Security","West Midlands (England)","West Midlands","Male","35","35","25920","19560"
"In post","2021","Security","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","5","5","[c]","[c]"
"In post","2021","Security","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","45","45","35440","39070"
"In post","2021","Security","Yorkshire and The Humber","North Yorkshire","Female","265","250","28410","26670"
"In post","2021","Security","Yorkshire and The Humber","North Yorkshire","Male","455","445","30640","26930"
"In post","2021","Security","Yorkshire and The Humber","South Yorkshire","Female","20","20","[c]","[c]"
"In post","2021","Security","Yorkshire and The Humber","South Yorkshire","Male","60","60","41010","41430"
"In post","2021","Security","Yorkshire and The Humber","West Yorkshire","Female","10","10","[c]","[c]"
"In post","2021","Security","Yorkshire and The Humber","West Yorkshire","Male","30","30","38000","38160"
"In post","2021","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","Female","1615","1385","26050","27570"
"In post","2021","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","Male","825","790","26660","27570"
"In post","2021","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","1355","1175","26400","27570"
"In post","2021","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","790","760","26390","27570"
"In post","2021","Unknown","East Midlands (England)","Lincolnshire","Female","720","640","25390","22080"
"In post","2021","Unknown","East Midlands (England)","Lincolnshire","Male","475","460","27220","26670"
"In post","2021","Unknown","East of England","Bedfordshire and Hertfordshire","Female","1190","1080","31480","29290"
"In post","2021","Unknown","East of England","Bedfordshire and Hertfordshire","Male","845","805","33050","29290"
"In post","2021","Unknown","East of England","East Anglia","Female","2205","1910","25770","26910"
"In post","2021","Unknown","East of England","East Anglia","Male","1760","1690","27460","27570"
"In post","2021","Unknown","East of England","Essex","Female","1645","1465","28190","29290"
"In post","2021","Unknown","East of England","Essex","Male","1065","1005","28900","28910"
"In post","2021","Unknown","London","Inner London - East","Female","2635","2420","33930","31060"
"In post","2021","Unknown","London","Inner London - East","Male","1605","1565","35350","31060"
"In post","2021","Unknown","London","Inner London - West","Female","5050","4810","44570","39960"
"In post","2021","Unknown","London","Inner London - West","Male","4355","4300","47590","42170"
"In post","2021","Unknown","London","Outer London - East and North East","Female","1345","1195","30110","31060"
"In post","2021","Unknown","London","Outer London - East and North East","Male","685","670","30580","31060"
"In post","2021","Unknown","London","Outer London - South","Female","3610","3315","35920","31060"
"In post","2021","Unknown","London","Outer London - South","Male","2560","2525","39570","35070"
"In post","2021","Unknown","London","Outer London - West and North West","Female","2770","2495","31030","31060"
"In post","2021","Unknown","London","Outer London - West and North West","Male","2350","2185","32270","30920"
"In post","2021","Unknown","North East (England)","Northumberland and Tyne and Wear","Female","4625","3940","26820","27570"
"In post","2021","Unknown","North East (England)","Northumberland and Tyne and Wear","Male","2970","2840","29180","27570"
"In post","2021","Unknown","North East (England)","Tees Valley and Durham","Female","2245","1870","24890","24880"
"In post","2021","Unknown","North East (England)","Tees Valley and Durham","Male","1180","1110","25140","24880"
"In post","2021","Unknown","North West (England)","Cheshire","Female","650","570","25440","27570"
"In post","2021","Unknown","North West (England)","Cheshire","Male","330","320","25690","27570"
"In post","2021","Unknown","North West (England)","Cumbria","Female","210","175","26570","27570"
"In post","2021","Unknown","North West (England)","Cumbria","Male","70","70","26060","27570"
"In post","2021","Unknown","North West (England)","Greater Manchester","Female","4020","3595","27120","27570"
"In post","2021","Unknown","North West (England)","Greater Manchester","Male","2945","2860","29920","27570"
"In post","2021","Unknown","North West (England)","Lancashire","Female","4915","4285","26930","27570"
"In post","2021","Unknown","North West (England)","Lancashire","Male","2975","2865","28100","27570"
"In post","2021","Unknown","North West (England)","Merseyside","Female","6050","5225","25690","24890"
"In post","2021","Unknown","North West (England)","Merseyside","Male","3655","3510","26710","25040"
"In post","2021","Unknown","Northern Ireland","Northern Ireland","Female","470","420","25740","22330"
"In post","2021","Unknown","Northern Ireland","Northern Ireland","Male","450","430","25110","22700"
"In post","2021","Unknown","Overseas","Overseas","Female","405","400","42780","41600"
"In post","2021","Unknown","Overseas","Overseas","Male","440","440","42290","38690"
"In post","2021","Unknown","Scotland","Eastern Scotland","Female","6390","5825","35620","28170"
"In post","2021","Unknown","Scotland","Eastern Scotland","Male","4510","4395","37990","32140"
"In post","2021","Unknown","Scotland","Highlands and Islands","Female","610","555","26920","27570"
"In post","2021","Unknown","Scotland","Highlands and Islands","Male","385","375","27540","27570"
"In post","2021","Unknown","Scotland","North Eastern Scotland","Female","490","445","31780","27570"
"In post","2021","Unknown","Scotland","North Eastern Scotland","Male","375","360","35380","30650"
"In post","2021","Unknown","Scotland","Southern Scotland","Female","1010","860","27180","27570"
"In post","2021","Unknown","Scotland","Southern Scotland","Male","515","495","29460","27570"
"In post","2021","Unknown","Scotland","West Central Scotland","Female","4990","4430","30150","27570"
"In post","2021","Unknown","Scotland","West Central Scotland","Male","3325","3205","32460","27570"
"In post","2021","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","1490","1365","28560","27570"
"In post","2021","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","870","855","29570","27570"
"In post","2021","Unknown","South East (England)","Hampshire and Isle of Wight","Female","2125","1890","27840","27570"
"In post","2021","Unknown","South East (England)","Hampshire and Isle of Wight","Male","1875","1820","30690","27570"
"In post","2021","Unknown","South East (England)","Kent","Female","2245","2015","27920","27370"
"In post","2021","Unknown","South East (England)","Kent","Male","2050","1945","27860","27370"
"In post","2021","Unknown","South East (England)","Surrey, East and West Sussex","Female","2165","1890","27370","27570"
"In post","2021","Unknown","South East (England)","Surrey, East and West Sussex","Male","1395","1305","28370","27570"
"In post","2021","Unknown","South West (England)","Cornwall and Isles of Scilly","Female","695","600","25640","27570"
"In post","2021","Unknown","South West (England)","Cornwall and Isles of Scilly","Male","475","455","25090","25190"
"In post","2021","Unknown","South West (England)","Devon","Female","1720","1425","25700","26120"
"In post","2021","Unknown","South West (England)","Devon","Male","1045","995","27850","27570"
"In post","2021","Unknown","South West (England)","Dorset and Somerset","Female","915","785","26480","27570"
"In post","2021","Unknown","South West (England)","Dorset and Somerset","Male","770","745","28530","27570"
"In post","2021","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","2570","2290","28530","27570"
"In post","2021","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","1935","1865","32880","27570"
"In post","2021","Unknown","Unknown","Unknown","Female","785","730","30930","27570"
"In post","2021","Unknown","Unknown","Unknown","Male","2120","2110","36650","32700"
"In post","2021","Unknown","Wales","East Wales","Female","3780","3400","33770","27570"
"In post","2021","Unknown","Wales","East Wales","Male","2560","2485","36000","28850"
"In post","2021","Unknown","Wales","West Wales and The Valleys","Female","3970","3525","30110","27570"
"In post","2021","Unknown","Wales","West Wales and The Valleys","Male","2170","2095","32720","27570"
"In post","2021","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","840","725","25220","26560"
"In post","2021","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","475","455","25680","26120"
"In post","2021","Unknown","West Midlands (England)","Shropshire and Staffordshire","Female","1455","1265","27280","27570"
"In post","2021","Unknown","West Midlands (England)","Shropshire and Staffordshire","Male","965","930","28950","27570"
"In post","2021","Unknown","West Midlands (England)","West Midlands","Female","4060","3455","26300","27570"
"In post","2021","Unknown","West Midlands (England)","West Midlands","Male","2220","2130","27050","27570"
"In post","2021","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","1050","880","25480","27570"
"In post","2021","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","855","825","26650","26930"
"In post","2021","Unknown","Yorkshire and The Humber","North Yorkshire","Female","675","615","27500","26670"
"In post","2021","Unknown","Yorkshire and The Humber","North Yorkshire","Male","575","560","26820","26670"
"In post","2021","Unknown","Yorkshire and The Humber","South Yorkshire","Female","3535","3025","28620","27570"
"In post","2021","Unknown","Yorkshire and The Humber","South Yorkshire","Male","2415","2330","30530","27570"
"In post","2021","Unknown","Yorkshire and The Humber","West Yorkshire","Female","3075","2685","29170","27570"
"In post","2021","Unknown","Yorkshire and The Humber","West Yorkshire","Male","2145","2070","30590","27570"
"Leaver CS","2021","Analysis","East of England","East Anglia","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","East of England","East Anglia","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","London","Inner London - East","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","London","Inner London - East","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","London","Inner London - West","Female","50","[c]","34670","26340"
"Leaver CS","2021","Analysis","London","Inner London - West","Male","65","[c]","33830","26410"
"Leaver CS","2021","Analysis","Scotland","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Scotland","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","South East (England)","Hampshire and Isle of Wight","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","South East (England)","Hampshire and Isle of Wight","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","South East (England)","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","South East (England)","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","South West (England)","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","South West (England)","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","South West (England)","Dorset and Somerset","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","South West (England)","Dorset and Somerset","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Wales","East Wales","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Wales","East Wales","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","West Midlands (England)","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","West Midlands (England)","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","West Midlands (England)","West Midlands","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","West Midlands (England)","West Midlands","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Yorkshire and The Humber","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Yorkshire and The Humber","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","East Midlands (England)","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","East Midlands (England)","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","East of England","East Anglia","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","East of England","East Anglia","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","London","Inner London - East","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","London","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","London","Inner London - West","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","London","Inner London - West","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","London","Outer London - South","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","London","Outer London - South","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","London","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","London","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","North East (England)","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","North East (England)","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","North East (England)","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","North East (England)","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","North West (England)","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","North West (England)","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","North West (England)","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","North West (England)","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","North West (England)","Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","North West (England)","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","North West (England)","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","North West (England)","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Northern Ireland","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Northern Ireland","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Scotland","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Scotland","Eastern Scotland","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Scotland","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Scotland","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Scotland","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Scotland","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","South East (England)","Hampshire and Isle of Wight","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","South East (England)","Hampshire and Isle of Wight","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","South East (England)","Kent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","South East (England)","Kent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","South East (England)","Surrey, East and West Sussex","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","South East (England)","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","South West (England)","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","South West (England)","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","South West (England)","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","South West (England)","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Unknown","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Unknown","Unknown","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Wales","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Wales","East Wales","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Wales","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Wales","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","West Midlands (England)","Shropshire and Staffordshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","West Midlands (England)","Shropshire and Staffordshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","West Midlands (England)","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","West Midlands (England)","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Yorkshire and The Humber","South Yorkshire","Female","[c]","[c]","[c]","[c]"
