"Status","Year","Profession_of_post","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Psychology","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Clackmannanshire and Fife","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Clackmannanshire and Fife","EO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Clackmannanshire and Fife","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Clackmannanshire and Fife","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Croydon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Croydon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Croydon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Devon CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Devon CC","EO","5","5","[c]","[c]"
"In post","2021","Psychology","Devon CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Devon CC","SEO/HEO","15","15","40950","41090"
"In post","2021","Psychology","Dorset CC","EO","5","5","[c]","[c]"
"In post","2021","Psychology","Dorset CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Dorset CC","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Psychology","Durham CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Durham CC","EO","15","15","26380","26330"
"In post","2021","Psychology","Durham CC","G6/G7","5","5","[c]","[c]"
"In post","2021","Psychology","Durham CC","SEO/HEO","45","45","39700","40060"
"In post","2021","Psychology","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","EO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","East Riding of Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","East Riding of Yorkshire","EO","10","10","27330","27380"
"In post","2021","Psychology","East Riding of Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","East Riding of Yorkshire","SEO/HEO","10","10","35650","31180"
"In post","2021","Psychology","East Surrey","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","East Surrey","EO","5","5","[c]","[c]"
"In post","2021","Psychology","East Surrey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","East Surrey","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Psychology","East Sussex CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","East Sussex CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","East Sussex CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","East Sussex CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Falkirk","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Falkirk","EO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Falkirk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Falkirk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Flintshire and Wrexham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Flintshire and Wrexham","EO","10","10","[c]","[c]"
"In post","2021","Psychology","Flintshire and Wrexham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Flintshire and Wrexham","SEO/HEO","15","15","34100","30450"
"In post","2021","Psychology","Glasgow City","EO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Glasgow City","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Glasgow City","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Greater Manchester North East","EO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Greater Manchester North East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Greater Manchester North West","EO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Greater Manchester North West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Greater Manchester North West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Greater Manchester South West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Haringey and Islington","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Haringey and Islington","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Hartlepool and Stockton-on-Tees","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Hartlepool and Stockton-on-Tees","EO","5","5","[c]","[c]"
"In post","2021","Psychology","Hartlepool and Stockton-on-Tees","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Hartlepool and Stockton-on-Tees","SEO/HEO","15","15","37310","40060"
"In post","2021","Psychology","Heart of Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Hertfordshire","EO","5","5","[c]","[c]"
"In post","2021","Psychology","Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Hertfordshire","SEO/HEO","10","10","38160","34090"
"In post","2021","Psychology","Hounslow and Richmond upon Thames","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Hounslow and Richmond upon Thames","EO","5","5","[c]","[c]"
"In post","2021","Psychology","Hounslow and Richmond upon Thames","SEO/HEO","10","10","39100","32730"
"In post","2021","Psychology","Inverclyde, East Renfrewshire and Renfrewshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Inverclyde, East Renfrewshire and Renfrewshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Isle of Wight","EO","15","15","26570","27380"
"In post","2021","Psychology","Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Isle of Wight","SEO/HEO","10","10","34160","31180"
"In post","2021","Psychology","Kensington & Chelsea and Hammersmith & Fulham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Kent Thames Gateway","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Kent Thames Gateway","EO","10","10","26560","26600"
"In post","2021","Psychology","Kent Thames Gateway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Kent Thames Gateway","SEO/HEO","20","20","35160","31180"
"In post","2021","Psychology","Kingston upon Hull, City of","EO","10","10","26750","27380"
"In post","2021","Psychology","Kingston upon Hull, City of","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Kingston upon Hull, City of","SEO/HEO","20","20","32990","31180"
"In post","2021","Psychology","Lambeth","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Lancaster and Wyre","EO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Lancaster and Wyre","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Leeds","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Leeds","EO","10","10","26080","26340"
"In post","2021","Psychology","Leeds","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Leeds","SEO/HEO","30","25","38130","31180"
"In post","2021","Psychology","Leicester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Leicester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Leicestershire CC and Rutland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Leicestershire CC and Rutland","EO","15","15","26550","27380"
"In post","2021","Psychology","Leicestershire CC and Rutland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Leicestershire CC and Rutland","SEO/HEO","30","30","36880","31180"
"In post","2021","Psychology","Lewisham and Southwark","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Lewisham and Southwark","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Lincolnshire","SEO/HEO","10","10","37190","33630"
"In post","2021","Psychology","Liverpool","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Liverpool","EO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Liverpool","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Manchester","EO","5","5","[c]","[c]"
"In post","2021","Psychology","Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Manchester","SEO/HEO","10","10","37520","34660"
"In post","2021","Psychology","Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Medway","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Medway","EO","5","5","[c]","[c]"
"In post","2021","Psychology","Medway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Medway","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Psychology","Mid Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Mid Lancashire","SEO/HEO","20","15","37590","33720"
"In post","2021","Psychology","Milton Keynes","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Milton Keynes","EO","5","5","[c]","[c]"
"In post","2021","Psychology","Milton Keynes","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Milton Keynes","SEO/HEO","10","10","39300","38150"
"In post","2021","Psychology","Monmouthshire and Newport","EO","5","5","[c]","[c]"
"In post","2021","Psychology","Monmouthshire and Newport","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Monmouthshire and Newport","SEO/HEO","15","15","38030","40060"
"In post","2021","Psychology","North and West Norfolk","EO","10","10","26500","26080"
"In post","2021","Psychology","North and West Norfolk","SEO/HEO","15","15","36660","32350"
"In post","2021","Psychology","North Lanarkshire","EO","5","5","[c]","[c]"
"In post","2021","Psychology","North Lanarkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","North Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","North Nottinghamshire","EO","5","5","[c]","[c]"
"In post","2021","Psychology","North Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","North Nottinghamshire","SEO/HEO","10","10","37560","31180"
"In post","2021","Psychology","Northumberland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Norwich and East Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Nottingham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Oxfordshire","EO","5","5","[c]","[c]"
"In post","2021","Psychology","Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Oxfordshire","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Psychology","Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Perth and Kinross and Stirling","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Perth and Kinross and Stirling","EO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Perth and Kinross and Stirling","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Perth and Kinross and Stirling","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Peterborough","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Portsmouth","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Sheffield","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Sheffield","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Shropshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Shropshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","South and West Derbyshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","South and West Derbyshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","South and West Derbyshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","South and West Derbyshire","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Psychology","South Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","South Nottinghamshire","EO","25","25","26540","26330"
"In post","2021","Psychology","South Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","South Nottinghamshire","SEO/HEO","40","35","36520","31180"
"In post","2021","Psychology","Staffordshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Staffordshire CC","EO","35","30","26040","26330"
"In post","2021","Psychology","Staffordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Staffordshire CC","SEO/HEO","45","40","34020","31180"
"In post","2021","Psychology","Suffolk","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Suffolk","EO","10","10","[c]","[c]"
"In post","2021","Psychology","Suffolk","G6/G7","5","5","[c]","[c]"
"In post","2021","Psychology","Suffolk","SEO/HEO","30","30","36230","31180"
"In post","2021","Psychology","Swansea","EO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Tower Hamlets","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Tower Hamlets","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Wakefield","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Wakefield","EO","10","10","25900","25830"
"In post","2021","Psychology","Wakefield","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Wakefield","SEO/HEO","25","25","36160","31180"
"In post","2021","Psychology","Wandsworth","EO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Wandsworth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Wandsworth","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Warrington","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Warrington","EO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Warrington","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Warrington","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","West Northamptonshire","EO","5","5","[c]","[c]"
"In post","2021","Psychology","West Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","West Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","West Surrey","EO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","West Surrey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","West Surrey","SEO/HEO","10","10","36260","31180"
"In post","2021","Psychology","West Sussex (South West)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","West Sussex (South West)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Wiltshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Wiltshire","EO","10","10","25370","25830"
"In post","2021","Psychology","Wiltshire","G6/G7","10","10","53430","56350"
"In post","2021","Psychology","Wiltshire","SEO/HEO","15","15","33770","31180"
"In post","2021","Psychology","Worcestershire","EO","10","10","[c]","[c]"
"In post","2021","Psychology","Worcestershire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","Worcestershire","SEO/HEO","20","15","37100","33460"
"In post","2021","Psychology","York","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Aberdeen City and Aberdeenshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Aberdeen City and Aberdeenshire","SEO/HEO","20","20","41060","41650"
"In post","2021","Science and Engineering","Angus and Dundee City","AA/AO","10","10","21790","22220"
"In post","2021","Science and Engineering","Angus and Dundee City","EO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Antrim and Newtownabbey","AA/AO","10","10","[c]","[c]"
"In post","2021","Science and Engineering","Antrim and Newtownabbey","EO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Antrim and Newtownabbey","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Science and Engineering","Ards and North Down","AA/AO","5","5","[c]","[c]"
"In post","2021","Science and Engineering","Ards and North Down","EO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Barnet","AA/AO","90","80","24260","23800"
"In post","2021","Science and Engineering","Barnet","EO","65","65","27800","27150"
"In post","2021","Science and Engineering","Barnet","G6/G7","145","140","60040","55960"
"In post","2021","Science and Engineering","Barnet","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Barnet","SEO/HEO","235","230","38790","40070"
"In post","2021","Science and Engineering","Barnsley, Doncaster and Rotherham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Barnsley, Doncaster and Rotherham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","430","430","24010","26070"
"In post","2021","Science and Engineering","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","305","295","57510","55220"
"In post","2021","Science and Engineering","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","10","10","[c]","[c]"
"In post","2021","Science and Engineering","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","1295","1265","38560","40000"
"In post","2021","Science and Engineering","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","515","510","41060","39950"
"In post","2021","Science and Engineering","Bedford","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Bedford","EO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Bedford","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Bedford","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Science and Engineering","Belfast","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Belfast","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Belfast","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Science and Engineering","Berkshire","AA/AO","5","5","[c]","[c]"
"In post","2021","Science and Engineering","Berkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Berkshire","G6/G7","15","10","55680","54540"
"In post","2021","Science and Engineering","Berkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Berkshire","SEO/HEO","30","30","40690","39650"
"In post","2021","Science and Engineering","Berkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Bexley and Greenwich","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Bexley and Greenwich","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Bexley and Greenwich","Unknown","25","25","31770","33950"
"In post","2021","Science and Engineering","Birmingham","AA/AO","40","40","20530","19890"
"In post","2021","Science and Engineering","Birmingham","EO","25","20","24390","23850"
"In post","2021","Science and Engineering","Birmingham","G6/G7","40","35","58050","54500"
"In post","2021","Science and Engineering","Birmingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Birmingham","SEO/HEO","85","80","38600","37640"
"In post","2021","Science and Engineering","Bournemouth and Poole","AA/AO","15","15","21190","20520"
"In post","2021","Science and Engineering","Bournemouth and Poole","EO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Bridgend and Neath Port Talbot","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Bristol, City of","AA/AO","50","45","20990","20250"
"In post","2021","Science and Engineering","Bristol, City of","EO","20","20","25810","26710"
"In post","2021","Science and Engineering","Bristol, City of","G6/G7","35","35","56930","53500"
"In post","2021","Science and Engineering","Bristol, City of","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Bristol, City of","SEO/HEO","135","120","36490","36430"
"In post","2021","Science and Engineering","Buckinghamshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Buckinghamshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Caithness and Sutherland and Ross and Cromarty","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Cambridgeshire CC","AA/AO","35","35","21550","21570"
"In post","2021","Science and Engineering","Cambridgeshire CC","EO","15","15","26240","25370"
"In post","2021","Science and Engineering","Cambridgeshire CC","G6/G7","30","30","57300","52850"
"In post","2021","Science and Engineering","Cambridgeshire CC","SEO/HEO","80","70","35790","34940"
"In post","2021","Science and Engineering","Cambridgeshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Camden and City of London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Camden and City of London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Camden and City of London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Cardiff and Vale of Glamorgan","AA/AO","10","10","[c]","[c]"
"In post","2021","Science and Engineering","Cardiff and Vale of Glamorgan","EO","10","10","27760","28850"
"In post","2021","Science and Engineering","Cardiff and Vale of Glamorgan","G6/G7","15","15","62320","60830"
"In post","2021","Science and Engineering","Cardiff and Vale of Glamorgan","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Cardiff and Vale of Glamorgan","SEO/HEO","30","30","41120","38290"
"In post","2021","Science and Engineering","Central Bedfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Central Bedfordshire","EO","10","10","[c]","[c]"
"In post","2021","Science and Engineering","Central Bedfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Central Bedfordshire","SEO/HEO","20","20","37600","36250"
"In post","2021","Science and Engineering","Central Hampshire","AA/AO","15","15","22470","22500"
"In post","2021","Science and Engineering","Central Hampshire","EO","20","20","25910","26670"
"In post","2021","Science and Engineering","Central Hampshire","G6/G7","305","295","51680","48210"
"In post","2021","Science and Engineering","Central Hampshire","SEO/HEO","310","305","33600","35480"
"In post","2021","Science and Engineering","Central Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Central Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Cheshire East","EO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Cheshire East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Cheshire West and Chester","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Chorley and West Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","City of Edinburgh","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","City of Edinburgh","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","City of Edinburgh","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Science and Engineering","Clackmannanshire and Fife","AA/AO","5","5","[c]","[c]"
"In post","2021","Science and Engineering","Clackmannanshire and Fife","EO","15","15","25130","25390"
"In post","2021","Science and Engineering","Clackmannanshire and Fife","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Clackmannanshire and Fife","SEO/HEO","15","15","39650","40800"
"In post","2021","Science and Engineering","Clackmannanshire and Fife","Unknown","10","10","48000","42560"
"In post","2021","Science and Engineering","Conwy and Denbighshire","G6/G7","5","5","[c]","[c]"
"In post","2021","Science and Engineering","Conwy and Denbighshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Science and Engineering","Cornwall and Isles of Scilly","AA/AO","60","55","21100","21950"
"In post","2021","Science and Engineering","Cornwall and Isles of Scilly","EO","25","25","26640","26350"
"In post","2021","Science and Engineering","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Cornwall and Isles of Scilly","SEO/HEO","10","10","36250","33820"
"In post","2021","Science and Engineering","Coventry","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Croydon","EO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Croydon","G6/G7","10","10","[c]","[c]"
"In post","2021","Science and Engineering","Croydon","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Croydon","SEO/HEO","15","15","40170","40410"
"In post","2021","Science and Engineering","Darlington","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Darlington","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Derby","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Derby","Unknown","10","10","[c]","[c]"
"In post","2021","Science and Engineering","Derry City and Strabane","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Devon CC","AA/AO","100","100","22710","21630"
"In post","2021","Science and Engineering","Devon CC","EO","45","45","26270","26670"
"In post","2021","Science and Engineering","Devon CC","G6/G7","200","185","53030","49860"
"In post","2021","Science and Engineering","Devon CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Devon CC","SEO/HEO","410","385","38500","39650"
"In post","2021","Science and Engineering","Dorset CC","AA/AO","20","20","20880","21050"
"In post","2021","Science and Engineering","Dorset CC","EO","45","45","25930","25010"
"In post","2021","Science and Engineering","Dorset CC","G6/G7","20","20","54830","50860"
"In post","2021","Science and Engineering","Dorset CC","SEO/HEO","85","80","35560","35900"
"In post","2021","Science and Engineering","Dumfries and Galloway","EO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Dumfries and Galloway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Ealing","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Ealing","EO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Ealing","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","East Ayrshire and North Ayrshire mainland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","East Ayrshire and North Ayrshire mainland","EO","55","55","19400","19620"
"In post","2021","Science and Engineering","East Ayrshire and North Ayrshire mainland","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Science and Engineering","East Cumbria","AA/AO","15","15","21260","21050"
"In post","2021","Science and Engineering","East Cumbria","EO","10","10","[c]","[c]"
