"Status","Year","Disability","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared non-disabled","SCS level","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","SCS level","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","SCS level","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","SEO/HEO","Heterosexual / straight","4795","[c]","35150","34020"
"New entrant CS","2021","Declared non-disabled","SEO/HEO","LGBO","415","[c]","34440","33570"
"New entrant CS","2021","Declared non-disabled","SEO/HEO","Undeclared","360","[c]","34760","33570"
"New entrant CS","2021","Declared non-disabled","SEO/HEO","Unknown","190","[c]","35650","35680"
"New entrant CS","2021","Declared non-disabled","Unknown","Heterosexual / straight","935","[c]","25600","22920"
"New entrant CS","2021","Declared non-disabled","Unknown","LGBO","65","[c]","23110","22920"
"New entrant CS","2021","Declared non-disabled","Unknown","Undeclared","35","[c]","25890","22920"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Heterosexual / straight","320","[c]","21590","21010"
"New entrant CS","2021","Undeclared","AA/AO","LGBO","45","[c]","20840","21010"
"New entrant CS","2021","Undeclared","AA/AO","Undeclared","125","[c]","21450","21010"
"New entrant CS","2021","Undeclared","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Heterosexual / straight","370","[c]","27890","27570"
"New entrant CS","2021","Undeclared","EO","LGBO","70","[c]","27420","27570"
"New entrant CS","2021","Undeclared","EO","Undeclared","155","[c]","27430","27570"
"New entrant CS","2021","Undeclared","EO","Unknown","55","[c]","26590","29970"
"New entrant CS","2021","Undeclared","G6/G7","Heterosexual / straight","65","[c]","57650","56350"
"New entrant CS","2021","Undeclared","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","G6/G7","Undeclared","65","[c]","58550","56000"
"New entrant CS","2021","Undeclared","G6/G7","Unknown","30","[c]","58740","54650"
"New entrant CS","2021","Undeclared","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SCS level","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SCS level","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","SEO/HEO","Heterosexual / straight","230","[c]","34700","33300"
"New entrant CS","2021","Undeclared","SEO/HEO","LGBO","40","[c]","33210","32320"
"New entrant CS","2021","Undeclared","SEO/HEO","Undeclared","145","[c]","34780","33390"
"New entrant CS","2021","Undeclared","SEO/HEO","Unknown","110","[c]","33580","34710"
"New entrant CS","2021","Undeclared","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","AA/AO","Heterosexual / straight","900","[c]","21570","21300"
"New entrant CS","2021","Unknown","AA/AO","LGBO","95","[c]","22190","22350"
"New entrant CS","2021","Unknown","AA/AO","Undeclared","120","[c]","21240","20850"
"New entrant CS","2021","Unknown","AA/AO","Unknown","7070","[c]","21450","20600"
"New entrant CS","2021","Unknown","EO","Heterosexual / straight","1130","[c]","28390","27570"
"New entrant CS","2021","Unknown","EO","LGBO","110","[c]","27790","27270"
"New entrant CS","2021","Unknown","EO","Undeclared","85","[c]","27880","27550"
"New entrant CS","2021","Unknown","EO","Unknown","3830","[c]","26620","27130"
"New entrant CS","2021","Unknown","G6/G7","Heterosexual / straight","480","[c]","54640","53360"
"New entrant CS","2021","Unknown","G6/G7","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","G6/G7","Undeclared","40","[c]","57490","55000"
"New entrant CS","2021","Unknown","G6/G7","Unknown","1155","[c]","58980","56160"
"New entrant CS","2021","Unknown","SCS level","Heterosexual / straight","35","[c]","91870","86500"
"New entrant CS","2021","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","SCS level","Unknown","265","[c]","88830","74000"
"New entrant CS","2021","Unknown","SEO/HEO","Heterosexual / straight","1120","[c]","36170","36500"
"New entrant CS","2021","Unknown","SEO/HEO","LGBO","105","[c]","34770","33570"
"New entrant CS","2021","Unknown","SEO/HEO","Undeclared","100","[c]","36470","36700"
"New entrant CS","2021","Unknown","SEO/HEO","Unknown","3375","[c]","33920","32790"
"New entrant CS","2021","Unknown","Unknown","Heterosexual / straight","35","[c]","28270","24020"
"New entrant CS","2021","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Unknown","755","[c]","23160","22920"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-02-14, with GIT 71a76ea.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","",""
"Responsibility_level_grouped","With the exception of the centrally managed Senior Civil Service, government departments have delegated pay and grading. For statistical purposes departments are asked to map their grades to a common framework by responsibility level.","","","","","","",""
"","This table shows staff in their substantive responsibility level unless on temporary promotion in which case staff are recorded at the higher responsibility level.","","","","","","",""
"","Responsibility_level_grouped combines the mapped grades into five broad responsibility levels. This is the headline measure for responsibility level for the Civil Service and is consistent with the published National Statistics.","","","","","","",""
"Disability","Self reported disability.","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their disability status and ""Unknown"" accounts for employees who have not made an active declaration about their disability status.","","","","","","",""
"Sexual_orientation","Self reported sexual orientation.","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their sexual orientation and ""Unknown"" accounts for employees who have not made an active declaration about their sexual orientation.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
