"Status","Year","Age","Organisation","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Advisory, Conciliation and Arbitration Service","East Wales","Female","5","5","[c]","[c]"
"In post","2021","20-29","Advisory, Conciliation and Arbitration Service","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Advisory, Conciliation and Arbitration Service","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Advisory, Conciliation and Arbitration Service","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Advisory, Conciliation and Arbitration Service","Greater Manchester","Female","15","15","[c]","[c]"
"In post","2021","20-29","Advisory, Conciliation and Arbitration Service","Greater Manchester","Male","5","5","[c]","[c]"
"In post","2021","20-29","Advisory, Conciliation and Arbitration Service","Inner London - West","Female","15","15","[c]","[c]"
"In post","2021","20-29","Advisory, Conciliation and Arbitration Service","Inner London - West","Male","5","5","[c]","[c]"
"In post","2021","20-29","Advisory, Conciliation and Arbitration Service","Northumberland and Tyne and Wear","Female","10","10","[c]","[c]"
"In post","2021","20-29","Advisory, Conciliation and Arbitration Service","Northumberland and Tyne and Wear","Male","5","5","[c]","[c]"
"In post","2021","20-29","Advisory, Conciliation and Arbitration Service","West Central Scotland","Female","5","5","[c]","[c]"
"In post","2021","20-29","Advisory, Conciliation and Arbitration Service","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Advisory, Conciliation and Arbitration Service","West Midlands","Female","5","5","[c]","[c]"
"In post","2021","20-29","Advisory, Conciliation and Arbitration Service","West Midlands","Male","5","5","[c]","[c]"
"In post","2021","20-29","Advisory, Conciliation and Arbitration Service","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Advisory, Conciliation and Arbitration Service","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Cumbria","Female","20","20","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Cumbria","Male","10","10","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Devon","Female","30","30","23450","21050"
"In post","2021","20-29","Animal and Plant Health Agency","Devon","Male","5","5","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","East Anglia","Female","10","10","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","East Anglia","Male","5","5","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","East Wales","Female","20","20","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Essex","Female","5","5","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Essex","Male","10","10","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Female","20","20","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Male","5","5","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Greater Manchester","Female","10","10","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Hampshire and Isle of Wight","Female","5","5","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","Female","10","10","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Kent","Female","10","10","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","North Yorkshire","Female","20","20","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","North Yorkshire","Male","10","10","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Outer London - West and North West","Female","10","10","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Outer London - West and North West","Male","15","15","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Shropshire and Staffordshire","Female","10","10","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Shropshire and Staffordshire","Male","5","5","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Surrey, East and West Sussex","Female","75","75","26930","24370"
"In post","2021","20-29","Animal and Plant Health Agency","Surrey, East and West Sussex","Male","40","35","27080","25100"
"In post","2021","20-29","Animal and Plant Health Agency","West Wales and The Valleys","Female","15","15","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","West Wales and The Valleys","Male","10","10","[c]","[c]"
"In post","2021","20-29","Attorney General's Office","Inner London - West","Female","10","10","[c]","[c]"
"In post","2021","20-29","Attorney General's Office","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office (excl. agencies)","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office (excl. agencies)","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Female","10","10","[c]","[c]"
"In post","2021","20-29","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Male","10","10","[c]","[c]"
"In post","2021","20-29","Cabinet Office (excl. agencies)","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office (excl. agencies)","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office (excl. agencies)","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office (excl. agencies)","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office (excl. agencies)","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office (excl. agencies)","East Anglia","Male","5","5","[c]","[c]"
"In post","2021","20-29","Cabinet Office (excl. agencies)","East Wales","Female","20","20","[c]","[c]"
"In post","2021","20-29","Cabinet Office (excl. agencies)","East Wales","Male","15","15","[c]","[c]"
"In post","2021","20-29","Cabinet Office (excl. agencies)","Eastern Scotland","Female","10","10","[c]","[c]"
"In post","2021","20-29","Cabinet Office (excl. agencies)","Eastern Scotland","Male","5","5","[c]","[c]"
"In post","2021","20-29","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","10","10","[c]","[c]"
"In post","2021","20-29","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","25","25","[c]","[c]"
"In post","2021","20-29","Cabinet Office (excl. agencies)","Greater Manchester","Female","40","40","32820","29250"
"In post","2021","20-29","Cabinet Office (excl. agencies)","Greater Manchester","Male","25","25","[c]","[c]"
"In post","2021","20-29","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","Female","5","5","[c]","[c]"
"In post","2021","20-29","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","Male","10","10","[c]","[c]"
"In post","2021","20-29","Cabinet Office (excl. agencies)","Inner London - East","Female","125","125","36440","34550"
"In post","2021","20-29","Cabinet Office (excl. agencies)","Inner London - East","Male","115","110","40240","34550"
"In post","2021","20-29","Cabinet Office (excl. agencies)","Inner London - West","Female","1295","1295","34870","32000"
"In post","2021","20-29","Cabinet Office (excl. agencies)","Inner London - West","Male","950","950","35720","32000"
"In post","2021","20-29","Cabinet Office (excl. agencies)","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office (excl. agencies)","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office (excl. agencies)","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office (excl. agencies)","Lancashire","Male","5","5","[c]","[c]"
"In post","2021","20-29","Cabinet Office (excl. agencies)","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office (excl. agencies)","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office (excl. agencies)","Merseyside","Female","10","10","[c]","[c]"
"In post","2021","20-29","Cabinet Office (excl. agencies)","Merseyside","Male","10","10","[c]","[c]"
"In post","2021","20-29","Cabinet Office (excl. agencies)","North Yorkshire","Female","55","55","23950","20920"
"In post","2021","20-29","Cabinet Office (excl. agencies)","North Yorkshire","Male","45","45","25010","26670"
"In post","2021","20-29","Cabinet Office (excl. agencies)","Northumberland and Tyne and Wear","Female","50","50","25630","23850"
"In post","2021","20-29","Cabinet Office (excl. agencies)","Northumberland and Tyne and Wear","Male","35","35","24260","23850"
"In post","2021","20-29","Cabinet Office (excl. agencies)","Outer London - South","Female","20","20","[c]","[c]"
"In post","2021","20-29","Cabinet Office (excl. agencies)","Outer London - South","Male","10","10","[c]","[c]"
"In post","2021","20-29","Cabinet Office (excl. agencies)","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office (excl. agencies)","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office (excl. agencies)","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office (excl. agencies)","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office (excl. agencies)","South Yorkshire","Female","10","10","[c]","[c]"
"In post","2021","20-29","Cabinet Office (excl. agencies)","South Yorkshire","Male","10","10","[c]","[c]"
"In post","2021","20-29","Cabinet Office (excl. agencies)","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office (excl. agencies)","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office (excl. agencies)","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office (excl. agencies)","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office (excl. agencies)","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office (excl. agencies)","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office (excl. agencies)","Unknown","Female","205","205","31720","31600"
"In post","2021","20-29","Cabinet Office (excl. agencies)","Unknown","Male","160","160","31290","29250"
"In post","2021","20-29","Cabinet Office (excl. agencies)","West Central Scotland","Female","5","5","[c]","[c]"
"In post","2021","20-29","Cabinet Office (excl. agencies)","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office (excl. agencies)","West Midlands","Female","10","10","[c]","[c]"
"In post","2021","20-29","Cabinet Office (excl. agencies)","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office (excl. agencies)","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office (excl. agencies)","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office (excl. agencies)","West Yorkshire","Female","25","25","[c]","[c]"
"In post","2021","20-29","Cabinet Office (excl. agencies)","West Yorkshire","Male","20","20","[c]","[c]"
"In post","2021","20-29","Centre for Environment, Fisheries and Aquaculture Science","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Centre for Environment, Fisheries and Aquaculture Science","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Centre for Environment, Fisheries and Aquaculture Science","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Centre for Environment, Fisheries and Aquaculture Science","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Centre for Environment, Fisheries and Aquaculture Science","Dorset and Somerset","Female","5","5","[c]","[c]"
"In post","2021","20-29","Centre for Environment, Fisheries and Aquaculture Science","Dorset and Somerset","Male","5","5","[c]","[c]"
"In post","2021","20-29","Centre for Environment, Fisheries and Aquaculture Science","East Anglia","Female","35","35","25250","24920"
"In post","2021","20-29","Centre for Environment, Fisheries and Aquaculture Science","East Anglia","Male","35","35","25460","24920"
"In post","2021","20-29","Centre for Environment, Fisheries and Aquaculture Science","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Centre for Environment, Fisheries and Aquaculture Science","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Charity Commission","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Charity Commission","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Charity Commission","Inner London - West","Female","10","10","[c]","[c]"
"In post","2021","20-29","Charity Commission","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Charity Commission","Merseyside","Female","20","20","[c]","[c]"
"In post","2021","20-29","Charity Commission","Merseyside","Male","15","15","[c]","[c]"
"In post","2021","20-29","Companies House","East Wales","Female","55","50","26630","24500"
"In post","2021","20-29","Companies House","East Wales","Male","65","65","27600","24500"
"In post","2021","20-29","Companies House","Eastern Scotland","Female","5","5","[c]","[c]"
"In post","2021","20-29","Companies House","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Companies House","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Companies House","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Companies House","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Companies House","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Competition and Markets Authority","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Competition and Markets Authority","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Competition and Markets Authority","Eastern Scotland","Female","5","5","[c]","[c]"
"In post","2021","20-29","Competition and Markets Authority","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Competition and Markets Authority","Inner London - East","Female","70","70","38550","33660"
"In post","2021","20-29","Competition and Markets Authority","Inner London - East","Male","65","65","37010","33610"
"In post","2021","20-29","Criminal Injuries Compensation Authority","West Central Scotland","Female","15","15","[c]","[c]"
"In post","2021","20-29","Criminal Injuries Compensation Authority","West Central Scotland","Male","10","10","[c]","[c]"
"In post","2021","20-29","Crown Commercial Service","East Anglia","Female","10","10","[c]","[c]"
"In post","2021","20-29","Crown Commercial Service","East Anglia","Male","20","20","[c]","[c]"
"In post","2021","20-29","Crown Commercial Service","East Wales","Female","5","5","[c]","[c]"
"In post","2021","20-29","Crown Commercial Service","East Wales","Male","10","10","[c]","[c]"
"In post","2021","20-29","Crown Commercial Service","Inner London - East","Female","5","5","[c]","[c]"
"In post","2021","20-29","Crown Commercial Service","Inner London - East","Male","10","10","[c]","[c]"
"In post","2021","20-29","Crown Commercial Service","Merseyside","Female","30","30","28230","27770"
"In post","2021","20-29","Crown Commercial Service","Merseyside","Male","30","30","27630","27770"
"In post","2021","20-29","Crown Commercial Service","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Crown Commercial Service","West Midlands","Male","5","5","[c]","[c]"
"In post","2021","20-29","Crown Commercial Service","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Crown Commercial Service","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Crown Office and Procurator Fiscal Service","Eastern Scotland","Female","110","110","25880","22220"
"In post","2021","20-29","Crown Office and Procurator Fiscal Service","Eastern Scotland","Male","45","45","27980","25410"
"In post","2021","20-29","Crown Office and Procurator Fiscal Service","Highlands and Islands","Female","10","10","[c]","[c]"
"In post","2021","20-29","Crown Office and Procurator Fiscal Service","Highlands and Islands","Male","5","5","[c]","[c]"
"In post","2021","20-29","Crown Office and Procurator Fiscal Service","North Eastern Scotland","Female","15","15","[c]","[c]"
"In post","2021","20-29","Crown Office and Procurator Fiscal Service","North Eastern Scotland","Male","5","5","[c]","[c]"
"In post","2021","20-29","Crown Office and Procurator Fiscal Service","Southern Scotland","Female","25","25","[c]","[c]"
"In post","2021","20-29","Crown Office and Procurator Fiscal Service","Southern Scotland","Male","10","10","[c]","[c]"
"In post","2021","20-29","Crown Office and Procurator Fiscal Service","West Central Scotland","Female","115","110","25600","22220"
"In post","2021","20-29","Crown Office and Procurator Fiscal Service","West Central Scotland","Male","50","50","25730","22220"
"In post","2021","20-29","Crown Prosecution Service","Bedfordshire and Hertfordshire","Female","15","15","[c]","[c]"
"In post","2021","20-29","Crown Prosecution Service","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Crown Prosecution Service","Berkshire, Buckinghamshire and Oxfordshire","Female","20","20","[c]","[c]"
"In post","2021","20-29","Crown Prosecution Service","Berkshire, Buckinghamshire and Oxfordshire","Male","5","5","[c]","[c]"
"In post","2021","20-29","Crown Prosecution Service","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Crown Prosecution Service","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Crown Prosecution Service","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Crown Prosecution Service","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Crown Prosecution Service","Derbyshire and Nottinghamshire","Female","30","30","22630","21950"
"In post","2021","20-29","Crown Prosecution Service","Derbyshire and Nottinghamshire","Male","15","15","[c]","[c]"
"In post","2021","20-29","Crown Prosecution Service","Devon","Female","10","10","[c]","[c]"
"In post","2021","20-29","Crown Prosecution Service","Devon","Male","10","10","[c]","[c]"
"In post","2021","20-29","Crown Prosecution Service","East Anglia","Female","15","15","[c]","[c]"
"In post","2021","20-29","Crown Prosecution Service","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Crown Prosecution Service","East Wales","Female","15","15","[c]","[c]"
"In post","2021","20-29","Crown Prosecution Service","East Wales","Male","5","5","[c]","[c]"
"In post","2021","20-29","Crown Prosecution Service","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Crown Prosecution Service","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Crown Prosecution Service","Essex","Female","20","20","[c]","[c]"
"In post","2021","20-29","Crown Prosecution Service","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Crown Prosecution Service","Gloucestershire, Wiltshire and Bath/Bristol area","Female","25","25","[c]","[c]"
"In post","2021","20-29","Crown Prosecution Service","Gloucestershire, Wiltshire and Bath/Bristol area","Male","5","5","[c]","[c]"
"In post","2021","20-29","Crown Prosecution Service","Greater Manchester","Female","15","15","[c]","[c]"
"In post","2021","20-29","Crown Prosecution Service","Greater Manchester","Male","5","5","[c]","[c]"
"In post","2021","20-29","Crown Prosecution Service","Hampshire and Isle of Wight","Female","25","25","[c]","[c]"
"In post","2021","20-29","Crown Prosecution Service","Hampshire and Isle of Wight","Male","15","15","[c]","[c]"
"In post","2021","20-29","Crown Prosecution Service","Inner London - East","Female","5","5","[c]","[c]"
"In post","2021","20-29","Crown Prosecution Service","Inner London - East","Male","5","5","[c]","[c]"
"In post","2021","20-29","Crown Prosecution Service","Inner London - West","Female","155","150","29210","26970"
"In post","2021","20-29","Crown Prosecution Service","Inner London - West","Male","65","65","28410","26970"
"In post","2021","20-29","Crown Prosecution Service","Kent","Female","15","15","[c]","[c]"
"In post","2021","20-29","Crown Prosecution Service","Kent","Male","5","5","[c]","[c]"
"In post","2021","20-29","Crown Prosecution Service","Lancashire","Female","15","15","[c]","[c]"
"In post","2021","20-29","Crown Prosecution Service","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Crown Prosecution Service","Leicestershire, Rutland and Northamptonshire","Female","10","10","[c]","[c]"
"In post","2021","20-29","Crown Prosecution Service","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Crown Prosecution Service","Merseyside","Female","60","60","26900","23470"
"In post","2021","20-29","Crown Prosecution Service","Merseyside","Male","20","20","[c]","[c]"
"In post","2021","20-29","Crown Prosecution Service","North Yorkshire","Female","20","20","[c]","[c]"
"In post","2021","20-29","Crown Prosecution Service","North Yorkshire","Male","5","5","[c]","[c]"
"In post","2021","20-29","Crown Prosecution Service","Northumberland and Tyne and Wear","Female","20","15","[c]","[c]"
"In post","2021","20-29","Crown Prosecution Service","Northumberland and Tyne and Wear","Male","10","10","[c]","[c]"
"In post","2021","20-29","Crown Prosecution Service","Outer London - East and North East","Female","10","10","[c]","[c]"
"In post","2021","20-29","Crown Prosecution Service","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Crown Prosecution Service","Outer London - South","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Crown Prosecution Service","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Crown Prosecution Service","Outer London - West and North West","Female","5","5","[c]","[c]"
"In post","2021","20-29","Crown Prosecution Service","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Crown Prosecution Service","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Crown Prosecution Service","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Crown Prosecution Service","South Yorkshire","Female","10","10","[c]","[c]"
"In post","2021","20-29","Crown Prosecution Service","South Yorkshire","Male","10","10","[c]","[c]"
"In post","2021","20-29","Crown Prosecution Service","Surrey, East and West Sussex","Female","25","25","[c]","[c]"
"In post","2021","20-29","Crown Prosecution Service","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Crown Prosecution Service","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Crown Prosecution Service","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Crown Prosecution Service","West Midlands","Female","35","35","26900","25480"
"In post","2021","20-29","Crown Prosecution Service","West Midlands","Male","15","15","[c]","[c]"
"In post","2021","20-29","Crown Prosecution Service","West Wales and The Valleys","Female","5","5","[c]","[c]"
"In post","2021","20-29","Crown Prosecution Service","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Crown Prosecution Service","West Yorkshire","Female","40","40","27320","25480"
"In post","2021","20-29","Crown Prosecution Service","West Yorkshire","Male","25","25","[c]","[c]"
"In post","2021","20-29","Debt Management Office","Inner London - West","Female","5","5","[c]","[c]"
"In post","2021","20-29","Debt Management Office","Inner London - West","Male","10","10","[c]","[c]"
"In post","2021","20-29","Defence Electronics and Components Agency","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Defence Electronics and Components Agency","East Wales","Male","15","15","[c]","[c]"
"In post","2021","20-29","Defence Electronics and Components Agency","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Defence Electronics and Components Agency","Shropshire and Staffordshire","Male","5","5","[c]","[c]"
"In post","2021","20-29","Defence Equipment and Support","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Defence Equipment and Support","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Defence Equipment and Support","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Defence Equipment and Support","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Defence Equipment and Support","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Defence Equipment and Support","Cumbria","Male","[c]","[c]","[c]","[c]"
