"Status","Year","Function_of_post","Profession_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Communications","Tax","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Tax","SEO/HEO","Heterosexual / straight","280","275","32720","31810"
"In post","2021","Communications","Tax","SEO/HEO","LGBO","20","20","[c]","[c]"
"In post","2021","Communications","Tax","SEO/HEO","Undeclared","25","25","[c]","[c]"
"In post","2021","Communications","Tax","SEO/HEO","Unknown","160","160","32090","31810"
"In post","2021","Communications","Unknown","AA/AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Communications","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Unknown","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2021","Communications","Unknown","EO","Heterosexual / straight","125","125","25870","25560"
"In post","2021","Communications","Unknown","EO","LGBO","15","15","[c]","[c]"
"In post","2021","Communications","Unknown","EO","Undeclared","10","10","[c]","[c]"
"In post","2021","Communications","Unknown","EO","Unknown","135","135","26110","25560"
"In post","2021","Communications","Unknown","G6/G7","Heterosexual / straight","85","80","58950","56440"
"In post","2021","Communications","Unknown","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2021","Communications","Unknown","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2021","Communications","Unknown","G6/G7","Unknown","55","50","59470","59160"
"In post","2021","Communications","Unknown","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Communications","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Unknown","SCS level","Unknown","10","10","[c]","[c]"
"In post","2021","Communications","Unknown","SEO/HEO","Heterosexual / straight","155","150","36420","35590"
"In post","2021","Communications","Unknown","SEO/HEO","LGBO","15","15","[c]","[c]"
"In post","2021","Communications","Unknown","SEO/HEO","Undeclared","15","15","[c]","[c]"
"In post","2021","Communications","Unknown","SEO/HEO","Unknown","135","135","35390","32270"
"In post","2021","Counter Fraud","Counter Fraud","AA/AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","EO","Heterosexual / straight","45","45","27480","26780"
"In post","2021","Counter Fraud","Counter Fraud","EO","LGBO","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","EO","Undeclared","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","EO","Unknown","20","20","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","G6/G7","Heterosexual / straight","70","70","62410","59320"
"In post","2021","Counter Fraud","Counter Fraud","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","G6/G7","Unknown","25","25","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","SEO/HEO","Heterosexual / straight","285","275","37530","37910"
"In post","2021","Counter Fraud","Counter Fraud","SEO/HEO","LGBO","15","15","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","SEO/HEO","Undeclared","30","30","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","SEO/HEO","Unknown","135","125","38270","39170"
"In post","2021","Counter Fraud","Economics","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Economics","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Finance","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Finance","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Intelligence Analysis","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Intelligence Analysis","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Intelligence Analysis","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Intelligence Analysis","EO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Counter Fraud","Intelligence Analysis","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Intelligence Analysis","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Intelligence Analysis","EO","Unknown","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Intelligence Analysis","G6/G7","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Counter Fraud","Intelligence Analysis","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Intelligence Analysis","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Intelligence Analysis","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Intelligence Analysis","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Intelligence Analysis","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Intelligence Analysis","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Intelligence Analysis","SEO/HEO","Heterosexual / straight","80","75","35080","32750"
"In post","2021","Counter Fraud","Intelligence Analysis","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Intelligence Analysis","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Intelligence Analysis","SEO/HEO","Unknown","30","30","[c]","[c]"
"In post","2021","Counter Fraud","Knowledge and Information Management","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Knowledge and Information Management","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Knowledge and Information Management","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Knowledge and Information Management","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Knowledge and Information Management","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Knowledge and Information Management","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Knowledge and Information Management","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Knowledge and Information Management","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Knowledge and Information Management","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Knowledge and Information Management","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Knowledge and Information Management","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Knowledge and Information Management","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Knowledge and Information Management","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Knowledge and Information Management","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Knowledge and Information Management","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Knowledge and Information Management","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Knowledge and Information Management","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Legal","AA/AO","Heterosexual / straight","150","135","21080","20260"
"In post","2021","Counter Fraud","Legal","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Legal","AA/AO","Undeclared","20","15","[c]","[c]"
"In post","2021","Counter Fraud","Legal","AA/AO","Unknown","80","70","21300","20140"
"In post","2021","Counter Fraud","Legal","EO","Heterosexual / straight","900","865","27120","25560"
"In post","2021","Counter Fraud","Legal","EO","LGBO","55","55","27190","25560"
"In post","2021","Counter Fraud","Legal","EO","Undeclared","120","115","27550","27230"
"In post","2021","Counter Fraud","Legal","EO","Unknown","480","465","27230","25560"
"In post","2021","Counter Fraud","Legal","G6/G7","Heterosexual / straight","95","95","56180","58130"
"In post","2021","Counter Fraud","Legal","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Legal","G6/G7","Undeclared","20","20","[c]","[c]"
"In post","2021","Counter Fraud","Legal","G6/G7","Unknown","20","20","[c]","[c]"
"In post","2021","Counter Fraud","Legal","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Legal","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Legal","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Legal","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Legal","SEO/HEO","Heterosexual / straight","790","760","34880","33140"
"In post","2021","Counter Fraud","Legal","SEO/HEO","LGBO","40","40","35370","32360"
"In post","2021","Counter Fraud","Legal","SEO/HEO","Undeclared","170","165","35640","35000"
"In post","2021","Counter Fraud","Legal","SEO/HEO","Unknown","375","365","35610","36160"
"In post","2021","Counter Fraud","Operational Delivery","AA/AO","Heterosexual / straight","285","245","21470","21440"
"In post","2021","Counter Fraud","Operational Delivery","AA/AO","LGBO","20","15","[c]","[c]"
"In post","2021","Counter Fraud","Operational Delivery","AA/AO","Undeclared","50","45","22050","21440"
"In post","2021","Counter Fraud","Operational Delivery","AA/AO","Unknown","180","150","21380","21400"
"In post","2021","Counter Fraud","Operational Delivery","EO","Heterosexual / straight","670","620","26560","25560"
"In post","2021","Counter Fraud","Operational Delivery","EO","LGBO","25","25","[c]","[c]"
"In post","2021","Counter Fraud","Operational Delivery","EO","Undeclared","100","90","26920","25560"
"In post","2021","Counter Fraud","Operational Delivery","EO","Unknown","325","305","26440","25560"
"In post","2021","Counter Fraud","Operational Delivery","G6/G7","Heterosexual / straight","115","115","55950","52580"
"In post","2021","Counter Fraud","Operational Delivery","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Operational Delivery","G6/G7","Undeclared","15","15","[c]","[c]"
"In post","2021","Counter Fraud","Operational Delivery","G6/G7","Unknown","15","15","[c]","[c]"
"In post","2021","Counter Fraud","Operational Delivery","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Operational Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Operational Delivery","SEO/HEO","Heterosexual / straight","755","705","34530","31860"
"In post","2021","Counter Fraud","Operational Delivery","SEO/HEO","LGBO","30","25","[c]","[c]"
"In post","2021","Counter Fraud","Operational Delivery","SEO/HEO","Undeclared","100","90","34150","31870"
"In post","2021","Counter Fraud","Operational Delivery","SEO/HEO","Unknown","205","195","33450","31810"
"In post","2021","Counter Fraud","Operational Research","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Operational Research","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Operational Research","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Operational Research","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Operational Research","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Operational Research","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Operational Research","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Other","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Other","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Other","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Other","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Other","EO","Heterosexual / straight","40","35","27220","25560"
"In post","2021","Counter Fraud","Other","EO","LGBO","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Other","EO","Undeclared","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Other","EO","Unknown","45","40","28000","28130"
"In post","2021","Counter Fraud","Other","G6/G7","Heterosexual / straight","60","55","57940","56310"
"In post","2021","Counter Fraud","Other","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Other","G6/G7","Undeclared","15","15","[c]","[c]"
"In post","2021","Counter Fraud","Other","G6/G7","Unknown","15","15","[c]","[c]"
"In post","2021","Counter Fraud","Other","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Other","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Other","SEO/HEO","Heterosexual / straight","80","75","35510","35000"
"In post","2021","Counter Fraud","Other","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Other","SEO/HEO","Undeclared","15","10","[c]","[c]"
"In post","2021","Counter Fraud","Other","SEO/HEO","Unknown","25","20","[c]","[c]"
"In post","2021","Counter Fraud","Policy","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Policy","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Policy","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Policy","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Policy","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Policy","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Policy","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Policy","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Policy","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Policy","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Policy","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Policy","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Policy","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Tax","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Tax","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Tax","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Tax","EO","Heterosexual / straight","230","210","27140","25560"
"In post","2021","Counter Fraud","Tax","EO","LGBO","15","15","[c]","[c]"
"In post","2021","Counter Fraud","Tax","EO","Undeclared","35","30","27740","28130"
"In post","2021","Counter Fraud","Tax","EO","Unknown","160","150","27230","25560"
"In post","2021","Counter Fraud","Tax","G6/G7","Heterosexual / straight","335","320","56980","52580"
"In post","2021","Counter Fraud","Tax","G6/G7","LGBO","25","20","[c]","[c]"
"In post","2021","Counter Fraud","Tax","G6/G7","Undeclared","80","75","59660","58130"
"In post","2021","Counter Fraud","Tax","G6/G7","Unknown","75","70","56570","52770"
"In post","2021","Counter Fraud","Tax","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Tax","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Tax","SEO/HEO","Heterosexual / straight","595","560","35140","33160"
"In post","2021","Counter Fraud","Tax","SEO/HEO","LGBO","20","20","[c]","[c]"
"In post","2021","Counter Fraud","Tax","SEO/HEO","Undeclared","95","90","35510","35000"
"In post","2021","Counter Fraud","Tax","SEO/HEO","Unknown","215","205","34840","32100"
"In post","2021","Counter Fraud","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Unknown","EO","Heterosexual / straight","35","35","26610","25560"
"In post","2021","Counter Fraud","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Unknown","EO","Unknown","25","25","[c]","[c]"
"In post","2021","Counter Fraud","Unknown","G6/G7","Heterosexual / straight","40","35","58660","59160"
"In post","2021","Counter Fraud","Unknown","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Unknown","SEO/HEO","Heterosexual / straight","60","60","35000","34550"
"In post","2021","Counter Fraud","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Unknown","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Unknown","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2021","Debt","Finance","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Finance","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Finance","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Operational Delivery","AA/AO","Heterosexual / straight","1145","990","21140","20140"
"In post","2021","Debt","Operational Delivery","AA/AO","LGBO","65","60","20960","20140"
"In post","2021","Debt","Operational Delivery","AA/AO","Undeclared","205","175","21700","21440"
"In post","2021","Debt","Operational Delivery","AA/AO","Unknown","990","870","21230","20140"
"In post","2021","Debt","Operational Delivery","EO","Heterosexual / straight","500","455","26670","25560"
"In post","2021","Debt","Operational Delivery","EO","LGBO","40","35","26560","25560"
"In post","2021","Debt","Operational Delivery","EO","Undeclared","75","65","27790","28130"
"In post","2021","Debt","Operational Delivery","EO","Unknown","275","250","27120","25560"
"In post","2021","Debt","Operational Delivery","G6/G7","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Debt","Operational Delivery","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Operational Delivery","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Operational Delivery","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2021","Debt","Operational Delivery","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Operational Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Operational Delivery","SEO/HEO","Heterosexual / straight","175","160","34100","31810"
"In post","2021","Debt","Operational Delivery","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2021","Debt","Operational Delivery","SEO/HEO","Undeclared","15","15","[c]","[c]"
"In post","2021","Debt","Operational Delivery","SEO/HEO","Unknown","45","40","35370","35000"
"In post","2021","Debt","Tax","AA/AO","Heterosexual / straight","250","240","20380","20140"
"In post","2021","Debt","Tax","AA/AO","LGBO","35","30","20140","20140"
"In post","2021","Debt","Tax","AA/AO","Undeclared","15","15","[c]","[c]"
"In post","2021","Debt","Tax","AA/AO","Unknown","645","625","20250","20140"
"In post","2021","Debt","Tax","EO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Debt","Tax","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Tax","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Tax","EO","Unknown","25","25","[c]","[c]"
"In post","2021","Debt","Tax","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Tax","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Tax","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Tax","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Tax","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Tax","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Tax","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Unknown","AA/AO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Debt","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Unknown","AA/AO","Unknown","40","35","20620","20140"
"In post","2021","Debt","Unknown","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Debt","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Unknown","EO","Unknown","10","10","[c]","[c]"
"In post","2021","Debt","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Commercial","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Commercial","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Communications","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Communications","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Communications","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Communications","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Communications","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Communications","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Communications","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Digital, Data and Technology","AA/AO","Heterosexual / straight","230","220","21930","21130"
"In post","2021","Digital, Data & Technology","Digital, Data and Technology","AA/AO","LGBO","15","15","[c]","[c]"
"In post","2021","Digital, Data & Technology","Digital, Data and Technology","AA/AO","Undeclared","40","40","22200","21580"
"In post","2021","Digital, Data & Technology","Digital, Data and Technology","AA/AO","Unknown","105","105","21420","21590"
"In post","2021","Digital, Data & Technology","Digital, Data and Technology","EO","Heterosexual / straight","1140","1095","27720","26700"
"In post","2021","Digital, Data & Technology","Digital, Data and Technology","EO","LGBO","75","75","27170","26350"
"In post","2021","Digital, Data & Technology","Digital, Data and Technology","EO","Undeclared","210","205","28440","27940"
"In post","2021","Digital, Data & Technology","Digital, Data and Technology","EO","Unknown","525","510","27160","26470"
"In post","2021","Digital, Data & Technology","Digital, Data and Technology","G6/G7","Heterosexual / straight","1655","1620","57530","55190"
"In post","2021","Digital, Data & Technology","Digital, Data and Technology","G6/G7","LGBO","100","100","58390","56000"
"In post","2021","Digital, Data & Technology","Digital, Data and Technology","G6/G7","Undeclared","220","215","58420","56330"
"In post","2021","Digital, Data & Technology","Digital, Data and Technology","G6/G7","Unknown","705","695","57420","54550"
"In post","2021","Digital, Data & Technology","Digital, Data and Technology","SCS level","Heterosexual / straight","135","130","88440","81930"
"In post","2021","Digital, Data & Technology","Digital, Data and Technology","SCS level","LGBO","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Digital, Data and Technology","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Digital, Data and Technology","SCS level","Unknown","40","40","87460","85000"
"In post","2021","Digital, Data & Technology","Digital, Data and Technology","SEO/HEO","Heterosexual / straight","3300","3200","37590","37100"
"In post","2021","Digital, Data & Technology","Digital, Data and Technology","SEO/HEO","LGBO","190","190","36450","36520"
"In post","2021","Digital, Data & Technology","Digital, Data and Technology","SEO/HEO","Undeclared","575","550","37940","38450"
"In post","2021","Digital, Data & Technology","Digital, Data and Technology","SEO/HEO","Unknown","1520","1485","37050","36530"
"In post","2021","Digital, Data & Technology","Digital, Data and Technology","Unknown","Heterosexual / straight","45","45","38490","38180"
"In post","2021","Digital, Data & Technology","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Digital, Data and Technology","Unknown","Undeclared","10","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Digital, Data and Technology","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Finance","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Finance","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Finance","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Finance","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Finance","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Human Resources","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Human Resources","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Human Resources","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Human Resources","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Human Resources","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Human Resources","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Human Resources","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Human Resources","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Human Resources","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Human Resources","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Intelligence Analysis","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
