"Status","Year","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Digital, Data and Technology","South West (England)","80","[c]","36780","33290"
"Leaver CS","2021","Digital, Data and Technology","Wales","80","[c]","40850","36700"
"Leaver CS","2021","Digital, Data and Technology","West Midlands (England)","35","[c]","38760","31670"
"Leaver CS","2021","Digital, Data and Technology","Yorkshire and The Humber","25","[c]","40130","36780"
"Leaver CS","2021","Economics","London","70","[c]","34750","28830"
"Leaver CS","2021","Economics","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Wales","25","[c]","21500","19130"
"Leaver CS","2021","Economics","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Finance","East of England","15","[c]","39450","38580"
"Leaver CS","2021","Finance","London","80","[c]","49340","47280"
"Leaver CS","2021","Finance","North East (England)","10","[c]","46080","46960"
"Leaver CS","2021","Finance","North West (England)","15","[c]","27970","22080"
"Leaver CS","2021","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","Finance","South East (England)","35","[c]","39700","33300"
"Leaver CS","2021","Finance","South West (England)","50","[c]","39100","33660"
"Leaver CS","2021","Finance","Wales","10","[c]","51750","57800"
"Leaver CS","2021","Finance","West Midlands (England)","15","[c]","40960","42750"
"Leaver CS","2021","Finance","Yorkshire and The Humber","15","[c]","38160","36620"
"Leaver CS","2021","Human Resources","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East of England","20","[c]","32920","26960"
"Leaver CS","2021","Human Resources","London","105","[c]","47240","40890"
"Leaver CS","2021","Human Resources","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","North West (England)","30","[c]","30220","24870"
"Leaver CS","2021","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Scotland","25","[c]","31900","31480"
"Leaver CS","2021","Human Resources","South East (England)","30","[c]","31240","25970"
"Leaver CS","2021","Human Resources","South West (England)","30","[c]","34570","24660"
"Leaver CS","2021","Human Resources","Wales","25","[c]","39350","34530"
"Leaver CS","2021","Human Resources","West Midlands (England)","20","[c]","35180","31770"
"Leaver CS","2021","Human Resources","Yorkshire and The Humber","10","[c]","35770","32040"
"Leaver CS","2021","Inspector of Education and Training","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","East of England","5","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","London","15","[c]","70630","75500"
"Leaver CS","2021","Inspector of Education and Training","North West (England)","15","[c]","67240","75500"
"Leaver CS","2021","Inspector of Education and Training","South West (England)","10","[c]","66820","75500"
"Leaver CS","2021","Inspector of Education and Training","Wales","5","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","West Midlands (England)","10","[c]","61760","51360"
"Leaver CS","2021","Inspector of Education and Training","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","East of England","15","[c]","32800","32430"
"Leaver CS","2021","Intelligence Analysis","London","35","[c]","40980","37000"
"Leaver CS","2021","Intelligence Analysis","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","International Trade","London","40","[c]","41260","32120"
"Leaver CS","2021","International Trade","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","International Trade","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","International Trade","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","East of England","5","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","London","50","[c]","40130","35690"
"Leaver CS","2021","Knowledge and Information Management","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","South East (England)","10","[c]","26230","24620"
"Leaver CS","2021","Knowledge and Information Management","South West (England)","15","[c]","32090","32400"
"Leaver CS","2021","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Yorkshire and The Humber","15","[c]","32230","28130"
"Leaver CS","2021","Legal","East Midlands (England)","20","[c]","48300","49400"
"Leaver CS","2021","Legal","East of England","15","[c]","51490","54850"
"Leaver CS","2021","Legal","London","170","[c]","56910","55000"
"Leaver CS","2021","Legal","North East (England)","15","[c]","49650","55610"
"Leaver CS","2021","Legal","North West (England)","30","[c]","51130","55610"
"Leaver CS","2021","Legal","Scotland","20","[c]","53760","52490"
"Leaver CS","2021","Legal","South East (England)","35","[c]","47530","45980"
"Leaver CS","2021","Legal","South West (England)","25","[c]","50380","46530"
"Leaver CS","2021","Legal","Wales","20","[c]","59520","55610"
"Leaver CS","2021","Legal","West Midlands (England)","30","[c]","45700","45830"
"Leaver CS","2021","Legal","Yorkshire and The Humber","30","[c]","52010","55610"
"Leaver CS","2021","Medicine","East Midlands (England)","25","[c]","36500","30620"
"Leaver CS","2021","Medicine","East of England","20","[c]","61860","51670"
"Leaver CS","2021","Medicine","London","30","[c]","77820","82100"
"Leaver CS","2021","Medicine","North East (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","North West (England)","15","[c]","70910","74070"
"Leaver CS","2021","Medicine","Northern Ireland","5","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","Scotland","15","[c]","53950","44500"
"Leaver CS","2021","Medicine","South East (England)","55","[c]","42560","34570"
"Leaver CS","2021","Medicine","South West (England)","40","[c]","47910","30990"
"Leaver CS","2021","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","Wales","10","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","West Midlands (England)","20","[c]","64230","41720"
"Leaver CS","2021","Medicine","Yorkshire and The Humber","20","[c]","45950","37890"
"Leaver CS","2021","Operational Delivery","East Midlands (England)","620","[c]","23050","20420"
"Leaver CS","2021","Operational Delivery","East of England","665","[c]","27890","22570"
"Leaver CS","2021","Operational Delivery","London","1260","[c]","34210","28670"
"Leaver CS","2021","Operational Delivery","North East (England)","360","[c]","24250","21430"
"Leaver CS","2021","Operational Delivery","North West (England)","935","[c]","26540","22120"
"Leaver CS","2021","Operational Delivery","Northern Ireland","25","[c]","26870","21430"
"Leaver CS","2021","Operational Delivery","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Scotland","490","[c]","29360","25870"
"Leaver CS","2021","Operational Delivery","South East (England)","1045","[c]","25490","22400"
"Leaver CS","2021","Operational Delivery","South West (England)","645","[c]","29180","25000"
"Leaver CS","2021","Operational Delivery","Unknown","20","[c]","26370","21300"
"Leaver CS","2021","Operational Delivery","Wales","725","[c]","24000","21590"
"Leaver CS","2021","Operational Delivery","West Midlands (England)","730","[c]","26020","21170"
"Leaver CS","2021","Operational Delivery","Yorkshire and The Humber","725","[c]","26210","21430"
"Leaver CS","2021","Operational Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","South East (England)","25","[c]","30930","28530"
"Leaver CS","2021","Operational Research","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","East Midlands (England)","100","[c]","27880","29930"
"Leaver CS","2021","Other","East of England","65","[c]","26060","21510"
"Leaver CS","2021","Other","London","225","[c]","37840","28650"
"Leaver CS","2021","Other","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","North West (England)","40","[c]","21370","18930"
"Leaver CS","2021","Other","Northern Ireland","20","[c]","23460","21320"
"Leaver CS","2021","Other","Overseas","70","[c]","39290","36960"
"Leaver CS","2021","Other","Scotland","105","[c]","29370","23450"
"Leaver CS","2021","Other","South East (England)","220","[c]","26290","22570"
"Leaver CS","2021","Other","South West (England)","245","[c]","28970","24680"
"Leaver CS","2021","Other","Unknown","150","[c]","35100","32400"
"Leaver CS","2021","Other","Wales","75","[c]","31560","30690"
"Leaver CS","2021","Other","West Midlands (England)","60","[c]","26720","22080"
"Leaver CS","2021","Other","Yorkshire and The Humber","85","[c]","25110","21580"
"Leaver CS","2021","Planning","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Planning","Wales","5","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","South West (England)","25","[c]","42680","41020"
"Leaver CS","2021","Policy","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Policy","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","London","620","[c]","47250","40960"
"Leaver CS","2021","Policy","North East (England)","10","[c]","37230","34560"
"Leaver CS","2021","Policy","North West (England)","20","[c]","40690","36780"
"Leaver CS","2021","Policy","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Scotland","10","[c]","37270","37540"
"Leaver CS","2021","Policy","South East (England)","35","[c]","40480","38650"
"Leaver CS","2021","Policy","South West (England)","25","[c]","37640","36620"
"Leaver CS","2021","Policy","Wales","45","[c]","43270","37410"
"Leaver CS","2021","Policy","West Midlands (England)","15","[c]","51350","40300"
"Leaver CS","2021","Policy","Yorkshire and The Humber","30","[c]","39410","32300"
"Leaver CS","2021","Project Delivery","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East of England","15","[c]","33300","30990"
"Leaver CS","2021","Project Delivery","London","95","[c]","51210","43790"
"Leaver CS","2021","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","North West (England)","25","[c]","40240","39070"
"Leaver CS","2021","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Scotland","25","[c]","41560","40000"
"Leaver CS","2021","Project Delivery","South East (England)","80","[c]","35010","33300"
"Leaver CS","2021","Project Delivery","South West (England)","155","[c]","40310","38570"
"Leaver CS","2021","Project Delivery","Wales","10","[c]","34940","32430"
"Leaver CS","2021","Project Delivery","West Midlands (England)","15","[c]","44570","40580"
"Leaver CS","2021","Project Delivery","Yorkshire and The Humber","15","[c]","43150","37770"
"Leaver CS","2021","Property","East Midlands (England)","60","[c]","25810","25500"
"Leaver CS","2021","Property","East of England","30","[c]","30320","30970"
"Leaver CS","2021","Property","London","65","[c]","40260","33160"
"Leaver CS","2021","Property","North East (England)","20","[c]","28020","24500"
"Leaver CS","2021","Property","North West (England)","30","[c]","30540","26500"
"Leaver CS","2021","Property","Northern Ireland","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Scotland","15","[c]","28900","33630"
"Leaver CS","2021","Property","South East (England)","50","[c]","35240","34680"
"Leaver CS","2021","Property","South West (England)","65","[c]","32950","32430"
"Leaver CS","2021","Property","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Wales","15","[c]","34320","28910"
"Leaver CS","2021","Property","West Midlands (England)","40","[c]","34700","33250"
"Leaver CS","2021","Property","Yorkshire and The Humber","30","[c]","28270","25500"
"Leaver CS","2021","Psychology","East Midlands (England)","15","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","East of England","15","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","North West (England)","15","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","South East (England)","20","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","East Midlands (England)","25","[c]","39700","35060"
"Leaver CS","2021","Science and Engineering","East of England","135","[c]","31320","29920"
"Leaver CS","2021","Science and Engineering","London","90","[c]","38750","38990"
"Leaver CS","2021","Science and Engineering","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","North West (England)","40","[c]","27640","27400"
"Leaver CS","2021","Science and Engineering","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Scotland","25","[c]","32620","32540"
"Leaver CS","2021","Science and Engineering","South East (England)","125","[c]","29630","27760"
"Leaver CS","2021","Science and Engineering","South West (England)","300","[c]","32200","29100"
"Leaver CS","2021","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Wales","20","[c]","36510","30110"
"Leaver CS","2021","Science and Engineering","West Midlands (England)","15","[c]","32940","34530"
"Leaver CS","2021","Science and Engineering","Yorkshire and The Humber","20","[c]","38400","30820"
"Leaver CS","2021","Security","East Midlands (England)","10","[c]","26910","25890"
"Leaver CS","2021","Security","East of England","35","[c]","30520","26710"
"Leaver CS","2021","Security","London","40","[c]","33830","28230"
"Leaver CS","2021","Security","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Security","Northern Ireland","10","[c]","20730","20310"
"Leaver CS","2021","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Scotland","70","[c]","32390","38120"
"Leaver CS","2021","Security","South East (England)","110","[c]","30540","27250"
"Leaver CS","2021","Security","South West (England)","65","[c]","27500","21130"
"Leaver CS","2021","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Wales","15","[c]","23010","19560"
"Leaver CS","2021","Security","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Security","Yorkshire and The Humber","25","[c]","33940","38120"
"Leaver CS","2021","Social Research","London","15","[c]","39620","26410"
"Leaver CS","2021","Social Research","South East (England)","10","[c]","30900","29540"
"Leaver CS","2021","Social Research","Wales","15","[c]","37030","39240"
"Leaver CS","2021","Social Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","London","20","[c]","35670","27810"
"Leaver CS","2021","Statistics","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Wales","15","[c]","36200","29540"
"Leaver CS","2021","Statistics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Midlands (England)","650","[c]","25240","26050"
"Leaver CS","2021","Unknown","East of England","720","[c]","26640","27040"
"Leaver CS","2021","Unknown","London","1950","[c]","38630","31060"
"Leaver CS","2021","Unknown","North East (England)","1205","[c]","25010","21010"
"Leaver CS","2021","Unknown","North West (England)","1475","[c]","25690","21010"
"Leaver CS","2021","Unknown","Northern Ireland","125","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland","1480","[c]","32740","27570"
"Leaver CS","2021","Unknown","South East (England)","700","[c]","27570","26890"
"Leaver CS","2021","Unknown","South West (England)","575","[c]","26140","25860"
"Leaver CS","2021","Unknown","Unknown","515","[c]","45900","31060"
"Leaver CS","2021","Unknown","Wales","800","[c]","24710","21010"
"Leaver CS","2021","Unknown","West Midlands (England)","800","[c]","25370","26120"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","1235","[c]","28430","27570"
"Leaver CS","2021","Veterinarian","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","East of England","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","London","30","[c]","41150","38540"
"Leaver Dept.","2021","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","North West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Scotland","10","[c]","36140","33930"
"Leaver Dept.","2021","Commercial","South East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","South West (England)","70","[c]","35170","32420"
"Leaver Dept.","2021","Commercial","Wales","15","[c]","32530","34800"
"Leaver Dept.","2021","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","London","150","[c]","44850","40980"
"Leaver Dept.","2021","Communications","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","North West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Wales","15","[c]","43010","37410"
"Leaver Dept.","2021","Communications","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Corporate Finance","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Corporate Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","London","10","[c]","45550","40670"
"Leaver Dept.","2021","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","London","90","[c]","51530","48560"
"Leaver Dept.","2021","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","North West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","South East (England)","10","[c]","40960","32090"
"Leaver Dept.","2021","Digital, Data and Technology","South West (England)","20","[c]","39520","38360"
"Leaver Dept.","2021","Digital, Data and Technology","Wales","40","[c]","38700","36030"
"Leaver Dept.","2021","Digital, Data and Technology","West Midlands (England)","10","[c]","44540","50010"
"Leaver Dept.","2021","Digital, Data and Technology","Yorkshire and The Humber","15","[c]","39600","30830"
"Leaver Dept.","2021","Economics","London","100","[c]","42960","37350"
"Leaver Dept.","2021","Economics","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","London","120","[c]","51270","50980"
"Leaver Dept.","2021","Finance","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","North West (England)","15","[c]","40400","36310"
"Leaver Dept.","2021","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","South East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","South West (England)","30","[c]","39240","35570"
"Leaver Dept.","2021","Finance","Wales","20","[c]","39850","40190"
"Leaver Dept.","2021","Finance","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Yorkshire and The Humber","10","[c]","40760","38630"
"Leaver Dept.","2021","Human Resources","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","East of England","15","[c]","43450","35720"
"Leaver Dept.","2021","Human Resources","London","135","[c]","43580","38650"
"Leaver Dept.","2021","Human Resources","North East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","North West (England)","40","[c]","29620","25420"
"Leaver Dept.","2021","Human Resources","Scotland","10","[c]","35850","34190"
"Leaver Dept.","2021","Human Resources","South East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","South West (England)","40","[c]","36780","32160"
"Leaver Dept.","2021","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Wales","30","[c]","35360","31000"
"Leaver Dept.","2021","Human Resources","West Midlands (England)","20","[c]","43180","39680"
"Leaver Dept.","2021","Human Resources","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","London","35","[c]","38890","36730"
"Leaver Dept.","2021","Intelligence Analysis","North West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","London","90","[c]","42090","38540"
"Leaver Dept.","2021","International Trade","Overseas","40","[c]","54120","53060"
"Leaver Dept.","2021","International Trade","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","London","20","[c]","49660","52570"
"Leaver Dept.","2021","Knowledge and Information Management","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
