"Status","Year","Age","Disability","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","60-64","Declared non-disabled","Crown Prosecution Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Debt Management Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Debt Management Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Debt Management Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Defence Electronics and Components Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Defence Electronics and Components Agency","Male","25","20","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Defence Electronics and Components Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Defence Equipment and Support","Female","140","125","34380","32210"
"In post","2021","60-64","Declared non-disabled","Defence Equipment and Support","Male","470","430","40500","39270"
"In post","2021","60-64","Declared non-disabled","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Defence Science and Technology Laboratory","Female","35","30","35760","29360"
"In post","2021","60-64","Declared non-disabled","Defence Science and Technology Laboratory","Male","135","120","49030","46270"
"In post","2021","60-64","Declared non-disabled","Defence Science and Technology Laboratory","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","55","50","43200","36530"
"In post","2021","60-64","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","50","50","52280","53490"
"In post","2021","60-64","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Department for Digital, Culture, Media and Sport","Female","10","10","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Department for Digital, Culture, Media and Sport","Male","15","15","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Department for Education (excl. agencies)","Female","70","65","46400","49510"
"In post","2021","60-64","Declared non-disabled","Department for Education (excl. agencies)","Male","70","70","47590","44540"
"In post","2021","60-64","Declared non-disabled","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","70","65","37620","29860"
"In post","2021","60-64","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","70","65","47420","48830"
"In post","2021","60-64","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Department for International Trade","Female","20","20","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Department for International Trade","Male","35","35","49880","43080"
"In post","2021","60-64","Declared non-disabled","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Department for Transport (excl. agencies)","Female","40","35","38940","37660"
"In post","2021","60-64","Declared non-disabled","Department for Transport (excl. agencies)","Male","75","65","51520","45990"
"In post","2021","60-64","Declared non-disabled","Department for Transport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Female","4845","3615","26390","27570"
"In post","2021","60-64","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Male","2040","1680","28110","27570"
"In post","2021","60-64","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Female","20","15","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Male","15","15","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Disclosure Scotland","Female","5","5","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Disclosure Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Disclosure Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Driver and Vehicle Licensing Agency","Female","285","190","22770","21590"
"In post","2021","60-64","Declared non-disabled","Driver and Vehicle Licensing Agency","Male","100","85","31670","25390"
"In post","2021","60-64","Declared non-disabled","Driver and Vehicle Licensing Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Driver and Vehicle Standards Agency","Female","95","75","27300","26780"
"In post","2021","60-64","Declared non-disabled","Driver and Vehicle Standards Agency","Male","390","335","29500","27680"
"In post","2021","60-64","Declared non-disabled","Driver and Vehicle Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Education and Skills Funding Agency","Female","35","35","43300","38700"
"In post","2021","60-64","Declared non-disabled","Education and Skills Funding Agency","Male","30","25","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Education and Skills Funding Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Education Scotland","Female","10","10","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Education Scotland","Male","5","5","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Education Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","ESTYN","Female","5","5","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","ESTYN","Male","5","5","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","ESTYN","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","FCDO Services","Female","15","15","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","FCDO Services","Male","75","70","43240","43460"
"In post","2021","60-64","Declared non-disabled","FCDO Services","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Food Standards Agency","Female","15","15","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Food Standards Agency","Male","70","65","30750","27990"
"In post","2021","60-64","Declared non-disabled","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Food Standards Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Food Standards Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Food Standards Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Female","85","80","47810","35610"
"In post","2021","60-64","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Male","95","90","60600","61590"
"In post","2021","60-64","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Forestry and Land Scotland","Female","20","15","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Forestry and Land Scotland","Male","80","70","31640","30160"
"In post","2021","60-64","Declared non-disabled","Forestry and Land Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Government Actuary's Department","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Government Actuary's Department","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Government Actuary's Department","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Government Internal Audit Agency","Female","15","15","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Government Internal Audit Agency","Male","20","15","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Government Internal Audit Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Government Legal Department","Female","30","25","54230","57470"
"In post","2021","60-64","Declared non-disabled","Government Legal Department","Male","30","25","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Government Legal Department","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Government Property Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Government Property Agency","Male","5","5","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Government Property Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Health and Safety Executive","Female","70","55","34500","29750"
"In post","2021","60-64","Declared non-disabled","Health and Safety Executive","Male","110","100","54260","50560"
"In post","2021","60-64","Declared non-disabled","Health and Safety Executive","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","HM Courts and Tribunals Service","Female","820","675","23570","20100"
"In post","2021","60-64","Declared non-disabled","HM Courts and Tribunals Service","Male","360","325","24370","20690"
"In post","2021","60-64","Declared non-disabled","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","HM Land Registry","Female","205","140","31830","27130"
"In post","2021","60-64","Declared non-disabled","HM Land Registry","Male","155","115","35640","33840"
"In post","2021","60-64","Declared non-disabled","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","HM Prison and Probation Service","Female","1020","850","28470","25400"
"In post","2021","60-64","Declared non-disabled","HM Prison and Probation Service","Male","1260","1015","31450","31650"
"In post","2021","60-64","Declared non-disabled","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Female","1775","1295","28790","25630"
"In post","2021","60-64","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Male","1105","870","35290","31810"
"In post","2021","60-64","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","HM Treasury (excl. agencies)","Female","5","5","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","HM Treasury (excl. agencies)","Male","15","15","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","HM Treasury (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Home Office (incl. agencies)","Female","910","730","28300","25630"
"In post","2021","60-64","Declared non-disabled","Home Office (incl. agencies)","Male","845","675","32470","28350"
"In post","2021","60-64","Declared non-disabled","Home Office (incl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Insolvency Service","Female","40","35","28220","25060"
"In post","2021","60-64","Declared non-disabled","Insolvency Service","Male","45","40","39850","38510"
"In post","2021","60-64","Declared non-disabled","Insolvency Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Institute for Apprenticeships and Technical Education","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Institute for Apprenticeships and Technical Education","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Institute for Apprenticeships and Technical Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Legal Aid Agency","Female","35","30","26800","21070"
"In post","2021","60-64","Declared non-disabled","Legal Aid Agency","Male","30","25","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Legal Aid Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Maritime and Coastguard Agency","Female","20","15","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Maritime and Coastguard Agency","Male","40","40","47560","44480"
"In post","2021","60-64","Declared non-disabled","Maritime and Coastguard Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Female","20","20","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Male","15","15","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Met Office","Female","15","15","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Met Office","Male","60","55","41500","40040"
"In post","2021","60-64","Declared non-disabled","Met Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Ministry of Defence (excl. agencies)","Female","1020","925","27200","22080"
"In post","2021","60-64","Declared non-disabled","Ministry of Defence (excl. agencies)","Male","1965","1870","31580","28380"
"In post","2021","60-64","Declared non-disabled","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","Female","35","35","46200","42510"
"In post","2021","60-64","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","Male","40","40","47330","40220"
"In post","2021","60-64","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Ministry of Justice (excl. agencies)","Female","85","75","39010","32950"
"In post","2021","60-64","Declared non-disabled","Ministry of Justice (excl. agencies)","Male","100","95","42860","38580"
"In post","2021","60-64","Declared non-disabled","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","National Crime Agency","Female","30","25","38530","37560"
"In post","2021","60-64","Declared non-disabled","National Crime Agency","Male","95","90","45060","43710"
"In post","2021","60-64","Declared non-disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","National Records of Scotland","Female","10","5","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","National Records of Scotland","Male","10","10","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","National Records of Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","National Savings and Investments","Female","5","5","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","National Savings and Investments","Male","5","5","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","National Savings and Investments","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Office for Budget Responsibility","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Office for Budget Responsibility","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Office for Budget Responsibility","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Female","65","60","51920","51360"
"In post","2021","60-64","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Male","35","30","62100","75500"
"In post","2021","60-64","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Office of Gas and Electricity Markets","Female","10","5","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Office of Gas and Electricity Markets","Male","10","10","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Office of Rail and Road","Female","10","10","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Office of Rail and Road","Male","10","10","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Office of the Public Guardian","Female","20","15","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Office of the Public Guardian","Male","20","20","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Office of the Public Guardian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Office of the Scottish Charity Regulator","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Office of the Scottish Charity Regulator","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Office of the Scottish Charity Regulator","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Planning Inspectorate","Female","15","15","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Planning Inspectorate","Male","35","25","53210","58810"
"In post","2021","60-64","Declared non-disabled","Planning Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Public Health England","Female","170","130","47870","37190"
"In post","2021","60-64","Declared non-disabled","Public Health England","Male","65","60","64380","51200"
"In post","2021","60-64","Declared non-disabled","Public Health England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Queen Elizabeth II Centre","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Queen Elizabeth II Centre","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Queen Elizabeth II Centre","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Registers of Scotland","Female","10","10","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Registers of Scotland","Male","10","10","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Registers of Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Revenue Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Revenue Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Revenue Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Royal Fleet Auxiliary","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Royal Fleet Auxiliary","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Rural Payments Agency","Female","95","75","25870","21050"
"In post","2021","60-64","Declared non-disabled","Rural Payments Agency","Male","70","60","28530","25990"
"In post","2021","60-64","Declared non-disabled","Rural Payments Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Scottish Courts and Tribunals Service","Female","5","5","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Scottish Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Scottish Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Scottish Fiscal Commission","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Scottish Fiscal Commission","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Scottish Fiscal Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Scottish Forestry","Female","5","5","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Scottish Forestry","Male","5","5","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Scottish Forestry","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Scottish Government (excl. agencies)","Female","105","90","46300","39110"
"In post","2021","60-64","Declared non-disabled","Scottish Government (excl. agencies)","Male","130","120","49220","46600"
"In post","2021","60-64","Declared non-disabled","Scottish Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Scottish Housing Regulator","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Scottish Housing Regulator","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Scottish Housing Regulator","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Scottish Prison Service","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Scottish Prison Service","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Scottish Prison Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Scottish Public Pensions Agency","Female","15","10","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Scottish Public Pensions Agency","Male","10","10","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Scottish Public Pensions Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Serious Fraud Office","Female","5","5","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Serious Fraud Office","Male","10","10","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Serious Fraud Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Social Security Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Social Security Scotland","Male","10","5","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Social Security Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Standards and Testing Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Standards and Testing Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Standards and Testing Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Student Awards Agency for Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Student Awards Agency for Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Student Awards Agency for Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Submarine Delivery Agency","Female","10","10","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Submarine Delivery Agency","Male","50","45","50830","46140"
"In post","2021","60-64","Declared non-disabled","Submarine Delivery Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Teaching Regulation Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Teaching Regulation Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Teaching Regulation Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","The National Archives","Female","5","5","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","The National Archives","Male","10","10","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Transport Scotland","Female","5","5","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Transport Scotland","Male","10","10","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Transport Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","UK Export Finance","Male","20","20","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","UK Hydrographic Office","Female","10","10","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","UK Hydrographic Office","Male","15","10","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","UK Hydrographic Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","UK Intellectual Property Office","Female","25","20","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","UK Intellectual Property Office","Male","25","20","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","UK Intellectual Property Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","UK Space Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","UK Space Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","UK Space Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","United Kingdom Statistics Authority","Female","140","100","26990","22520"
"In post","2021","60-64","Declared non-disabled","United Kingdom Statistics Authority","Male","105","80","28150","19780"
"In post","2021","60-64","Declared non-disabled","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Valuation Office Agency","Female","105","85","30480","27530"
"In post","2021","60-64","Declared non-disabled","Valuation Office Agency","Male","115","95","39260","37380"
"In post","2021","60-64","Declared non-disabled","Valuation Office Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Vehicle Certification Agency","Female","5","5","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Vehicle Certification Agency","Male","10","10","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Vehicle Certification Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Veterinary Medicines Directorate","Female","5","5","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Veterinary Medicines Directorate","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Veterinary Medicines Directorate","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Wales Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Wales Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Wales Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Welsh Government (excl. agencies)","Female","185","155","40980","37410"
"In post","2021","60-64","Declared non-disabled","Welsh Government (excl. agencies)","Male","160","145","48660","47000"
"In post","2021","60-64","Declared non-disabled","Welsh Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Welsh Revenue Authority","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Welsh Revenue Authority","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Welsh Revenue Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Wilton Park","Female","5","5","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Wilton Park","Male","[c]","[c]","[c]","[c]"
