"Status","Year","Disability","Function_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Counter Fraud","Male","Heterosexual / straight","150","145","34500","31920"
"In post","2021","Unknown","Counter Fraud","Male","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","Male","Undeclared","35","35","37610","35000"
"In post","2021","Unknown","Counter Fraud","Male","Unknown","1030","1000","32280","31810"
"In post","2021","Unknown","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Debt","Female","Heterosexual / straight","65","55","24430","21420"
"In post","2021","Unknown","Debt","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Debt","Female","Undeclared","10","5","[c]","[c]"
"In post","2021","Unknown","Debt","Female","Unknown","870","785","21870","20140"
"In post","2021","Unknown","Debt","Male","Heterosexual / straight","30","30","23330","20770"
"In post","2021","Unknown","Debt","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Debt","Male","Undeclared","10","10","[c]","[c]"
"In post","2021","Unknown","Debt","Male","Unknown","785","765","22010","20140"
"In post","2021","Unknown","Debt","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Debt","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data & Technology","Female","Heterosexual / straight","275","260","39040","36500"
"In post","2021","Unknown","Digital, Data & Technology","Female","LGBO","25","25","[c]","[c]"
"In post","2021","Unknown","Digital, Data & Technology","Female","Undeclared","40","40","36980","32260"
"In post","2021","Unknown","Digital, Data & Technology","Female","Unknown","760","735","40810","37840"
"In post","2021","Unknown","Digital, Data & Technology","Male","Heterosexual / straight","455","450","41410","38550"
"In post","2021","Unknown","Digital, Data & Technology","Male","LGBO","25","25","[c]","[c]"
"In post","2021","Unknown","Digital, Data & Technology","Male","Undeclared","120","120","38460","36030"
"In post","2021","Unknown","Digital, Data & Technology","Male","Unknown","1615","1595","40720","37670"
"In post","2021","Unknown","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Female","Heterosexual / straight","225","210","37850","34800"
"In post","2021","Unknown","Finance","Female","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","Finance","Female","Undeclared","50","50","37120","31300"
"In post","2021","Unknown","Finance","Female","Unknown","650","595","34410","31810"
"In post","2021","Unknown","Finance","Male","Heterosexual / straight","185","185","41940","38500"
"In post","2021","Unknown","Finance","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","Finance","Male","Undeclared","40","40","42800","40230"
"In post","2021","Unknown","Finance","Male","Unknown","575","555","36680","32120"
"In post","2021","Unknown","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Grants Management","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Grants Management","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Grants Management","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Grants Management","Female","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Grants Management","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Grants Management","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Grants Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Grants Management","Male","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Grants Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Grants Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Female","Heterosexual / straight","390","365","34750","30130"
"In post","2021","Unknown","Human Resources","Female","LGBO","15","15","[c]","[c]"
"In post","2021","Unknown","Human Resources","Female","Undeclared","55","50","32710","29350"
"In post","2021","Unknown","Human Resources","Female","Unknown","585","550","34290","31060"
"In post","2021","Unknown","Human Resources","Male","Heterosexual / straight","150","145","35980","32110"
"In post","2021","Unknown","Human Resources","Male","LGBO","15","15","[c]","[c]"
"In post","2021","Unknown","Human Resources","Male","Undeclared","25","25","[c]","[c]"
"In post","2021","Unknown","Human Resources","Male","Unknown","290","285","33490","31810"
"In post","2021","Unknown","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Unknown","Internal Audit","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","Female","Unknown","15","15","[c]","[c]"
"In post","2021","Unknown","Internal Audit","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Unknown","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","Male","Unknown","15","15","[c]","[c]"
"In post","2021","Unknown","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","Female","Heterosexual / straight","660","625","35780","30230"
"In post","2021","Unknown","Legal","Female","LGBO","30","30","29170","26380"
"In post","2021","Unknown","Legal","Female","Undeclared","1115","985","27570","22820"
"In post","2021","Unknown","Legal","Female","Unknown","930","850","44880","43920"
"In post","2021","Unknown","Legal","Male","Heterosexual / straight","300","300","41580","40000"
"In post","2021","Unknown","Legal","Male","LGBO","30","30","34630","29460"
"In post","2021","Unknown","Legal","Male","Undeclared","495","465","27810","22820"
"In post","2021","Unknown","Legal","Male","Unknown","510","495","47060","50510"
"In post","2021","Unknown","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","No function","Female","Heterosexual / straight","4305","3955","33260","30210"
"In post","2021","Unknown","No function","Female","LGBO","280","275","32960","31120"
"In post","2021","Unknown","No function","Female","Undeclared","525","470","35030","31700"
"In post","2021","Unknown","No function","Female","Unknown","15535","14290","29430","25560"
"In post","2021","Unknown","No function","Male","Heterosexual / straight","4055","3890","36770","33650"
"In post","2021","Unknown","No function","Male","LGBO","295","290","36130","32260"
"In post","2021","Unknown","No function","Male","Undeclared","505","485","39130","36410"
"In post","2021","Unknown","No function","Male","Unknown","14690","14225","31130","27230"
"In post","2021","Unknown","No function","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Female","Heterosexual / straight","540","505","39410","36300"
"In post","2021","Unknown","Project Delivery","Female","LGBO","25","25","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Female","Undeclared","125","120","41100","35170"
"In post","2021","Unknown","Project Delivery","Female","Unknown","1255","1190","41950","38630"
"In post","2021","Unknown","Project Delivery","Male","Heterosexual / straight","720","710","42690","40510"
"In post","2021","Unknown","Project Delivery","Male","LGBO","30","30","48630","50210"
"In post","2021","Unknown","Project Delivery","Male","Undeclared","175","170","43420","41610"
"In post","2021","Unknown","Project Delivery","Male","Unknown","1360","1340","42480","38630"
"In post","2021","Unknown","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Female","Heterosexual / straight","115","110","31610","27930"
"In post","2021","Unknown","Property","Female","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Property","Female","Undeclared","20","20","[c]","[c]"
"In post","2021","Unknown","Property","Female","Unknown","490","450","27450","24500"
"In post","2021","Unknown","Property","Male","Heterosexual / straight","225","220","31970","29080"
"In post","2021","Unknown","Property","Male","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Property","Male","Undeclared","45","45","37660","35230"
"In post","2021","Unknown","Property","Male","Unknown","705","690","30770","27450"
"In post","2021","Unknown","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Female","Heterosexual / straight","90","90","29610","26670"
"In post","2021","Unknown","Security","Female","LGBO","15","15","[c]","[c]"
"In post","2021","Unknown","Security","Female","Undeclared","20","20","[c]","[c]"
"In post","2021","Unknown","Security","Female","Unknown","305","290","30670","26670"
"In post","2021","Unknown","Security","Male","Heterosexual / straight","595","585","30630","28540"
"In post","2021","Unknown","Security","Male","LGBO","25","25","[c]","[c]"
"In post","2021","Unknown","Security","Male","Undeclared","100","100","34790","39070"
"In post","2021","Unknown","Security","Male","Unknown","915","905","30550","27500"
"In post","2021","Unknown","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Female","Heterosexual / straight","2115","1975","36900","32140"
"In post","2021","Unknown","Unknown","Female","LGBO","80","75","35290","30650"
"In post","2021","Unknown","Unknown","Female","Undeclared","225","210","35810","32640"
"In post","2021","Unknown","Unknown","Female","Unknown","4835","4555","33580","27570"
"In post","2021","Unknown","Unknown","Male","Heterosexual / straight","1920","1885","37410","32670"
"In post","2021","Unknown","Unknown","Male","LGBO","105","100","36560","32250"
"In post","2021","Unknown","Unknown","Male","Undeclared","275","270","37220","33300"
"In post","2021","Unknown","Unknown","Male","Unknown","5960","5875","35330","30820"
"In post","2021","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Debt","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Debt","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Debt","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Debt","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Debt","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Debt","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Debt","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Debt","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Debt","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Debt","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Debt","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Debt","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Grants Management","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Grants Management","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Grants Management","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Grants Management","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Grants Management","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Grants Management","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Grants Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Grants Management","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Grants Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Grants Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Grants Management","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Grants Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Female","Heterosexual / straight","340","[c]","25240","21170"
"Leaver CS","2021","Declared disabled","No function","Female","LGBO","50","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Female","Undeclared","75","[c]","25070","21590"
"Leaver CS","2021","Declared disabled","No function","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Male","Heterosexual / straight","305","[c]","29870","26380"
"Leaver CS","2021","Declared disabled","No function","Male","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Male","Undeclared","40","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Male","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Male","Heterosexual / straight","35","[c]","41160","40000"
"Leaver CS","2021","Declared disabled","Project Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","Female","Undeclared","[c]","[c]","[c]","[c]"
