"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Mixed","Debt","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Debt","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Debt","Scotland","10","10","[c]","[c]"
"In post","2021","Mixed","Debt","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Debt","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Debt","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Debt","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Debt","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","East of England","10","10","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","London","105","105","47570","44000"
"In post","2021","Mixed","Digital, Data & Technology","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","North West (England)","15","15","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Scotland","5","5","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","South East (England)","5","5","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","South West (England)","30","30","39610","35900"
"In post","2021","Mixed","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Wales","20","20","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","West Midlands (England)","15","15","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Yorkshire and The Humber","15","15","[c]","[c]"
"In post","2021","Mixed","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","East of England","5","5","[c]","[c]"
"In post","2021","Mixed","Finance","London","80","75","44340","41760"
"In post","2021","Mixed","Finance","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","North West (England)","10","10","[c]","[c]"
"In post","2021","Mixed","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","South East (England)","10","10","[c]","[c]"
"In post","2021","Mixed","Finance","South West (England)","15","15","[c]","[c]"
"In post","2021","Mixed","Finance","Wales","5","5","[c]","[c]"
"In post","2021","Mixed","Finance","West Midlands (England)","10","10","[c]","[c]"
"In post","2021","Mixed","Finance","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2021","Mixed","Grants Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Grants Management","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Grants Management","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Grants Management","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Grants Management","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Grants Management","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Grants Management","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Grants Management","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Grants Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Grants Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","East Midlands (England)","10","10","[c]","[c]"
"In post","2021","Mixed","Human Resources","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","London","100","95","43550","37640"
"In post","2021","Mixed","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","North West (England)","20","20","[c]","[c]"
"In post","2021","Mixed","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","South West (England)","20","15","[c]","[c]"
"In post","2021","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","Wales","5","5","[c]","[c]"
"In post","2021","Mixed","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","Yorkshire and The Humber","10","5","[c]","[c]"
"In post","2021","Mixed","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Internal Audit","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Internal Audit","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","East Midlands (England)","20","20","[c]","[c]"
"In post","2021","Mixed","Legal","East of England","15","10","[c]","[c]"
"In post","2021","Mixed","Legal","London","210","195","50760","51830"
"In post","2021","Mixed","Legal","North East (England)","5","5","[c]","[c]"
"In post","2021","Mixed","Legal","North West (England)","20","15","[c]","[c]"
"In post","2021","Mixed","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","Scotland","10","10","[c]","[c]"
"In post","2021","Mixed","Legal","South East (England)","20","20","[c]","[c]"
"In post","2021","Mixed","Legal","South West (England)","5","5","[c]","[c]"
"In post","2021","Mixed","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","Wales","5","5","[c]","[c]"
"In post","2021","Mixed","Legal","West Midlands (England)","15","15","[c]","[c]"
"In post","2021","Mixed","Legal","Yorkshire and The Humber","25","20","[c]","[c]"
"In post","2021","Mixed","No function","East Midlands (England)","165","155","29930","25790"
"In post","2021","Mixed","No function","East of England","155","145","29270","27850"
"In post","2021","Mixed","No function","London","1415","1380","40330","35590"
"In post","2021","Mixed","No function","North East (England)","85","75","29070","26880"
"In post","2021","Mixed","No function","North West (England)","275","260","29590","25560"
"In post","2021","Mixed","No function","Northern Ireland","10","5","[c]","[c]"
"In post","2021","Mixed","No function","Overseas","55","55","49840","41760"
"In post","2021","Mixed","No function","Scotland","60","55","31510","25560"
"In post","2021","Mixed","No function","South East (England)","295","280","30610","29640"
"In post","2021","Mixed","No function","South West (England)","180","170","33300","30940"
"In post","2021","Mixed","No function","Unknown","5","5","[c]","[c]"
"In post","2021","Mixed","No function","Wales","155","145","28250","25560"
"In post","2021","Mixed","No function","West Midlands (England)","245","230","27760","24440"
"In post","2021","Mixed","No function","Yorkshire and The Humber","175","165","31930","28200"
"In post","2021","Mixed","Project Delivery","East Midlands (England)","5","5","[c]","[c]"
"In post","2021","Mixed","Project Delivery","East of England","5","5","[c]","[c]"
"In post","2021","Mixed","Project Delivery","London","165","160","48350","42030"
"In post","2021","Mixed","Project Delivery","North East (England)","10","10","[c]","[c]"
"In post","2021","Mixed","Project Delivery","North West (England)","25","25","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Overseas","20","20","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Scotland","10","10","[c]","[c]"
"In post","2021","Mixed","Project Delivery","South East (England)","25","25","[c]","[c]"
"In post","2021","Mixed","Project Delivery","South West (England)","160","155","36110","32880"
"In post","2021","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Wales","5","5","[c]","[c]"
"In post","2021","Mixed","Project Delivery","West Midlands (England)","15","15","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2021","Mixed","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","East of England","5","5","[c]","[c]"
"In post","2021","Mixed","Property","London","35","35","38390","36600"
"In post","2021","Mixed","Property","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","North West (England)","5","5","[c]","[c]"
"In post","2021","Mixed","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Scotland","5","5","[c]","[c]"
"In post","2021","Mixed","Property","South East (England)","15","15","[c]","[c]"
"In post","2021","Mixed","Property","South West (England)","10","10","[c]","[c]"
"In post","2021","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","West Midlands (England)","5","5","[c]","[c]"
"In post","2021","Mixed","Property","Yorkshire and The Humber","10","5","[c]","[c]"
"In post","2021","Mixed","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","East of England","10","10","[c]","[c]"
"In post","2021","Mixed","Security","London","30","30","[c]","[c]"
"In post","2021","Mixed","Security","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","Overseas","5","5","[c]","[c]"
"In post","2021","Mixed","Security","Scotland","5","5","[c]","[c]"
"In post","2021","Mixed","Security","South East (England)","20","20","[c]","[c]"
"In post","2021","Mixed","Security","South West (England)","10","10","[c]","[c]"
"In post","2021","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","West Midlands (England)","10","10","[c]","[c]"
"In post","2021","Mixed","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","East Midlands (England)","100","95","26020","27570"
"In post","2021","Mixed","Unknown","East of England","185","170","28840","27570"
"In post","2021","Mixed","Unknown","London","945","905","36070","31060"
"In post","2021","Mixed","Unknown","North East (England)","95","90","27360","24880"
"In post","2021","Mixed","Unknown","North West (England)","350","315","25900","25040"
"In post","2021","Mixed","Unknown","Northern Ireland","5","5","[c]","[c]"
"In post","2021","Mixed","Unknown","Overseas","20","20","[c]","[c]"
"In post","2021","Mixed","Unknown","Scotland","155","145","35670","30650"
"In post","2021","Mixed","Unknown","South East (England)","230","220","29230","27570"
"In post","2021","Mixed","Unknown","South West (England)","135","120","27430","27570"
"In post","2021","Mixed","Unknown","Unknown","20","20","[c]","[c]"
"In post","2021","Mixed","Unknown","Wales","130","125","32130","27570"
"In post","2021","Mixed","Unknown","West Midlands (England)","190","170","26470","27570"
"In post","2021","Mixed","Unknown","Yorkshire and The Humber","230","215","28000","27570"
"In post","2021","Other ethnicity","Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","London","35","30","50370","45540"
"In post","2021","Other ethnicity","Analysis","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","London","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","London","20","20","[c]","[c]"
"In post","2021","Other ethnicity","Communications","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","North West (England)","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Wales","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","London","20","20","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","North West (England)","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Debt","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Debt","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Debt","London","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Debt","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Debt","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Debt","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Debt","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Debt","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Debt","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Debt","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Debt","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Debt","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","London","45","45","48980","47650"
"In post","2021","Other ethnicity","Digital, Data & Technology","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","South East (England)","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","South West (England)","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Wales","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","West Midlands (England)","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","London","25","25","[c]","[c]"
"In post","2021","Other ethnicity","Finance","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","South East (England)","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Finance","South West (England)","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Finance","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","West Midlands (England)","10","5","[c]","[c]"
"In post","2021","Other ethnicity","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","London","30","30","37480","34550"
"In post","2021","Other ethnicity","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","South West (England)","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","West Midlands (England)","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","East Midlands (England)","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Legal","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","London","125","115","54090","55000"
"In post","2021","Other ethnicity","Legal","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","South East (England)","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Legal","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","No function","East Midlands (England)","35","35","31620","30190"
"In post","2021","Other ethnicity","No function","East of England","45","40","34590","31230"
"In post","2021","Other ethnicity","No function","London","480","460","40540","35310"
"In post","2021","Other ethnicity","No function","North East (England)","20","20","[c]","[c]"
"In post","2021","Other ethnicity","No function","North West (England)","65","65","30560","26550"
"In post","2021","Other ethnicity","No function","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","No function","Overseas","20","20","[c]","[c]"
"In post","2021","Other ethnicity","No function","Scotland","30","30","35750","26570"
"In post","2021","Other ethnicity","No function","South East (England)","80","75","32570","31300"
"In post","2021","Other ethnicity","No function","South West (England)","45","45","32890","28820"
"In post","2021","Other ethnicity","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","No function","Wales","40","40","28820","23920"
"In post","2021","Other ethnicity","No function","West Midlands (England)","70","65","30210","25790"
"In post","2021","Other ethnicity","No function","Yorkshire and The Humber","40","35","34790","31920"
"In post","2021","Other ethnicity","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Project Delivery","London","60","60","51080","46470"
"In post","2021","Other ethnicity","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Project Delivery","Overseas","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Project Delivery","South East (England)","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Project Delivery","South West (England)","55","55","36780","33310"
"In post","2021","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Property","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Property","London","15","10","[c]","[c]"
"In post","2021","Other ethnicity","Property","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Property","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Property","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Property","South East (England)","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Property","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Property","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
