"Status","Year","Age","Profession_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","40-49","International Trade","Male","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","International Trade","Male","Undeclared","5","5","[c]","[c]"
"In post","2021","40-49","International Trade","Male","Unknown","30","30","55100","54650"
"In post","2021","40-49","International Trade","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","International Trade","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Knowledge and Information Management","Female","Heterosexual / straight","235","215","38800","37000"
"In post","2021","40-49","Knowledge and Information Management","Female","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","Knowledge and Information Management","Female","Undeclared","40","35","39060","34820"
"In post","2021","40-49","Knowledge and Information Management","Female","Unknown","50","45","41270","40580"
"In post","2021","40-49","Knowledge and Information Management","Male","Heterosexual / straight","165","165","39950","37360"
"In post","2021","40-49","Knowledge and Information Management","Male","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","Knowledge and Information Management","Male","Undeclared","45","45","42550","39110"
"In post","2021","40-49","Knowledge and Information Management","Male","Unknown","50","50","44450","43550"
"In post","2021","40-49","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Legal","Female","Heterosexual / straight","1435","1275","51610","51830"
"In post","2021","40-49","Legal","Female","LGBO","40","40","50960","51250"
"In post","2021","40-49","Legal","Female","Undeclared","180","160","50790","50520"
"In post","2021","40-49","Legal","Female","Unknown","515","440","53240","54810"
"In post","2021","40-49","Legal","Male","Heterosexual / straight","805","795","48370","49580"
"In post","2021","40-49","Legal","Male","LGBO","75","75","57480","55820"
"In post","2021","40-49","Legal","Male","Undeclared","125","120","48030","41760"
"In post","2021","40-49","Legal","Male","Unknown","325","320","49270","51470"
"In post","2021","40-49","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Medicine","Female","Heterosexual / straight","370","325","52730","41720"
"In post","2021","40-49","Medicine","Female","LGBO","5","5","[c]","[c]"
"In post","2021","40-49","Medicine","Female","Undeclared","40","30","58140","64130"
"In post","2021","40-49","Medicine","Female","Unknown","100","90","54700","44840"
"In post","2021","40-49","Medicine","Male","Heterosexual / straight","135","130","62630","57690"
"In post","2021","40-49","Medicine","Male","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","Medicine","Male","Undeclared","15","15","[c]","[c]"
"In post","2021","40-49","Medicine","Male","Unknown","50","45","65610","67750"
"In post","2021","40-49","Medicine","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Medicine","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Operational Delivery","Female","Heterosexual / straight","15285","13570","29900","26410"
"In post","2021","40-49","Operational Delivery","Female","LGBO","705","675","31690","28950"
"In post","2021","40-49","Operational Delivery","Female","Undeclared","2365","2075","28910","26160"
"In post","2021","40-49","Operational Delivery","Female","Unknown","3885","3360","27640","24440"
"In post","2021","40-49","Operational Delivery","Male","Heterosexual / straight","11460","11285","31650","28850"
"In post","2021","40-49","Operational Delivery","Male","LGBO","660","640","32360","28300"
"In post","2021","40-49","Operational Delivery","Male","Undeclared","1845","1810","30900","28130"
"In post","2021","40-49","Operational Delivery","Male","Unknown","3395","3315","29790","26750"
"In post","2021","40-49","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Operational Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Operational Research","Female","Heterosexual / straight","75","65","48840","46650"
"In post","2021","40-49","Operational Research","Female","LGBO","5","5","[c]","[c]"
"In post","2021","40-49","Operational Research","Female","Undeclared","10","5","[c]","[c]"
"In post","2021","40-49","Operational Research","Female","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Operational Research","Male","Heterosexual / straight","100","95","50360","46720"
"In post","2021","40-49","Operational Research","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Operational Research","Male","Undeclared","15","15","[c]","[c]"
"In post","2021","40-49","Operational Research","Male","Unknown","15","15","[c]","[c]"
"In post","2021","40-49","Operational Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Operational Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other","Female","Heterosexual / straight","1805","1685","31560","26670"
"In post","2021","40-49","Other","Female","LGBO","50","50","34620","25970"
"In post","2021","40-49","Other","Female","Undeclared","220","205","32630","26910"
"In post","2021","40-49","Other","Female","Unknown","375","350","38260","33240"
"In post","2021","40-49","Other","Male","Heterosexual / straight","1375","1365","36280","30000"
"In post","2021","40-49","Other","Male","LGBO","75","70","35730","30320"
"In post","2021","40-49","Other","Male","Undeclared","195","195","35210","30750"
"In post","2021","40-49","Other","Male","Unknown","655","650","40700","35380"
"In post","2021","40-49","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Planning","Female","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","40-49","Planning","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Planning","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Planning","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Planning","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","40-49","Planning","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Planning","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Planning","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Planning","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Planning","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Planning Inspectors","Female","Heterosexual / straight","35","35","55990","58810"
"In post","2021","40-49","Planning Inspectors","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Planning Inspectors","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Planning Inspectors","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Planning Inspectors","Male","Heterosexual / straight","45","40","54040","47660"
"In post","2021","40-49","Planning Inspectors","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Planning Inspectors","Male","Undeclared","5","5","[c]","[c]"
"In post","2021","40-49","Planning Inspectors","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Planning Inspectors","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Planning Inspectors","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Policy","Female","Heterosexual / straight","2665","2465","51720","52100"
"In post","2021","40-49","Policy","Female","LGBO","115","110","54810","53490"
"In post","2021","40-49","Policy","Female","Undeclared","265","250","49630","50190"
"In post","2021","40-49","Policy","Female","Unknown","510","470","51900","51690"
"In post","2021","40-49","Policy","Male","Heterosexual / straight","2030","2015","54570","54060"
"In post","2021","40-49","Policy","Male","LGBO","210","210","57480","57430"
"In post","2021","40-49","Policy","Male","Undeclared","315","315","52610","53600"
"In post","2021","40-49","Policy","Male","Unknown","445","440","56580","54760"
"In post","2021","40-49","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Female","Heterosexual / straight","1645","1565","43440","39880"
"In post","2021","40-49","Project Delivery","Female","LGBO","60","60","44690","40580"
"In post","2021","40-49","Project Delivery","Female","Undeclared","200","190","41980","39810"
"In post","2021","40-49","Project Delivery","Female","Unknown","265","245","43920","39850"
"In post","2021","40-49","Project Delivery","Male","Heterosexual / straight","1520","1510","46810","41950"
"In post","2021","40-49","Project Delivery","Male","LGBO","65","65","47360","45620"
"In post","2021","40-49","Project Delivery","Male","Undeclared","195","195","47160","42510"
"In post","2021","40-49","Project Delivery","Male","Unknown","250","250","46280","41970"
"In post","2021","40-49","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Property","Female","Heterosexual / straight","515","480","36900","33300"
"In post","2021","40-49","Property","Female","LGBO","15","15","[c]","[c]"
"In post","2021","40-49","Property","Female","Undeclared","75","70","37600","33320"
"In post","2021","40-49","Property","Female","Unknown","110","95","34470","31710"
"In post","2021","40-49","Property","Male","Heterosexual / straight","575","570","39250","35170"
"In post","2021","40-49","Property","Male","LGBO","30","30","38990","34680"
"In post","2021","40-49","Property","Male","Undeclared","85","85","37330","33300"
"In post","2021","40-49","Property","Male","Unknown","125","125","37350","33320"
"In post","2021","40-49","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Psychology","Female","Heterosexual / straight","185","170","46000","48260"
"In post","2021","40-49","Psychology","Female","LGBO","5","5","[c]","[c]"
"In post","2021","40-49","Psychology","Female","Undeclared","20","20","[c]","[c]"
"In post","2021","40-49","Psychology","Female","Unknown","45","40","44450","45110"
"In post","2021","40-49","Psychology","Male","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","40-49","Psychology","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Psychology","Male","Undeclared","5","5","[c]","[c]"
"In post","2021","40-49","Psychology","Male","Unknown","10","10","[c]","[c]"
"In post","2021","40-49","Psychology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Psychology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Science and Engineering","Female","Heterosexual / straight","715","640","43040","40640"
"In post","2021","40-49","Science and Engineering","Female","LGBO","30","30","45000","45930"
"In post","2021","40-49","Science and Engineering","Female","Undeclared","120","110","45720","41640"
"In post","2021","40-49","Science and Engineering","Female","Unknown","330","295","42480","40140"
"In post","2021","40-49","Science and Engineering","Male","Heterosexual / straight","1135","1125","43160","42000"
"In post","2021","40-49","Science and Engineering","Male","LGBO","45","40","45390","42740"
"In post","2021","40-49","Science and Engineering","Male","Undeclared","210","205","42510","40960"
"In post","2021","40-49","Science and Engineering","Male","Unknown","505","495","44520","43650"
"In post","2021","40-49","Science and Engineering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Female","Heterosexual / straight","265","260","34760","32860"
"In post","2021","40-49","Security","Female","LGBO","30","30","[c]","[c]"
"In post","2021","40-49","Security","Female","Undeclared","45","40","32720","30830"
"In post","2021","40-49","Security","Female","Unknown","50","45","37400","37050"
"In post","2021","40-49","Security","Male","Heterosexual / straight","910","910","32500","31920"
"In post","2021","40-49","Security","Male","LGBO","25","25","[c]","[c]"
"In post","2021","40-49","Security","Male","Undeclared","190","190","35480","39070"
"In post","2021","40-49","Security","Male","Unknown","180","175","33960","39070"
"In post","2021","40-49","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Social Research","Female","Heterosexual / straight","145","125","49240","47000"
"In post","2021","40-49","Social Research","Female","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","Social Research","Female","Undeclared","5","5","[c]","[c]"
"In post","2021","40-49","Social Research","Female","Unknown","15","15","[c]","[c]"
"In post","2021","40-49","Social Research","Male","Heterosexual / straight","35","35","48820","47000"
"In post","2021","40-49","Social Research","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Social Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Social Research","Male","Unknown","15","15","[c]","[c]"
"In post","2021","40-49","Social Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Social Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Statistics","Female","Heterosexual / straight","155","140","51470","50750"
"In post","2021","40-49","Statistics","Female","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","Statistics","Female","Undeclared","10","10","[c]","[c]"
"In post","2021","40-49","Statistics","Female","Unknown","25","20","[c]","[c]"
"In post","2021","40-49","Statistics","Male","Heterosexual / straight","155","155","49190","49100"
"In post","2021","40-49","Statistics","Male","LGBO","15","15","[c]","[c]"
"In post","2021","40-49","Statistics","Male","Undeclared","15","15","[c]","[c]"
"In post","2021","40-49","Statistics","Male","Unknown","40","40","50640","51640"
"In post","2021","40-49","Statistics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Statistics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Tax","Female","Heterosexual / straight","950","875","35630","31810"
"In post","2021","40-49","Tax","Female","LGBO","45","40","34570","31810"
"In post","2021","40-49","Tax","Female","Undeclared","120","110","38650","32100"
"In post","2021","40-49","Tax","Female","Unknown","525","480","28950","25560"
"In post","2021","40-49","Tax","Male","Heterosexual / straight","975","965","37510","31810"
"In post","2021","40-49","Tax","Male","LGBO","70","65","35350","31810"
"In post","2021","40-49","Tax","Male","Undeclared","165","165","39220","35000"
"In post","2021","40-49","Tax","Male","Unknown","535","525","31070","29570"
"In post","2021","40-49","Tax","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Tax","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Female","Heterosexual / straight","11525","10195","31500","27570"
"In post","2021","40-49","Unknown","Female","LGBO","410","385","32810","27570"
"In post","2021","40-49","Unknown","Female","Undeclared","1135","995","29670","27570"
"In post","2021","40-49","Unknown","Female","Unknown","4765","3985","30960","27570"
"In post","2021","40-49","Unknown","Male","Heterosexual / straight","6480","6380","34980","27570"
"In post","2021","40-49","Unknown","Male","LGBO","595","585","33420","27570"
"In post","2021","40-49","Unknown","Male","Undeclared","800","790","31780","27570"
"In post","2021","40-49","Unknown","Male","Unknown","2755","2700","35400","27570"
"In post","2021","40-49","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Veterinarian","Female","Heterosexual / straight","65","60","43490","38130"
"In post","2021","40-49","Veterinarian","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Veterinarian","Female","Undeclared","20","15","[c]","[c]"
"In post","2021","40-49","Veterinarian","Female","Unknown","15","15","[c]","[c]"
"In post","2021","40-49","Veterinarian","Male","Heterosexual / straight","45","45","44180","38300"
"In post","2021","40-49","Veterinarian","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Veterinarian","Male","Undeclared","10","10","[c]","[c]"
"In post","2021","40-49","Veterinarian","Male","Unknown","10","10","[c]","[c]"
"In post","2021","40-49","Veterinarian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Veterinarian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Female","Heterosexual / straight","550","530","41710","38920"
"In post","2021","50-59","Commercial","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Female","Undeclared","95","90","38920","37400"
"In post","2021","50-59","Commercial","Female","Unknown","85","80","38280","33350"
"In post","2021","50-59","Commercial","Male","Heterosexual / straight","545","545","48270","44070"
"In post","2021","50-59","Commercial","Male","LGBO","25","20","[c]","[c]"
"In post","2021","50-59","Commercial","Male","Undeclared","80","80","46880","42080"
"In post","2021","50-59","Commercial","Male","Unknown","130","130","46020","42520"
"In post","2021","50-59","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Communications","Female","Heterosexual / straight","275","260","43220","38630"
"In post","2021","50-59","Communications","Female","LGBO","5","5","[c]","[c]"
"In post","2021","50-59","Communications","Female","Undeclared","45","45","36930","33300"
"In post","2021","50-59","Communications","Female","Unknown","65","65","45100","40040"
"In post","2021","50-59","Communications","Male","Heterosexual / straight","210","210","41770","36620"
"In post","2021","50-59","Communications","Male","LGBO","20","20","[c]","[c]"
"In post","2021","50-59","Communications","Male","Undeclared","45","45","38260","35390"
"In post","2021","50-59","Communications","Male","Unknown","65","65","44750","39140"
"In post","2021","50-59","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Corporate Finance","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","50-59","Corporate Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Corporate Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Corporate Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Corporate Finance","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","50-59","Corporate Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Corporate Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Corporate Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Corporate Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Corporate Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Counter Fraud","Female","Heterosexual / straight","85","80","34880","31000"
"In post","2021","50-59","Counter Fraud","Female","LGBO","5","5","[c]","[c]"
"In post","2021","50-59","Counter Fraud","Female","Undeclared","10","10","[c]","[c]"
"In post","2021","50-59","Counter Fraud","Female","Unknown","20","20","[c]","[c]"
"In post","2021","50-59","Counter Fraud","Male","Heterosexual / straight","115","115","43800","40000"
"In post","2021","50-59","Counter Fraud","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Counter Fraud","Male","Undeclared","10","10","[c]","[c]"
"In post","2021","50-59","Counter Fraud","Male","Unknown","45","45","43280","40000"
"In post","2021","50-59","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Digital, Data and Technology","Female","Heterosexual / straight","820","780","42240","38630"
"In post","2021","50-59","Digital, Data and Technology","Female","LGBO","25","25","[c]","[c]"
"In post","2021","50-59","Digital, Data and Technology","Female","Undeclared","165","160","40960","38450"
"In post","2021","50-59","Digital, Data and Technology","Female","Unknown","185","180","43560","38640"
"In post","2021","50-59","Digital, Data and Technology","Male","Heterosexual / straight","1400","1385","45670","42000"
"In post","2021","50-59","Digital, Data and Technology","Male","LGBO","55","55","46480","42900"
"In post","2021","50-59","Digital, Data and Technology","Male","Undeclared","300","295","42230","40460"
"In post","2021","50-59","Digital, Data and Technology","Male","Unknown","445","440","44800","40860"
"In post","2021","50-59","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Economics","Female","Heterosexual / straight","35","30","60130","57850"
"In post","2021","50-59","Economics","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Economics","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Economics","Female","Unknown","5","5","[c]","[c]"
"In post","2021","50-59","Economics","Male","Heterosexual / straight","65","65","65800","64770"
"In post","2021","50-59","Economics","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Economics","Male","Undeclared","10","10","[c]","[c]"
"In post","2021","50-59","Economics","Male","Unknown","15","15","[c]","[c]"
"In post","2021","50-59","Economics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Economics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Female","Heterosexual / straight","1185","1105","38140","33750"
"In post","2021","50-59","Finance","Female","LGBO","20","20","[c]","[c]"
"In post","2021","50-59","Finance","Female","Undeclared","205","190","37540","33320"
"In post","2021","50-59","Finance","Female","Unknown","225","205","34720","31700"
"In post","2021","50-59","Finance","Male","Heterosexual / straight","840","825","47420","42470"
"In post","2021","50-59","Finance","Male","LGBO","25","25","[c]","[c]"
"In post","2021","50-59","Finance","Male","Undeclared","130","130","44800","43500"
"In post","2021","50-59","Finance","Male","Unknown","150","145","43070","38990"
"In post","2021","50-59","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Human Resources","Female","Heterosexual / straight","1310","1245","40480","36330"
"In post","2021","50-59","Human Resources","Female","LGBO","25","25","[c]","[c]"
"In post","2021","50-59","Human Resources","Female","Undeclared","155","145","36960","33300"
"In post","2021","50-59","Human Resources","Female","Unknown","145","135","39650","37160"
"In post","2021","50-59","Human Resources","Male","Heterosexual / straight","550","540","42680","38630"
"In post","2021","50-59","Human Resources","Male","LGBO","50","50","42370","39700"
"In post","2021","50-59","Human Resources","Male","Undeclared","70","70","40560","35980"
"In post","2021","50-59","Human Resources","Male","Unknown","65","65","40180","36150"
"In post","2021","50-59","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Inspector of Education and Training","Female","Heterosexual / straight","240","235","65120","64500"
"In post","2021","50-59","Inspector of Education and Training","Female","LGBO","10","10","[c]","[c]"
"In post","2021","50-59","Inspector of Education and Training","Female","Undeclared","20","20","[c]","[c]"
"In post","2021","50-59","Inspector of Education and Training","Female","Unknown","20","20","[c]","[c]"
"In post","2021","50-59","Inspector of Education and Training","Male","Heterosexual / straight","85","85","74740","75500"
"In post","2021","50-59","Inspector of Education and Training","Male","LGBO","10","10","[c]","[c]"
"In post","2021","50-59","Inspector of Education and Training","Male","Undeclared","5","5","[c]","[c]"
"In post","2021","50-59","Inspector of Education and Training","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Inspector of Education and Training","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Inspector of Education and Training","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Intelligence Analysis","Female","Heterosexual / straight","280","265","32260","28350"
"In post","2021","50-59","Intelligence Analysis","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Intelligence Analysis","Female","Undeclared","65","60","33860","31870"
"In post","2021","50-59","Intelligence Analysis","Female","Unknown","30","25","[c]","[c]"
"In post","2021","50-59","Intelligence Analysis","Male","Heterosexual / straight","355","350","36320","33300"
"In post","2021","50-59","Intelligence Analysis","Male","LGBO","10","10","[c]","[c]"
"In post","2021","50-59","Intelligence Analysis","Male","Undeclared","85","85","34360","31870"
"In post","2021","50-59","Intelligence Analysis","Male","Unknown","40","35","39380","33520"
"In post","2021","50-59","Intelligence Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Intelligence Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Internal Audit","Female","Heterosexual / straight","120","110","45740","42670"
"In post","2021","50-59","Internal Audit","Female","LGBO","5","5","[c]","[c]"
"In post","2021","50-59","Internal Audit","Female","Undeclared","30","25","[c]","[c]"
"In post","2021","50-59","Internal Audit","Female","Unknown","5","5","[c]","[c]"
"In post","2021","50-59","Internal Audit","Male","Heterosexual / straight","125","125","51170","49480"
"In post","2021","50-59","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Internal Audit","Male","Undeclared","20","20","[c]","[c]"
"In post","2021","50-59","Internal Audit","Male","Unknown","15","15","[c]","[c]"
"In post","2021","50-59","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","International Trade","Female","Heterosexual / straight","65","65","52970","51970"
"In post","2021","50-59","International Trade","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","International Trade","Female","Undeclared","15","15","[c]","[c]"
"In post","2021","50-59","International Trade","Female","Unknown","25","25","[c]","[c]"
"In post","2021","50-59","International Trade","Male","Heterosexual / straight","90","90","53510","51970"
"In post","2021","50-59","International Trade","Male","LGBO","10","10","[c]","[c]"
"In post","2021","50-59","International Trade","Male","Undeclared","15","15","[c]","[c]"
"In post","2021","50-59","International Trade","Male","Unknown","45","45","49690","39460"
"In post","2021","50-59","International Trade","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","International Trade","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Female","Heterosexual / straight","295","280","36270","33300"
"In post","2021","50-59","Knowledge and Information Management","Female","LGBO","5","5","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Female","Undeclared","60","60","35370","33460"
"In post","2021","50-59","Knowledge and Information Management","Female","Unknown","55","45","37510","33200"
"In post","2021","50-59","Knowledge and Information Management","Male","Heterosexual / straight","230","230","40770","38460"
"In post","2021","50-59","Knowledge and Information Management","Male","LGBO","15","10","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Male","Undeclared","65","65","41620","36460"
"In post","2021","50-59","Knowledge and Information Management","Male","Unknown","35","35","37670","35570"
"In post","2021","50-59","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Legal","Female","Heterosexual / straight","1165","1060","51290","51830"
"In post","2021","50-59","Legal","Female","LGBO","45","40","54480","55610"
"In post","2021","50-59","Legal","Female","Undeclared","205","185","47120","45140"
"In post","2021","50-59","Legal","Female","Unknown","485","435","53170","55610"
"In post","2021","50-59","Legal","Male","Heterosexual / straight","940","920","51540","51120"
"In post","2021","50-59","Legal","Male","LGBO","65","65","57870","59160"
"In post","2021","50-59","Legal","Male","Undeclared","175","170","47560","44680"
"In post","2021","50-59","Legal","Male","Unknown","430","425","50240","52580"
"In post","2021","50-59","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Medicine","Female","Heterosexual / straight","345","310","57780","44500"
"In post","2021","50-59","Medicine","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Medicine","Female","Undeclared","55","50","64610","45700"
"In post","2021","50-59","Medicine","Female","Unknown","90","80","75880","75300"
"In post","2021","50-59","Medicine","Male","Heterosexual / straight","160","150","70640","73760"
"In post","2021","50-59","Medicine","Male","LGBO","10","10","[c]","[c]"
"In post","2021","50-59","Medicine","Male","Undeclared","35","30","67830","67750"
