"Status","Year","Parent_department","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Northern Ireland Office","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Other","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Northern Ireland Office","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Other","Unknown","10","10","[c]","[c]"
"In post","2021","Northern Ireland Office","Policy","Heterosexual / straight","45","45","51260","45940"
"In post","2021","Northern Ireland Office","Policy","LGBO","5","5","[c]","[c]"
"In post","2021","Northern Ireland Office","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Policy","Unknown","40","40","40530","36800"
"In post","2021","Northern Ireland Office","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","Commercial","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Office for Standards in Education","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","Communications","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","Office for Standards in Education","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","Communications","Undeclared","5","5","[c]","[c]"
"In post","2021","Office for Standards in Education","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","Digital, Data and Technology","Heterosexual / straight","60","60","46380","39850"
"In post","2021","Office for Standards in Education","Digital, Data and Technology","LGBO","5","5","[c]","[c]"
"In post","2021","Office for Standards in Education","Digital, Data and Technology","Undeclared","5","5","[c]","[c]"
"In post","2021","Office for Standards in Education","Digital, Data and Technology","Unknown","10","10","[c]","[c]"
"In post","2021","Office for Standards in Education","Finance","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","Office for Standards in Education","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","Human Resources","Heterosexual / straight","40","40","40820","35740"
"In post","2021","Office for Standards in Education","Human Resources","LGBO","10","10","[c]","[c]"
"In post","2021","Office for Standards in Education","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","Inspector of Education and Training","Heterosexual / straight","670","655","65720","67500"
"In post","2021","Office for Standards in Education","Inspector of Education and Training","LGBO","50","50","69620","75500"
"In post","2021","Office for Standards in Education","Inspector of Education and Training","Undeclared","40","40","70630","75500"
"In post","2021","Office for Standards in Education","Inspector of Education and Training","Unknown","40","35","57510","51360"
"In post","2021","Office for Standards in Education","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","Legal","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Office for Standards in Education","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","Operational Delivery","Heterosexual / straight","175","160","28490","25620"
"In post","2021","Office for Standards in Education","Operational Delivery","LGBO","15","15","[c]","[c]"
"In post","2021","Office for Standards in Education","Operational Delivery","Undeclared","20","15","[c]","[c]"
"In post","2021","Office for Standards in Education","Operational Delivery","Unknown","15","15","[c]","[c]"
"In post","2021","Office for Standards in Education","Other","Heterosexual / straight","200","190","29240","25880"
"In post","2021","Office for Standards in Education","Other","LGBO","15","15","[c]","[c]"
"In post","2021","Office for Standards in Education","Other","Undeclared","10","10","[c]","[c]"
"In post","2021","Office for Standards in Education","Other","Unknown","25","25","[c]","[c]"
"In post","2021","Office for Standards in Education","Policy","Heterosexual / straight","50","50","52970","42850"
"In post","2021","Office for Standards in Education","Policy","LGBO","10","10","[c]","[c]"
"In post","2021","Office for Standards in Education","Policy","Undeclared","5","5","[c]","[c]"
"In post","2021","Office for Standards in Education","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","Project Delivery","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Office for Standards in Education","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","Property","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Office for Standards in Education","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","Social Research","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","Office for Standards in Education","Social Research","LGBO","5","5","[c]","[c]"
"In post","2021","Office for Standards in Education","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","Statistics","Heterosexual / straight","90","85","40460","39850"
"In post","2021","Office for Standards in Education","Statistics","LGBO","10","10","[c]","[c]"
"In post","2021","Office for Standards in Education","Statistics","Undeclared","10","10","[c]","[c]"
"In post","2021","Office for Standards in Education","Statistics","Unknown","5","5","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Communications","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Communications","Unknown","25","25","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Corporate Finance","Unknown","10","10","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Counter Fraud","Unknown","10","5","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Digital, Data and Technology","Heterosexual / straight","30","30","50470","45000"
"In post","2021","Office of Gas and Electricity Markets","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Digital, Data and Technology","Undeclared","5","5","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Digital, Data and Technology","Unknown","60","60","51390","46160"
"In post","2021","Office of Gas and Electricity Markets","Economics","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Economics","Undeclared","5","5","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Economics","Unknown","20","20","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Finance","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Finance","Unknown","25","25","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Human Resources","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Human Resources","Unknown","10","10","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Legal","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Legal","Undeclared","5","5","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Legal","Unknown","45","45","62940","64250"
"In post","2021","Office of Gas and Electricity Markets","Operational Delivery","Heterosexual / straight","40","40","39370","35720"
"In post","2021","Office of Gas and Electricity Markets","Operational Delivery","LGBO","10","10","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Operational Delivery","Undeclared","5","5","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Operational Delivery","Unknown","105","105","31160","25750"
"In post","2021","Office of Gas and Electricity Markets","Other","Heterosexual / straight","240","240","40720","35000"
"In post","2021","Office of Gas and Electricity Markets","Other","LGBO","35","35","35000","31850"
"In post","2021","Office of Gas and Electricity Markets","Other","Undeclared","25","25","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Other","Unknown","230","225","50360","46160"
"In post","2021","Office of Gas and Electricity Markets","Policy","Heterosexual / straight","35","35","36250","34370"
"In post","2021","Office of Gas and Electricity Markets","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Policy","Unknown","40","40","40590","34850"
"In post","2021","Office of Gas and Electricity Markets","Project Delivery","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Project Delivery","Unknown","10","10","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Science and Engineering","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Science and Engineering","Unknown","5","5","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Communications","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","Unknown","10","10","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Finance","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Human Resources","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Legal","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Operational Delivery","Heterosexual / straight","55","50","43080","38000"
"In post","2021","Office of Qualifications and Examinations Regulation","Operational Delivery","LGBO","5","5","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Operational Delivery","Undeclared","5","5","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Operational Delivery","Unknown","20","20","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Operational Research","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Operational Research","Unknown","5","5","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Policy","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Policy","Unknown","5","5","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Project Delivery","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Project Delivery","Unknown","10","10","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Statistics","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Communications","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Office of Rail and Road","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Communications","Unknown","5","5","[c]","[c]"
"In post","2021","Office of Rail and Road","Digital, Data and Technology","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Office of Rail and Road","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Economics","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Office of Rail and Road","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Economics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Economics","Unknown","10","10","[c]","[c]"
"In post","2021","Office of Rail and Road","Finance","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Office of Rail and Road","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Human Resources","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Office of Rail and Road","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Legal","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Office of Rail and Road","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Operational Delivery","Heterosexual / straight","60","55","50260","51310"
"In post","2021","Office of Rail and Road","Operational Delivery","LGBO","5","5","[c]","[c]"
"In post","2021","Office of Rail and Road","Operational Delivery","Undeclared","10","10","[c]","[c]"
"In post","2021","Office of Rail and Road","Operational Delivery","Unknown","65","60","57240","60020"
"In post","2021","Office of Rail and Road","Policy","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","Office of Rail and Road","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Policy","Undeclared","5","5","[c]","[c]"
"In post","2021","Office of Rail and Road","Policy","Unknown","25","25","[c]","[c]"
"In post","2021","Office of Rail and Road","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Science and Engineering","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Office of Rail and Road","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Science and Engineering","Unknown","10","10","[c]","[c]"
"In post","2021","Office of Rail and Road","Statistics","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Office of Rail and Road","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Statistics","Unknown","5","5","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Commercial","Heterosexual / straight","255","245","34890","34800"
"In post","2021","Other Cabinet Office Agencies","Commercial","LGBO","10","10","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Commercial","Undeclared","20","15","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Commercial","Unknown","90","90","31730","30150"
"In post","2021","Other Cabinet Office Agencies","Communications","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Digital, Data and Technology","Heterosexual / straight","85","80","42770","40000"
"In post","2021","Other Cabinet Office Agencies","Digital, Data and Technology","LGBO","5","5","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Digital, Data and Technology","Unknown","30","30","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Finance","Heterosexual / straight","50","50","45320","39890"
"In post","2021","Other Cabinet Office Agencies","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Human Resources","Heterosexual / straight","40","35","37770","32000"
"In post","2021","Other Cabinet Office Agencies","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Operational Delivery","Heterosexual / straight","150","150","42590","38700"
"In post","2021","Other Cabinet Office Agencies","Operational Delivery","LGBO","10","10","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Operational Delivery","Undeclared","5","5","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Operational Delivery","Unknown","50","45","39540","35110"
"In post","2021","Other Cabinet Office Agencies","Other","Heterosexual / straight","35","35","49660","49700"
"In post","2021","Other Cabinet Office Agencies","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Other","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Planning","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Planning","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Planning","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Project Delivery","Heterosexual / straight","45","45","51200","48790"
"In post","2021","Other Cabinet Office Agencies","Project Delivery","LGBO","5","5","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Project Delivery","Undeclared","10","5","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Project Delivery","Unknown","5","5","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Property","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Science and Engineering","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Unknown","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office","Operational Delivery","Unknown","15","15","[c]","[c]"
"In post","2021","Scotland Office","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office","Policy","Unknown","10","10","[c]","[c]"
"In post","2021","Scotland Office","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office","Unknown","Heterosexual / straight","40","40","50990","48930"
"In post","2021","Scotland Office","Unknown","LGBO","5","5","[c]","[c]"
"In post","2021","Scotland Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office","Unknown","Unknown","30","25","[c]","[c]"
"In post","2021","Scottish Government","Commercial","Heterosexual / straight","40","40","38040","36780"
"In post","2021","Scottish Government","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","Commercial","Undeclared","10","10","[c]","[c]"
"In post","2021","Scottish Government","Commercial","Unknown","55","50","27820","25870"
"In post","2021","Scottish Government","Communications","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Scottish Government","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","Communications","Undeclared","5","5","[c]","[c]"
"In post","2021","Scottish Government","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","Digital, Data and Technology","Heterosexual / straight","95","95","42340","36930"
"In post","2021","Scottish Government","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","Digital, Data and Technology","Undeclared","65","65","35350","29350"
"In post","2021","Scottish Government","Digital, Data and Technology","Unknown","40","40","38690","36250"
"In post","2021","Scottish Government","Finance","Heterosexual / straight","60","55","36280","33650"
"In post","2021","Scottish Government","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","Finance","Undeclared","20","20","[c]","[c]"
"In post","2021","Scottish Government","Finance","Unknown","50","50","29840","25870"
"In post","2021","Scottish Government","Human Resources","Heterosexual / straight","145","135","36810","34150"
"In post","2021","Scottish Government","Human Resources","LGBO","10","5","[c]","[c]"
"In post","2021","Scottish Government","Human Resources","Undeclared","25","20","[c]","[c]"
"In post","2021","Scottish Government","Human Resources","Unknown","35","35","30560","25920"
"In post","2021","Scottish Government","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","Internal Audit","Unknown","5","5","[c]","[c]"
"In post","2021","Scottish Government","Knowledge and Information Management","Heterosexual / straight","15","15","[c]","[c]"
