"Status","Year","Function_of_post","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Legal","Unknown","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","15","15","41590","31810"
"In post","2021","Legal","Unknown","Greater Manchester","15","15","48400","42840"
"In post","2021","Legal","Unknown","Inner London - East","20","20","62230","59160"
"In post","2021","Legal","Unknown","Inner London - West","120","115","66990","67770"
"In post","2021","Legal","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","West Yorkshire","10","10","29390","31810"
"In post","2021","No function","Commercial","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","No function","Commercial","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","No function","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","37780","37920"
"In post","2021","No function","Commercial","Greater Manchester","35","35","39250","36870"
"In post","2021","No function","Commercial","Inner London - West","105","100","52220","54110"
"In post","2021","No function","Commercial","Northumberland and Tyne and Wear","5","5","[c]","[c]"
"In post","2021","No function","Commercial","Outer London - West and North West","5","5","[c]","[c]"
"In post","2021","No function","Commercial","South Yorkshire","35","35","39020","36780"
"In post","2021","No function","Commercial","Tees Valley and Durham","30","30","38070","36640"
"In post","2021","No function","Commercial","West Midlands","35","35","38160","36780"
"In post","2021","No function","Commercial","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","No function","Commercial","West Yorkshire","15","15","40840","34630"
"In post","2021","No function","Communications","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","No function","Communications","Devon","[c]","[c]","[c]","[c]"
"In post","2021","No function","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","No function","Communications","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","No function","Communications","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","No function","Communications","Inner London - West","85","85","44070","40220"
"In post","2021","No function","Communications","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","No function","Communications","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","No function","Communications","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","No function","Communications","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","No function","Communications","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","No function","Communications","West Midlands","15","15","42510","42810"
"In post","2021","No function","Communications","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","No function","Corporate Finance","Inner London - West","25","25","57460","54650"
"In post","2021","No function","Corporate Finance","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","No function","Counter Fraud","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","No function","Counter Fraud","Inner London - West","35","35","42770","40630"
"In post","2021","No function","Counter Fraud","West Central Scotland","10","5","[c]","[c]"
"In post","2021","No function","Counter Fraud","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","East Anglia","5","5","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","Greater Manchester","20","15","30380","26280"
"In post","2021","No function","Digital, Data and Technology","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","Inner London - East","35","35","50890","46140"
"In post","2021","No function","Digital, Data and Technology","Inner London - West","45","45","45290","40260"
"In post","2021","No function","Digital, Data and Technology","Kent","[c]","[c]","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","North Eastern Scotland","10","10","42190","32980"
"In post","2021","No function","Digital, Data and Technology","Northumberland and Tyne and Wear","10","10","33520","32060"
"In post","2021","No function","Digital, Data and Technology","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","South Yorkshire","20","20","34680","29360"
"In post","2021","No function","Digital, Data and Technology","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","Tees Valley and Durham","10","10","33210","30200"
"In post","2021","No function","Digital, Data and Technology","West Central Scotland","15","15","38600","36960"
"In post","2021","No function","Digital, Data and Technology","West Midlands","30","30","35410","31810"
"In post","2021","No function","Digital, Data and Technology","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","West Yorkshire","5","5","[c]","[c]"
"In post","2021","No function","Economics","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","No function","Economics","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","No function","Economics","Gloucestershire, Wiltshire and Bath/Bristol area","20","20","43020","47550"
"In post","2021","No function","Economics","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","No function","Economics","Inner London - East","30","30","51560","51730"
"In post","2021","No function","Economics","Inner London - West","380","375","48580","52290"
"In post","2021","No function","Economics","North Yorkshire","10","10","37700","35320"
"In post","2021","No function","Economics","Northern Ireland","5","5","[c]","[c]"
"In post","2021","No function","Economics","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","No function","Economics","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","No function","Economics","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","No function","Economics","West Central Scotland","15","15","44660","43650"
"In post","2021","No function","Economics","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","No function","Finance","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","No function","Finance","Derbyshire and Nottinghamshire","10","10","30690","30000"
"In post","2021","No function","Finance","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","No function","Finance","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","No function","Finance","Essex","[c]","[c]","[c]","[c]"
"In post","2021","No function","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2021","No function","Finance","Greater Manchester","30","30","37800","32300"
"In post","2021","No function","Finance","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","No function","Finance","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","No function","Finance","Inner London - East","10","10","36860","34520"
"In post","2021","No function","Finance","Inner London - West","160","160","49030","46300"
"In post","2021","No function","Finance","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","No function","Finance","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","No function","Finance","Northumberland and Tyne and Wear","5","5","[c]","[c]"
"In post","2021","No function","Finance","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","No function","Finance","South Yorkshire","35","35","36160","32970"
"In post","2021","No function","Finance","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","No function","Finance","Tees Valley and Durham","45","45","35370","33640"
"In post","2021","No function","Finance","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","No function","Finance","West Midlands","75","70","48540","49320"
"In post","2021","No function","Finance","West Yorkshire","10","10","27480","23780"
"In post","2021","No function","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","No function","Human Resources","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","No function","Human Resources","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","No function","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","No function","Human Resources","Inner London - East","5","5","[c]","[c]"
"In post","2021","No function","Human Resources","Inner London - West","35","35","52910","54760"
"In post","2021","No function","Human Resources","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","No function","Human Resources","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","No function","Human Resources","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","No function","Human Resources","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","No function","Human Resources","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","No function","Human Resources","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","No function","Human Resources","West Midlands","10","5","[c]","[c]"
"In post","2021","No function","Human Resources","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","No function","Human Resources","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","No function","Inspector of Education and Training","Derbyshire and Nottinghamshire","70","65","64380","64500"
"In post","2021","No function","Inspector of Education and Training","East Anglia","90","85","65420","75500"
"In post","2021","No function","Inspector of Education and Training","East Wales","65","60","74480","74730"
"In post","2021","No function","Inspector of Education and Training","Gloucestershire, Wiltshire and Bath/Bristol area","75","70","66220","70500"
"In post","2021","No function","Inspector of Education and Training","Greater Manchester","110","110","65190","64500"
"In post","2021","No function","Inspector of Education and Training","Inner London - West","230","225","66190","64500"
"In post","2021","No function","Inspector of Education and Training","North Yorkshire","115","115","66660","70500"
"In post","2021","No function","Inspector of Education and Training","West Midlands","100","100","65740","64500"
"In post","2021","No function","Intelligence Analysis","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2021","No function","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","25","25","31500","30680"
"In post","2021","No function","Intelligence Analysis","Cheshire","5","5","[c]","[c]"
"In post","2021","No function","Intelligence Analysis","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","No function","Intelligence Analysis","Derbyshire and Nottinghamshire","15","15","29140","27380"
"In post","2021","No function","Intelligence Analysis","Devon","10","10","[c]","[c]"
"In post","2021","No function","Intelligence Analysis","Dorset and Somerset","10","10","[c]","[c]"
"In post","2021","No function","Intelligence Analysis","East Anglia","45","45","32080","28080"
"In post","2021","No function","Intelligence Analysis","East Wales","10","10","32590","27380"
"In post","2021","No function","Intelligence Analysis","East Yorkshire and Northern Lincolnshire","15","15","30930","32240"
"In post","2021","No function","Intelligence Analysis","Essex","[c]","[c]","[c]","[c]"
"In post","2021","No function","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","15","15","29430","27120"
"In post","2021","No function","Intelligence Analysis","Greater Manchester","30","30","31490","31180"
"In post","2021","No function","Intelligence Analysis","Hampshire and Isle of Wight","10","10","27170","27380"
"In post","2021","No function","Intelligence Analysis","Herefordshire, Worcestershire and Warwickshire","15","15","33320","28330"
"In post","2021","No function","Intelligence Analysis","Inner London - East","10","10","[c]","[c]"
"In post","2021","No function","Intelligence Analysis","Inner London - West","40","40","39660","36880"
"In post","2021","No function","Intelligence Analysis","Kent","20","20","28410","27380"
"In post","2021","No function","Intelligence Analysis","Lancashire","15","15","28110","27380"
"In post","2021","No function","Intelligence Analysis","Leicestershire, Rutland and Northamptonshire","15","15","27650","27380"
"In post","2021","No function","Intelligence Analysis","Lincolnshire","5","5","[c]","[c]"
"In post","2021","No function","Intelligence Analysis","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","No function","Intelligence Analysis","Outer London - East and North East","15","15","32390","30110"
"In post","2021","No function","Intelligence Analysis","Outer London - South","10","10","39940","34380"
"In post","2021","No function","Intelligence Analysis","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","No function","Intelligence Analysis","Shropshire and Staffordshire","20","20","29050","28800"
"In post","2021","No function","Intelligence Analysis","South Yorkshire","20","20","29030","28800"
"In post","2021","No function","Intelligence Analysis","Surrey, East and West Sussex","15","15","27770","27380"
"In post","2021","No function","Intelligence Analysis","Tees Valley and Durham","30","30","32420","32040"
"In post","2021","No function","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Intelligence Analysis","West Midlands","10","10","37850","39270"
"In post","2021","No function","Intelligence Analysis","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","No function","Intelligence Analysis","West Yorkshire","20","20","28290","27600"
"In post","2021","No function","Internal Audit","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","No function","Internal Audit","Devon","[c]","[c]","[c]","[c]"
"In post","2021","No function","Internal Audit","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","No function","Internal Audit","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","No function","Internal Audit","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","No function","International Trade","Berkshire, Buckinghamshire and Oxfordshire","60","60","43390","38540"
"In post","2021","No function","International Trade","Derbyshire and Nottinghamshire","15","15","35480","31810"
"In post","2021","No function","International Trade","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","No function","International Trade","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","No function","International Trade","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","No function","International Trade","Essex","[c]","[c]","[c]","[c]"
"In post","2021","No function","International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","15","10","38260","31810"
"In post","2021","No function","International Trade","Greater Manchester","30","30","36210","31810"
"In post","2021","No function","International Trade","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","No function","International Trade","Inner London - East","5","5","[c]","[c]"
"In post","2021","No function","International Trade","Inner London - West","1045","1030","47690","44030"
"In post","2021","No function","International Trade","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","No function","International Trade","Merseyside","20","20","36240","31810"
"In post","2021","No function","International Trade","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","No function","International Trade","Northern Ireland","10","10","[c]","[c]"
"In post","2021","No function","International Trade","Northumberland and Tyne and Wear","10","10","[c]","[c]"
"In post","2021","No function","International Trade","Outer London - South","15","15","35080","36160"
"In post","2021","No function","International Trade","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","No function","International Trade","Overseas","155","155","56610","54470"
"In post","2021","No function","International Trade","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","No function","International Trade","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","No function","International Trade","West Central Scotland","5","5","[c]","[c]"
"In post","2021","No function","International Trade","West Midlands","25","25","36220","31800"
"In post","2021","No function","International Trade","West Yorkshire","30","30","39250","38630"
"In post","2021","No function","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","55","55","37910","36520"
"In post","2021","No function","Knowledge and Information Management","Derbyshire and Nottinghamshire","20","20","37490","36340"
"In post","2021","No function","Knowledge and Information Management","Dorset and Somerset","10","10","27760","26740"
"In post","2021","No function","Knowledge and Information Management","East Anglia","60","55","38510","36890"
"In post","2021","No function","Knowledge and Information Management","East Wales","20","15","31050","29540"
"In post","2021","No function","Knowledge and Information Management","Eastern Scotland","20","15","36010","30380"
"In post","2021","No function","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","85","80","35080","32010"
"In post","2021","No function","Knowledge and Information Management","Greater Manchester","25","20","33550","29960"
"In post","2021","No function","Knowledge and Information Management","Hampshire and Isle of Wight","5","5","[c]","[c]"
"In post","2021","No function","Knowledge and Information Management","Inner London - East","175","155","44240","41310"
"In post","2021","No function","Knowledge and Information Management","Inner London - West","170","165","43460","38180"
"In post","2021","No function","Knowledge and Information Management","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","No function","Knowledge and Information Management","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","No function","Knowledge and Information Management","Merseyside","35","35","37230","34600"
"In post","2021","No function","Knowledge and Information Management","North Yorkshire","30","25","45710","44730"
"In post","2021","No function","Knowledge and Information Management","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","No function","Knowledge and Information Management","Northumberland and Tyne and Wear","15","15","37010","36330"
"In post","2021","No function","Knowledge and Information Management","Outer London - South","10","10","[c]","[c]"
"In post","2021","No function","Knowledge and Information Management","Outer London - West and North West","85","85","35490","31980"
"In post","2021","No function","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","No function","Knowledge and Information Management","Shropshire and Staffordshire","20","15","22860","21170"
"In post","2021","No function","Knowledge and Information Management","South Yorkshire","30","25","29720","28590"
"In post","2021","No function","Knowledge and Information Management","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","No function","Knowledge and Information Management","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2021","No function","Knowledge and Information Management","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","No function","Knowledge and Information Management","West Midlands","65","60","34340","29470"
"In post","2021","No function","Knowledge and Information Management","West Yorkshire","30","30","32580","29710"
"In post","2021","No function","Legal","Inner London - West","5","5","[c]","[c]"
"In post","2021","No function","Legal","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","No function","Medicine","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","No function","Medicine","Berkshire, Buckinghamshire and Oxfordshire","10","10","110230","107610"
"In post","2021","No function","Medicine","Derbyshire and Nottinghamshire","10","10","104490","103960"
"In post","2021","No function","Medicine","Devon","[c]","[c]","[c]","[c]"
"In post","2021","No function","Medicine","East Anglia","20","20","119050","118840"
"In post","2021","No function","Medicine","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","No function","Medicine","Essex","10","10","105340","110880"
"In post","2021","No function","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","30","25","105190","103660"
"In post","2021","No function","Medicine","Greater Manchester","15","15","83870","95140"
"In post","2021","No function","Medicine","Hampshire and Isle of Wight","10","10","67860","88620"
"In post","2021","No function","Medicine","Inner London - East","100","85","106120","104140"
"In post","2021","No function","Medicine","Inner London - West","25","20","69260","54970"
"In post","2021","No function","Medicine","Kent","5","5","[c]","[c]"
"In post","2021","No function","Medicine","Lancashire","10","5","[c]","[c]"
"In post","2021","No function","Medicine","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","No function","Medicine","Merseyside","10","10","103370","108670"
"In post","2021","No function","Medicine","North Yorkshire","5","5","[c]","[c]"
"In post","2021","No function","Medicine","Northumberland and Tyne and Wear","10","10","112190","115850"
"In post","2021","No function","Medicine","Outer London - West and North West","45","35","113020","103960"
"In post","2021","No function","Medicine","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","No function","Medicine","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","No function","Medicine","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2021","No function","Medicine","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","No function","Medicine","West Midlands","35","30","110610","110580"
"In post","2021","No function","Medicine","West Wales and The Valleys","50","45","79860","86520"
"In post","2021","No function","Medicine","West Yorkshire","20","15","104640","96990"
"In post","2021","No function","Operational Delivery","Bedfordshire and Hertfordshire","1575","1485","29560","28200"
"In post","2021","No function","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","3065","2895","29570","28970"
"In post","2021","No function","Operational Delivery","Cheshire","2335","2240","32030","31650"
"In post","2021","No function","Operational Delivery","Cornwall and Isles of Scilly","225","200","27080","26520"
"In post","2021","No function","Operational Delivery","Cumbria","545","495","26660","24440"
"In post","2021","No function","Operational Delivery","Derbyshire and Nottinghamshire","4670","4315","27780","25790"
"In post","2021","No function","Operational Delivery","Devon","2075","1900","28250","26290"
"In post","2021","No function","Operational Delivery","Dorset and Somerset","2165","2005","28540","27130"
"In post","2021","No function","Operational Delivery","East Anglia","4740","4425","28560","27150"
"In post","2021","No function","Operational Delivery","East Wales","5950","5470","26850","23520"
"In post","2021","No function","Operational Delivery","East Yorkshire and Northern Lincolnshire","2400","2225","28270","26810"
"In post","2021","No function","Operational Delivery","Eastern Scotland","3715","3485","29520","28410"
"In post","2021","No function","Operational Delivery","Essex","1250","1155","28840","26780"
"In post","2021","No function","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","4070","3765","29860","27130"
"In post","2021","No function","Operational Delivery","Greater Manchester","5230","4840","26880","24020"
"In post","2021","No function","Operational Delivery","Hampshire and Isle of Wight","4180","3555","26410","23050"
"In post","2021","No function","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","1730","1650","27410","25300"
"In post","2021","No function","Operational Delivery","Highlands and Islands","255","240","29730","28410"
"In post","2021","No function","Operational Delivery","Inner London - East","5315","5085","38100","35180"
"In post","2021","No function","Operational Delivery","Inner London - West","5760","5575","35390","30850"
"In post","2021","No function","Operational Delivery","Kent","3210","3050","30020","30400"
"In post","2021","No function","Operational Delivery","Lancashire","4280","3875","27200","25560"
"In post","2021","No function","Operational Delivery","Leicestershire, Rutland and Northamptonshire","3260","2985","26140","23840"
"In post","2021","No function","Operational Delivery","Lincolnshire","980","930","28000","26630"
"In post","2021","No function","Operational Delivery","Merseyside","4480","4035","27780","24690"
"In post","2021","No function","Operational Delivery","North Eastern Scotland","505","485","39970","31760"
"In post","2021","No function","Operational Delivery","North Yorkshire","705","645","29400","26750"
"In post","2021","No function","Operational Delivery","Northern Ireland","995","905","26170","21440"
"In post","2021","No function","Operational Delivery","Northumberland and Tyne and Wear","5975","5015","24140","21440"
"In post","2021","No function","Operational Delivery","Outer London - East and North East","1615","1535","30630","30700"
"In post","2021","No function","Operational Delivery","Outer London - South","1340","1255","31420","28600"
"In post","2021","No function","Operational Delivery","Outer London - West and North West","2115","1995","31710","30780"
"In post","2021","No function","Operational Delivery","Overseas","140","140","64680","63190"
"In post","2021","No function","Operational Delivery","Shropshire and Staffordshire","3725","3475","27120","25400"
"In post","2021","No function","Operational Delivery","South Yorkshire","2115","1950","28910","26810"
"In post","2021","No function","Operational Delivery","Southern Scotland","1650","1400","24360","21440"
"In post","2021","No function","Operational Delivery","Surrey, East and West Sussex","2715","2535","30410","29810"
"In post","2021","No function","Operational Delivery","Tees Valley and Durham","4315","3970","27880","26630"
"In post","2021","No function","Operational Delivery","Unknown","115","115","40810","43630"
"In post","2021","No function","Operational Delivery","West Central Scotland","3560","3340","28920","26570"
"In post","2021","No function","Operational Delivery","West Midlands","5805","5415","28510","24700"
"In post","2021","No function","Operational Delivery","West Wales and The Valleys","7020","6145","23750","21590"
"In post","2021","No function","Operational Delivery","West Yorkshire","4920","4520","28180","25790"
"In post","2021","No function","Operational Research","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","No function","Operational Research","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","No function","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","55","55","46310","46090"
"In post","2021","No function","Operational Research","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","No function","Operational Research","Hampshire and Isle of Wight","175","170","42510","46080"
"In post","2021","No function","Operational Research","Inner London - West","25","25","44090","41300"
"In post","2021","No function","Operational Research","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","No function","Operational Research","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","No function","Operational Research","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","No function","Operational Research","West Midlands","15","15","50350","48350"
"In post","2021","No function","Operational Research","West Yorkshire","10","10","61370","55510"
"In post","2021","No function","Other","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","No function","Other","Derbyshire and Nottinghamshire","75","70","39410","26620"
"In post","2021","No function","Other","Devon","[c]","[c]","[c]","[c]"
"In post","2021","No function","Other","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","No function","Other","East Anglia","25","20","37890","29270"
"In post","2021","No function","Other","East Wales","20","20","35010","28850"
"In post","2021","No function","Other","Eastern Scotland","245","220","34880","33650"
"In post","2021","No function","Other","Essex","[c]","[c]","[c]","[c]"
"In post","2021","No function","Other","Gloucestershire, Wiltshire and Bath/Bristol area","75","70","34090","25880"
"In post","2021","No function","Other","Greater Manchester","75","70","27960","25880"
"In post","2021","No function","Other","Hampshire and Isle of Wight","100","95","63510","77220"
"In post","2021","No function","Other","Highlands and Islands","10","5","[c]","[c]"
"In post","2021","No function","Other","Inner London - East","375","355","46980","38000"
"In post","2021","No function","Other","Inner London - West","660","645","41170","34280"
"In post","2021","No function","Other","Lancashire","10","10","50350","49940"
"In post","2021","No function","Other","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","No function","Other","Merseyside","10","5","[c]","[c]"
"In post","2021","No function","Other","North Eastern Scotland","30","25","26180","20810"
"In post","2021","No function","Other","North Yorkshire","5","5","[c]","[c]"
"In post","2021","No function","Other","Northern Ireland","15","15","38700","26900"
"In post","2021","No function","Other","Northumberland and Tyne and Wear","15","10","30150","26780"
"In post","2021","No function","Other","Outer London - South","25","25","46840","37290"
"In post","2021","No function","Other","Outer London - West and North West","85","80","43040","35000"
"In post","2021","No function","Other","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","No function","Other","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","No function","Other","Southern Scotland","5","5","[c]","[c]"
"In post","2021","No function","Other","Surrey, East and West Sussex","25","25","34090","31380"
"In post","2021","No function","Other","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","No function","Other","West Central Scotland","330","310","32590","30950"
"In post","2021","No function","Other","West Midlands","40","40","29260","25270"
"In post","2021","No function","Other","West Wales and The Valleys","55","55","34160","31860"
"In post","2021","No function","Other","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","No function","Planning","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","No function","Planning","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","No function","Planning","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","No function","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","40","35","47540","40720"
"In post","2021","No function","Planning","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","No function","Planning","Inner London - West","90","90","46190","42140"
"In post","2021","No function","Planning","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","No function","Planning","West Midlands","5","5","[c]","[c]"
"In post","2021","No function","Planning Inspectors","East Wales","20","20","60170","58810"
"In post","2021","No function","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","325","285","57780","58810"
"In post","2021","No function","Policy","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","No function","Policy","Berkshire, Buckinghamshire and Oxfordshire","20","20","42350","38610"
"In post","2021","No function","Policy","Cheshire","30","25","44650","47550"
"In post","2021","No function","Policy","Cornwall and Isles of Scilly","10","10","[c]","[c]"
"In post","2021","No function","Policy","Cumbria","20","20","40540","37360"
"In post","2021","No function","Policy","Derbyshire and Nottinghamshire","170","160","41070","36960"
"In post","2021","No function","Policy","Devon","35","35","41550","36740"
"In post","2021","No function","Policy","Dorset and Somerset","10","10","[c]","[c]"
"In post","2021","No function","Policy","East Anglia","70","70","43020","41020"
"In post","2021","No function","Policy","East Wales","160","155","41450","39210"
