"Status","Year","Age","Organisation","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","20-29","Ministry of Housing, Communities and Local Government (excl. agencies)","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Ministry of Housing, Communities and Local Government (excl. agencies)","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Ministry of Housing, Communities and Local Government (excl. agencies)","SEO/HEO","Female","40","[c]","33900","32970"
"Leaver Dept.","2021","20-29","Ministry of Housing, Communities and Local Government (excl. agencies)","SEO/HEO","Male","55","[c]","33720","33210"
"Leaver Dept.","2021","20-29","Ministry of Justice (excl. agencies)","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Ministry of Justice (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Ministry of Justice (excl. agencies)","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Ministry of Justice (excl. agencies)","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Ministry of Justice (excl. agencies)","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Ministry of Justice (excl. agencies)","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Ministry of Justice (excl. agencies)","SEO/HEO","Female","55","[c]","34210","33600"
"Leaver Dept.","2021","20-29","Ministry of Justice (excl. agencies)","SEO/HEO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","National Crime Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","National Crime Agency","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","National Crime Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","National Crime Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","National Crime Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","National Crime Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","National Crime Agency","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","National Crime Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","National Infrastructure Commission","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","National Infrastructure Commission","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","National Infrastructure Commission","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","National Infrastructure Commission","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Northern Ireland Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Northern Ireland Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Northern Ireland Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Northern Ireland Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Northern Ireland Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Northern Ireland Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office for Budget Responsibility","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office for Budget Responsibility","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office for Standards in Education, Children's Services and Skills","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office for Standards in Education, Children's Services and Skills","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office for Standards in Education, Children's Services and Skills","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office for Standards in Education, Children's Services and Skills","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office of Gas and Electricity Markets","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office of Gas and Electricity Markets","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office of Gas and Electricity Markets","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office of Gas and Electricity Markets","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office of Gas and Electricity Markets","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office of Gas and Electricity Markets","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office of Qualifications and Examinations Regulation","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office of Qualifications and Examinations Regulation","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office of Rail and Road","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office of Rail and Road","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office of the Public Guardian","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office of the Public Guardian","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office of the Public Guardian","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office of the Public Guardian","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office of the Public Guardian","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office of the Public Guardian","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Planning Inspectorate","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Planning Inspectorate","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Public Health England","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Public Health England","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Public Health England","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Public Health England","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Public Health England","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Public Health England","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Public Health England","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Public Health England","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Queen Elizabeth II Centre","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Queen Elizabeth II Centre","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Registers of Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Registers of Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Rural Payments Agency","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Rural Payments Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Rural Payments Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Rural Payments Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Rural Payments Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Rural Payments Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scotland Office (incl. Office of the Advocate General for Scotland)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scotland Office (incl. Office of the Advocate General for Scotland)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scotland Office (incl. Office of the Advocate General for Scotland)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scotland Office (incl. Office of the Advocate General for Scotland)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scottish Courts and Tribunals Service","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scottish Courts and Tribunals Service","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scottish Courts and Tribunals Service","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scottish Courts and Tribunals Service","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scottish Forestry","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scottish Forestry","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scottish Government (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scottish Government (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scottish Government (excl. agencies)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scottish Government (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scottish Government (excl. agencies)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scottish Government (excl. agencies)","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Serious Fraud Office","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Serious Fraud Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Serious Fraud Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Serious Fraud Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Social Security Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Social Security Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Standards and Testing Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Standards and Testing Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Submarine Delivery Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Submarine Delivery Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Teaching Regulation Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Teaching Regulation Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","The National Archives","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","The National Archives","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","UK Export Finance","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","UK Export Finance","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","UK Export Finance","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","UK Export Finance","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","UK Export Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","UK Export Finance","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","UK Hydrographic Office","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","UK Hydrographic Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","UK Intellectual Property Office","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","UK Intellectual Property Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","UK Intellectual Property Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","UK Intellectual Property Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","United Kingdom Statistics Authority","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","United Kingdom Statistics Authority","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","United Kingdom Statistics Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","United Kingdom Statistics Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","United Kingdom Statistics Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","United Kingdom Statistics Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","United Kingdom Statistics Authority","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","United Kingdom Statistics Authority","SEO/HEO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Valuation Office Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Valuation Office Agency","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Valuation Office Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Valuation Office Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Valuation Office Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Valuation Office Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Valuation Office Agency","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Valuation Office Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Wales Office","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Wales Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Wales Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Wales Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Wales Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Wales Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Welsh Government (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Welsh Government (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Welsh Government (excl. agencies)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Welsh Government (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Welsh Government (excl. agencies)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Welsh Government (excl. agencies)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Welsh Revenue Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Welsh Revenue Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Wilton Park","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Wilton Park","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Wilton Park","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Wilton Park","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Advisory, Conciliation and Arbitration Service","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Advisory, Conciliation and Arbitration Service","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Advisory, Conciliation and Arbitration Service","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Advisory, Conciliation and Arbitration Service","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Animal and Plant Health Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Animal and Plant Health Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Animal and Plant Health Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Animal and Plant Health Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Animal and Plant Health Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Animal and Plant Health Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Attorney General's Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Attorney General's Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Cabinet Office (excl. agencies)","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Cabinet Office (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Cabinet Office (excl. agencies)","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Cabinet Office (excl. agencies)","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Cabinet Office (excl. agencies)","G6/G7","Female","85","[c]","57100","54700"
"Leaver Dept.","2021","30-39","Cabinet Office (excl. agencies)","G6/G7","Male","70","[c]","57520","55650"
"Leaver Dept.","2021","30-39","Cabinet Office (excl. agencies)","SCS level","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Cabinet Office (excl. agencies)","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Cabinet Office (excl. agencies)","SEO/HEO","Female","90","[c]","33930","32910"
"Leaver Dept.","2021","30-39","Cabinet Office (excl. agencies)","SEO/HEO","Male","90","[c]","33570","32320"
"Leaver Dept.","2021","30-39","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Charity Commission","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Charity Commission","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Charity Commission","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Charity Commission","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Charity Commission","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Charity Commission","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Companies House","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Companies House","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Companies House","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Companies House","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Companies House","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Companies House","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Competition and Markets Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Competition and Markets Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Competition and Markets Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Competition and Markets Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Criminal Injuries Compensation Authority","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Criminal Injuries Compensation Authority","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Criminal Injuries Compensation Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Criminal Injuries Compensation Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Criminal Injuries Compensation Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Criminal Injuries Compensation Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Crown Commercial Service","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Crown Commercial Service","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Crown Commercial Service","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Crown Commercial Service","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Crown Commercial Service","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Crown Commercial Service","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Crown Office and Procurator Fiscal Service","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Crown Office and Procurator Fiscal Service","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Crown Prosecution Service","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Crown Prosecution Service","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Crown Prosecution Service","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Crown Prosecution Service","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Crown Prosecution Service","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Crown Prosecution Service","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Defence Equipment and Support","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Defence Equipment and Support","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Defence Equipment and Support","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Defence Equipment and Support","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Defence Equipment and Support","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Defence Equipment and Support","SEO/HEO","Male","45","[c]","33300","32710"
"Leaver Dept.","2021","30-39","Defence Science and Technology Laboratory","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Defence Science and Technology Laboratory","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Defence Science and Technology Laboratory","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Defence Science and Technology Laboratory","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Defence Science and Technology Laboratory","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Defence Science and Technology Laboratory","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","Female","45","[c]","56130","53600"
"Leaver Dept.","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","Male","50","[c]","55400","53600"
"Leaver Dept.","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Digital, Culture, Media and Sport","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Digital, Culture, Media and Sport","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Digital, Culture, Media and Sport","G6/G7","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Digital, Culture, Media and Sport","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Digital, Culture, Media and Sport","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Digital, Culture, Media and Sport","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Digital, Culture, Media and Sport","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Digital, Culture, Media and Sport","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Education (excl. agencies)","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Education (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Education (excl. agencies)","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Education (excl. agencies)","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Education (excl. agencies)","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Education (excl. agencies)","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Education (excl. agencies)","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Education (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
