"Status","Year","Ethnicity","Organisation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Mixed","Defence Equipment and Support","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Defence Equipment and Support","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Defence Equipment and Support","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Defence Equipment and Support","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Defence Equipment and Support","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Defence Equipment and Support","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Defence Equipment and Support","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Defence Equipment and Support","South West (England)","135","130","35220","32060"
"In post","2021","Mixed","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Defence Equipment and Support","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Defence Equipment and Support","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Defence Equipment and Support","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Defence Science and Technology Laboratory","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Defence Science and Technology Laboratory","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Defence Science and Technology Laboratory","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Defence Science and Technology Laboratory","South East (England)","25","25","[c]","[c]"
"In post","2021","Mixed","Defence Science and Technology Laboratory","South West (England)","35","30","37390","34490"
"In post","2021","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","185","185","47390","45100"
"In post","2021","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Digital, Culture, Media and Sport","London","85","85","45610","42020"
"In post","2021","Mixed","Department for Digital, Culture, Media and Sport","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Digital, Culture, Media and Sport","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Digital, Culture, Media and Sport","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Digital, Culture, Media and Sport","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Digital, Culture, Media and Sport","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Education (excl. agencies)","East Midlands (England)","10","10","[c]","[c]"
"In post","2021","Mixed","Department for Education (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Education (excl. agencies)","London","85","85","45980","45250"
"In post","2021","Mixed","Department for Education (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Education (excl. agencies)","North West (England)","20","20","[c]","[c]"
"In post","2021","Mixed","Department for Education (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Education (excl. agencies)","West Midlands (England)","10","10","[c]","[c]"
"In post","2021","Mixed","Department for Education (excl. agencies)","Yorkshire and The Humber","20","20","[c]","[c]"
"In post","2021","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","London","75","75","42950","36970"
"In post","2021","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","5","5","[c]","[c]"
"In post","2021","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","25","25","[c]","[c]"
"In post","2021","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2021","Mixed","Department for International Trade","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for International Trade","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for International Trade","London","90","90","45200","42710"
"In post","2021","Mixed","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for International Trade","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for International Trade","Overseas","5","5","[c]","[c]"
"In post","2021","Mixed","Department for International Trade","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for International Trade","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for International Trade","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for International Trade","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Transport (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Transport (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Transport (excl. agencies)","London","95","95","41820","35980"
"In post","2021","Mixed","Department for Transport (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Transport (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Transport (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Transport (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Transport (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Transport (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Transport (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Transport (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Work and Pensions (excl. agencies)","East Midlands (England)","90","85","25800","27570"
"In post","2021","Mixed","Department for Work and Pensions (excl. agencies)","East of England","110","105","27630","27570"
"In post","2021","Mixed","Department for Work and Pensions (excl. agencies)","London","420","400","32190","31060"
"In post","2021","Mixed","Department for Work and Pensions (excl. agencies)","North East (England)","75","75","27110","27570"
"In post","2021","Mixed","Department for Work and Pensions (excl. agencies)","North West (England)","225","205","25640","27570"
"In post","2021","Mixed","Department for Work and Pensions (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Work and Pensions (excl. agencies)","Scotland","50","50","25370","27570"
"In post","2021","Mixed","Department for Work and Pensions (excl. agencies)","South East (England)","145","140","27030","27570"
"In post","2021","Mixed","Department for Work and Pensions (excl. agencies)","South West (England)","95","85","25160","27570"
"In post","2021","Mixed","Department for Work and Pensions (excl. agencies)","Unknown","15","15","[c]","[c]"
"In post","2021","Mixed","Department for Work and Pensions (excl. agencies)","Wales","60","55","26020","27570"
"In post","2021","Mixed","Department for Work and Pensions (excl. agencies)","West Midlands (England)","150","140","25570","27570"
"In post","2021","Mixed","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","165","150","28340","27570"
"In post","2021","Mixed","Department of Health and Social Care (excl. agencies)","London","45","40","46190","44450"
"In post","2021","Mixed","Department of Health and Social Care (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department of Health and Social Care (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","20","15","[c]","[c]"
"In post","2021","Mixed","Disclosure Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Driver and Vehicle Licensing Agency","Wales","40","35","24320","21590"
"In post","2021","Mixed","Driver and Vehicle Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Driver and Vehicle Standards Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Driver and Vehicle Standards Agency","London","10","10","[c]","[c]"
"In post","2021","Mixed","Driver and Vehicle Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Driver and Vehicle Standards Agency","North West (England)","5","5","[c]","[c]"
"In post","2021","Mixed","Driver and Vehicle Standards Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Driver and Vehicle Standards Agency","South East (England)","5","5","[c]","[c]"
"In post","2021","Mixed","Driver and Vehicle Standards Agency","South West (England)","5","5","[c]","[c]"
"In post","2021","Mixed","Driver and Vehicle Standards Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Driver and Vehicle Standards Agency","West Midlands (England)","5","5","[c]","[c]"
"In post","2021","Mixed","Driver and Vehicle Standards Agency","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2021","Mixed","Education and Skills Funding Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Education and Skills Funding Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Education and Skills Funding Agency","London","10","10","[c]","[c]"
"In post","2021","Mixed","Education and Skills Funding Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Education and Skills Funding Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Education and Skills Funding Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Education and Skills Funding Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Education and Skills Funding Agency","West Midlands (England)","5","5","[c]","[c]"
"In post","2021","Mixed","Education and Skills Funding Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Education Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","ESTYN","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","FCDO Services","London","5","5","[c]","[c]"
"In post","2021","Mixed","FCDO Services","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","FCDO Services","South East (England)","10","10","[c]","[c]"
"In post","2021","Mixed","Food Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Food Standards Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Food Standards Agency","London","15","15","[c]","[c]"
"In post","2021","Mixed","Food Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Food Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Food Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Food Standards Agency","Yorkshire and The Humber","10","5","[c]","[c]"
"In post","2021","Mixed","Food Standards Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Foreign, Commonwealth and Development Office (excl. agencies)","London","165","165","45340","38600"
"In post","2021","Mixed","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","75","75","49200","51640"
"In post","2021","Mixed","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","5","5","[c]","[c]"
"In post","2021","Mixed","Foreign, Commonwealth and Development Office (excl. agencies)","South East (England)","5","5","[c]","[c]"
"In post","2021","Mixed","Forestry and Land Scotland","Scotland","5","5","[c]","[c]"
"In post","2021","Mixed","Government Actuary's Department","London","5","5","[c]","[c]"
"In post","2021","Mixed","Government Actuary's Department","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Government Internal Audit Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Government Internal Audit Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Government Internal Audit Agency","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Government Internal Audit Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Government Internal Audit Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Government Internal Audit Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Government Internal Audit Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Government Internal Audit Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Government Internal Audit Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Government Internal Audit Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Government Internal Audit Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Government Legal Department","London","90","80","53530","51830"
"In post","2021","Mixed","Government Legal Department","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Government Legal Department","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Government Legal Department","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Government Legal Department","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Government Property Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Government Property Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Government Property Agency","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Government Property Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Government Property Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Government Property Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Government Property Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Government Property Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Government Property Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Government Property Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Government Property Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Health and Safety Executive","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Health and Safety Executive","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Health and Safety Executive","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Health and Safety Executive","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Health and Safety Executive","North West (England)","20","15","[c]","[c]"
"In post","2021","Mixed","Health and Safety Executive","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Health and Safety Executive","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Health and Safety Executive","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Health and Safety Executive","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Health and Safety Executive","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Health and Safety Executive","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2021","Mixed","HM Courts and Tribunals Service","East Midlands (England)","20","15","[c]","[c]"
"In post","2021","Mixed","HM Courts and Tribunals Service","East of England","20","20","[c]","[c]"
"In post","2021","Mixed","HM Courts and Tribunals Service","London","120","115","27720","24480"
"In post","2021","Mixed","HM Courts and Tribunals Service","North East (England)","5","5","[c]","[c]"
"In post","2021","Mixed","HM Courts and Tribunals Service","North West (England)","25","25","[c]","[c]"
"In post","2021","Mixed","HM Courts and Tribunals Service","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","HM Courts and Tribunals Service","South East (England)","30","25","[c]","[c]"
"In post","2021","Mixed","HM Courts and Tribunals Service","South West (England)","15","10","[c]","[c]"
"In post","2021","Mixed","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","HM Courts and Tribunals Service","Wales","5","5","[c]","[c]"
"In post","2021","Mixed","HM Courts and Tribunals Service","West Midlands (England)","40","35","20110","19930"
"In post","2021","Mixed","HM Courts and Tribunals Service","Yorkshire and The Humber","15","10","[c]","[c]"
"In post","2021","Mixed","HM Land Registry","East Midlands (England)","10","10","[c]","[c]"
"In post","2021","Mixed","HM Land Registry","East of England","5","5","[c]","[c]"
"In post","2021","Mixed","HM Land Registry","London","15","15","[c]","[c]"
"In post","2021","Mixed","HM Land Registry","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","HM Land Registry","North West (England)","10","5","[c]","[c]"
"In post","2021","Mixed","HM Land Registry","South West (England)","10","10","[c]","[c]"
"In post","2021","Mixed","HM Land Registry","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","HM Land Registry","West Midlands (England)","10","10","[c]","[c]"
"In post","2021","Mixed","HM Land Registry","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","HM Prison and Probation Service","East Midlands (England)","80","75","30030","27530"
"In post","2021","Mixed","HM Prison and Probation Service","East of England","105","100","29570","28970"
"In post","2021","Mixed","HM Prison and Probation Service","London","275","265","34420","33260"
"In post","2021","Mixed","HM Prison and Probation Service","North East (England)","40","35","32790","30690"
"In post","2021","Mixed","HM Prison and Probation Service","North West (England)","100","100","30210","28200"
"In post","2021","Mixed","HM Prison and Probation Service","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","HM Prison and Probation Service","South East (England)","160","155","32220","31610"
"In post","2021","Mixed","HM Prison and Probation Service","South West (England)","60","55","30730","28300"
"In post","2021","Mixed","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","HM Prison and Probation Service","Wales","40","35","31290","30210"
"In post","2021","Mixed","HM Prison and Probation Service","West Midlands (England)","120","110","29470","24940"
"In post","2021","Mixed","HM Prison and Probation Service","Yorkshire and The Humber","85","80","30550","26570"
"In post","2021","Mixed","HM Revenue and Customs (excl. agencies)","East Midlands (England)","55","50","30490","26400"
"In post","2021","Mixed","HM Revenue and Customs (excl. agencies)","East of England","25","25","[c]","[c]"
"In post","2021","Mixed","HM Revenue and Customs (excl. agencies)","London","195","185","43850","39800"
"In post","2021","Mixed","HM Revenue and Customs (excl. agencies)","North East (England)","50","45","28870","27230"
"In post","2021","Mixed","HM Revenue and Customs (excl. agencies)","North West (England)","150","140","30590","25560"
"In post","2021","Mixed","HM Revenue and Customs (excl. agencies)","Northern Ireland","5","5","[c]","[c]"
"In post","2021","Mixed","HM Revenue and Customs (excl. agencies)","Scotland","40","40","29530","25560"
"In post","2021","Mixed","HM Revenue and Customs (excl. agencies)","South East (England)","25","25","[c]","[c]"
"In post","2021","Mixed","HM Revenue and Customs (excl. agencies)","South West (England)","20","15","[c]","[c]"
"In post","2021","Mixed","HM Revenue and Customs (excl. agencies)","Wales","60","55","28170","25560"
"In post","2021","Mixed","HM Revenue and Customs (excl. agencies)","West Midlands (England)","45","45","31440","28130"
"In post","2021","Mixed","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","45","40","31010","27590"
"In post","2021","Mixed","HM Treasury (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","HM Treasury (excl. agencies)","London","90","90","46880","52500"
"In post","2021","Mixed","Home Office (incl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Home Office (incl. agencies)","East of England","35","30","25570","25040"
"In post","2021","Mixed","Home Office (incl. agencies)","London","395","375","38540","35070"
"In post","2021","Mixed","Home Office (incl. agencies)","North East (England)","15","15","[c]","[c]"
"In post","2021","Mixed","Home Office (incl. agencies)","North West (England)","110","100","25720","24890"
"In post","2021","Mixed","Home Office (incl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Home Office (incl. agencies)","Overseas","10","10","[c]","[c]"
"In post","2021","Mixed","Home Office (incl. agencies)","Scotland","10","10","[c]","[c]"
"In post","2021","Mixed","Home Office (incl. agencies)","South East (England)","45","40","28570","26280"
"In post","2021","Mixed","Home Office (incl. agencies)","South West (England)","10","10","[c]","[c]"
"In post","2021","Mixed","Home Office (incl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Home Office (incl. agencies)","Wales","10","10","[c]","[c]"
"In post","2021","Mixed","Home Office (incl. agencies)","West Midlands (England)","25","20","[c]","[c]"
"In post","2021","Mixed","Home Office (incl. agencies)","Yorkshire and The Humber","55","55","28080","25040"
"In post","2021","Mixed","Insolvency Service","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Insolvency Service","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Insolvency Service","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Insolvency Service","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Insolvency Service","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Insolvency Service","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Insolvency Service","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Insolvency Service","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Insolvency Service","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Insolvency Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Insolvency Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Institute for Apprenticeships and Technical Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Institute for Apprenticeships and Technical Education","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Institute for Apprenticeships and Technical Education","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Institute for Apprenticeships and Technical Education","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Institute for Apprenticeships and Technical Education","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Institute for Apprenticeships and Technical Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Institute for Apprenticeships and Technical Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal Aid Agency","East Midlands (England)","5","5","[c]","[c]"
"In post","2021","Mixed","Legal Aid Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal Aid Agency","London","5","5","[c]","[c]"
"In post","2021","Mixed","Legal Aid Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal Aid Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal Aid Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal Aid Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal Aid Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal Aid Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal Aid Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal Aid Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Maritime and Coastguard Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Maritime and Coastguard Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Maritime and Coastguard Agency","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Maritime and Coastguard Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Maritime and Coastguard Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Maritime and Coastguard Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Maritime and Coastguard Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Maritime and Coastguard Agency","South East (England)","10","10","[c]","[c]"
"In post","2021","Mixed","Maritime and Coastguard Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Maritime and Coastguard Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Maritime and Coastguard Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Medicines and Healthcare Products Regulatory Agency","East of England","30","30","36840","36820"
"In post","2021","Mixed","Medicines and Healthcare Products Regulatory Agency","London","80","75","41120","40450"
"In post","2021","Mixed","Met Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Met Office","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Met Office","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Met Office","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Met Office","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Met Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Met Office","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Met Office","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Met Office","South West (England)","30","25","[c]","[c]"
"In post","2021","Mixed","Met Office","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Met Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Met Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
