"Status","Year","Disability","Ethnicity","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","London","Female","250","230","42260","38160"
"In post","2021","Unknown","Undeclared","London","Male","250","245","48510","44500"
"In post","2021","Unknown","Undeclared","Outside London","Female","620","565","34190","31810"
"In post","2021","Unknown","Undeclared","Outside London","Male","1060","1015","36890","33650"
"In post","2021","Unknown","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Overseas","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","London","Female","6750","6560","41660","35050"
"In post","2021","Unknown","Unknown","London","Male","5945","5895","44320","36670"
"In post","2021","Unknown","Unknown","London","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","Outside London","Female","18905","17410","28040","24880"
"In post","2021","Unknown","Unknown","Outside London","Male","19670","19125","29580","25860"
"In post","2021","Unknown","Unknown","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","Overseas","Female","260","260","50130","46620"
"In post","2021","Unknown","Unknown","Overseas","Male","245","245","53540","53000"
"In post","2021","Unknown","Unknown","Unknown","Female","450","445","34180","32000"
"In post","2021","Unknown","Unknown","Unknown","Male","1950","1950","37750","33570"
"In post","2021","Unknown","White","London","Female","2060","1950","46660","40650"
"In post","2021","Unknown","White","London","Male","1995","1970","48110","42570"
"In post","2021","Unknown","White","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Outside London","Female","9995","9010","32010","28170"
"In post","2021","Unknown","White","Outside London","Male","9855","9515","34940","32780"
"In post","2021","Unknown","White","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","White","Overseas","Female","115","110","52240","46620"
"In post","2021","Unknown","White","Overseas","Male","130","130","56870","55830"
"In post","2021","Unknown","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Unknown","Female","20","20","[c]","[c]"
"In post","2021","Unknown","White","Unknown","Male","30","30","45650","43710"
"In post","2021","Unknown","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","London","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","London","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","Outside London","Female","45","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","Outside London","Male","65","[c]","29070","27370"
"Leaver CS","2021","Declared disabled","Undeclared","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Outside London","Female","45","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Outside London","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","London","Female","140","[c]","39350","33380"
"Leaver CS","2021","Declared disabled","White","London","Male","150","[c]","42080","35430"
"Leaver CS","2021","Declared disabled","White","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Outside London","Female","1260","[c]","26540","24880"
"Leaver CS","2021","Declared disabled","White","Outside London","Male","930","[c]","29300","26670"
"Leaver CS","2021","Declared disabled","White","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Overseas","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","London","Female","265","[c]","32740","28670"
"Leaver CS","2021","Declared non-disabled","Asian","London","Male","180","[c]","33790","28760"
"Leaver CS","2021","Declared non-disabled","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Outside London","Female","235","[c]","26870","21570"
"Leaver CS","2021","Declared non-disabled","Asian","Outside London","Male","215","[c]","29130","24300"
"Leaver CS","2021","Declared non-disabled","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","London","Female","175","[c]","30430","26480"
"Leaver CS","2021","Declared non-disabled","Black","London","Male","100","[c]","35000","29230"
"Leaver CS","2021","Declared non-disabled","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","Outside London","Female","85","[c]","27600","24180"
"Leaver CS","2021","Declared non-disabled","Black","Outside London","Male","95","[c]","30250","26640"
"Leaver CS","2021","Declared non-disabled","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","London","Female","60","[c]","34730","29550"
"Leaver CS","2021","Declared non-disabled","Mixed","London","Male","55","[c]","37280","33340"
"Leaver CS","2021","Declared non-disabled","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","Outside London","Female","100","[c]","24620","21430"
"Leaver CS","2021","Declared non-disabled","Mixed","Outside London","Male","70","[c]","30010","26890"
"Leaver CS","2021","Declared non-disabled","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","London","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","London","Female","40","[c]","37270","30170"
"Leaver CS","2021","Declared non-disabled","Undeclared","London","Male","50","[c]","51090","43970"
"Leaver CS","2021","Declared non-disabled","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","Outside London","Female","145","[c]","26410","24870"
"Leaver CS","2021","Declared non-disabled","Undeclared","Outside London","Male","170","[c]","32350","28410"
"Leaver CS","2021","Declared non-disabled","Undeclared","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","London","Female","45","[c]","43980","33100"
"Leaver CS","2021","Declared non-disabled","Unknown","London","Male","60","[c]","55840","44040"
"Leaver CS","2021","Declared non-disabled","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Outside London","Female","260","[c]","28080","25710"
"Leaver CS","2021","Declared non-disabled","Unknown","Outside London","Male","265","[c]","35450","29930"
"Leaver CS","2021","Declared non-disabled","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","London","Female","905","[c]","44510","37590"
"Leaver CS","2021","Declared non-disabled","White","London","Male","935","[c]","48530","41500"
"Leaver CS","2021","Declared non-disabled","White","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Outside London","Female","5865","[c]","28380","24700"
"Leaver CS","2021","Declared non-disabled","White","Outside London","Male","4885","[c]","32390","27570"
"Leaver CS","2021","Declared non-disabled","White","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Overseas","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Overseas","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Unknown","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Undeclared","London","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Undeclared","London","Male","45","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Undeclared","Outside London","Female","170","[c]","29160","27380"
"Leaver CS","2021","Undeclared","Undeclared","Outside London","Male","225","[c]","34490","33210"
"Leaver CS","2021","Undeclared","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","London","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Outside London","Female","60","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Outside London","Male","65","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","London","Female","60","[c]","41850","34040"
