"Status","Year","Disability","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","LGBO","80","80","35690","34600"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Undeclared","85","75","33720","30700"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Unknown","435","380","34780","31270"
"In post","2021","Declared non-disabled","Valuation Office Agency","Heterosexual / straight","1810","1675","35410","32100"
"In post","2021","Declared non-disabled","Valuation Office Agency","LGBO","80","80","32600","30680"
"In post","2021","Declared non-disabled","Valuation Office Agency","Undeclared","185","170","34570","32100"
"In post","2021","Declared non-disabled","Valuation Office Agency","Unknown","220","195","33690","30000"
"In post","2021","Declared non-disabled","Vehicle Certification Agency","Heterosexual / straight","160","155","37030","34290"
"In post","2021","Declared non-disabled","Vehicle Certification Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Vehicle Certification Agency","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Vehicle Certification Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Veterinary Medicines Directorate","Heterosexual / straight","105","105","42120","38750"
"In post","2021","Declared non-disabled","Veterinary Medicines Directorate","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Veterinary Medicines Directorate","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Veterinary Medicines Directorate","Unknown","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Wales Office","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Wales Office","LGBO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Wales Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wales Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Heterosexual / straight","85","80","58680","53600"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Undeclared","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Unknown","75","70","56710","49660"
"In post","2021","Declared non-disabled","Welsh Government (excl. agencies)","Heterosexual / straight","4225","3990","41140","37410"
"In post","2021","Declared non-disabled","Welsh Government (excl. agencies)","LGBO","175","170","41060","37410"
"In post","2021","Declared non-disabled","Welsh Government (excl. agencies)","Undeclared","475","450","42470","37410"
"In post","2021","Declared non-disabled","Welsh Government (excl. agencies)","Unknown","50","45","42850","37410"
"In post","2021","Declared non-disabled","Welsh Revenue Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Welsh Revenue Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Welsh Revenue Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Welsh Revenue Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wilton Park","Heterosexual / straight","55","50","33220","28070"
"In post","2021","Declared non-disabled","Wilton Park","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wilton Park","Undeclared","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Wilton Park","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Accountant in Bankruptcy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Accountant in Bankruptcy","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Advisory, Conciliation and Arbitration Service","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Undeclared","Advisory, Conciliation and Arbitration Service","LGBO","5","5","[c]","[c]"
"In post","2021","Undeclared","Advisory, Conciliation and Arbitration Service","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Advisory, Conciliation and Arbitration Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Animal and Plant Health Agency","Heterosexual / straight","55","50","29490","26190"
"In post","2021","Undeclared","Animal and Plant Health Agency","LGBO","5","5","[c]","[c]"
"In post","2021","Undeclared","Animal and Plant Health Agency","Undeclared","75","70","33840","31460"
"In post","2021","Undeclared","Animal and Plant Health Agency","Unknown","5","5","[c]","[c]"
"In post","2021","Undeclared","Attorney General's Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Attorney General's Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Cabinet Office (excl. agencies)","Heterosexual / straight","145","140","44260","38580"
"In post","2021","Undeclared","Cabinet Office (excl. agencies)","LGBO","20","20","[c]","[c]"
"In post","2021","Undeclared","Cabinet Office (excl. agencies)","Undeclared","115","115","45200","40600"
"In post","2021","Undeclared","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","Undeclared","10","10","[c]","[c]"
"In post","2021","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Companies House","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Undeclared","Companies House","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Companies House","Undeclared","40","40","30960","26460"
"In post","2021","Undeclared","Competition and Markets Authority","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","Undeclared","5","5","[c]","[c]"
"In post","2021","Undeclared","Criminal Injuries Compensation Authority","Heterosexual / straight","30","25","23910","22570"
"In post","2021","Undeclared","Criminal Injuries Compensation Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Criminal Injuries Compensation Authority","Undeclared","15","15","[c]","[c]"
"In post","2021","Undeclared","Criminal Injuries Compensation Authority","Unknown","25","20","[c]","[c]"
"In post","2021","Undeclared","Crown Commercial Service","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Undeclared","Crown Commercial Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Crown Commercial Service","Undeclared","5","5","[c]","[c]"
"In post","2021","Undeclared","Crown Commercial Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Crown Office and Procurator Fiscal Service","Heterosexual / straight","40","35","38070","34150"
"In post","2021","Undeclared","Crown Office and Procurator Fiscal Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Crown Office and Procurator Fiscal Service","Undeclared","30","30","[c]","[c]"
"In post","2021","Undeclared","Crown Prosecution Service","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Undeclared","Crown Prosecution Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Crown Prosecution Service","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Crown Prosecution Service Inspectorate","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Crown Prosecution Service Inspectorate","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt Management Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt Management Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Defence Electronics and Components Agency","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Undeclared","Defence Electronics and Components Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Defence Electronics and Components Agency","Undeclared","180","170","28370","28110"
"In post","2021","Undeclared","Defence Equipment and Support","Heterosexual / straight","275","260","37260","35230"
"In post","2021","Undeclared","Defence Equipment and Support","LGBO","25","25","[c]","[c]"
"In post","2021","Undeclared","Defence Equipment and Support","Undeclared","380","370","39520","39080"
"In post","2021","Undeclared","Defence Equipment and Support","Unknown","15","15","[c]","[c]"
"In post","2021","Undeclared","Defence Science and Technology Laboratory","Heterosexual / straight","105","105","41190","46080"
"In post","2021","Undeclared","Defence Science and Technology Laboratory","LGBO","10","10","[c]","[c]"
"In post","2021","Undeclared","Defence Science and Technology Laboratory","Undeclared","155","150","43440","46080"
"In post","2021","Undeclared","Defence Science and Technology Laboratory","Unknown","135","135","42370","46080"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","Heterosexual / straight","105","100","49400","49080"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","LGBO","20","20","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","Undeclared","155","150","51020","53380"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Digital, Culture, Media and Sport","Heterosexual / straight","35","35","43970","35140"
"In post","2021","Undeclared","Department for Digital, Culture, Media and Sport","LGBO","10","10","[c]","[c]"
"In post","2021","Undeclared","Department for Digital, Culture, Media and Sport","Undeclared","30","30","49050","51730"
"In post","2021","Undeclared","Department for Education (excl. agencies)","Heterosexual / straight","160","155","43940","39100"
"In post","2021","Undeclared","Department for Education (excl. agencies)","LGBO","10","10","[c]","[c]"
"In post","2021","Undeclared","Department for Education (excl. agencies)","Undeclared","75","75","46210","44890"
"In post","2021","Undeclared","Department for Education (excl. agencies)","Unknown","20","20","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Heterosexual / straight","120","115","40300","36970"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","LGBO","10","10","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Undeclared","85","80","42760","39240"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","5","5","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","Undeclared","40","40","48430","51840"
"In post","2021","Undeclared","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Transport (excl. agencies)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Undeclared","Department for Transport (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Transport (excl. agencies)","Undeclared","5","5","[c]","[c]"
"In post","2021","Undeclared","Department for Transport (excl. agencies)","Unknown","705","690","42650","36160"
"In post","2021","Undeclared","Department for Work and Pensions (excl. agencies)","Heterosexual / straight","2185","2025","27340","27570"
"In post","2021","Undeclared","Department for Work and Pensions (excl. agencies)","LGBO","180","175","27390","27570"
"In post","2021","Undeclared","Department for Work and Pensions (excl. agencies)","Undeclared","865","810","27740","27570"
"In post","2021","Undeclared","Department for Work and Pensions (excl. agencies)","Unknown","800","715","27100","27570"
"In post","2021","Undeclared","Department of Health and Social Care (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department of Health and Social Care (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Disclosure Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Disclosure Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Driver and Vehicle Licensing Agency","Heterosexual / straight","200","180","27080","21590"
"In post","2021","Undeclared","Driver and Vehicle Licensing Agency","LGBO","15","15","[c]","[c]"
"In post","2021","Undeclared","Driver and Vehicle Licensing Agency","Undeclared","250","220","27400","21590"
"In post","2021","Undeclared","Driver and Vehicle Standards Agency","Heterosexual / straight","100","95","29410","26780"
"In post","2021","Undeclared","Driver and Vehicle Standards Agency","LGBO","10","10","[c]","[c]"
"In post","2021","Undeclared","Driver and Vehicle Standards Agency","Undeclared","150","140","29940","27810"
"In post","2021","Undeclared","Education and Skills Funding Agency","Heterosexual / straight","45","45","41050","36780"
"In post","2021","Undeclared","Education and Skills Funding Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Education and Skills Funding Agency","Undeclared","20","20","[c]","[c]"
"In post","2021","Undeclared","Education and Skills Funding Agency","Unknown","5","5","[c]","[c]"
"In post","2021","Undeclared","Education Scotland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Undeclared","Education Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Education Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","ESTYN","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","ESTYN","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","ESTYN","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","FCDO Services","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","Undeclared","FCDO Services","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","FCDO Services","Undeclared","35","35","43180","42230"
"In post","2021","Undeclared","FCDO Services","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Food Standards Agency","Heterosexual / straight","340","335","38470","37350"
"In post","2021","Undeclared","Food Standards Agency","LGBO","15","15","[c]","[c]"
"In post","2021","Undeclared","Food Standards Agency","Undeclared","65","65","39750","37910"
"In post","2021","Undeclared","Food Standards Agency","Unknown","10","10","[c]","[c]"
"In post","2021","Undeclared","Food Standards Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Food Standards Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Food Standards Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Food Standards Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Heterosexual / straight","110","110","48440","43690"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","LGBO","15","15","[c]","[c]"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Undeclared","170","170","50520","44870"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Forestry and Land Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Forestry and Land Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Government Actuary's Department","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Government Actuary's Department","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Government Internal Audit Agency","Heterosexual / straight","30","30","49680","49740"
"In post","2021","Undeclared","Government Internal Audit Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Government Internal Audit Agency","Undeclared","15","15","[c]","[c]"
"In post","2021","Undeclared","Government Legal Department","Heterosexual / straight","55","50","53610","51940"
"In post","2021","Undeclared","Government Legal Department","LGBO","5","5","[c]","[c]"
"In post","2021","Undeclared","Government Legal Department","Undeclared","40","40","61270","65650"
"In post","2021","Undeclared","Government Legal Department","Unknown","15","15","[c]","[c]"
"In post","2021","Undeclared","Government Property Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Government Property Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Government Property Agency","Unknown","15","15","[c]","[c]"
"In post","2021","Undeclared","Health and Safety Executive","Heterosexual / straight","70","65","41370","40620"
"In post","2021","Undeclared","Health and Safety Executive","LGBO","5","5","[c]","[c]"
"In post","2021","Undeclared","Health and Safety Executive","Undeclared","90","85","48530","46320"
"In post","2021","Undeclared","Health and Safety Executive","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Courts and Tribunals Service","Heterosexual / straight","585","520","24140","20650"
"In post","2021","Undeclared","HM Courts and Tribunals Service","LGBO","45","40","25140","20650"
"In post","2021","Undeclared","HM Courts and Tribunals Service","Undeclared","450","410","25980","21180"
"In post","2021","Undeclared","HM Courts and Tribunals Service","Unknown","100","90","24310","21180"
"In post","2021","Undeclared","HM Land Registry","Heterosexual / straight","50","45","29700","27130"
"In post","2021","Undeclared","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","Undeclared","170","150","33230","33840"
"In post","2021","Undeclared","HM Land Registry","Unknown","5","5","[c]","[c]"
"In post","2021","Undeclared","HM Prison and Probation Service","Heterosexual / straight","3035","2820","31680","31650"
"In post","2021","Undeclared","HM Prison and Probation Service","LGBO","220","215","31200","31650"
"In post","2021","Undeclared","HM Prison and Probation Service","Undeclared","1620","1525","31290","31650"
"In post","2021","Undeclared","HM Prison and Probation Service","Unknown","2325","2065","31120","31650"
"In post","2021","Undeclared","HM Revenue and Customs (excl. agencies)","Heterosexual / straight","855","795","31420","28130"
"In post","2021","Undeclared","HM Revenue and Customs (excl. agencies)","LGBO","110","105","29930","25560"
"In post","2021","Undeclared","HM Revenue and Customs (excl. agencies)","Undeclared","1735","1585","34520","31810"
"In post","2021","Undeclared","HM Revenue and Customs (excl. agencies)","Unknown","275","240","32020","28130"
"In post","2021","Undeclared","HM Treasury (excl. agencies)","Heterosexual / straight","150","150","44430","37450"
"In post","2021","Undeclared","HM Treasury (excl. agencies)","LGBO","25","25","[c]","[c]"
"In post","2021","Undeclared","HM Treasury (excl. agencies)","Undeclared","140","140","42770","35980"
"In post","2021","Undeclared","HM Treasury (excl. agencies)","Unknown","10","10","[c]","[c]"
"In post","2021","Undeclared","Home Office (incl. agencies)","Heterosexual / straight","575","525","31080","28650"
"In post","2021","Undeclared","Home Office (incl. agencies)","LGBO","40","35","30330","27370"
"In post","2021","Undeclared","Home Office (incl. agencies)","Undeclared","1190","1105","33390","29370"
"In post","2021","Undeclared","Home Office (incl. agencies)","Unknown","5","5","[c]","[c]"
"In post","2021","Undeclared","Insolvency Service","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Undeclared","Insolvency Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Insolvency Service","Undeclared","15","15","[c]","[c]"
"In post","2021","Undeclared","Insolvency Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Institute for Apprenticeships and Technical Education","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Undeclared","Institute for Apprenticeships and Technical Education","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Institute for Apprenticeships and Technical Education","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Institute for Apprenticeships and Technical Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal Aid Agency","Heterosexual / straight","40","40","28500","21170"
"In post","2021","Undeclared","Legal Aid Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal Aid Agency","Undeclared","50","45","27310","22360"
"In post","2021","Undeclared","Legal Aid Agency","Unknown","5","5","[c]","[c]"
"In post","2021","Undeclared","Maritime and Coastguard Agency","Heterosexual / straight","35","35","37420","35510"
"In post","2021","Undeclared","Maritime and Coastguard Agency","LGBO","5","5","[c]","[c]"
"In post","2021","Undeclared","Maritime and Coastguard Agency","Undeclared","45","45","38400","35730"
"In post","2021","Undeclared","Medicines and Healthcare Products Regulatory Agency","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Undeclared","Medicines and Healthcare Products Regulatory Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Medicines and Healthcare Products Regulatory Agency","Undeclared","15","15","[c]","[c]"
"In post","2021","Undeclared","Medicines and Healthcare Products Regulatory Agency","Unknown","5","5","[c]","[c]"
"In post","2021","Undeclared","Met Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Met Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Ministry of Defence (excl. agencies)","Heterosexual / straight","1245","1205","30290","26670"
"In post","2021","Undeclared","Ministry of Defence (excl. agencies)","LGBO","65","65","30340","26930"
"In post","2021","Undeclared","Ministry of Defence (excl. agencies)","Undeclared","1310","1275","33770","33300"
"In post","2021","Undeclared","Ministry of Defence (excl. agencies)","Unknown","95","90","32680","31870"
"In post","2021","Undeclared","Ministry of Housing, Communities and Local Government (excl. agencies)","Heterosexual / straight","55","55","41960","38160"
"In post","2021","Undeclared","Ministry of Housing, Communities and Local Government (excl. agencies)","LGBO","20","20","[c]","[c]"
"In post","2021","Undeclared","Ministry of Housing, Communities and Local Government (excl. agencies)","Undeclared","60","55","47710","48450"
"In post","2021","Undeclared","Ministry of Justice (excl. agencies)","Heterosexual / straight","215","205","39870","36800"
"In post","2021","Undeclared","Ministry of Justice (excl. agencies)","LGBO","15","15","[c]","[c]"
"In post","2021","Undeclared","Ministry of Justice (excl. agencies)","Undeclared","150","145","43960","41010"
"In post","2021","Undeclared","Ministry of Justice (excl. agencies)","Unknown","55","55","41640","37540"
"In post","2021","Undeclared","National Crime Agency","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Undeclared","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","National Infrastructure Commission","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Undeclared","National Infrastructure Commission","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","National Infrastructure Commission","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","National Records of Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","National Records of Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","National Records of Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","National Records of Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","National Savings and Investments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","National Savings and Investments","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","National Savings and Investments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office for Budget Responsibility","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office for Budget Responsibility","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Qualifications and Examinations Regulation","Undeclared","5","5","[c]","[c]"
"In post","2021","Undeclared","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Rail and Road","Undeclared","5","5","[c]","[c]"
"In post","2021","Undeclared","Office of Rail and Road","Unknown","10","10","[c]","[c]"
"In post","2021","Undeclared","Office of the Public Guardian","Heterosexual / straight","60","55","21670","19930"
"In post","2021","Undeclared","Office of the Public Guardian","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of the Public Guardian","Undeclared","35","35","23320","20420"
"In post","2021","Undeclared","Office of the Public Guardian","Unknown","10","10","[c]","[c]"
"In post","2021","Undeclared","Office of the Scottish Charity Regulator","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of the Scottish Charity Regulator","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Planning Inspectorate","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Undeclared","Planning Inspectorate","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Planning Inspectorate","Undeclared","20","20","[c]","[c]"
"In post","2021","Undeclared","Public Health England","Heterosexual / straight","175","150","44930","40070"
"In post","2021","Undeclared","Public Health England","LGBO","10","10","[c]","[c]"
"In post","2021","Undeclared","Public Health England","Undeclared","265","230","46050","40070"
"In post","2021","Undeclared","Public Health England","Unknown","60","50","53130","45780"
"In post","2021","Undeclared","Queen Elizabeth II Centre","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Queen Elizabeth II Centre","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Registers of Scotland","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Undeclared","Registers of Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Registers of Scotland","Undeclared","20","20","[c]","[c]"
"In post","2021","Undeclared","Registers of Scotland","Unknown","5","5","[c]","[c]"
"In post","2021","Undeclared","Revenue Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Revenue Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Royal Fleet Auxiliary","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Royal Fleet Auxiliary","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Rural Payments Agency","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","Undeclared","Rural Payments Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Rural Payments Agency","Undeclared","25","25","[c]","[c]"
"In post","2021","Undeclared","Rural Payments Agency","Unknown","10","10","[c]","[c]"
"In post","2021","Undeclared","Scotland Office (incl. Office of the Advocate General for Scotland)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Scotland Office (incl. Office of the Advocate General for Scotland)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Scotland Office (incl. Office of the Advocate General for Scotland)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Scotland Office (incl. Office of the Advocate General for Scotland)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Scottish Courts and Tribunals Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Scottish Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Scottish Fiscal Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
