"Status","Year","Age","Function_of_post","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","50-59","No function","Inspector of Education and Training","Female","290","280","64840","64500"
"In post","2021","50-59","No function","Inspector of Education and Training","Male","105","105","73990","75500"
"In post","2021","50-59","No function","Intelligence Analysis","Female","75","70","30210","28080"
"In post","2021","50-59","No function","Intelligence Analysis","Male","60","60","34870","33520"
"In post","2021","50-59","No function","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","International Trade","Female","105","100","50660","47980"
"In post","2021","50-59","No function","International Trade","Male","160","160","51900","48220"
"In post","2021","50-59","No function","Knowledge and Information Management","Female","185","170","37990","34140"
"In post","2021","50-59","No function","Knowledge and Information Management","Male","95","95","44300","41270"
"In post","2021","50-59","No function","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Medicine","Female","115","100","109360","110680"
"In post","2021","50-59","No function","Medicine","Male","55","50","118620","122800"
"In post","2021","50-59","No function","Operational Delivery","Female","19490","17370","28080","24550"
"In post","2021","50-59","No function","Operational Delivery","Male","17480","16785","32750","31650"
"In post","2021","50-59","No function","Operational Research","Female","15","15","[c]","[c]"
"In post","2021","50-59","No function","Operational Research","Male","45","45","53520","54900"
"In post","2021","50-59","No function","Other","Female","285","270","36350","31030"
"In post","2021","50-59","No function","Other","Male","275","260","48930","37660"
"In post","2021","50-59","No function","Planning","Female","15","15","[c]","[c]"
"In post","2021","50-59","No function","Planning","Male","10","10","[c]","[c]"
"In post","2021","50-59","No function","Planning Inspectors","Female","55","50","59190","58810"
"In post","2021","50-59","No function","Planning Inspectors","Male","65","65","59240","58810"
"In post","2021","50-59","No function","Policy","Female","1800","1740","47580","41190"
"In post","2021","50-59","No function","Policy","Male","1775","1760","53410","53130"
"In post","2021","50-59","No function","Project Delivery","Female","25","25","[c]","[c]"
"In post","2021","50-59","No function","Project Delivery","Male","40","40","47690","41630"
"In post","2021","50-59","No function","Property","Female","5","5","[c]","[c]"
"In post","2021","50-59","No function","Property","Male","5","5","[c]","[c]"
"In post","2021","50-59","No function","Psychology","Female","105","100","39000","30100"
"In post","2021","50-59","No function","Psychology","Male","30","30","39100","31180"
"In post","2021","50-59","No function","Science and Engineering","Female","600","545","43730","40890"
"In post","2021","50-59","No function","Science and Engineering","Male","960","940","47670","46090"
"In post","2021","50-59","No function","Security","Female","20","20","[c]","[c]"
"In post","2021","50-59","No function","Security","Male","30","30","44250","44030"
"In post","2021","50-59","No function","Social Research","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Statistics","Male","5","5","[c]","[c]"
"In post","2021","50-59","No function","Tax","Female","1700","1585","35690","32100"
"In post","2021","50-59","No function","Tax","Male","1570","1530","39360","36160"
"In post","2021","50-59","No function","Unknown","Female","350","335","40050","31810"
"In post","2021","50-59","No function","Unknown","Male","340","335","41950","31810"
"In post","2021","50-59","No function","Veterinarian","Female","55","55","50630","51540"
"In post","2021","50-59","No function","Veterinarian","Male","50","50","53580","52190"
"In post","2021","50-59","Project Delivery","Commercial","Female","80","75","44460","41440"
"In post","2021","50-59","Project Delivery","Commercial","Male","90","90","47920","43160"
"In post","2021","50-59","Project Delivery","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Digital, Data and Technology","Female","30","25","38000","36180"
"In post","2021","50-59","Project Delivery","Digital, Data and Technology","Male","85","85","46920","45600"
"In post","2021","50-59","Project Delivery","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Economics","Male","5","5","[c]","[c]"
"In post","2021","50-59","Project Delivery","Finance","Female","45","45","47930","47000"
"In post","2021","50-59","Project Delivery","Finance","Male","35","35","54230","53220"
"In post","2021","50-59","Project Delivery","Human Resources","Female","10","10","[c]","[c]"
"In post","2021","50-59","Project Delivery","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Knowledge and Information Management","Female","30","30","[c]","[c]"
"In post","2021","50-59","Project Delivery","Knowledge and Information Management","Male","30","30","39620","36510"
"In post","2021","50-59","Project Delivery","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Medicine","Female","10","10","[c]","[c]"
"In post","2021","50-59","Project Delivery","Medicine","Male","10","10","[c]","[c]"
"In post","2021","50-59","Project Delivery","Operational Delivery","Female","350","320","34540","30370"
"In post","2021","50-59","Project Delivery","Operational Delivery","Male","280","270","40310","37860"
"In post","2021","50-59","Project Delivery","Other","Female","405","385","34870","29990"
"In post","2021","50-59","Project Delivery","Other","Male","700","695","38110","33900"
"In post","2021","50-59","Project Delivery","Policy","Female","340","320","52340","52580"
"In post","2021","50-59","Project Delivery","Policy","Male","345","340","56960","59160"
"In post","2021","50-59","Project Delivery","Project Delivery","Female","2065","1990","42090","38630"
"In post","2021","50-59","Project Delivery","Project Delivery","Male","2210","2185","47740","42520"
"In post","2021","50-59","Project Delivery","Property","Female","35","35","48000","49860"
"In post","2021","50-59","Project Delivery","Property","Male","80","80","51500","54160"
"In post","2021","50-59","Project Delivery","Psychology","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Psychology","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Science and Engineering","Female","55","55","43040","43470"
"In post","2021","50-59","Project Delivery","Science and Engineering","Male","915","905","42010","41820"
"In post","2021","50-59","Project Delivery","Security","Female","5","5","[c]","[c]"
"In post","2021","50-59","Project Delivery","Security","Male","10","10","[c]","[c]"
"In post","2021","50-59","Project Delivery","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Statistics","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Tax","Female","35","30","37870","32520"
"In post","2021","50-59","Project Delivery","Tax","Male","5","5","[c]","[c]"
"In post","2021","50-59","Project Delivery","Unknown","Female","75","70","51810","38450"
"In post","2021","50-59","Project Delivery","Unknown","Male","90","90","58500","45210"
"In post","2021","50-59","Property","Commercial","Female","5","5","[c]","[c]"
"In post","2021","50-59","Property","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Property","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Property","Digital, Data and Technology","Male","5","5","[c]","[c]"
"In post","2021","50-59","Property","Finance","Female","5","5","[c]","[c]"
"In post","2021","50-59","Property","Finance","Male","10","10","[c]","[c]"
"In post","2021","50-59","Property","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Property","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Property","Operational Delivery","Female","285","260","30000","24120"
"In post","2021","50-59","Property","Operational Delivery","Male","180","175","36930","25930"
"In post","2021","50-59","Property","Other","Female","20","20","[c]","[c]"
"In post","2021","50-59","Property","Other","Male","80","80","33990","28870"
"In post","2021","50-59","Property","Planning","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Property","Planning","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Property","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Property","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Property","Project Delivery","Female","10","10","[c]","[c]"
"In post","2021","50-59","Property","Project Delivery","Male","20","20","[c]","[c]"
"In post","2021","50-59","Property","Property","Female","935","885","34680","32540"
"In post","2021","50-59","Property","Property","Male","1495","1480","39340","36460"
"In post","2021","50-59","Property","Security","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Property","Security","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Property","Unknown","Female","75","70","37370","35330"
"In post","2021","50-59","Property","Unknown","Male","195","190","34250","31060"
"In post","2021","50-59","Security","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Security","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Security","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Security","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Security","Intelligence Analysis","Female","15","15","[c]","[c]"
"In post","2021","50-59","Security","Intelligence Analysis","Male","20","20","[c]","[c]"
"In post","2021","50-59","Security","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Security","Knowledge and Information Management","Male","5","5","[c]","[c]"
"In post","2021","50-59","Security","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Security","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Security","Other","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Security","Other","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Security","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Security","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Security","Security","Female","465","450","31590","27380"
"In post","2021","50-59","Security","Security","Male","2335","2320","32630","32270"
"In post","2021","50-59","Security","Unknown","Female","140","130","32660","33300"
"In post","2021","50-59","Security","Unknown","Male","135","135","34700","33300"
"In post","2021","50-59","Unknown","Commercial","Female","10","10","[c]","[c]"
"In post","2021","50-59","Unknown","Commercial","Male","20","20","[c]","[c]"
"In post","2021","50-59","Unknown","Communications","Female","35","35","47610","43810"
"In post","2021","50-59","Unknown","Communications","Male","20","20","[c]","[c]"
"In post","2021","50-59","Unknown","Counter Fraud","Female","35","35","25170","25310"
"In post","2021","50-59","Unknown","Counter Fraud","Male","20","20","[c]","[c]"
"In post","2021","50-59","Unknown","Digital, Data and Technology","Female","115","115","51130","47800"
"In post","2021","50-59","Unknown","Digital, Data and Technology","Male","275","270","51980","47000"
"In post","2021","50-59","Unknown","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Economics","Male","15","15","[c]","[c]"
"In post","2021","50-59","Unknown","Finance","Female","115","110","44560","37910"
"In post","2021","50-59","Unknown","Finance","Male","100","100","51330","47000"
"In post","2021","50-59","Unknown","Human Resources","Female","155","145","41910","37410"
"In post","2021","50-59","Unknown","Human Resources","Male","90","85","43800","37910"
"In post","2021","50-59","Unknown","Intelligence Analysis","Female","250","235","31200","28760"
"In post","2021","50-59","Unknown","Intelligence Analysis","Male","365","360","34280","31520"
"In post","2021","50-59","Unknown","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Knowledge and Information Management","Female","40","35","38850","36300"
"In post","2021","50-59","Unknown","Knowledge and Information Management","Male","30","30","[c]","[c]"
"In post","2021","50-59","Unknown","Legal","Female","20","20","[c]","[c]"
"In post","2021","50-59","Unknown","Legal","Male","15","15","[c]","[c]"
"In post","2021","50-59","Unknown","Medicine","Female","370","335","47520","37890"
"In post","2021","50-59","Unknown","Medicine","Male","180","170","59970","60830"
"In post","2021","50-59","Unknown","Operational Delivery","Female","4065","3670","29220","26620"
"In post","2021","50-59","Unknown","Operational Delivery","Male","3715","3500","31230","27370"
"In post","2021","50-59","Unknown","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Operational Research","Male","25","25","[c]","[c]"
"In post","2021","50-59","Unknown","Other","Female","2600","2490","26680","21880"
"In post","2021","50-59","Unknown","Other","Male","3025","2975","30840","26930"
"In post","2021","50-59","Unknown","Planning","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Planning","Male","10","10","[c]","[c]"
"In post","2021","50-59","Unknown","Policy","Female","630","605","44850","40580"
"In post","2021","50-59","Unknown","Policy","Male","515","510","52750","47000"
"In post","2021","50-59","Unknown","Project Delivery","Female","220","215","48390","42410"
"In post","2021","50-59","Unknown","Project Delivery","Male","185","180","50300","42500"
"In post","2021","50-59","Unknown","Property","Female","25","25","[c]","[c]"
"In post","2021","50-59","Unknown","Property","Male","35","35","47560","47000"
"In post","2021","50-59","Unknown","Psychology","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Psychology","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Science and Engineering","Female","115","110","46610","41750"
"In post","2021","50-59","Unknown","Science and Engineering","Male","695","690","34720","27370"
"In post","2021","50-59","Unknown","Security","Female","40","35","34510","30840"
"In post","2021","50-59","Unknown","Security","Male","70","70","30460","25920"
"In post","2021","50-59","Unknown","Social Research","Female","45","40","46700","47000"
"In post","2021","50-59","Unknown","Social Research","Male","10","10","[c]","[c]"
"In post","2021","50-59","Unknown","Statistics","Female","10","10","[c]","[c]"
"In post","2021","50-59","Unknown","Statistics","Male","5","5","[c]","[c]"
"In post","2021","50-59","Unknown","Tax","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Tax","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Unknown","Female","24045","21205","28760","27570"
"In post","2021","50-59","Unknown","Unknown","Male","11825","11455","31870","27570"
"In post","2021","50-59","Unknown","Veterinarian","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Veterinarian","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Analysis","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Analysis","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Analysis","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Analysis","Economics","Male","5","5","[c]","[c]"
"In post","2021","60-64","Analysis","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Analysis","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Analysis","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Analysis","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Analysis","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Analysis","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Analysis","Operational Delivery","Female","20","15","[c]","[c]"
"In post","2021","60-64","Analysis","Operational Delivery","Male","10","10","[c]","[c]"
"In post","2021","60-64","Analysis","Operational Research","Female","5","5","[c]","[c]"
"In post","2021","60-64","Analysis","Operational Research","Male","20","15","[c]","[c]"
"In post","2021","60-64","Analysis","Other","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Analysis","Other","Male","5","5","[c]","[c]"
"In post","2021","60-64","Analysis","Policy","Female","5","5","[c]","[c]"
"In post","2021","60-64","Analysis","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Analysis","Science and Engineering","Female","10","5","[c]","[c]"
"In post","2021","60-64","Analysis","Science and Engineering","Male","35","30","41510","38840"
"In post","2021","60-64","Analysis","Social Research","Female","5","5","[c]","[c]"
"In post","2021","60-64","Analysis","Social Research","Male","5","5","[c]","[c]"
"In post","2021","60-64","Analysis","Statistics","Female","10","5","[c]","[c]"
"In post","2021","60-64","Analysis","Statistics","Male","30","25","47820","42520"
"In post","2021","60-64","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Commercial","Commercial","Female","115","105","41480","37640"
"In post","2021","60-64","Commercial","Commercial","Male","125","110","46000","42720"
"In post","2021","60-64","Commercial","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Commercial","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Commercial","Knowledge and Information Management","Female","30","30","30350","26670"
"In post","2021","60-64","Commercial","Knowledge and Information Management","Male","30","30","34650","33620"
"In post","2021","60-64","Commercial","Operational Delivery","Female","10","5","[c]","[c]"
"In post","2021","60-64","Commercial","Operational Delivery","Male","15","15","[c]","[c]"
"In post","2021","60-64","Commercial","Other","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Commercial","Other","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Commercial","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Commercial","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Commercial","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Commercial","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Commercial","Property","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Commercial","Property","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Commercial","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Commercial","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Commercial","Unknown","Female","15","10","[c]","[c]"
"In post","2021","60-64","Commercial","Unknown","Male","30","30","72640","68740"
"In post","2021","60-64","Communications","Communications","Female","55","50","40040","36310"
"In post","2021","60-64","Communications","Communications","Male","65","60","36300","33150"
"In post","2021","60-64","Communications","Operational Delivery","Female","55","40","28530","26320"
"In post","2021","60-64","Communications","Operational Delivery","Male","35","30","30450","28130"
"In post","2021","60-64","Communications","Other","Female","15","15","[c]","[c]"
"In post","2021","60-64","Communications","Other","Male","30","30","21660","20000"
"In post","2021","60-64","Communications","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Communications","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Communications","Tax","Female","25","15","[c]","[c]"
"In post","2021","60-64","Communications","Tax","Male","25","20","[c]","[c]"
"In post","2021","60-64","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Counter Fraud","Counter Fraud","Female","10","10","[c]","[c]"
"In post","2021","60-64","Counter Fraud","Counter Fraud","Male","55","50","41150","38510"
"In post","2021","60-64","Counter Fraud","Intelligence Analysis","Female","10","5","[c]","[c]"
"In post","2021","60-64","Counter Fraud","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Counter Fraud","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Counter Fraud","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Counter Fraud","Legal","Female","75","60","30610","28130"
"In post","2021","60-64","Counter Fraud","Legal","Male","130","100","34180","32520"
"In post","2021","60-64","Counter Fraud","Operational Delivery","Female","170","125","27810","28130"
"In post","2021","60-64","Counter Fraud","Operational Delivery","Male","100","80","31650","29570"
"In post","2021","60-64","Counter Fraud","Other","Female","25","15","[c]","[c]"
"In post","2021","60-64","Counter Fraud","Other","Male","20","15","[c]","[c]"
"In post","2021","60-64","Counter Fraud","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Counter Fraud","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Counter Fraud","Tax","Female","80","60","37770","32690"
"In post","2021","60-64","Counter Fraud","Tax","Male","105","75","44370","39800"
"In post","2021","60-64","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Debt","Operational Delivery","Female","280","200","24240","21440"
"In post","2021","60-64","Debt","Operational Delivery","Male","150","120","25470","22780"
"In post","2021","60-64","Debt","Tax","Female","10","5","[c]","[c]"
"In post","2021","60-64","Debt","Tax","Male","10","10","[c]","[c]"
"In post","2021","60-64","Debt","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Debt","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","Digital, Data and Technology","Female","200","165","37760","33360"
"In post","2021","60-64","Digital, Data & Technology","Digital, Data and Technology","Male","375","340","42070","39030"
"In post","2021","60-64","Digital, Data & Technology","Knowledge and Information Management","Female","5","5","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","Operational Delivery","Female","15","10","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","Operational Delivery","Male","15","15","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","Other","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","Other","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","Science and Engineering","Male","15","15","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","Security","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","Security","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","Tax","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","Tax","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","Unknown","Male","25","25","[c]","[c]"
"In post","2021","60-64","Finance","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Corporate Finance","Male","5","5","[c]","[c]"
"In post","2021","60-64","Finance","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Finance","Female","295","240","32830","27460"
"In post","2021","60-64","Finance","Finance","Male","210","195","42470","41670"
"In post","2021","60-64","Finance","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Operational Delivery","Female","55","45","25130","21440"
"In post","2021","60-64","Finance","Operational Delivery","Male","30","25","[c]","[c]"
"In post","2021","60-64","Finance","Other","Female","10","10","[c]","[c]"
"In post","2021","60-64","Finance","Other","Male","5","5","[c]","[c]"
"In post","2021","60-64","Finance","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Tax","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Tax","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Unknown","Female","5","5","[c]","[c]"
"In post","2021","60-64","Finance","Unknown","Male","10","10","[c]","[c]"
"In post","2021","60-64","Grants Management","Operational Delivery","Female","95","75","23500","21050"
"In post","2021","60-64","Grants Management","Operational Delivery","Male","70","60","27550","25190"
"In post","2021","60-64","Grants Management","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Grants Management","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Human Resources","Female","265","220","35670","32030"
"In post","2021","60-64","Human Resources","Human Resources","Male","140","120","40100","34310"
"In post","2021","60-64","Human Resources","Operational Delivery","Female","55","45","25240","21440"
"In post","2021","60-64","Human Resources","Operational Delivery","Male","25","20","[c]","[c]"
"In post","2021","60-64","Human Resources","Other","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Other","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Security","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Security","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Tax","Female","5","5","[c]","[c]"
"In post","2021","60-64","Human Resources","Tax","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Unknown","Female","40","30","35700","31810"
"In post","2021","60-64","Human Resources","Unknown","Male","15","10","[c]","[c]"
"In post","2021","60-64","Internal Audit","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","Internal Audit","Female","25","20","[c]","[c]"
"In post","2021","60-64","Internal Audit","Internal Audit","Male","40","35","46110","45390"
"In post","2021","60-64","Internal Audit","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Legal","Female","260","210","57460","55610"
"In post","2021","60-64","Legal","Legal","Male","235","200","59740","59480"
"In post","2021","60-64","Legal","Operational Delivery","Female","265","220","25860","23520"
"In post","2021","60-64","Legal","Operational Delivery","Male","130","110","27800","23520"
"In post","2021","60-64","Legal","Other","Female","15","15","[c]","[c]"
"In post","2021","60-64","Legal","Other","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Tax","Female","15","10","[c]","[c]"
"In post","2021","60-64","Legal","Tax","Male","10","10","[c]","[c]"
"In post","2021","60-64","Legal","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Commercial","Female","5","5","[c]","[c]"
"In post","2021","60-64","No function","Commercial","Male","5","5","[c]","[c]"
"In post","2021","60-64","No function","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
