"Status","Year","Age","Disability","Ethnicity","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","60-64","Declared disabled","Mixed","Undeclared","15","10","[c]","[c]"
"In post","2021","60-64","Declared disabled","Mixed","Unknown","5","5","[c]","[c]"
"In post","2021","60-64","Declared disabled","Other ethnicity","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","60-64","Declared disabled","Other ethnicity","LGBO","5","5","[c]","[c]"
"In post","2021","60-64","Declared disabled","Other ethnicity","Undeclared","5","5","[c]","[c]"
"In post","2021","60-64","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Undeclared","Heterosexual / straight","40","30","29180","25880"
"In post","2021","60-64","Declared disabled","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Undeclared","Undeclared","165","135","30750","27570"
"In post","2021","60-64","Declared disabled","Undeclared","Unknown","30","25","28740","27570"
"In post","2021","60-64","Declared disabled","Unknown","Heterosexual / straight","40","30","25430","21590"
"In post","2021","60-64","Declared disabled","Unknown","LGBO","5","5","[c]","[c]"
"In post","2021","60-64","Declared disabled","Unknown","Undeclared","15","15","[c]","[c]"
"In post","2021","60-64","Declared disabled","Unknown","Unknown","90","70","29920","28170"
"In post","2021","60-64","Declared disabled","White","Heterosexual / straight","3640","2945","29640","27570"
"In post","2021","60-64","Declared disabled","White","LGBO","140","120","31710","27570"
"In post","2021","60-64","Declared disabled","White","Undeclared","470","375","27940","27130"
"In post","2021","60-64","Declared disabled","White","Unknown","365","285","26970","25560"
"In post","2021","60-64","Declared non-disabled","Asian","Heterosexual / straight","725","630","31920","28650"
"In post","2021","60-64","Declared non-disabled","Asian","LGBO","35","30","32890","27470"
"In post","2021","60-64","Declared non-disabled","Asian","Undeclared","110","95","29130","27370"
"In post","2021","60-64","Declared non-disabled","Asian","Unknown","150","120","28820","25630"
"In post","2021","60-64","Declared non-disabled","Black","Heterosexual / straight","625","585","31590","29370"
"In post","2021","60-64","Declared non-disabled","Black","LGBO","10","10","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Black","Undeclared","45","40","30120","28810"
"In post","2021","60-64","Declared non-disabled","Black","Unknown","125","110","29500","27570"
"In post","2021","60-64","Declared non-disabled","Chinese","Heterosexual / straight","35","30","38000","31430"
"In post","2021","60-64","Declared non-disabled","Chinese","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Chinese","Undeclared","5","5","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Mixed","Heterosexual / straight","160","145","34320","28950"
"In post","2021","60-64","Declared non-disabled","Mixed","LGBO","5","5","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Mixed","Undeclared","20","20","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Mixed","Unknown","25","20","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Other ethnicity","Heterosexual / straight","70","60","36340","31060"
"In post","2021","60-64","Declared non-disabled","Other ethnicity","LGBO","10","5","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Other ethnicity","Undeclared","15","15","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Other ethnicity","Unknown","25","20","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Undeclared","Heterosexual / straight","150","130","29440","27570"
"In post","2021","60-64","Declared non-disabled","Undeclared","LGBO","10","10","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Undeclared","Undeclared","495","410","33050","28680"
"In post","2021","60-64","Declared non-disabled","Undeclared","Unknown","305","230","29830","27570"
"In post","2021","60-64","Declared non-disabled","Unknown","Heterosexual / straight","180","150","30810","26780"
"In post","2021","60-64","Declared non-disabled","Unknown","LGBO","10","10","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Unknown","Undeclared","45","35","36430","31870"
"In post","2021","60-64","Declared non-disabled","Unknown","Unknown","555","465","29890","27130"
"In post","2021","60-64","Declared non-disabled","White","Heterosexual / straight","16300","13550","32460","27570"
"In post","2021","60-64","Declared non-disabled","White","LGBO","335","280","33060","27570"
"In post","2021","60-64","Declared non-disabled","White","Undeclared","1835","1440","31060","27570"
"In post","2021","60-64","Declared non-disabled","White","Unknown","2655","2005","29730","27570"
"In post","2021","60-64","Undeclared","Asian","Heterosexual / straight","40","35","33960","29330"
"In post","2021","60-64","Undeclared","Asian","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Asian","Undeclared","20","15","[c]","[c]"
"In post","2021","60-64","Undeclared","Asian","Unknown","10","5","[c]","[c]"
"In post","2021","60-64","Undeclared","Black","Heterosexual / straight","45","45","29890","27570"
"In post","2021","60-64","Undeclared","Black","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Black","Undeclared","5","5","[c]","[c]"
"In post","2021","60-64","Undeclared","Black","Unknown","20","15","[c]","[c]"
"In post","2021","60-64","Undeclared","Chinese","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Chinese","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Chinese","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Mixed","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","60-64","Undeclared","Mixed","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Mixed","Undeclared","5","5","[c]","[c]"
"In post","2021","60-64","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Other ethnicity","Undeclared","5","5","[c]","[c]"
"In post","2021","60-64","Undeclared","Other ethnicity","Unknown","5","5","[c]","[c]"
"In post","2021","60-64","Undeclared","Undeclared","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","60-64","Undeclared","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Undeclared","Undeclared","570","475","34720","30850"
"In post","2021","60-64","Undeclared","Undeclared","Unknown","55","45","32610","29320"
"In post","2021","60-64","Undeclared","Unknown","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","60-64","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Unknown","Undeclared","50","40","29090","26080"
"In post","2021","60-64","Undeclared","Unknown","Unknown","70","55","31040","30490"
"In post","2021","60-64","Undeclared","White","Heterosexual / straight","910","760","30030","27380"
"In post","2021","60-64","Undeclared","White","LGBO","25","25","[c]","[c]"
"In post","2021","60-64","Undeclared","White","Undeclared","395","325","31210","27380"
"In post","2021","60-64","Undeclared","White","Unknown","320","235","29460","31650"
"In post","2021","60-64","Unknown","Asian","Heterosexual / straight","40","35","35120","29280"
"In post","2021","60-64","Unknown","Asian","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Asian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Asian","Unknown","50","45","37460","30700"
"In post","2021","60-64","Unknown","Black","Heterosexual / straight","35","30","32500","31310"
"In post","2021","60-64","Unknown","Black","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Black","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Black","Unknown","25","25","[c]","[c]"
"In post","2021","60-64","Unknown","Chinese","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Chinese","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Chinese","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Mixed","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","60-64","Unknown","Mixed","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Mixed","Unknown","10","10","[c]","[c]"
"In post","2021","60-64","Unknown","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Other ethnicity","Undeclared","10","5","[c]","[c]"
"In post","2021","60-64","Unknown","Other ethnicity","Unknown","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","Undeclared","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","60-64","Unknown","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Undeclared","Undeclared","45","40","34600","31840"
"In post","2021","60-64","Unknown","Undeclared","Unknown","115","90","36450","33650"
"In post","2021","60-64","Unknown","Unknown","Heterosexual / straight","65","50","33020","26520"
"In post","2021","60-64","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Unknown","Undeclared","210","170","28150","22820"
"In post","2021","60-64","Unknown","Unknown","Unknown","1970","1665","31920","27150"
"In post","2021","60-64","Unknown","White","Heterosexual / straight","1025","850","33280","28870"
"In post","2021","60-64","Unknown","White","LGBO","20","20","[c]","[c]"
"In post","2021","60-64","Unknown","White","Undeclared","135","115","33940","28700"
"In post","2021","60-64","Unknown","White","Unknown","680","545","34560","28130"
"In post","2021","65+","Declared disabled","Asian","Heterosexual / straight","60","45","30750","28870"
"In post","2021","65+","Declared disabled","Asian","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Asian","Undeclared","5","5","[c]","[c]"
"In post","2021","65+","Declared disabled","Asian","Unknown","15","10","[c]","[c]"
"In post","2021","65+","Declared disabled","Black","Heterosexual / straight","35","30","26840","25390"
"In post","2021","65+","Declared disabled","Black","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Black","Undeclared","5","5","[c]","[c]"
"In post","2021","65+","Declared disabled","Black","Unknown","5","5","[c]","[c]"
"In post","2021","65+","Declared disabled","Chinese","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Chinese","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Chinese","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Mixed","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","65+","Declared disabled","Mixed","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Undeclared","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","65+","Declared disabled","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Undeclared","Undeclared","55","40","29830","28630"
"In post","2021","65+","Declared disabled","Undeclared","Unknown","10","5","[c]","[c]"
"In post","2021","65+","Declared disabled","Unknown","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","65+","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2021","65+","Declared disabled","Unknown","Unknown","35","25","31780","27130"
"In post","2021","65+","Declared disabled","White","Heterosexual / straight","1060","795","28340","26440"
"In post","2021","65+","Declared disabled","White","LGBO","40","30","29810","27570"
"In post","2021","65+","Declared disabled","White","Undeclared","160","115","26270","24840"
"In post","2021","65+","Declared disabled","White","Unknown","105","75","27360","25630"
"In post","2021","65+","Declared non-disabled","Asian","Heterosexual / straight","320","250","31030","27130"
"In post","2021","65+","Declared non-disabled","Asian","LGBO","20","15","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Asian","Undeclared","70","55","27920","27130"
"In post","2021","65+","Declared non-disabled","Asian","Unknown","90","65","27700","25110"
"In post","2021","65+","Declared non-disabled","Black","Heterosexual / straight","160","140","30090","26520"
"In post","2021","65+","Declared non-disabled","Black","LGBO","5","5","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Black","Undeclared","15","10","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Black","Unknown","45","35","29180","27490"
"In post","2021","65+","Declared non-disabled","Chinese","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Chinese","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Chinese","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Mixed","Heterosexual / straight","50","45","29670","26580"
"In post","2021","65+","Declared non-disabled","Mixed","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Mixed","Undeclared","5","5","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Mixed","Unknown","5","5","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Other ethnicity","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Other ethnicity","Unknown","10","5","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Undeclared","Heterosexual / straight","60","45","29680","27570"
"In post","2021","65+","Declared non-disabled","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Undeclared","Undeclared","160","125","33800","28350"
"In post","2021","65+","Declared non-disabled","Undeclared","Unknown","105","80","29530","27570"
"In post","2021","65+","Declared non-disabled","Unknown","Heterosexual / straight","60","45","30500","23240"
"In post","2021","65+","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Unknown","Undeclared","20","15","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Unknown","Unknown","220","165","30930","26000"
"In post","2021","65+","Declared non-disabled","White","Heterosexual / straight","4730","3655","30920","26780"
"In post","2021","65+","Declared non-disabled","White","LGBO","95","75","30100","25890"
"In post","2021","65+","Declared non-disabled","White","Undeclared","550","400","30680","26780"
"In post","2021","65+","Declared non-disabled","White","Unknown","880","615","29110","27130"
"In post","2021","65+","Undeclared","Asian","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","65+","Undeclared","Asian","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Asian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Asian","Unknown","10","5","[c]","[c]"
"In post","2021","65+","Undeclared","Black","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","65+","Undeclared","Black","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Black","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Black","Unknown","10","10","[c]","[c]"
"In post","2021","65+","Undeclared","Chinese","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Chinese","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Chinese","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Mixed","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Undeclared","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Undeclared","Undeclared","160","125","34480","29020"
"In post","2021","65+","Undeclared","Undeclared","Unknown","20","15","[c]","[c]"
"In post","2021","65+","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Unknown","Undeclared","20","15","[c]","[c]"
"In post","2021","65+","Undeclared","Unknown","Unknown","30","20","[c]","[c]"
"In post","2021","65+","Undeclared","White","Heterosexual / straight","295","230","28780","26120"
"In post","2021","65+","Undeclared","White","LGBO","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","White","Undeclared","95","75","31790","27460"
"In post","2021","65+","Undeclared","White","Unknown","150","100","27000","25070"
"In post","2021","65+","Unknown","Asian","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","65+","Unknown","Asian","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Asian","Undeclared","5","5","[c]","[c]"
"In post","2021","65+","Unknown","Asian","Unknown","35","25","38230","29650"
"In post","2021","65+","Unknown","Black","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","65+","Unknown","Black","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Black","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Black","Unknown","10","10","[c]","[c]"
"In post","2021","65+","Unknown","Chinese","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Chinese","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Chinese","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Mixed","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Undeclared","Undeclared","25","20","[c]","[c]"
"In post","2021","65+","Unknown","Undeclared","Unknown","30","20","34550","31480"
"In post","2021","65+","Unknown","Unknown","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","65+","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Unknown","Undeclared","65","50","25560","22820"
"In post","2021","65+","Unknown","Unknown","Unknown","570","445","32400","25870"
"In post","2021","65+","Unknown","White","Heterosexual / straight","310","250","32350","26830"
"In post","2021","65+","Unknown","White","LGBO","5","5","[c]","[c]"
"In post","2021","65+","Unknown","White","Undeclared","45","40","36330","29200"
"In post","2021","65+","Unknown","White","Unknown","245","185","36970","28130"
"In post","2021","Unknown","Declared disabled","Asian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Asian","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Asian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Black","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Black","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Chinese","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Chinese","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Chinese","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Mixed","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","White","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","White","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","White","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","White","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Asian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Asian","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Asian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Black","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Black","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Chinese","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Chinese","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Chinese","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Mixed","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","White","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","White","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","White","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","White","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Asian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Asian","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Asian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Black","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Black","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Chinese","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Chinese","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Chinese","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
