"Status","Year","Parent_department","Region_ITL1","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Ministry of Defence","East of England","HEO","Female","360","345","34360","33300"
"In post","2021","Ministry of Defence","East of England","HEO","Male","540","530","35350","33300"
"In post","2021","Ministry of Defence","East of England","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","East of England","SCS level","Male","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","East of England","SEO","Female","175","165","43030","41500"
"In post","2021","Ministry of Defence","East of England","SEO","Male","280","275","43460","41500"
"In post","2021","Ministry of Defence","East of England","Unknown","Female","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","East of England","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","London","AA","Female","60","55","21060","21760"
"In post","2021","Ministry of Defence","London","AA","Male","195","195","21720","21800"
"In post","2021","Ministry of Defence","London","AO","Female","275","265","24970","24590"
"In post","2021","Ministry of Defence","London","AO","Male","270","265","27860","25390"
"In post","2021","Ministry of Defence","London","EO","Female","280","265","29520","30200"
"In post","2021","Ministry of Defence","London","EO","Male","385","380","28360","29250"
"In post","2021","Ministry of Defence","London","G6","Female","80","75","70170","69800"
"In post","2021","Ministry of Defence","London","G6","Male","125","120","69550","69800"
"In post","2021","Ministry of Defence","London","G7","Female","175","170","60080","59730"
"In post","2021","Ministry of Defence","London","G7","Male","245","245","59940","59730"
"In post","2021","Ministry of Defence","London","HEO","Female","310","305","37100","37640"
"In post","2021","Ministry of Defence","London","HEO","Male","475","470","36940","37640"
"In post","2021","Ministry of Defence","London","SCS level","Female","60","60","87860","78310"
"In post","2021","Ministry of Defence","London","SCS level","Male","100","100","91380","81590"
"In post","2021","Ministry of Defence","London","SEO","Female","315","310","45340","45200"
"In post","2021","Ministry of Defence","London","SEO","Male","520","510","45400","45200"
"In post","2021","Ministry of Defence","London","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","London","Unknown","Male","35","35","33630","33950"
"In post","2021","Ministry of Defence","North East (England)","AA","Female","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","North East (England)","AA","Male","50","50","18590","18800"
"In post","2021","Ministry of Defence","North East (England)","AO","Female","55","55","21430","21130"
"In post","2021","Ministry of Defence","North East (England)","AO","Male","40","40","21450","21130"
"In post","2021","Ministry of Defence","North East (England)","EO","Female","20","20","[c]","[c]"
"In post","2021","Ministry of Defence","North East (England)","EO","Male","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","North East (England)","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","North East (England)","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","North East (England)","HEO","Female","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","North East (England)","HEO","Male","15","10","[c]","[c]"
"In post","2021","Ministry of Defence","North East (England)","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","North East (England)","SEO","Male","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","North West (England)","AA","Female","60","55","19360","19560"
"In post","2021","Ministry of Defence","North West (England)","AA","Male","140","135","19250","19560"
"In post","2021","Ministry of Defence","North West (England)","AO","Female","380","335","21540","21130"
"In post","2021","Ministry of Defence","North West (England)","AO","Male","220","215","23190","21580"
"In post","2021","Ministry of Defence","North West (England)","EO","Female","235","220","26650","26670"
"In post","2021","Ministry of Defence","North West (England)","EO","Male","205","200","25860","26670"
"In post","2021","Ministry of Defence","North West (England)","G6","Female","15","10","[c]","[c]"
"In post","2021","Ministry of Defence","North West (England)","G6","Male","15","15","[c]","[c]"
"In post","2021","Ministry of Defence","North West (England)","G7","Female","15","15","[c]","[c]"
"In post","2021","Ministry of Defence","North West (England)","G7","Male","25","25","[c]","[c]"
"In post","2021","Ministry of Defence","North West (England)","HEO","Female","120","115","33350","33300"
"In post","2021","Ministry of Defence","North West (England)","HEO","Male","145","140","33550","33300"
"In post","2021","Ministry of Defence","North West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","North West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","North West (England)","SEO","Female","40","35","40350","40580"
"In post","2021","Ministry of Defence","North West (England)","SEO","Male","95","90","42110","40580"
"In post","2021","Ministry of Defence","North West (England)","Unknown","Female","35","35","38580","36010"
"In post","2021","Ministry of Defence","North West (England)","Unknown","Male","120","120","43360","41920"
"In post","2021","Ministry of Defence","Northern Ireland","AA","Female","60","60","19610","20310"
"In post","2021","Ministry of Defence","Northern Ireland","AA","Male","410","405","19990","20310"
"In post","2021","Ministry of Defence","Northern Ireland","AO","Female","135","125","22250","22170"
"In post","2021","Ministry of Defence","Northern Ireland","AO","Male","105","105","23030","21880"
"In post","2021","Ministry of Defence","Northern Ireland","EO","Female","45","40","29380","27680"
"In post","2021","Ministry of Defence","Northern Ireland","EO","Male","50","50","28440","27550"
"In post","2021","Ministry of Defence","Northern Ireland","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Northern Ireland","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Northern Ireland","G7","Female","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Northern Ireland","G7","Male","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","Northern Ireland","HEO","Female","25","25","[c]","[c]"
"In post","2021","Ministry of Defence","Northern Ireland","HEO","Male","40","40","35920","36230"
"In post","2021","Ministry of Defence","Northern Ireland","SEO","Female","10","5","[c]","[c]"
"In post","2021","Ministry of Defence","Northern Ireland","SEO","Male","20","20","[c]","[c]"
"In post","2021","Ministry of Defence","Northern Ireland","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Northern Ireland","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Overseas","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Overseas","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Overseas","AO","Female","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","Overseas","AO","Male","15","15","[c]","[c]"
"In post","2021","Ministry of Defence","Overseas","EO","Female","55","55","28220","26670"
"In post","2021","Ministry of Defence","Overseas","EO","Male","55","55","28470","26670"
"In post","2021","Ministry of Defence","Overseas","G6","Female","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","Overseas","G6","Male","20","20","[c]","[c]"
"In post","2021","Ministry of Defence","Overseas","G7","Female","30","30","64080","59730"
"In post","2021","Ministry of Defence","Overseas","G7","Male","50","50","61430","57150"
"In post","2021","Ministry of Defence","Overseas","HEO","Female","185","185","40540","41500"
"In post","2021","Ministry of Defence","Overseas","HEO","Male","170","170","38290","36460"
"In post","2021","Ministry of Defence","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Overseas","SCS level","Male","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","Overseas","SEO","Female","35","35","45390","42200"
"In post","2021","Ministry of Defence","Overseas","SEO","Male","105","105","44590","42130"
"In post","2021","Ministry of Defence","Overseas","Unknown","Female","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","Overseas","Unknown","Male","25","25","[c]","[c]"
"In post","2021","Ministry of Defence","Scotland","AA","Female","190","175","19370","19560"
"In post","2021","Ministry of Defence","Scotland","AA","Male","505","485","19640","19560"
"In post","2021","Ministry of Defence","Scotland","AO","Female","650","605","23160","21130"
"In post","2021","Ministry of Defence","Scotland","AO","Male","980","965","29640","25680"
"In post","2021","Ministry of Defence","Scotland","EO","Female","260","250","27050","26670"
"In post","2021","Ministry of Defence","Scotland","EO","Male","450","440","28020","26670"
"In post","2021","Ministry of Defence","Scotland","G6","Female","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Scotland","G6","Male","20","20","[c]","[c]"
"In post","2021","Ministry of Defence","Scotland","G7","Female","35","35","62020","56090"
"In post","2021","Ministry of Defence","Scotland","G7","Male","70","65","58880","55350"
"In post","2021","Ministry of Defence","Scotland","HEO","Female","175","170","34420","33300"
"In post","2021","Ministry of Defence","Scotland","HEO","Male","385","380","35550","33300"
"In post","2021","Ministry of Defence","Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Scotland","SEO","Female","80","75","41520","40580"
"In post","2021","Ministry of Defence","Scotland","SEO","Male","185","180","43700","42110"
"In post","2021","Ministry of Defence","Scotland","Unknown","Female","40","40","34480","29750"
"In post","2021","Ministry of Defence","Scotland","Unknown","Male","70","70","43910","44960"
"In post","2021","Ministry of Defence","South East (England)","AA","Female","290","265","19320","19560"
"In post","2021","Ministry of Defence","South East (England)","AA","Male","645","635","19120","19560"
"In post","2021","Ministry of Defence","South East (England)","AO","Female","1095","1030","22110","21130"
"In post","2021","Ministry of Defence","South East (England)","AO","Male","1185","1170","29030","26610"
"In post","2021","Ministry of Defence","South East (England)","EO","Female","910","865","26890","26670"
"In post","2021","Ministry of Defence","South East (England)","EO","Male","1010","1000","28730","26670"
"In post","2021","Ministry of Defence","South East (England)","G6","Female","45","45","65880","64750"
"In post","2021","Ministry of Defence","South East (England)","G6","Male","135","125","68750","66430"
"In post","2021","Ministry of Defence","South East (England)","G7","Female","400","370","55480","54540"
"In post","2021","Ministry of Defence","South East (England)","G7","Male","820","795","52310","53170"
"In post","2021","Ministry of Defence","South East (England)","HEO","Female","1055","1005","33330","33300"
"In post","2021","Ministry of Defence","South East (England)","HEO","Male","1135","1120","33470","33300"
"In post","2021","Ministry of Defence","South East (England)","SCS level","Female","20","20","[c]","[c]"
"In post","2021","Ministry of Defence","South East (England)","SCS level","Male","25","25","[c]","[c]"
"In post","2021","Ministry of Defence","South East (England)","SEO","Female","615","590","41000","40580"
"In post","2021","Ministry of Defence","South East (England)","SEO","Male","840","825","40910","40580"
"In post","2021","Ministry of Defence","South East (England)","Unknown","Female","40","40","41510","40620"
"In post","2021","Ministry of Defence","South East (England)","Unknown","Male","100","100","45950","42580"
"In post","2021","Ministry of Defence","South West (England)","AA","Female","260","240","19210","19560"
"In post","2021","Ministry of Defence","South West (England)","AA","Male","630","615","19200","19560"
"In post","2021","Ministry of Defence","South West (England)","AO","Female","1045","965","21540","21130"
"In post","2021","Ministry of Defence","South West (England)","AO","Male","970","955","24920","21130"
"In post","2021","Ministry of Defence","South West (England)","EO","Female","1750","1615","24750","26350"
"In post","2021","Ministry of Defence","South West (England)","EO","Male","2105","2070","25280","26350"
"In post","2021","Ministry of Defence","South West (England)","G6","Female","185","180","67360","66440"
"In post","2021","Ministry of Defence","South West (England)","G6","Male","480","465","69040","67250"
"In post","2021","Ministry of Defence","South West (England)","G7","Female","950","890","52780","53500"
"In post","2021","Ministry of Defence","South West (England)","G7","Male","1840","1805","53250","54000"
"In post","2021","Ministry of Defence","South West (England)","HEO","Female","2220","2080","31460","33000"
"In post","2021","Ministry of Defence","South West (England)","HEO","Male","2940","2895","32090","33000"
"In post","2021","Ministry of Defence","South West (England)","SCS level","Female","45","45","91670","90040"
"In post","2021","Ministry of Defence","South West (England)","SCS level","Male","120","120","101990","94470"
"In post","2021","Ministry of Defence","South West (England)","SEO","Female","1655","1560","40050","40580"
"In post","2021","Ministry of Defence","South West (England)","SEO","Male","3255","3185","41270","40750"
"In post","2021","Ministry of Defence","South West (England)","Unknown","Female","510","485","38170","34800"
"In post","2021","Ministry of Defence","South West (England)","Unknown","Male","1080","1070","43520","40700"
"In post","2021","Ministry of Defence","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Unknown","AA","Male","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","Unknown","AO","Female","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","Unknown","AO","Male","15","15","[c]","[c]"
"In post","2021","Ministry of Defence","Unknown","EO","Female","15","15","[c]","[c]"
"In post","2021","Ministry of Defence","Unknown","EO","Male","20","20","[c]","[c]"
"In post","2021","Ministry of Defence","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Unknown","G6","Male","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Unknown","HEO","Female","20","20","[c]","[c]"
"In post","2021","Ministry of Defence","Unknown","HEO","Male","20","20","[c]","[c]"
"In post","2021","Ministry of Defence","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Unknown","SEO","Female","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","Unknown","SEO","Male","15","15","[c]","[c]"
"In post","2021","Ministry of Defence","Unknown","Unknown","Female","165","165","33130","32700"
"In post","2021","Ministry of Defence","Unknown","Unknown","Male","1745","1745","37670","34160"
"In post","2021","Ministry of Defence","Wales","AA","Female","40","40","19160","19560"
"In post","2021","Ministry of Defence","Wales","AA","Male","165","160","18820","19560"
"In post","2021","Ministry of Defence","Wales","AO","Female","175","165","21350","21130"
"In post","2021","Ministry of Defence","Wales","AO","Male","150","145","21370","20920"
"In post","2021","Ministry of Defence","Wales","EO","Female","75","70","27440","26670"
"In post","2021","Ministry of Defence","Wales","EO","Male","305","290","28100","28750"
"In post","2021","Ministry of Defence","Wales","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Wales","G6","Male","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Wales","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Wales","G7","Male","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Wales","HEO","Female","45","45","34200","33300"
"In post","2021","Ministry of Defence","Wales","HEO","Male","105","100","34260","33300"
"In post","2021","Ministry of Defence","Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Wales","SEO","Female","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","Wales","SEO","Male","30","30","43730","42700"
"In post","2021","Ministry of Defence","Wales","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Wales","Unknown","Male","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","West Midlands (England)","AA","Female","85","80","19000","19560"
"In post","2021","Ministry of Defence","West Midlands (England)","AA","Male","215","215","19120","19560"
"In post","2021","Ministry of Defence","West Midlands (England)","AO","Female","370","345","21310","20920"
"In post","2021","Ministry of Defence","West Midlands (England)","AO","Male","275","270","25760","21580"
"In post","2021","Ministry of Defence","West Midlands (England)","EO","Female","285","270","26450","26670"
"In post","2021","Ministry of Defence","West Midlands (England)","EO","Male","430","425","26930","26670"
"In post","2021","Ministry of Defence","West Midlands (England)","G6","Female","20","20","[c]","[c]"
"In post","2021","Ministry of Defence","West Midlands (England)","G6","Male","15","15","[c]","[c]"
"In post","2021","Ministry of Defence","West Midlands (England)","G7","Female","70","65","58700","54540"
"In post","2021","Ministry of Defence","West Midlands (England)","G7","Male","55","50","61410","54540"
"In post","2021","Ministry of Defence","West Midlands (England)","HEO","Female","230","220","33530","33300"
"In post","2021","Ministry of Defence","West Midlands (England)","HEO","Male","205","200","33350","33300"
"In post","2021","Ministry of Defence","West Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","West Midlands (England)","SCS level","Male","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","West Midlands (England)","SEO","Female","135","130","41180","40580"
"In post","2021","Ministry of Defence","West Midlands (England)","SEO","Male","150","145","42040","40580"
"In post","2021","Ministry of Defence","West Midlands (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","West Midlands (England)","Unknown","Male","45","45","35350","34320"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","AA","Female","80","70","19090","19560"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","AA","Male","235","225","18970","18800"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","AO","Female","360","340","21980","21130"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","AO","Male","390","385","27260","22500"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","EO","Female","150","145","27810","26670"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","EO","Male","450","440","28300","26930"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","G7","Female","30","25","[c]","[c]"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","G7","Male","30","25","[c]","[c]"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","HEO","Female","95","95","34530","33300"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","HEO","Male","150","145","35210","33300"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","SEO","Female","30","30","[c]","[c]"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","SEO","Male","55","55","42610","40580"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East Midlands (England)","EO","Female","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East Midlands (England)","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East Midlands (England)","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East Midlands (England)","G7","Female","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East Midlands (England)","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East Midlands (England)","HEO","Female","10","10","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East Midlands (England)","HEO","Male","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East Midlands (England)","SEO","Female","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East Midlands (England)","SEO","Male","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East of England","AO","Female","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East of England","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East of England","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East of England","EO","Male","10","10","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East of England","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East of England","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East of England","G7","Female","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East of England","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East of England","HEO","Female","10","10","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East of England","HEO","Male","10","10","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East of England","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East of England","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East of England","SEO","Female","10","10","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East of England","SEO","Male","10","10","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","London","AO","Female","15","10","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","London","AO","Male","25","25","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","London","EO","Female","105","105","28990","27850"
"In post","2021","Ministry of Housing, Communities and Local Government","London","EO","Male","100","100","29420","27850"
"In post","2021","Ministry of Housing, Communities and Local Government","London","G6","Female","115","115","65580","64090"
"In post","2021","Ministry of Housing, Communities and Local Government","London","G6","Male","125","125","65880","64090"
"In post","2021","Ministry of Housing, Communities and Local Government","London","G7","Female","285","275","54320","53130"
"In post","2021","Ministry of Housing, Communities and Local Government","London","G7","Male","290","290","54840","53130"
"In post","2021","Ministry of Housing, Communities and Local Government","London","HEO","Female","190","185","34130","33210"
"In post","2021","Ministry of Housing, Communities and Local Government","London","HEO","Male","205","205","34380","33210"
"In post","2021","Ministry of Housing, Communities and Local Government","London","SCS level","Female","60","55","84270","77180"
"In post","2021","Ministry of Housing, Communities and Local Government","London","SCS level","Male","60","60","86410","77540"
"In post","2021","Ministry of Housing, Communities and Local Government","London","SEO","Female","145","140","40870","39600"
"In post","2021","Ministry of Housing, Communities and Local Government","London","SEO","Male","145","145","41360","39600"
"In post","2021","Ministry of Housing, Communities and Local Government","North East (England)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","North East (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","North East (England)","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","North East (England)","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","North East (England)","G7","Female","10","10","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","North East (England)","G7","Male","10","10","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","North East (England)","HEO","Female","15","10","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","North East (England)","HEO","Male","10","10","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","North East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","North East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","North East (England)","SEO","Female","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","North East (England)","SEO","Male","10","10","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","North West (England)","AO","Female","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","North West (England)","AO","Male","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","North West (England)","EO","Female","15","15","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","North West (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","North West (England)","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","North West (England)","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","North West (England)","G7","Female","15","15","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","North West (England)","G7","Male","10","10","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","North West (England)","HEO","Female","25","25","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","North West (England)","HEO","Male","20","20","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","North West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","North West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","North West (England)","SEO","Female","15","15","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","North West (England)","SEO","Male","15","15","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","South East (England)","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","South East (England)","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","South East (England)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","South East (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","South East (England)","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","South East (England)","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","South East (England)","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","South East (England)","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","South East (England)","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","South East (England)","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","South West (England)","AA","Female","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","South West (England)","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","South West (England)","AO","Female","95","85","21560","21270"
"In post","2021","Ministry of Housing, Communities and Local Government","South West (England)","AO","Male","60","60","21900","22560"
"In post","2021","Ministry of Housing, Communities and Local Government","South West (England)","EO","Female","50","40","26830","26790"
"In post","2021","Ministry of Housing, Communities and Local Government","South West (England)","EO","Male","50","50","26700","26050"
"In post","2021","Ministry of Housing, Communities and Local Government","South West (England)","G6","Female","80","70","64170","58810"
"In post","2021","Ministry of Housing, Communities and Local Government","South West (England)","G6","Male","160","140","63960","58810"
"In post","2021","Ministry of Housing, Communities and Local Government","South West (England)","G7","Female","85","75","49790","47660"
"In post","2021","Ministry of Housing, Communities and Local Government","South West (England)","G7","Male","110","105","49160","47660"
"In post","2021","Ministry of Housing, Communities and Local Government","South West (England)","HEO","Female","75","70","32700","32780"
"In post","2021","Ministry of Housing, Communities and Local Government","South West (England)","HEO","Male","50","45","32790","32780"
"In post","2021","Ministry of Housing, Communities and Local Government","South West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","South West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","South West (England)","SEO","Female","45","45","39910","40720"
"In post","2021","Ministry of Housing, Communities and Local Government","South West (England)","SEO","Male","55","55","40940","40720"
"In post","2021","Ministry of Housing, Communities and Local Government","Wales","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Wales","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Wales","AO","Female","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Wales","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Wales","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Wales","EO","Male","[c]","[c]","[c]","[c]"
