"Status","Year","Organisation","Region_london","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Outside London","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Outside London","G6/G7","Unknown","30","[c]","57580","56870"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Outside London","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Outside London","SEO/HEO","Heterosexual / straight","185","[c]","35040","34290"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Outside London","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Outside London","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Outside London","SEO/HEO","Unknown","80","[c]","35500","34290"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Unknown","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Unknown","AA/AO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Unknown","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Unknown","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","London","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","London","EO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","London","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","London","G6/G7","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","London","SCS level","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","London","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","London","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","Outside London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","Outside London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","Outside London","EO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","Outside London","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","Outside London","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","Outside London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","Outside London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","Outside London","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Disclosure Scotland","Outside London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Disclosure Scotland","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Disclosure Scotland","Outside London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Disclosure Scotland","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Disclosure Scotland","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Disclosure Scotland","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Disclosure Scotland","Outside London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Disclosure Scotland","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Licensing Agency","Outside London","AA/AO","Heterosexual / straight","130","[c]","20260","21590"
"Leaver CS","2021","Driver and Vehicle Licensing Agency","Outside London","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Licensing Agency","Outside London","AA/AO","Undeclared","55","[c]","20100","21170"
"Leaver CS","2021","Driver and Vehicle Licensing Agency","Outside London","AA/AO","Unknown","45","[c]","20490","21590"
"Leaver CS","2021","Driver and Vehicle Licensing Agency","Outside London","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Licensing Agency","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Licensing Agency","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Licensing Agency","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Licensing Agency","Outside London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Licensing Agency","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Licensing Agency","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Licensing Agency","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Licensing Agency","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Licensing Agency","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Licensing Agency","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Licensing Agency","Outside London","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Licensing Agency","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Licensing Agency","Outside London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Licensing Agency","Outside London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","London","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","London","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Outside London","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Outside London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Outside London","AA/AO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Outside London","EO","Heterosexual / straight","60","[c]","27090","26700"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Outside London","EO","Undeclared","40","[c]","27400","26780"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Outside London","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Outside London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Outside London","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Outside London","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Outside London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","London","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","Outside London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","Outside London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","Outside London","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","Outside London","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","Outside London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","Outside London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education Scotland","Outside London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education Scotland","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education Scotland","Outside London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education Scotland","Outside London","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Education Scotland","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education Scotland","Outside London","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Education Scotland","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education Scotland","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education Scotland","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education Scotland","Outside London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education Scotland","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education Scotland","Outside London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","ESTYN","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","ESTYN","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","ESTYN","Outside London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","ESTYN","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","ESTYN","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","FCDO Services","London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","FCDO Services","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","FCDO Services","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","FCDO Services","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","FCDO Services","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","FCDO Services","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","FCDO Services","London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","FCDO Services","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","FCDO Services","London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","FCDO Services","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","FCDO Services","London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","FCDO Services","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","FCDO Services","Outside London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","FCDO Services","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","FCDO Services","Outside London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","FCDO Services","Outside London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","FCDO Services","Outside London","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","FCDO Services","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","FCDO Services","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","FCDO Services","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","FCDO Services","Outside London","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","FCDO Services","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","FCDO Services","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","FCDO Services","Outside London","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","FCDO Services","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","FCDO Services","Outside London","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","FCDO Services","Outside London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","FCDO Services","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","FCDO Services","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","London","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Outside London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Outside London","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Outside London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Outside London","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Outside London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Outside London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Scotland","Outside London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Scotland","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Scotland","Outside London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Scotland","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Scotland","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Scotland","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Scotland","Outside London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Scotland","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Scotland","Outside London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Scotland","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Scotland","Outside London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Scotland","Outside London","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Foreign and Commonwealth Office (excl. agencies)","London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign and Commonwealth Office (excl. agencies)","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign and Commonwealth Office (excl. agencies)","London","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Foreign and Commonwealth Office (excl. agencies)","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign and Commonwealth Office (excl. agencies)","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign and Commonwealth Office (excl. agencies)","London","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Foreign and Commonwealth Office (excl. agencies)","London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign and Commonwealth Office (excl. agencies)","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign and Commonwealth Office (excl. agencies)","London","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Foreign and Commonwealth Office (excl. agencies)","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign and Commonwealth Office (excl. agencies)","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign and Commonwealth Office (excl. agencies)","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign and Commonwealth Office (excl. agencies)","London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign and Commonwealth Office (excl. agencies)","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign and Commonwealth Office (excl. agencies)","London","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Foreign and Commonwealth Office (excl. agencies)","Outside London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign and Commonwealth Office (excl. agencies)","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign and Commonwealth Office (excl. agencies)","Outside London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign and Commonwealth Office (excl. agencies)","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
