"Status","Year","Age","Ethnicity","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","30-39","White","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","White","Other Cabinet Office Agencies","Female","120","115","36480","34800"
"In post","2021","30-39","White","Other Cabinet Office Agencies","Male","75","75","36370","34800"
"In post","2021","30-39","White","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","White","Scotland Office","Female","10","10","[c]","[c]"
"In post","2021","30-39","White","Scotland Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","White","Scotland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","White","Scottish Government","Female","1955","1825","37480","33650"
"In post","2021","30-39","White","Scottish Government","Male","1465","1450","36890","33650"
"In post","2021","30-39","White","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","White","The National Archives","Female","40","40","33810","32150"
"In post","2021","30-39","White","The National Archives","Male","20","20","[c]","[c]"
"In post","2021","30-39","White","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","White","UK Export Finance","Female","20","20","[c]","[c]"
"In post","2021","30-39","White","UK Export Finance","Male","30","30","51050","50120"
"In post","2021","30-39","White","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","White","UK Supreme Court","Female","5","5","[c]","[c]"
"In post","2021","30-39","White","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","White","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","White","United Kingdom Statistics Authority","Female","540","485","34830","32780"
"In post","2021","30-39","White","United Kingdom Statistics Authority","Male","370","365","37590","36030"
"In post","2021","30-39","White","United Kingdom Statistics Authority","Unknown","10","10","[c]","[c]"
"In post","2021","30-39","White","Wales Office","Female","5","5","[c]","[c]"
"In post","2021","30-39","White","Wales Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","White","Wales Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","White","Water Services Regulation Authority","Female","15","15","[c]","[c]"
"In post","2021","30-39","White","Water Services Regulation Authority","Male","20","15","[c]","[c]"
"In post","2021","30-39","White","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","White","Welsh Government","Female","730","670","37170","37410"
"In post","2021","30-39","White","Welsh Government","Male","415","415","38090","37410"
"In post","2021","30-39","White","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Attorney General's Departments","Female","210","180","46220","51020"
"In post","2021","40-49","Asian","Attorney General's Departments","Male","85","85","47380","51250"
"In post","2021","40-49","Asian","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Cabinet Office","Female","65","60","49670","54700"
"In post","2021","40-49","Asian","Cabinet Office","Male","40","40","59600","57180"
"In post","2021","40-49","Asian","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Competition and Markets Authority","Female","15","10","[c]","[c]"
"In post","2021","40-49","Asian","Competition and Markets Authority","Male","10","10","[c]","[c]"
"In post","2021","40-49","Asian","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Department for Business, Energy and Industrial Strategy","Female","120","110","42160","36050"
"In post","2021","40-49","Asian","Department for Business, Energy and Industrial Strategy","Male","80","80","41720","38840"
"In post","2021","40-49","Asian","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Department for Digital, Culture, Media and Sport","Female","10","10","[c]","[c]"
"In post","2021","40-49","Asian","Department for Digital, Culture, Media and Sport","Male","10","10","[c]","[c]"
"In post","2021","40-49","Asian","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Department for Education","Female","135","125","43460","40230"
"In post","2021","40-49","Asian","Department for Education","Male","80","80","43130","40400"
"In post","2021","40-49","Asian","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Department for Environment, Food and Rural Affairs","Female","60","55","37990","33120"
"In post","2021","40-49","Asian","Department for Environment, Food and Rural Affairs","Male","35","35","37850","36710"
"In post","2021","40-49","Asian","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Department for International Trade","Female","20","20","[c]","[c]"
"In post","2021","40-49","Asian","Department for International Trade","Male","30","30","[c]","[c]"
"In post","2021","40-49","Asian","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Department for Transport","Female","55","50","40360","37660"
"In post","2021","40-49","Asian","Department for Transport","Male","70","70","43060","36010"
"In post","2021","40-49","Asian","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Department for Work and Pensions","Female","1245","1005","27460","27570"
"In post","2021","40-49","Asian","Department for Work and Pensions","Male","800","770","28730","27570"
"In post","2021","40-49","Asian","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Department of Health and Social Care","Female","180","165","48310","41020"
"In post","2021","40-49","Asian","Department of Health and Social Care","Male","105","105","50280","45360"
"In post","2021","40-49","Asian","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","ESTYN","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","ESTYN","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","ESTYN","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Food Standards Agency","Female","10","10","[c]","[c]"
"In post","2021","40-49","Asian","Food Standards Agency","Male","10","10","[c]","[c]"
"In post","2021","40-49","Asian","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Foreign, Commonwealth and Development Office","Female","85","75","44000","38230"
"In post","2021","40-49","Asian","Foreign, Commonwealth and Development Office","Male","55","55","49880","52000"
"In post","2021","40-49","Asian","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","HM Land Registry","Female","20","15","[c]","[c]"
"In post","2021","40-49","Asian","HM Land Registry","Male","25","25","[c]","[c]"
"In post","2021","40-49","Asian","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","HM Revenue and Customs","Female","535","470","32170","29570"
"In post","2021","40-49","Asian","HM Revenue and Customs","Male","520","505","32080","30520"
"In post","2021","40-49","Asian","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","HM Treasury","Female","25","25","[c]","[c]"
"In post","2021","40-49","Asian","HM Treasury","Male","25","25","[c]","[c]"
"In post","2021","40-49","Asian","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Home Office","Female","790","700","33060","29080"
"In post","2021","40-49","Asian","Home Office","Male","525","510","33000","29080"
"In post","2021","40-49","Asian","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Ministry of Defence","Female","140","130","36650","33430"
"In post","2021","40-49","Asian","Ministry of Defence","Male","165","160","38810","35790"
"In post","2021","40-49","Asian","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Ministry of Housing, Communities and Local Government","Female","35","35","47290","44050"
"In post","2021","40-49","Asian","Ministry of Housing, Communities and Local Government","Male","25","25","[c]","[c]"
"In post","2021","40-49","Asian","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Ministry of Justice","Female","605","535","30170","25550"
"In post","2021","40-49","Asian","Ministry of Justice","Male","505","485","31940","28600"
"In post","2021","40-49","Asian","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","National Crime Agency","Female","50","45","37470","36740"
"In post","2021","40-49","Asian","National Crime Agency","Male","25","25","[c]","[c]"
"In post","2021","40-49","Asian","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Office for Standards in Education","Female","20","20","[c]","[c]"
"In post","2021","40-49","Asian","Office for Standards in Education","Male","15","15","[c]","[c]"
"In post","2021","40-49","Asian","Office for Standards in Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Office of Gas and Electricity Markets","Female","10","10","[c]","[c]"
"In post","2021","40-49","Asian","Office of Gas and Electricity Markets","Male","10","10","[c]","[c]"
"In post","2021","40-49","Asian","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Other Cabinet Office Agencies","Male","5","5","[c]","[c]"
"In post","2021","40-49","Asian","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Scotland Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Scotland Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Scotland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Scottish Government","Female","25","25","[c]","[c]"
"In post","2021","40-49","Asian","Scottish Government","Male","30","30","41550","38540"
"In post","2021","40-49","Asian","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","The National Archives","Female","10","5","[c]","[c]"
"In post","2021","40-49","Asian","The National Archives","Male","5","5","[c]","[c]"
"In post","2021","40-49","Asian","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","UK Export Finance","Female","10","10","[c]","[c]"
"In post","2021","40-49","Asian","UK Export Finance","Male","10","10","[c]","[c]"
"In post","2021","40-49","Asian","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","United Kingdom Statistics Authority","Female","10","10","[c]","[c]"
"In post","2021","40-49","Asian","United Kingdom Statistics Authority","Male","10","5","[c]","[c]"
"In post","2021","40-49","Asian","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Wales Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Wales Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Wales Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Welsh Government","Female","10","10","[c]","[c]"
"In post","2021","40-49","Asian","Welsh Government","Male","5","5","[c]","[c]"
"In post","2021","40-49","Asian","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Attorney General's Departments","Female","105","95","42790","40800"
"In post","2021","40-49","Black","Attorney General's Departments","Male","35","35","41280","32080"
"In post","2021","40-49","Black","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Cabinet Office","Female","40","35","39290","36970"
"In post","2021","40-49","Black","Cabinet Office","Male","20","20","[c]","[c]"
"In post","2021","40-49","Black","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Competition and Markets Authority","Female","5","5","[c]","[c]"
"In post","2021","40-49","Black","Competition and Markets Authority","Male","5","5","[c]","[c]"
"In post","2021","40-49","Black","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Department for Business, Energy and Industrial Strategy","Female","55","50","39560","39380"
"In post","2021","40-49","Black","Department for Business, Energy and Industrial Strategy","Male","30","30","40940","37960"
"In post","2021","40-49","Black","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Department for Digital, Culture, Media and Sport","Female","10","10","[c]","[c]"
"In post","2021","40-49","Black","Department for Digital, Culture, Media and Sport","Male","5","5","[c]","[c]"
"In post","2021","40-49","Black","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Department for Education","Female","40","40","43160","40370"
"In post","2021","40-49","Black","Department for Education","Male","20","20","[c]","[c]"
"In post","2021","40-49","Black","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Department for Environment, Food and Rural Affairs","Female","25","25","[c]","[c]"
"In post","2021","40-49","Black","Department for Environment, Food and Rural Affairs","Male","20","20","[c]","[c]"
"In post","2021","40-49","Black","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Department for International Trade","Female","15","15","[c]","[c]"
"In post","2021","40-49","Black","Department for International Trade","Male","10","10","[c]","[c]"
"In post","2021","40-49","Black","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Department for Transport","Female","30","30","37290","35710"
"In post","2021","40-49","Black","Department for Transport","Male","25","25","[c]","[c]"
"In post","2021","40-49","Black","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Department for Work and Pensions","Female","585","530","29080","29290"
"In post","2021","40-49","Black","Department for Work and Pensions","Male","295","295","30130","29290"
"In post","2021","40-49","Black","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Department of Health and Social Care","Female","130","115","41100","38890"
"In post","2021","40-49","Black","Department of Health and Social Care","Male","45","45","49260","41010"
"In post","2021","40-49","Black","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","ESTYN","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","ESTYN","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","ESTYN","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Foreign, Commonwealth and Development Office","Female","45","45","40830","35300"
"In post","2021","40-49","Black","Foreign, Commonwealth and Development Office","Male","30","30","[c]","[c]"
"In post","2021","40-49","Black","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","HM Land Registry","Female","10","10","[c]","[c]"
"In post","2021","40-49","Black","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","HM Revenue and Customs","Female","195","185","31970","30210"
"In post","2021","40-49","Black","HM Revenue and Customs","Male","160","160","33570","31810"
"In post","2021","40-49","Black","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","HM Treasury","Female","15","15","[c]","[c]"
"In post","2021","40-49","Black","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Home Office","Female","305","280","33910","29370"
"In post","2021","40-49","Black","Home Office","Male","165","165","34330","29370"
"In post","2021","40-49","Black","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Ministry of Defence","Female","90","90","35160","33300"
"In post","2021","40-49","Black","Ministry of Defence","Male","105","105","34060","34000"
"In post","2021","40-49","Black","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Ministry of Housing, Communities and Local Government","Female","15","15","[c]","[c]"
"In post","2021","40-49","Black","Ministry of Housing, Communities and Local Government","Male","15","15","[c]","[c]"
"In post","2021","40-49","Black","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Ministry of Justice","Female","450","420","30560","26850"
"In post","2021","40-49","Black","Ministry of Justice","Male","325","320","30510","31150"
"In post","2021","40-49","Black","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","National Crime Agency","Female","20","20","[c]","[c]"
"In post","2021","40-49","Black","National Crime Agency","Male","10","10","[c]","[c]"
"In post","2021","40-49","Black","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Office for Standards in Education","Female","15","15","[c]","[c]"
"In post","2021","40-49","Black","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Office for Standards in Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Office of Gas and Electricity Markets","Female","10","10","[c]","[c]"
"In post","2021","40-49","Black","Office of Gas and Electricity Markets","Male","5","5","[c]","[c]"
"In post","2021","40-49","Black","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Scotland Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Scotland Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Scotland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Scottish Government","Female","15","10","[c]","[c]"
"In post","2021","40-49","Black","Scottish Government","Male","15","15","[c]","[c]"
"In post","2021","40-49","Black","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","The National Archives","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","United Kingdom Statistics Authority","Female","10","5","[c]","[c]"
"In post","2021","40-49","Black","United Kingdom Statistics Authority","Male","10","10","[c]","[c]"
"In post","2021","40-49","Black","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Wales Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Wales Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Wales Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Welsh Government","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Welsh Government","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Attorney General's Departments","Female","10","10","[c]","[c]"
"In post","2021","40-49","Chinese","Attorney General's Departments","Male","5","5","[c]","[c]"
"In post","2021","40-49","Chinese","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Cabinet Office","Male","5","5","[c]","[c]"
"In post","2021","40-49","Chinese","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Department for Business, Energy and Industrial Strategy","Female","5","5","[c]","[c]"
"In post","2021","40-49","Chinese","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Department for Education","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Department for Education","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Department for Transport","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Department for Transport","Male","5","5","[c]","[c]"
"In post","2021","40-49","Chinese","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Department for Work and Pensions","Female","30","25","26820","27570"
"In post","2021","40-49","Chinese","Department for Work and Pensions","Male","20","20","[c]","[c]"
"In post","2021","40-49","Chinese","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Department of Health and Social Care","Female","20","20","[c]","[c]"
"In post","2021","40-49","Chinese","Department of Health and Social Care","Male","5","5","[c]","[c]"
"In post","2021","40-49","Chinese","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","ESTYN","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","ESTYN","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","ESTYN","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Foreign, Commonwealth and Development Office","Female","5","5","[c]","[c]"
"In post","2021","40-49","Chinese","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","HM Revenue and Customs","Female","30","25","[c]","[c]"
"In post","2021","40-49","Chinese","HM Revenue and Customs","Male","15","15","[c]","[c]"
"In post","2021","40-49","Chinese","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","HM Treasury","Female","[c]","[c]","[c]","[c]"
