"Status","Year","Parent_department","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","HM Revenue and Customs","G7","Unknown","1155","1105","54180","52580"
"In post","2021","HM Revenue and Customs","HEO","Heterosexual / straight","8395","7945","32580","31810"
"In post","2021","HM Revenue and Customs","HEO","LGBO","540","525","32470","31810"
"In post","2021","HM Revenue and Customs","HEO","Undeclared","1120","1050","33070","31810"
"In post","2021","HM Revenue and Customs","HEO","Unknown","3890","3725","32760","31810"
"In post","2021","HM Revenue and Customs","SCS level","Heterosexual / straight","355","350","84380","78760"
"In post","2021","HM Revenue and Customs","SCS level","LGBO","25","25","[c]","[c]"
"In post","2021","HM Revenue and Customs","SCS level","Undeclared","30","30","84380","79380"
"In post","2021","HM Revenue and Customs","SCS level","Unknown","90","90","89220","79930"
"In post","2021","HM Revenue and Customs","SEO","Heterosexual / straight","4645","4435","39400","38630"
"In post","2021","HM Revenue and Customs","SEO","LGBO","225","220","39190","38630"
"In post","2021","HM Revenue and Customs","SEO","Undeclared","650","605","39940","38630"
"In post","2021","HM Revenue and Customs","SEO","Unknown","1565","1505","39450","38630"
"In post","2021","HM Treasury","AO","Heterosexual / straight","55","50","22430","22500"
"In post","2021","HM Treasury","AO","LGBO","5","5","[c]","[c]"
"In post","2021","HM Treasury","AO","Undeclared","5","5","[c]","[c]"
"In post","2021","HM Treasury","AO","Unknown","5","5","[c]","[c]"
"In post","2021","HM Treasury","EO","Heterosexual / straight","160","155","26770","26750"
"In post","2021","HM Treasury","EO","LGBO","10","10","[c]","[c]"
"In post","2021","HM Treasury","EO","Undeclared","35","35","26420","26750"
"In post","2021","HM Treasury","EO","Unknown","35","30","29500","29130"
"In post","2021","HM Treasury","G6","Heterosexual / straight","265","260","66030","63920"
"In post","2021","HM Treasury","G6","LGBO","15","15","[c]","[c]"
"In post","2021","HM Treasury","G6","Undeclared","35","35","65280","63410"
"In post","2021","HM Treasury","G6","Unknown","40","40","78140","71240"
"In post","2021","HM Treasury","G7","Heterosexual / straight","550","535","54610","52840"
"In post","2021","HM Treasury","G7","LGBO","65","65","54400","52530"
"In post","2021","HM Treasury","G7","Undeclared","85","80","55290","53070"
"In post","2021","HM Treasury","G7","Unknown","65","60","60310","57740"
"In post","2021","HM Treasury","HEO","Heterosexual / straight","635","630","34460","32960"
"In post","2021","HM Treasury","HEO","LGBO","50","50","33370","32320"
"In post","2021","HM Treasury","HEO","Undeclared","120","120","33910","32470"
"In post","2021","HM Treasury","HEO","Unknown","55","50","36650","36800"
"In post","2021","HM Treasury","SCS level","Heterosexual / straight","150","140","85300","77720"
"In post","2021","HM Treasury","SCS level","LGBO","10","10","[c]","[c]"
"In post","2021","HM Treasury","SCS level","Undeclared","15","15","[c]","[c]"
"In post","2021","HM Treasury","SCS level","Unknown","15","10","[c]","[c]"
"In post","2021","HM Treasury","SEO","Heterosexual / straight","140","130","44020","43670"
"In post","2021","HM Treasury","SEO","LGBO","5","5","[c]","[c]"
"In post","2021","HM Treasury","SEO","Undeclared","20","20","[c]","[c]"
"In post","2021","HM Treasury","SEO","Unknown","25","25","[c]","[c]"
"In post","2021","Home Office","AA","Heterosexual / straight","770","655","19480","17990"
"In post","2021","Home Office","AA","LGBO","25","25","[c]","[c]"
"In post","2021","Home Office","AA","Undeclared","95","80","20080","17990"
"In post","2021","Home Office","AA","Unknown","30","25","[c]","[c]"
"In post","2021","Home Office","AO","Heterosexual / straight","5990","5305","22300","21430"
"In post","2021","Home Office","AO","LGBO","220","205","21830","21430"
"In post","2021","Home Office","AO","Undeclared","705","610","22690","21430"
"In post","2021","Home Office","AO","Unknown","495","475","21910","21430"
"In post","2021","Home Office","EO","Heterosexual / straight","11425","10465","26910","25900"
"In post","2021","Home Office","EO","LGBO","450","430","26410","25310"
"In post","2021","Home Office","EO","Undeclared","1820","1635","27480","27370"
"In post","2021","Home Office","EO","Unknown","670","655","26670","24890"
"In post","2021","Home Office","G6","Heterosexual / straight","715","695","69890","68940"
"In post","2021","Home Office","G6","LGBO","30","30","68910","68720"
"In post","2021","Home Office","G6","Undeclared","110","105","70120","68940"
"In post","2021","Home Office","G6","Unknown","40","40","70200","68720"
"In post","2021","Home Office","G7","Heterosexual / straight","1885","1840","57480","57460"
"In post","2021","Home Office","G7","LGBO","110","110","57930","57460"
"In post","2021","Home Office","G7","Undeclared","315","310","57870","57460"
"In post","2021","Home Office","G7","Unknown","160","160","57310","57430"
"In post","2021","Home Office","HEO","Heterosexual / straight","4205","4045","33380","32740"
"In post","2021","Home Office","HEO","LGBO","190","185","33250","32720"
"In post","2021","Home Office","HEO","Undeclared","650","620","33710","33900"
"In post","2021","Home Office","HEO","Unknown","205","200","34320","35050"
"In post","2021","Home Office","SCS level","Heterosexual / straight","240","235","91940","83880"
"In post","2021","Home Office","SCS level","LGBO","15","15","[c]","[c]"
"In post","2021","Home Office","SCS level","Undeclared","20","20","[c]","[c]"
"In post","2021","Home Office","SCS level","Unknown","15","15","[c]","[c]"
"In post","2021","Home Office","SEO","Heterosexual / straight","2770","2695","41310","41970"
"In post","2021","Home Office","SEO","LGBO","125","125","40910","41970"
"In post","2021","Home Office","SEO","Undeclared","465","455","41620","41970"
"In post","2021","Home Office","SEO","Unknown","165","165","41980","41950"
"In post","2021","Home Office","Unknown","Heterosexual / straight","190","190","[c]","[c]"
"In post","2021","Home Office","Unknown","LGBO","10","10","[c]","[c]"
"In post","2021","Home Office","Unknown","Undeclared","45","40","[c]","[c]"
"In post","2021","Home Office","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","AA","Heterosexual / straight","3910","3780","19440","19560"
"In post","2021","Ministry of Defence","AA","LGBO","125","120","19280","19560"
"In post","2021","Ministry of Defence","AA","Undeclared","445","430","19310","19560"
"In post","2021","Ministry of Defence","AA","Unknown","615","590","19180","19560"
"In post","2021","Ministry of Defence","AO","Heterosexual / straight","8080","7730","23950","21240"
"In post","2021","Ministry of Defence","AO","LGBO","250","245","24830","21580"
"In post","2021","Ministry of Defence","AO","Undeclared","1275","1220","25380","21580"
"In post","2021","Ministry of Defence","AO","Unknown","1220","1180","26410","22640"
"In post","2021","Ministry of Defence","EO","Heterosexual / straight","8085","7805","26750","26670"
"In post","2021","Ministry of Defence","EO","LGBO","290","285","26530","26670"
"In post","2021","Ministry of Defence","EO","Undeclared","1275","1225","28090","26930"
"In post","2021","Ministry of Defence","EO","Unknown","950","920","26360","26670"
"In post","2021","Ministry of Defence","G6","Heterosexual / straight","940","915","69180","67220"
"In post","2021","Ministry of Defence","G6","LGBO","30","30","[c]","[c]"
"In post","2021","Ministry of Defence","G6","Undeclared","170","165","68960","67220"
"In post","2021","Ministry of Defence","G6","Unknown","100","90","70950","68500"
"In post","2021","Ministry of Defence","G7","Heterosexual / straight","3775","3640","54770","54540"
"In post","2021","Ministry of Defence","G7","LGBO","105","100","53560","54540"
"In post","2021","Ministry of Defence","G7","Undeclared","570","550","54930","54540"
"In post","2021","Ministry of Defence","G7","Unknown","650","615","55140","54540"
"In post","2021","Ministry of Defence","HEO","Heterosexual / straight","8665","8405","33120","33300"
"In post","2021","Ministry of Defence","HEO","LGBO","325","320","32130","33050"
"In post","2021","Ministry of Defence","HEO","Undeclared","1410","1360","34240","33300"
"In post","2021","Ministry of Defence","HEO","Unknown","1080","1045","35000","33300"
"In post","2021","Ministry of Defence","SCS level","Heterosexual / straight","340","330","92810","85720"
"In post","2021","Ministry of Defence","SCS level","LGBO","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","SCS level","Undeclared","45","45","90800","85610"
"In post","2021","Ministry of Defence","SCS level","Unknown","25","25","[c]","[c]"
"In post","2021","Ministry of Defence","SEO","Heterosexual / straight","6715","6515","41670","40580"
"In post","2021","Ministry of Defence","SEO","LGBO","215","215","40590","40580"
"In post","2021","Ministry of Defence","SEO","Undeclared","1125","1085","42150","41290"
"In post","2021","Ministry of Defence","SEO","Unknown","785","760","41090","40580"
"In post","2021","Ministry of Defence","Unknown","Heterosexual / straight","1735","1700","41170","39860"
"In post","2021","Ministry of Defence","Unknown","LGBO","55","55","35390","32710"
"In post","2021","Ministry of Defence","Unknown","Undeclared","270","260","44500","41610"
"In post","2021","Ministry of Defence","Unknown","Unknown","2035","2030","37720","34460"
"In post","2021","Ministry of Housing, Communities and Local Government","AA","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","AA","Unknown","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","AO","Heterosexual / straight","130","120","22920","22560"
"In post","2021","Ministry of Housing, Communities and Local Government","AO","LGBO","10","10","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","AO","Undeclared","15","15","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","AO","Unknown","75","70","22210","22560"
"In post","2021","Ministry of Housing, Communities and Local Government","EO","Heterosexual / straight","270","260","28030","27850"
"In post","2021","Ministry of Housing, Communities and Local Government","EO","LGBO","25","25","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","EO","Undeclared","25","25","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","EO","Unknown","60","55","27870","27620"
"In post","2021","Ministry of Housing, Communities and Local Government","G6","Heterosexual / straight","395","370","64900","64090"
"In post","2021","Ministry of Housing, Communities and Local Government","G6","LGBO","35","35","63930","63470"
"In post","2021","Ministry of Housing, Communities and Local Government","G6","Undeclared","40","35","63880","63470"
"In post","2021","Ministry of Housing, Communities and Local Government","G6","Unknown","55","45","65220","63470"
"In post","2021","Ministry of Housing, Communities and Local Government","G7","Heterosexual / straight","705","675","52830","53130"
"In post","2021","Ministry of Housing, Communities and Local Government","G7","LGBO","65","65","53430","53130"
"In post","2021","Ministry of Housing, Communities and Local Government","G7","Undeclared","70","65","53150","53130"
"In post","2021","Ministry of Housing, Communities and Local Government","G7","Unknown","60","55","52140","53130"
"In post","2021","Ministry of Housing, Communities and Local Government","HEO","Heterosexual / straight","530","510","33200","33210"
"In post","2021","Ministry of Housing, Communities and Local Government","HEO","LGBO","50","50","32490","33210"
"In post","2021","Ministry of Housing, Communities and Local Government","HEO","Undeclared","55","55","34220","33210"
"In post","2021","Ministry of Housing, Communities and Local Government","HEO","Unknown","65","65","34230","33210"
"In post","2021","Ministry of Housing, Communities and Local Government","SCS level","Heterosexual / straight","115","110","85710","77060"
"In post","2021","Ministry of Housing, Communities and Local Government","SCS level","LGBO","10","10","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","SCS level","Unknown","10","10","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","SEO","Heterosexual / straight","400","395","40140","39600"
"In post","2021","Ministry of Housing, Communities and Local Government","SEO","LGBO","40","40","40510","39600"
"In post","2021","Ministry of Housing, Communities and Local Government","SEO","Undeclared","40","40","41590","40190"
"In post","2021","Ministry of Housing, Communities and Local Government","SEO","Unknown","40","40","41280","40720"
"In post","2021","Ministry of Justice","AA","Heterosexual / straight","4890","4495","20220","20600"
"In post","2021","Ministry of Justice","AA","LGBO","335","325","20510","20600"
"In post","2021","Ministry of Justice","AA","Undeclared","580","525","20050","20600"
"In post","2021","Ministry of Justice","AA","Unknown","2095","1915","20810","20600"
"In post","2021","Ministry of Justice","AO","Heterosexual / straight","21750","20205","25040","23970"
"In post","2021","Ministry of Justice","AO","LGBO","1430","1395","25890","25400"
"In post","2021","Ministry of Justice","AO","Undeclared","2675","2435","24980","23240"
"In post","2021","Ministry of Justice","AO","Unknown","6820","6345","26690","25850"
"In post","2021","Ministry of Justice","EO","Heterosexual / straight","7410","7065","27990","27380"
"In post","2021","Ministry of Justice","EO","LGBO","455","445","28410","27380"
"In post","2021","Ministry of Justice","EO","Undeclared","1055","1005","28480","27380"
"In post","2021","Ministry of Justice","EO","Unknown","1505","1420","29700","29180"
"In post","2021","Ministry of Justice","G6","Heterosexual / straight","260","250","82260","84320"
"In post","2021","Ministry of Justice","G6","LGBO","15","15","[c]","[c]"
"In post","2021","Ministry of Justice","G6","Undeclared","30","25","[c]","[c]"
"In post","2021","Ministry of Justice","G6","Unknown","30","30","79560","74670"
"In post","2021","Ministry of Justice","G7","Heterosexual / straight","1920","1865","59250","58130"
"In post","2021","Ministry of Justice","G7","LGBO","145","140","59380","58340"
"In post","2021","Ministry of Justice","G7","Undeclared","265","260","59760","58710"
"In post","2021","Ministry of Justice","G7","Unknown","360","350","59860","58130"
"In post","2021","Ministry of Justice","HEO","Heterosexual / straight","5005","4795","33060","31980"
"In post","2021","Ministry of Justice","HEO","LGBO","345","340","33370","32650"
"In post","2021","Ministry of Justice","HEO","Undeclared","665","635","33920","34110"
"In post","2021","Ministry of Justice","HEO","Unknown","885","850","33420","32410"
"In post","2021","Ministry of Justice","SCS level","Heterosexual / straight","260","250","90540","86800"
"In post","2021","Ministry of Justice","SCS level","LGBO","20","20","[c]","[c]"
"In post","2021","Ministry of Justice","SCS level","Undeclared","25","25","[c]","[c]"
"In post","2021","Ministry of Justice","SCS level","Unknown","25","25","[c]","[c]"
"In post","2021","Ministry of Justice","SEO","Heterosexual / straight","4015","3855","44390","43840"
"In post","2021","Ministry of Justice","SEO","LGBO","230","225","44330","44630"
"In post","2021","Ministry of Justice","SEO","Undeclared","570","540","45300","44630"
"In post","2021","Ministry of Justice","SEO","Unknown","685","655","44230","43460"
"In post","2021","Ministry of Justice","Unknown","Heterosexual / straight","9650","8930","30160","30210"
"In post","2021","Ministry of Justice","Unknown","LGBO","585","565","29210","27730"
"In post","2021","Ministry of Justice","Unknown","Undeclared","910","840","31920","32090"
"In post","2021","Ministry of Justice","Unknown","Unknown","1005","895","27090","24020"
"In post","2021","National Crime Agency","AO","Heterosexual / straight","245","230","23540","22980"
"In post","2021","National Crime Agency","AO","LGBO","10","10","[c]","[c]"
"In post","2021","National Crime Agency","AO","Undeclared","25","20","[c]","[c]"
"In post","2021","National Crime Agency","AO","Unknown","45","40","25280","24750"
"In post","2021","National Crime Agency","EO","Heterosexual / straight","1835","1795","33320","32770"
"In post","2021","National Crime Agency","EO","LGBO","105","105","32360","32770"
"In post","2021","National Crime Agency","EO","Undeclared","170","170","32390","32770"
"In post","2021","National Crime Agency","EO","Unknown","355","340","35080","35930"
"In post","2021","National Crime Agency","G6","Heterosexual / straight","75","75","74550","72930"
"In post","2021","National Crime Agency","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","G6","Unknown","10","10","[c]","[c]"
"In post","2021","National Crime Agency","G7","Heterosexual / straight","200","200","61710","60990"
"In post","2021","National Crime Agency","G7","LGBO","10","10","[c]","[c]"
"In post","2021","National Crime Agency","G7","Undeclared","10","10","[c]","[c]"
"In post","2021","National Crime Agency","G7","Unknown","55","55","60430","60080"
"In post","2021","National Crime Agency","HEO","Heterosexual / straight","1165","1135","41810","40600"
"In post","2021","National Crime Agency","HEO","LGBO","40","40","41000","40210"
"In post","2021","National Crime Agency","HEO","Undeclared","85","85","41880","41930"
"In post","2021","National Crime Agency","HEO","Unknown","275","265","42660","43450"
"In post","2021","National Crime Agency","SCS level","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","National Crime Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","SEO","Heterosexual / straight","555","545","50430","48900"
"In post","2021","National Crime Agency","SEO","LGBO","20","20","[c]","[c]"
"In post","2021","National Crime Agency","SEO","Undeclared","40","40","50080","48900"
"In post","2021","National Crime Agency","SEO","Unknown","110","105","51130","48900"
"In post","2021","Northern Ireland Office","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Northern Ireland Office","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","EO","Unknown","10","10","[c]","[c]"
"In post","2021","Northern Ireland Office","G7","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Northern Ireland Office","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","G7","Unknown","20","20","[c]","[c]"
"In post","2021","Northern Ireland Office","HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Northern Ireland Office","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","HEO","Unknown","10","10","[c]","[c]"
"In post","2021","Northern Ireland Office","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Northern Ireland Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","SEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Northern Ireland Office","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","SEO","Unknown","25","25","[c]","[c]"
"In post","2021","Office for Standards in Education","AO","Heterosexual / straight","175","155","21280","21160"
"In post","2021","Office for Standards in Education","AO","LGBO","15","15","[c]","[c]"
"In post","2021","Office for Standards in Education","AO","Undeclared","20","20","[c]","[c]"
"In post","2021","Office for Standards in Education","AO","Unknown","20","20","[c]","[c]"
"In post","2021","Office for Standards in Education","EO","Heterosexual / straight","150","145","26320","25880"
"In post","2021","Office for Standards in Education","EO","LGBO","20","20","[c]","[c]"
"In post","2021","Office for Standards in Education","EO","Undeclared","10","10","[c]","[c]"
"In post","2021","Office for Standards in Education","EO","Unknown","20","20","[c]","[c]"
"In post","2021","Office for Standards in Education","G6","Heterosexual / straight","100","100","81570","85550"
"In post","2021","Office for Standards in Education","G6","LGBO","10","10","[c]","[c]"
"In post","2021","Office for Standards in Education","G6","Undeclared","10","10","[c]","[c]"
"In post","2021","Office for Standards in Education","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","G7","Heterosexual / straight","385","375","71010","75500"
"In post","2021","Office for Standards in Education","G7","LGBO","35","35","70960","75500"
"In post","2021","Office for Standards in Education","G7","Undeclared","25","25","[c]","[c]"
"In post","2021","Office for Standards in Education","G7","Unknown","15","15","[c]","[c]"
"In post","2021","Office for Standards in Education","HEO","Heterosexual / straight","165","160","32700","32010"
"In post","2021","Office for Standards in Education","HEO","LGBO","20","20","[c]","[c]"
"In post","2021","Office for Standards in Education","HEO","Undeclared","15","15","[c]","[c]"
"In post","2021","Office for Standards in Education","HEO","Unknown","15","10","[c]","[c]"
"In post","2021","Office for Standards in Education","SCS level","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Office for Standards in Education","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","SEO","Heterosexual / straight","435","420","47440","51360"
"In post","2021","Office for Standards in Education","SEO","LGBO","20","20","[c]","[c]"
"In post","2021","Office for Standards in Education","SEO","Undeclared","25","25","[c]","[c]"
"In post","2021","Office for Standards in Education","SEO","Unknown","40","35","48200","51360"
"In post","2021","Office of Gas and Electricity Markets","AO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","AO","LGBO","5","5","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","AO","Undeclared","5","5","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","AO","Unknown","15","15","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","EO","Heterosexual / straight","110","110","25430","25600"
"In post","2021","Office of Gas and Electricity Markets","EO","LGBO","20","15","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","EO","Undeclared","15","15","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","EO","Unknown","125","125","26290","25750"
"In post","2021","Office of Gas and Electricity Markets","G6","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","G6","LGBO","5","5","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","G6","Unknown","55","55","76670","76500"
"In post","2021","Office of Gas and Electricity Markets","G7","Heterosexual / straight","135","130","56290","56080"
"In post","2021","Office of Gas and Electricity Markets","G7","LGBO","15","15","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","G7","Undeclared","15","15","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","G7","Unknown","185","175","56520","55080"
"In post","2021","Office of Gas and Electricity Markets","HEO","Heterosexual / straight","95","95","34330","34240"
"In post","2021","Office of Gas and Electricity Markets","HEO","LGBO","10","10","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","HEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","HEO","Unknown","120","120","34290","34240"
"In post","2021","Office of Gas and Electricity Markets","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","SCS level","Unknown","25","25","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","SEO","Heterosexual / straight","60","60","39810","39790"
"In post","2021","Office of Gas and Electricity Markets","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","SEO","Unknown","70","70","40790","41000"
"In post","2021","Office of Qualifications and Examinations Regulation","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","EO","Unknown","5","5","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","G6","Unknown","10","10","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","G7","Heterosexual / straight","40","40","49420","47880"
"In post","2021","Office of Qualifications and Examinations Regulation","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","G7","Undeclared","10","10","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","G7","Unknown","25","20","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","HEO","Heterosexual / straight","40","40","33130","32860"
"In post","2021","Office of Qualifications and Examinations Regulation","HEO","LGBO","5","5","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","HEO","Unknown","10","10","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","SCS level","Unknown","5","5","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","SEO","Heterosexual / straight","40","35","40070","39640"
"In post","2021","Office of Qualifications and Examinations Regulation","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","SEO","Unknown","10","10","[c]","[c]"
"In post","2021","Office of Rail and Road","AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Office of Rail and Road","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","AO","Unknown","5","5","[c]","[c]"
"In post","2021","Office of Rail and Road","EO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Office of Rail and Road","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","EO","Unknown","5","5","[c]","[c]"
"In post","2021","Office of Rail and Road","G6","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Office of Rail and Road","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","G6","Unknown","10","10","[c]","[c]"
"In post","2021","Office of Rail and Road","G7","Heterosexual / straight","70","65","58150","56900"
"In post","2021","Office of Rail and Road","G7","LGBO","5","5","[c]","[c]"
"In post","2021","Office of Rail and Road","G7","Undeclared","10","10","[c]","[c]"
"In post","2021","Office of Rail and Road","G7","Unknown","60","60","61830","62010"
"In post","2021","Office of Rail and Road","HEO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Office of Rail and Road","HEO","LGBO","5","5","[c]","[c]"
"In post","2021","Office of Rail and Road","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","HEO","Unknown","15","15","[c]","[c]"
"In post","2021","Office of Rail and Road","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Office of Rail and Road","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","SCS level","Unknown","10","10","[c]","[c]"
"In post","2021","Office of Rail and Road","SEO","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","Office of Rail and Road","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","SEO","Unknown","15","15","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","AO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","AO","Unknown","5","5","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","EO","Heterosexual / straight","90","90","24140","23050"
"In post","2021","Other Cabinet Office Agencies","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","EO","Undeclared","5","5","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","EO","Unknown","30","30","23110","22230"
