"Status","Year","Organisation","Region_ITL1","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","National Crime Agency","West Midlands (England)","EO","Female","115","110","31860","31470"
"In post","2021","National Crime Agency","West Midlands (England)","EO","Male","115","115","34380","36200"
"In post","2021","National Crime Agency","West Midlands (England)","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","West Midlands (England)","G6","Male","10","10","[c]","[c]"
"In post","2021","National Crime Agency","West Midlands (England)","G7","Female","5","5","[c]","[c]"
"In post","2021","National Crime Agency","West Midlands (England)","G7","Male","15","15","[c]","[c]"
"In post","2021","National Crime Agency","West Midlands (England)","HEO","Female","50","50","39520","39810"
"In post","2021","National Crime Agency","West Midlands (England)","HEO","Male","95","95","40860","40210"
"In post","2021","National Crime Agency","West Midlands (England)","SEO","Female","20","20","[c]","[c]"
"In post","2021","National Crime Agency","West Midlands (England)","SEO","Male","35","35","47290","46460"
"In post","2021","National Crime Agency","Yorkshire and The Humber","AO","Female","5","5","[c]","[c]"
"In post","2021","National Crime Agency","Yorkshire and The Humber","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Yorkshire and The Humber","EO","Female","70","70","31590","32770"
"In post","2021","National Crime Agency","Yorkshire and The Humber","EO","Male","75","75","33670","34140"
"In post","2021","National Crime Agency","Yorkshire and The Humber","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Yorkshire and The Humber","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Yorkshire and The Humber","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Yorkshire and The Humber","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Yorkshire and The Humber","HEO","Female","30","30","40240","40210"
"In post","2021","National Crime Agency","Yorkshire and The Humber","HEO","Male","55","55","41880","42440"
"In post","2021","National Crime Agency","Yorkshire and The Humber","SEO","Female","5","5","[c]","[c]"
"In post","2021","National Crime Agency","Yorkshire and The Humber","SEO","Male","15","15","[c]","[c]"
"In post","2021","National Infrastructure Commission","London","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","National Infrastructure Commission","London","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","National Infrastructure Commission","London","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","National Infrastructure Commission","London","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","National Infrastructure Commission","London","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","National Infrastructure Commission","London","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","National Infrastructure Commission","London","G7","Female","5","5","[c]","[c]"
"In post","2021","National Infrastructure Commission","London","G7","Male","10","10","[c]","[c]"
"In post","2021","National Infrastructure Commission","London","HEO","Female","5","5","[c]","[c]"
"In post","2021","National Infrastructure Commission","London","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","National Infrastructure Commission","London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","National Infrastructure Commission","London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","National Records of Scotland","Scotland","AA","Female","60","50","21920","22230"
"In post","2021","National Records of Scotland","Scotland","AA","Male","70","65","22180","22230"
"In post","2021","National Records of Scotland","Scotland","AO","Female","20","20","[c]","[c]"
"In post","2021","National Records of Scotland","Scotland","AO","Male","10","10","[c]","[c]"
"In post","2021","National Records of Scotland","Scotland","EO","Female","30","30","28110","28170"
"In post","2021","National Records of Scotland","Scotland","EO","Male","30","30","[c]","[c]"
"In post","2021","National Records of Scotland","Scotland","G6","Female","10","10","[c]","[c]"
"In post","2021","National Records of Scotland","Scotland","G6","Male","10","10","[c]","[c]"
"In post","2021","National Records of Scotland","Scotland","G7","Female","15","15","[c]","[c]"
"In post","2021","National Records of Scotland","Scotland","G7","Male","15","15","[c]","[c]"
"In post","2021","National Records of Scotland","Scotland","HEO","Female","65","60","34560","35110"
"In post","2021","National Records of Scotland","Scotland","HEO","Male","35","35","36120","35110"
"In post","2021","National Records of Scotland","Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","National Records of Scotland","Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","National Records of Scotland","Scotland","SEO","Female","35","30","44890","46600"
"In post","2021","National Records of Scotland","Scotland","SEO","Male","35","35","43220","42190"
"In post","2021","National Savings and Investments","London","AA","Female","5","5","[c]","[c]"
"In post","2021","National Savings and Investments","London","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","London","EO","Female","10","10","[c]","[c]"
"In post","2021","National Savings and Investments","London","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","London","G6","Female","5","5","[c]","[c]"
"In post","2021","National Savings and Investments","London","G6","Male","5","5","[c]","[c]"
"In post","2021","National Savings and Investments","London","G7","Female","15","15","[c]","[c]"
"In post","2021","National Savings and Investments","London","G7","Male","25","25","[c]","[c]"
"In post","2021","National Savings and Investments","London","HEO","Female","15","15","[c]","[c]"
"In post","2021","National Savings and Investments","London","HEO","Male","15","15","[c]","[c]"
"In post","2021","National Savings and Investments","London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","London","SCS level","Male","10","10","[c]","[c]"
"In post","2021","National Savings and Investments","London","SEO","Female","20","20","[c]","[c]"
"In post","2021","National Savings and Investments","London","SEO","Male","15","15","[c]","[c]"
"In post","2021","National Savings and Investments","North East (England)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","North East (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","North East (England)","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","North East (England)","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","North East (England)","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","North East (England)","G7","Male","5","5","[c]","[c]"
"In post","2021","National Savings and Investments","North East (England)","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","North East (England)","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","North East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","North East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","North East (England)","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","North East (England)","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","North West (England)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","North West (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","North West (England)","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","North West (England)","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","North West (England)","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","North West (England)","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","North West (England)","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","North West (England)","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","North West (England)","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","North West (England)","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Scotland","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Scotland","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Scotland","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Scotland","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Scotland","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Scotland","SEO","Female","5","5","[c]","[c]"
"In post","2021","National Savings and Investments","Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","London","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","London","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","London","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","London","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","London","G7","Female","15","15","[c]","[c]"
"In post","2021","Northern Ireland Office","London","G7","Male","15","15","[c]","[c]"
"In post","2021","Northern Ireland Office","London","HEO","Female","5","5","[c]","[c]"
"In post","2021","Northern Ireland Office","London","HEO","Male","5","5","[c]","[c]"
"In post","2021","Northern Ireland Office","London","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Northern Ireland Office","London","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Northern Ireland Office","London","SEO","Female","10","10","[c]","[c]"
"In post","2021","Northern Ireland Office","London","SEO","Male","10","10","[c]","[c]"
"In post","2021","Northern Ireland Office","Northern Ireland","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Northern Ireland","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Northern Ireland","EO","Female","10","10","[c]","[c]"
"In post","2021","Northern Ireland Office","Northern Ireland","EO","Male","5","5","[c]","[c]"
"In post","2021","Northern Ireland Office","Northern Ireland","G7","Female","10","10","[c]","[c]"
"In post","2021","Northern Ireland Office","Northern Ireland","G7","Male","10","10","[c]","[c]"
"In post","2021","Northern Ireland Office","Northern Ireland","HEO","Female","10","10","[c]","[c]"
"In post","2021","Northern Ireland Office","Northern Ireland","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Northern Ireland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Northern Ireland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Northern Ireland","SEO","Female","15","15","[c]","[c]"
"In post","2021","Northern Ireland Office","Northern Ireland","SEO","Male","10","10","[c]","[c]"
"In post","2021","Office for Budget Responsibility","London","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office for Budget Responsibility","London","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office for Budget Responsibility","London","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office for Budget Responsibility","London","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office for Budget Responsibility","London","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office for Budget Responsibility","London","G6","Male","5","5","[c]","[c]"
"In post","2021","Office for Budget Responsibility","London","G7","Female","5","5","[c]","[c]"
"In post","2021","Office for Budget Responsibility","London","G7","Male","5","5","[c]","[c]"
"In post","2021","Office for Budget Responsibility","London","HEO","Female","5","5","[c]","[c]"
"In post","2021","Office for Budget Responsibility","London","HEO","Male","5","5","[c]","[c]"
"In post","2021","Office for Budget Responsibility","London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office for Budget Responsibility","London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","AO","Female","25","20","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","AO","Male","10","10","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","EO","Female","15","15","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","G7","Female","20","20","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","G7","Male","15","15","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","HEO","Female","15","15","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","HEO","Male","5","5","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","SEO","Female","35","35","48840","51360"
"In post","2021","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","SEO","Male","15","10","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","East of England","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","East of England","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","East of England","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","East of England","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","East of England","G6","Female","5","5","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","East of England","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","East of England","G7","Female","20","20","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","East of England","G7","Male","20","20","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","East of England","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","East of England","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","East of England","SEO","Female","35","35","51220","51360"
"In post","2021","Office for Standards in Education, Children's Services and Skills","East of England","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","London","AO","Female","10","5","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","London","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","London","EO","Female","15","15","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","London","EO","Male","15","15","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","London","G6","Female","25","25","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","London","G6","Male","15","15","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","London","G7","Female","95","90","69410","70500"
"In post","2021","Office for Standards in Education, Children's Services and Skills","London","G7","Male","45","45","71820","75500"
"In post","2021","Office for Standards in Education, Children's Services and Skills","London","HEO","Female","35","35","34820","35010"
"In post","2021","Office for Standards in Education, Children's Services and Skills","London","HEO","Male","20","20","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","London","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","London","SCS level","Male","10","10","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","London","SEO","Female","115","110","48780","51360"
"In post","2021","Office for Standards in Education, Children's Services and Skills","London","SEO","Male","35","35","45870","42850"
"In post","2021","Office for Standards in Education, Children's Services and Skills","North West (England)","AO","Female","95","85","21160","21160"
"In post","2021","Office for Standards in Education, Children's Services and Skills","North West (England)","AO","Male","45","45","21160","21160"
"In post","2021","Office for Standards in Education, Children's Services and Skills","North West (England)","EO","Female","45","40","25710","25880"
"In post","2021","Office for Standards in Education, Children's Services and Skills","North West (England)","EO","Male","35","35","25850","25880"
"In post","2021","Office for Standards in Education, Children's Services and Skills","North West (England)","G6","Female","10","10","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","North West (England)","G6","Male","15","15","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","North West (England)","G7","Female","45","45","70050","75500"
"In post","2021","Office for Standards in Education, Children's Services and Skills","North West (England)","G7","Male","35","30","66820","59810"
"In post","2021","Office for Standards in Education, Children's Services and Skills","North West (England)","HEO","Female","35","35","31940","32010"
"In post","2021","Office for Standards in Education, Children's Services and Skills","North West (England)","HEO","Male","30","30","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","North West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","North West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","North West (England)","SEO","Female","85","80","45100","39850"
"In post","2021","Office for Standards in Education, Children's Services and Skills","North West (England)","SEO","Male","25","25","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","South West (England)","AO","Female","20","15","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","South West (England)","AO","Male","10","10","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","South West (England)","EO","Female","30","30","25840","25880"
"In post","2021","Office for Standards in Education, Children's Services and Skills","South West (England)","EO","Male","20","20","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","South West (England)","G6","Female","5","5","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","South West (England)","G6","Male","5","5","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","South West (England)","G7","Female","35","35","68910","75500"
"In post","2021","Office for Standards in Education, Children's Services and Skills","South West (England)","G7","Male","20","20","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","South West (England)","HEO","Female","35","30","31990","32010"
"In post","2021","Office for Standards in Education, Children's Services and Skills","South West (England)","HEO","Male","25","25","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","South West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","South West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","South West (England)","SEO","Female","55","50","46550","51360"
"In post","2021","Office for Standards in Education, Children's Services and Skills","South West (England)","SEO","Male","15","15","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","AO","Female","15","10","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","EO","Female","5","5","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","G6","Female","5","5","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","G6","Male","10","10","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","G7","Female","25","25","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","G7","Male","20","20","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","HEO","Female","10","10","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","SEO","Female","40","40","49770","51360"
"In post","2021","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","SEO","Male","15","15","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","G6","Female","10","10","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","G7","Female","40","35","71430","75500"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","G7","Male","25","25","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","SEO","Female","40","40","50140","51360"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","London","AO","Female","10","10","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","London","AO","Male","10","10","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","London","EO","Female","55","55","28570","27830"
"In post","2021","Office of Gas and Electricity Markets","London","EO","Male","45","45","27230","26750"
"In post","2021","Office of Gas and Electricity Markets","London","G6","Female","20","20","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","London","G6","Male","50","50","78070","76670"
"In post","2021","Office of Gas and Electricity Markets","London","G7","Female","105","100","57360","56100"
"In post","2021","Office of Gas and Electricity Markets","London","G7","Male","135","130","57660","56450"
"In post","2021","Office of Gas and Electricity Markets","London","HEO","Female","50","50","36010","36080"
"In post","2021","Office of Gas and Electricity Markets","London","HEO","Male","80","80","35700","35400"
"In post","2021","Office of Gas and Electricity Markets","London","SCS level","Female","20","20","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","London","SCS level","Male","25","25","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","London","SEO","Female","40","35","42330","41910"
"In post","2021","Office of Gas and Electricity Markets","London","SEO","Male","30","30","42510","41630"
"In post","2021","Office of Gas and Electricity Markets","Scotland","AO","Female","20","20","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Scotland","AO","Male","15","15","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Scotland","EO","Female","80","80","24400","24050"
"In post","2021","Office of Gas and Electricity Markets","Scotland","EO","Male","85","85","24660","24050"
"In post","2021","Office of Gas and Electricity Markets","Scotland","G6","Female","10","10","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Scotland","G6","Male","15","15","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Scotland","G7","Female","50","45","52520","53200"
"In post","2021","Office of Gas and Electricity Markets","Scotland","G7","Male","55","55","54240","52630"
"In post","2021","Office of Gas and Electricity Markets","Scotland","HEO","Female","55","55","32350","31720"
"In post","2021","Office of Gas and Electricity Markets","Scotland","HEO","Male","50","50","32480","31720"
"In post","2021","Office of Gas and Electricity Markets","Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Scotland","SEO","Female","25","25","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Scotland","SEO","Male","40","40","38110","36930"
"In post","2021","Office of Gas and Electricity Markets","Wales","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Wales","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Wales","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Wales","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","EO","Female","25","20","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","EO","Male","5","5","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","G6","Female","10","10","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","G6","Male","10","10","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","G7","Female","40","40","48870","47670"
"In post","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","G7","Male","35","35","49700","48350"
"In post","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","HEO","Female","35","35","32750","32250"
"In post","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","HEO","Male","25","25","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","SCS level","Female","10","10","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","SCS level","Male","10","10","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","SEO","Female","35","30","39750","38970"
"In post","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","SEO","Male","20","20","[c]","[c]"
"In post","2021","Office of Rail and Road","London","AO","Female","10","10","[c]","[c]"
"In post","2021","Office of Rail and Road","London","AO","Male","5","5","[c]","[c]"
"In post","2021","Office of Rail and Road","London","EO","Female","10","10","[c]","[c]"
"In post","2021","Office of Rail and Road","London","EO","Male","10","10","[c]","[c]"
"In post","2021","Office of Rail and Road","London","G6","Female","10","10","[c]","[c]"
"In post","2021","Office of Rail and Road","London","G6","Male","10","10","[c]","[c]"
"In post","2021","Office of Rail and Road","London","G7","Female","30","25","61090","59820"
"In post","2021","Office of Rail and Road","London","G7","Male","55","50","61700","61880"
"In post","2021","Office of Rail and Road","London","HEO","Female","20","15","[c]","[c]"
"In post","2021","Office of Rail and Road","London","HEO","Male","10","10","[c]","[c]"
"In post","2021","Office of Rail and Road","London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","London","SCS level","Male","10","10","[c]","[c]"
"In post","2021","Office of Rail and Road","London","SEO","Female","10","10","[c]","[c]"
"In post","2021","Office of Rail and Road","London","SEO","Male","20","20","[c]","[c]"
"In post","2021","Office of Rail and Road","North West (England)","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","North West (England)","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","North West (England)","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","North West (England)","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","North West (England)","G7","Female","5","5","[c]","[c]"
"In post","2021","Office of Rail and Road","North West (England)","G7","Male","10","10","[c]","[c]"
"In post","2021","Office of Rail and Road","North West (England)","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","North West (England)","HEO","Male","[c]","[c]","[c]","[c]"
