"Status","Year","Region_ITL1","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Scotland","West Central Scotland","Male","700","[c]","27620","23500"
"New entrant CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","680","[c]","27830","27570"
"New entrant CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","575","[c]","29820","27570"
"New entrant CS","2021","South East (England)","Hampshire and Isle of Wight","Female","995","[c]","27730","26670"
"New entrant CS","2021","South East (England)","Hampshire and Isle of Wight","Male","865","[c]","29760","27570"
"New entrant CS","2021","South East (England)","Hampshire and Isle of Wight","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Kent","Female","625","[c]","26740","27850"
"New entrant CS","2021","South East (England)","Kent","Male","520","[c]","26700","27850"
"New entrant CS","2021","South East (England)","Surrey, East and West Sussex","Female","800","[c]","26520","27570"
"New entrant CS","2021","South East (England)","Surrey, East and West Sussex","Male","550","[c]","27570","27570"
"New entrant CS","2021","South West (England)","Cornwall and Isles of Scilly","Female","95","[c]","27090","27570"
"New entrant CS","2021","South West (England)","Cornwall and Isles of Scilly","Male","85","[c]","26950","26350"
"New entrant CS","2021","South West (England)","Devon","Female","545","[c]","25610","22350"
"New entrant CS","2021","South West (England)","Devon","Male","520","[c]","26960","24150"
"New entrant CS","2021","South West (England)","Dorset and Somerset","Female","260","[c]","25530","22920"
"New entrant CS","2021","South West (England)","Dorset and Somerset","Male","260","[c]","25710","24810"
"New entrant CS","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","1710","[c]","28770","27570"
"New entrant CS","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","1500","[c]","32150","27570"
"New entrant CS","2021","Unknown","Unknown","Female","520","[c]","30920","27570"
"New entrant CS","2021","Unknown","Unknown","Male","375","[c]","34750","27570"
"New entrant CS","2021","Wales","East Wales","Female","1010","[c]","26370","23320"
"New entrant CS","2021","Wales","East Wales","Male","910","[c]","27250","23050"
"New entrant CS","2021","Wales","East Wales","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Wales","West Wales and The Valleys","Female","580","[c]","23350","21590"
"New entrant CS","2021","Wales","West Wales and The Valleys","Male","435","[c]","25310","21590"
"New entrant CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","225","[c]","24870","22850"
"New entrant CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","180","[c]","26520","22850"
"New entrant CS","2021","West Midlands (England)","Shropshire and Staffordshire","Female","590","[c]","25200","22920"
"New entrant CS","2021","West Midlands (England)","Shropshire and Staffordshire","Male","455","[c]","26150","24440"
"New entrant CS","2021","West Midlands (England)","West Midlands","Female","1170","[c]","28160","27570"
"New entrant CS","2021","West Midlands (England)","West Midlands","Male","835","[c]","29860","26550"
"New entrant CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","215","[c]","24020","22850"
"New entrant CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","225","[c]","25150","23990"
"New entrant CS","2021","Yorkshire and The Humber","North Yorkshire","Female","300","[c]","29530","26370"
"New entrant CS","2021","Yorkshire and The Humber","North Yorkshire","Male","255","[c]","29680","27570"
"New entrant CS","2021","Yorkshire and The Humber","South Yorkshire","Female","580","[c]","26120","24060"
"New entrant CS","2021","Yorkshire and The Humber","South Yorkshire","Male","450","[c]","28360","24180"
"New entrant CS","2021","Yorkshire and The Humber","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","West Yorkshire","Female","1350","[c]","27980","27570"
"New entrant CS","2021","Yorkshire and The Humber","West Yorkshire","Male","1140","[c]","28160","27570"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-02-14, with GIT 71a76ea.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","",""
"Region_ITL1","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","","",""
"","ITL 1 divides into Wales, Scotland, Northern Ireland, and the 9 statistical regions of England.","","","","","","",""
"Region_ITL2","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","","",""
"","ITL 2 divides into Northern Ireland, counties in England (most grouped), groups of districts in Greater London, groups of unitary authorities in Wales, groups of council areas in Scotland.","","","","","","",""
"Sex","Self reported sex.","","","","","","",""
"","""Unknown"" accounts for employees who were recorded with an unknown sex.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
