"Status","Year","Ethnicity","Region_london","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Asian","Overseas","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Overseas","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Overseas","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Overseas","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Overseas","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Overseas","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","AA","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","AO","Female","80","[c]","23810","24250"
"Leaver CS","2021","Black","London","AO","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","EO","Female","55","[c]","28830","28830"
"Leaver CS","2021","Black","London","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","SEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Outside London","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Outside London","AO","Female","60","[c]","21290","21010"
"Leaver CS","2021","Black","Outside London","AO","Male","45","[c]","21880","21010"
"Leaver CS","2021","Black","Outside London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Outside London","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Black","Outside London","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Black","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Outside London","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Outside London","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Outside London","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Outside London","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Outside London","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Outside London","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Outside London","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","London","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","London","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","London","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","London","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","London","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Outside London","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Outside London","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Outside London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Outside London","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Overseas","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Overseas","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Overseas","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Overseas","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Overseas","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Overseas","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","London","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","London","AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","London","AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","London","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","London","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","London","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","London","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","London","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","London","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","London","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","London","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","London","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Outside London","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Outside London","AO","Female","75","[c]","20800","21010"
"Leaver CS","2021","Mixed","Outside London","AO","Male","50","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Outside London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Outside London","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Outside London","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Outside London","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Outside London","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Outside London","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Outside London","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Outside London","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Overseas","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Overseas","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Overseas","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Overseas","EO","Male","[c]","[c]","[c]","[c]"
