"Status","Year","Age","Disability","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","65+","Undeclared","Brighton and Hove","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Brighton and Hove","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Bristol, City of","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Bristol, City of","Male","10","10","[c]","[c]"
"In post","2021","65+","Undeclared","Bromley","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Bromley","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Buckinghamshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Buckinghamshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Caithness and Sutherland and Ross and Cromarty","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Caithness and Sutherland and Ross and Cromarty","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Calderdale and Kirklees","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Calderdale and Kirklees","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Cambridgeshire CC","Female","10","5","[c]","[c]"
"In post","2021","65+","Undeclared","Cambridgeshire CC","Male","20","15","[c]","[c]"
"In post","2021","65+","Undeclared","Camden and City of London","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Camden and City of London","Male","10","10","[c]","[c]"
"In post","2021","65+","Undeclared","Cardiff and Vale of Glamorgan","Female","10","5","[c]","[c]"
"In post","2021","65+","Undeclared","Cardiff and Vale of Glamorgan","Male","10","10","[c]","[c]"
"In post","2021","65+","Undeclared","Causeway Coast and Glens","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Causeway Coast and Glens","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Central Bedfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Central Bedfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Central Hampshire","Female","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","Central Hampshire","Male","10","5","[c]","[c]"
"In post","2021","65+","Undeclared","Central Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Central Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Cheshire East","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Cheshire East","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Cheshire West and Chester","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Cheshire West and Chester","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Chorley and West Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Chorley and West Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","City of Edinburgh","Male","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","Clackmannanshire and Fife","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Clackmannanshire and Fife","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Conwy and Denbighshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Conwy and Denbighshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Coventry","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Coventry","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Croydon","Female","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","Croydon","Male","15","10","[c]","[c]"
"In post","2021","65+","Undeclared","Darlington","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Darlington","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Derby","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Derby","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Derry City and Strabane","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Derry City and Strabane","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Devon CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Devon CC","Male","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","Dorset CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Dorset CC","Male","10","5","[c]","[c]"
"In post","2021","65+","Undeclared","Dudley","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Dudley","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Dumfries and Galloway","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Dumfries and Galloway","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Durham CC","Female","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","Durham CC","Male","15","10","[c]","[c]"
"In post","2021","65+","Undeclared","Ealing","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Ealing","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","East Ayrshire and North Ayrshire mainland","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","East Ayrshire and North Ayrshire mainland","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","East Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","East Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","East Derbyshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","East Derbyshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","East Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","East Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","East Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","East Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","East Lothian and Midlothian","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","East Lothian and Midlothian","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","East Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","East Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","East Riding of Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","East Riding of Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","East Surrey","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","East Surrey","Male","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","East Sussex CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","East Sussex CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Enfield","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Enfield","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Essex Haven Gateway","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Essex Haven Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Essex Thames Gateway","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Essex Thames Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Falkirk","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Falkirk","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Flintshire and Wrexham","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Flintshire and Wrexham","Male","10","5","[c]","[c]"
"In post","2021","65+","Undeclared","Glasgow City","Female","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","Glasgow City","Male","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","Gloucestershire","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Gloucestershire","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Greater Manchester North East","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Greater Manchester North East","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Greater Manchester North West","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Greater Manchester North West","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Greater Manchester South East","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Greater Manchester South East","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Greater Manchester South West","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Greater Manchester South West","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Gwent Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Gwent Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Gwynedd","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Gwynedd","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Hackney and Newham","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Hackney and Newham","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Haringey and Islington","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Haringey and Islington","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Harrow and Hillingdon","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Harrow and Hillingdon","Male","10","5","[c]","[c]"
"In post","2021","65+","Undeclared","Hartlepool and Stockton-on-Tees","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Hartlepool and Stockton-on-Tees","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Heart of Essex","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Heart of Essex","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Herefordshire, County of","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Herefordshire, County of","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Hounslow and Richmond upon Thames","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Hounslow and Richmond upon Thames","Male","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","Inverclyde, East Renfrewshire and Renfrewshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Inverclyde, East Renfrewshire and Renfrewshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Inverness and Nairn and Moray, Badenoch and Strathspey","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Inverness and Nairn and Moray, Badenoch and Strathspey","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Isle of Anglesey","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Isle of Anglesey","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Isle of Wight","Male","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","Kensington & Chelsea and Hammersmith & Fulham","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Kensington & Chelsea and Hammersmith & Fulham","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Kent Thames Gateway","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Kent Thames Gateway","Male","10","10","[c]","[c]"
"In post","2021","65+","Undeclared","Kingston upon Hull, City of","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Kingston upon Hull, City of","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Lambeth","Female","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","Lambeth","Male","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","Lancaster and Wyre","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Lancaster and Wyre","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Leeds","Female","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","Leeds","Male","10","5","[c]","[c]"
"In post","2021","65+","Undeclared","Leicester","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Leicester","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Leicestershire CC and Rutland","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Leicestershire CC and Rutland","Male","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","Lewisham and Southwark","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Lewisham and Southwark","Male","15","10","[c]","[c]"
"In post","2021","65+","Undeclared","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Lincolnshire","Male","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","Lisburn and Castlereagh","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Lisburn and Castlereagh","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Liverpool","Female","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","Liverpool","Male","10","10","[c]","[c]"
"In post","2021","65+","Undeclared","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Luton","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Luton","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Manchester","Male","10","5","[c]","[c]"
"In post","2021","65+","Undeclared","Medway","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Medway","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Merton, Kingston upon Thames and Sutton","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Merton, Kingston upon Thames and Sutton","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Mid and East Antrim","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Mid and East Antrim","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Mid Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Mid Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Mid Lancashire","Female","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","Mid Lancashire","Male","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","Milton Keynes","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Milton Keynes","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Monmouthshire and Newport","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Monmouthshire and Newport","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Na h-Eileanan Siar","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Na h-Eileanan Siar","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Newry, Mourne and Down","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Newry, Mourne and Down","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","North and North East Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","North and North East Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","North and West Norfolk","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","North and West Norfolk","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","North Hampshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","North Hampshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","North Lanarkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","North Lanarkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","North Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","North Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","North Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","North Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","North Yorkshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","North Yorkshire CC","Male","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","Northumberland","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Northumberland","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Norwich and East Norfolk","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Norwich and East Norfolk","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Nottingham","Female","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","Nottingham","Male","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","Orkney Islands","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Orkney Islands","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Oxfordshire","Female","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Perth and Kinross and Stirling","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Perth and Kinross and Stirling","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Peterborough","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Peterborough","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Plymouth","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Plymouth","Male","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","Portsmouth","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Portsmouth","Male","10","5","[c]","[c]"
"In post","2021","65+","Undeclared","Powys","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Powys","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Redbridge and Waltham Forest","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Redbridge and Waltham Forest","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Sandwell","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Sandwell","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Scottish Borders","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Scottish Borders","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Sefton","Female","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","Sefton","Male","10","5","[c]","[c]"
"In post","2021","65+","Undeclared","Sheffield","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Sheffield","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Shropshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Shropshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Solihull","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Solihull","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Somerset","Female","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","Somerset","Male","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","South and West Derbyshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","South and West Derbyshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","South Ayrshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","South Ayrshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","South Hampshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","South Hampshire","Male","10","5","[c]","[c]"
"In post","2021","65+","Undeclared","South Lanarkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","South Lanarkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","South Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","South Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","South Teesside","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","South Teesside","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","South West Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","South West Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Southampton","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Southampton","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Southend-on-Sea","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Southend-on-Sea","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Staffordshire CC","Female","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","Staffordshire CC","Male","10","5","[c]","[c]"
"In post","2021","65+","Undeclared","Stoke-on-Trent","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Stoke-on-Trent","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Suffolk","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Suffolk","Male","10","5","[c]","[c]"
"In post","2021","65+","Undeclared","Sunderland","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Sunderland","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Swansea","Female","10","5","[c]","[c]"
"In post","2021","65+","Undeclared","Swansea","Male","10","5","[c]","[c]"
"In post","2021","65+","Undeclared","Swindon","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Swindon","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Telford and Wrekin","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Telford and Wrekin","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Thurrock","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Thurrock","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Torbay","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Torbay","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Tower Hamlets","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Tower Hamlets","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Tyneside","Female","10","5","[c]","[c]"
"In post","2021","65+","Undeclared","Tyneside","Male","15","10","[c]","[c]"
"In post","2021","65+","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Wakefield","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Wakefield","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Walsall","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Walsall","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Wandsworth","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Wandsworth","Male","10","5","[c]","[c]"
"In post","2021","65+","Undeclared","Warrington","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Warrington","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","West Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","West Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","West Essex","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","West Essex","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","West Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","West Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","West Lothian","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","West Lothian","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","West Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","West Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","West Surrey","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","West Surrey","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","West Sussex (North East)","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","West Sussex (North East)","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","West Sussex (South West)","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","West Sussex (South West)","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Westminster","Female","15","15","[c]","[c]"
"In post","2021","65+","Undeclared","Westminster","Male","25","20","[c]","[c]"
"In post","2021","65+","Undeclared","Wiltshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Wiltshire","Male","15","15","[c]","[c]"
"In post","2021","65+","Undeclared","Wirral","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Wirral","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Wolverhampton","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Wolverhampton","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Worcestershire","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Worcestershire","Male","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","York","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","York","Male","5","5","[c]","[c]"
