"Status","Year","Region_ITL1","Region_ITL3","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","West Midlands (England)","Dudley","Outside London","Unknown","50","45","29550","28200"
"In post","2021","West Midlands (England)","Herefordshire, County of","Outside London","AA/AO","220","215","25050","21010"
"In post","2021","West Midlands (England)","Herefordshire, County of","Outside London","EO","140","130","28120","27570"
"In post","2021","West Midlands (England)","Herefordshire, County of","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Herefordshire, County of","Outside London","SEO/HEO","55","50","35740","33300"
"In post","2021","West Midlands (England)","Herefordshire, County of","Outside London","Unknown","20","20","29420","31420"
"In post","2021","West Midlands (England)","Sandwell","Outside London","AA/AO","55","50","20710","21010"
"In post","2021","West Midlands (England)","Sandwell","Outside London","EO","275","245","27320","27570"
"In post","2021","West Midlands (England)","Sandwell","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Sandwell","Outside London","SEO/HEO","45","45","33470","33170"
"In post","2021","West Midlands (England)","Sandwell","Outside London","Unknown","65","60","26430","23840"
"In post","2021","West Midlands (England)","Shropshire CC","Outside London","AA/AO","455","425","23550","21710"
"In post","2021","West Midlands (England)","Shropshire CC","Outside London","EO","425","405","28350","27570"
"In post","2021","West Midlands (England)","Shropshire CC","Outside London","G6/G7","20","20","65580","59670"
"In post","2021","West Midlands (England)","Shropshire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Shropshire CC","Outside London","SEO/HEO","180","175","37990","36360"
"In post","2021","West Midlands (England)","Shropshire CC","Outside London","Unknown","85","80","33640","34320"
"In post","2021","West Midlands (England)","Solihull","Outside London","AA/AO","215","190","21100","21430"
"In post","2021","West Midlands (England)","Solihull","Outside London","EO","530","485","26230","25560"
"In post","2021","West Midlands (England)","Solihull","Outside London","G6/G7","55","55","54050","52340"
"In post","2021","West Midlands (England)","Solihull","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Solihull","Outside London","SEO/HEO","305","290","34160","32740"
"In post","2021","West Midlands (England)","Solihull","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Staffordshire CC","Outside London","AA/AO","1740","1630","23700","22850"
"In post","2021","West Midlands (England)","Staffordshire CC","Outside London","EO","1070","1000","28260","27570"
"In post","2021","West Midlands (England)","Staffordshire CC","Outside London","G6/G7","150","145","61420","55080"
"In post","2021","West Midlands (England)","Staffordshire CC","Outside London","SCS level","10","10","107990","102300"
"In post","2021","West Midlands (England)","Staffordshire CC","Outside London","SEO/HEO","820","790","38210","37280"
"In post","2021","West Midlands (England)","Staffordshire CC","Outside London","Unknown","175","155","30120","30210"
"In post","2021","West Midlands (England)","Stoke-on-Trent","Outside London","AA/AO","600","520","19620","18880"
"In post","2021","West Midlands (England)","Stoke-on-Trent","Outside London","EO","410","375","26300","27570"
"In post","2021","West Midlands (England)","Stoke-on-Trent","Outside London","G6/G7","55","50","54990","54200"
"In post","2021","West Midlands (England)","Stoke-on-Trent","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Stoke-on-Trent","Outside London","SEO/HEO","95","85","34450","33250"
"In post","2021","West Midlands (England)","Stoke-on-Trent","Outside London","Unknown","90","80","29190","28200"
"In post","2021","West Midlands (England)","Telford and Wrekin","Outside London","AA/AO","460","410","21840","21010"
"In post","2021","West Midlands (England)","Telford and Wrekin","Outside London","EO","560","510","26840","27570"
"In post","2021","West Midlands (England)","Telford and Wrekin","Outside London","G6/G7","275","265","56380","52580"
"In post","2021","West Midlands (England)","Telford and Wrekin","Outside London","SCS level","15","15","90950","90800"
"In post","2021","West Midlands (England)","Telford and Wrekin","Outside London","SEO/HEO","610","570","35930","35000"
"In post","2021","West Midlands (England)","Telford and Wrekin","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Walsall","Outside London","AA/AO","255","215","20620","21010"
"In post","2021","West Midlands (England)","Walsall","Outside London","EO","245","215","27280","27570"
"In post","2021","West Midlands (England)","Walsall","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Walsall","Outside London","SEO/HEO","35","35","34570","32620"
"In post","2021","West Midlands (England)","Walsall","Outside London","Unknown","65","60","28280","28200"
"In post","2021","West Midlands (England)","Warwickshire","Outside London","AA/AO","490","435","20940","21010"
"In post","2021","West Midlands (England)","Warwickshire","Outside London","EO","440","405","25780","27570"
"In post","2021","West Midlands (England)","Warwickshire","Outside London","G6/G7","20","20","67080","65100"
"In post","2021","West Midlands (England)","Warwickshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Warwickshire","Outside London","SEO/HEO","230","220","36530","34290"
"In post","2021","West Midlands (England)","Warwickshire","Outside London","Unknown","115","105","28390","24800"
"In post","2021","West Midlands (England)","Wolverhampton","Outside London","AA/AO","360","300","20320","21010"
"In post","2021","West Midlands (England)","Wolverhampton","Outside London","EO","380","340","27290","27570"
"In post","2021","West Midlands (England)","Wolverhampton","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2021","West Midlands (England)","Wolverhampton","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Wolverhampton","Outside London","SEO/HEO","50","45","33430","31990"
"In post","2021","West Midlands (England)","Wolverhampton","Outside London","Unknown","85","75","26240","23840"
"In post","2021","West Midlands (England)","Worcestershire","Outside London","AA/AO","1110","1045","23760","22850"
"In post","2021","West Midlands (England)","Worcestershire","Outside London","EO","515","480","28020","27570"
"In post","2021","West Midlands (England)","Worcestershire","Outside London","G6/G7","75","75","55590","52120"
"In post","2021","West Midlands (England)","Worcestershire","Outside London","SCS level","10","10","86620","77390"
"In post","2021","West Midlands (England)","Worcestershire","Outside London","SEO/HEO","380","360","36790","35900"
"In post","2021","West Midlands (England)","Worcestershire","Outside London","Unknown","160","150","29780","28320"
"In post","2021","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Outside London","AA/AO","1505","1340","23120","21010"
"In post","2021","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Outside London","EO","940","820","28310","27570"
"In post","2021","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Outside London","G6/G7","30","30","64540","62820"
"In post","2021","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Outside London","SEO/HEO","310","295","37620","35570"
"In post","2021","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Outside London","Unknown","210","185","29510","30210"
"In post","2021","Yorkshire and The Humber","Bradford","Outside London","AA/AO","1330","1120","20480","20140"
"In post","2021","Yorkshire and The Humber","Bradford","Outside London","EO","955","855","26690","27570"
"In post","2021","Yorkshire and The Humber","Bradford","Outside London","G6/G7","180","170","54880","52580"
"In post","2021","Yorkshire and The Humber","Bradford","Outside London","SCS level","10","10","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Bradford","Outside London","SEO/HEO","505","475","34120","31990"
"In post","2021","Yorkshire and The Humber","Bradford","Outside London","Unknown","125","115","30150","30210"
"In post","2021","Yorkshire and The Humber","Calderdale and Kirklees","Outside London","AA/AO","235","190","20570","21010"
"In post","2021","Yorkshire and The Humber","Calderdale and Kirklees","Outside London","EO","610","550","27310","27570"
"In post","2021","Yorkshire and The Humber","Calderdale and Kirklees","Outside London","G6/G7","15","15","56090","54990"
"In post","2021","Yorkshire and The Humber","Calderdale and Kirklees","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Calderdale and Kirklees","Outside London","SEO/HEO","90","85","34150","32850"
"In post","2021","Yorkshire and The Humber","Calderdale and Kirklees","Outside London","Unknown","110","100","28530","28200"
"In post","2021","Yorkshire and The Humber","East Riding of Yorkshire","Outside London","AA/AO","995","930","25270","24440"
"In post","2021","Yorkshire and The Humber","East Riding of Yorkshire","Outside London","EO","605","580","28510","27160"
"In post","2021","Yorkshire and The Humber","East Riding of Yorkshire","Outside London","G6/G7","20","20","72920","70620"
"In post","2021","Yorkshire and The Humber","East Riding of Yorkshire","Outside London","SEO/HEO","225","215","39380","37270"
"In post","2021","Yorkshire and The Humber","East Riding of Yorkshire","Outside London","Unknown","45","40","31860","32690"
"In post","2021","Yorkshire and The Humber","Kingston upon Hull, City of","Outside London","AA/AO","830","740","23400","21950"
"In post","2021","Yorkshire and The Humber","Kingston upon Hull, City of","Outside London","EO","710","630","27410","27570"
"In post","2021","Yorkshire and The Humber","Kingston upon Hull, City of","Outside London","G6/G7","60","55","57880","55610"
"In post","2021","Yorkshire and The Humber","Kingston upon Hull, City of","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Kingston upon Hull, City of","Outside London","SEO/HEO","280","260","35700","33840"
"In post","2021","Yorkshire and The Humber","Kingston upon Hull, City of","Outside London","Unknown","120","110","29660","28200"
"In post","2021","Yorkshire and The Humber","Leeds","Outside London","AA/AO","2745","2535","21880","21010"
"In post","2021","Yorkshire and The Humber","Leeds","Outside London","EO","3010","2820","26470","26160"
"In post","2021","Yorkshire and The Humber","Leeds","Outside London","G6/G7","1680","1610","55480","52580"
"In post","2021","Yorkshire and The Humber","Leeds","Outside London","SCS level","155","145","86350","78660"
"In post","2021","Yorkshire and The Humber","Leeds","Outside London","SEO/HEO","3600","3425","34670","33000"
"In post","2021","Yorkshire and The Humber","Leeds","Outside London","Unknown","225","205","30510","30210"
"In post","2021","Yorkshire and The Humber","North and North East Lincolnshire","Outside London","AA/AO","300","255","20880","21010"
"In post","2021","Yorkshire and The Humber","North and North East Lincolnshire","Outside London","EO","350","315","27130","27570"
"In post","2021","Yorkshire and The Humber","North and North East Lincolnshire","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2021","Yorkshire and The Humber","North and North East Lincolnshire","Outside London","SEO/HEO","70","65","33740","33170"
"In post","2021","Yorkshire and The Humber","North and North East Lincolnshire","Outside London","Unknown","85","80","29260","28200"
"In post","2021","Yorkshire and The Humber","North Yorkshire CC","Outside London","AA/AO","810","765","23110","20920"
"In post","2021","Yorkshire and The Humber","North Yorkshire CC","Outside London","EO","535","500","28020","27570"
"In post","2021","Yorkshire and The Humber","North Yorkshire CC","Outside London","G6/G7","95","85","61570","55730"
"In post","2021","Yorkshire and The Humber","North Yorkshire CC","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","Yorkshire and The Humber","North Yorkshire CC","Outside London","SEO/HEO","395","385","36480","35310"
"In post","2021","Yorkshire and The Humber","North Yorkshire CC","Outside London","Unknown","95","85","29360","29200"
"In post","2021","Yorkshire and The Humber","Sheffield","Outside London","AA/AO","1585","1395","20950","21430"
"In post","2021","Yorkshire and The Humber","Sheffield","Outside London","EO","1795","1635","26350","26000"
"In post","2021","Yorkshire and The Humber","Sheffield","Outside London","G6/G7","1135","1090","55510","52280"
"In post","2021","Yorkshire and The Humber","Sheffield","Outside London","SCS level","75","75","79440","75410"
"In post","2021","Yorkshire and The Humber","Sheffield","Outside London","SEO/HEO","2210","2090","34790","34290"
"In post","2021","Yorkshire and The Humber","Sheffield","Outside London","Unknown","135","120","28710","28200"
"In post","2021","Yorkshire and The Humber","Wakefield","Outside London","AA/AO","760","690","25590","24740"
"In post","2021","Yorkshire and The Humber","Wakefield","Outside London","EO","505","465","29400","27570"
"In post","2021","Yorkshire and The Humber","Wakefield","Outside London","G6/G7","40","40","65600","61510"
"In post","2021","Yorkshire and The Humber","Wakefield","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Wakefield","Outside London","SEO/HEO","280","265","38680","37850"
"In post","2021","Yorkshire and The Humber","Wakefield","Outside London","Unknown","90","85","31330","31000"
"In post","2021","Yorkshire and The Humber","York","Outside London","AA/AO","575","530","21530","21010"
"In post","2021","Yorkshire and The Humber","York","Outside London","EO","505","480","26690","26670"
"In post","2021","Yorkshire and The Humber","York","Outside London","G6/G7","600","565","58050","55610"
"In post","2021","Yorkshire and The Humber","York","Outside London","SCS level","25","25","91310","83370"
"In post","2021","Yorkshire and The Humber","York","Outside London","SEO/HEO","995","960","35570","35700"
"In post","2021","Yorkshire and The Humber","York","Outside London","Unknown","90","85","29630","28200"
"Leaver CS","2021","East Midlands (England)","Derby","Outside London","AA/AO","40","[c]","21620","20760"
"Leaver CS","2021","East Midlands (England)","Derby","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Derby","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Derby","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","East Derbyshire","Outside London","AA/AO","15","[c]","19960","20180"
"Leaver CS","2021","East Midlands (England)","East Derbyshire","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","East Derbyshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","East Derbyshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Leicester","Outside London","AA/AO","100","[c]","20340","20500"
"Leaver CS","2021","East Midlands (England)","Leicester","Outside London","EO","40","[c]","27090","27570"
"Leaver CS","2021","East Midlands (England)","Leicester","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Leicester","Outside London","SEO/HEO","15","[c]","34020","33840"
"Leaver CS","2021","East Midlands (England)","Leicester","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Leicestershire CC and Rutland","Outside London","AA/AO","110","[c]","20470","20100"
"Leaver CS","2021","East Midlands (England)","Leicestershire CC and Rutland","Outside London","EO","35","[c]","26490","27170"
"Leaver CS","2021","East Midlands (England)","Leicestershire CC and Rutland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Leicestershire CC and Rutland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Leicestershire CC and Rutland","Outside London","SEO/HEO","25","[c]","37400","36000"
"Leaver CS","2021","East Midlands (England)","Leicestershire CC and Rutland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Lincolnshire","Outside London","AA/AO","140","[c]","20140","20370"
"Leaver CS","2021","East Midlands (England)","Lincolnshire","Outside London","EO","110","[c]","29070","29930"
"Leaver CS","2021","East Midlands (England)","Lincolnshire","Outside London","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Lincolnshire","Outside London","SEO/HEO","50","[c]","35230","34840"
"Leaver CS","2021","East Midlands (England)","Lincolnshire","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","North Northamptonshire","Outside London","AA/AO","20","[c]","21220","20760"
"Leaver CS","2021","East Midlands (England)","North Northamptonshire","Outside London","EO","10","[c]","27060","27570"
"Leaver CS","2021","East Midlands (England)","North Northamptonshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","North Nottinghamshire","Outside London","AA/AO","35","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","North Nottinghamshire","Outside London","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","North Nottinghamshire","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","North Nottinghamshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Nottingham","Outside London","AA/AO","170","[c]","20060","20180"
"Leaver CS","2021","East Midlands (England)","Nottingham","Outside London","EO","90","[c]","24710","25500"
"Leaver CS","2021","East Midlands (England)","Nottingham","Outside London","G6/G7","30","[c]","56810","55310"
"Leaver CS","2021","East Midlands (England)","Nottingham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Nottingham","Outside London","SEO/HEO","75","[c]","35660","33840"
"Leaver CS","2021","East Midlands (England)","Nottingham","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","South and West Derbyshire","Outside London","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","South and West Derbyshire","Outside London","EO","15","[c]","27280","27570"
"Leaver CS","2021","East Midlands (England)","South and West Derbyshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","South and West Derbyshire","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","South and West Derbyshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","South Nottinghamshire","Outside London","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","South Nottinghamshire","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","South Nottinghamshire","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","South Nottinghamshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","West Northamptonshire","Outside London","AA/AO","145","[c]","19300","18880"
"Leaver CS","2021","East Midlands (England)","West Northamptonshire","Outside London","EO","60","[c]","26040","26640"
"Leaver CS","2021","East Midlands (England)","West Northamptonshire","Outside London","SEO/HEO","50","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","West Northamptonshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Bedford","Outside London","AA/AO","55","[c]","23020","21940"
"Leaver CS","2021","East of England","Bedford","Outside London","EO","15","[c]","26790","27160"
"Leaver CS","2021","East of England","Bedford","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Bedford","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Bedford","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Breckland and South Norfolk","Outside London","AA/AO","45","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Breckland and South Norfolk","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Breckland and South Norfolk","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Breckland and South Norfolk","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Breckland and South Norfolk","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Cambridgeshire CC","Outside London","AA/AO","80","[c]","23270","21570"
"Leaver CS","2021","East of England","Cambridgeshire CC","Outside London","EO","40","[c]","27000","26890"
"Leaver CS","2021","East of England","Cambridgeshire CC","Outside London","G6/G7","20","[c]","61660","56690"
"Leaver CS","2021","East of England","Cambridgeshire CC","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Cambridgeshire CC","Outside London","SEO/HEO","50","[c]","36010","33640"
"Leaver CS","2021","East of England","Cambridgeshire CC","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Central Bedfordshire","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Central Bedfordshire","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Central Bedfordshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Essex Haven Gateway","Outside London","AA/AO","35","[c]","24390","21580"
"Leaver CS","2021","East of England","Essex Haven Gateway","Outside London","EO","25","[c]","28270","27370"
"Leaver CS","2021","East of England","Essex Haven Gateway","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Essex Haven Gateway","Outside London","SEO/HEO","20","[c]","39510","37060"
"Leaver CS","2021","East of England","Essex Haven Gateway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Essex Thames Gateway","Outside London","AA/AO","30","[c]","23160","24180"
"Leaver CS","2021","East of England","Essex Thames Gateway","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Essex Thames Gateway","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Essex Thames Gateway","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Essex Thames Gateway","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Heart of Essex","Outside London","AA/AO","45","[c]","21120","20650"
"Leaver CS","2021","East of England","Heart of Essex","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Heart of Essex","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Heart of Essex","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Heart of Essex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Hertfordshire","Outside London","AA/AO","105","[c]","22960","23520"
"Leaver CS","2021","East of England","Hertfordshire","Outside London","EO","60","[c]","28990","29290"
"Leaver CS","2021","East of England","Hertfordshire","Outside London","G6/G7","20","[c]","61310","60570"
"Leaver CS","2021","East of England","Hertfordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Hertfordshire","Outside London","SEO/HEO","60","[c]","40740","40040"
"Leaver CS","2021","East of England","Hertfordshire","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Luton","Outside London","AA/AO","40","[c]","19680","19930"
"Leaver CS","2021","East of England","Luton","Outside London","EO","40","[c]","25900","26410"
"Leaver CS","2021","East of England","Luton","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Luton","Outside London","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Luton","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","East of England","North and West Norfolk","Outside London","AA/AO","30","[c]","22330","20660"
"Leaver CS","2021","East of England","North and West Norfolk","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","East of England","North and West Norfolk","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","North and West Norfolk","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Norwich and East Norfolk","Outside London","AA/AO","85","[c]","19730","20100"
"Leaver CS","2021","East of England","Norwich and East Norfolk","Outside London","EO","20","[c]","26280","27230"
"Leaver CS","2021","East of England","Norwich and East Norfolk","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Norwich and East Norfolk","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Norwich and East Norfolk","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Peterborough","Outside London","AA/AO","80","[c]","20550","21010"
"Leaver CS","2021","East of England","Peterborough","Outside London","EO","60","[c]","27110","27130"
"Leaver CS","2021","East of England","Peterborough","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Peterborough","Outside London","SEO/HEO","50","[c]","34230","33840"
"Leaver CS","2021","East of England","Peterborough","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Southend-on-Sea","Outside London","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Southend-on-Sea","Outside London","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Southend-on-Sea","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Southend-on-Sea","Outside London","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Suffolk","Outside London","AA/AO","170","[c]","20520","20230"
"Leaver CS","2021","East of England","Suffolk","Outside London","EO","70","[c]","26420","26930"
"Leaver CS","2021","East of England","Suffolk","Outside London","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Suffolk","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Suffolk","Outside London","SEO/HEO","80","[c]","36390","35610"
"Leaver CS","2021","East of England","Suffolk","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Thurrock","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Thurrock","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","East of England","West Essex","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","East of England","West Essex","Outside London","EO","20","[c]","28450","29290"
"Leaver CS","2021","East of England","West Essex","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","West Essex","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","East of England","West Essex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Barking & Dagenham and Havering","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","London","Barking & Dagenham and Havering","London","EO","20","[c]","30800","31060"
"Leaver CS","2021","London","Barking & Dagenham and Havering","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Barking & Dagenham and Havering","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Barnet","London","AA/AO","30","[c]","23160","23530"
"Leaver CS","2021","London","Barnet","London","EO","35","[c]","29400","30400"
"Leaver CS","2021","London","Barnet","London","G6/G7","20","[c]","59190","59680"
"Leaver CS","2021","London","Barnet","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","London","Barnet","London","SEO/HEO","55","[c]","37060","36440"
"Leaver CS","2021","London","Barnet","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Bexley and Greenwich","London","AA/AO","85","[c]","[c]","[c]"
"Leaver CS","2021","London","Bexley and Greenwich","London","EO","25","[c]","31080","31060"
"Leaver CS","2021","London","Bexley and Greenwich","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","London","Bexley and Greenwich","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","London","Brent","London","AA/AO","10","[c]","23220","22920"
"Leaver CS","2021","London","Brent","London","EO","10","[c]","30220","31060"
"Leaver CS","2021","London","Brent","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Brent","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Bromley","London","AA/AO","10","[c]","23450","24800"
"Leaver CS","2021","London","Bromley","London","EO","15","[c]","30730","31060"
"Leaver CS","2021","London","Bromley","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Bromley","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Bromley","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Camden and City of London","London","AA/AO","145","[c]","22870","22680"
"Leaver CS","2021","London","Camden and City of London","London","EO","90","[c]","27290","26880"
"Leaver CS","2021","London","Camden and City of London","London","G6/G7","60","[c]","65120","59690"
"Leaver CS","2021","London","Camden and City of London","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","London","Camden and City of London","London","SEO/HEO","125","[c]","38510","36100"
"Leaver CS","2021","London","Camden and City of London","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Croydon","London","AA/AO","100","[c]","23790","25120"
"Leaver CS","2021","London","Croydon","London","EO","105","[c]","29130","28810"
