"Status","Year","Age","Parent_department","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","65+","Office of Gas and Electricity Markets","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office of Gas and Electricity Markets","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office of Gas and Electricity Markets","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office of Gas and Electricity Markets","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office of Qualifications and Examinations Regulation","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office of Qualifications and Examinations Regulation","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office of Qualifications and Examinations Regulation","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office of Qualifications and Examinations Regulation","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office of Qualifications and Examinations Regulation","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office of Qualifications and Examinations Regulation","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office of Qualifications and Examinations Regulation","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office of Qualifications and Examinations Regulation","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office of Qualifications and Examinations Regulation","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office of Qualifications and Examinations Regulation","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office of Rail and Road","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office of Rail and Road","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office of Rail and Road","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office of Rail and Road","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office of Rail and Road","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office of Rail and Road","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office of Rail and Road","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office of Rail and Road","Male","Unknown","5","5","[c]","[c]"
"In post","2021","65+","Office of Rail and Road","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office of Rail and Road","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other Cabinet Office Agencies","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other Cabinet Office Agencies","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other Cabinet Office Agencies","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other Cabinet Office Agencies","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other Cabinet Office Agencies","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","65+","Other Cabinet Office Agencies","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other Cabinet Office Agencies","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other Cabinet Office Agencies","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other Cabinet Office Agencies","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other Cabinet Office Agencies","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Scotland Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Scotland Office","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Scotland Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Scotland Office","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Scotland Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Scotland Office","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Scotland Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Scotland Office","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Scotland Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Scotland Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Scottish Government","Female","Heterosexual / straight","55","40","32340","29040"
"In post","2021","65+","Scottish Government","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Scottish Government","Female","Undeclared","35","20","25660","22820"
"In post","2021","65+","Scottish Government","Female","Unknown","50","40","32940","27930"
"In post","2021","65+","Scottish Government","Male","Heterosexual / straight","90","75","36730","33650"
"In post","2021","65+","Scottish Government","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Scottish Government","Male","Undeclared","35","25","25730","20070"
"In post","2021","65+","Scottish Government","Male","Unknown","155","115","36110","32900"
"In post","2021","65+","Scottish Government","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Scottish Government","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","The National Archives","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","The National Archives","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","The National Archives","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","The National Archives","Female","Unknown","10","5","[c]","[c]"
"In post","2021","65+","The National Archives","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","The National Archives","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","The National Archives","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","The National Archives","Male","Unknown","10","10","[c]","[c]"
"In post","2021","65+","The National Archives","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","The National Archives","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","UK Export Finance","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","UK Export Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","UK Export Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","UK Export Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","UK Export Finance","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","65+","UK Export Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","UK Export Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","UK Export Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","UK Export Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","UK Export Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","UK Supreme Court","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","UK Supreme Court","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","UK Supreme Court","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","UK Supreme Court","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","UK Supreme Court","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","UK Supreme Court","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","UK Supreme Court","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","UK Supreme Court","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","UK Supreme Court","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","UK Supreme Court","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","United Kingdom Statistics Authority","Female","Heterosexual / straight","80","55","24370","19520"
"In post","2021","65+","United Kingdom Statistics Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","United Kingdom Statistics Authority","Female","Undeclared","10","5","[c]","[c]"
"In post","2021","65+","United Kingdom Statistics Authority","Female","Unknown","25","15","[c]","[c]"
"In post","2021","65+","United Kingdom Statistics Authority","Male","Heterosexual / straight","105","70","22730","19520"
"In post","2021","65+","United Kingdom Statistics Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","United Kingdom Statistics Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","United Kingdom Statistics Authority","Male","Unknown","20","10","[c]","[c]"
"In post","2021","65+","United Kingdom Statistics Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","United Kingdom Statistics Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Welsh Government","Female","Heterosexual / straight","70","50","34880","28850"
"In post","2021","65+","Welsh Government","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Welsh Government","Female","Undeclared","10","10","[c]","[c]"
"In post","2021","65+","Welsh Government","Female","Unknown","5","5","[c]","[c]"
"In post","2021","65+","Welsh Government","Male","Heterosexual / straight","60","50","44370","37410"
"In post","2021","65+","Welsh Government","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Welsh Government","Male","Undeclared","15","15","[c]","[c]"
"In post","2021","65+","Welsh Government","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Welsh Government","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Welsh Government","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Digital, Culture, Media and Sport","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Digital, Culture, Media and Sport","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Digital, Culture, Media and Sport","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Digital, Culture, Media and Sport","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Digital, Culture, Media and Sport","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Digital, Culture, Media and Sport","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Digital, Culture, Media and Sport","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Digital, Culture, Media and Sport","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Digital, Culture, Media and Sport","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Digital, Culture, Media and Sport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Digital, Culture, Media and Sport","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Work and Pensions","Female","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Unknown","Department for Work and Pensions","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Work and Pensions","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Work and Pensions","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Work and Pensions","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Work and Pensions","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Work and Pensions","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Work and Pensions","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Work and Pensions","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Work and Pensions","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department of Health and Social Care","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department of Health and Social Care","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department of Health and Social Care","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department of Health and Social Care","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department of Health and Social Care","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department of Health and Social Care","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department of Health and Social Care","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department of Health and Social Care","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department of Health and Social Care","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department of Health and Social Care","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland Office","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland Office","Female","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Northern Ireland Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland Office","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland Office","Male","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","Northern Ireland Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Welsh Government","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Welsh Government","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Welsh Government","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Welsh Government","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Welsh Government","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Welsh Government","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Welsh Government","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Welsh Government","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Welsh Government","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Welsh Government","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Attorney General's Departments","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Attorney General's Departments","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Attorney General's Departments","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Attorney General's Departments","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Attorney General's Departments","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Attorney General's Departments","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Attorney General's Departments","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Attorney General's Departments","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Attorney General's Departments","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Attorney General's Departments","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Cabinet Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Cabinet Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Cabinet Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Cabinet Office","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Cabinet Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Cabinet Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Cabinet Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Cabinet Office","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Cabinet Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Cabinet Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department for Environment, Food and Rural Affairs","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department for Environment, Food and Rural Affairs","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department for Environment, Food and Rural Affairs","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department for Environment, Food and Rural Affairs","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department for Environment, Food and Rural Affairs","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department for Environment, Food and Rural Affairs","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department for Environment, Food and Rural Affairs","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department for Environment, Food and Rural Affairs","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department for Environment, Food and Rural Affairs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department for Environment, Food and Rural Affairs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department for Transport","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department for Transport","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department for Transport","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department for Transport","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department for Transport","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department for Transport","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department for Transport","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department for Transport","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department for Transport","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department for Transport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department for Work and Pensions","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department for Work and Pensions","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department for Work and Pensions","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department for Work and Pensions","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department for Work and Pensions","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department for Work and Pensions","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department for Work and Pensions","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department for Work and Pensions","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department for Work and Pensions","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department for Work and Pensions","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department of Health and Social Care","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department of Health and Social Care","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department of Health and Social Care","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department of Health and Social Care","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department of Health and Social Care","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department of Health and Social Care","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department of Health and Social Care","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department of Health and Social Care","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department of Health and Social Care","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department of Health and Social Care","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Foreign, Commonwealth and Development Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Foreign, Commonwealth and Development Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Foreign, Commonwealth and Development Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Foreign, Commonwealth and Development Office","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Foreign, Commonwealth and Development Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Foreign, Commonwealth and Development Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Foreign, Commonwealth and Development Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Foreign, Commonwealth and Development Office","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Foreign, Commonwealth and Development Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Foreign, Commonwealth and Development Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","HM Revenue and Customs","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","HM Revenue and Customs","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","HM Revenue and Customs","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","HM Revenue and Customs","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","16-19","HM Revenue and Customs","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","HM Revenue and Customs","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","HM Revenue and Customs","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","HM Revenue and Customs","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","16-19","HM Revenue and Customs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","HM Revenue and Customs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","HM Treasury","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","HM Treasury","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","HM Treasury","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","HM Treasury","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","HM Treasury","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","HM Treasury","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","HM Treasury","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","HM Treasury","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","HM Treasury","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","HM Treasury","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Home Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Home Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Home Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Home Office","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Home Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Home Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Home Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Home Office","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Home Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Ministry of Defence","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Ministry of Defence","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Ministry of Defence","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Ministry of Defence","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Ministry of Defence","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
