"Status","Year","Ethnicity","Profession_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","International Trade","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","International Trade","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","International Trade","North West (England)","Female","5","5","[c]","[c]"
"In post","2021","Unknown","International Trade","North West (England)","Male","10","10","[c]","[c]"
"In post","2021","Unknown","International Trade","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","International Trade","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","International Trade","Overseas","Female","15","15","[c]","[c]"
"In post","2021","Unknown","International Trade","Overseas","Male","30","30","[c]","[c]"
"In post","2021","Unknown","International Trade","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","International Trade","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","International Trade","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","International Trade","South East (England)","Male","5","5","[c]","[c]"
"In post","2021","Unknown","International Trade","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","International Trade","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","International Trade","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","International Trade","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","International Trade","West Midlands (England)","Female","5","5","[c]","[c]"
"In post","2021","Unknown","International Trade","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","International Trade","Yorkshire and The Humber","Female","5","5","[c]","[c]"
"In post","2021","Unknown","International Trade","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Knowledge and Information Management","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Knowledge and Information Management","East Midlands (England)","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Knowledge and Information Management","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Knowledge and Information Management","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Knowledge and Information Management","London","Female","35","30","39390","34150"
"In post","2021","Unknown","Knowledge and Information Management","London","Male","40","40","41720","36060"
"In post","2021","Unknown","Knowledge and Information Management","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Knowledge and Information Management","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Knowledge and Information Management","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Knowledge and Information Management","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Knowledge and Information Management","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Knowledge and Information Management","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Knowledge and Information Management","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Knowledge and Information Management","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Knowledge and Information Management","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Knowledge and Information Management","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Knowledge and Information Management","South East (England)","Female","15","15","[c]","[c]"
"In post","2021","Unknown","Knowledge and Information Management","South East (England)","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Knowledge and Information Management","South West (England)","Female","15","15","[c]","[c]"
"In post","2021","Unknown","Knowledge and Information Management","South West (England)","Male","15","15","[c]","[c]"
"In post","2021","Unknown","Knowledge and Information Management","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Knowledge and Information Management","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Knowledge and Information Management","Wales","Female","5","5","[c]","[c]"
"In post","2021","Unknown","Knowledge and Information Management","Wales","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Knowledge and Information Management","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Knowledge and Information Management","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Knowledge and Information Management","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Knowledge and Information Management","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","East Midlands (England)","Female","35","35","37480","31810"
"In post","2021","Unknown","Legal","East Midlands (England)","Male","30","30","35790","31810"
"In post","2021","Unknown","Legal","East of England","Female","75","65","32660","25920"
"In post","2021","Unknown","Legal","East of England","Male","35","35","34740","27130"
"In post","2021","Unknown","Legal","London","Female","415","385","54890","56160"
"In post","2021","Unknown","Legal","London","Male","345","340","50840","51250"
"In post","2021","Unknown","Legal","North East (England)","Female","20","20","[c]","[c]"
"In post","2021","Unknown","Legal","North East (England)","Male","20","20","[c]","[c]"
"In post","2021","Unknown","Legal","North West (England)","Female","110","100","40130","34480"
"In post","2021","Unknown","Legal","North West (England)","Male","100","95","35380","31810"
"In post","2021","Unknown","Legal","Northern Ireland","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Legal","Northern Ireland","Male","20","20","[c]","[c]"
"In post","2021","Unknown","Legal","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","Scotland","Female","40","35","42600","45190"
"In post","2021","Unknown","Legal","Scotland","Male","25","25","[c]","[c]"
"In post","2021","Unknown","Legal","South East (England)","Female","55","50","39030","32310"
"In post","2021","Unknown","Legal","South East (England)","Male","40","40","37320","32520"
"In post","2021","Unknown","Legal","South West (England)","Female","40","40","42120","34160"
"In post","2021","Unknown","Legal","South West (England)","Male","40","40","41830","38550"
"In post","2021","Unknown","Legal","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","Wales","Female","45","40","42700","49580"
"In post","2021","Unknown","Legal","Wales","Male","30","30","45900","49100"
"In post","2021","Unknown","Legal","West Midlands (England)","Female","40","35","41440","41900"
"In post","2021","Unknown","Legal","West Midlands (England)","Male","40","40","40370","34480"
"In post","2021","Unknown","Legal","Yorkshire and The Humber","Female","60","55","41740","38310"
"In post","2021","Unknown","Legal","Yorkshire and The Humber","Male","55","55","39070","31810"
"In post","2021","Unknown","Medicine","East Midlands (England)","Female","25","25","[c]","[c]"
"In post","2021","Unknown","Medicine","East Midlands (England)","Male","10","5","[c]","[c]"
"In post","2021","Unknown","Medicine","East of England","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Medicine","East of England","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Medicine","London","Female","20","15","[c]","[c]"
"In post","2021","Unknown","Medicine","London","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Medicine","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Overseas","Female","5","5","[c]","[c]"
"In post","2021","Unknown","Medicine","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Scotland","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Medicine","Scotland","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Medicine","South East (England)","Female","60","50","47150","37890"
"In post","2021","Unknown","Medicine","South East (England)","Male","15","15","[c]","[c]"
"In post","2021","Unknown","Medicine","South West (England)","Female","75","60","32700","22640"
"In post","2021","Unknown","Medicine","South West (England)","Male","30","25","42590","33180"
"In post","2021","Unknown","Medicine","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Wales","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Medicine","Wales","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Medicine","West Midlands (England)","Female","15","15","[c]","[c]"
"In post","2021","Unknown","Medicine","West Midlands (England)","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Medicine","Yorkshire and The Humber","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Medicine","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","East Midlands (England)","Female","690","625","24110","22350"
"In post","2021","Unknown","Operational Delivery","East Midlands (England)","Male","645","620","25350","24440"
"In post","2021","Unknown","Operational Delivery","East of England","Female","515","475","24750","22440"
"In post","2021","Unknown","Operational Delivery","East of England","Male","580","560","27230","26210"
"In post","2021","Unknown","Operational Delivery","London","Female","1705","1625","30970","28060"
"In post","2021","Unknown","Operational Delivery","London","Male","1420","1400","32680","30470"
"In post","2021","Unknown","Operational Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","North East (England)","Female","1270","1055","23000","21440"
"In post","2021","Unknown","Operational Delivery","North East (England)","Male","875","835","24080","21440"
"In post","2021","Unknown","Operational Delivery","North West (England)","Female","1695","1515","24240","21440"
"In post","2021","Unknown","Operational Delivery","North West (England)","Male","1575","1520","25620","24000"
"In post","2021","Unknown","Operational Delivery","Northern Ireland","Female","135","120","23390","20140"
"In post","2021","Unknown","Operational Delivery","Northern Ireland","Male","170","165","23740","20140"
"In post","2021","Unknown","Operational Delivery","Overseas","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Overseas","Male","25","25","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Scotland","Female","2475","2230","25910","22820"
"In post","2021","Unknown","Operational Delivery","Scotland","Male","2485","2355","28140","25870"
"In post","2021","Unknown","Operational Delivery","South East (England)","Female","1035","915","25760","23520"
"In post","2021","Unknown","Operational Delivery","South East (England)","Male","1190","1125","27730","27200"
"In post","2021","Unknown","Operational Delivery","South West (England)","Female","625","575","25250","22350"
"In post","2021","Unknown","Operational Delivery","South West (England)","Male","645","620","28190","25300"
"In post","2021","Unknown","Operational Delivery","Unknown","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Unknown","Male","20","20","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Wales","Female","1355","1205","23670","21590"
"In post","2021","Unknown","Operational Delivery","Wales","Male","985","950","24620","22850"
"In post","2021","Unknown","Operational Delivery","West Midlands (England)","Female","1030","945","25010","22350"
"In post","2021","Unknown","Operational Delivery","West Midlands (England)","Male","840","815","25980","24120"
"In post","2021","Unknown","Operational Delivery","Yorkshire and The Humber","Female","855","785","24360","21950"
"In post","2021","Unknown","Operational Delivery","Yorkshire and The Humber","Male","1000","975","25060","23970"
"In post","2021","Unknown","Operational Research","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","London","Female","15","15","[c]","[c]"
"In post","2021","Unknown","Operational Research","London","Male","40","40","45680","41250"
"In post","2021","Unknown","Operational Research","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","North West (England)","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Operational Research","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","South East (England)","Female","5","5","[c]","[c]"
"In post","2021","Unknown","Operational Research","South East (England)","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Operational Research","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","East Midlands (England)","Female","15","15","[c]","[c]"
"In post","2021","Unknown","Other","East Midlands (England)","Male","15","15","[c]","[c]"
"In post","2021","Unknown","Other","East of England","Female","20","20","[c]","[c]"
"In post","2021","Unknown","Other","East of England","Male","55","55","26780","21580"
"In post","2021","Unknown","Other","London","Female","305","295","38250","30850"
"In post","2021","Unknown","Other","London","Male","250","235","40910","33390"
"In post","2021","Unknown","Other","North East (England)","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Other","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","North West (England)","Female","20","20","[c]","[c]"
"In post","2021","Unknown","Other","North West (England)","Male","20","20","[c]","[c]"
"In post","2021","Unknown","Other","Northern Ireland","Female","5","5","[c]","[c]"
"In post","2021","Unknown","Other","Northern Ireland","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Other","Overseas","Female","130","130","45730","46620"
"In post","2021","Unknown","Other","Overseas","Male","60","60","48660","46620"
"In post","2021","Unknown","Other","Scotland","Female","185","165","28700","25870"
"In post","2021","Unknown","Other","Scotland","Male","285","270","31260","28870"
"In post","2021","Unknown","Other","South East (England)","Female","75","70","26410","21580"
"In post","2021","Unknown","Other","South East (England)","Male","100","95","33040","26670"
"In post","2021","Unknown","Other","South West (England)","Female","105","95","26130","20920"
"In post","2021","Unknown","Other","South West (England)","Male","135","135","31440","28850"
"In post","2021","Unknown","Other","Unknown","Female","165","165","33120","32700"
"In post","2021","Unknown","Other","Unknown","Male","1670","1670","38050","34460"
"In post","2021","Unknown","Other","Wales","Female","15","15","[c]","[c]"
"In post","2021","Unknown","Other","Wales","Male","25","25","[c]","[c]"
"In post","2021","Unknown","Other","West Midlands (England)","Female","35","30","27290","21140"
"In post","2021","Unknown","Other","West Midlands (England)","Male","35","35","23720","20520"
"In post","2021","Unknown","Other","Yorkshire and The Humber","Female","20","20","[c]","[c]"
"In post","2021","Unknown","Other","Yorkshire and The Humber","Male","40","40","26390","24880"
"In post","2021","Unknown","Planning","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning","London","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Planning","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning Inspectors","South West (England)","Female","10","5","[c]","[c]"
"In post","2021","Unknown","Planning Inspectors","South West (England)","Male","15","15","[c]","[c]"
"In post","2021","Unknown","Planning Inspectors","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning Inspectors","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","East Midlands (England)","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Policy","East Midlands (England)","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Policy","East of England","Female","15","15","[c]","[c]"
"In post","2021","Unknown","Policy","East of England","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Policy","London","Female","1695","1640","46170","40660"
"In post","2021","Unknown","Policy","London","Male","1385","1370","47980","43360"
"In post","2021","Unknown","Policy","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","North East (England)","Female","20","15","[c]","[c]"
"In post","2021","Unknown","Policy","North East (England)","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Policy","North West (England)","Female","55","55","38000","36500"
"In post","2021","Unknown","Policy","North West (England)","Male","55","55","39300","36660"
"In post","2021","Unknown","Policy","Northern Ireland","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Policy","Northern Ireland","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Policy","Overseas","Female","85","85","54440","53610"
"In post","2021","Unknown","Policy","Overseas","Male","105","105","55270","54300"
"In post","2021","Unknown","Policy","Scotland","Female","45","45","41220","35230"
"In post","2021","Unknown","Policy","Scotland","Male","20","20","[c]","[c]"
"In post","2021","Unknown","Policy","South East (England)","Female","15","15","[c]","[c]"
"In post","2021","Unknown","Policy","South East (England)","Male","20","20","[c]","[c]"
"In post","2021","Unknown","Policy","South West (England)","Female","60","55","39170","36500"
"In post","2021","Unknown","Policy","South West (England)","Male","35","35","41300","37480"
"In post","2021","Unknown","Policy","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","Wales","Female","35","30","37580","36030"
"In post","2021","Unknown","Policy","Wales","Male","30","30","44360","39300"
"In post","2021","Unknown","Policy","West Midlands (England)","Female","50","45","38150","32300"
"In post","2021","Unknown","Policy","West Midlands (England)","Male","40","40","36100","30280"
"In post","2021","Unknown","Policy","Yorkshire and The Humber","Female","210","200","41270","36820"
"In post","2021","Unknown","Policy","Yorkshire and The Humber","Male","145","145","40430","36820"
"In post","2021","Unknown","Project Delivery","East Midlands (England)","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Project Delivery","East Midlands (England)","Male","15","15","[c]","[c]"
"In post","2021","Unknown","Project Delivery","East of England","Female","25","25","[c]","[c]"
"In post","2021","Unknown","Project Delivery","East of England","Male","25","25","[c]","[c]"
"In post","2021","Unknown","Project Delivery","London","Female","240","235","47040","42200"
"In post","2021","Unknown","Project Delivery","London","Male","195","190","49800","41950"
"In post","2021","Unknown","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","North East (England)","Female","45","45","37350","36560"
"In post","2021","Unknown","Project Delivery","North East (England)","Male","70","70","39070","38630"
"In post","2021","Unknown","Project Delivery","North West (England)","Female","65","60","37030","33980"
"In post","2021","Unknown","Project Delivery","North West (England)","Male","65","65","38130","35980"
"In post","2021","Unknown","Project Delivery","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Overseas","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Overseas","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Scotland","Female","25","25","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Scotland","Male","25","25","[c]","[c]"
"In post","2021","Unknown","Project Delivery","South East (England)","Female","55","55","37560","33300"
"In post","2021","Unknown","Project Delivery","South East (England)","Male","40","40","43440","40580"
"In post","2021","Unknown","Project Delivery","South West (England)","Female","130","120","37480","38550"
"In post","2021","Unknown","Project Delivery","South West (England)","Male","160","160","39670","37370"
"In post","2021","Unknown","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Wales","Female","20","20","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Wales","Male","40","40","41070","39280"
"In post","2021","Unknown","Project Delivery","West Midlands (England)","Female","40","35","36950","34600"
"In post","2021","Unknown","Project Delivery","West Midlands (England)","Male","35","35","40650","38630"
"In post","2021","Unknown","Project Delivery","Yorkshire and The Humber","Female","25","25","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Yorkshire and The Humber","Male","25","25","[c]","[c]"
"In post","2021","Unknown","Property","East Midlands (England)","Female","50","45","25330","21100"
"In post","2021","Unknown","Property","East Midlands (England)","Male","50","45","34350","30900"
"In post","2021","Unknown","Property","East of England","Female","20","20","[c]","[c]"
"In post","2021","Unknown","Property","East of England","Male","35","35","25930","25930"
"In post","2021","Unknown","Property","London","Female","75","70","39360","34280"
"In post","2021","Unknown","Property","London","Male","115","115","39430","36150"
"In post","2021","Unknown","Property","North East (England)","Female","30","25","29430","25860"
"In post","2021","Unknown","Property","North East (England)","Male","30","25","[c]","[c]"
"In post","2021","Unknown","Property","North West (England)","Female","45","40","31800","27530"
"In post","2021","Unknown","Property","North West (England)","Male","50","45","34550","31100"
"In post","2021","Unknown","Property","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Overseas","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Property","Scotland","Female","15","15","[c]","[c]"
"In post","2021","Unknown","Property","Scotland","Male","25","25","[c]","[c]"
"In post","2021","Unknown","Property","South East (England)","Female","30","30","31050","28000"
"In post","2021","Unknown","Property","South East (England)","Male","40","40","35190","26560"
"In post","2021","Unknown","Property","South West (England)","Female","35","30","31760","31100"
"In post","2021","Unknown","Property","South West (England)","Male","60","55","35030","31100"
"In post","2021","Unknown","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Wales","Female","5","5","[c]","[c]"
"In post","2021","Unknown","Property","Wales","Male","35","30","32890","26290"
"In post","2021","Unknown","Property","West Midlands (England)","Female","25","20","[c]","[c]"
"In post","2021","Unknown","Property","West Midlands (England)","Male","45","45","38130","32100"
"In post","2021","Unknown","Property","Yorkshire and The Humber","Female","40","40","32800","27080"
"In post","2021","Unknown","Property","Yorkshire and The Humber","Male","45","45","35420","32100"
"In post","2021","Unknown","Psychology","East Midlands (England)","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Psychology","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Psychology","East of England","Female","15","10","[c]","[c]"
"In post","2021","Unknown","Psychology","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Psychology","London","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Psychology","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Psychology","North East (England)","Female","10","5","[c]","[c]"
"In post","2021","Unknown","Psychology","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Psychology","North West (England)","Female","15","15","[c]","[c]"
"In post","2021","Unknown","Psychology","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Psychology","Scotland","Female","45","45","36800","33650"
"In post","2021","Unknown","Psychology","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Psychology","South East (England)","Female","30","25","[c]","[c]"
"In post","2021","Unknown","Psychology","South East (England)","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Psychology","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Psychology","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Psychology","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Psychology","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Psychology","West Midlands (England)","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Psychology","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Psychology","Yorkshire and The Humber","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Psychology","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","East Midlands (England)","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","East Midlands (England)","Male","40","35","44210","44260"
"In post","2021","Unknown","Science and Engineering","East of England","Female","5","5","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","East of England","Male","30","30","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","London","Female","45","40","47470","41650"
"In post","2021","Unknown","Science and Engineering","London","Male","40","35","46220","38820"
"In post","2021","Unknown","Science and Engineering","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","North West (England)","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","North West (England)","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","Overseas","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","Overseas","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","Scotland","Female","5","5","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","Scotland","Male","35","35","27500","20230"
"In post","2021","Unknown","Science and Engineering","South East (England)","Female","40","40","30500","26670"
"In post","2021","Unknown","Science and Engineering","South East (England)","Male","80","80","35180","33000"
"In post","2021","Unknown","Science and Engineering","South West (England)","Female","75","70","31740","31580"
"In post","2021","Unknown","Science and Engineering","South West (England)","Male","410","400","32700","30220"
"In post","2021","Unknown","Science and Engineering","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","Unknown","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","Wales","Female","20","20","[c]","[c]"
