"Status","Year","Disability","Ethnicity","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Overseas","Unknown","490","490","51520","51500"
"In post","2021","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","Unknown","2400","2390","37080","32700"
"In post","2021","Unknown","White","London","Heterosexual / straight","2580","2510","45870","40650"
"In post","2021","Unknown","White","London","LGBO","255","255","44110","40000"
"In post","2021","Unknown","White","London","Undeclared","230","220","47160","41930"
"In post","2021","Unknown","White","London","Unknown","990","935","52220","47130"
"In post","2021","Unknown","White","Outside London","Heterosexual / straight","12750","12035","33890","31810"
"In post","2021","Unknown","White","Outside London","LGBO","680","665","31360","28650"
"In post","2021","Unknown","White","Outside London","Undeclared","1035","960","34110","31810"
"In post","2021","Unknown","White","Outside London","Unknown","5400","4875","32600","28130"
"In post","2021","Unknown","White","Overseas","Heterosexual / straight","155","155","55070","53280"
"In post","2021","Unknown","White","Overseas","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","White","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Overseas","Unknown","75","75","53020","46620"
"In post","2021","Unknown","White","Unknown","Heterosexual / straight","45","40","43630","43330"
"In post","2021","Unknown","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Unknown","Unknown","5","5","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","London","Heterosexual / straight","40","[c]","36020","31100"
"Leaver CS","2021","Declared disabled","Asian","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Outside London","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","Outside London","Undeclared","50","[c]","28530","27370"
"Leaver CS","2021","Declared disabled","Undeclared","Outside London","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Outside London","Unknown","70","[c]","31810","28430"
"Leaver CS","2021","Declared disabled","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","London","Heterosexual / straight","165","[c]","40030","33130"
"Leaver CS","2021","Declared disabled","White","London","LGBO","35","[c]","40960","36200"
"Leaver CS","2021","Declared disabled","White","London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","London","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Outside London","Heterosexual / straight","1320","[c]","27990","26000"
"Leaver CS","2021","Declared disabled","White","Outside London","LGBO","130","[c]","27190","24110"
"Leaver CS","2021","Declared disabled","White","Outside London","Undeclared","165","[c]","27580","26380"
"Leaver CS","2021","Declared disabled","White","Outside London","Unknown","580","[c]","25550","25490"
"Leaver CS","2021","Declared disabled","White","Overseas","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","London","Heterosexual / straight","295","[c]","32620","28600"
"Leaver CS","2021","Declared non-disabled","Asian","London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","London","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","London","Unknown","110","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Outside London","Heterosexual / straight","315","[c]","27770","23580"
"Leaver CS","2021","Declared non-disabled","Asian","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Outside London","Unknown","115","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","London","Heterosexual / straight","220","[c]","32500","28170"
"Leaver CS","2021","Declared non-disabled","Black","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","London","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","Outside London","Heterosexual / straight","140","[c]","29280","25320"
"Leaver CS","2021","Declared non-disabled","Black","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","London","Heterosexual / straight","85","[c]","35120","31060"
"Leaver CS","2021","Declared non-disabled","Mixed","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","Outside London","Heterosexual / straight","115","[c]","26910","22570"
"Leaver CS","2021","Declared non-disabled","Mixed","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","London","Heterosexual / straight","35","[c]","41900","34770"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","London","Undeclared","45","[c]","46900","40060"
"Leaver CS","2021","Declared non-disabled","Undeclared","London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","Outside London","Heterosexual / straight","45","[c]","29390","27570"
"Leaver CS","2021","Declared non-disabled","Undeclared","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","Outside London","Undeclared","125","[c]","31410","28380"
"Leaver CS","2021","Declared non-disabled","Undeclared","Outside London","Unknown","140","[c]","27490","26120"
"Leaver CS","2021","Declared non-disabled","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","London","Unknown","70","[c]","49520","38310"
"Leaver CS","2021","Declared non-disabled","Unknown","Outside London","Heterosexual / straight","120","[c]","30870","26000"
"Leaver CS","2021","Declared non-disabled","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Outside London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Outside London","Unknown","375","[c]","31450","27270"
"Leaver CS","2021","Declared non-disabled","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","London","Heterosexual / straight","1275","[c]","46280","39910"
"Leaver CS","2021","Declared non-disabled","White","London","LGBO","110","[c]","48450","40050"
"Leaver CS","2021","Declared non-disabled","White","London","Undeclared","130","[c]","48050","41960"
"Leaver CS","2021","Declared non-disabled","White","London","Unknown","325","[c]","46280","36570"
"Leaver CS","2021","Declared non-disabled","White","Outside London","Heterosexual / straight","6635","[c]","30610","26670"
"Leaver CS","2021","Declared non-disabled","White","Outside London","LGBO","315","[c]","27180","24110"
"Leaver CS","2021","Declared non-disabled","White","Outside London","Undeclared","620","[c]","30080","26380"
"Leaver CS","2021","Declared non-disabled","White","Outside London","Unknown","3180","[c]","28940","26890"
"Leaver CS","2021","Declared non-disabled","White","Overseas","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Overseas","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Unknown","Heterosexual / straight","35","[c]","42800","33300"
"Leaver CS","2021","Declared non-disabled","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","London","LGBO","[c]","[c]","[c]","[c]"
