"Status","Year","Age","Disability","Ethnicity","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","40-49","Unknown","Other ethnicity","Other","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Other ethnicity","Planning","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Other ethnicity","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Other ethnicity","Policy","10","10","[c]","[c]"
"In post","2021","40-49","Unknown","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Other ethnicity","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Other ethnicity","Science and Engineering","10","10","[c]","[c]"
"In post","2021","40-49","Unknown","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Other ethnicity","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Other ethnicity","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Other ethnicity","Tax","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Other ethnicity","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Undeclared","Commercial","15","15","[c]","[c]"
"In post","2021","40-49","Unknown","Undeclared","Communications","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Undeclared","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Undeclared","Digital, Data and Technology","20","20","[c]","[c]"
"In post","2021","40-49","Unknown","Undeclared","Economics","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Undeclared","Finance","10","10","[c]","[c]"
"In post","2021","40-49","Unknown","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Undeclared","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Undeclared","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Undeclared","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Undeclared","Knowledge and Information Management","15","10","[c]","[c]"
"In post","2021","40-49","Unknown","Undeclared","Legal","20","15","[c]","[c]"
"In post","2021","40-49","Unknown","Undeclared","Medicine","10","5","[c]","[c]"
"In post","2021","40-49","Unknown","Undeclared","Operational Delivery","215","205","34070","32260"
"In post","2021","40-49","Unknown","Undeclared","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Undeclared","Other","30","25","[c]","[c]"
"In post","2021","40-49","Unknown","Undeclared","Policy","35","35","48530","48350"
"In post","2021","40-49","Unknown","Undeclared","Project Delivery","30","30","45300","42190"
"In post","2021","40-49","Unknown","Undeclared","Property","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Undeclared","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Undeclared","Science and Engineering","80","75","48890","46930"
"In post","2021","40-49","Unknown","Undeclared","Security","20","20","[c]","[c]"
"In post","2021","40-49","Unknown","Undeclared","Tax","25","20","[c]","[c]"
"In post","2021","40-49","Unknown","Undeclared","Unknown","25","25","[c]","[c]"
"In post","2021","40-49","Unknown","Unknown","Commercial","100","95","45580","39630"
"In post","2021","40-49","Unknown","Unknown","Communications","135","130","51460","49100"
"In post","2021","40-49","Unknown","Unknown","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Unknown","Counter Fraud","20","20","[c]","[c]"
"In post","2021","40-49","Unknown","Unknown","Digital, Data and Technology","460","450","45480","42230"
"In post","2021","40-49","Unknown","Unknown","Economics","25","20","[c]","[c]"
"In post","2021","40-49","Unknown","Unknown","Finance","170","160","41690","39500"
"In post","2021","40-49","Unknown","Unknown","Human Resources","140","130","37090","35000"
"In post","2021","40-49","Unknown","Unknown","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Unknown","Intelligence Analysis","45","45","51330","53360"
"In post","2021","40-49","Unknown","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Unknown","International Trade","45","45","50400","51970"
"In post","2021","40-49","Unknown","Unknown","Knowledge and Information Management","35","35","45950","48840"
"In post","2021","40-49","Unknown","Unknown","Legal","320","300","48670","50500"
"In post","2021","40-49","Unknown","Unknown","Medicine","90","80","52930","44500"
"In post","2021","40-49","Unknown","Unknown","Operational Delivery","3400","3155","27030","24190"
"In post","2021","40-49","Unknown","Unknown","Operational Research","10","10","[c]","[c]"
"In post","2021","40-49","Unknown","Unknown","Other","730","710","38990","35050"
"In post","2021","40-49","Unknown","Unknown","Planning","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Unknown","Planning Inspectors","10","10","[c]","[c]"
"In post","2021","40-49","Unknown","Unknown","Policy","590","570","55680","53490"
"In post","2021","40-49","Unknown","Unknown","Project Delivery","220","215","45670","40440"
"In post","2021","40-49","Unknown","Unknown","Property","100","95","36550","31810"
"In post","2021","40-49","Unknown","Unknown","Psychology","20","20","[c]","[c]"
"In post","2021","40-49","Unknown","Unknown","Science and Engineering","70","70","39610","34410"
"In post","2021","40-49","Unknown","Unknown","Security","150","150","34650","39070"
"In post","2021","40-49","Unknown","Unknown","Social Research","15","15","[c]","[c]"
"In post","2021","40-49","Unknown","Unknown","Statistics","25","25","[c]","[c]"
"In post","2021","40-49","Unknown","Unknown","Tax","715","680","27660","25560"
"In post","2021","40-49","Unknown","Unknown","Unknown","1935","1855","44460","33950"
"In post","2021","40-49","Unknown","Unknown","Veterinarian","10","10","[c]","[c]"
"In post","2021","40-49","Unknown","White","Commercial","105","100","42070","38000"
"In post","2021","40-49","Unknown","White","Communications","75","70","45450","39140"
"In post","2021","40-49","Unknown","White","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","White","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","White","Digital, Data and Technology","270","265","43710","40000"
"In post","2021","40-49","Unknown","White","Economics","5","5","[c]","[c]"
"In post","2021","40-49","Unknown","White","Finance","120","115","42050","38040"
"In post","2021","40-49","Unknown","White","Human Resources","130","120","37660","33300"
"In post","2021","40-49","Unknown","White","Inspector of Education and Training","10","10","[c]","[c]"
"In post","2021","40-49","Unknown","White","Intelligence Analysis","35","35","45460","40580"
"In post","2021","40-49","Unknown","White","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","White","International Trade","15","10","[c]","[c]"
"In post","2021","40-49","Unknown","White","Knowledge and Information Management","45","45","42910","41670"
"In post","2021","40-49","Unknown","White","Legal","250","235","47740","48080"
"In post","2021","40-49","Unknown","White","Medicine","75","65","52670","40580"
"In post","2021","40-49","Unknown","White","Operational Delivery","2070","1920","32400","28840"
"In post","2021","40-49","Unknown","White","Operational Research","10","10","[c]","[c]"
"In post","2021","40-49","Unknown","White","Other","355","340","33800","26930"
"In post","2021","40-49","Unknown","White","Planning","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","White","Planning Inspectors","15","15","[c]","[c]"
"In post","2021","40-49","Unknown","White","Policy","240","230","52930","53360"
"In post","2021","40-49","Unknown","White","Project Delivery","255","250","45480","40580"
"In post","2021","40-49","Unknown","White","Property","75","75","34100","33300"
"In post","2021","40-49","Unknown","White","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","White","Science and Engineering","395","380","43960","42910"
"In post","2021","40-49","Unknown","White","Security","190","190","33030","39070"
"In post","2021","40-49","Unknown","White","Social Research","15","15","[c]","[c]"
"In post","2021","40-49","Unknown","White","Statistics","25","25","[c]","[c]"
"In post","2021","40-49","Unknown","White","Tax","170","160","33860","31810"
"In post","2021","40-49","Unknown","White","Unknown","725","685","43320","40450"
"In post","2021","40-49","Unknown","White","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Asian","Commercial","5","5","[c]","[c]"
"In post","2021","50-59","Declared disabled","Asian","Communications","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Asian","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Asian","Digital, Data and Technology","15","15","[c]","[c]"
"In post","2021","50-59","Declared disabled","Asian","Economics","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Asian","Finance","10","10","[c]","[c]"
"In post","2021","50-59","Declared disabled","Asian","Human Resources","10","10","[c]","[c]"
"In post","2021","50-59","Declared disabled","Asian","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Asian","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Asian","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Asian","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Asian","Legal","15","10","[c]","[c]"
"In post","2021","50-59","Declared disabled","Asian","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Asian","Operational Delivery","275","250","29320","28080"
"In post","2021","50-59","Declared disabled","Asian","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Asian","Other","15","15","[c]","[c]"
"In post","2021","50-59","Declared disabled","Asian","Planning","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Asian","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Asian","Policy","30","30","43800","38250"
"In post","2021","50-59","Declared disabled","Asian","Project Delivery","25","25","[c]","[c]"
"In post","2021","50-59","Declared disabled","Asian","Property","5","5","[c]","[c]"
"In post","2021","50-59","Declared disabled","Asian","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Asian","Science and Engineering","5","5","[c]","[c]"
"In post","2021","50-59","Declared disabled","Asian","Security","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Asian","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Asian","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Asian","Tax","25","25","[c]","[c]"
"In post","2021","50-59","Declared disabled","Asian","Unknown","335","300","28640","27570"
"In post","2021","50-59","Declared disabled","Asian","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Black","Commercial","5","5","[c]","[c]"
"In post","2021","50-59","Declared disabled","Black","Communications","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Black","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Black","Digital, Data and Technology","15","15","[c]","[c]"
"In post","2021","50-59","Declared disabled","Black","Economics","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Black","Finance","10","10","[c]","[c]"
"In post","2021","50-59","Declared disabled","Black","Human Resources","15","15","[c]","[c]"
"In post","2021","50-59","Declared disabled","Black","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Black","Intelligence Analysis","5","5","[c]","[c]"
"In post","2021","50-59","Declared disabled","Black","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Black","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Black","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Black","Legal","20","15","[c]","[c]"
"In post","2021","50-59","Declared disabled","Black","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Black","Operational Delivery","290","275","29750","27720"
"In post","2021","50-59","Declared disabled","Black","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Black","Other","20","20","[c]","[c]"
"In post","2021","50-59","Declared disabled","Black","Planning","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Black","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Black","Policy","45","45","36020","34140"
"In post","2021","50-59","Declared disabled","Black","Project Delivery","15","15","[c]","[c]"
"In post","2021","50-59","Declared disabled","Black","Property","10","10","[c]","[c]"
"In post","2021","50-59","Declared disabled","Black","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Black","Science and Engineering","5","5","[c]","[c]"
"In post","2021","50-59","Declared disabled","Black","Security","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Black","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Black","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Black","Tax","20","20","[c]","[c]"
"In post","2021","50-59","Declared disabled","Black","Unknown","260","245","29990","30330"
"In post","2021","50-59","Declared disabled","Black","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Chinese","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Chinese","Communications","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Chinese","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Chinese","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Chinese","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Chinese","Economics","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Chinese","Finance","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Chinese","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Chinese","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Chinese","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Chinese","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Chinese","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Chinese","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Chinese","Legal","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Chinese","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Chinese","Operational Delivery","15","10","[c]","[c]"
"In post","2021","50-59","Declared disabled","Chinese","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Chinese","Other","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Chinese","Planning","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Chinese","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Chinese","Policy","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Chinese","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Chinese","Property","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Chinese","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Chinese","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Chinese","Security","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Chinese","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Chinese","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Chinese","Tax","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Chinese","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Mixed","Commercial","5","5","[c]","[c]"
"In post","2021","50-59","Declared disabled","Mixed","Communications","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Mixed","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Mixed","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Mixed","Economics","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Mixed","Finance","5","5","[c]","[c]"
"In post","2021","50-59","Declared disabled","Mixed","Human Resources","10","10","[c]","[c]"
"In post","2021","50-59","Declared disabled","Mixed","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Mixed","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Mixed","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Mixed","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Mixed","Legal","15","15","[c]","[c]"
"In post","2021","50-59","Declared disabled","Mixed","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Mixed","Operational Delivery","100","90","29910","28350"
"In post","2021","50-59","Declared disabled","Mixed","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Mixed","Other","10","10","[c]","[c]"
"In post","2021","50-59","Declared disabled","Mixed","Planning","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Mixed","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Mixed","Policy","15","15","[c]","[c]"
"In post","2021","50-59","Declared disabled","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Mixed","Property","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Mixed","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Mixed","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Mixed","Security","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Mixed","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Mixed","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Mixed","Tax","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Mixed","Unknown","110","105","29320","27570"
"In post","2021","50-59","Declared disabled","Mixed","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Other ethnicity","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Other ethnicity","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Other ethnicity","Economics","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Other ethnicity","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Other ethnicity","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Other ethnicity","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Other ethnicity","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Other ethnicity","Legal","5","5","[c]","[c]"
"In post","2021","50-59","Declared disabled","Other ethnicity","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Other ethnicity","Operational Delivery","45","45","35280","31860"
"In post","2021","50-59","Declared disabled","Other ethnicity","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Other ethnicity","Other","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Other ethnicity","Planning","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Other ethnicity","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Other ethnicity","Policy","5","5","[c]","[c]"
"In post","2021","50-59","Declared disabled","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Other ethnicity","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Other ethnicity","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Other ethnicity","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Other ethnicity","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Other ethnicity","Tax","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Other ethnicity","Unknown","45","40","28360","27570"
"In post","2021","50-59","Declared disabled","Other ethnicity","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Undeclared","Commercial","5","5","[c]","[c]"
"In post","2021","50-59","Declared disabled","Undeclared","Communications","5","5","[c]","[c]"
"In post","2021","50-59","Declared disabled","Undeclared","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Undeclared","Digital, Data and Technology","20","15","[c]","[c]"
"In post","2021","50-59","Declared disabled","Undeclared","Economics","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Undeclared","Finance","10","10","[c]","[c]"
"In post","2021","50-59","Declared disabled","Undeclared","Human Resources","15","10","[c]","[c]"
"In post","2021","50-59","Declared disabled","Undeclared","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Undeclared","Intelligence Analysis","5","5","[c]","[c]"
"In post","2021","50-59","Declared disabled","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Undeclared","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Undeclared","Knowledge and Information Management","15","15","[c]","[c]"
"In post","2021","50-59","Declared disabled","Undeclared","Legal","10","10","[c]","[c]"
"In post","2021","50-59","Declared disabled","Undeclared","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Undeclared","Operational Delivery","285","265","30000","28130"
"In post","2021","50-59","Declared disabled","Undeclared","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Undeclared","Other","50","45","31010","23890"
"In post","2021","50-59","Declared disabled","Undeclared","Planning","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Undeclared","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Undeclared","Policy","25","25","[c]","[c]"
"In post","2021","50-59","Declared disabled","Undeclared","Project Delivery","40","40","44340","40710"
"In post","2021","50-59","Declared disabled","Undeclared","Property","15","15","[c]","[c]"
"In post","2021","50-59","Declared disabled","Undeclared","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Undeclared","Science and Engineering","30","25","[c]","[c]"
"In post","2021","50-59","Declared disabled","Undeclared","Security","15","15","[c]","[c]"
"In post","2021","50-59","Declared disabled","Undeclared","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Undeclared","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Undeclared","Tax","25","20","[c]","[c]"
"In post","2021","50-59","Declared disabled","Undeclared","Unknown","330","300","28010","27570"
"In post","2021","50-59","Declared disabled","Undeclared","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Unknown","Commercial","10","10","[c]","[c]"
"In post","2021","50-59","Declared disabled","Unknown","Communications","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Unknown","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Unknown","Digital, Data and Technology","10","10","[c]","[c]"
"In post","2021","50-59","Declared disabled","Unknown","Economics","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Unknown","Finance","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Unknown","Human Resources","5","5","[c]","[c]"
"In post","2021","50-59","Declared disabled","Unknown","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Unknown","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Unknown","Legal","15","15","[c]","[c]"
"In post","2021","50-59","Declared disabled","Unknown","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Unknown","Operational Delivery","235","210","27800","25870"
"In post","2021","50-59","Declared disabled","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Unknown","Other","25","25","[c]","[c]"
"In post","2021","50-59","Declared disabled","Unknown","Planning","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Unknown","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Unknown","Policy","15","15","[c]","[c]"
"In post","2021","50-59","Declared disabled","Unknown","Project Delivery","10","10","[c]","[c]"
"In post","2021","50-59","Declared disabled","Unknown","Property","15","15","[c]","[c]"
"In post","2021","50-59","Declared disabled","Unknown","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Unknown","Security","5","5","[c]","[c]"
"In post","2021","50-59","Declared disabled","Unknown","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Unknown","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Unknown","Tax","25","20","[c]","[c]"
"In post","2021","50-59","Declared disabled","Unknown","Unknown","75","65","30250","27570"
"In post","2021","50-59","Declared disabled","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","White","Commercial","130","125","41930","40230"
"In post","2021","50-59","Declared disabled","White","Communications","55","50","38880","33300"
