"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Chinese","Digital, Data & Technology","Digital, Data and Technology","40","35","41020","36240"
"In post","2021","Chinese","Digital, Data & Technology","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Digital, Data & Technology","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Digital, Data & Technology","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Digital, Data & Technology","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Digital, Data & Technology","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Digital, Data & Technology","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Digital, Data & Technology","Other","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Digital, Data & Technology","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Digital, Data & Technology","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Digital, Data & Technology","Security","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Digital, Data & Technology","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Digital, Data & Technology","Tax","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Digital, Data & Technology","Unknown","10","10","[c]","[c]"
"In post","2021","Chinese","Finance","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Finance","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Finance","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Finance","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Finance","Finance","45","45","40670","35030"
"In post","2021","Chinese","Finance","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Finance","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Finance","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Finance","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Finance","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Finance","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Finance","Other","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Finance","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Finance","Property","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Finance","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Finance","Security","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Finance","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Finance","Tax","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Grants Management","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Grants Management","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Grants Management","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Human Resources","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Human Resources","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Human Resources","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Human Resources","Human Resources","15","15","[c]","[c]"
"In post","2021","Chinese","Human Resources","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Human Resources","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Human Resources","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Human Resources","Other","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Human Resources","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Human Resources","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Human Resources","Property","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Human Resources","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Human Resources","Security","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Human Resources","Tax","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Internal Audit","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Internal Audit","Internal Audit","5","5","[c]","[c]"
"In post","2021","Chinese","Internal Audit","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Internal Audit","Other","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Internal Audit","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Internal Audit","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Legal","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Legal","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Legal","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Legal","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Legal","Legal","40","40","53100","52150"
"In post","2021","Chinese","Legal","Operational Delivery","15","10","[c]","[c]"
"In post","2021","Chinese","Legal","Other","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Legal","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Legal","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Legal","Tax","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","No function","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","No function","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","No function","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","No function","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","No function","Economics","5","5","[c]","[c]"
"In post","2021","Chinese","No function","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","No function","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","No function","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","No function","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","No function","International Trade","10","10","[c]","[c]"
"In post","2021","Chinese","No function","Knowledge and Information Management","5","5","[c]","[c]"
"In post","2021","Chinese","No function","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","No function","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","No function","Operational Delivery","205","190","28490","25560"
"In post","2021","Chinese","No function","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","No function","Other","10","10","[c]","[c]"
"In post","2021","Chinese","No function","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","No function","Policy","100","100","43850","40140"
"In post","2021","Chinese","No function","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","No function","Property","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","No function","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","No function","Science and Engineering","40","40","40520","38590"
"In post","2021","Chinese","No function","Security","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","No function","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","No function","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","No function","Tax","35","35","40230","36160"
"In post","2021","Chinese","No function","Unknown","20","20","[c]","[c]"
"In post","2021","Chinese","No function","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Operational Delivery","5","5","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Other","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Policy","10","10","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Project Delivery","25","25","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Property","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Security","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Tax","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Other","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Property","10","10","[c]","[c]"
"In post","2021","Chinese","Property","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Security","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","Other","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","Security","10","10","[c]","[c]"
"In post","2021","Chinese","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Digital, Data and Technology","15","15","[c]","[c]"
"In post","2021","Chinese","Unknown","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Finance","5","5","[c]","[c]"
"In post","2021","Chinese","Unknown","Human Resources","5","5","[c]","[c]"
"In post","2021","Chinese","Unknown","Intelligence Analysis","10","10","[c]","[c]"
"In post","2021","Chinese","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Medicine","15","15","[c]","[c]"
"In post","2021","Chinese","Unknown","Operational Delivery","95","85","27430","25310"
"In post","2021","Chinese","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Other","30","30","[c]","[c]"
"In post","2021","Chinese","Unknown","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Policy","15","15","[c]","[c]"
"In post","2021","Chinese","Unknown","Project Delivery","5","5","[c]","[c]"
"In post","2021","Chinese","Unknown","Property","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Science and Engineering","10","10","[c]","[c]"
"In post","2021","Chinese","Unknown","Security","5","5","[c]","[c]"
"In post","2021","Chinese","Unknown","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Tax","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Unknown","160","150","28080","27570"
"In post","2021","Chinese","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Analysis","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Analysis","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Analysis","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Analysis","Digital, Data and Technology","5","5","[c]","[c]"
"In post","2021","Mixed","Analysis","Economics","50","50","43190","39250"
"In post","2021","Mixed","Analysis","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Analysis","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Analysis","Intelligence Analysis","10","10","[c]","[c]"
"In post","2021","Mixed","Analysis","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Analysis","Operational Delivery","15","15","[c]","[c]"
"In post","2021","Mixed","Analysis","Operational Research","10","10","[c]","[c]"
"In post","2021","Mixed","Analysis","Other","10","5","[c]","[c]"
"In post","2021","Mixed","Analysis","Policy","15","15","[c]","[c]"
"In post","2021","Mixed","Analysis","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Analysis","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Analysis","Science and Engineering","15","15","[c]","[c]"
"In post","2021","Mixed","Analysis","Social Research","20","20","[c]","[c]"
"In post","2021","Mixed","Analysis","Statistics","35","35","40930","37820"
"In post","2021","Mixed","Analysis","Tax","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Commercial","Commercial","65","65","39420","34800"
"In post","2021","Mixed","Commercial","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Commercial","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Commercial","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Commercial","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Commercial","Knowledge and Information Management","10","10","[c]","[c]"
"In post","2021","Mixed","Commercial","Operational Delivery","10","10","[c]","[c]"
"In post","2021","Mixed","Commercial","Other","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Commercial","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Commercial","Property","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Commercial","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Commercial","Tax","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Commercial","Unknown","10","10","[c]","[c]"
"In post","2021","Mixed","Commercial","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Communications","95","95","39570","37190"
"In post","2021","Mixed","Communications","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Operational Delivery","20","20","[c]","[c]"
"In post","2021","Mixed","Communications","Other","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Property","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Tax","25","25","[c]","[c]"
"In post","2021","Mixed","Communications","Unknown","20","20","[c]","[c]"
"In post","2021","Mixed","Counter Fraud","Counter Fraud","10","10","[c]","[c]"
"In post","2021","Mixed","Counter Fraud","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Counter Fraud","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Counter Fraud","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Counter Fraud","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Counter Fraud","Legal","50","50","30980","29570"
"In post","2021","Mixed","Counter Fraud","Operational Delivery","30","25","[c]","[c]"
"In post","2021","Mixed","Counter Fraud","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Counter Fraud","Other","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Counter Fraud","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Counter Fraud","Tax","25","25","[c]","[c]"
"In post","2021","Mixed","Counter Fraud","Unknown","10","10","[c]","[c]"
"In post","2021","Mixed","Debt","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Debt","Operational Delivery","30","30","22830","21400"
"In post","2021","Mixed","Debt","Tax","5","5","[c]","[c]"
"In post","2021","Mixed","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Digital, Data and Technology","165","160","42190","38000"
"In post","2021","Mixed","Digital, Data & Technology","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Operational Delivery","10","10","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Other","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Science and Engineering","10","10","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Security","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Tax","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Unknown","40","40","49950","54700"
"In post","2021","Mixed","Finance","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","Economics","5","5","[c]","[c]"
"In post","2021","Mixed","Finance","Finance","125","120","40630","37960"
"In post","2021","Mixed","Finance","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","Operational Delivery","5","5","[c]","[c]"
"In post","2021","Mixed","Finance","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","Other","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","Property","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","Security","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","Tax","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","Unknown","10","10","[c]","[c]"
"In post","2021","Mixed","Grants Management","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Grants Management","Operational Delivery","10","10","[c]","[c]"
"In post","2021","Mixed","Grants Management","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","Human Resources","125","120","40770","37000"
"In post","2021","Mixed","Human Resources","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","Operational Delivery","10","10","[c]","[c]"
"In post","2021","Mixed","Human Resources","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","Other","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","Property","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","Security","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","Tax","5","5","[c]","[c]"
"In post","2021","Mixed","Human Resources","Unknown","30","30","46870","38630"
"In post","2021","Mixed","Internal Audit","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Internal Audit","Internal Audit","10","10","[c]","[c]"
"In post","2021","Mixed","Internal Audit","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Internal Audit","Other","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Internal Audit","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Internal Audit","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","Legal","230","210","55160","54070"
"In post","2021","Mixed","Legal","Operational Delivery","90","85","28410","26170"
"In post","2021","Mixed","Legal","Other","10","10","[c]","[c]"
"In post","2021","Mixed","Legal","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","Tax","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","Unknown","10","10","[c]","[c]"
"In post","2021","Mixed","No function","Commercial","5","5","[c]","[c]"
"In post","2021","Mixed","No function","Communications","5","5","[c]","[c]"
"In post","2021","Mixed","No function","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","No function","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","No function","Economics","25","25","[c]","[c]"
"In post","2021","Mixed","No function","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","No function","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","No function","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","No function","Intelligence Analysis","5","5","[c]","[c]"
"In post","2021","Mixed","No function","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","No function","International Trade","40","40","49150","51970"
"In post","2021","Mixed","No function","Knowledge and Information Management","15","15","[c]","[c]"
"In post","2021","Mixed","No function","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","No function","Medicine","10","10","[c]","[c]"
"In post","2021","Mixed","No function","Operational Delivery","1955","1845","30050","27130"
"In post","2021","Mixed","No function","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","No function","Other","45","45","40930","34550"
"In post","2021","Mixed","No function","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","No function","Policy","690","680","43750","39110"
"In post","2021","Mixed","No function","Project Delivery","10","10","[c]","[c]"
"In post","2021","Mixed","No function","Property","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","No function","Psychology","30","30","36270","29750"
"In post","2021","Mixed","No function","Science and Engineering","110","105","36820","35000"
"In post","2021","Mixed","No function","Security","5","5","[c]","[c]"
"In post","2021","Mixed","No function","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","No function","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","No function","Tax","145","135","34980","31810"
"In post","2021","Mixed","No function","Unknown","140","135","39740","34550"
"In post","2021","Mixed","No function","Veterinarian","5","5","[c]","[c]"
