"Status","Year","Disability","Profession_of_post","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Statistics","SEO","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Statistics","SEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Unknown","Statistics","SEO","Unknown","55","55","39080","38010"
"In post","2021","Unknown","Tax","AO","Heterosexual / straight","40","35","20610","20140"
"In post","2021","Unknown","Tax","AO","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Tax","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Tax","AO","Unknown","2215","2110","20200","20140"
"In post","2021","Unknown","Tax","EO","Heterosexual / straight","125","110","27620","27230"
"In post","2021","Unknown","Tax","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Tax","EO","Undeclared","20","15","[c]","[c]"
"In post","2021","Unknown","Tax","EO","Unknown","1350","1295","26150","25560"
"In post","2021","Unknown","Tax","G6","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Unknown","Tax","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Tax","G6","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","Tax","G6","Unknown","65","60","67400","64770"
"In post","2021","Unknown","Tax","G7","Heterosexual / straight","40","40","53770","52580"
"In post","2021","Unknown","Tax","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Tax","G7","Undeclared","10","10","[c]","[c]"
"In post","2021","Unknown","Tax","G7","Unknown","245","235","53990","52580"
"In post","2021","Unknown","Tax","HEO","Heterosexual / straight","135","125","33090","31810"
"In post","2021","Unknown","Tax","HEO","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Tax","HEO","Undeclared","35","35","33080","31870"
"In post","2021","Unknown","Tax","HEO","Unknown","1175","1130","33040","31810"
"In post","2021","Unknown","Tax","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Tax","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Tax","SCS level","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Tax","SEO","Heterosexual / straight","60","55","39510","38630"
"In post","2021","Unknown","Tax","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Tax","SEO","Undeclared","15","15","[c]","[c]"
"In post","2021","Unknown","Tax","SEO","Unknown","245","235","39420","38630"
"In post","2021","Unknown","Unknown","AA","Heterosexual / straight","130","120","22120","22230"
"In post","2021","Unknown","Unknown","AA","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","AA","Undeclared","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","AA","Unknown","445","420","21500","22230"
"In post","2021","Unknown","Unknown","AO","Heterosexual / straight","265","245","23550","24110"
"In post","2021","Unknown","Unknown","AO","LGBO","25","25","[c]","[c]"
"In post","2021","Unknown","Unknown","AO","Undeclared","25","20","[c]","[c]"
"In post","2021","Unknown","Unknown","AO","Unknown","1865","1755","21400","21010"
"In post","2021","Unknown","Unknown","EO","Heterosexual / straight","570","540","28450","28170"
"In post","2021","Unknown","Unknown","EO","LGBO","30","30","28600","27570"
"In post","2021","Unknown","Unknown","EO","Undeclared","40","35","28610","27570"
"In post","2021","Unknown","Unknown","EO","Unknown","2690","2605","27750","27570"
"In post","2021","Unknown","Unknown","G6","Heterosexual / straight","190","185","71610","73160"
"In post","2021","Unknown","Unknown","G6","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","G6","Undeclared","20","20","[c]","[c]"
"In post","2021","Unknown","Unknown","G6","Unknown","570","560","73290","71290"
"In post","2021","Unknown","Unknown","G7","Heterosexual / straight","325","310","57560","56230"
"In post","2021","Unknown","Unknown","G7","LGBO","15","15","[c]","[c]"
"In post","2021","Unknown","Unknown","G7","Undeclared","25","25","[c]","[c]"
"In post","2021","Unknown","Unknown","G7","Unknown","1230","1200","55130","54700"
"In post","2021","Unknown","Unknown","HEO","Heterosexual / straight","385","370","34290","33620"
"In post","2021","Unknown","Unknown","HEO","LGBO","30","30","[c]","[c]"
"In post","2021","Unknown","Unknown","HEO","Undeclared","40","35","34810","35110"
"In post","2021","Unknown","Unknown","HEO","Unknown","3020","2990","31410","31810"
"In post","2021","Unknown","Unknown","SCS level","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Unknown","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","SCS level","Unknown","560","555","88140","74000"
"In post","2021","Unknown","Unknown","SEO","Heterosexual / straight","440","420","44420","46190"
"In post","2021","Unknown","Unknown","SEO","LGBO","20","20","[c]","[c]"
"In post","2021","Unknown","Unknown","SEO","Undeclared","30","30","42600","42190"
"In post","2021","Unknown","Unknown","SEO","Unknown","815","785","41870","40600"
"In post","2021","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","Veterinarian","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Veterinarian","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Veterinarian","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Veterinarian","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Veterinarian","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Veterinarian","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Veterinarian","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Veterinarian","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Veterinarian","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Veterinarian","G7","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Veterinarian","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Veterinarian","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Veterinarian","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Veterinarian","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Veterinarian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Veterinarian","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Veterinarian","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Veterinarian","SEO","Unknown","25","25","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Corporate Finance","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Corporate Finance","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Corporate Finance","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Corporate Finance","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Corporate Finance","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Corporate Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Corporate Finance","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Corporate Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Corporate Finance","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Corporate Finance","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Corporate Finance","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Corporate Finance","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Corporate Finance","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Corporate Finance","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Corporate Finance","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Corporate Finance","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Corporate Finance","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Corporate Finance","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Corporate Finance","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Corporate Finance","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Corporate Finance","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Corporate Finance","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Corporate Finance","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Corporate Finance","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data and Technology","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data and Technology","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data and Technology","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data and Technology","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data and Technology","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data and Technology","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data and Technology","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data and Technology","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data and Technology","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data and Technology","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data and Technology","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data and Technology","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data and Technology","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data and Technology","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data and Technology","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data and Technology","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data and Technology","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data and Technology","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data and Technology","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data and Technology","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data and Technology","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data and Technology","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data and Technology","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data and Technology","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data and Technology","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data and Technology","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data and Technology","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data and Technology","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data and Technology","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data and Technology","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data and Technology","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data and Technology","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data and Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Economics","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Economics","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Economics","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Economics","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Economics","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Economics","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Economics","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Economics","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Economics","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Economics","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Economics","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Economics","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Economics","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Economics","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Economics","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Economics","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Economics","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Economics","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Economics","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Economics","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Economics","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Economics","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Economics","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Economics","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Economics","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Economics","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Economics","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Economics","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
