"Status","Year","Profession_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Property","South East (England)","Male","630","620","35960","33300"
"In post","2021","Property","South West (England)","Female","355","330","33480","33250"
"In post","2021","Property","South West (England)","Male","530","520","36240","33300"
"In post","2021","Property","Unknown","Female","5","5","[c]","[c]"
"In post","2021","Property","Unknown","Male","10","10","[c]","[c]"
"In post","2021","Property","Wales","Female","165","150","34440","32110"
"In post","2021","Property","Wales","Male","250","245","34720","32100"
"In post","2021","Property","West Midlands (England)","Female","225","205","33350","31100"
"In post","2021","Property","West Midlands (England)","Male","290","280","36780","33250"
"In post","2021","Property","Yorkshire and The Humber","Female","240","220","34560","31460"
"In post","2021","Property","Yorkshire and The Humber","Male","350","335","37500","33300"
"In post","2021","Psychology","East Midlands (England)","Female","155","145","34650","30450"
"In post","2021","Psychology","East Midlands (England)","Male","25","25","[c]","[c]"
"In post","2021","Psychology","East of England","Female","150","145","35180","30450"
"In post","2021","Psychology","East of England","Male","25","20","[c]","[c]"
"In post","2021","Psychology","London","Female","55","55","42440","40520"
"In post","2021","Psychology","London","Male","5","5","[c]","[c]"
"In post","2021","Psychology","North East (England)","Female","85","80","37650","38150"
"In post","2021","Psychology","North East (England)","Male","10","10","[c]","[c]"
"In post","2021","Psychology","North West (England)","Female","135","125","35130","30450"
"In post","2021","Psychology","North West (England)","Male","20","20","[c]","[c]"
"In post","2021","Psychology","Scotland","Female","60","60","37340","33650"
"In post","2021","Psychology","Scotland","Male","5","5","[c]","[c]"
"In post","2021","Psychology","South East (England)","Female","200","190","35220","30450"
"In post","2021","Psychology","South East (England)","Male","35","35","39610","33300"
"In post","2021","Psychology","South West (England)","Female","90","85","37630","31180"
"In post","2021","Psychology","South West (England)","Male","15","15","[c]","[c]"
"In post","2021","Psychology","Wales","Female","45","40","35070","30450"
"In post","2021","Psychology","Wales","Male","5","5","[c]","[c]"
"In post","2021","Psychology","West Midlands (England)","Female","110","105","32950","29750"
"In post","2021","Psychology","West Midlands (England)","Male","10","10","[c]","[c]"
"In post","2021","Psychology","Yorkshire and The Humber","Female","160","155","34000","30450"
"In post","2021","Psychology","Yorkshire and The Humber","Male","15","15","[c]","[c]"
"In post","2021","Science and Engineering","East Midlands (England)","Female","175","160","39160","37890"
"In post","2021","Science and Engineering","East Midlands (England)","Male","370","355","39750","37310"
"In post","2021","Science and Engineering","East of England","Female","380","345","37430","35900"
"In post","2021","Science and Engineering","East of England","Male","540","525","36310","33020"
"In post","2021","Science and Engineering","London","Female","850","790","45360","40960"
"In post","2021","Science and Engineering","London","Male","575","560","48380","43790"
"In post","2021","Science and Engineering","North East (England)","Female","35","25","32660","35610"
"In post","2021","Science and Engineering","North East (England)","Male","35","35","34290","24160"
"In post","2021","Science and Engineering","North West (England)","Female","225","205","33960","31710"
"In post","2021","Science and Engineering","North West (England)","Male","270","260","37510","35110"
"In post","2021","Science and Engineering","Northern Ireland","Female","5","5","[c]","[c]"
"In post","2021","Science and Engineering","Northern Ireland","Male","40","40","27310","23300"
"In post","2021","Science and Engineering","Overseas","Female","20","20","[c]","[c]"
"In post","2021","Science and Engineering","Overseas","Male","105","105","44150","42470"
"In post","2021","Science and Engineering","Scotland","Female","70","70","35470","34930"
"In post","2021","Science and Engineering","Scotland","Male","385","375","35940","33300"
"In post","2021","Science and Engineering","South East (England)","Female","680","635","36900","33790"
"In post","2021","Science and Engineering","South East (England)","Male","1355","1320","39050","37320"
"In post","2021","Science and Engineering","South West (England)","Female","1530","1430","36290","36330"
"In post","2021","Science and Engineering","South West (England)","Male","4845","4745","38820","38200"
"In post","2021","Science and Engineering","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Unknown","Male","70","70","27330","27370"
"In post","2021","Science and Engineering","Wales","Female","140","130","41270","40680"
"In post","2021","Science and Engineering","Wales","Male","600","575","39910","37240"
"In post","2021","Science and Engineering","West Midlands (England)","Female","175","150","36180","34930"
"In post","2021","Science and Engineering","West Midlands (England)","Male","180","175","32140","25510"
"In post","2021","Science and Engineering","Yorkshire and The Humber","Female","195","180","36320","33520"
"In post","2021","Science and Engineering","Yorkshire and The Humber","Male","240","235","36230","31100"
"In post","2021","Security","East Midlands (England)","Female","45","40","28080","24620"
"In post","2021","Security","East Midlands (England)","Male","115","115","29760","26750"
"In post","2021","Security","East of England","Female","145","140","29040","24620"
"In post","2021","Security","East of England","Male","405","400","34720","33300"
"In post","2021","Security","London","Female","440","425","40010","35990"
"In post","2021","Security","London","Male","790","785","38280","35200"
"In post","2021","Security","North East (England)","Female","35","35","34120","31650"
"In post","2021","Security","North East (England)","Male","60","60","33430","31920"
"In post","2021","Security","North West (England)","Female","80","80","31390","30820"
"In post","2021","Security","North West (England)","Male","225","220","28390","23540"
"In post","2021","Security","Northern Ireland","Female","25","25","[c]","[c]"
"In post","2021","Security","Northern Ireland","Male","360","360","21350","20310"
"In post","2021","Security","Overseas","Female","5","5","[c]","[c]"
"In post","2021","Security","Overseas","Male","70","70","37690","34350"
"In post","2021","Security","Scotland","Female","220","210","29320","26670"
"In post","2021","Security","Scotland","Male","1145","1115","30870","28890"
"In post","2021","Security","South East (England)","Female","275","270","29840","26670"
"In post","2021","Security","South East (England)","Male","1520","1500","32150","28750"
"In post","2021","Security","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","South West (England)","Female","210","205","27230","23540"
"In post","2021","Security","South West (England)","Male","950","930","27940","20940"
"In post","2021","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Unknown","Male","5","5","[c]","[c]"
"In post","2021","Security","Wales","Female","80","75","29030","26780"
"In post","2021","Security","Wales","Male","235","230","27110","25390"
"In post","2021","Security","West Midlands (England)","Female","90","90","31910","28970"
"In post","2021","Security","West Midlands (England)","Male","280","275","30030","26250"
"In post","2021","Security","Yorkshire and The Humber","Female","75","75","32290","28890"
"In post","2021","Security","Yorkshire and The Humber","Male","415","405","33150","38630"
"In post","2021","Social Research","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","London","Female","330","315","46930","42890"
"In post","2021","Social Research","London","Male","125","125","49090","46970"
"In post","2021","Social Research","London","Unknown","5","5","[c]","[c]"
"In post","2021","Social Research","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","North West (England)","Female","30","25","[c]","[c]"
"In post","2021","Social Research","North West (England)","Male","10","10","[c]","[c]"
"In post","2021","Social Research","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","South East (England)","Female","125","115","37530","37020"
"In post","2021","Social Research","South East (England)","Male","90","85","37740","36030"
"In post","2021","Social Research","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","South West (England)","Female","10","10","[c]","[c]"
"In post","2021","Social Research","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Wales","Female","290","275","40770","41560"
"In post","2021","Social Research","Wales","Male","110","110","40000","37020"
"In post","2021","Social Research","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Yorkshire and The Humber","Female","10","10","[c]","[c]"
"In post","2021","Social Research","Yorkshire and The Humber","Male","5","5","[c]","[c]"
"In post","2021","Statistics","East Midlands (England)","Female","5","5","[c]","[c]"
"In post","2021","Statistics","East Midlands (England)","Male","5","5","[c]","[c]"
"In post","2021","Statistics","East of England","Female","15","10","[c]","[c]"
"In post","2021","Statistics","East of England","Male","15","15","[c]","[c]"
"In post","2021","Statistics","London","Female","405","385","46850","42890"
"In post","2021","Statistics","London","Male","510","500","46790","42470"
"In post","2021","Statistics","London","Unknown","5","5","[c]","[c]"
"In post","2021","Statistics","North East (England)","Female","10","10","[c]","[c]"
"In post","2021","Statistics","North East (England)","Male","10","10","[c]","[c]"
"In post","2021","Statistics","North West (England)","Female","55","50","38500","32480"
"In post","2021","Statistics","North West (England)","Male","70","70","38890","38630"
"In post","2021","Statistics","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Scotland","Female","30","30","44760","47780"
"In post","2021","Statistics","Scotland","Male","25","25","[c]","[c]"
"In post","2021","Statistics","South East (England)","Female","95","90","40110","37020"
"In post","2021","Statistics","South East (England)","Male","85","85","40800","36500"
"In post","2021","Statistics","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","South West (England)","Female","85","75","40040","39070"
"In post","2021","Statistics","South West (England)","Male","95","90","39350","36300"
"In post","2021","Statistics","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Wales","Female","185","175","39880","37020"
"In post","2021","Statistics","Wales","Male","195","190","42120","37020"
"In post","2021","Statistics","Wales","Unknown","10","10","[c]","[c]"
"In post","2021","Statistics","West Midlands (England)","Female","10","10","[c]","[c]"
"In post","2021","Statistics","West Midlands (England)","Male","10","10","[c]","[c]"
"In post","2021","Statistics","Yorkshire and The Humber","Female","55","50","36520","31380"
"In post","2021","Statistics","Yorkshire and The Humber","Male","45","45","40110","36560"
"In post","2021","Tax","East Midlands (England)","Female","620","570","32560","31810"
"In post","2021","Tax","East Midlands (England)","Male","765","740","33230","31810"
"In post","2021","Tax","East of England","Female","150","130","32220","29570"
"In post","2021","Tax","East of England","Male","115","105","36850","33120"
"In post","2021","Tax","London","Female","1030","960","41080","36160"
"In post","2021","Tax","London","Male","1270","1215","44810","39800"
"In post","2021","Tax","North East (England)","Female","1085","1015","28110","25560"
"In post","2021","Tax","North East (England)","Male","1070","1040","29930","25560"
"In post","2021","Tax","North West (England)","Female","1580","1460","30840","28130"
"In post","2021","Tax","North West (England)","Male","1710","1635","32890","31810"
"In post","2021","Tax","Northern Ireland","Female","310","285","31400","31810"
"In post","2021","Tax","Northern Ireland","Male","325","310","34130","31810"
"In post","2021","Tax","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Tax","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Tax","Scotland","Female","1035","940","30050","28130"
"In post","2021","Tax","Scotland","Male","1045","1000","32250","31810"
"In post","2021","Tax","South East (England)","Female","300","270","32440","31810"
"In post","2021","Tax","South East (England)","Male","285","265","34270","31870"
"In post","2021","Tax","South West (England)","Female","225","205","37720","31870"
"In post","2021","Tax","South West (England)","Male","340","325","41170","35000"
"In post","2021","Tax","Wales","Female","770","720","29370","25560"
"In post","2021","Tax","Wales","Male","885","860","30740","25580"
"In post","2021","Tax","West Midlands (England)","Female","610","565","32740","31810"
"In post","2021","Tax","West Midlands (England)","Male","700","675","35680","31810"
"In post","2021","Tax","Yorkshire and The Humber","Female","705","655","31230","31810"
"In post","2021","Tax","Yorkshire and The Humber","Male","870","845","31770","28130"
"In post","2021","Unknown","East Midlands (England)","Female","3175","2730","26190","27570"
"In post","2021","Unknown","East Midlands (England)","Male","1695","1615","26900","27570"
"In post","2021","Unknown","East of England","Female","3215","2790","28450","27570"
"In post","2021","Unknown","East of England","Male","1705","1645","29750","27570"
"In post","2021","Unknown","London","Female","10705","10050","38680","31060"
"In post","2021","Unknown","London","Male","7430","7325","43890","34550"
"In post","2021","Unknown","North East (England)","Female","6625","5645","26450","27570"
"In post","2021","Unknown","North East (England)","Male","4010","3840","28380","27570"
"In post","2021","Unknown","North West (England)","Female","12160","10580","26860","27570"
"In post","2021","Unknown","North West (England)","Male","7220","6975","28560","27570"
"In post","2021","Unknown","Northern Ireland","Female","65","65","29120","25560"
"In post","2021","Unknown","Northern Ireland","Male","70","70","26390","25560"
"In post","2021","Unknown","Overseas","Female","120","120","50110","52090"
"In post","2021","Unknown","Overseas","Male","180","175","44610","33300"
"In post","2021","Unknown","Scotland","Female","13025","11700","32850","27570"
"In post","2021","Unknown","Scotland","Male","9025","8750","35360","29190"
"In post","2021","Unknown","South East (England)","Female","4740","4160","27840","27570"
"In post","2021","Unknown","South East (England)","Male","2480","2400","28900","27570"
"In post","2021","Unknown","South West (England)","Female","4245","3585","27190","27570"
"In post","2021","Unknown","South West (England)","Male","2480","2370","29920","27570"
"In post","2021","Unknown","Unknown","Female","910","850","32270","28000"
"In post","2021","Unknown","Unknown","Male","620","610","33710","29250"
"In post","2021","Unknown","Wales","Female","4015","3485","25820","27570"
"In post","2021","Unknown","Wales","Male","2065","1990","26400","27570"
"In post","2021","Unknown","West Midlands (England)","Female","5370","4550","26320","27570"
"In post","2021","Unknown","West Midlands (England)","Male","2825","2700","27350","27570"
"In post","2021","Unknown","Yorkshire and The Humber","Female","6465","5545","29080","27570"
"In post","2021","Unknown","Yorkshire and The Humber","Male","3985","3825","31290","27570"
"In post","2021","Veterinarian","East Midlands (England)","Female","15","15","[c]","[c]"
"In post","2021","Veterinarian","East Midlands (England)","Male","5","5","[c]","[c]"
"In post","2021","Veterinarian","East of England","Female","10","10","[c]","[c]"
"In post","2021","Veterinarian","East of England","Male","10","10","[c]","[c]"
"In post","2021","Veterinarian","London","Female","20","20","[c]","[c]"
"In post","2021","Veterinarian","London","Male","25","25","[c]","[c]"
"In post","2021","Veterinarian","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","North West (England)","Female","25","25","[c]","[c]"
"In post","2021","Veterinarian","North West (England)","Male","10","10","[c]","[c]"
"In post","2021","Veterinarian","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Scotland","Female","25","25","[c]","[c]"
"In post","2021","Veterinarian","Scotland","Male","15","15","[c]","[c]"
"In post","2021","Veterinarian","South East (England)","Female","25","25","[c]","[c]"
"In post","2021","Veterinarian","South East (England)","Male","25","20","[c]","[c]"
"In post","2021","Veterinarian","South West (England)","Female","55","50","43720","37910"
"In post","2021","Veterinarian","South West (England)","Male","30","30","[c]","[c]"
"In post","2021","Veterinarian","Wales","Female","45","40","44740","37910"
"In post","2021","Veterinarian","Wales","Male","35","35","45240","37910"
"In post","2021","Veterinarian","West Midlands (England)","Female","20","20","[c]","[c]"
"In post","2021","Veterinarian","West Midlands (England)","Male","30","25","[c]","[c]"
"In post","2021","Veterinarian","Yorkshire and The Humber","Female","15","15","[c]","[c]"
"In post","2021","Veterinarian","Yorkshire and The Humber","Male","15","15","[c]","[c]"
"Leaver CS","2021","Commercial","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","East of England","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","North West (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","North West (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Scotland","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","South East (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","South East (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","South West (England)","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","South West (England)","Male","35","[c]","39620","37400"
"Leaver CS","2021","Commercial","Wales","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Wales","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","West Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","London","Female","80","[c]","38650","36980"
"Leaver CS","2021","Communications","London","Male","45","[c]","45790","39170"
"Leaver CS","2021","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","North West (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Communications","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","South East (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Communications","South East (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Communications","South West (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Communications","South West (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Wales","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Wales","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Communications","West Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Communications","West Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Corporate Finance","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Corporate Finance","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Corporate Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Corporate Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Corporate Finance","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Corporate Finance","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Corporate Finance","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Corporate Finance","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Corporate Finance","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Corporate Finance","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Corporate Finance","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Corporate Finance","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","North West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","East Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","East of England","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","London","Female","50","[c]","49260","46720"
"Leaver CS","2021","Digital, Data and Technology","London","Male","90","[c]","47630","45250"
"Leaver CS","2021","Digital, Data and Technology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","North West (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","North West (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Scotland","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","South East (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","South East (England)","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","South West (England)","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","South West (England)","Male","55","[c]","37330","33870"
"Leaver CS","2021","Digital, Data and Technology","Wales","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Wales","Male","65","[c]","40120","37280"
"Leaver CS","2021","Digital, Data and Technology","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","West Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","West Midlands (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Yorkshire and The Humber","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Economics","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Economics","London","Male","45","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Wales","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Wales","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Economics","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","West Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","East of England","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Finance","East of England","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Finance","London","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","Finance","London","Male","45","[c]","47980","45880"
"Leaver CS","2021","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","North East (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Finance","North West (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Finance","North West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","South East (England)","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Finance","South East (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Finance","South West (England)","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Finance","South West (England)","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Wales","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","West Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Finance","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Yorkshire and The Humber","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East of England","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East of England","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","London","Female","60","[c]","48450","45160"
"Leaver CS","2021","Human Resources","London","Male","45","[c]","46160","38500"
"Leaver CS","2021","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","North East (England)","Male","[c]","[c]","[c]","[c]"
