"Status","Year","Parent_department","Profession_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Ministry of Housing, Communities and Local Government","Science and Engineering","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Security","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Security","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Social Research","London","Female","15","15","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Social Research","London","Male","10","10","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Statistics","London","Female","30","30","48930","48270"
"In post","2021","Ministry of Housing, Communities and Local Government","Statistics","London","Male","55","55","49050","53130"
"In post","2021","Ministry of Housing, Communities and Local Government","Statistics","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Statistics","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Ministry of Justice","Commercial","London","Female","190","185","45850","40480"
"In post","2021","Ministry of Justice","Commercial","London","Male","125","125","51750","50050"
"In post","2021","Ministry of Justice","Commercial","Outside London","Female","310","300","41890","38950"
"In post","2021","Ministry of Justice","Commercial","Outside London","Male","270","265","49950","49870"
"In post","2021","Ministry of Justice","Communications","London","Female","65","65","46110","39610"
"In post","2021","Ministry of Justice","Communications","London","Male","55","55","43880","41900"
"In post","2021","Ministry of Justice","Communications","Outside London","Female","30","25","[c]","[c]"
"In post","2021","Ministry of Justice","Communications","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Ministry of Justice","Digital, Data and Technology","London","Female","225","220","48850","46050"
"In post","2021","Ministry of Justice","Digital, Data and Technology","London","Male","345","340","52530","52850"
"In post","2021","Ministry of Justice","Digital, Data and Technology","Outside London","Female","170","160","39550","35730"
"In post","2021","Ministry of Justice","Digital, Data and Technology","Outside London","Male","290","285","40720","35910"
"In post","2021","Ministry of Justice","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Digital, Data and Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Economics","London","Female","15","10","[c]","[c]"
"In post","2021","Ministry of Justice","Economics","London","Male","30","30","45560","33930"
"In post","2021","Ministry of Justice","Economics","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Economics","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Finance","London","Female","195","190","42660","36990"
"In post","2021","Ministry of Justice","Finance","London","Male","215","215","49560","45960"
"In post","2021","Ministry of Justice","Finance","Outside London","Female","240","225","36160","30860"
"In post","2021","Ministry of Justice","Finance","Outside London","Male","145","145","40400","37330"
"In post","2021","Ministry of Justice","Human Resources","London","Female","215","210","46730","41070"
"In post","2021","Ministry of Justice","Human Resources","London","Male","105","105","48130","42070"
"In post","2021","Ministry of Justice","Human Resources","Outside London","Female","415","400","38630","33410"
"In post","2021","Ministry of Justice","Human Resources","Outside London","Male","195","190","39450","35390"
"In post","2021","Ministry of Justice","Intelligence Analysis","London","Female","45","40","34190","31530"
"In post","2021","Ministry of Justice","Intelligence Analysis","London","Male","25","25","[c]","[c]"
"In post","2021","Ministry of Justice","Intelligence Analysis","Outside London","Female","255","245","28740","27380"
"In post","2021","Ministry of Justice","Intelligence Analysis","Outside London","Male","135","135","31900","31180"
"In post","2021","Ministry of Justice","Internal Audit","London","Female","10","10","[c]","[c]"
"In post","2021","Ministry of Justice","Internal Audit","London","Male","10","10","[c]","[c]"
"In post","2021","Ministry of Justice","Internal Audit","Outside London","Female","25","25","[c]","[c]"
"In post","2021","Ministry of Justice","Internal Audit","Outside London","Male","20","20","[c]","[c]"
"In post","2021","Ministry of Justice","Knowledge and Information Management","London","Female","25","20","[c]","[c]"
"In post","2021","Ministry of Justice","Knowledge and Information Management","London","Male","15","15","[c]","[c]"
"In post","2021","Ministry of Justice","Knowledge and Information Management","Outside London","Female","30","25","[c]","[c]"
"In post","2021","Ministry of Justice","Knowledge and Information Management","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Ministry of Justice","Legal","London","Female","265","245","48440","50300"
"In post","2021","Ministry of Justice","Legal","London","Male","115","110","52320","54080"
"In post","2021","Ministry of Justice","Legal","Outside London","Female","670","590","39870","41000"
"In post","2021","Ministry of Justice","Legal","Outside London","Male","270","255","42520","43460"
"In post","2021","Ministry of Justice","Operational Delivery","London","Female","5905","5575","30650","26810"
"In post","2021","Ministry of Justice","Operational Delivery","London","Male","4295","4205","32650","31590"
"In post","2021","Ministry of Justice","Operational Delivery","Outside London","Female","31125","28170","26080","23240"
"In post","2021","Ministry of Justice","Operational Delivery","Outside London","Male","27215","26035","28710","27380"
"In post","2021","Ministry of Justice","Operational Delivery","Unknown","Female","10","10","[c]","[c]"
"In post","2021","Ministry of Justice","Operational Delivery","Unknown","Male","10","10","[c]","[c]"
"In post","2021","Ministry of Justice","Operational Research","London","Female","40","40","46890","40480"
"In post","2021","Ministry of Justice","Operational Research","London","Male","55","55","49170","46550"
"In post","2021","Ministry of Justice","Operational Research","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Operational Research","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Other","London","Female","40","40","33880","31150"
"In post","2021","Ministry of Justice","Other","London","Male","25","25","[c]","[c]"
"In post","2021","Ministry of Justice","Planning","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Planning","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Policy","London","Female","700","670","39890","36800"
"In post","2021","Ministry of Justice","Policy","London","Male","385","380","44140","37340"
"In post","2021","Ministry of Justice","Policy","Outside London","Female","150","145","36670","34110"
"In post","2021","Ministry of Justice","Policy","Outside London","Male","80","80","39690","35900"
"In post","2021","Ministry of Justice","Project Delivery","London","Female","195","190","45100","39530"
"In post","2021","Ministry of Justice","Project Delivery","London","Male","130","130","44630","39530"
"In post","2021","Ministry of Justice","Project Delivery","Outside London","Female","150","145","36910","32130"
"In post","2021","Ministry of Justice","Project Delivery","Outside London","Male","90","90","38580","34730"
"In post","2021","Ministry of Justice","Property","London","Female","35","30","41880","36800"
"In post","2021","Ministry of Justice","Property","London","Male","55","50","49460","40000"
"In post","2021","Ministry of Justice","Property","Outside London","Female","55","50","32300","30990"
"In post","2021","Ministry of Justice","Property","Outside London","Male","70","70","36240","30990"
"In post","2021","Ministry of Justice","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Psychology","London","Female","55","55","42530","40520"
"In post","2021","Ministry of Justice","Psychology","London","Male","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Psychology","Outside London","Female","1090","1040","34820","30450"
"In post","2021","Ministry of Justice","Psychology","Outside London","Male","150","145","35260","29750"
"In post","2021","Ministry of Justice","Security","London","Female","115","110","43940","38770"
"In post","2021","Ministry of Justice","Security","London","Male","80","80","49860","48020"
"In post","2021","Ministry of Justice","Security","Outside London","Female","200","200","32730","30290"
"In post","2021","Ministry of Justice","Security","Outside London","Male","280","280","39250","38160"
"In post","2021","Ministry of Justice","Social Research","London","Female","50","45","49610","45130"
"In post","2021","Ministry of Justice","Social Research","London","Male","15","15","[c]","[c]"
"In post","2021","Ministry of Justice","Social Research","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Social Research","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Statistics","London","Female","45","40","49780","44160"
"In post","2021","Ministry of Justice","Statistics","London","Male","50","45","45870","40680"
"In post","2021","Ministry of Justice","Statistics","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Ministry of Justice","Statistics","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","London","Female","20","20","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","London","Male","25","25","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","Outside London","Female","40","35","35910","31970"
"In post","2021","Ministry of Justice","Unknown","Outside London","Male","35","35","37610","38050"
"In post","2021","National Crime Agency","Commercial","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Commercial","London","Male","5","5","[c]","[c]"
"In post","2021","National Crime Agency","Commercial","Outside London","Female","5","5","[c]","[c]"
"In post","2021","National Crime Agency","Commercial","Outside London","Male","5","5","[c]","[c]"
"In post","2021","National Crime Agency","Communications","London","Female","10","10","[c]","[c]"
"In post","2021","National Crime Agency","Communications","London","Male","10","10","[c]","[c]"
"In post","2021","National Crime Agency","Communications","Outside London","Female","10","10","[c]","[c]"
"In post","2021","National Crime Agency","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Digital, Data and Technology","London","Female","40","40","44470","40170"
"In post","2021","National Crime Agency","Digital, Data and Technology","London","Male","50","50","49750","48900"
"In post","2021","National Crime Agency","Digital, Data and Technology","Outside London","Female","65","60","34070","32590"
"In post","2021","National Crime Agency","Digital, Data and Technology","Outside London","Male","100","100","39800","38230"
"In post","2021","National Crime Agency","Digital, Data and Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Digital, Data and Technology","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Digital, Data and Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Finance","London","Female","5","5","[c]","[c]"
"In post","2021","National Crime Agency","Finance","London","Male","5","5","[c]","[c]"
"In post","2021","National Crime Agency","Finance","Outside London","Female","25","25","[c]","[c]"
"In post","2021","National Crime Agency","Finance","Outside London","Male","10","10","[c]","[c]"
"In post","2021","National Crime Agency","Human Resources","London","Female","35","35","46900","42630"
"In post","2021","National Crime Agency","Human Resources","London","Male","20","15","[c]","[c]"
"In post","2021","National Crime Agency","Human Resources","Outside London","Female","70","65","36250","36740"
"In post","2021","National Crime Agency","Human Resources","Outside London","Male","55","55","37020","37370"
"In post","2021","National Crime Agency","Human Resources","Unknown","Female","5","5","[c]","[c]"
"In post","2021","National Crime Agency","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Legal","London","Female","25","25","[c]","[c]"
"In post","2021","National Crime Agency","Legal","London","Male","20","20","[c]","[c]"
"In post","2021","National Crime Agency","Legal","Outside London","Female","5","5","[c]","[c]"
"In post","2021","National Crime Agency","Legal","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","London","Female","590","565","40620","39840"
"In post","2021","National Crime Agency","Operational Delivery","London","Male","765","760","44900","43630"
"In post","2021","National Crime Agency","Operational Delivery","Outside London","Female","1400","1345","34730","34140"
"In post","2021","National Crime Agency","Operational Delivery","Outside London","Male","1740","1725","38830","37220"
"In post","2021","National Crime Agency","Operational Delivery","Overseas","Female","20","20","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","Overseas","Male","110","110","67970","64460"
"In post","2021","National Crime Agency","Operational Delivery","Unknown","Female","35","30","40580","40490"
"In post","2021","National Crime Agency","Operational Delivery","Unknown","Male","65","65","46870","46310"
"In post","2021","National Crime Agency","Project Delivery","London","Female","15","15","[c]","[c]"
"In post","2021","National Crime Agency","Project Delivery","London","Male","10","10","[c]","[c]"
"In post","2021","National Crime Agency","Project Delivery","Outside London","Female","35","35","41070","40100"
"In post","2021","National Crime Agency","Project Delivery","Outside London","Male","35","35","48500","45650"
"In post","2021","National Crime Agency","Property","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Property","London","Male","10","10","[c]","[c]"
"In post","2021","National Crime Agency","Property","Outside London","Female","10","10","[c]","[c]"
"In post","2021","National Crime Agency","Property","Outside London","Male","5","5","[c]","[c]"
"In post","2021","National Crime Agency","Security","London","Female","20","20","[c]","[c]"
"In post","2021","National Crime Agency","Security","London","Male","10","10","[c]","[c]"
"In post","2021","National Crime Agency","Security","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Security","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Communications","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Communications","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Communications","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Northern Ireland Office","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Digital, Data and Technology","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Economics","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Economics","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Economics","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Economics","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Northern Ireland Office","Finance","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Finance","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Finance","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Northern Ireland Office","Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Human Resources","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Knowledge and Information Management","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Knowledge and Information Management","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Knowledge and Information Management","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Other","London","Female","5","5","[c]","[c]"
"In post","2021","Northern Ireland Office","Other","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Other","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Northern Ireland Office","Other","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Policy","London","Female","25","25","[c]","[c]"
"In post","2021","Northern Ireland Office","Policy","London","Male","30","30","[c]","[c]"
"In post","2021","Northern Ireland Office","Policy","Outside London","Female","20","20","[c]","[c]"
"In post","2021","Northern Ireland Office","Policy","Outside London","Male","20","20","[c]","[c]"
"In post","2021","Northern Ireland Office","Property","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Property","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Property","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Property","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Security","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Security","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Security","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Security","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","Commercial","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Office for Standards in Education","Commercial","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","Communications","London","Female","15","15","[c]","[c]"
"In post","2021","Office for Standards in Education","Communications","London","Male","5","5","[c]","[c]"
"In post","2021","Office for Standards in Education","Communications","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Office for Standards in Education","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","Digital, Data and Technology","London","Female","10","10","[c]","[c]"
"In post","2021","Office for Standards in Education","Digital, Data and Technology","London","Male","20","20","[c]","[c]"
"In post","2021","Office for Standards in Education","Digital, Data and Technology","Outside London","Female","20","20","[c]","[c]"
"In post","2021","Office for Standards in Education","Digital, Data and Technology","Outside London","Male","30","30","43290","39460"
"In post","2021","Office for Standards in Education","Finance","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","Finance","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","Finance","Outside London","Female","15","10","[c]","[c]"
"In post","2021","Office for Standards in Education","Finance","Outside London","Male","20","20","[c]","[c]"
"In post","2021","Office for Standards in Education","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","Human Resources","Outside London","Female","35","35","39220","32010"
"In post","2021","Office for Standards in Education","Human Resources","Outside London","Male","20","20","[c]","[c]"
"In post","2021","Office for Standards in Education","Inspector of Education and Training","London","Female","165","160","63060","51360"
"In post","2021","Office for Standards in Education","Inspector of Education and Training","London","Male","65","65","74370","75500"
"In post","2021","Office for Standards in Education","Inspector of Education and Training","Outside London","Female","405","395","62930","51360"
"In post","2021","Office for Standards in Education","Inspector of Education and Training","Outside London","Male","160","155","72700","75500"
"In post","2021","Office for Standards in Education","Knowledge and Information Management","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","Legal","London","Female","15","15","[c]","[c]"
"In post","2021","Office for Standards in Education","Legal","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","Operational Delivery","London","Female","5","5","[c]","[c]"
"In post","2021","Office for Standards in Education","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","Operational Delivery","Outside London","Female","145","130","28720","25620"
"In post","2021","Office for Standards in Education","Operational Delivery","Outside London","Male","70","70","28880","25750"
"In post","2021","Office for Standards in Education","Other","London","Female","25","25","[c]","[c]"
"In post","2021","Office for Standards in Education","Other","London","Male","10","10","[c]","[c]"
"In post","2021","Office for Standards in Education","Other","Outside London","Female","155","145","26690","25880"
"In post","2021","Office for Standards in Education","Other","Outside London","Male","60","60","28280","25880"
"In post","2021","Office for Standards in Education","Policy","London","Female","30","30","50380","42850"
"In post","2021","Office for Standards in Education","Policy","London","Male","20","20","[c]","[c]"
"In post","2021","Office for Standards in Education","Policy","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Office for Standards in Education","Policy","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","Project Delivery","London","Female","5","5","[c]","[c]"
"In post","2021","Office for Standards in Education","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","Project Delivery","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Office for Standards in Education","Project Delivery","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Office for Standards in Education","Property","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","Property","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","Property","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Office for Standards in Education","Property","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Office for Standards in Education","Social Research","London","Female","20","20","[c]","[c]"
"In post","2021","Office for Standards in Education","Social Research","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","Social Research","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Office for Standards in Education","Social Research","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","Statistics","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","Statistics","London","Male","10","10","[c]","[c]"
"In post","2021","Office for Standards in Education","Statistics","Outside London","Female","45","40","37720","32010"
"In post","2021","Office for Standards in Education","Statistics","Outside London","Male","55","55","39150","35010"
"In post","2021","Office of Gas and Electricity Markets","Communications","London","Female","15","15","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Communications","London","Male","10","10","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Communications","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Communications","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Corporate Finance","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Corporate Finance","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Corporate Finance","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Corporate Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Counter Fraud","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Counter Fraud","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Counter Fraud","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Counter Fraud","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Digital, Data and Technology","London","Female","20","20","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Digital, Data and Technology","London","Male","45","45","57040","50630"
"In post","2021","Office of Gas and Electricity Markets","Digital, Data and Technology","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Digital, Data and Technology","Outside London","Male","25","25","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Economics","London","Female","15","15","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Economics","London","Male","25","25","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Economics","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Economics","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Finance","London","Female","10","10","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Finance","London","Male","20","20","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Finance","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Finance","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Human Resources","London","Female","10","10","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Human Resources","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Legal","London","Female","40","35","59040","63000"
"In post","2021","Office of Gas and Electricity Markets","Legal","London","Male","25","25","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Legal","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Legal","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Operational Delivery","London","Female","20","20","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Operational Delivery","London","Male","20","20","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Operational Delivery","Outside London","Female","55","55","30280","24650"
"In post","2021","Office of Gas and Electricity Markets","Operational Delivery","Outside London","Male","70","70","31400","25870"
"In post","2021","Office of Gas and Electricity Markets","Other","London","Female","140","130","48630","42250"
"In post","2021","Office of Gas and Electricity Markets","Other","London","Male","170","170","53710","51640"
"In post","2021","Office of Gas and Electricity Markets","Other","Outside London","Female","110","110","32290","30950"
"In post","2021","Office of Gas and Electricity Markets","Other","Outside London","Male","110","110","35760","31720"
"In post","2021","Office of Gas and Electricity Markets","Policy","London","Female","20","20","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Policy","London","Male","35","35","37940","34500"
"In post","2021","Office of Gas and Electricity Markets","Policy","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Policy","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Project Delivery","London","Female","5","5","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Project Delivery","London","Male","5","5","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Project Delivery","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Project Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Property","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Property","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Property","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Property","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Science and Engineering","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Science and Engineering","London","Male","5","5","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Science and Engineering","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Science and Engineering","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Commercial","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Commercial","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Communications","Outside London","Female","20","20","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Communications","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Economics","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Economics","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Finance","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Human Resources","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Legal","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Legal","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Operational Delivery","Outside London","Female","55","50","41510","38000"
"In post","2021","Office of Qualifications and Examinations Regulation","Operational Delivery","Outside London","Male","30","30","51210","43800"
"In post","2021","Office of Qualifications and Examinations Regulation","Operational Research","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Operational Research","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Policy","Outside London","Female","20","20","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Policy","Outside London","Male","15","15","[c]","[c]"
