"Status","Year","Organisation","Region_ITL1","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Department for International Trade","Scotland","West Central Scotland","Male","10","10","[c]","[c]"
"In post","2021","Department for International Trade","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","50","50","48140","51970"
"In post","2021","Department for International Trade","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","65","65","46270","51710"
"In post","2021","Department for International Trade","South East (England)","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","South East (England)","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","South West (England)","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","South West (England)","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","5","5","[c]","[c]"
"In post","2021","Department for International Trade","Wales","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Wales","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","West Midlands (England)","West Midlands","Female","10","10","[c]","[c]"
"In post","2021","Department for International Trade","West Midlands (England)","West Midlands","Male","10","10","[c]","[c]"
"In post","2021","Department for International Trade","Yorkshire and The Humber","West Yorkshire","Female","10","5","[c]","[c]"
"In post","2021","Department for International Trade","Yorkshire and The Humber","West Yorkshire","Male","10","10","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","Female","5","5","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","Male","25","25","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","East of England","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","East of England","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","London","Inner London - East","Female","5","5","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","London","Inner London - East","Male","80","65","33090","32740"
"In post","2021","Department for Transport (excl. agencies)","London","Inner London - West","Female","1325","1285","47450","43360"
"In post","2021","Department for Transport (excl. agencies)","London","Inner London - West","Male","1655","1640","49840","45140"
"In post","2021","Department for Transport (excl. agencies)","North East (England)","Northumberland and Tyne and Wear","Female","10","5","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","North East (England)","Northumberland and Tyne and Wear","Male","5","5","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","North West (England)","Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","North West (England)","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","South East (England)","Hampshire and Isle of Wight","Female","35","35","39880","26780"
"In post","2021","Department for Transport (excl. agencies)","South East (England)","Hampshire and Isle of Wight","Male","80","80","69810","79020"
"In post","2021","Department for Transport (excl. agencies)","South East (England)","Surrey, East and West Sussex","Female","70","60","33750","31210"
"In post","2021","Department for Transport (excl. agencies)","South East (England)","Surrey, East and West Sussex","Male","60","55","37650","33350"
"In post","2021","Department for Transport (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Wales","West Wales and The Valleys","Female","25","25","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Wales","West Wales and The Valleys","Male","20","20","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","West Midlands (England)","West Midlands","Female","35","35","34860","30730"
"In post","2021","Department for Transport (excl. agencies)","West Midlands (England)","West Midlands","Male","30","30","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Yorkshire and The Humber","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Yorkshire and The Humber","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Yorkshire and The Humber","West Yorkshire","Female","20","20","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Yorkshire and The Humber","West Yorkshire","Male","20","20","[c]","[c]"
"In post","2021","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","Female","1545","1315","26000","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","Male","750","715","26170","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","1060","905","25570","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","580","555","25470","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Lincolnshire","Female","390","330","26110","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Lincolnshire","Male","165","155","27210","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","East of England","Bedfordshire and Hertfordshire","Female","750","665","28760","29290"
"In post","2021","Department for Work and Pensions (excl. agencies)","East of England","Bedfordshire and Hertfordshire","Male","365","350","28850","29290"
"In post","2021","Department for Work and Pensions (excl. agencies)","East of England","East Anglia","Female","1180","985","26590","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","East of England","East Anglia","Male","660","630","27510","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","East of England","Essex","Female","1150","1015","28820","29290"
"In post","2021","Department for Work and Pensions (excl. agencies)","East of England","Essex","Male","465","450","29560","29290"
"In post","2021","Department for Work and Pensions (excl. agencies)","London","Inner London - East","Female","1845","1670","29840","31060"
"In post","2021","Department for Work and Pensions (excl. agencies)","London","Inner London - East","Male","1000","975","29990","31060"
"In post","2021","Department for Work and Pensions (excl. agencies)","London","Inner London - West","Female","1530","1435","41400","36650"
"In post","2021","Department for Work and Pensions (excl. agencies)","London","Inner London - West","Male","1160","1140","44150","38780"
"In post","2021","Department for Work and Pensions (excl. agencies)","London","Outer London - East and North East","Female","1300","1155","30080","31060"
"In post","2021","Department for Work and Pensions (excl. agencies)","London","Outer London - East and North East","Male","640","625","30420","31060"
"In post","2021","Department for Work and Pensions (excl. agencies)","London","Outer London - South","Female","585","540","30810","31060"
"In post","2021","Department for Work and Pensions (excl. agencies)","London","Outer London - South","Male","255","250","30790","31060"
"In post","2021","Department for Work and Pensions (excl. agencies)","London","Outer London - West and North West","Female","1175","1070","30800","31060"
"In post","2021","Department for Work and Pensions (excl. agencies)","London","Outer London - West and North West","Male","540","525","31080","31060"
"In post","2021","Department for Work and Pensions (excl. agencies)","North East (England)","Northumberland and Tyne and Wear","Female","4430","3755","26840","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","North East (England)","Northumberland and Tyne and Wear","Male","2780","2655","29240","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","North East (England)","Tees Valley and Durham","Female","1610","1355","25080","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","North East (England)","Tees Valley and Durham","Male","730","695","25030","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","North West (England)","Cheshire","Female","625","545","25490","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","North West (England)","Cheshire","Male","310","300","25470","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","North West (England)","Cumbria","Female","200","165","26760","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","North West (England)","Cumbria","Male","65","60","26120","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","North West (England)","Greater Manchester","Female","3195","2815","26290","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","North West (England)","Greater Manchester","Male","1950","1885","29190","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","North West (England)","Lancashire","Female","4775","4155","26850","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","North West (England)","Lancashire","Male","2900","2795","27960","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","North West (England)","Merseyside","Female","2525","2100","25590","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","North West (England)","Merseyside","Male","1165","1105","26170","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Northern Ireland","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions (excl. agencies)","Northern Ireland","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions (excl. agencies)","Scotland","Eastern Scotland","Female","2245","1935","25020","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Scotland","Eastern Scotland","Male","995","950","25210","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Scotland","Highlands and Islands","Female","335","295","25970","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Scotland","Highlands and Islands","Male","135","130","25650","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Scotland","North Eastern Scotland","Female","170","145","26450","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Scotland","North Eastern Scotland","Male","95","90","26590","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Scotland","Southern Scotland","Female","635","535","26090","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Scotland","Southern Scotland","Male","240","235","26880","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Scotland","West Central Scotland","Female","2595","2185","24880","26120"
"In post","2021","Department for Work and Pensions (excl. agencies)","Scotland","West Central Scotland","Male","1375","1290","25000","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","800","710","28410","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","345","340","27970","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","South East (England)","Hampshire and Isle of Wight","Female","930","775","26090","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","South East (England)","Hampshire and Isle of Wight","Male","410","390","26540","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","South East (England)","Kent","Female","1165","1065","28900","29290"
"In post","2021","Department for Work and Pensions (excl. agencies)","South East (England)","Kent","Male","585","570","28940","29290"
"In post","2021","Department for Work and Pensions (excl. agencies)","South East (England)","Surrey, East and West Sussex","Female","1600","1385","26530","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","South East (England)","Surrey, East and West Sussex","Male","825","785","26520","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","South West (England)","Cornwall and Isles of Scilly","Female","570","495","25360","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","South West (England)","Cornwall and Isles of Scilly","Male","255","245","25760","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","South West (England)","Devon","Female","1395","1130","25290","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","South West (England)","Devon","Male","645","605","26190","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","South West (England)","Dorset and Somerset","Female","630","525","26570","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","South West (England)","Dorset and Somerset","Male","285","275","26820","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","1260","1065","26780","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","700","660","26770","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","Female","575","520","30000","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","Male","325","315","31130","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Wales","East Wales","Female","1455","1270","25960","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Wales","East Wales","Male","785","760","26670","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Wales","West Wales and The Valleys","Female","2325","1995","25390","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Wales","West Wales and The Valleys","Male","1070","1025","25610","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","645","545","25290","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","275","255","25950","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Shropshire and Staffordshire","Female","1020","860","26450","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Shropshire and Staffordshire","Male","500","475","26730","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","West Midlands (England)","West Midlands","Female","3430","2885","25870","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","West Midlands (England)","West Midlands","Male","1735","1650","26100","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","835","685","25730","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","375","350","26340","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","North Yorkshire","Female","265","230","27500","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","North Yorkshire","Male","125","120","28110","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","South Yorkshire","Female","2165","1815","29040","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","South Yorkshire","Male","1135","1085","32690","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","West Yorkshire","Female","2615","2265","29300","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","West Yorkshire","Male","1735","1670","31060","27570"
"In post","2021","Department of Health and Social Care (excl. agencies)","London","Inner London - West","Female","1460","1420","47020","40650"
"In post","2021","Department of Health and Social Care (excl. agencies)","London","Inner London - West","Male","980","975","50450","53360"
"In post","2021","Department of Health and Social Care (excl. agencies)","North West (England)","Lancashire","Female","10","10","[c]","[c]"
"In post","2021","Department of Health and Social Care (excl. agencies)","North West (England)","Lancashire","Male","10","10","[c]","[c]"
"In post","2021","Department of Health and Social Care (excl. agencies)","North West (England)","Merseyside","Female","10","10","[c]","[c]"
"In post","2021","Department of Health and Social Care (excl. agencies)","North West (England)","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","West Yorkshire","Female","620","590","41930","36820"
"In post","2021","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","West Yorkshire","Male","420","415","44520","41570"
"In post","2021","Disclosure Scotland","Scotland","West Central Scotland","Female","155","140","28010","24110"
"In post","2021","Disclosure Scotland","Scotland","West Central Scotland","Male","155","150","28210","22230"
"In post","2021","Driver and Vehicle Licensing Agency","Wales","West Wales and The Valleys","Female","3765","3115","24230","21590"
"In post","2021","Driver and Vehicle Licensing Agency","Wales","West Wales and The Valleys","Male","2460","2380","28950","21590"
"In post","2021","Driver and Vehicle Standards Agency","East Midlands (England)","Derbyshire and Nottinghamshire","Female","175","165","34000","32180"
"In post","2021","Driver and Vehicle Standards Agency","East Midlands (England)","Derbyshire and Nottinghamshire","Male","230","225","33110","30150"
"In post","2021","Driver and Vehicle Standards Agency","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","20","20","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","75","70","28170","26780"
"In post","2021","Driver and Vehicle Standards Agency","East Midlands (England)","Lincolnshire","Female","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","East Midlands (England)","Lincolnshire","Male","40","40","29500","26780"
"In post","2021","Driver and Vehicle Standards Agency","East of England","Bedfordshire and Hertfordshire","Female","35","30","28530","26780"
"In post","2021","Driver and Vehicle Standards Agency","East of England","Bedfordshire and Hertfordshire","Male","90","85","30390","30580"
"In post","2021","Driver and Vehicle Standards Agency","East of England","East Anglia","Female","30","25","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","East of England","East Anglia","Male","150","145","28300","26780"
"In post","2021","Driver and Vehicle Standards Agency","East of England","Essex","Female","20","15","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","East of England","Essex","Male","55","50","28660","26780"
"In post","2021","Driver and Vehicle Standards Agency","London","Inner London - East","Female","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","London","Inner London - East","Male","20","20","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","London","Outer London - East and North East","Female","30","25","31790","30780"
"In post","2021","Driver and Vehicle Standards Agency","London","Outer London - East and North East","Male","100","95","32010","30780"
"In post","2021","Driver and Vehicle Standards Agency","London","Outer London - South","Female","15","15","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","London","Outer London - South","Male","50","50","32520","30780"
"In post","2021","Driver and Vehicle Standards Agency","London","Outer London - West and North West","Female","30","30","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","London","Outer London - West and North West","Male","105","105","32680","30780"
"In post","2021","Driver and Vehicle Standards Agency","North East (England)","Northumberland and Tyne and Wear","Female","145","130","25380","21590"
"In post","2021","Driver and Vehicle Standards Agency","North East (England)","Northumberland and Tyne and Wear","Male","135","125","27820","26780"
"In post","2021","Driver and Vehicle Standards Agency","North East (England)","Tees Valley and Durham","Female","10","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","North East (England)","Tees Valley and Durham","Male","45","45","29340","26780"
"In post","2021","Driver and Vehicle Standards Agency","North West (England)","Cheshire","Female","10","10","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","North West (England)","Cheshire","Male","15","15","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","North West (England)","Cumbria","Female","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","North West (England)","Cumbria","Male","25","25","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","North West (England)","Greater Manchester","Female","55","50","26470","26470"
"In post","2021","Driver and Vehicle Standards Agency","North West (England)","Greater Manchester","Male","110","105","28070","26780"
"In post","2021","Driver and Vehicle Standards Agency","North West (England)","Lancashire","Female","15","15","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","North West (England)","Lancashire","Male","90","85","28450","27230"
"In post","2021","Driver and Vehicle Standards Agency","North West (England)","Merseyside","Female","25","25","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","North West (England)","Merseyside","Male","80","75","29380","26780"
"In post","2021","Driver and Vehicle Standards Agency","Scotland","Eastern Scotland","Female","35","35","27140","26700"
"In post","2021","Driver and Vehicle Standards Agency","Scotland","Eastern Scotland","Male","90","90","29610","27680"
"In post","2021","Driver and Vehicle Standards Agency","Scotland","Highlands and Islands","Female","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Scotland","Highlands and Islands","Male","15","15","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Scotland","North Eastern Scotland","Female","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Scotland","North Eastern Scotland","Male","15","15","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Scotland","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Scotland","Southern Scotland","Male","35","35","29370","26780"
"In post","2021","Driver and Vehicle Standards Agency","Scotland","West Central Scotland","Female","10","10","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Scotland","West Central Scotland","Male","75","75","29160","26780"
"In post","2021","Driver and Vehicle Standards Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","20","20","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","70","65","27870","26780"
"In post","2021","Driver and Vehicle Standards Agency","South East (England)","Hampshire and Isle of Wight","Female","20","20","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","South East (England)","Hampshire and Isle of Wight","Male","75","70","28810","26780"
"In post","2021","Driver and Vehicle Standards Agency","South East (England)","Kent","Female","25","25","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","South East (England)","Kent","Male","130","125","32260","31010"
"In post","2021","Driver and Vehicle Standards Agency","South East (England)","Surrey, East and West Sussex","Female","35","30","28510","26780"
"In post","2021","Driver and Vehicle Standards Agency","South East (England)","Surrey, East and West Sussex","Male","135","125","30370","29420"
"In post","2021","Driver and Vehicle Standards Agency","South West (England)","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","South West (England)","Cornwall and Isles of Scilly","Male","20","20","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","South West (England)","Devon","Female","15","15","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","South West (England)","Devon","Male","60","55","29890","27680"
"In post","2021","Driver and Vehicle Standards Agency","South West (England)","Dorset and Somerset","Female","15","15","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","South West (England)","Dorset and Somerset","Male","50","50","28320","26780"
"In post","2021","Driver and Vehicle Standards Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","170","160","35340","31380"
"In post","2021","Driver and Vehicle Standards Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","230","225","32040","27680"
"In post","2021","Driver and Vehicle Standards Agency","Wales","East Wales","Female","20","20","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Wales","East Wales","Male","80","75","29270","26780"
"In post","2021","Driver and Vehicle Standards Agency","Wales","West Wales and The Valleys","Female","180","165","27500","26130"
"In post","2021","Driver and Vehicle Standards Agency","Wales","West Wales and The Valleys","Male","245","235","30550","27230"
"In post","2021","Driver and Vehicle Standards Agency","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","15","15","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","45","45","29220","26780"
"In post","2021","Driver and Vehicle Standards Agency","West Midlands (England)","Shropshire and Staffordshire","Female","45","40","25580","26470"
"In post","2021","Driver and Vehicle Standards Agency","West Midlands (England)","Shropshire and Staffordshire","Male","145","135","29160","26780"
"In post","2021","Driver and Vehicle Standards Agency","West Midlands (England)","West Midlands","Female","35","35","26130","26470"
"In post","2021","Driver and Vehicle Standards Agency","West Midlands (England)","West Midlands","Male","110","110","28500","26780"
"In post","2021","Driver and Vehicle Standards Agency","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","10","10","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","60","55","28490","27230"
"In post","2021","Driver and Vehicle Standards Agency","Yorkshire and The Humber","North Yorkshire","Female","10","10","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Yorkshire and The Humber","North Yorkshire","Male","30","25","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Yorkshire and The Humber","South Yorkshire","Female","20","20","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Yorkshire and The Humber","South Yorkshire","Male","75","70","28810","26780"
"In post","2021","Driver and Vehicle Standards Agency","Yorkshire and The Humber","West Yorkshire","Female","95","85","24660","21590"
"In post","2021","Driver and Vehicle Standards Agency","Yorkshire and The Humber","West Yorkshire","Male","145","135","28420","26780"
"In post","2021","Education and Skills Funding Agency","East Midlands (England)","Derbyshire and Nottinghamshire","Female","30","30","41000","37100"
"In post","2021","Education and Skills Funding Agency","East Midlands (England)","Derbyshire and Nottinghamshire","Male","30","30","43050","37630"
"In post","2021","Education and Skills Funding Agency","East of England","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","East of England","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","London","Inner London - West","Female","170","160","49040","46030"
"In post","2021","Education and Skills Funding Agency","London","Inner London - West","Male","140","140","52100","53760"
"In post","2021","Education and Skills Funding Agency","London","Outer London - South","Female","[c]","[c]","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","London","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","North East (England)","Northumberland and Tyne and Wear","Female","30","30","36330","36780"
"In post","2021","Education and Skills Funding Agency","North East (England)","Northumberland and Tyne and Wear","Male","20","20","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","North East (England)","Tees Valley and Durham","Female","95","90","37110","36500"
"In post","2021","Education and Skills Funding Agency","North East (England)","Tees Valley and Durham","Male","65","65","38470","36780"
"In post","2021","Education and Skills Funding Agency","North West (England)","Greater Manchester","Female","110","105","38970","36960"
"In post","2021","Education and Skills Funding Agency","North West (England)","Greater Manchester","Male","90","90","38890","36640"
"In post","2021","Education and Skills Funding Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","40","40","38890","36780"
"In post","2021","Education and Skills Funding Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","40","40","39850","36780"
"In post","2021","Education and Skills Funding Agency","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","West Midlands (England)","West Midlands","Female","330","320","41580","37100"
"In post","2021","Education and Skills Funding Agency","West Midlands (England)","West Midlands","Male","245","240","42560","37100"
"In post","2021","Education and Skills Funding Agency","Yorkshire and The Humber","South Yorkshire","Female","165","155","37280","31280"
"In post","2021","Education and Skills Funding Agency","Yorkshire and The Humber","South Yorkshire","Male","135","135","40320","36780"
"In post","2021","Education and Skills Funding Agency","Yorkshire and The Humber","West Yorkshire","Female","40","35","40410","37220"
"In post","2021","Education and Skills Funding Agency","Yorkshire and The Humber","West Yorkshire","Male","30","25","[c]","[c]"
"In post","2021","Education Scotland","Scotland","Eastern Scotland","Female","90","85","50560","49540"
"In post","2021","Education Scotland","Scotland","Eastern Scotland","Male","20","20","[c]","[c]"
"In post","2021","Education Scotland","Scotland","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2021","Education Scotland","Scotland","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Education Scotland","Scotland","North Eastern Scotland","Female","10","10","[c]","[c]"
"In post","2021","Education Scotland","Scotland","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Education Scotland","Scotland","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Education Scotland","Scotland","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Education Scotland","Scotland","West Central Scotland","Female","130","125","55700","61010"
"In post","2021","Education Scotland","Scotland","West Central Scotland","Male","55","55","57310","56740"
