"Status","Year","Function_of_post","Profession_of_post","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Legal","Other","Westminster","Female","205","195","30300","27580"
"In post","2021","Legal","Other","Westminster","Male","100","95","29590","27350"
"In post","2021","Legal","Other","York","Female","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Other","York","Male","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Policy","City of Edinburgh","Female","10","10","[c]","[c]"
"In post","2021","Legal","Policy","City of Edinburgh","Male","5","5","[c]","[c]"
"In post","2021","Legal","Policy","Croydon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Policy","Croydon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Policy","Tower Hamlets","Female","10","10","[c]","[c]"
"In post","2021","Legal","Policy","Tower Hamlets","Male","15","15","[c]","[c]"
"In post","2021","Legal","Policy","Westminster","Female","20","20","[c]","[c]"
"In post","2021","Legal","Policy","Westminster","Male","10","10","[c]","[c]"
"In post","2021","Legal","Project Delivery","Darlington","Female","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Project Delivery","Darlington","Male","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Project Delivery","Westminster","Female","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Project Delivery","Westminster","Male","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Tax","Belfast","Female","10","10","[c]","[c]"
"In post","2021","Legal","Tax","Belfast","Male","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Tax","Birmingham","Female","15","10","[c]","[c]"
"In post","2021","Legal","Tax","Birmingham","Male","15","15","[c]","[c]"
"In post","2021","Legal","Tax","Bristol, City of","Female","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Tax","Bristol, City of","Male","15","15","[c]","[c]"
"In post","2021","Legal","Tax","Cardiff and Vale of Glamorgan","Female","15","15","[c]","[c]"
"In post","2021","Legal","Tax","Cardiff and Vale of Glamorgan","Male","15","15","[c]","[c]"
"In post","2021","Legal","Tax","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Tax","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Tax","Durham CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Tax","Durham CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Tax","Glasgow City","Female","15","15","[c]","[c]"
"In post","2021","Legal","Tax","Glasgow City","Male","15","15","[c]","[c]"
"In post","2021","Legal","Tax","Greater Manchester South West","Female","10","10","[c]","[c]"
"In post","2021","Legal","Tax","Greater Manchester South West","Male","10","10","[c]","[c]"
"In post","2021","Legal","Tax","Hackney and Newham","Female","5","5","[c]","[c]"
"In post","2021","Legal","Tax","Hackney and Newham","Male","5","5","[c]","[c]"
"In post","2021","Legal","Tax","Leeds","Female","25","25","[c]","[c]"
"In post","2021","Legal","Tax","Leeds","Male","30","30","[c]","[c]"
"In post","2021","Legal","Tax","Manchester","Female","30","25","[c]","[c]"
"In post","2021","Legal","Tax","Manchester","Male","30","30","[c]","[c]"
"In post","2021","Legal","Tax","Mid Lancashire","Female","10","10","[c]","[c]"
"In post","2021","Legal","Tax","Mid Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Tax","Nottingham","Female","10","5","[c]","[c]"
"In post","2021","Legal","Tax","Nottingham","Male","5","5","[c]","[c]"
"In post","2021","Legal","Tax","Portsmouth","Female","10","10","[c]","[c]"
"In post","2021","Legal","Tax","Portsmouth","Male","10","10","[c]","[c]"
"In post","2021","Legal","Tax","Sunderland","Female","5","5","[c]","[c]"
"In post","2021","Legal","Tax","Sunderland","Male","5","5","[c]","[c]"
"In post","2021","Legal","Tax","Tower Hamlets","Female","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Tax","Tower Hamlets","Male","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Tax","Tyneside","Female","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Tax","Tyneside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Tax","West Sussex (South West)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Tax","West Sussex (South West)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Tax","Westminster","Female","10","10","[c]","[c]"
"In post","2021","Legal","Tax","Westminster","Male","10","10","[c]","[c]"
"In post","2021","Legal","Unknown","Belfast","Female","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","Belfast","Male","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","Birmingham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","Birmingham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","Bristol, City of","Female","5","5","[c]","[c]"
"In post","2021","Legal","Unknown","Bristol, City of","Male","10","10","[c]","[c]"
"In post","2021","Legal","Unknown","Camden and City of London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","Camden and City of London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","Cardiff and Vale of Glamorgan","Female","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","Cardiff and Vale of Glamorgan","Male","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","Glasgow City","Female","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","Glasgow City","Male","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","Greater Manchester South West","Female","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","Greater Manchester South West","Male","5","5","[c]","[c]"
"In post","2021","Legal","Unknown","Hackney and Newham","Female","15","10","[c]","[c]"
"In post","2021","Legal","Unknown","Hackney and Newham","Male","5","5","[c]","[c]"
"In post","2021","Legal","Unknown","Leeds","Female","5","5","[c]","[c]"
"In post","2021","Legal","Unknown","Leeds","Male","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","Mid Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","Mid Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","Nottingham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","Nottingham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","Sunderland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","Sunderland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","Tower Hamlets","Female","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","Tower Hamlets","Male","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","Tyneside","Female","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","Tyneside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","Westminster","Female","60","55","65440","67770"
"In post","2021","Legal","Unknown","Westminster","Male","60","60","68520","67770"
"In post","2021","No function","Commercial","Birmingham","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Commercial","Birmingham","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Commercial","Bristol, City of","Female","5","5","[c]","[c]"
"In post","2021","No function","Commercial","Bristol, City of","Male","5","5","[c]","[c]"
"In post","2021","No function","Commercial","Coventry","Female","15","15","[c]","[c]"
"In post","2021","No function","Commercial","Coventry","Male","15","15","[c]","[c]"
"In post","2021","No function","Commercial","Darlington","Female","15","10","[c]","[c]"
"In post","2021","No function","Commercial","Darlington","Male","15","15","[c]","[c]"
"In post","2021","No function","Commercial","East Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Commercial","East Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Commercial","Hounslow and Richmond upon Thames","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Commercial","Hounslow and Richmond upon Thames","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Commercial","Leeds","Female","5","5","[c]","[c]"
"In post","2021","No function","Commercial","Leeds","Male","10","10","[c]","[c]"
"In post","2021","No function","Commercial","Manchester","Female","20","15","[c]","[c]"
"In post","2021","No function","Commercial","Manchester","Male","15","15","[c]","[c]"
"In post","2021","No function","Commercial","Nottingham","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Commercial","Nottingham","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Commercial","Sheffield","Female","20","20","[c]","[c]"
"In post","2021","No function","Commercial","Sheffield","Male","15","15","[c]","[c]"
"In post","2021","No function","Commercial","South Teesside","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Commercial","South Teesside","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Commercial","Swansea","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Commercial","Swansea","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Commercial","Tyneside","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Commercial","Tyneside","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Commercial","Westminster","Female","40","40","48750","43680"
"In post","2021","No function","Commercial","Westminster","Male","60","60","54610","54630"
"In post","2021","No function","Communications","Birmingham","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Communications","Birmingham","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Communications","Blackpool","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Communications","Blackpool","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Communications","Bristol, City of","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Communications","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Communications","Coventry","Female","10","10","[c]","[c]"
"In post","2021","No function","Communications","Coventry","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Communications","Devon CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Communications","Devon CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Communications","Glasgow City","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Communications","Glasgow City","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Communications","Gwynedd","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Communications","Gwynedd","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Communications","Leicester","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Communications","Leicester","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Communications","Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Communications","Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Communications","Nottingham","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Communications","Nottingham","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Communications","Redbridge and Waltham Forest","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Communications","Redbridge and Waltham Forest","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Communications","Stoke-on-Trent","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Communications","Stoke-on-Trent","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Communications","Tower Hamlets","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Communications","Tower Hamlets","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Communications","West Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Communications","West Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Communications","Westminster","Female","50","45","45450","40500"
"In post","2021","No function","Communications","Westminster","Male","40","40","42380","40220"
"In post","2021","No function","Communications","Wiltshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Communications","Wiltshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Corporate Finance","Birmingham","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Corporate Finance","Birmingham","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Corporate Finance","Westminster","Female","10","10","[c]","[c]"
"In post","2021","No function","Corporate Finance","Westminster","Male","15","15","[c]","[c]"
"In post","2021","No function","Counter Fraud","Birmingham","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Counter Fraud","Birmingham","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Counter Fraud","Glasgow City","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Counter Fraud","Glasgow City","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Counter Fraud","Tower Hamlets","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Counter Fraud","Tower Hamlets","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Counter Fraud","Westminster","Female","15","15","[c]","[c]"
"In post","2021","No function","Counter Fraud","Westminster","Male","20","20","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","Aberdeen City and Aberdeenshire","Female","10","5","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","Aberdeen City and Aberdeenshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","Bedford","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","Bedford","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","Birmingham","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","Birmingham","Male","5","5","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","Blackburn with Darwen","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","Blackburn with Darwen","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","Bristol, City of","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","Cambridgeshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","Cambridgeshire CC","Male","5","5","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","Camden and City of London","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","Camden and City of London","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","Coventry","Female","10","10","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","Coventry","Male","10","10","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","Darlington","Female","5","5","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","Darlington","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","Durham CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","Durham CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","East Sussex CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","East Sussex CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","Glasgow City","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","Glasgow City","Male","10","10","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","Hounslow and Richmond upon Thames","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","Hounslow and Richmond upon Thames","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","Lambeth","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","Lambeth","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","Leeds","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","Leeds","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","Liverpool","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","Liverpool","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","Manchester","Female","10","10","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","Manchester","Male","5","5","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","Mid Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","Mid Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","Nottingham","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","Nottingham","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","Sheffield","Female","10","10","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","Sheffield","Male","10","10","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","Southampton","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","Southampton","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","Swansea","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","Swansea","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","Tower Hamlets","Female","10","10","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","Tower Hamlets","Male","20","20","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","Tyneside","Female","5","5","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","Tyneside","Male","5","5","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","Westminster","Female","20","20","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","Westminster","Male","25","25","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","Wiltshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Digital, Data and Technology","Wiltshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Economics","Belfast","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Economics","Belfast","Male","5","5","[c]","[c]"
"In post","2021","No function","Economics","Birmingham","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Economics","Birmingham","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Economics","Bristol, City of","Female","10","10","[c]","[c]"
"In post","2021","No function","Economics","Bristol, City of","Male","5","5","[c]","[c]"
"In post","2021","No function","Economics","Camden and City of London","Female","5","5","[c]","[c]"
"In post","2021","No function","Economics","Camden and City of London","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Economics","Cardiff and Vale of Glamorgan","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Economics","Cardiff and Vale of Glamorgan","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Economics","Coventry","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Economics","Coventry","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Economics","Croydon","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Economics","Croydon","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Economics","Glasgow City","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Economics","Glasgow City","Male","10","10","[c]","[c]"
"In post","2021","No function","Economics","Hackney and Newham","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Economics","Hackney and Newham","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Economics","Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Economics","Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Economics","Norwich and East Norfolk","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Economics","Norwich and East Norfolk","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Economics","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Economics","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Economics","Tower Hamlets","Female","10","10","[c]","[c]"
"In post","2021","No function","Economics","Tower Hamlets","Male","20","20","[c]","[c]"
"In post","2021","No function","Economics","Tyneside","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Economics","Tyneside","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Economics","Westminster","Female","150","145","48700","52390"
"In post","2021","No function","Economics","Westminster","Male","225","225","48400","52290"
"In post","2021","No function","Economics","Wiltshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Economics","Wiltshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Economics","York","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Economics","York","Male","10","10","[c]","[c]"
"In post","2021","No function","Finance","Barnsley, Doncaster and Rotherham","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Finance","Barnsley, Doncaster and Rotherham","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Finance","Birmingham","Female","10","10","[c]","[c]"
"In post","2021","No function","Finance","Birmingham","Male","15","15","[c]","[c]"
"In post","2021","No function","Finance","Bradford","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Finance","Bradford","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Finance","Bristol, City of","Female","5","5","[c]","[c]"
"In post","2021","No function","Finance","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Finance","Cambridgeshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Finance","Cambridgeshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Finance","Camden and City of London","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Finance","Camden and City of London","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Finance","Coventry","Female","25","25","[c]","[c]"
"In post","2021","No function","Finance","Coventry","Male","25","25","[c]","[c]"
"In post","2021","No function","Finance","Darlington","Female","20","20","[c]","[c]"
"In post","2021","No function","Finance","Darlington","Male","25","25","[c]","[c]"
"In post","2021","No function","Finance","Derby","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Finance","Derby","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Finance","Essex Haven Gateway","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Finance","Essex Haven Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Finance","Glasgow City","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Finance","Glasgow City","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Finance","Greater Manchester South East","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Finance","Greater Manchester South East","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Finance","Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Finance","Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Finance","Hounslow and Richmond upon Thames","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Finance","Hounslow and Richmond upon Thames","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Finance","Leeds","Female","5","5","[c]","[c]"
"In post","2021","No function","Finance","Leeds","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Finance","Leicester","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Finance","Leicester","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Finance","Lewisham and Southwark","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Finance","Lewisham and Southwark","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Finance","Liverpool","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Finance","Liverpool","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Finance","Manchester","Female","10","10","[c]","[c]"
"In post","2021","No function","Finance","Manchester","Male","15","15","[c]","[c]"
"In post","2021","No function","Finance","North Hampshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Finance","North Hampshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Finance","Nottingham","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Finance","Nottingham","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Finance","Sheffield","Female","20","15","[c]","[c]"
"In post","2021","No function","Finance","Sheffield","Male","15","15","[c]","[c]"
"In post","2021","No function","Finance","Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Finance","Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Finance","Southampton","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Finance","Southampton","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Finance","Tower Hamlets","Female","5","5","[c]","[c]"
"In post","2021","No function","Finance","Tower Hamlets","Male","5","5","[c]","[c]"
"In post","2021","No function","Finance","Tyneside","Female","5","5","[c]","[c]"
"In post","2021","No function","Finance","Tyneside","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Finance","Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Finance","Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Finance","West Surrey","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Finance","West Surrey","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Finance","Westminster","Female","80","75","47670","42470"
"In post","2021","No function","Finance","Westminster","Male","80","80","50000","52740"
"In post","2021","No function","Human Resources","Berkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Human Resources","Berkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Human Resources","Birmingham","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Human Resources","Birmingham","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Human Resources","Brighton and Hove","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Human Resources","Brighton and Hove","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Human Resources","Bristol, City of","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Human Resources","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Human Resources","Camden and City of London","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Human Resources","Camden and City of London","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Human Resources","Cardiff and Vale of Glamorgan","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Human Resources","Cardiff and Vale of Glamorgan","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Human Resources","Central Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Human Resources","Central Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Human Resources","Coventry","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Human Resources","Coventry","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Human Resources","Gwent Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Human Resources","Gwent Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Human Resources","Haringey and Islington","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Human Resources","Haringey and Islington","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Human Resources","Leeds","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Human Resources","Leeds","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Human Resources","Leicestershire CC and Rutland","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Human Resources","Leicestershire CC and Rutland","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Human Resources","Merton, Kingston upon Thames and Sutton","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Human Resources","Merton, Kingston upon Thames and Sutton","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Human Resources","Monmouthshire and Newport","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Human Resources","Monmouthshire and Newport","Male","[c]","[c]","[c]","[c]"
