"Status","Year","Function_of_post","Parent_department","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","No function","Ministry of Justice","Scotland","Male","215","210","24080","21490"
"In post","2021","No function","Ministry of Justice","South East (England)","Female","4715","4310","27850","25840"
"In post","2021","No function","Ministry of Justice","South East (England)","Male","4480","4340","30570","31180"
"In post","2021","No function","Ministry of Justice","South West (England)","Female","2515","2250","26330","23240"
"In post","2021","No function","Ministry of Justice","South West (England)","Male","2240","2135","28360","27150"
"In post","2021","No function","Ministry of Justice","Unknown","Female","10","10","[c]","[c]"
"In post","2021","No function","Ministry of Justice","Unknown","Male","10","10","[c]","[c]"
"In post","2021","No function","Ministry of Justice","Wales","Female","2150","1985","26460","23240"
"In post","2021","No function","Ministry of Justice","Wales","Male","1535","1455","28020","25830"
"In post","2021","No function","Ministry of Justice","West Midlands (England)","Female","4630","4220","25380","22570"
"In post","2021","No function","Ministry of Justice","West Midlands (England)","Male","3570","3455","27540","25400"
"In post","2021","No function","Ministry of Justice","Yorkshire and The Humber","Female","4085","3665","26690","23970"
"In post","2021","No function","Ministry of Justice","Yorkshire and The Humber","Male","3550","3370","28810","26810"
"In post","2021","No function","National Crime Agency","East Midlands (England)","Female","40","35","36090","36410"
"In post","2021","No function","National Crime Agency","East Midlands (England)","Male","70","70","38690","37750"
"In post","2021","No function","National Crime Agency","East of England","Female","60","60","34420","34140"
"In post","2021","No function","National Crime Agency","East of England","Male","70","70","41400","40080"
"In post","2021","No function","National Crime Agency","London","Female","590","565","40620","39840"
"In post","2021","No function","National Crime Agency","London","Male","765","760","44900","43630"
"In post","2021","No function","National Crime Agency","North East (England)","Female","40","35","33000","34140"
"In post","2021","No function","National Crime Agency","North East (England)","Male","65","65","37000","36410"
"In post","2021","No function","National Crime Agency","North West (England)","Female","550","530","34060","32770"
"In post","2021","No function","National Crime Agency","North West (England)","Male","595","590","37450","36410"
"In post","2021","No function","National Crime Agency","Northern Ireland","Female","40","40","37690","39200"
"In post","2021","No function","National Crime Agency","Northern Ireland","Male","50","50","41160","39200"
"In post","2021","No function","National Crime Agency","Overseas","Female","20","20","[c]","[c]"
"In post","2021","No function","National Crime Agency","Overseas","Male","110","110","67970","64460"
"In post","2021","No function","National Crime Agency","Scotland","Female","20","20","[c]","[c]"
"In post","2021","No function","National Crime Agency","Scotland","Male","35","35","38110","36410"
"In post","2021","No function","National Crime Agency","South East (England)","Female","160","155","37050","37490"
"In post","2021","No function","National Crime Agency","South East (England)","Male","255","250","41040","39920"
"In post","2021","No function","National Crime Agency","South West (England)","Female","170","165","34090","33580"
"In post","2021","No function","National Crime Agency","South West (England)","Male","170","165","38540","36740"
"In post","2021","No function","National Crime Agency","Unknown","Female","35","30","40580","40490"
"In post","2021","No function","National Crime Agency","Unknown","Male","65","65","46870","46310"
"In post","2021","No function","National Crime Agency","Wales","Female","25","25","[c]","[c]"
"In post","2021","No function","National Crime Agency","Wales","Male","35","35","38810","36410"
"In post","2021","No function","National Crime Agency","West Midlands (England)","Female","200","185","34730","34140"
"In post","2021","No function","National Crime Agency","West Midlands (England)","Male","265","260","39480","37730"
"In post","2021","No function","National Crime Agency","Yorkshire and The Humber","Female","100","95","34600","34140"
"In post","2021","No function","National Crime Agency","Yorkshire and The Humber","Male","135","135","38840","36630"
"In post","2021","No function","Northern Ireland Office","London","Female","35","35","51790","52850"
"In post","2021","No function","Northern Ireland Office","London","Male","30","30","50170","47650"
"In post","2021","No function","Northern Ireland Office","Northern Ireland","Female","30","30","35200","34990"
"In post","2021","No function","Northern Ireland Office","Northern Ireland","Male","30","30","[c]","[c]"
"In post","2021","No function","Office for Standards in Education","East Midlands (England)","Female","105","100","43380","39850"
"In post","2021","No function","Office for Standards in Education","East Midlands (England)","Male","40","40","51030","51360"
"In post","2021","No function","Office for Standards in Education","East of England","Female","70","65","58660","51360"
"In post","2021","No function","Office for Standards in Education","East of England","Male","30","30","[c]","[c]"
"In post","2021","No function","Office for Standards in Education","London","Female","230","220","57740","51360"
"In post","2021","No function","Office for Standards in Education","London","Male","100","100","64640","75500"
"In post","2021","No function","Office for Standards in Education","North West (England)","Female","245","230","40100","32010"
"In post","2021","No function","Office for Standards in Education","North West (England)","Male","115","110","38840","25880"
"In post","2021","No function","Office for Standards in Education","South West (England)","Female","110","100","46410","51360"
"In post","2021","No function","Office for Standards in Education","South West (England)","Male","40","40","49210","35930"
"In post","2021","No function","Office for Standards in Education","West Midlands (England)","Female","90","90","53450","51360"
"In post","2021","No function","Office for Standards in Education","West Midlands (England)","Male","40","40","67310","75500"
"In post","2021","No function","Office for Standards in Education","Yorkshire and The Humber","Female","90","90","62900","64500"
"In post","2021","No function","Office for Standards in Education","Yorkshire and The Humber","Male","35","35","68910","75500"
"In post","2021","No function","Office of Gas and Electricity Markets","London","Female","195","190","46270","40380"
"In post","2021","No function","Office of Gas and Electricity Markets","London","Male","265","265","49960","46160"
"In post","2021","No function","Office of Gas and Electricity Markets","Scotland","Female","185","180","32140","30950"
"In post","2021","No function","Office of Gas and Electricity Markets","Scotland","Male","215","215","34990","31720"
"In post","2021","No function","Office of Gas and Electricity Markets","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Office of Gas and Electricity Markets","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Office of Qualifications and Examinations Regulation","West Midlands (England)","Female","125","115","43250","38760"
"In post","2021","No function","Office of Qualifications and Examinations Regulation","West Midlands (England)","Male","75","75","50700","46660"
"In post","2021","No function","Office of Rail and Road","London","Female","50","50","50720","49580"
"In post","2021","No function","Office of Rail and Road","London","Male","75","75","62730","61870"
"In post","2021","No function","Office of Rail and Road","North West (England)","Female","10","10","[c]","[c]"
"In post","2021","No function","Office of Rail and Road","North West (England)","Male","15","10","[c]","[c]"
"In post","2021","No function","Office of Rail and Road","Scotland","Female","10","10","[c]","[c]"
"In post","2021","No function","Office of Rail and Road","Scotland","Male","10","10","[c]","[c]"
"In post","2021","No function","Office of Rail and Road","South West (England)","Female","5","5","[c]","[c]"
"In post","2021","No function","Office of Rail and Road","South West (England)","Male","15","15","[c]","[c]"
"In post","2021","No function","Office of Rail and Road","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Office of Rail and Road","West Midlands (England)","Male","15","15","[c]","[c]"
"In post","2021","No function","Office of Rail and Road","Yorkshire and The Humber","Female","10","10","[c]","[c]"
"In post","2021","No function","Office of Rail and Road","Yorkshire and The Humber","Male","5","5","[c]","[c]"
"In post","2021","No function","Other Cabinet Office Agencies","East of England","Female","15","15","[c]","[c]"
"In post","2021","No function","Other Cabinet Office Agencies","East of England","Male","15","15","[c]","[c]"
"In post","2021","No function","Other Cabinet Office Agencies","London","Female","10","10","[c]","[c]"
"In post","2021","No function","Other Cabinet Office Agencies","London","Male","10","10","[c]","[c]"
"In post","2021","No function","Other Cabinet Office Agencies","North West (England)","Female","55","55","40350","46920"
"In post","2021","No function","Other Cabinet Office Agencies","North West (England)","Male","40","40","48620","52000"
"In post","2021","No function","Other Cabinet Office Agencies","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Other Cabinet Office Agencies","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Other Cabinet Office Agencies","Wales","Female","15","15","[c]","[c]"
"In post","2021","No function","Other Cabinet Office Agencies","Wales","Male","10","10","[c]","[c]"
"In post","2021","No function","Other Cabinet Office Agencies","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Other Cabinet Office Agencies","West Midlands (England)","Male","10","10","[c]","[c]"
"In post","2021","No function","Scottish Government","Scotland","Female","2735","2540","28850","26570"
"In post","2021","No function","Scottish Government","Scotland","Male","3395","3190","31900","33650"
"In post","2021","No function","The National Archives","London","Female","190","180","34310","31150"
"In post","2021","No function","The National Archives","London","Male","145","140","34230","28940"
"In post","2021","No function","United Kingdom Statistics Authority","London","Female","30","30","[c]","[c]"
"In post","2021","No function","United Kingdom Statistics Authority","London","Male","20","20","[c]","[c]"
"In post","2021","No function","United Kingdom Statistics Authority","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","United Kingdom Statistics Authority","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","United Kingdom Statistics Authority","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","United Kingdom Statistics Authority","South East (England)","Female","925","695","24290","20830"
"In post","2021","No function","United Kingdom Statistics Authority","South East (England)","Male","700","520","23780","19520"
"In post","2021","No function","United Kingdom Statistics Authority","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","United Kingdom Statistics Authority","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","United Kingdom Statistics Authority","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","United Kingdom Statistics Authority","Wales","Female","605","550","27430","23050"
"In post","2021","No function","United Kingdom Statistics Authority","Wales","Male","275","265","29870","25550"
"In post","2021","No function","United Kingdom Statistics Authority","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Wales Office","London","Female","5","5","[c]","[c]"
"In post","2021","No function","Wales Office","London","Male","10","10","[c]","[c]"
"In post","2021","No function","Wales Office","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Wales Office","Wales","Male","10","10","[c]","[c]"
"In post","2021","No function","Water Services Regulation Authority","London","Female","15","15","[c]","[c]"
"In post","2021","No function","Water Services Regulation Authority","London","Male","20","20","[c]","[c]"
"In post","2021","No function","Water Services Regulation Authority","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Water Services Regulation Authority","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Water Services Regulation Authority","West Midlands (England)","Female","40","40","49310","40680"
"In post","2021","No function","Water Services Regulation Authority","West Midlands (England)","Male","40","40","55680","51630"
"In post","2021","Project Delivery","Attorney General's Departments","London","Female","15","15","[c]","[c]"
"In post","2021","Project Delivery","Attorney General's Departments","London","Male","25","25","[c]","[c]"
"In post","2021","Project Delivery","Attorney General's Departments","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Attorney General's Departments","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Cabinet Office","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Cabinet Office","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Cabinet Office","London","Female","90","85","64630","58800"
"In post","2021","Project Delivery","Cabinet Office","London","Male","90","90","76200","64500"
"In post","2021","Project Delivery","Cabinet Office","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Cabinet Office","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Cabinet Office","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Cabinet Office","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Cabinet Office","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Cabinet Office","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Cabinet Office","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Cabinet Office","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Chancellor's other departments","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Chancellor's other departments","London","Male","5","5","[c]","[c]"
"In post","2021","Project Delivery","Chancellor's other departments","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Chancellor's other departments","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Chancellor's other departments","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Chancellor's other departments","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Charity Commission","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Charity Commission","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Charity Commission","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Charity Commission","North West (England)","Male","10","10","[c]","[c]"
"In post","2021","Project Delivery","Charity Commission","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Charity Commission","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Charity Commission","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Charity Commission","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Competition and Markets Authority","London","Female","180","170","59350","55930"
"In post","2021","Project Delivery","Competition and Markets Authority","London","Male","155","155","63700","59900"
"In post","2021","Project Delivery","Competition and Markets Authority","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Competition and Markets Authority","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Competition and Markets Authority","Scotland","Female","20","20","[c]","[c]"
"In post","2021","Project Delivery","Competition and Markets Authority","Scotland","Male","10","10","[c]","[c]"
"In post","2021","Project Delivery","Competition and Markets Authority","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Competition and Markets Authority","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Female","5","5","[c]","[c]"
"In post","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Male","15","15","[c]","[c]"
"In post","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","East of England","Female","5","5","[c]","[c]"
"In post","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","East of England","Male","5","5","[c]","[c]"
"In post","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","London","Female","125","120","47500","43750"
"In post","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","London","Male","130","130","49750","52080"
"In post","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","North East (England)","Female","10","10","[c]","[c]"
"In post","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","North West (England)","Male","10","10","[c]","[c]"
"In post","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","Scotland","Female","5","5","[c]","[c]"
"In post","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","Scotland","Male","20","20","[c]","[c]"
"In post","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","South East (England)","Female","10","10","[c]","[c]"
"In post","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","South East (England)","Male","15","15","[c]","[c]"
"In post","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","South West (England)","Female","195","185","40040","39650"
"In post","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","South West (England)","Male","235","235","43860","41900"
"In post","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","Wales","Female","25","25","[c]","[c]"
"In post","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","Wales","Male","35","35","45370","40510"
"In post","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Female","10","10","[c]","[c]"
"In post","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Male","10","10","[c]","[c]"
"In post","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Female","5","5","[c]","[c]"
"In post","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Male","5","5","[c]","[c]"
"In post","2021","Project Delivery","Department for Digital, Culture, Media and Sport","London","Female","90","90","47710","51730"
"In post","2021","Project Delivery","Department for Digital, Culture, Media and Sport","London","Male","80","80","53290","51730"
"In post","2021","Project Delivery","Department for Digital, Culture, Media and Sport","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Department for Digital, Culture, Media and Sport","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Department for Digital, Culture, Media and Sport","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Department for Digital, Culture, Media and Sport","North West (England)","Female","20","20","[c]","[c]"
"In post","2021","Project Delivery","Department for Digital, Culture, Media and Sport","North West (England)","Male","15","15","[c]","[c]"
"In post","2021","Project Delivery","Department for Digital, Culture, Media and Sport","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Department for Digital, Culture, Media and Sport","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Department for Digital, Culture, Media and Sport","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Department for Digital, Culture, Media and Sport","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Department for Education","East Midlands (England)","Female","35","30","40400","36780"
"In post","2021","Project Delivery","Department for Education","East Midlands (England)","Male","10","10","[c]","[c]"
"In post","2021","Project Delivery","Department for Education","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Department for Education","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Department for Education","London","Female","110","105","51780","54400"
"In post","2021","Project Delivery","Department for Education","London","Male","85","85","55260","58440"
"In post","2021","Project Delivery","Department for Education","North East (England)","Female","15","15","[c]","[c]"
"In post","2021","Project Delivery","Department for Education","North East (England)","Male","10","10","[c]","[c]"
"In post","2021","Project Delivery","Department for Education","North West (England)","Female","45","45","41650","36960"
"In post","2021","Project Delivery","Department for Education","North West (England)","Male","55","50","44240","37100"
"In post","2021","Project Delivery","Department for Education","South West (England)","Female","10","10","[c]","[c]"
"In post","2021","Project Delivery","Department for Education","South West (England)","Male","10","10","[c]","[c]"
"In post","2021","Project Delivery","Department for Education","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Department for Education","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Department for Education","West Midlands (England)","Female","20","20","[c]","[c]"
"In post","2021","Project Delivery","Department for Education","West Midlands (England)","Male","10","10","[c]","[c]"
"In post","2021","Project Delivery","Department for Education","Yorkshire and The Humber","Female","65","60","41420","38700"
"In post","2021","Project Delivery","Department for Education","Yorkshire and The Humber","Male","50","50","46840","49990"
"In post","2021","Project Delivery","Department for Environment, Food and Rural Affairs","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Department for Environment, Food and Rural Affairs","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Department for Environment, Food and Rural Affairs","East of England","Female","35","30","31590","29270"
"In post","2021","Project Delivery","Department for Environment, Food and Rural Affairs","East of England","Male","20","20","[c]","[c]"
"In post","2021","Project Delivery","Department for Environment, Food and Rural Affairs","London","Female","60","55","44730","39450"
"In post","2021","Project Delivery","Department for Environment, Food and Rural Affairs","London","Male","50","45","42240","33320"
"In post","2021","Project Delivery","Department for Environment, Food and Rural Affairs","North East (England)","Female","35","35","42790","42190"
"In post","2021","Project Delivery","Department for Environment, Food and Rural Affairs","North East (England)","Male","35","35","40230","36970"
"In post","2021","Project Delivery","Department for Environment, Food and Rural Affairs","North West (England)","Female","55","45","30240","29450"
"In post","2021","Project Delivery","Department for Environment, Food and Rural Affairs","North West (England)","Male","30","30","[c]","[c]"
"In post","2021","Project Delivery","Department for Environment, Food and Rural Affairs","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Department for Environment, Food and Rural Affairs","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Department for Environment, Food and Rural Affairs","South East (England)","Female","10","10","[c]","[c]"
"In post","2021","Project Delivery","Department for Environment, Food and Rural Affairs","South East (England)","Male","10","10","[c]","[c]"
"In post","2021","Project Delivery","Department for Environment, Food and Rural Affairs","South West (England)","Female","40","40","39550","36520"
"In post","2021","Project Delivery","Department for Environment, Food and Rural Affairs","South West (England)","Male","35","35","40230","37410"
"In post","2021","Project Delivery","Department for Environment, Food and Rural Affairs","Wales","Female","5","5","[c]","[c]"
"In post","2021","Project Delivery","Department for Environment, Food and Rural Affairs","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Department for Environment, Food and Rural Affairs","West Midlands (England)","Female","20","20","[c]","[c]"
"In post","2021","Project Delivery","Department for Environment, Food and Rural Affairs","West Midlands (England)","Male","15","15","[c]","[c]"
"In post","2021","Project Delivery","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Female","25","25","[c]","[c]"
"In post","2021","Project Delivery","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Male","25","25","[c]","[c]"
"In post","2021","Project Delivery","Department for International Trade","London","Female","25","25","[c]","[c]"
"In post","2021","Project Delivery","Department for International Trade","London","Male","20","20","[c]","[c]"
"In post","2021","Project Delivery","Department for International Trade","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Department for International Trade","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Department for Transport","East Midlands (England)","Female","10","10","[c]","[c]"
"In post","2021","Project Delivery","Department for Transport","East Midlands (England)","Male","10","10","[c]","[c]"
"In post","2021","Project Delivery","Department for Transport","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Department for Transport","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Department for Transport","London","Female","185","180","51220","45140"
"In post","2021","Project Delivery","Department for Transport","London","Male","230","230","57440","54760"
"In post","2021","Project Delivery","Department for Transport","North East (England)","Female","5","5","[c]","[c]"
"In post","2021","Project Delivery","Department for Transport","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Department for Transport","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Department for Transport","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Department for Transport","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Department for Transport","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Department for Transport","South West (England)","Female","15","15","[c]","[c]"
"In post","2021","Project Delivery","Department for Transport","South West (England)","Male","10","10","[c]","[c]"
"In post","2021","Project Delivery","Department for Transport","Wales","Female","45","45","37340","33350"
"In post","2021","Project Delivery","Department for Transport","Wales","Male","55","55","41420","39470"
"In post","2021","Project Delivery","Department for Transport","West Midlands (England)","Female","10","10","[c]","[c]"
"In post","2021","Project Delivery","Department for Transport","West Midlands (England)","Male","5","5","[c]","[c]"
"In post","2021","Project Delivery","Department for Transport","Yorkshire and The Humber","Female","5","5","[c]","[c]"
"In post","2021","Project Delivery","Department for Transport","Yorkshire and The Humber","Male","5","5","[c]","[c]"
"In post","2021","Project Delivery","Department for Work and Pensions","East Midlands (England)","Female","20","15","[c]","[c]"
"In post","2021","Project Delivery","Department for Work and Pensions","East Midlands (England)","Male","5","5","[c]","[c]"
"In post","2021","Project Delivery","Department for Work and Pensions","North West (England)","Female","10","10","[c]","[c]"
"In post","2021","Project Delivery","Department for Work and Pensions","North West (England)","Male","5","5","[c]","[c]"
"In post","2021","Project Delivery","Department for Work and Pensions","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Department for Work and Pensions","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Department of Health and Social Care","London","Female","10","10","[c]","[c]"
"In post","2021","Project Delivery","Department of Health and Social Care","London","Male","5","5","[c]","[c]"
"In post","2021","Project Delivery","Department of Health and Social Care","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Department of Health and Social Care","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","ESTYN","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","ESTYN","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Food Standards Agency","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Food Standards Agency","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Food Standards Agency","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Food Standards Agency","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Food Standards Agency","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Food Standards Agency","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Food Standards Agency","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Food Standards Agency","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Food Standards Agency","Yorkshire and The Humber","Female","5","5","[c]","[c]"
"In post","2021","Project Delivery","Food Standards Agency","Yorkshire and The Humber","Male","5","5","[c]","[c]"
"In post","2021","Project Delivery","Foreign, Commonwealth and Development Office","London","Female","620","590","50960","53000"
"In post","2021","Project Delivery","Foreign, Commonwealth and Development Office","London","Male","405","400","54680","55060"
"In post","2021","Project Delivery","Foreign, Commonwealth and Development Office","Overseas","Female","260","260","58800","58030"
"In post","2021","Project Delivery","Foreign, Commonwealth and Development Office","Overseas","Male","250","250","59410","58000"
"In post","2021","Project Delivery","Foreign, Commonwealth and Development Office","Scotland","Female","270","260","41840","33930"
"In post","2021","Project Delivery","Foreign, Commonwealth and Development Office","Scotland","Male","155","155","43720","39630"
"In post","2021","Project Delivery","Foreign, Commonwealth and Development Office","South East (England)","Female","55","55","34020","30700"
"In post","2021","Project Delivery","Foreign, Commonwealth and Development Office","South East (England)","Male","35","35","44810","43330"
"In post","2021","Project Delivery","HM Land Registry","East Midlands (England)","Female","15","15","[c]","[c]"
"In post","2021","Project Delivery","HM Land Registry","East Midlands (England)","Male","10","10","[c]","[c]"
"In post","2021","Project Delivery","HM Land Registry","East of England","Female","5","5","[c]","[c]"
"In post","2021","Project Delivery","HM Land Registry","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","HM Land Registry","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","HM Land Registry","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","HM Land Registry","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","HM Land Registry","North East (England)","Male","10","10","[c]","[c]"
"In post","2021","Project Delivery","HM Land Registry","North West (England)","Female","10","10","[c]","[c]"
"In post","2021","Project Delivery","HM Land Registry","North West (England)","Male","15","15","[c]","[c]"
"In post","2021","Project Delivery","HM Land Registry","South West (England)","Female","25","20","[c]","[c]"
"In post","2021","Project Delivery","HM Land Registry","South West (England)","Male","20","20","[c]","[c]"
"In post","2021","Project Delivery","HM Land Registry","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","HM Land Registry","Wales","Male","[c]","[c]","[c]","[c]"
