"Status","Year","Disability","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Undeclared","Statistics","Undeclared","25","25","[c]","[c]"
"In post","2021","Undeclared","Statistics","Unknown","25","25","[c]","[c]"
"In post","2021","Undeclared","Tax","Heterosexual / straight","230","220","35370","31810"
"In post","2021","Undeclared","Tax","LGBO","25","25","[c]","[c]"
"In post","2021","Undeclared","Tax","Undeclared","545","505","39370","35000"
"In post","2021","Undeclared","Tax","Unknown","60","55","38920","35000"
"In post","2021","Undeclared","Unknown","Heterosexual / straight","2580","2405","29120","27570"
"In post","2021","Undeclared","Unknown","LGBO","230","220","29530","27570"
"In post","2021","Undeclared","Unknown","Undeclared","1185","1125","31160","27570"
"In post","2021","Undeclared","Unknown","Unknown","870","785","28510","27570"
"In post","2021","Undeclared","Veterinarian","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Undeclared","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Veterinarian","Undeclared","20","20","[c]","[c]"
"In post","2021","Undeclared","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Commercial","Heterosexual / straight","395","380","37400","35290"
"In post","2021","Unknown","Commercial","LGBO","20","20","[c]","[c]"
"In post","2021","Unknown","Commercial","Undeclared","50","50","39020","39440"
"In post","2021","Unknown","Commercial","Unknown","520","500","39460","36820"
"In post","2021","Unknown","Communications","Heterosexual / straight","265","255","39780","36070"
"In post","2021","Unknown","Communications","LGBO","25","25","[c]","[c]"
"In post","2021","Unknown","Communications","Undeclared","45","45","41540","35970"
"In post","2021","Unknown","Communications","Unknown","625","605","42810","38690"
"In post","2021","Unknown","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Corporate Finance","Unknown","15","15","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","Unknown","115","115","40260","34500"
"In post","2021","Unknown","Digital, Data and Technology","Heterosexual / straight","750","735","40570","37410"
"In post","2021","Unknown","Digital, Data and Technology","LGBO","60","60","38390","35190"
"In post","2021","Unknown","Digital, Data and Technology","Undeclared","170","165","38120","35230"
"In post","2021","Unknown","Digital, Data and Technology","Unknown","2180","2145","41220","38150"
"In post","2021","Unknown","Economics","Heterosexual / straight","140","140","42180","35340"
"In post","2021","Unknown","Economics","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","Economics","Undeclared","15","15","[c]","[c]"
"In post","2021","Unknown","Economics","Unknown","375","370","43080","36160"
"In post","2021","Unknown","Finance","Heterosexual / straight","385","370","40760","36820"
"In post","2021","Unknown","Finance","LGBO","15","15","[c]","[c]"
"In post","2021","Unknown","Finance","Undeclared","95","90","40010","39770"
"In post","2021","Unknown","Finance","Unknown","925","875","37010","32790"
"In post","2021","Unknown","Human Resources","Heterosexual / straight","485","460","35290","30660"
"In post","2021","Unknown","Human Resources","LGBO","30","30","[c]","[c]"
"In post","2021","Unknown","Human Resources","Undeclared","65","55","31640","29350"
"In post","2021","Unknown","Human Resources","Unknown","590","565","35170","31810"
"In post","2021","Unknown","Inspector of Education and Training","Heterosexual / straight","40","40","55870","51360"
"In post","2021","Unknown","Inspector of Education and Training","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Inspector of Education and Training","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","Inspector of Education and Training","Unknown","25","25","[c]","[c]"
"In post","2021","Unknown","Intelligence Analysis","Heterosexual / straight","105","100","43470","40580"
"In post","2021","Unknown","Intelligence Analysis","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","Intelligence Analysis","Undeclared","15","15","[c]","[c]"
"In post","2021","Unknown","Intelligence Analysis","Unknown","275","270","44100","41190"
"In post","2021","Unknown","Internal Audit","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Unknown","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","Unknown","30","25","[c]","[c]"
"In post","2021","Unknown","International Trade","Heterosexual / straight","140","140","48310","40000"
"In post","2021","Unknown","International Trade","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","International Trade","Undeclared","10","10","[c]","[c]"
"In post","2021","Unknown","International Trade","Unknown","380","375","44470","38540"
"In post","2021","Unknown","Knowledge and Information Management","Heterosexual / straight","75","75","40220","35750"
"In post","2021","Unknown","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Knowledge and Information Management","Undeclared","35","35","42520","39080"
"In post","2021","Unknown","Knowledge and Information Management","Unknown","230","210","37840","35280"
"In post","2021","Unknown","Legal","Heterosexual / straight","660","625","44870","48080"
"In post","2021","Unknown","Legal","LGBO","35","35","39570","38550"
"In post","2021","Unknown","Legal","Undeclared","105","95","44910","45190"
"In post","2021","Unknown","Legal","Unknown","1690","1605","43350","36230"
"In post","2021","Unknown","Medicine","Heterosexual / straight","240","215","57000","40860"
"In post","2021","Unknown","Medicine","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Undeclared","45","40","63880","45100"
"In post","2021","Unknown","Medicine","Unknown","420","375","60820","44500"
"In post","2021","Unknown","Operational Delivery","Heterosexual / straight","7440","6945","31210","28840"
"In post","2021","Unknown","Operational Delivery","LGBO","435","425","29030","26300"
"In post","2021","Unknown","Operational Delivery","Undeclared","2290","2075","28320","25560"
"In post","2021","Unknown","Operational Delivery","Unknown","22765","21190","26200","23520"
"In post","2021","Unknown","Operational Research","Heterosexual / straight","35","35","42180","37320"
"In post","2021","Unknown","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","Operational Research","Unknown","125","120","42420","39040"
"In post","2021","Unknown","Other","Heterosexual / straight","1250","1200","30120","26670"
"In post","2021","Unknown","Other","LGBO","40","40","31460","25810"
"In post","2021","Unknown","Other","Undeclared","265","250","32830","26670"
"In post","2021","Unknown","Other","Unknown","3785","3695","36020","32700"
"In post","2021","Unknown","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","Planning Inspectors","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","Unknown","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning Inspectors","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","Planning Inspectors","Unknown","30","25","56620","47660"
"In post","2021","Unknown","Policy","Heterosexual / straight","1235","1210","45620","40260"
"In post","2021","Unknown","Policy","LGBO","155","155","45070","40230"
"In post","2021","Unknown","Policy","Undeclared","230","225","44200","40050"
"In post","2021","Unknown","Policy","Unknown","3650","3570","46340","40990"
"In post","2021","Unknown","Project Delivery","Heterosexual / straight","705","680","42310","39550"
"In post","2021","Unknown","Project Delivery","LGBO","35","35","45760","41360"
"In post","2021","Unknown","Project Delivery","Undeclared","145","145","44480","40580"
"In post","2021","Unknown","Project Delivery","Unknown","1265","1230","42210","38630"
"In post","2021","Unknown","Property","Heterosexual / straight","255","250","32540","30500"
"In post","2021","Unknown","Property","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","Property","Undeclared","60","60","34710","33300"
"In post","2021","Unknown","Property","Unknown","710","680","32400","29450"
"In post","2021","Unknown","Psychology","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Unknown","Psychology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Psychology","Unknown","130","125","33730","30690"
"In post","2021","Unknown","Science and Engineering","Heterosexual / straight","590","570","40420","38070"
"In post","2021","Unknown","Science and Engineering","LGBO","20","20","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","Undeclared","135","125","44450","42150"
"In post","2021","Unknown","Science and Engineering","Unknown","1590","1520","39220","37320"
"In post","2021","Unknown","Security","Heterosexual / straight","700","685","30750","28170"
"In post","2021","Unknown","Security","LGBO","40","40","29170","27680"
"In post","2021","Unknown","Security","Undeclared","130","130","34840","39070"
"In post","2021","Unknown","Security","Unknown","930","920","31030","28090"
"In post","2021","Unknown","Social Research","Heterosexual / straight","135","130","35040","32540"
"In post","2021","Unknown","Social Research","LGBO","15","15","[c]","[c]"
"In post","2021","Unknown","Social Research","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","Social Research","Unknown","120","115","37720","36160"
"In post","2021","Unknown","Statistics","Heterosexual / straight","145","140","40810","37020"
"In post","2021","Unknown","Statistics","LGBO","20","20","[c]","[c]"
"In post","2021","Unknown","Statistics","Undeclared","20","15","[c]","[c]"
"In post","2021","Unknown","Statistics","Unknown","240","230","39010","36160"
"In post","2021","Unknown","Tax","Heterosexual / straight","410","380","34510","31810"
"In post","2021","Unknown","Tax","LGBO","20","20","[c]","[c]"
"In post","2021","Unknown","Tax","Undeclared","85","80","37060","32520"
"In post","2021","Unknown","Tax","Unknown","5300","5070","27630","25560"
"In post","2021","Unknown","Unknown","Heterosexual / straight","2330","2220","39820","34550"
"In post","2021","Unknown","Unknown","LGBO","140","135","37160","32190"
"In post","2021","Unknown","Unknown","Undeclared","190","180","40150","35110"
"In post","2021","Unknown","Unknown","Unknown","11215","10880","36830","29290"
"In post","2021","Unknown","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Veterinarian","Unknown","35","30","42280","37240"
"Leaver CS","2021","Declared disabled","Commercial","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data and Technology","Heterosexual / straight","30","[c]","35300","31460"
"Leaver CS","2021","Declared disabled","Digital, Data and Technology","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Economics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Intelligence Analysis","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Knowledge and Information Management","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Medicine","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Medicine","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Operational Delivery","Heterosexual / straight","620","[c]","26170","21640"
"Leaver CS","2021","Declared disabled","Operational Delivery","LGBO","60","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Operational Delivery","Undeclared","115","[c]","26680","22510"
"Leaver CS","2021","Declared disabled","Operational Delivery","Unknown","50","[c]","28860","25210"
"Leaver CS","2021","Declared disabled","Operational Research","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other","Heterosexual / straight","115","[c]","28150","25970"
"Leaver CS","2021","Declared disabled","Other","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Planning","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Planning","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Heterosexual / straight","35","[c]","39540","34730"
"Leaver CS","2021","Declared disabled","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Psychology","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Psychology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Science and Engineering","Heterosexual / straight","50","[c]","27560","26910"
"Leaver CS","2021","Declared disabled","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Science and Engineering","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Science and Engineering","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Social Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Heterosexual / straight","575","[c]","27540","26890"
"Leaver CS","2021","Declared disabled","Unknown","LGBO","70","[c]","29190","27570"
"Leaver CS","2021","Declared disabled","Unknown","Undeclared","90","[c]","27370","26890"
"Leaver CS","2021","Declared disabled","Unknown","Unknown","745","[c]","25640","26890"
"Leaver CS","2021","Declared disabled","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Commercial","Heterosexual / straight","95","[c]","41570","39520"
"Leaver CS","2021","Declared non-disabled","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Commercial","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Commercial","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Communications","Heterosexual / straight","105","[c]","37610","33260"
"Leaver CS","2021","Declared non-disabled","Communications","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Communications","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Communications","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Counter Fraud","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Counter Fraud","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data and Technology","Heterosexual / straight","170","[c]","44530","40000"
"Leaver CS","2021","Declared non-disabled","Digital, Data and Technology","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data and Technology","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data and Technology","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Economics","Heterosexual / straight","45","[c]","41360","33610"
"Leaver CS","2021","Declared non-disabled","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Economics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","Heterosexual / straight","135","[c]","42760","39800"
"Leaver CS","2021","Declared non-disabled","Finance","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","Heterosexual / straight","155","[c]","38950","34260"
"Leaver CS","2021","Declared non-disabled","Human Resources","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Inspector of Education and Training","Heterosexual / straight","55","[c]","68120","75500"
"Leaver CS","2021","Declared non-disabled","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Inspector of Education and Training","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Intelligence Analysis","Heterosexual / straight","40","[c]","34930","32430"
"Leaver CS","2021","Declared non-disabled","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Intelligence Analysis","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Intelligence Analysis","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Internal Audit","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","International Trade","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Knowledge and Information Management","Heterosexual / straight","55","[c]","33290","31630"
"Leaver CS","2021","Declared non-disabled","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Knowledge and Information Management","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","Heterosexual / straight","190","[c]","54610","54200"
"Leaver CS","2021","Declared non-disabled","Legal","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","Unknown","50","[c]","53820","55610"
"Leaver CS","2021","Declared non-disabled","Medicine","Heterosexual / straight","135","[c]","52380","37890"
"Leaver CS","2021","Declared non-disabled","Medicine","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Medicine","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Medicine","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Operational Delivery","Heterosexual / straight","3470","[c]","28110","23360"
"Leaver CS","2021","Declared non-disabled","Operational Delivery","LGBO","185","[c]","27280","21590"
"Leaver CS","2021","Declared non-disabled","Operational Delivery","Undeclared","410","[c]","27870","24280"
"Leaver CS","2021","Declared non-disabled","Operational Delivery","Unknown","410","[c]","30560","23940"
"Leaver CS","2021","Declared non-disabled","Operational Research","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
