"Status","Year","Function_of_post","Region_ITL1","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Legal","Scotland","Outside London","EO","455","420","28640","29350"
"In post","2021","Legal","Scotland","Outside London","G6","45","45","73120","73280"
"In post","2021","Legal","Scotland","Outside London","G7","205","195","62440","63670"
"In post","2021","Legal","Scotland","Outside London","HEO","180","170","33720","35230"
"In post","2021","Legal","Scotland","Outside London","SCS level","30","30","88880","83230"
"In post","2021","Legal","Scotland","Outside London","SEO","535","500","46590","45190"
"In post","2021","Legal","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Legal","South East (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Legal","South East (England)","Outside London","AO","155","145","22790","23520"
"In post","2021","Legal","South East (England)","Outside London","EO","165","150","28460","27760"
"In post","2021","Legal","South East (England)","Outside London","G6","25","25","73780","74460"
"In post","2021","Legal","South East (England)","Outside London","G7","335","300","57810","57540"
"In post","2021","Legal","South East (England)","Outside London","HEO","100","95","35100","35020"
"In post","2021","Legal","South East (England)","Outside London","SCS level","10","10","[c]","[c]"
"In post","2021","Legal","South East (England)","Outside London","SEO","110","95","42060","42080"
"In post","2021","Legal","South West (England)","Outside London","AO","65","60","21630","21950"
"In post","2021","Legal","South West (England)","Outside London","EO","85","80","26940","27130"
"In post","2021","Legal","South West (England)","Outside London","G6","25","25","68080","66410"
"In post","2021","Legal","South West (England)","Outside London","G7","210","190","55460","55610"
"In post","2021","Legal","South West (England)","Outside London","HEO","90","85","33190","33290"
"In post","2021","Legal","South West (England)","Outside London","SCS level","10","10","80740","76960"
"In post","2021","Legal","South West (England)","Outside London","SEO","90","80","40360","40580"
"In post","2021","Legal","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Wales","Outside London","AO","80","75","21930","21950"
"In post","2021","Legal","Wales","Outside London","EO","60","60","27200","28430"
"In post","2021","Legal","Wales","Outside London","G6","15","15","72990","70860"
"In post","2021","Legal","Wales","Outside London","G7","205","185","54750","55610"
"In post","2021","Legal","Wales","Outside London","HEO","90","85","32760","31810"
"In post","2021","Legal","Wales","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","Legal","Wales","Outside London","SEO","85","80","39880","40640"
"In post","2021","Legal","West Midlands (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Legal","West Midlands (England)","Outside London","AO","140","130","21690","21950"
"In post","2021","Legal","West Midlands (England)","Outside London","EO","140","130","26410","25920"
"In post","2021","Legal","West Midlands (England)","Outside London","G6","25","25","73290","68740"
"In post","2021","Legal","West Midlands (England)","Outside London","G7","275","255","55200","55610"
"In post","2021","Legal","West Midlands (England)","Outside London","HEO","100","100","32920","31810"
"In post","2021","Legal","West Midlands (England)","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","Legal","West Midlands (England)","Outside London","SEO","110","100","41170","43070"
"In post","2021","Legal","Yorkshire and The Humber","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Yorkshire and The Humber","Outside London","AO","185","165","21680","21950"
"In post","2021","Legal","Yorkshire and The Humber","Outside London","EO","165","150","26910","27130"
"In post","2021","Legal","Yorkshire and The Humber","Outside London","G6","45","45","68510","67070"
"In post","2021","Legal","Yorkshire and The Humber","Outside London","G7","420","375","55690","55610"
"In post","2021","Legal","Yorkshire and The Humber","Outside London","HEO","155","150","31700","31810"
"In post","2021","Legal","Yorkshire and The Humber","Outside London","SCS level","15","15","87370","84360"
"In post","2021","Legal","Yorkshire and The Humber","Outside London","SEO","85","75","40560","40950"
"In post","2021","No function","East Midlands (England)","Outside London","AA","740","680","19770","20600"
"In post","2021","No function","East Midlands (England)","Outside London","AO","4255","3905","23280","22350"
"In post","2021","No function","East Midlands (England)","Outside London","EO","2080","1935","26910","26780"
"In post","2021","No function","East Midlands (England)","Outside London","G6","130","125","71360","66220"
"In post","2021","No function","East Midlands (England)","Outside London","G7","460","440","55840","52580"
"In post","2021","No function","East Midlands (England)","Outside London","HEO","1520","1430","32790","31810"
"In post","2021","No function","East Midlands (England)","Outside London","SCS level","45","45","92550","90240"
"In post","2021","No function","East Midlands (England)","Outside London","SEO","795","760","42740","40080"
"In post","2021","No function","East Midlands (England)","Outside London","Unknown","960","875","29380","28200"
"In post","2021","No function","East of England","Outside London","AA","830","755","20240","20600"
"In post","2021","No function","East of England","Outside London","AO","3330","3120","26070","25850"
"In post","2021","No function","East of England","Outside London","EO","1500","1415","28520","27130"
"In post","2021","No function","East of England","Outside London","G6","80","80","73610","67830"
"In post","2021","No function","East of England","Outside London","G7","275","270","58130","53760"
"In post","2021","No function","East of England","Outside London","HEO","925","865","33540","32490"
"In post","2021","No function","East of England","Outside London","SCS level","55","50","106740","104550"
"In post","2021","No function","East of England","Outside London","SEO","545","515","44960","43440"
"In post","2021","No function","East of England","Outside London","Unknown","1010","925","28550","28200"
"In post","2021","No function","London","London","AA","1120","1040","22360","22650"
"In post","2021","No function","London","London","AO","5655","5355","27070","24680"
"In post","2021","No function","London","London","EO","5990","5780","29880","29300"
"In post","2021","No function","London","London","G6","3075","2980","67920","66230"
"In post","2021","No function","London","London","G7","8005","7805","55780","54400"
"In post","2021","No function","London","London","HEO","9800","9610","34580","33960"
"In post","2021","No function","London","London","SCS level","2030","1930","89270","79170"
"In post","2021","No function","London","London","SEO","5340","5195","42350","40920"
"In post","2021","No function","London","London","Unknown","1550","1490","33490","32090"
"In post","2021","No function","North East (England)","Outside London","AA","905","740","20040","20070"
"In post","2021","No function","North East (England)","Outside London","AO","6240","5335","22350","21440"
"In post","2021","No function","North East (England)","Outside London","EO","2140","1950","26910","26470"
"In post","2021","No function","North East (England)","Outside London","G6","100","95","66460","64670"
"In post","2021","No function","North East (England)","Outside London","G7","365","355","52020","52580"
"In post","2021","No function","North East (England)","Outside London","HEO","1255","1185","32210","31810"
"In post","2021","No function","North East (England)","Outside London","SCS level","30","30","94810","93000"
"In post","2021","No function","North East (England)","Outside London","SEO","640","600","41160","38630"
"In post","2021","No function","North East (England)","Outside London","Unknown","695","650","29200","28200"
"In post","2021","No function","North West (England)","Outside London","AA","1155","1040","19790","20600"
"In post","2021","No function","North West (England)","Outside London","AO","8600","7750","22580","21170"
"In post","2021","No function","North West (England)","Outside London","EO","4325","4035","27450","26700"
"In post","2021","No function","North West (England)","Outside London","G6","285","275","68230","64670"
"In post","2021","No function","North West (England)","Outside London","G7","965","935","54340","52580"
"In post","2021","No function","North West (England)","Outside London","HEO","2855","2710","33000","31810"
"In post","2021","No function","North West (England)","Outside London","SCS level","100","95","93830","91510"
"In post","2021","No function","North West (England)","Outside London","SEO","1555","1480","42130","39390"
"In post","2021","No function","North West (England)","Outside London","Unknown","1845","1715","29520","30210"
"In post","2021","No function","Northern Ireland","Outside London","AA","10","10","20070","20070"
"In post","2021","No function","Northern Ireland","Outside London","AO","695","630","20560","20140"
"In post","2021","No function","Northern Ireland","Outside London","EO","445","410","26740","25560"
"In post","2021","No function","Northern Ireland","Outside London","G6","20","20","65330","64670"
"In post","2021","No function","Northern Ireland","Outside London","G7","120","115","52850","52580"
"In post","2021","No function","Northern Ireland","Outside London","HEO","330","315","32990","31810"
"In post","2021","No function","Northern Ireland","Outside London","SCS level","10","10","[c]","[c]"
"In post","2021","No function","Northern Ireland","Outside London","SEO","145","140","38900","38630"
"In post","2021","No function","Overseas","Overseas","AO","25","25","23240","23000"
"In post","2021","No function","Overseas","Overseas","EO","45","45","28860","28680"
"In post","2021","No function","Overseas","Overseas","G6","245","245","64980","64640"
"In post","2021","No function","Overseas","Overseas","G7","455","450","56130","55010"
"In post","2021","No function","Overseas","Overseas","HEO","540","540","35250","34220"
"In post","2021","No function","Overseas","Overseas","SCS level","240","240","86720","76330"
"In post","2021","No function","Overseas","Overseas","SEO","250","250","50070","43040"
"In post","2021","No function","Scotland","Outside London","AA","210","180","20090","20810"
"In post","2021","No function","Scotland","Outside London","AO","4575","4160","21900","21400"
"In post","2021","No function","Scotland","Outside London","EO","4095","3830","29710","30080"
"In post","2021","No function","Scotland","Outside London","G6","155","150","69280","64980"
"In post","2021","No function","Scotland","Outside London","G7","445","425","55170","52580"
"In post","2021","No function","Scotland","Outside London","HEO","2070","1945","33970","32100"
"In post","2021","No function","Scotland","Outside London","SCS level","30","25","85560","83150"
"In post","2021","No function","Scotland","Outside London","SEO","860","800","46460","42520"
"In post","2021","No function","South East (England)","Outside London","AA","1605","1355","20610","20600"
"In post","2021","No function","South East (England)","Outside London","AO","6255","5680","26050","25790"
"In post","2021","No function","South East (England)","Outside London","EO","2800","2640","29080","27810"
"In post","2021","No function","South East (England)","Outside London","G6","185","175","72650","68380"
"In post","2021","No function","South East (England)","Outside London","G7","975","930","53550","51970"
"In post","2021","No function","South East (England)","Outside London","HEO","1860","1775","33740","32560"
"In post","2021","No function","South East (England)","Outside London","SCS level","65","55","101030","1e+05"
"In post","2021","No function","South East (England)","Outside London","SEO","1195","1145","42670","40070"
"In post","2021","No function","South East (England)","Outside London","Unknown","1320","1205","29200","28200"
"In post","2021","No function","South West (England)","Outside London","AA","650","600","19510","20600"
"In post","2021","No function","South West (England)","Outside London","AO","3525","3270","23560","22350"
"In post","2021","No function","South West (England)","Outside London","EO","2205","2040","27370","26780"
"In post","2021","No function","South West (England)","Outside London","G6","495","450","66390","65270"
"In post","2021","No function","South West (England)","Outside London","G7","1390","1335","51100","48990"
"In post","2021","No function","South West (England)","Outside London","HEO","2270","2135","32210","31810"
"In post","2021","No function","South West (England)","Outside London","SCS level","90","85","99200","94720"
"In post","2021","No function","South West (England)","Outside London","SEO","1555","1470","40780","38700"
"In post","2021","No function","South West (England)","Outside London","Unknown","900","810","29410","28200"
"In post","2021","No function","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Unknown","AO","15","15","21180","20920"
"In post","2021","No function","Unknown","Unknown","EO","20","20","30460","29040"
"In post","2021","No function","Unknown","Unknown","G6","15","15","65210","64500"
"In post","2021","No function","Unknown","Unknown","G7","50","50","54400","54700"
"In post","2021","No function","Unknown","Unknown","HEO","440","435","32120","32000"
"In post","2021","No function","Unknown","Unknown","SCS level","10","10","80900","74420"
"In post","2021","No function","Unknown","Unknown","SEO","40","40","45790","45760"
"In post","2021","No function","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Wales","Outside London","AA","1575","1260","18420","18060"
"In post","2021","No function","Wales","Outside London","AO","6765","6045","21780","21590"
"In post","2021","No function","Wales","Outside London","EO","2745","2540","26420","26580"
"In post","2021","No function","Wales","Outside London","G6","230","220","71980","73880"
"In post","2021","No function","Wales","Outside London","G7","520","495","54890","54290"
"In post","2021","No function","Wales","Outside London","HEO","1545","1460","32040","31810"
"In post","2021","No function","Wales","Outside London","SCS level","40","40","82230","74500"
"In post","2021","No function","Wales","Outside London","SEO","855","815","40660","39820"
"In post","2021","No function","Wales","Outside London","Unknown","1080","1010","29700","28470"
"In post","2021","No function","West Midlands (England)","Outside London","AA","860","785","19710","20600"
"In post","2021","No function","West Midlands (England)","Outside London","AO","5125","4760","22930","21180"
"In post","2021","No function","West Midlands (England)","Outside London","EO","2535","2405","27170","26510"
"In post","2021","No function","West Midlands (England)","Outside London","G6","225","215","68430","64670"
"In post","2021","No function","West Midlands (England)","Outside London","G7","695","670","53990","52240"
"In post","2021","No function","West Midlands (England)","Outside London","HEO","1875","1785","32910","31810"
"In post","2021","No function","West Midlands (England)","Outside London","SCS level","110","105","100180","96990"
"In post","2021","No function","West Midlands (England)","Outside London","SEO","1060","1020","42190","39360"
"In post","2021","No function","West Midlands (England)","Outside London","Unknown","1340","1225","29250","28200"
"In post","2021","No function","Yorkshire and The Humber","Outside London","AA","940","860","20190","20600"
"In post","2021","No function","Yorkshire and The Humber","Outside London","AO","4840","4430","24130","23240"
"In post","2021","No function","Yorkshire and The Humber","Outside London","EO","2195","2050","28000","27130"
"In post","2021","No function","Yorkshire and The Humber","Outside London","G6","275","260","66630","62400"
"In post","2021","No function","Yorkshire and The Humber","Outside London","G7","850","815","53740","51310"
"In post","2021","No function","Yorkshire and The Humber","Outside London","HEO","1940","1830","32470","31810"
"In post","2021","No function","Yorkshire and The Humber","Outside London","SCS level","105","95","91120","82220"
"In post","2021","No function","Yorkshire and The Humber","Outside London","SEO","1195","1145","41410","38630"
"In post","2021","No function","Yorkshire and The Humber","Outside London","Unknown","1305","1190","29650","28340"
"In post","2021","Project Delivery","East Midlands (England)","Outside London","AO","20","15","21190","21020"
"In post","2021","Project Delivery","East Midlands (England)","Outside London","EO","95","90","26380","26670"
"In post","2021","Project Delivery","East Midlands (England)","Outside London","G6","30","25","64380","64670"
"In post","2021","Project Delivery","East Midlands (England)","Outside London","G7","95","90","51390","52580"
"In post","2021","Project Delivery","East Midlands (England)","Outside London","HEO","210","200","32020","32660"
"In post","2021","Project Delivery","East Midlands (England)","Outside London","SCS level","10","10","[c]","[c]"
"In post","2021","Project Delivery","East Midlands (England)","Outside London","SEO","185","180","39770","39580"
"In post","2021","Project Delivery","East Midlands (England)","Outside London","Unknown","15","15","40950","41000"
"In post","2021","Project Delivery","East of England","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","East of England","Outside London","AO","30","25","21370","21050"
"In post","2021","Project Delivery","East of England","Outside London","EO","115","110","26820","26670"
"In post","2021","Project Delivery","East of England","Outside London","G6","35","35","65660","64670"
"In post","2021","Project Delivery","East of England","Outside London","G7","110","105","53230","53320"
"In post","2021","Project Delivery","East of England","Outside London","HEO","320","310","33120","33300"
"In post","2021","Project Delivery","East of England","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","Project Delivery","East of England","Outside London","SEO","260","250","40670","40580"
"In post","2021","Project Delivery","London","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","London","London","AO","90","90","24820","25390"
"In post","2021","Project Delivery","London","London","EO","410","395","29300","29570"
"In post","2021","Project Delivery","London","London","G6","870","835","69050","69800"
"In post","2021","Project Delivery","London","London","G7","1485","1440","56200","56210"
"In post","2021","Project Delivery","London","London","HEO","960","940","35570","35980"
"In post","2021","Project Delivery","London","London","SCS level","420","410","94030","85370"
"In post","2021","Project Delivery","London","London","SEO","875","855","42120","41760"
"In post","2021","Project Delivery","London","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","North East (England)","Outside London","AO","15","15","20950","21400"
"In post","2021","Project Delivery","North East (England)","Outside London","EO","145","125","25930","25560"
"In post","2021","Project Delivery","North East (England)","Outside London","G6","80","75","61660","64670"
"In post","2021","Project Delivery","North East (England)","Outside London","G7","250","245","50290","52580"
"In post","2021","Project Delivery","North East (England)","Outside London","HEO","260","245","31450","31810"
"In post","2021","Project Delivery","North East (England)","Outside London","SCS level","15","15","81190","76240"
"In post","2021","Project Delivery","North East (England)","Outside London","SEO","355","340","37990","38630"
"In post","2021","Project Delivery","North West (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","North West (England)","Outside London","AO","65","60","21310","21050"
"In post","2021","Project Delivery","North West (England)","Outside London","EO","340","315","25040","25560"
"In post","2021","Project Delivery","North West (England)","Outside London","G6","130","130","63270","64670"
"In post","2021","Project Delivery","North West (England)","Outside London","G7","340","330","51040","52580"
"In post","2021","Project Delivery","North West (England)","Outside London","HEO","465","440","31890","31810"
"In post","2021","Project Delivery","North West (England)","Outside London","SCS level","30","30","78260","74500"
"In post","2021","Project Delivery","North West (England)","Outside London","SEO","485","470","38500","38630"
"In post","2021","Project Delivery","North West (England)","Outside London","Unknown","125","125","43530","41610"
"In post","2021","Project Delivery","Northern Ireland","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Northern Ireland","Outside London","EO","15","15","27750","27420"
"In post","2021","Project Delivery","Northern Ireland","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Northern Ireland","Outside London","G7","15","15","52670","52580"
"In post","2021","Project Delivery","Northern Ireland","Outside London","HEO","25","25","34080","34050"
"In post","2021","Project Delivery","Northern Ireland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Northern Ireland","Outside London","SEO","15","15","37270","38630"
"In post","2021","Project Delivery","Overseas","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Overseas","Overseas","EO","15","15","27930","26800"
"In post","2021","Project Delivery","Overseas","Overseas","G6","175","175","67610","67030"
"In post","2021","Project Delivery","Overseas","Overseas","G7","285","285","54960","55060"
"In post","2021","Project Delivery","Overseas","Overseas","HEO","50","50","36340","35000"
"In post","2021","Project Delivery","Overseas","Overseas","SCS level","25","25","78780","77950"
"In post","2021","Project Delivery","Overseas","Overseas","SEO","70","70","43670","42200"
"In post","2021","Project Delivery","Overseas","Overseas","Unknown","20","20","39230","38920"
"In post","2021","Project Delivery","Scotland","Outside London","AA","10","10","18710","18430"
"In post","2021","Project Delivery","Scotland","Outside London","AO","105","100","22840","22920"
"In post","2021","Project Delivery","Scotland","Outside London","EO","460","440","24260","25340"
"In post","2021","Project Delivery","Scotland","Outside London","G6","100","95","65100","64770"
"In post","2021","Project Delivery","Scotland","Outside London","G7","260","250","52290","52580"
"In post","2021","Project Delivery","Scotland","Outside London","HEO","465","445","32860","33470"
"In post","2021","Project Delivery","Scotland","Outside London","SCS level","20","20","85860","83230"
"In post","2021","Project Delivery","Scotland","Outside London","SEO","290","275","40350","40580"
"In post","2021","Project Delivery","Scotland","Outside London","Unknown","80","75","39870","41080"
"In post","2021","Project Delivery","South East (England)","Outside London","AA","5","5","[c]","[c]"
"In post","2021","Project Delivery","South East (England)","Outside London","AO","60","55","20780","20920"
"In post","2021","Project Delivery","South East (England)","Outside London","EO","460","440","24350","25760"
"In post","2021","Project Delivery","South East (England)","Outside London","G6","105","100","65450","64220"
"In post","2021","Project Delivery","South East (England)","Outside London","G7","370","360","52680","54540"
"In post","2021","Project Delivery","South East (England)","Outside London","HEO","665","645","32430","33300"
"In post","2021","Project Delivery","South East (England)","Outside London","SCS level","25","25","82590","78000"
"In post","2021","Project Delivery","South East (England)","Outside London","SEO","585","565","40420","40580"
"In post","2021","Project Delivery","South East (England)","Outside London","Unknown","20","20","47400","46270"
"In post","2021","Project Delivery","South West (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","South West (England)","Outside London","AO","60","55","20600","20920"
"In post","2021","Project Delivery","South West (England)","Outside London","EO","1880","1800","23470","24150"
"In post","2021","Project Delivery","South West (England)","Outside London","G6","465","455","67400","66430"
"In post","2021","Project Delivery","South West (England)","Outside London","G7","1620","1580","52410","53500"
"In post","2021","Project Delivery","South West (England)","Outside London","HEO","2895","2790","31080","31800"
"In post","2021","Project Delivery","South West (England)","Outside London","SCS level","105","100","96070","90400"
"In post","2021","Project Delivery","South West (England)","Outside London","SEO","3195","3085","40730","40580"
"In post","2021","Project Delivery","South West (England)","Outside London","Unknown","1090","1070","42330","39980"
"In post","2021","Project Delivery","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Unknown","Unknown","HEO","10","10","[c]","[c]"
"In post","2021","Project Delivery","Unknown","Unknown","SEO","15","10","42840","44500"
"In post","2021","Project Delivery","Unknown","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Project Delivery","Wales","Outside London","AA","25","25","16620","16780"
"In post","2021","Project Delivery","Wales","Outside London","AO","60","55","21270","21220"
"In post","2021","Project Delivery","Wales","Outside London","EO","280","260","27580","27460"
"In post","2021","Project Delivery","Wales","Outside London","G6","40","40","63150","63580"
"In post","2021","Project Delivery","Wales","Outside London","G7","110","110","51340","51470"
"In post","2021","Project Delivery","Wales","Outside London","HEO","160","150","32330","31990"
"In post","2021","Project Delivery","Wales","Outside London","SCS level","10","10","[c]","[c]"
"In post","2021","Project Delivery","Wales","Outside London","SEO","135","130","39580","39120"
"In post","2021","Project Delivery","West Midlands (England)","Outside London","AA","10","10","[c]","[c]"
"In post","2021","Project Delivery","West Midlands (England)","Outside London","AO","25","25","21120","20920"
"In post","2021","Project Delivery","West Midlands (England)","Outside London","EO","280","265","24190","25560"
"In post","2021","Project Delivery","West Midlands (England)","Outside London","G6","60","55","66080","64670"
"In post","2021","Project Delivery","West Midlands (England)","Outside London","G7","155","150","51920","52580"
"In post","2021","Project Delivery","West Midlands (England)","Outside London","HEO","225","220","31800","31870"
"In post","2021","Project Delivery","West Midlands (England)","Outside London","SCS level","15","15","89890","76430"
"In post","2021","Project Delivery","West Midlands (England)","Outside London","SEO","260","250","39250","39100"
"In post","2021","Project Delivery","Yorkshire and The Humber","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Yorkshire and The Humber","Outside London","AO","20","20","21500","21400"
"In post","2021","Project Delivery","Yorkshire and The Humber","Outside London","EO","120","115","25600","25660"
"In post","2021","Project Delivery","Yorkshire and The Humber","Outside London","G6","50","45","63620","63620"
"In post","2021","Project Delivery","Yorkshire and The Humber","Outside London","G7","135","130","51250","50630"
"In post","2021","Project Delivery","Yorkshire and The Humber","Outside London","HEO","165","160","31550","31810"
"In post","2021","Project Delivery","Yorkshire and The Humber","Outside London","SCS level","10","10","[c]","[c]"
"In post","2021","Project Delivery","Yorkshire and The Humber","Outside London","SEO","160","155","37960","38630"
"In post","2021","Property","East Midlands (England)","Outside London","AA","95","90","18290","18760"
"In post","2021","Property","East Midlands (England)","Outside London","AO","45","40","21090","21100"
"In post","2021","Property","East Midlands (England)","Outside London","EO","90","85","26400","26350"
"In post","2021","Property","East Midlands (England)","Outside London","G6","20","20","63220","64670"
"In post","2021","Property","East Midlands (England)","Outside London","G7","55","55","52690","52580"
"In post","2021","Property","East Midlands (England)","Outside London","HEO","95","95","32550","32110"
"In post","2021","Property","East Midlands (England)","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","Property","East Midlands (England)","Outside London","SEO","100","95","40710","40860"
"In post","2021","Property","East of England","Outside London","AA","70","70","18240","17230"
"In post","2021","Property","East of England","Outside London","AO","50","45","21370","21130"
"In post","2021","Property","East of England","Outside London","EO","125","120","26400","26500"
"In post","2021","Property","East of England","Outside London","G6","10","10","[c]","[c]"
"In post","2021","Property","East of England","Outside London","G7","35","35","54490","54540"
"In post","2021","Property","East of England","Outside London","HEO","155","150","33400","33300"
"In post","2021","Property","East of England","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","East of England","Outside London","SEO","100","95","42100","41670"
"In post","2021","Property","London","London","AA","35","35","19480","18730"
"In post","2021","Property","London","London","AO","105","95","25360","25000"
"In post","2021","Property","London","London","EO","290","275","29850","29630"
"In post","2021","Property","London","London","G6","85","85","69030","68500"
"In post","2021","Property","London","London","G7","250","245","58910","59540"
"In post","2021","Property","London","London","HEO","270","260","36050","36160"
"In post","2021","Property","London","London","SCS level","45","40","100370","93410"
"In post","2021","Property","London","London","SEO","225","215","44920","45460"
"In post","2021","Property","London","London","Unknown","5","5","[c]","[c]"
"In post","2021","Property","North East (England)","Outside London","AA","65","60","19160","19850"
"In post","2021","Property","North East (England)","Outside London","AO","175","165","21070","21100"
"In post","2021","Property","North East (England)","Outside London","EO","115","105","25620","25860"
"In post","2021","Property","North East (England)","Outside London","G6","10","10","64510","65060"
"In post","2021","Property","North East (England)","Outside London","G7","40","40","53510","52920"
"In post","2021","Property","North East (England)","Outside London","HEO","80","75","31450","31240"
"In post","2021","Property","North East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","North East (England)","Outside London","SEO","75","70","40830","41230"
"In post","2021","Property","North West (England)","Outside London","AA","25","25","17760","17230"
"In post","2021","Property","North West (England)","Outside London","AO","40","35","21100","21100"
"In post","2021","Property","North West (England)","Outside London","EO","155","145","25970","26000"
"In post","2021","Property","North West (England)","Outside London","G6","25","25","64260","64670"
"In post","2021","Property","North West (England)","Outside London","G7","65","65","52830","52920"
"In post","2021","Property","North West (England)","Outside London","HEO","120","115","31870","32100"
"In post","2021","Property","North West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","North West (England)","Outside London","SEO","105","100","40550","41280"
"In post","2021","Property","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Northern Ireland","Outside London","AA","45","40","18110","17980"
"In post","2021","Property","Northern Ireland","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Northern Ireland","Outside London","EO","15","15","28390","27700"
"In post","2021","Property","Northern Ireland","Outside London","G7","5","5","[c]","[c]"
"In post","2021","Property","Northern Ireland","Outside London","HEO","20","20","34400","34210"
"In post","2021","Property","Northern Ireland","Outside London","SEO","15","15","41650","41330"
"In post","2021","Property","Overseas","Overseas","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Overseas","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Overseas","Overseas","EO","30","30","27410","26950"
"In post","2021","Property","Overseas","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Overseas","Overseas","G7","20","20","56090","54770"
"In post","2021","Property","Overseas","Overseas","HEO","85","85","35170","33300"
"In post","2021","Property","Overseas","Overseas","SEO","50","50","42800","40610"
"In post","2021","Property","Scotland","Outside London","AA","130","130","19050","18980"
"In post","2021","Property","Scotland","Outside London","AO","550","530","25820","26530"
"In post","2021","Property","Scotland","Outside London","EO","285","275","31260","30160"
"In post","2021","Property","Scotland","Outside London","G6","15","15","70050","69690"
"In post","2021","Property","Scotland","Outside London","G7","45","45","54930","54540"
"In post","2021","Property","Scotland","Outside London","HEO","180","170","35500","35680"
"In post","2021","Property","Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","Scotland","Outside London","SEO","135","130","43390","44430"
"In post","2021","Property","South East (England)","Outside London","AA","110","105","17880","17230"
"In post","2021","Property","South East (England)","Outside London","AO","75","75","21560","21100"
"In post","2021","Property","South East (England)","Outside London","EO","215","205","26650","26670"
"In post","2021","Property","South East (England)","Outside London","G6","30","30","66660","65750"
"In post","2021","Property","South East (England)","Outside London","G7","105","100","54700","54540"
"In post","2021","Property","South East (England)","Outside London","HEO","240","235","33840","33300"
"In post","2021","Property","South East (England)","Outside London","SCS level","10","10","[c]","[c]"
"In post","2021","Property","South East (England)","Outside London","SEO","205","195","42660","42120"
"In post","2021","Property","South East (England)","Outside London","Unknown","35","35","25410","21600"
"In post","2021","Property","South West (England)","Outside London","AA","110","100","18910","19560"
"In post","2021","Property","South West (England)","Outside London","AO","230","210","21050","21100"
"In post","2021","Property","South West (England)","Outside London","EO","235","220","25560","25930"
"In post","2021","Property","South West (England)","Outside London","G6","40","40","66440","65390"
"In post","2021","Property","South West (England)","Outside London","G7","135","130","51870","52920"
"In post","2021","Property","South West (England)","Outside London","HEO","330","320","32260","33300"
"In post","2021","Property","South West (England)","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","Property","South West (England)","Outside London","SEO","290","280","40420","40580"
"In post","2021","Property","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Unknown","Unknown","HEO","5","5","[c]","[c]"
"In post","2021","Property","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Wales","Outside London","AA","25","25","17750","17230"
"In post","2021","Property","Wales","Outside London","AO","95","85","21120","21100"
"In post","2021","Property","Wales","Outside London","EO","105","100","26200","26280"
