"Status","Year","Ethnicity","Organisation","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Black","Disclosure Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Disclosure Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Disclosure Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Driver and Vehicle Licensing Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Driver and Vehicle Licensing Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Driver and Vehicle Licensing Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Driver and Vehicle Licensing Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Driver and Vehicle Licensing Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Driver and Vehicle Licensing Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Driver and Vehicle Licensing Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Driver and Vehicle Licensing Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Driver and Vehicle Licensing Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Driver and Vehicle Licensing Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Driver and Vehicle Licensing Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Driver and Vehicle Licensing Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Driver and Vehicle Standards Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Driver and Vehicle Standards Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Driver and Vehicle Standards Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Driver and Vehicle Standards Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Driver and Vehicle Standards Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Driver and Vehicle Standards Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Driver and Vehicle Standards Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Driver and Vehicle Standards Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Driver and Vehicle Standards Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Driver and Vehicle Standards Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Driver and Vehicle Standards Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Driver and Vehicle Standards Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Education and Skills Funding Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Education and Skills Funding Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Education and Skills Funding Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Education and Skills Funding Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Education and Skills Funding Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Education and Skills Funding Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Education and Skills Funding Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Education and Skills Funding Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Education and Skills Funding Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Education and Skills Funding Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Education and Skills Funding Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Education and Skills Funding Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Education Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Education Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Education Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Education Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Education Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Education Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Education Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Education Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Education Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Education Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Education Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Education Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","ESTYN","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","ESTYN","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","ESTYN","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","ESTYN","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","ESTYN","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","ESTYN","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","ESTYN","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","ESTYN","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","ESTYN","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","ESTYN","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","ESTYN","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","ESTYN","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","FCDO Services","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","FCDO Services","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","FCDO Services","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","FCDO Services","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","FCDO Services","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","FCDO Services","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","FCDO Services","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","FCDO Services","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","FCDO Services","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","FCDO Services","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","FCDO Services","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","FCDO Services","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Food Standards Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Food Standards Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Food Standards Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Food Standards Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Food Standards Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Food Standards Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Food Standards Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Food Standards Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Food Standards Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Food Standards Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Food Standards Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Food Standards Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Food Standards Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Food Standards Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Food Standards Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Food Standards Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Food Standards Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Food Standards Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Food Standards Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Food Standards Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Food Standards Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Food Standards Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Food Standards Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Food Standards Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign and Commonwealth Office (excl. agencies)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign and Commonwealth Office (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign and Commonwealth Office (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign and Commonwealth Office (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign and Commonwealth Office (excl. agencies)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign and Commonwealth Office (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign and Commonwealth Office (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign and Commonwealth Office (excl. agencies)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign and Commonwealth Office (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign and Commonwealth Office (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign and Commonwealth Office (excl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign and Commonwealth Office (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign, Commonwealth and Development Office (excl. agencies)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign, Commonwealth and Development Office (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign, Commonwealth and Development Office (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign, Commonwealth and Development Office (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign, Commonwealth and Development Office (excl. agencies)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign, Commonwealth and Development Office (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign, Commonwealth and Development Office (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign, Commonwealth and Development Office (excl. agencies)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Forestry and Land Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Forestry and Land Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Forestry and Land Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Forestry and Land Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Forestry and Land Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Forestry and Land Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Forestry and Land Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Forestry and Land Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Forestry and Land Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Forestry and Land Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Forestry and Land Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Forestry and Land Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Actuary's Department","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Actuary's Department","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Actuary's Department","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Actuary's Department","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Actuary's Department","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Actuary's Department","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Actuary's Department","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Actuary's Department","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Actuary's Department","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Actuary's Department","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Actuary's Department","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Actuary's Department","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Internal Audit Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Internal Audit Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Internal Audit Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Internal Audit Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Internal Audit Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Internal Audit Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Internal Audit Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Internal Audit Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Internal Audit Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Internal Audit Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Internal Audit Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Internal Audit Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Legal Department","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Legal Department","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Legal Department","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Legal Department","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Legal Department","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Legal Department","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Legal Department","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Legal Department","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Legal Department","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Legal Department","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Legal Department","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Legal Department","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Property Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Property Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Property Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Property Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Property Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Property Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Property Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Property Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Property Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Property Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Property Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Property Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Health and Safety Executive","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Health and Safety Executive","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Health and Safety Executive","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Health and Safety Executive","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Health and Safety Executive","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Health and Safety Executive","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Health and Safety Executive","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Health and Safety Executive","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Health and Safety Executive","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Health and Safety Executive","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Health and Safety Executive","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Health and Safety Executive","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Courts and Tribunals Service","Female","Heterosexual / straight","35","[c]","25510","22680"
"Leaver CS","2021","Black","HM Courts and Tribunals Service","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Courts and Tribunals Service","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Courts and Tribunals Service","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Courts and Tribunals Service","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Courts and Tribunals Service","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Courts and Tribunals Service","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Courts and Tribunals Service","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Courts and Tribunals Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Courts and Tribunals Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Courts and Tribunals Service","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Courts and Tribunals Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Land Registry","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Land Registry","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Land Registry","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Land Registry","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Land Registry","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Land Registry","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Land Registry","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Land Registry","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Land Registry","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Land Registry","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Land Registry","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Land Registry","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Prison and Probation Service","Female","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Prison and Probation Service","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Prison and Probation Service","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Prison and Probation Service","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Prison and Probation Service","Male","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Prison and Probation Service","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Prison and Probation Service","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Prison and Probation Service","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Prison and Probation Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Prison and Probation Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Prison and Probation Service","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Prison and Probation Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Revenue and Customs (excl. agencies)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Revenue and Customs (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Revenue and Customs (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Revenue and Customs (excl. agencies)","Female","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Revenue and Customs (excl. agencies)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Revenue and Customs (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Revenue and Customs (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Revenue and Customs (excl. agencies)","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Revenue and Customs (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Revenue and Customs (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Revenue and Customs (excl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Treasury (excl. agencies)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Treasury (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Treasury (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Treasury (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Treasury (excl. agencies)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Treasury (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Treasury (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Treasury (excl. agencies)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Treasury (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Treasury (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Treasury (excl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Treasury (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Home Office (incl. agencies)","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Black","Home Office (incl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Home Office (incl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Home Office (incl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Home Office (incl. agencies)","Male","Heterosexual / straight","20","[c]","[c]","[c]"
