"Status","Year","Age","Region_ITL1","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","65+","Northern Ireland","Outside London","AO","30","25","21210","21430"
"In post","2021","65+","Northern Ireland","Outside London","EO","15","10","27950","28130"
"In post","2021","65+","Northern Ireland","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","65+","Northern Ireland","Outside London","G7","5","5","[c]","[c]"
"In post","2021","65+","Northern Ireland","Outside London","HEO","5","5","[c]","[c]"
"In post","2021","65+","Northern Ireland","Outside London","SEO","5","5","[c]","[c]"
"In post","2021","65+","Overseas","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Overseas","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","65+","Overseas","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Overseas","Overseas","HEO","10","10","[c]","[c]"
"In post","2021","65+","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Overseas","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Scotland","Outside London","AA","135","110","20420","20070"
"In post","2021","65+","Scotland","Outside London","AO","395","310","22130","21130"
"In post","2021","65+","Scotland","Outside London","EO","290","205","28160","27570"
"In post","2021","65+","Scotland","Outside London","G6","20","15","74230","74880"
"In post","2021","65+","Scotland","Outside London","G7","35","30","58760","58550"
"In post","2021","65+","Scotland","Outside London","HEO","115","80","34750","34500"
"In post","2021","65+","Scotland","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","65+","Scotland","Outside London","SEO","75","55","47270","46380"
"In post","2021","65+","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","South East (England)","Outside London","AA","230","175","19710","19560"
"In post","2021","65+","South East (England)","Outside London","AO","500","380","22040","21130"
"In post","2021","65+","South East (England)","Outside London","EO","400","315","28300","27570"
"In post","2021","65+","South East (England)","Outside London","G6","15","10","74670","69740"
"In post","2021","65+","South East (England)","Outside London","G7","85","65","57760","56530"
"In post","2021","65+","South East (England)","Outside London","HEO","175","145","34560","33630"
"In post","2021","65+","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","South East (England)","Outside London","SEO","105","85","43140","41840"
"In post","2021","65+","South East (England)","Outside London","Unknown","50","40","36010","34340"
"In post","2021","65+","South West (England)","Outside London","AA","110","90","19160","19560"
"In post","2021","65+","South West (England)","Outside London","AO","245","190","21820","21010"
"In post","2021","65+","South West (England)","Outside London","EO","295","225","26740","27460"
"In post","2021","65+","South West (England)","Outside London","G6","75","45","68640","68800"
"In post","2021","65+","South West (England)","Outside London","G7","75","60","55550","53770"
"In post","2021","65+","South West (England)","Outside London","HEO","185","150","34230","33840"
"In post","2021","65+","South West (England)","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","65+","South West (England)","Outside London","SEO","125","100","42340","42160"
"In post","2021","65+","South West (England)","Outside London","Unknown","70","55","36930","37170"
"In post","2021","65+","Unknown","Unknown","AA","5","5","[c]","[c]"
"In post","2021","65+","Unknown","Unknown","AO","10","5","[c]","[c]"
"In post","2021","65+","Unknown","Unknown","EO","10","10","29200","30250"
"In post","2021","65+","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Unknown","Unknown","20","20","37850","32700"
"In post","2021","65+","Wales","Outside London","AA","105","70","18590","18060"
"In post","2021","65+","Wales","Outside London","AO","310","225","21680","21440"
"In post","2021","65+","Wales","Outside London","EO","200","140","27600","27570"
"In post","2021","65+","Wales","Outside London","G6","15","10","77230","74730"
"In post","2021","65+","Wales","Outside London","G7","35","25","59930","60830"
"In post","2021","65+","Wales","Outside London","HEO","85","65","35400","35000"
"In post","2021","65+","Wales","Outside London","SCS level","15","10","102030","95830"
"In post","2021","65+","Wales","Outside London","SEO","50","40","44600","43760"
"In post","2021","65+","Wales","Outside London","Unknown","30","20","30070","28790"
"In post","2021","65+","West Midlands (England)","Outside London","AA","90","70","18890","18800"
"In post","2021","65+","West Midlands (England)","Outside London","AO","195","155","21660","21010"
"In post","2021","65+","West Midlands (England)","Outside London","EO","215","160","27230","27570"
"In post","2021","65+","West Midlands (England)","Outside London","G6","10","5","[c]","[c]"
"In post","2021","65+","West Midlands (England)","Outside London","G7","20","20","58580","56580"
"In post","2021","65+","West Midlands (England)","Outside London","HEO","65","50","33120","33300"
"In post","2021","65+","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","West Midlands (England)","Outside London","SEO","45","35","43220","42520"
"In post","2021","65+","West Midlands (England)","Outside London","Unknown","35","30","33430","34320"
"In post","2021","65+","Yorkshire and The Humber","Outside London","AA","105","80","19090","18800"
"In post","2021","65+","Yorkshire and The Humber","Outside London","AO","215","160","22190","21010"
"In post","2021","65+","Yorkshire and The Humber","Outside London","EO","190","135","27310","27570"
"In post","2021","65+","Yorkshire and The Humber","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","65+","Yorkshire and The Humber","Outside London","G7","35","25","58030","57130"
"In post","2021","65+","Yorkshire and The Humber","Outside London","HEO","90","65","33820","33490"
"In post","2021","65+","Yorkshire and The Humber","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","65+","Yorkshire and The Humber","Outside London","SEO","40","30","42490","40760"
"In post","2021","65+","Yorkshire and The Humber","Outside London","Unknown","35","25","30440","28200"
"In post","2021","Unknown","East of England","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","London","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","London","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","London","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","London","London","HEO","5","5","[c]","[c]"
"In post","2021","Unknown","London","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","London","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","North East (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","North East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","North West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","North West (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scotland","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South East (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South West (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Midlands (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Yorkshire and The Humber","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Yorkshire and The Humber","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East Midlands (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East Midlands (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East of England","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East of England","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","London","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","London","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","London","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","North East (England)","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","North West (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","North West (England)","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","16-19","North West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Scotland","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Scotland","Outside London","AO","15","[c]","21150","21010"
"Leaver CS","2021","16-19","South East (England)","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South East (England)","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South West (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South West (England)","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Wales","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Wales","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","West Midlands (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","West Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Yorkshire and The Humber","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Yorkshire and The Humber","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Midlands (England)","Outside London","AA","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Midlands (England)","Outside London","AO","180","[c]","20340","18880"
"Leaver CS","2021","20-29","East Midlands (England)","Outside London","EO","50","[c]","24830","25500"
"Leaver CS","2021","20-29","East Midlands (England)","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Midlands (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Midlands (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Outside London","AA","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Outside London","AO","175","[c]","21860","21010"
"Leaver CS","2021","20-29","East of England","Outside London","EO","40","[c]","25460","26730"
"Leaver CS","2021","20-29","East of England","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Outside London","HEO","15","[c]","33480","32960"
"Leaver CS","2021","20-29","East of England","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","London","AA","90","[c]","20570","21770"
"Leaver CS","2021","20-29","London","London","AO","455","[c]","22810","22780"
"Leaver CS","2021","20-29","London","London","EO","415","[c]","27300","27760"
"Leaver CS","2021","20-29","London","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","London","G7","70","[c]","54270","53760"
"Leaver CS","2021","20-29","London","London","HEO","330","[c]","32480","32850"
"Leaver CS","2021","20-29","London","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","London","SEO","100","[c]","40760","40480"
"Leaver CS","2021","20-29","London","London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North East (England)","Outside London","AA","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North East (England)","Outside London","AO","170","[c]","20880","21010"
"Leaver CS","2021","20-29","North East (England)","Outside London","EO","45","[c]","25890","27010"
"Leaver CS","2021","20-29","North East (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North East (England)","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North East (England)","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Outside London","AA","30","[c]","17890","17820"
"Leaver CS","2021","20-29","North West (England)","Outside London","AO","305","[c]","20930","21010"
"Leaver CS","2021","20-29","North West (England)","Outside London","EO","95","[c]","25360","25000"
"Leaver CS","2021","20-29","North West (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Outside London","HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Outside London","SEO","10","[c]","38190","37740"
"Leaver CS","2021","20-29","North West (England)","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Northern Ireland","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Northern Ireland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Overseas","Overseas","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland","Outside London","AA","40","[c]","20650","20980"
"Leaver CS","2021","20-29","Scotland","Outside London","AO","155","[c]","21930","21090"
"Leaver CS","2021","20-29","Scotland","Outside London","EO","65","[c]","26390","27150"
"Leaver CS","2021","20-29","Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland","Outside London","HEO","15","[c]","33040","32140"
"Leaver CS","2021","20-29","Scotland","Outside London","SEO","10","[c]","38410","39430"
"Leaver CS","2021","20-29","South East (England)","Outside London","AA","90","[c]","17770","17180"
"Leaver CS","2021","20-29","South East (England)","Outside London","AO","270","[c]","22730","21590"
"Leaver CS","2021","20-29","South East (England)","Outside London","EO","70","[c]","23240","25100"
"Leaver CS","2021","20-29","South East (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South East (England)","Outside London","HEO","35","[c]","29370","28650"
"Leaver CS","2021","20-29","South East (England)","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South East (England)","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South West (England)","Outside London","AA","75","[c]","18200","17640"
"Leaver CS","2021","20-29","South West (England)","Outside London","AO","185","[c]","20430","20500"
"Leaver CS","2021","20-29","South West (England)","Outside London","EO","140","[c]","23660","24460"
"Leaver CS","2021","20-29","South West (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South West (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South West (England)","Outside London","HEO","70","[c]","29840","29910"
"Leaver CS","2021","20-29","South West (England)","Outside London","SEO","20","[c]","38910","38440"
"Leaver CS","2021","20-29","South West (England)","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","AO","20","[c]","21280","21010"
"Leaver CS","2021","20-29","Unknown","Unknown","EO","10","[c]","27050","27530"
"Leaver CS","2021","20-29","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","HEO","25","[c]","29770","28420"
"Leaver CS","2021","20-29","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","Unknown","135","[c]","27620","28680"
"Leaver CS","2021","20-29","Wales","Outside London","AA","30","[c]","17970","18060"
"Leaver CS","2021","20-29","Wales","Outside London","AO","250","[c]","20580","21010"
"Leaver CS","2021","20-29","Wales","Outside London","EO","45","[c]","25510","25410"
"Leaver CS","2021","20-29","Wales","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Wales","Outside London","HEO","20","[c]","30890","31300"
"Leaver CS","2021","20-29","Wales","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Wales","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Midlands (England)","Outside London","AA","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Midlands (England)","Outside London","AO","230","[c]","20190","19930"
"Leaver CS","2021","20-29","West Midlands (England)","Outside London","EO","65","[c]","25450","25100"
"Leaver CS","2021","20-29","West Midlands (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Midlands (England)","Outside London","HEO","15","[c]","30150","29730"
"Leaver CS","2021","20-29","West Midlands (England)","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Midlands (England)","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Yorkshire and The Humber","Outside London","AA","40","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Yorkshire and The Humber","Outside London","AO","230","[c]","20830","21010"
"Leaver CS","2021","20-29","Yorkshire and The Humber","Outside London","EO","70","[c]","25940","25860"
"Leaver CS","2021","20-29","Yorkshire and The Humber","Outside London","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Yorkshire and The Humber","Outside London","HEO","15","[c]","30280","30040"
"Leaver CS","2021","20-29","Yorkshire and The Humber","Outside London","SEO","15","[c]","38150","38410"
"Leaver CS","2021","20-29","Yorkshire and The Humber","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Midlands (England)","Outside London","AA","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Midlands (England)","Outside London","AO","110","[c]","21300","21010"
"Leaver CS","2021","30-39","East Midlands (England)","Outside London","EO","55","[c]","27030","27570"
"Leaver CS","2021","30-39","East Midlands (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Midlands (England)","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Midlands (England)","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Midlands (England)","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Midlands (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East of England","Outside London","AA","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East of England","Outside London","AO","120","[c]","23160","21570"
"Leaver CS","2021","30-39","East of England","Outside London","EO","50","[c]","27390","27570"
"Leaver CS","2021","30-39","East of England","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East of England","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East of England","Outside London","HEO","25","[c]","32420","32900"
"Leaver CS","2021","30-39","East of England","Outside London","SEO","20","[c]","39770","40070"
"Leaver CS","2021","30-39","East of England","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","London","London","AA","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","London","London","AO","120","[c]","25050","25110"
"Leaver CS","2021","30-39","London","London","EO","190","[c]","29460","29710"
"Leaver CS","2021","30-39","London","London","G6","70","[c]","67280","65900"
"Leaver CS","2021","30-39","London","London","G7","255","[c]","54880","54160"
"Leaver CS","2021","30-39","London","London","HEO","165","[c]","34730","33840"
"Leaver CS","2021","30-39","London","London","SCS level","25","[c]","78330","76850"
"Leaver CS","2021","30-39","London","London","SEO","165","[c]","41430","40480"
"Leaver CS","2021","30-39","London","London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North East (England)","Outside London","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North East (England)","Outside London","AO","120","[c]","20850","21010"
"Leaver CS","2021","30-39","North East (England)","Outside London","EO","30","[c]","26770","27570"
"Leaver CS","2021","30-39","North East (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North East (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North East (England)","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North East (England)","Outside London","SEO","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North East (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North West (England)","Outside London","AA","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North West (England)","Outside London","AO","160","[c]","20910","21010"
"Leaver CS","2021","30-39","North West (England)","Outside London","EO","85","[c]","25870","27570"
"Leaver CS","2021","30-39","North West (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North West (England)","Outside London","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North West (England)","Outside London","HEO","25","[c]","30350","30810"
"Leaver CS","2021","30-39","North West (England)","Outside London","SEO","25","[c]","38900","36780"
"Leaver CS","2021","30-39","North West (England)","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Northern Ireland","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Northern Ireland","Outside London","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Northern Ireland","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Northern Ireland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Northern Ireland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Overseas","Overseas","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Overseas","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Overseas","Overseas","HEO","20","[c]","34650","35000"
"Leaver CS","2021","30-39","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scotland","Outside London","AA","20","[c]","19800","20060"
"Leaver CS","2021","30-39","Scotland","Outside London","AO","150","[c]","23300","21010"
"Leaver CS","2021","30-39","Scotland","Outside London","EO","95","[c]","28780","27570"
"Leaver CS","2021","30-39","Scotland","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scotland","Outside London","G7","10","[c]","54850","52720"
"Leaver CS","2021","30-39","Scotland","Outside London","HEO","40","[c]","33300","33000"
"Leaver CS","2021","30-39","Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scotland","Outside London","SEO","25","[c]","42330","42190"
"Leaver CS","2021","30-39","South East (England)","Outside London","AA","40","[c]","18720","18760"
"Leaver CS","2021","30-39","South East (England)","Outside London","AO","165","[c]","23270","21010"
"Leaver CS","2021","30-39","South East (England)","Outside London","EO","70","[c]","27320","26890"
"Leaver CS","2021","30-39","South East (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","South East (England)","Outside London","G7","15","[c]","53660","55000"
"Leaver CS","2021","30-39","South East (England)","Outside London","HEO","40","[c]","33440","33180"
"Leaver CS","2021","30-39","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","South East (England)","Outside London","SEO","30","[c]","38520","38520"
"Leaver CS","2021","30-39","South East (England)","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","South West (England)","Outside London","AA","20","[c]","19130","19050"
"Leaver CS","2021","30-39","South West (England)","Outside London","AO","105","[c]","21160","21010"
"Leaver CS","2021","30-39","South West (England)","Outside London","EO","55","[c]","25810","27070"
"Leaver CS","2021","30-39","South West (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","South West (England)","Outside London","G7","20","[c]","47570","48190"
"Leaver CS","2021","30-39","South West (England)","Outside London","HEO","60","[c]","31090","30190"
"Leaver CS","2021","30-39","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","South West (England)","Outside London","SEO","65","[c]","38830","38890"
"Leaver CS","2021","30-39","South West (England)","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","Unknown","85","[c]","27040","29000"
"Leaver CS","2021","30-39","Wales","Outside London","AA","20","[c]","17990","18060"
"Leaver CS","2021","30-39","Wales","Outside London","AO","135","[c]","21160","21170"
"Leaver CS","2021","30-39","Wales","Outside London","EO","55","[c]","27600","27570"
"Leaver CS","2021","30-39","Wales","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Wales","Outside London","G7","20","[c]","52950","49100"
"Leaver CS","2021","30-39","Wales","Outside London","HEO","20","[c]","33600","31630"
"Leaver CS","2021","30-39","Wales","Outside London","SEO","20","[c]","39410","37720"
"Leaver CS","2021","30-39","Wales","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","West Midlands (England)","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","West Midlands (England)","Outside London","AO","125","[c]","20630","20650"
"Leaver CS","2021","30-39","West Midlands (England)","Outside London","EO","50","[c]","25490","26290"
"Leaver CS","2021","30-39","West Midlands (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","West Midlands (England)","Outside London","G7","15","[c]","56450","51500"
"Leaver CS","2021","30-39","West Midlands (England)","Outside London","HEO","30","[c]","34870","34190"
"Leaver CS","2021","30-39","West Midlands (England)","Outside London","SEO","20","[c]","38290","36830"
"Leaver CS","2021","30-39","West Midlands (England)","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Yorkshire and The Humber","Outside London","AA","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Yorkshire and The Humber","Outside London","AO","110","[c]","21110","21010"
"Leaver CS","2021","30-39","Yorkshire and The Humber","Outside London","EO","65","[c]","26760","27570"
"Leaver CS","2021","30-39","Yorkshire and The Humber","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Yorkshire and The Humber","Outside London","G7","15","[c]","53710","53540"
