"Status","Year","Age","Parent_department","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","50-59","Office of Rail and Road","North West (England)","Male","5","5","[c]","[c]"
"In post","2021","50-59","Office of Rail and Road","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Rail and Road","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Rail and Road","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Rail and Road","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Rail and Road","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Rail and Road","West Midlands (England)","Male","10","10","[c]","[c]"
"In post","2021","50-59","Office of Rail and Road","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Rail and Road","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other Cabinet Office Agencies","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other Cabinet Office Agencies","East Midlands (England)","Male","5","5","[c]","[c]"
"In post","2021","50-59","Other Cabinet Office Agencies","East of England","Female","15","15","[c]","[c]"
"In post","2021","50-59","Other Cabinet Office Agencies","East of England","Male","20","20","[c]","[c]"
"In post","2021","50-59","Other Cabinet Office Agencies","London","Female","15","15","[c]","[c]"
"In post","2021","50-59","Other Cabinet Office Agencies","London","Male","25","25","[c]","[c]"
"In post","2021","50-59","Other Cabinet Office Agencies","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other Cabinet Office Agencies","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other Cabinet Office Agencies","North West (England)","Female","70","65","38510","36370"
"In post","2021","50-59","Other Cabinet Office Agencies","North West (England)","Male","40","40","48960","47890"
"In post","2021","50-59","Other Cabinet Office Agencies","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other Cabinet Office Agencies","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other Cabinet Office Agencies","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other Cabinet Office Agencies","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other Cabinet Office Agencies","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other Cabinet Office Agencies","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other Cabinet Office Agencies","Wales","Female","15","15","[c]","[c]"
"In post","2021","50-59","Other Cabinet Office Agencies","Wales","Male","15","15","[c]","[c]"
"In post","2021","50-59","Other Cabinet Office Agencies","West Midlands (England)","Female","5","5","[c]","[c]"
"In post","2021","50-59","Other Cabinet Office Agencies","West Midlands (England)","Male","5","5","[c]","[c]"
"In post","2021","50-59","Other Cabinet Office Agencies","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other Cabinet Office Agencies","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Scotland Office","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Scotland Office","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Scotland Office","Scotland","Female","10","5","[c]","[c]"
"In post","2021","50-59","Scotland Office","Scotland","Male","15","15","[c]","[c]"
"In post","2021","50-59","Scottish Government","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Scottish Government","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Scottish Government","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Scottish Government","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Scottish Government","Scotland","Female","2835","2645","39370","33650"
"In post","2021","50-59","Scottish Government","Scotland","Male","3300","3200","39810","33650"
"In post","2021","50-59","The National Archives","London","Female","60","55","35370","33940"
"In post","2021","50-59","The National Archives","London","Male","85","85","40540","36900"
"In post","2021","50-59","UK Export Finance","London","Female","35","35","47510","43000"
"In post","2021","50-59","UK Export Finance","London","Male","65","65","67360","54210"
"In post","2021","50-59","UK Supreme Court","London","Female","5","5","[c]","[c]"
"In post","2021","50-59","UK Supreme Court","London","Male","10","10","[c]","[c]"
"In post","2021","50-59","United Kingdom Statistics Authority","London","Female","15","15","[c]","[c]"
"In post","2021","50-59","United Kingdom Statistics Authority","London","Male","20","20","[c]","[c]"
"In post","2021","50-59","United Kingdom Statistics Authority","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","United Kingdom Statistics Authority","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","United Kingdom Statistics Authority","South East (England)","Female","420","330","27210","23050"
"In post","2021","50-59","United Kingdom Statistics Authority","South East (England)","Male","315","250","28490","22130"
"In post","2021","50-59","United Kingdom Statistics Authority","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","United Kingdom Statistics Authority","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","United Kingdom Statistics Authority","Wales","Female","285","265","32860","29540"
"In post","2021","50-59","United Kingdom Statistics Authority","Wales","Male","190","190","42360","38160"
"In post","2021","50-59","Wales Office","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Wales Office","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Water Services Regulation Authority","London","Female","5","5","[c]","[c]"
"In post","2021","50-59","Water Services Regulation Authority","London","Male","5","5","[c]","[c]"
"In post","2021","50-59","Water Services Regulation Authority","West Midlands (England)","Female","10","10","[c]","[c]"
"In post","2021","50-59","Water Services Regulation Authority","West Midlands (England)","Male","20","20","[c]","[c]"
"In post","2021","50-59","Welsh Government","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Welsh Government","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Welsh Government","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Welsh Government","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Welsh Government","Wales","Female","975","920","42840","37410"
"In post","2021","50-59","Welsh Government","Wales","Male","690","680","47490","47000"
"In post","2021","60-64","Attorney General's Departments","East Midlands (England)","Female","15","15","[c]","[c]"
"In post","2021","60-64","Attorney General's Departments","East Midlands (England)","Male","10","10","[c]","[c]"
"In post","2021","60-64","Attorney General's Departments","East of England","Female","20","15","[c]","[c]"
"In post","2021","60-64","Attorney General's Departments","East of England","Male","10","5","[c]","[c]"
"In post","2021","60-64","Attorney General's Departments","London","Female","125","110","48020","41770"
"In post","2021","60-64","Attorney General's Departments","London","Male","100","90","59910","62860"
"In post","2021","60-64","Attorney General's Departments","North East (England)","Female","10","10","[c]","[c]"
"In post","2021","60-64","Attorney General's Departments","North East (England)","Male","15","10","[c]","[c]"
"In post","2021","60-64","Attorney General's Departments","North West (England)","Female","30","25","[c]","[c]"
"In post","2021","60-64","Attorney General's Departments","North West (England)","Male","15","15","[c]","[c]"
"In post","2021","60-64","Attorney General's Departments","South East (England)","Female","25","20","[c]","[c]"
"In post","2021","60-64","Attorney General's Departments","South East (England)","Male","20","15","[c]","[c]"
"In post","2021","60-64","Attorney General's Departments","South West (England)","Female","20","15","[c]","[c]"
"In post","2021","60-64","Attorney General's Departments","South West (England)","Male","10","10","[c]","[c]"
"In post","2021","60-64","Attorney General's Departments","Wales","Female","15","10","[c]","[c]"
"In post","2021","60-64","Attorney General's Departments","Wales","Male","5","5","[c]","[c]"
"In post","2021","60-64","Attorney General's Departments","West Midlands (England)","Female","20","15","[c]","[c]"
"In post","2021","60-64","Attorney General's Departments","West Midlands (England)","Male","15","15","[c]","[c]"
"In post","2021","60-64","Attorney General's Departments","Yorkshire and The Humber","Female","30","20","[c]","[c]"
"In post","2021","60-64","Attorney General's Departments","Yorkshire and The Humber","Male","30","25","[c]","[c]"
"In post","2021","60-64","Cabinet Office","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Cabinet Office","East of England","Male","5","5","[c]","[c]"
"In post","2021","60-64","Cabinet Office","London","Female","45","40","57580","54700"
"In post","2021","60-64","Cabinet Office","London","Male","85","80","70680","60640"
"In post","2021","60-64","Cabinet Office","North East (England)","Female","15","10","[c]","[c]"
"In post","2021","60-64","Cabinet Office","North East (England)","Male","5","5","[c]","[c]"
"In post","2021","60-64","Cabinet Office","North West (England)","Female","10","10","[c]","[c]"
"In post","2021","60-64","Cabinet Office","North West (England)","Male","5","5","[c]","[c]"
"In post","2021","60-64","Cabinet Office","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Cabinet Office","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Cabinet Office","South East (England)","Female","5","5","[c]","[c]"
"In post","2021","60-64","Cabinet Office","South East (England)","Male","15","15","[c]","[c]"
"In post","2021","60-64","Cabinet Office","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Cabinet Office","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Cabinet Office","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Cabinet Office","Unknown","Male","5","5","[c]","[c]"
"In post","2021","60-64","Cabinet Office","Yorkshire and The Humber","Female","30","20","[c]","[c]"
"In post","2021","60-64","Cabinet Office","Yorkshire and The Humber","Male","20","20","[c]","[c]"
"In post","2021","60-64","Chancellor's other departments","London","Female","5","5","[c]","[c]"
"In post","2021","60-64","Chancellor's other departments","London","Male","10","10","[c]","[c]"
"In post","2021","60-64","Chancellor's other departments","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chancellor's other departments","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Charity Commission","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Charity Commission","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Charity Commission","North West (England)","Female","10","5","[c]","[c]"
"In post","2021","60-64","Charity Commission","North West (England)","Male","10","10","[c]","[c]"
"In post","2021","60-64","Charity Commission","South West (England)","Female","5","5","[c]","[c]"
"In post","2021","60-64","Charity Commission","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Competition and Markets Authority","London","Female","5","5","[c]","[c]"
"In post","2021","60-64","Competition and Markets Authority","London","Male","10","10","[c]","[c]"
"In post","2021","60-64","Competition and Markets Authority","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Competition and Markets Authority","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Female","10","5","[c]","[c]"
"In post","2021","60-64","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Male","10","10","[c]","[c]"
"In post","2021","60-64","Department for Business, Energy and Industrial Strategy","East of England","Female","5","5","[c]","[c]"
"In post","2021","60-64","Department for Business, Energy and Industrial Strategy","East of England","Male","10","10","[c]","[c]"
"In post","2021","60-64","Department for Business, Energy and Industrial Strategy","London","Female","80","75","42960","36090"
"In post","2021","60-64","Department for Business, Energy and Industrial Strategy","London","Male","90","85","49670","44450"
"In post","2021","60-64","Department for Business, Energy and Industrial Strategy","North East (England)","Female","10","5","[c]","[c]"
"In post","2021","60-64","Department for Business, Energy and Industrial Strategy","North East (England)","Male","5","5","[c]","[c]"
"In post","2021","60-64","Department for Business, Energy and Industrial Strategy","North West (England)","Female","10","10","[c]","[c]"
"In post","2021","60-64","Department for Business, Energy and Industrial Strategy","North West (England)","Male","15","15","[c]","[c]"
"In post","2021","60-64","Department for Business, Energy and Industrial Strategy","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Department for Business, Energy and Industrial Strategy","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Department for Business, Energy and Industrial Strategy","Scotland","Female","10","5","[c]","[c]"
"In post","2021","60-64","Department for Business, Energy and Industrial Strategy","Scotland","Male","5","5","[c]","[c]"
"In post","2021","60-64","Department for Business, Energy and Industrial Strategy","South East (England)","Female","10","10","[c]","[c]"
"In post","2021","60-64","Department for Business, Energy and Industrial Strategy","South East (England)","Male","10","10","[c]","[c]"
"In post","2021","60-64","Department for Business, Energy and Industrial Strategy","South West (England)","Female","25","20","[c]","[c]"
"In post","2021","60-64","Department for Business, Energy and Industrial Strategy","South West (England)","Male","60","55","41040","39650"
"In post","2021","60-64","Department for Business, Energy and Industrial Strategy","Wales","Female","105","85","26830","22490"
"In post","2021","60-64","Department for Business, Energy and Industrial Strategy","Wales","Male","75","65","36630","30630"
"In post","2021","60-64","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Female","15","15","[c]","[c]"
"In post","2021","60-64","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Male","15","15","[c]","[c]"
"In post","2021","60-64","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Female","10","10","[c]","[c]"
"In post","2021","60-64","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Male","5","5","[c]","[c]"
"In post","2021","60-64","Department for Digital, Culture, Media and Sport","London","Female","15","15","[c]","[c]"
"In post","2021","60-64","Department for Digital, Culture, Media and Sport","London","Male","20","20","[c]","[c]"
"In post","2021","60-64","Department for Education","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Department for Education","East Midlands (England)","Male","10","10","[c]","[c]"
"In post","2021","60-64","Department for Education","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Department for Education","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Department for Education","London","Female","45","45","48890","53570"
"In post","2021","60-64","Department for Education","London","Male","55","55","50480","53470"
"In post","2021","60-64","Department for Education","North East (England)","Female","20","15","[c]","[c]"
"In post","2021","60-64","Department for Education","North East (England)","Male","10","5","[c]","[c]"
"In post","2021","60-64","Department for Education","North West (England)","Female","15","15","[c]","[c]"
"In post","2021","60-64","Department for Education","North West (England)","Male","15","15","[c]","[c]"
"In post","2021","60-64","Department for Education","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Department for Education","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Department for Education","West Midlands (England)","Female","30","30","[c]","[c]"
"In post","2021","60-64","Department for Education","West Midlands (England)","Male","25","25","[c]","[c]"
"In post","2021","60-64","Department for Education","Yorkshire and The Humber","Female","20","20","[c]","[c]"
"In post","2021","60-64","Department for Education","Yorkshire and The Humber","Male","20","20","[c]","[c]"
"In post","2021","60-64","Department for Environment, Food and Rural Affairs","East Midlands (England)","Female","5","5","[c]","[c]"
"In post","2021","60-64","Department for Environment, Food and Rural Affairs","East Midlands (England)","Male","5","5","[c]","[c]"
"In post","2021","60-64","Department for Environment, Food and Rural Affairs","East of England","Female","20","20","[c]","[c]"
"In post","2021","60-64","Department for Environment, Food and Rural Affairs","East of England","Male","35","30","41200","35040"
"In post","2021","60-64","Department for Environment, Food and Rural Affairs","London","Female","40","40","39060","32560"
"In post","2021","60-64","Department for Environment, Food and Rural Affairs","London","Male","50","45","49280","45340"
"In post","2021","60-64","Department for Environment, Food and Rural Affairs","North East (England)","Female","20","15","[c]","[c]"
"In post","2021","60-64","Department for Environment, Food and Rural Affairs","North East (England)","Male","10","10","[c]","[c]"
"In post","2021","60-64","Department for Environment, Food and Rural Affairs","North West (England)","Female","65","55","25490","21050"
"In post","2021","60-64","Department for Environment, Food and Rural Affairs","North West (England)","Male","35","30","30080","25860"
"In post","2021","60-64","Department for Environment, Food and Rural Affairs","Scotland","Female","10","10","[c]","[c]"
"In post","2021","60-64","Department for Environment, Food and Rural Affairs","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Department for Environment, Food and Rural Affairs","South East (England)","Female","60","55","31000","28350"
"In post","2021","60-64","Department for Environment, Food and Rural Affairs","South East (England)","Male","55","55","41430","39730"
"In post","2021","60-64","Department for Environment, Food and Rural Affairs","South West (England)","Female","55","45","27350","25670"
"In post","2021","60-64","Department for Environment, Food and Rural Affairs","South West (England)","Male","45","40","35220","30340"
"In post","2021","60-64","Department for Environment, Food and Rural Affairs","Wales","Female","10","10","[c]","[c]"
"In post","2021","60-64","Department for Environment, Food and Rural Affairs","Wales","Male","5","5","[c]","[c]"
"In post","2021","60-64","Department for Environment, Food and Rural Affairs","West Midlands (England)","Female","25","20","[c]","[c]"
"In post","2021","60-64","Department for Environment, Food and Rural Affairs","West Midlands (England)","Male","20","20","[c]","[c]"
"In post","2021","60-64","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Female","25","25","[c]","[c]"
"In post","2021","60-64","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Male","30","30","34260","30220"
"In post","2021","60-64","Department for International Trade","London","Female","25","25","[c]","[c]"
"In post","2021","60-64","Department for International Trade","London","Male","35","35","46880","39440"
"In post","2021","60-64","Department for International Trade","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Department for International Trade","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Department for International Trade","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Department for International Trade","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Department for International Trade","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Department for International Trade","Overseas","Male","10","10","[c]","[c]"
"In post","2021","60-64","Department for International Trade","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Department for International Trade","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Department for International Trade","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Department for International Trade","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Department for Transport","East Midlands (England)","Female","20","20","[c]","[c]"
"In post","2021","60-64","Department for Transport","East Midlands (England)","Male","50","45","31670","26780"
"In post","2021","60-64","Department for Transport","East of England","Female","5","5","[c]","[c]"
"In post","2021","60-64","Department for Transport","East of England","Male","55","50","28910","26780"
"In post","2021","60-64","Department for Transport","London","Female","45","40","38490","33900"
"In post","2021","60-64","Department for Transport","London","Male","125","110","41590","35980"
"In post","2021","60-64","Department for Transport","North East (England)","Female","15","15","[c]","[c]"
"In post","2021","60-64","Department for Transport","North East (England)","Male","20","20","[c]","[c]"
"In post","2021","60-64","Department for Transport","North West (England)","Female","20","15","[c]","[c]"
"In post","2021","60-64","Department for Transport","North West (England)","Male","55","45","28710","26780"
"In post","2021","60-64","Department for Transport","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Department for Transport","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Department for Transport","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Department for Transport","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Department for Transport","Scotland","Female","15","10","[c]","[c]"
"In post","2021","60-64","Department for Transport","Scotland","Male","50","45","31110","27680"
"In post","2021","60-64","Department for Transport","South East (England)","Female","30","25","32110","26780"
"In post","2021","60-64","Department for Transport","South East (England)","Male","120","110","36220","30580"
"In post","2021","60-64","Department for Transport","South West (England)","Female","15","10","[c]","[c]"
"In post","2021","60-64","Department for Transport","South West (England)","Male","60","55","32890","27680"
"In post","2021","60-64","Department for Transport","Wales","Female","430","285","22650","21590"
"In post","2021","60-64","Department for Transport","Wales","Male","195","165","31330","26780"
"In post","2021","60-64","Department for Transport","West Midlands (England)","Female","5","5","[c]","[c]"
"In post","2021","60-64","Department for Transport","West Midlands (England)","Male","45","35","28300","26780"
"In post","2021","60-64","Department for Transport","Yorkshire and The Humber","Female","15","10","[c]","[c]"
"In post","2021","60-64","Department for Transport","Yorkshire and The Humber","Male","60","50","32620","27230"
"In post","2021","60-64","Department for Work and Pensions","East Midlands (England)","Female","320","235","26000","27570"
"In post","2021","60-64","Department for Work and Pensions","East Midlands (England)","Male","165","135","29970","27570"
"In post","2021","60-64","Department for Work and Pensions","East of England","Female","340","280","28180","27570"
"In post","2021","60-64","Department for Work and Pensions","East of England","Male","160","135","30290","27570"
"In post","2021","60-64","Department for Work and Pensions","London","Female","565","470","31830","31060"
"In post","2021","60-64","Department for Work and Pensions","London","Male","260","235","35320","31060"
"In post","2021","60-64","Department for Work and Pensions","North East (England)","Female","685","490","25080","21010"
"In post","2021","60-64","Department for Work and Pensions","North East (England)","Male","320","260","27060","26120"
"In post","2021","60-64","Department for Work and Pensions","North West (England)","Female","1235","910","25750","26230"
"In post","2021","60-64","Department for Work and Pensions","North West (England)","Male","535","455","29280","27570"
"In post","2021","60-64","Department for Work and Pensions","Scotland","Female","770","555","25500","27570"
"In post","2021","60-64","Department for Work and Pensions","Scotland","Male","320","255","27740","27570"
"In post","2021","60-64","Department for Work and Pensions","South East (England)","Female","535","425","27210","27570"
"In post","2021","60-64","Department for Work and Pensions","South East (England)","Male","255","230","27510","27570"
"In post","2021","60-64","Department for Work and Pensions","South West (England)","Female","455","335","25570","27570"
"In post","2021","60-64","Department for Work and Pensions","South West (England)","Male","185","155","27270","27570"
"In post","2021","60-64","Department for Work and Pensions","Unknown","Female","55","45","30910","27570"
"In post","2021","60-64","Department for Work and Pensions","Unknown","Male","20","15","[c]","[c]"
"In post","2021","60-64","Department for Work and Pensions","Wales","Female","410","295","24800","26120"
"In post","2021","60-64","Department for Work and Pensions","Wales","Male","160","125","27090","27570"
"In post","2021","60-64","Department for Work and Pensions","West Midlands (England)","Female","570","425","25460","27570"
"In post","2021","60-64","Department for Work and Pensions","West Midlands (England)","Male","265","220","25600","27570"
"In post","2021","60-64","Department for Work and Pensions","Yorkshire and The Humber","Female","580","415","27030","27570"
"In post","2021","60-64","Department for Work and Pensions","Yorkshire and The Humber","Male","290","230","29830","27570"
"In post","2021","60-64","Department of Health and Social Care","East Midlands (England)","Female","10","5","[c]","[c]"
"In post","2021","60-64","Department of Health and Social Care","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Department of Health and Social Care","East of England","Female","40","35","41280","35630"
"In post","2021","60-64","Department of Health and Social Care","East of England","Male","25","25","[c]","[c]"
"In post","2021","60-64","Department of Health and Social Care","London","Female","170","145","57400","46460"
"In post","2021","60-64","Department of Health and Social Care","London","Male","105","100","65280","56780"
"In post","2021","60-64","Department of Health and Social Care","North East (England)","Female","10","5","[c]","[c]"
"In post","2021","60-64","Department of Health and Social Care","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Department of Health and Social Care","North West (England)","Female","25","20","[c]","[c]"
"In post","2021","60-64","Department of Health and Social Care","North West (England)","Male","10","5","[c]","[c]"
"In post","2021","60-64","Department of Health and Social Care","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Department of Health and Social Care","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Department of Health and Social Care","South East (England)","Female","25","20","[c]","[c]"
"In post","2021","60-64","Department of Health and Social Care","South East (England)","Male","15","15","[c]","[c]"
"In post","2021","60-64","Department of Health and Social Care","South West (England)","Female","45","40","46860","36940"
"In post","2021","60-64","Department of Health and Social Care","South West (England)","Male","30","30","[c]","[c]"
"In post","2021","60-64","Department of Health and Social Care","West Midlands (England)","Female","30","20","[c]","[c]"
"In post","2021","60-64","Department of Health and Social Care","West Midlands (England)","Male","10","10","[c]","[c]"
"In post","2021","60-64","Department of Health and Social Care","Yorkshire and The Humber","Female","35","30","38800","31780"
"In post","2021","60-64","Department of Health and Social Care","Yorkshire and The Humber","Male","25","25","[c]","[c]"
"In post","2021","60-64","ESTYN","Wales","Female","10","5","[c]","[c]"
"In post","2021","60-64","ESTYN","Wales","Male","10","5","[c]","[c]"
"In post","2021","60-64","Food Standards Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Food Standards Agency","East Midlands (England)","Male","5","5","[c]","[c]"
"In post","2021","60-64","Food Standards Agency","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Food Standards Agency","East of England","Male","15","15","[c]","[c]"
"In post","2021","60-64","Food Standards Agency","London","Female","5","5","[c]","[c]"
"In post","2021","60-64","Food Standards Agency","London","Male","20","20","[c]","[c]"
"In post","2021","60-64","Food Standards Agency","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Food Standards Agency","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Food Standards Agency","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Food Standards Agency","North West (England)","Male","5","5","[c]","[c]"
"In post","2021","60-64","Food Standards Agency","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Food Standards Agency","South East (England)","Male","5","5","[c]","[c]"
"In post","2021","60-64","Food Standards Agency","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Food Standards Agency","South West (England)","Male","5","5","[c]","[c]"
"In post","2021","60-64","Food Standards Agency","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Food Standards Agency","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Food Standards Agency","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Food Standards Agency","West Midlands (England)","Male","20","20","[c]","[c]"
"In post","2021","60-64","Food Standards Agency","Yorkshire and The Humber","Female","10","10","[c]","[c]"
"In post","2021","60-64","Food Standards Agency","Yorkshire and The Humber","Male","15","10","[c]","[c]"
"In post","2021","60-64","Foreign, Commonwealth and Development Office","London","Female","65","65","46430","36290"
"In post","2021","60-64","Foreign, Commonwealth and Development Office","London","Male","80","80","56550","54020"
"In post","2021","60-64","Foreign, Commonwealth and Development Office","Overseas","Female","25","25","[c]","[c]"
"In post","2021","60-64","Foreign, Commonwealth and Development Office","Overseas","Male","65","65","62410","60750"
"In post","2021","60-64","Foreign, Commonwealth and Development Office","Scotland","Female","25","20","[c]","[c]"
"In post","2021","60-64","Foreign, Commonwealth and Development Office","Scotland","Male","25","20","[c]","[c]"
"In post","2021","60-64","Foreign, Commonwealth and Development Office","South East (England)","Female","30","25","[c]","[c]"
"In post","2021","60-64","Foreign, Commonwealth and Development Office","South East (England)","Male","70","60","41680","42810"
"In post","2021","60-64","HM Land Registry","East Midlands (England)","Female","20","10","[c]","[c]"
"In post","2021","60-64","HM Land Registry","East Midlands (England)","Male","30","20","[c]","[c]"
"In post","2021","60-64","HM Land Registry","East of England","Female","15","10","[c]","[c]"
"In post","2021","60-64","HM Land Registry","East of England","Male","10","5","[c]","[c]"
"In post","2021","60-64","HM Land Registry","London","Female","10","10","[c]","[c]"
"In post","2021","60-64","HM Land Registry","London","Male","15","15","[c]","[c]"
"In post","2021","60-64","HM Land Registry","North East (England)","Female","30","20","30870","27130"
"In post","2021","60-64","HM Land Registry","North East (England)","Male","15","10","[c]","[c]"
"In post","2021","60-64","HM Land Registry","North West (England)","Female","60","40","29050","27130"
"In post","2021","60-64","HM Land Registry","North West (England)","Male","40","30","34560","33840"
"In post","2021","60-64","HM Land Registry","South West (England)","Female","70","50","32080","27130"
"In post","2021","60-64","HM Land Registry","South West (England)","Male","45","35","34250","33840"
"In post","2021","60-64","HM Land Registry","Wales","Female","35","25","28970","27130"
"In post","2021","60-64","HM Land Registry","Wales","Male","35","25","32480","33840"
"In post","2021","60-64","HM Land Registry","West Midlands (England)","Female","25","15","[c]","[c]"
"In post","2021","60-64","HM Land Registry","West Midlands (England)","Male","15","10","[c]","[c]"
"In post","2021","60-64","HM Land Registry","Yorkshire and The Humber","Female","10","5","[c]","[c]"
"In post","2021","60-64","HM Land Registry","Yorkshire and The Humber","Male","10","5","[c]","[c]"
