"Status","Year","Disability","Region_ITL3","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","South and West Derbyshire","Female","Unknown","75","65","30810","27570"
"In post","2021","Declared non-disabled","South and West Derbyshire","Male","Heterosexual / straight","255","245","35840","31650"
"In post","2021","Declared non-disabled","South and West Derbyshire","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","South and West Derbyshire","Male","Undeclared","35","30","41180","37620"
"In post","2021","Declared non-disabled","South and West Derbyshire","Male","Unknown","50","45","35460","28890"
"In post","2021","Declared non-disabled","South and West Derbyshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","South and West Derbyshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","South and West Derbyshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","South and West Derbyshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","South Ayrshire","Female","Heterosexual / straight","95","85","29240","27570"
"In post","2021","Declared non-disabled","South Ayrshire","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","South Ayrshire","Female","Undeclared","10","5","[c]","[c]"
"In post","2021","Declared non-disabled","South Ayrshire","Female","Unknown","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","South Ayrshire","Male","Heterosexual / straight","60","55","28300","27570"
"In post","2021","Declared non-disabled","South Ayrshire","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","South Ayrshire","Male","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","South Ayrshire","Male","Unknown","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","South Ayrshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","South Ayrshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","South Ayrshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","South Ayrshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","South Hampshire","Female","Heterosexual / straight","925","780","30330","27570"
"In post","2021","Declared non-disabled","South Hampshire","Female","LGBO","30","30","30160","26670"
"In post","2021","Declared non-disabled","South Hampshire","Female","Undeclared","65","55","30650","27570"
"In post","2021","Declared non-disabled","South Hampshire","Female","Unknown","130","110","33250","29200"
"In post","2021","Declared non-disabled","South Hampshire","Male","Heterosexual / straight","890","805","30650","27770"
"In post","2021","Declared non-disabled","South Hampshire","Male","LGBO","35","35","32470","26560"
"In post","2021","Declared non-disabled","South Hampshire","Male","Undeclared","60","55","33790","33300"
"In post","2021","Declared non-disabled","South Hampshire","Male","Unknown","95","85","34180","31070"
"In post","2021","Declared non-disabled","South Hampshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","South Hampshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","South Hampshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","South Hampshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","South Lanarkshire","Female","Heterosexual / straight","990","875","31780","27570"
"In post","2021","Declared non-disabled","South Lanarkshire","Female","LGBO","25","20","[c]","[c]"
"In post","2021","Declared non-disabled","South Lanarkshire","Female","Undeclared","45","40","27980","25560"
"In post","2021","Declared non-disabled","South Lanarkshire","Female","Unknown","185","145","26590","25560"
"In post","2021","Declared non-disabled","South Lanarkshire","Male","Heterosexual / straight","575","550","34700","31810"
"In post","2021","Declared non-disabled","South Lanarkshire","Male","LGBO","45","40","32530","26120"
"In post","2021","Declared non-disabled","South Lanarkshire","Male","Undeclared","35","30","28260","26120"
"In post","2021","Declared non-disabled","South Lanarkshire","Male","Unknown","80","70","27290","25560"
"In post","2021","Declared non-disabled","South Lanarkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","South Lanarkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","South Lanarkshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","South Lanarkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","South Nottinghamshire","Female","Heterosexual / straight","225","205","30220","27380"
"In post","2021","Declared non-disabled","South Nottinghamshire","Female","LGBO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","South Nottinghamshire","Female","Undeclared","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","South Nottinghamshire","Female","Unknown","30","25","[c]","[c]"
"In post","2021","Declared non-disabled","South Nottinghamshire","Male","Heterosexual / straight","195","185","31260","27690"
"In post","2021","Declared non-disabled","South Nottinghamshire","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","South Nottinghamshire","Male","Undeclared","25","20","[c]","[c]"
"In post","2021","Declared non-disabled","South Nottinghamshire","Male","Unknown","40","40","32630","31650"
"In post","2021","Declared non-disabled","South Nottinghamshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","South Nottinghamshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","South Nottinghamshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","South Nottinghamshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","South Teesside","Female","Heterosexual / straight","390","340","27100","25220"
"In post","2021","Declared non-disabled","South Teesside","Female","LGBO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","South Teesside","Female","Undeclared","40","35","28020","27570"
"In post","2021","Declared non-disabled","South Teesside","Female","Unknown","95","80","25480","25960"
"In post","2021","Declared non-disabled","South Teesside","Male","Heterosexual / straight","185","180","25770","25040"
"In post","2021","Declared non-disabled","South Teesside","Male","LGBO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","South Teesside","Male","Undeclared","25","20","[c]","[c]"
"In post","2021","Declared non-disabled","South Teesside","Male","Unknown","55","50","29850","27570"
"In post","2021","Declared non-disabled","South Teesside","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","South Teesside","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","South Teesside","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","South Teesside","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","South West Wales","Female","Heterosexual / straight","555","510","30630","27570"
"In post","2021","Declared non-disabled","South West Wales","Female","LGBO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","South West Wales","Female","Undeclared","55","50","32330","28850"
"In post","2021","Declared non-disabled","South West Wales","Female","Unknown","70","55","25530","24780"
"In post","2021","Declared non-disabled","South West Wales","Male","Heterosexual / straight","335","325","32160","28850"
"In post","2021","Declared non-disabled","South West Wales","Male","LGBO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","South West Wales","Male","Undeclared","40","40","34190","31780"
"In post","2021","Declared non-disabled","South West Wales","Male","Unknown","45","40","28280","27570"
"In post","2021","Declared non-disabled","South West Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","South West Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","South West Wales","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","South West Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Southampton","Female","Heterosexual / straight","390","345","30030","27570"
"In post","2021","Declared non-disabled","Southampton","Female","LGBO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Southampton","Female","Undeclared","50","45","31420","27570"
"In post","2021","Declared non-disabled","Southampton","Female","Unknown","50","40","26620","27060"
"In post","2021","Declared non-disabled","Southampton","Male","Heterosexual / straight","325","315","38930","32050"
"In post","2021","Declared non-disabled","Southampton","Male","LGBO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Southampton","Male","Undeclared","40","40","38910","32430"
"In post","2021","Declared non-disabled","Southampton","Male","Unknown","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Southampton","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Southampton","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Southampton","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Southampton","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Southend-on-Sea","Female","Heterosexual / straight","325","285","31460","29290"
"In post","2021","Declared non-disabled","Southend-on-Sea","Female","LGBO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Southend-on-Sea","Female","Undeclared","45","40","32350","31810"
"In post","2021","Declared non-disabled","Southend-on-Sea","Female","Unknown","95","80","29290","26400"
"In post","2021","Declared non-disabled","Southend-on-Sea","Male","Heterosexual / straight","235","220","35070","31880"
"In post","2021","Declared non-disabled","Southend-on-Sea","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Southend-on-Sea","Male","Undeclared","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Southend-on-Sea","Male","Unknown","45","35","34380","31810"
"In post","2021","Declared non-disabled","Southend-on-Sea","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Southend-on-Sea","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Southend-on-Sea","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Southend-on-Sea","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Staffordshire CC","Female","Heterosexual / straight","1180","1090","29500","27380"
"In post","2021","Declared non-disabled","Staffordshire CC","Female","LGBO","80","75","27500","26510"
"In post","2021","Declared non-disabled","Staffordshire CC","Female","Undeclared","80","70","29870","27570"
"In post","2021","Declared non-disabled","Staffordshire CC","Female","Unknown","130","110","28650","27570"
"In post","2021","Declared non-disabled","Staffordshire CC","Male","Heterosexual / straight","1035","1010","31170","27570"
"In post","2021","Declared non-disabled","Staffordshire CC","Male","LGBO","50","50","27990","26670"
"In post","2021","Declared non-disabled","Staffordshire CC","Male","Undeclared","65","60","30640","28500"
"In post","2021","Declared non-disabled","Staffordshire CC","Male","Unknown","105","95","29340","29750"
"In post","2021","Declared non-disabled","Staffordshire CC","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Staffordshire CC","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Staffordshire CC","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Staffordshire CC","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Stoke-on-Trent","Female","Heterosexual / straight","450","395","24750","21170"
"In post","2021","Declared non-disabled","Stoke-on-Trent","Female","LGBO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Stoke-on-Trent","Female","Undeclared","40","30","23590","20720"
"In post","2021","Declared non-disabled","Stoke-on-Trent","Female","Unknown","80","60","26120","27340"
"In post","2021","Declared non-disabled","Stoke-on-Trent","Male","Heterosexual / straight","220","210","26270","25980"
"In post","2021","Declared non-disabled","Stoke-on-Trent","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Stoke-on-Trent","Male","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Stoke-on-Trent","Male","Unknown","30","25","26830","27570"
"In post","2021","Declared non-disabled","Stoke-on-Trent","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Stoke-on-Trent","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Stoke-on-Trent","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Stoke-on-Trent","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Suffolk","Female","Heterosexual / straight","1125","1025","27360","26450"
"In post","2021","Declared non-disabled","Suffolk","Female","LGBO","45","45","27340","27570"
"In post","2021","Declared non-disabled","Suffolk","Female","Undeclared","100","95","26520","23240"
"In post","2021","Declared non-disabled","Suffolk","Female","Unknown","190","165","27730","27570"
"In post","2021","Declared non-disabled","Suffolk","Male","Heterosexual / straight","1010","990","29820","27570"
"In post","2021","Declared non-disabled","Suffolk","Male","LGBO","45","45","28070","27060"
"In post","2021","Declared non-disabled","Suffolk","Male","Undeclared","90","90","29230","27570"
"In post","2021","Declared non-disabled","Suffolk","Male","Unknown","165","160","32030","29270"
"In post","2021","Declared non-disabled","Suffolk","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Suffolk","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Suffolk","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Suffolk","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Sunderland","Female","Heterosexual / straight","1580","1285","24980","21440"
"In post","2021","Declared non-disabled","Sunderland","Female","LGBO","35","30","24350","21400"
"In post","2021","Declared non-disabled","Sunderland","Female","Undeclared","115","90","23450","21440"
"In post","2021","Declared non-disabled","Sunderland","Female","Unknown","310","240","23820","21440"
"In post","2021","Declared non-disabled","Sunderland","Male","Heterosexual / straight","625","590","27200","25560"
"In post","2021","Declared non-disabled","Sunderland","Male","LGBO","35","35","25120","21400"
"In post","2021","Declared non-disabled","Sunderland","Male","Undeclared","45","40","26360","26780"
"In post","2021","Declared non-disabled","Sunderland","Male","Unknown","120","110","26520","25560"
"In post","2021","Declared non-disabled","Sunderland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Sunderland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Sunderland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Sunderland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Swansea","Female","Heterosexual / straight","2675","2325","26680","21590"
"In post","2021","Declared non-disabled","Swansea","Female","LGBO","90","80","25120","21590"
"In post","2021","Declared non-disabled","Swansea","Female","Undeclared","790","605","24400","21590"
"In post","2021","Declared non-disabled","Swansea","Female","Unknown","225","185","27220","27130"
"In post","2021","Declared non-disabled","Swansea","Male","Heterosexual / straight","1940","1890","30970","26630"
"In post","2021","Declared non-disabled","Swansea","Male","LGBO","85","85","27760","23450"
"In post","2021","Declared non-disabled","Swansea","Male","Undeclared","400","380","28410","25390"
"In post","2021","Declared non-disabled","Swansea","Male","Unknown","115","105","30150","27570"
"In post","2021","Declared non-disabled","Swansea","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Swansea","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Swansea","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Swansea","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Swindon","Female","Heterosexual / straight","155","145","30160","27570"
"In post","2021","Declared non-disabled","Swindon","Female","LGBO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Swindon","Female","Undeclared","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Swindon","Female","Unknown","20","15","[c]","[c]"
"In post","2021","Declared non-disabled","Swindon","Male","Heterosexual / straight","80","80","34290","27570"
"In post","2021","Declared non-disabled","Swindon","Male","LGBO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Swindon","Male","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Swindon","Male","Unknown","10","5","[c]","[c]"
"In post","2021","Declared non-disabled","Swindon","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Swindon","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Swindon","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Swindon","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Telford and Wrekin","Female","Heterosexual / straight","545","490","32890","27620"
"In post","2021","Declared non-disabled","Telford and Wrekin","Female","LGBO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Telford and Wrekin","Female","Undeclared","65","55","29500","27130"
"In post","2021","Declared non-disabled","Telford and Wrekin","Female","Unknown","90","75","28540","27570"
"In post","2021","Declared non-disabled","Telford and Wrekin","Male","Heterosexual / straight","380","370","36940","33300"
"In post","2021","Declared non-disabled","Telford and Wrekin","Male","LGBO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Telford and Wrekin","Male","Undeclared","40","40","35110","32550"
"In post","2021","Declared non-disabled","Telford and Wrekin","Male","Unknown","45","40","35080","27990"
"In post","2021","Declared non-disabled","Telford and Wrekin","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Telford and Wrekin","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Telford and Wrekin","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Telford and Wrekin","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Thurrock","Female","Heterosexual / straight","90","80","26250","25310"
"In post","2021","Declared non-disabled","Thurrock","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Thurrock","Female","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Thurrock","Female","Unknown","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Thurrock","Male","Heterosexual / straight","125","125","26380","25310"
"In post","2021","Declared non-disabled","Thurrock","Male","LGBO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Thurrock","Male","Undeclared","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Thurrock","Male","Unknown","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Thurrock","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Thurrock","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Thurrock","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Thurrock","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Torbay","Female","Heterosexual / straight","120","95","26810","26120"
"In post","2021","Declared non-disabled","Torbay","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Torbay","Female","Undeclared","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Torbay","Female","Unknown","35","25","23180","21010"
"In post","2021","Declared non-disabled","Torbay","Male","Heterosexual / straight","50","45","26740","27570"
"In post","2021","Declared non-disabled","Torbay","Male","LGBO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Torbay","Male","Undeclared","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Torbay","Male","Unknown","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Torbay","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Torbay","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Torbay","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Torbay","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Tower Hamlets","Female","Heterosexual / straight","1795","1715","47050","41010"
"In post","2021","Declared non-disabled","Tower Hamlets","Female","LGBO","75","70","46960","43310"
"In post","2021","Declared non-disabled","Tower Hamlets","Female","Undeclared","180","175","48170","41760"
"In post","2021","Declared non-disabled","Tower Hamlets","Female","Unknown","330","300","46380","40450"
"In post","2021","Declared non-disabled","Tower Hamlets","Male","Heterosexual / straight","1600","1575","51440","52780"
"In post","2021","Declared non-disabled","Tower Hamlets","Male","LGBO","170","170","51800","52580"
"In post","2021","Declared non-disabled","Tower Hamlets","Male","Undeclared","150","145","51370","52160"
"In post","2021","Declared non-disabled","Tower Hamlets","Male","Unknown","305","300","53900","49110"
"In post","2021","Declared non-disabled","Tower Hamlets","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Tower Hamlets","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Tower Hamlets","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Tower Hamlets","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Tyneside","Female","Heterosexual / straight","4615","4080","29640","27010"
"In post","2021","Declared non-disabled","Tyneside","Female","LGBO","185","175","28490","25560"
"In post","2021","Declared non-disabled","Tyneside","Female","Undeclared","310","270","28170","25560"
"In post","2021","Declared non-disabled","Tyneside","Female","Unknown","1120","890","26100","21440"
"In post","2021","Declared non-disabled","Tyneside","Male","Heterosexual / straight","3435","3335","31920","27570"
"In post","2021","Declared non-disabled","Tyneside","Male","LGBO","225","220","30400","27570"
"In post","2021","Declared non-disabled","Tyneside","Male","Undeclared","265","255","30570","26780"
"In post","2021","Declared non-disabled","Tyneside","Male","Unknown","650","610","29450","25560"
"In post","2021","Declared non-disabled","Tyneside","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Tyneside","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Tyneside","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Tyneside","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Female","Heterosexual / straight","440","405","32670","27570"
"In post","2021","Declared non-disabled","Unknown","Female","LGBO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Female","Undeclared","40","35","31300","27570"
"In post","2021","Declared non-disabled","Unknown","Female","Unknown","80","65","31370","27570"
"In post","2021","Declared non-disabled","Unknown","Male","Heterosexual / straight","340","335","34200","27570"
"In post","2021","Declared non-disabled","Unknown","Male","LGBO","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Male","Undeclared","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Male","Unknown","40","40","32760","27570"
"In post","2021","Declared non-disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wakefield","Female","Heterosexual / straight","440","400","29520","27570"
"In post","2021","Declared non-disabled","Wakefield","Female","LGBO","45","40","29360","27570"
"In post","2021","Declared non-disabled","Wakefield","Female","Undeclared","40","35","27720","26850"
"In post","2021","Declared non-disabled","Wakefield","Female","Unknown","65","55","29220","27570"
"In post","2021","Declared non-disabled","Wakefield","Male","Heterosexual / straight","400","375","31130","31650"
"In post","2021","Declared non-disabled","Wakefield","Male","LGBO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Wakefield","Male","Undeclared","40","35","31390","31650"
"In post","2021","Declared non-disabled","Wakefield","Male","Unknown","60","50","32500","31650"
"In post","2021","Declared non-disabled","Wakefield","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wakefield","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wakefield","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wakefield","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Walsall","Female","Heterosexual / straight","210","180","25790","26350"
"In post","2021","Declared non-disabled","Walsall","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Walsall","Female","Undeclared","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Walsall","Female","Unknown","100","75","24310","21010"
"In post","2021","Declared non-disabled","Walsall","Male","Heterosexual / straight","75","70","24810","23210"
"In post","2021","Declared non-disabled","Walsall","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Walsall","Male","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Walsall","Male","Unknown","45","45","24190","21010"
"In post","2021","Declared non-disabled","Walsall","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Walsall","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Walsall","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Walsall","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wandsworth","Female","Heterosexual / straight","210","200","31460","31060"
"In post","2021","Declared non-disabled","Wandsworth","Female","LGBO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Wandsworth","Female","Undeclared","30","25","[c]","[c]"
"In post","2021","Declared non-disabled","Wandsworth","Female","Unknown","40","30","26120","25110"
"In post","2021","Declared non-disabled","Wandsworth","Male","Heterosexual / straight","215","215","34480","34800"
"In post","2021","Declared non-disabled","Wandsworth","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Wandsworth","Male","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Wandsworth","Male","Unknown","15","10","[c]","[c]"
"In post","2021","Declared non-disabled","Wandsworth","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wandsworth","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wandsworth","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wandsworth","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Warrington","Female","Heterosexual / straight","605","560","31400","27570"
"In post","2021","Declared non-disabled","Warrington","Female","LGBO","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Warrington","Female","Undeclared","35","30","28260","27190"
"In post","2021","Declared non-disabled","Warrington","Female","Unknown","90","75","27380","23240"
"In post","2021","Declared non-disabled","Warrington","Male","Heterosexual / straight","485","475","34770","32660"
"In post","2021","Declared non-disabled","Warrington","Male","LGBO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Warrington","Male","Undeclared","50","45","33550","32770"
"In post","2021","Declared non-disabled","Warrington","Male","Unknown","60","60","30460","31650"
"In post","2021","Declared non-disabled","Warrington","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Warrington","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Warrington","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Warrington","Unknown","Unknown","[c]","[c]","[c]","[c]"
