"Status","Year","Age","Responsibility_level_grouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","65+","AA/AO","Female","Undeclared","370","260","21270","21130"
"In post","2021","65+","AA/AO","Female","Unknown","660","470","21620","21010"
"In post","2021","65+","AA/AO","Male","Heterosexual / straight","1490","1210","21560","21010"
"In post","2021","65+","AA/AO","Male","LGBO","50","45","21210","20870"
"In post","2021","65+","AA/AO","Male","Undeclared","250","200","21720","21010"
"In post","2021","65+","AA/AO","Male","Unknown","615","480","22940","21130"
"In post","2021","65+","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","EO","Female","Heterosexual / straight","955","695","27930","27570"
"In post","2021","65+","EO","Female","LGBO","20","15","[c]","[c]"
"In post","2021","65+","EO","Female","Undeclared","195","130","28450","27690"
"In post","2021","65+","EO","Female","Unknown","365","250","28040","27570"
"In post","2021","65+","EO","Male","Heterosexual / straight","960","760","28160","27570"
"In post","2021","65+","EO","Male","LGBO","35","25","27800","27570"
"In post","2021","65+","EO","Male","Undeclared","240","180","28280","27570"
"In post","2021","65+","EO","Male","Unknown","310","220","28710","27570"
"In post","2021","65+","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","G6/G7","Female","Heterosexual / straight","125","105","62010","60050"
"In post","2021","65+","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","G6/G7","Female","Undeclared","30","25","63730","61590"
"In post","2021","65+","G6/G7","Female","Unknown","55","45","64400","63820"
"In post","2021","65+","G6/G7","Male","Heterosexual / straight","410","320","64180","61900"
"In post","2021","65+","G6/G7","Male","LGBO","10","5","[c]","[c]"
"In post","2021","65+","G6/G7","Male","Undeclared","70","50","63960","61860"
"In post","2021","65+","G6/G7","Male","Unknown","155","115","62350","60510"
"In post","2021","65+","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","SCS level","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","65+","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","SCS level","Female","Undeclared","5","5","[c]","[c]"
"In post","2021","65+","SCS level","Female","Unknown","15","10","[c]","[c]"
"In post","2021","65+","SCS level","Male","Heterosexual / straight","35","30","110210","98480"
"In post","2021","65+","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","SCS level","Male","Undeclared","15","10","[c]","[c]"
"In post","2021","65+","SCS level","Male","Unknown","20","15","[c]","[c]"
"In post","2021","65+","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","SEO/HEO","Female","Heterosexual / straight","435","330","37230","35740"
"In post","2021","65+","SEO/HEO","Female","LGBO","10","5","[c]","[c]"
"In post","2021","65+","SEO/HEO","Female","Undeclared","80","60","37480","36480"
"In post","2021","65+","SEO/HEO","Female","Unknown","125","95","37940","37300"
"In post","2021","65+","SEO/HEO","Male","Heterosexual / straight","915","730","39150","37640"
"In post","2021","65+","SEO/HEO","Male","LGBO","15","10","[c]","[c]"
"In post","2021","65+","SEO/HEO","Male","Undeclared","185","150","38740","37210"
"In post","2021","65+","SEO/HEO","Male","Unknown","265","190","38990","38630"
"In post","2021","65+","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Female","Heterosexual / straight","175","135","30150","28200"
"In post","2021","65+","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Female","Undeclared","30","20","[c]","[c]"
"In post","2021","65+","Unknown","Female","Unknown","25","15","[c]","[c]"
"In post","2021","65+","Unknown","Male","Heterosexual / straight","120","105","37280","34890"
"In post","2021","65+","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Male","Undeclared","25","20","[c]","[c]"
"In post","2021","65+","Unknown","Male","Unknown","30","25","[c]","[c]"
"In post","2021","65+","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","AA/AO","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Unknown","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","AA/AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","EO","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Unknown","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","EO","Male","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","G6/G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","G6/G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","SEO/HEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","SEO/HEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","SEO/HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","AA/AO","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","16-19","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","AA/AO","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","16-19","AA/AO","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","16-19","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","AA/AO","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","16-19","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","EO","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","AA/AO","Female","Heterosexual / straight","755","[c]","21180","21010"
"Leaver CS","2021","20-29","AA/AO","Female","LGBO","135","[c]","20870","21010"
"Leaver CS","2021","20-29","AA/AO","Female","Undeclared","60","[c]","20470","20040"
"Leaver CS","2021","20-29","AA/AO","Female","Unknown","705","[c]","20670","20650"
"Leaver CS","2021","20-29","AA/AO","Male","Heterosexual / straight","700","[c]","21740","21010"
"Leaver CS","2021","20-29","AA/AO","Male","LGBO","60","[c]","20750","21010"
"Leaver CS","2021","20-29","AA/AO","Male","Undeclared","50","[c]","[c]","[c]"
"Leaver CS","2021","20-29","AA/AO","Male","Unknown","650","[c]","20820","21010"
"Leaver CS","2021","20-29","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","AA/AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","EO","Female","Heterosexual / straight","240","[c]","25950","26670"
"Leaver CS","2021","20-29","EO","Female","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","EO","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","EO","Female","Unknown","250","[c]","25130","27130"
"Leaver CS","2021","20-29","EO","Male","Heterosexual / straight","215","[c]","26160","26670"
"Leaver CS","2021","20-29","EO","Male","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","EO","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","EO","Male","Unknown","300","[c]","25780","26410"
"Leaver CS","2021","20-29","EO","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","G6/G7","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","G6/G7","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","G6/G7","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","G6/G7","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","G6/G7","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","G6/G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","SEO/HEO","Female","Heterosexual / straight","175","[c]","33630","33180"
"Leaver CS","2021","20-29","SEO/HEO","Female","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","SEO/HEO","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","SEO/HEO","Female","Unknown","160","[c]","33150","32620"
"Leaver CS","2021","20-29","SEO/HEO","Male","Heterosexual / straight","160","[c]","34210","33570"
"Leaver CS","2021","20-29","SEO/HEO","Male","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","SEO/HEO","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","SEO/HEO","Male","Unknown","170","[c]","33110","32470"
"Leaver CS","2021","20-29","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","SEO/HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","SEO/HEO","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Female","Heterosexual / straight","75","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Female","Unknown","105","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Male","Unknown","75","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","AA/AO","Female","Heterosexual / straight","360","[c]","21130","21010"
"Leaver CS","2021","30-39","AA/AO","Female","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2021","30-39","AA/AO","Female","Undeclared","45","[c]","22000","21010"
"Leaver CS","2021","30-39","AA/AO","Female","Unknown","410","[c]","20880","21010"
"Leaver CS","2021","30-39","AA/AO","Male","Heterosexual / straight","405","[c]","22090","21010"
"Leaver CS","2021","30-39","AA/AO","Male","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","AA/AO","Male","Undeclared","40","[c]","[c]","[c]"
"Leaver CS","2021","30-39","AA/AO","Male","Unknown","340","[c]","22610","21010"
"Leaver CS","2021","30-39","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","EO","Female","Heterosexual / straight","195","[c]","26740","27140"
"Leaver CS","2021","30-39","EO","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","EO","Female","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2021","30-39","EO","Female","Unknown","205","[c]","28300","27570"
"Leaver CS","2021","30-39","EO","Male","Heterosexual / straight","175","[c]","27440","27570"
"Leaver CS","2021","30-39","EO","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","EO","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","EO","Male","Unknown","150","[c]","28520","27570"
"Leaver CS","2021","30-39","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","G6/G7","Female","Heterosexual / straight","120","[c]","55950","53760"
"Leaver CS","2021","30-39","G6/G7","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","G6/G7","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","G6/G7","Female","Unknown","75","[c]","58000","55000"
"Leaver CS","2021","30-39","G6/G7","Male","Heterosexual / straight","130","[c]","57720","55300"
"Leaver CS","2021","30-39","G6/G7","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","G6/G7","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","G6/G7","Male","Unknown","95","[c]","56310","54700"
"Leaver CS","2021","30-39","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","G6/G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","SCS level","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","SCS level","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","SCS level","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","SEO/HEO","Female","Heterosexual / straight","245","[c]","37290","37020"
"Leaver CS","2021","30-39","SEO/HEO","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","SEO/HEO","Female","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","SEO/HEO","Female","Unknown","145","[c]","35710","35470"
"Leaver CS","2021","30-39","SEO/HEO","Male","Heterosexual / straight","205","[c]","35990","35520"
"Leaver CS","2021","30-39","SEO/HEO","Male","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","SEO/HEO","Male","Undeclared","30","[c]","38340","38000"
"Leaver CS","2021","30-39","SEO/HEO","Male","Unknown","145","[c]","36070","36470"
"Leaver CS","2021","30-39","SEO/HEO","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","SEO/HEO","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Female","Heterosexual / straight","55","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Female","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Male","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","AA/AO","Female","Heterosexual / straight","255","[c]","21100","21010"
"Leaver CS","2021","40-49","AA/AO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","AA/AO","Female","Undeclared","45","[c]","[c]","[c]"
"Leaver CS","2021","40-49","AA/AO","Female","Unknown","430","[c]","21000","21010"
"Leaver CS","2021","40-49","AA/AO","Male","Heterosexual / straight","270","[c]","21410","21010"
"Leaver CS","2021","40-49","AA/AO","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","AA/AO","Male","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2021","40-49","AA/AO","Male","Unknown","300","[c]","21520","21010"
"Leaver CS","2021","40-49","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","EO","Female","Heterosexual / straight","190","[c]","27520","27570"
"Leaver CS","2021","40-49","EO","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","EO","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","EO","Female","Unknown","200","[c]","27730","27570"
"Leaver CS","2021","40-49","EO","Male","Heterosexual / straight","130","[c]","28040","27570"
"Leaver CS","2021","40-49","EO","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","EO","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","EO","Male","Unknown","110","[c]","27710","27570"
"Leaver CS","2021","40-49","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","G6/G7","Female","Heterosexual / straight","105","[c]","60590","57180"
"Leaver CS","2021","40-49","G6/G7","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","G6/G7","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","G6/G7","Female","Unknown","85","[c]","60650","58030"
"Leaver CS","2021","40-49","G6/G7","Male","Heterosexual / straight","100","[c]","60600","57520"
"Leaver CS","2021","40-49","G6/G7","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","G6/G7","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","G6/G7","Male","Unknown","75","[c]","60600","58090"
"Leaver CS","2021","40-49","G6/G7","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","G6/G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","SCS level","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","SCS level","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","SCS level","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","SCS level","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","SCS level","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","SEO/HEO","Female","Heterosexual / straight","195","[c]","36760","36580"
"Leaver CS","2021","40-49","SEO/HEO","Female","LGBO","5","[c]","[c]","[c]"
