"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Department for Business, Energy and Industrial Strategy","Human Resources","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Human Resources","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Human Resources","North West (England)","Female","10","10","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Human Resources","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Human Resources","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Human Resources","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Human Resources","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Human Resources","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Human Resources","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Human Resources","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Human Resources","South West (England)","Female","45","45","37660","32810"
"In post","2021","Department for Business, Energy and Industrial Strategy","Human Resources","South West (England)","Male","20","20","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Human Resources","Wales","Female","120","110","35290","30660"
"In post","2021","Department for Business, Energy and Industrial Strategy","Human Resources","Wales","Male","40","40","35090","30170"
"In post","2021","Department for Business, Energy and Industrial Strategy","Human Resources","West Midlands (England)","Female","20","20","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Human Resources","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Human Resources","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Human Resources","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Internal Audit","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Internal Audit","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Internal Audit","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Internal Audit","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","London","Female","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","London","Male","10","10","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Wales","Female","10","10","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Wales","Male","15","15","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Legal","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Legal","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Legal","London","Female","15","10","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Legal","London","Male","10","10","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Legal","North West (England)","Female","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Legal","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Legal","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Legal","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Legal","South West (England)","Female","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Legal","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Legal","Wales","Female","20","20","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Legal","Wales","Male","20","20","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Legal","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Legal","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Legal","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Legal","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","East Midlands (England)","Female","90","85","28390","26390"
"In post","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","East Midlands (England)","Male","60","60","31980","30950"
"In post","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","East of England","Female","100","90","29520","26290"
"In post","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","East of England","Male","45","45","30730","28850"
"In post","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","London","Female","405","390","41820","38670"
"In post","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","London","Male","330","330","44760","40050"
"In post","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","North East (England)","Female","115","105","28810","26380"
"In post","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","North East (England)","Male","55","55","30050","30950"
"In post","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","North West (England)","Female","190","175","28460","25190"
"In post","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","North West (England)","Male","120","120","29450","25190"
"In post","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","Northern Ireland","Female","10","10","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","Northern Ireland","Male","15","15","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","Scotland","Female","115","105","26190","24250"
"In post","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","Scotland","Male","105","105","29690","26380"
"In post","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","South East (England)","Female","95","90","30140","26290"
"In post","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","South East (England)","Male","60","60","32150","31000"
"In post","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","South West (England)","Female","150","140","31150","30360"
"In post","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","South West (England)","Male","170","170","37860","37860"
"In post","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","Wales","Female","805","710","25820","23320"
"In post","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","Wales","Male","505","490","26940","23320"
"In post","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","West Midlands (England)","Female","245","230","27900","24570"
"In post","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","West Midlands (England)","Male","175","165","29770","24570"
"In post","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","Yorkshire and The Humber","Female","90","85","28620","26330"
"In post","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","Yorkshire and The Humber","Male","65","60","30660","28550"
"In post","2021","Department for Business, Energy and Industrial Strategy","Operational Research","London","Female","10","10","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Operational Research","London","Male","15","15","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Operational Research","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Operational Research","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Other","South West (England)","Female","15","10","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Other","South West (England)","Male","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Other","Wales","Female","15","15","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Other","Wales","Male","10","10","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Policy","East Midlands (England)","Female","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Policy","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Policy","East of England","Female","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Policy","East of England","Male","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Policy","London","Female","1750","1690","48410","52080"
"In post","2021","Department for Business, Energy and Industrial Strategy","Policy","London","Male","1860","1840","51190","53380"
"In post","2021","Department for Business, Energy and Industrial Strategy","Policy","North East (England)","Female","10","10","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Policy","North East (England)","Male","10","10","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Policy","North West (England)","Female","10","10","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Policy","North West (England)","Male","15","15","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Policy","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Policy","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Policy","Scotland","Female","50","45","47170","36740"
"In post","2021","Department for Business, Energy and Industrial Strategy","Policy","Scotland","Male","35","35","58420","70170"
"In post","2021","Department for Business, Energy and Industrial Strategy","Policy","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Policy","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Policy","South West (England)","Female","40","40","45170","44560"
"In post","2021","Department for Business, Energy and Industrial Strategy","Policy","South West (England)","Male","30","30","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Policy","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Policy","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Policy","Wales","Female","70","70","38900","39240"
"In post","2021","Department for Business, Energy and Industrial Strategy","Policy","Wales","Male","65","65","44390","42920"
"In post","2021","Department for Business, Energy and Industrial Strategy","Policy","West Midlands (England)","Female","40","40","40900","36740"
"In post","2021","Department for Business, Energy and Industrial Strategy","Policy","West Midlands (England)","Male","25","25","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Policy","Yorkshire and The Humber","Female","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Policy","Yorkshire and The Humber","Male","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Project Delivery","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Project Delivery","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Project Delivery","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Project Delivery","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Project Delivery","London","Female","35","35","44010","40050"
"In post","2021","Department for Business, Energy and Industrial Strategy","Project Delivery","London","Male","40","40","51160","41550"
"In post","2021","Department for Business, Energy and Industrial Strategy","Project Delivery","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Project Delivery","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Project Delivery","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Project Delivery","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Project Delivery","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Project Delivery","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Project Delivery","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Project Delivery","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Project Delivery","South East (England)","Female","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Project Delivery","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Project Delivery","South West (England)","Female","105","100","39740","39650"
"In post","2021","Department for Business, Energy and Industrial Strategy","Project Delivery","South West (England)","Male","115","115","42010","40040"
"In post","2021","Department for Business, Energy and Industrial Strategy","Project Delivery","Wales","Female","25","25","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Project Delivery","Wales","Male","25","25","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Project Delivery","West Midlands (England)","Female","15","15","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Project Delivery","West Midlands (England)","Male","15","15","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Property","South West (England)","Female","15","15","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Property","South West (England)","Male","10","10","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Property","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Property","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Science and Engineering","East Midlands (England)","Female","10","10","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Science and Engineering","East Midlands (England)","Male","10","10","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Science and Engineering","East of England","Female","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Science and Engineering","East of England","Male","20","20","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Science and Engineering","London","Female","20","20","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Science and Engineering","London","Male","20","20","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Science and Engineering","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Science and Engineering","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Science and Engineering","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Science and Engineering","Northern Ireland","Male","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Science and Engineering","Overseas","Female","10","10","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Science and Engineering","Overseas","Male","20","20","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Science and Engineering","Scotland","Female","15","15","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Science and Engineering","Scotland","Male","35","35","36870","36810"
"In post","2021","Department for Business, Energy and Industrial Strategy","Science and Engineering","South East (England)","Female","30","30","38230","37670"
"In post","2021","Department for Business, Energy and Industrial Strategy","Science and Engineering","South East (England)","Male","35","30","42980","39650"
"In post","2021","Department for Business, Energy and Industrial Strategy","Science and Engineering","South West (England)","Female","225","210","37610","39650"
"In post","2021","Department for Business, Energy and Industrial Strategy","Science and Engineering","South West (England)","Male","475","455","42480","41020"
"In post","2021","Department for Business, Energy and Industrial Strategy","Science and Engineering","Wales","Female","80","70","47470","40900"
"In post","2021","Department for Business, Energy and Industrial Strategy","Science and Engineering","Wales","Male","300","285","48240","43020"
"In post","2021","Department for Business, Energy and Industrial Strategy","Science and Engineering","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Science and Engineering","West Midlands (England)","Male","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Science and Engineering","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Science and Engineering","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Security","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Security","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Security","London","Female","10","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Security","London","Male","15","15","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Security","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Security","Wales","Male","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Security","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Security","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Social Research","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Social Research","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Social Research","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Social Research","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Statistics","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Statistics","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Statistics","London","Female","15","15","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Statistics","London","Male","25","25","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Statistics","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Statistics","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Statistics","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Statistics","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Statistics","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Statistics","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Statistics","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Statistics","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Unknown","Wales","Female","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Unknown","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Commercial","London","Female","10","10","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Commercial","London","Male","10","10","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Communications","London","Female","25","20","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Communications","London","Male","20","20","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Corporate Finance","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Corporate Finance","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Counter Fraud","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Counter Fraud","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Counter Fraud","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Counter Fraud","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","London","Female","10","10","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","London","Male","10","10","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Economics","London","Female","20","15","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Economics","London","Male","55","55","52650","47630"
"In post","2021","Department for Digital, Culture, Media and Sport","Finance","London","Female","25","25","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Finance","London","Male","40","40","55160","53520"
"In post","2021","Department for Digital, Culture, Media and Sport","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Finance","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Finance","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Finance","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Finance","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Finance","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Finance","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Human Resources","London","Female","40","40","50500","39090"
"In post","2021","Department for Digital, Culture, Media and Sport","Human Resources","London","Male","20","20","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Human Resources","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Human Resources","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Human Resources","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Human Resources","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Human Resources","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Human Resources","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Intelligence Analysis","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Intelligence Analysis","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","International Trade","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","International Trade","London","Male","5","5","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Knowledge and Information Management","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Operational Delivery","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Operational Delivery","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Operational Research","London","Female","10","10","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Operational Research","London","Male","10","10","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Other","London","Female","60","60","36790","34280"
"In post","2021","Department for Digital, Culture, Media and Sport","Other","London","Male","30","30","48840","40390"
"In post","2021","Department for Digital, Culture, Media and Sport","Policy","London","Female","590","575","48350","51730"
"In post","2021","Department for Digital, Culture, Media and Sport","Policy","London","Male","475","470","48910","51730"
"In post","2021","Department for Digital, Culture, Media and Sport","Policy","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Policy","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Policy","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Policy","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Policy","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Policy","Northern Ireland","Female","[c]","[c]","[c]","[c]"
