"Status","Year","Disability","Parent_department","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Department of Health and Social Care","SEO","LGBO","20","20","[c]","[c]"
"In post","2021","Unknown","Department of Health and Social Care","SEO","Undeclared","45","40","41120","40850"
"In post","2021","Unknown","Department of Health and Social Care","SEO","Unknown","545","525","40640","40650"
"In post","2021","Unknown","ESTYN","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","ESTYN","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","ESTYN","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","ESTYN","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","ESTYN","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","ESTYN","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","ESTYN","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","ESTYN","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","ESTYN","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","ESTYN","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","ESTYN","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","ESTYN","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","ESTYN","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","ESTYN","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","ESTYN","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Food Standards Agency","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Food Standards Agency","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Food Standards Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Food Standards Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Food Standards Agency","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Food Standards Agency","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Food Standards Agency","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Food Standards Agency","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Food Standards Agency","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Food Standards Agency","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Food Standards Agency","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Food Standards Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Food Standards Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Food Standards Agency","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Food Standards Agency","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","AO","Unknown","70","70","24110","23000"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","EO","Heterosexual / straight","35","35","30230","30630"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","EO","Unknown","105","100","28140","26950"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","G6","Heterosexual / straight","40","40","68400","69120"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","G6","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","G6","Unknown","185","180","65720","65770"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","G7","Heterosexual / straight","70","65","56420","56110"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","G7","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","G7","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","G7","Unknown","430","420","53640","54270"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","HEO","Heterosexual / straight","35","35","35760","36360"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","HEO","Unknown","280","275","35500","34630"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","SCS level","Heterosexual / straight","35","35","87200","78180"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","SCS level","Unknown","60","60","84600","77650"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","SEO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","SEO","Unknown","155","155","41250","41460"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Land Registry","AA","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Unknown","HM Land Registry","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Land Registry","AA","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","HM Land Registry","AO","Heterosexual / straight","405","390","22470","22350"
"In post","2021","Unknown","HM Land Registry","AO","LGBO","45","45","22350","22350"
"In post","2021","Unknown","HM Land Registry","AO","Undeclared","20","20","[c]","[c]"
"In post","2021","Unknown","HM Land Registry","AO","Unknown","825","790","22480","22350"
"In post","2021","Unknown","HM Land Registry","EO","Heterosexual / straight","40","40","27670","27130"
"In post","2021","Unknown","HM Land Registry","EO","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","HM Land Registry","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Land Registry","EO","Unknown","260","250","27880","27130"
"In post","2021","Unknown","HM Land Registry","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Unknown","HM Land Registry","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Land Registry","G6","Unknown","15","15","[c]","[c]"
"In post","2021","Unknown","HM Land Registry","G7","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Unknown","HM Land Registry","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Land Registry","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Land Registry","G7","Unknown","45","45","58380","58140"
"In post","2021","Unknown","HM Land Registry","HEO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Unknown","HM Land Registry","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Land Registry","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Land Registry","HEO","Unknown","80","75","36730","37290"
"In post","2021","Unknown","HM Land Registry","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Unknown","HM Land Registry","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Land Registry","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Land Registry","SEO","Heterosexual / straight","40","40","40790","38550"
"In post","2021","Unknown","HM Land Registry","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Land Registry","SEO","Unknown","65","65","41740","42100"
"In post","2021","Unknown","HM Revenue and Customs","AA","Heterosexual / straight","30","20","20060","20070"
"In post","2021","Unknown","HM Revenue and Customs","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Revenue and Customs","AA","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","HM Revenue and Customs","AA","Unknown","325","250","20100","20070"
"In post","2021","Unknown","HM Revenue and Customs","AO","Heterosexual / straight","755","615","20970","21400"
"In post","2021","Unknown","HM Revenue and Customs","AO","LGBO","45","40","21330","20640"
"In post","2021","Unknown","HM Revenue and Customs","AO","Undeclared","115","95","21240","21440"
"In post","2021","Unknown","HM Revenue and Customs","AO","Unknown","7605","6785","20590","20140"
"In post","2021","Unknown","HM Revenue and Customs","EO","Heterosexual / straight","525","465","26650","25560"
"In post","2021","Unknown","HM Revenue and Customs","EO","LGBO","30","30","26460","25560"
"In post","2021","Unknown","HM Revenue and Customs","EO","Undeclared","80","70","26560","25560"
"In post","2021","Unknown","HM Revenue and Customs","EO","Unknown","4225","4000","26100","25560"
"In post","2021","Unknown","HM Revenue and Customs","G6","Heterosexual / straight","50","45","65390","64670"
"In post","2021","Unknown","HM Revenue and Customs","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Revenue and Customs","G6","Undeclared","10","10","[c]","[c]"
"In post","2021","Unknown","HM Revenue and Customs","G6","Unknown","290","280","67840","68400"
"In post","2021","Unknown","HM Revenue and Customs","G7","Heterosexual / straight","150","145","52780","52580"
"In post","2021","Unknown","HM Revenue and Customs","G7","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","HM Revenue and Customs","G7","Undeclared","20","20","[c]","[c]"
"In post","2021","Unknown","HM Revenue and Customs","G7","Unknown","865","835","54160","52580"
"In post","2021","Unknown","HM Revenue and Customs","HEO","Heterosexual / straight","365","340","32590","31810"
"In post","2021","Unknown","HM Revenue and Customs","HEO","LGBO","20","20","[c]","[c]"
"In post","2021","Unknown","HM Revenue and Customs","HEO","Undeclared","70","65","32920","31810"
"In post","2021","Unknown","HM Revenue and Customs","HEO","Unknown","3040","2935","32690","31810"
"In post","2021","Unknown","HM Revenue and Customs","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Revenue and Customs","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Revenue and Customs","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Revenue and Customs","SCS level","Unknown","70","70","91260","79930"
"In post","2021","Unknown","HM Revenue and Customs","SEO","Heterosexual / straight","200","190","39190","38630"
"In post","2021","Unknown","HM Revenue and Customs","SEO","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","HM Revenue and Customs","SEO","Undeclared","40","40","39320","38630"
"In post","2021","Unknown","HM Revenue and Customs","SEO","Unknown","1105","1070","39340","38630"
"In post","2021","Unknown","HM Treasury","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Treasury","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Treasury","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Treasury","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Treasury","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Treasury","EO","Unknown","15","10","[c]","[c]"
"In post","2021","Unknown","HM Treasury","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Treasury","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Treasury","G6","Unknown","30","30","[c]","[c]"
"In post","2021","Unknown","HM Treasury","G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Unknown","HM Treasury","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Treasury","G7","Unknown","55","55","60830","57930"
"In post","2021","Unknown","HM Treasury","HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Unknown","HM Treasury","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Treasury","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Treasury","HEO","Unknown","35","30","36420","35610"
"In post","2021","Unknown","HM Treasury","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Treasury","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Treasury","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Treasury","SCS level","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","HM Treasury","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Treasury","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Treasury","SEO","Unknown","25","25","[c]","[c]"
"In post","2021","Unknown","Home Office","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","AA","Unknown","25","25","[c]","[c]"
"In post","2021","Unknown","Home Office","AO","Heterosexual / straight","55","50","21920","21430"
"In post","2021","Unknown","Home Office","AO","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Home Office","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","AO","Unknown","480","460","21910","21430"
"In post","2021","Unknown","Home Office","EO","Heterosexual / straight","95","95","26390","24880"
"In post","2021","Unknown","Home Office","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","EO","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","Home Office","EO","Unknown","645","630","26670","24890"
"In post","2021","Unknown","Home Office","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Unknown","Home Office","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","G6","Unknown","35","35","69860","68710"
"In post","2021","Unknown","Home Office","G7","Heterosexual / straight","30","30","57240","57430"
"In post","2021","Unknown","Home Office","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","G7","Unknown","155","155","57340","57430"
"In post","2021","Unknown","Home Office","HEO","Heterosexual / straight","40","40","33560","35050"
"In post","2021","Unknown","Home Office","HEO","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Home Office","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","HEO","Unknown","185","185","34330","35050"
"In post","2021","Unknown","Home Office","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","SCS level","Unknown","15","15","[c]","[c]"
"In post","2021","Unknown","Home Office","SEO","Heterosexual / straight","35","35","41140","41950"
"In post","2021","Unknown","Home Office","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","SEO","Unknown","160","160","42040","41950"
"In post","2021","Unknown","Home Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","AA","Heterosexual / straight","475","460","19560","19560"
"In post","2021","Unknown","Ministry of Defence","AA","LGBO","15","15","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","AA","Undeclared","70","70","19280","19560"
"In post","2021","Unknown","Ministry of Defence","AA","Unknown","500","485","19170","19560"
"In post","2021","Unknown","Ministry of Defence","AO","Heterosexual / straight","790","755","27480","22500"
"In post","2021","Unknown","Ministry of Defence","AO","LGBO","35","35","28700","25680"
"In post","2021","Unknown","Ministry of Defence","AO","Undeclared","165","160","27350","22080"
"In post","2021","Unknown","Ministry of Defence","AO","Unknown","960","930","26900","23540"
"In post","2021","Unknown","Ministry of Defence","EO","Heterosexual / straight","600","580","27110","26670"
"In post","2021","Unknown","Ministry of Defence","EO","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","EO","Undeclared","120","115","28400","26670"
"In post","2021","Unknown","Ministry of Defence","EO","Unknown","695","675","25890","26670"
"In post","2021","Unknown","Ministry of Defence","G6","Heterosexual / straight","60","60","70440","68230"
"In post","2021","Unknown","Ministry of Defence","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","G6","Undeclared","25","25","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","G6","Unknown","90","80","71000","68070"
"In post","2021","Unknown","Ministry of Defence","G7","Heterosexual / straight","230","220","59020","55000"
"In post","2021","Unknown","Ministry of Defence","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","G7","Undeclared","50","50","57210","55120"
"In post","2021","Unknown","Ministry of Defence","G7","Unknown","480","450","55860","54540"
"In post","2021","Unknown","Ministry of Defence","HEO","Heterosexual / straight","500","480","34070","33300"
"In post","2021","Unknown","Ministry of Defence","HEO","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","HEO","Undeclared","140","135","34950","33630"
"In post","2021","Unknown","Ministry of Defence","HEO","Unknown","805","780","35540","33300"
"In post","2021","Unknown","Ministry of Defence","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","SCS level","Unknown","20","20","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","SEO","Heterosexual / straight","395","380","42440","41350"
"In post","2021","Unknown","Ministry of Defence","SEO","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","SEO","Undeclared","110","105","42670","41930"
"In post","2021","Unknown","Ministry of Defence","SEO","Unknown","530","515","41130","40580"
"In post","2021","Unknown","Ministry of Defence","Unknown","Heterosexual / straight","120","120","45620","43100"
"In post","2021","Unknown","Ministry of Defence","Unknown","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Unknown","Undeclared","35","35","45900","44430"
"In post","2021","Unknown","Ministry of Defence","Unknown","Unknown","1980","1975","37600","34460"
"In post","2021","Unknown","Ministry of Housing, Communities and Local Government","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Housing, Communities and Local Government","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Housing, Communities and Local Government","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Housing, Communities and Local Government","AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Unknown","Ministry of Housing, Communities and Local Government","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Housing, Communities and Local Government","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Housing, Communities and Local Government","AO","Unknown","35","35","21380","21270"
"In post","2021","Unknown","Ministry of Housing, Communities and Local Government","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Housing, Communities and Local Government","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Housing, Communities and Local Government","EO","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","Ministry of Housing, Communities and Local Government","EO","Unknown","30","30","27360","27850"
"In post","2021","Unknown","Ministry of Housing, Communities and Local Government","G6","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Unknown","Ministry of Housing, Communities and Local Government","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Housing, Communities and Local Government","G6","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","Ministry of Housing, Communities and Local Government","G6","Unknown","40","35","64370","63470"
"In post","2021","Unknown","Ministry of Housing, Communities and Local Government","G7","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Unknown","Ministry of Housing, Communities and Local Government","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Housing, Communities and Local Government","G7","Undeclared","15","15","[c]","[c]"
"In post","2021","Unknown","Ministry of Housing, Communities and Local Government","G7","Unknown","55","50","51840","53130"
"In post","2021","Unknown","Ministry of Housing, Communities and Local Government","HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Unknown","Ministry of Housing, Communities and Local Government","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Housing, Communities and Local Government","HEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Unknown","Ministry of Housing, Communities and Local Government","HEO","Unknown","40","40","32770","33210"
"In post","2021","Unknown","Ministry of Housing, Communities and Local Government","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Housing, Communities and Local Government","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Housing, Communities and Local Government","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Housing, Communities and Local Government","SCS level","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","Ministry of Housing, Communities and Local Government","SEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Unknown","Ministry of Housing, Communities and Local Government","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Housing, Communities and Local Government","SEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Unknown","Ministry of Housing, Communities and Local Government","SEO","Unknown","30","30","[c]","[c]"
"In post","2021","Unknown","Ministry of Justice","AA","Heterosexual / straight","40","40","20470","20600"
"In post","2021","Unknown","Ministry of Justice","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Justice","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Justice","AA","Unknown","1085","1050","20060","20600"
"In post","2021","Unknown","Ministry of Justice","AO","Heterosexual / straight","195","190","25590","25300"
"In post","2021","Unknown","Ministry of Justice","AO","LGBO","15","15","[c]","[c]"
"In post","2021","Unknown","Ministry of Justice","AO","Undeclared","20","20","[c]","[c]"
"In post","2021","Unknown","Ministry of Justice","AO","Unknown","3950","3865","24860","24440"
"In post","2021","Unknown","Ministry of Justice","EO","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","Unknown","Ministry of Justice","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Justice","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Justice","EO","Unknown","455","445","26170","26330"
"In post","2021","Unknown","Ministry of Justice","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Justice","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Justice","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Justice","G6","Unknown","15","15","[c]","[c]"
"In post","2021","Unknown","Ministry of Justice","G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Unknown","Ministry of Justice","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Justice","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Justice","G7","Unknown","265","255","58910","57910"
"In post","2021","Unknown","Ministry of Justice","HEO","Heterosexual / straight","40","35","30730","30850"
"In post","2021","Unknown","Ministry of Justice","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Justice","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Justice","HEO","Unknown","425","410","30520","30850"
"In post","2021","Unknown","Ministry of Justice","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Justice","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Justice","SCS level","Unknown","20","20","[c]","[c]"
"In post","2021","Unknown","Ministry of Justice","SEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Unknown","Ministry of Justice","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Justice","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Justice","SEO","Unknown","330","325","40430","40000"
"In post","2021","Unknown","Ministry of Justice","Unknown","Heterosexual / straight","60","60","24950","23840"
"In post","2021","Unknown","Ministry of Justice","Unknown","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Ministry of Justice","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2021","Unknown","Ministry of Justice","Unknown","Unknown","640","575","24030","22920"
"In post","2021","Unknown","National Crime Agency","AO","Heterosexual / straight","175","170","22770","21580"
"In post","2021","Unknown","National Crime Agency","AO","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","National Crime Agency","AO","Undeclared","15","15","[c]","[c]"
"In post","2021","Unknown","National Crime Agency","AO","Unknown","40","35","25320","24750"
"In post","2021","Unknown","National Crime Agency","EO","Heterosexual / straight","1260","1240","32720","32770"
"In post","2021","Unknown","National Crime Agency","EO","LGBO","75","75","31790","32260"
"In post","2021","Unknown","National Crime Agency","EO","Undeclared","120","120","31710","32260"
"In post","2021","Unknown","National Crime Agency","EO","Unknown","320","305","35010","35720"
"In post","2021","Unknown","National Crime Agency","G6","Heterosexual / straight","30","30","75180","73770"
"In post","2021","Unknown","National Crime Agency","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","National Crime Agency","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","National Crime Agency","G6","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","National Crime Agency","G7","Heterosexual / straight","85","80","60830","60990"
"In post","2021","Unknown","National Crime Agency","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","National Crime Agency","G7","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","National Crime Agency","G7","Unknown","45","45","60580","59160"
"In post","2021","Unknown","National Crime Agency","HEO","Heterosexual / straight","600","585","41370","40210"
"In post","2021","Unknown","National Crime Agency","HEO","LGBO","30","30","[c]","[c]"
"In post","2021","Unknown","National Crime Agency","HEO","Undeclared","55","55","40940","40210"
