"Status","Year","Disability","Ethnicity","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Chinese","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Intelligence Analysis","London","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","International Trade","London","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","International Trade","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Knowledge and Information Management","Outside London","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Legal","London","30","25","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Legal","Outside London","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Medicine","London","10","5","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Medicine","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Medicine","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Operational Delivery","London","80","80","34830","32120"
"In post","2021","Declared non-disabled","Chinese","Operational Delivery","Outside London","195","185","25850","24130"
"In post","2021","Declared non-disabled","Chinese","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Operational Research","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Operational Research","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Other","London","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Other","Outside London","20","15","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Other","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Planning","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Planning","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Policy","London","80","80","47100","43250"
"In post","2021","Declared non-disabled","Chinese","Policy","Outside London","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Policy","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Project Delivery","London","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Project Delivery","Outside London","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Property","London","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Property","Outside London","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Psychology","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Psychology","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Science and Engineering","London","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Science and Engineering","Outside London","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Security","London","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Security","Outside London","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Social Research","London","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Social Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Statistics","London","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Statistics","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Statistics","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Tax","London","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Tax","Outside London","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Tax","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Unknown","London","55","55","37890","31090"
"In post","2021","Declared non-disabled","Chinese","Unknown","Outside London","110","100","27940","27570"
"In post","2021","Declared non-disabled","Chinese","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Veterinarian","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Commercial","London","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Commercial","Outside London","40","40","35130","33150"
"In post","2021","Declared non-disabled","Mixed","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Communications","London","55","55","44600","42100"
"In post","2021","Declared non-disabled","Mixed","Communications","Outside London","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Corporate Finance","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Counter Fraud","London","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Digital, Data and Technology","London","70","70","46810","42710"
"In post","2021","Declared non-disabled","Mixed","Digital, Data and Technology","Outside London","85","85","38210","35900"
"In post","2021","Declared non-disabled","Mixed","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Economics","London","60","60","45100","42020"
"In post","2021","Declared non-disabled","Mixed","Economics","Outside London","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Economics","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Finance","London","55","50","46270","46480"
"In post","2021","Declared non-disabled","Mixed","Finance","Outside London","65","60","39160","36240"
"In post","2021","Declared non-disabled","Mixed","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Human Resources","London","70","70","41340","36620"
"In post","2021","Declared non-disabled","Mixed","Human Resources","Outside London","40","40","37100","37000"
"In post","2021","Declared non-disabled","Mixed","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Intelligence Analysis","London","35","30","41100","37560"
"In post","2021","Declared non-disabled","Mixed","Intelligence Analysis","Outside London","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Internal Audit","Outside London","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","International Trade","London","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","International Trade","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","International Trade","Overseas","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Knowledge and Information Management","London","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Knowledge and Information Management","Outside London","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Legal","London","135","125","53310","51970"
"In post","2021","Declared non-disabled","Mixed","Legal","Outside London","75","70","46300","49580"
"In post","2021","Declared non-disabled","Mixed","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Medicine","London","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Medicine","Outside London","20","15","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Medicine","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Operational Delivery","London","630","600","33600","30620"
"In post","2021","Declared non-disabled","Mixed","Operational Delivery","Outside London","1335","1245","27910","25300"
"In post","2021","Declared non-disabled","Mixed","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Operational Research","London","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Operational Research","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Other","London","85","85","39020","32240"
"In post","2021","Declared non-disabled","Mixed","Other","Outside London","105","100","29510","26700"
"In post","2021","Declared non-disabled","Mixed","Other","Overseas","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Planning","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Planning","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Policy","London","530","520","46140","42080"
"In post","2021","Declared non-disabled","Mixed","Policy","Outside London","80","80","40410","37260"
"In post","2021","Declared non-disabled","Mixed","Policy","Overseas","50","50","49190","52100"
"In post","2021","Declared non-disabled","Mixed","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Project Delivery","London","105","100","45720","41850"
"In post","2021","Declared non-disabled","Mixed","Project Delivery","Outside London","90","90","37900","36000"
"In post","2021","Declared non-disabled","Mixed","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Property","London","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Property","Outside London","40","40","32450","31100"
"In post","2021","Declared non-disabled","Mixed","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Psychology","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Psychology","Outside London","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Science and Engineering","London","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Science and Engineering","Outside London","130","125","36160","33300"
"In post","2021","Declared non-disabled","Mixed","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Security","London","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Security","Outside London","30","30","34800","33360"
"In post","2021","Declared non-disabled","Mixed","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Social Research","London","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Social Research","Outside London","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Statistics","London","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Statistics","Outside London","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Statistics","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Tax","London","35","35","45670","41760"
"In post","2021","Declared non-disabled","Mixed","Tax","Outside London","120","115","32800","31810"
"In post","2021","Declared non-disabled","Mixed","Tax","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Unknown","London","510","495","36770","31060"
"In post","2021","Declared non-disabled","Mixed","Unknown","Outside London","985","920","28200","27570"
"In post","2021","Declared non-disabled","Mixed","Unknown","Overseas","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Unknown","Unknown","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Veterinarian","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Commercial","London","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Commercial","Outside London","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Communications","London","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Communications","Outside London","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Corporate Finance","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Counter Fraud","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Digital, Data and Technology","London","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Digital, Data and Technology","Outside London","35","35","37520","35340"
"In post","2021","Declared non-disabled","Other ethnicity","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Economics","London","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Economics","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Economics","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Finance","London","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Finance","Outside London","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Human Resources","London","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Human Resources","Outside London","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Intelligence Analysis","London","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","International Trade","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","International Trade","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Knowledge and Information Management","London","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Legal","London","55","50","60790","64420"
"In post","2021","Declared non-disabled","Other ethnicity","Legal","Outside London","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Medicine","London","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Medicine","Outside London","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Medicine","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Operational Delivery","London","230","215","31520","29080"
"In post","2021","Declared non-disabled","Other ethnicity","Operational Delivery","Outside London","320","295","28200","25040"
"In post","2021","Declared non-disabled","Other ethnicity","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Operational Research","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Operational Research","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Other","London","40","40","37000","31510"
"In post","2021","Declared non-disabled","Other ethnicity","Other","Outside London","45","40","26850","25560"
"In post","2021","Declared non-disabled","Other ethnicity","Other","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Planning","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Planning","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Policy","London","150","150","46160","40050"
"In post","2021","Declared non-disabled","Other ethnicity","Policy","Outside London","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Policy","Overseas","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Project Delivery","London","30","25","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Project Delivery","Outside London","30","30","36870","33300"
"In post","2021","Declared non-disabled","Other ethnicity","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Property","London","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Property","Outside London","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Psychology","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Psychology","Outside London","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Science and Engineering","London","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Science and Engineering","Outside London","35","30","37260","37300"
"In post","2021","Declared non-disabled","Other ethnicity","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Security","London","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Security","Outside London","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Social Research","London","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Social Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Statistics","London","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Statistics","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Statistics","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Tax","London","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Tax","Outside London","30","25","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Tax","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Unknown","London","215","200","37310","31060"
"In post","2021","Declared non-disabled","Other ethnicity","Unknown","Outside London","210","195","26990","27570"
"In post","2021","Declared non-disabled","Other ethnicity","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Veterinarian","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Veterinarian","Outside London","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Commercial","London","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Commercial","Outside London","65","65","38780","37110"
"In post","2021","Declared non-disabled","Undeclared","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Communications","London","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Communications","Outside London","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Corporate Finance","London","[c]","[c]","[c]","[c]"
