"Status","Year","Disability","Function_of_post","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Security","HEO","Male","390","380","38000","34640"
"In post","2021","Declared non-disabled","Security","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","SCS level","Female","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Security","SCS level","Male","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Security","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","SEO","Female","125","120","44080","40580"
"In post","2021","Declared non-disabled","Security","SEO","Male","205","205","46860","43840"
"In post","2021","Declared non-disabled","Security","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Unknown","Female","30","30","37920","37170"
"In post","2021","Declared non-disabled","Security","Unknown","Male","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","AA","Female","1405","1225","19920","19560"
"In post","2021","Declared non-disabled","Unknown","AA","Male","1400","1350","19690","18800"
"In post","2021","Declared non-disabled","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","AO","Female","22075","18415","21490","21010"
"In post","2021","Declared non-disabled","Unknown","AO","Male","11165","10700","21600","21010"
"In post","2021","Declared non-disabled","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","EO","Female","32115","28340","27870","27570"
"In post","2021","Declared non-disabled","Unknown","EO","Male","20310","19455","27860","27570"
"In post","2021","Declared non-disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","G6","Female","1210","1145","68890","68720"
"In post","2021","Declared non-disabled","Unknown","G6","Male","1320","1295","69990","69160"
"In post","2021","Declared non-disabled","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","G7","Female","3165","2990","56630","57230"
"In post","2021","Declared non-disabled","Unknown","G7","Male","3045","2985","57400","57460"
"In post","2021","Declared non-disabled","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","HEO","Female","8300","7765","33900","33300"
"In post","2021","Declared non-disabled","Unknown","HEO","Male","6280","6130","34070","33300"
"In post","2021","Declared non-disabled","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","SCS level","Female","465","445","87670","81910"
"In post","2021","Declared non-disabled","Unknown","SCS level","Male","530","525","91850","83230"
"In post","2021","Declared non-disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","SEO","Female","4630","4385","41330","41190"
"In post","2021","Declared non-disabled","Unknown","SEO","Male","4170","4095","41920","41950"
"In post","2021","Declared non-disabled","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Unknown","Female","140","135","40190","40950"
"In post","2021","Declared non-disabled","Unknown","Unknown","Male","335","330","37620","34320"
"In post","2021","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","AO","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Analysis","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","EO","Female","15","15","[c]","[c]"
"In post","2021","Undeclared","Analysis","EO","Male","20","20","[c]","[c]"
"In post","2021","Undeclared","Analysis","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","G6","Male","15","10","[c]","[c]"
"In post","2021","Undeclared","Analysis","G7","Female","40","35","53760","54650"
"In post","2021","Undeclared","Analysis","G7","Male","80","80","53980","54540"
"In post","2021","Undeclared","Analysis","HEO","Female","35","35","33790","33300"
"In post","2021","Undeclared","Analysis","HEO","Male","70","70","32810","32430"
"In post","2021","Undeclared","Analysis","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","SEO","Female","40","35","41480","42200"
"In post","2021","Undeclared","Analysis","SEO","Male","40","40","41110","40960"
"In post","2021","Undeclared","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","AO","Female","15","15","[c]","[c]"
"In post","2021","Undeclared","Commercial","AO","Male","15","15","[c]","[c]"
"In post","2021","Undeclared","Commercial","EO","Female","30","25","[c]","[c]"
"In post","2021","Undeclared","Commercial","EO","Male","30","30","[c]","[c]"
"In post","2021","Undeclared","Commercial","G6","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Commercial","G6","Male","15","15","[c]","[c]"
"In post","2021","Undeclared","Commercial","G7","Female","25","25","[c]","[c]"
"In post","2021","Undeclared","Commercial","G7","Male","25","25","[c]","[c]"
"In post","2021","Undeclared","Commercial","HEO","Female","45","45","32730","33300"
"In post","2021","Undeclared","Commercial","HEO","Male","35","35","33670","33300"
"In post","2021","Undeclared","Commercial","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","SCS level","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Commercial","SEO","Female","50","45","42730","42080"
"In post","2021","Undeclared","Commercial","SEO","Male","75","75","45170","42630"
"In post","2021","Undeclared","Commercial","Unknown","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Commercial","Unknown","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Communications","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","AO","Female","15","15","[c]","[c]"
"In post","2021","Undeclared","Communications","AO","Male","20","15","[c]","[c]"
"In post","2021","Undeclared","Communications","EO","Female","45","45","26340","25560"
"In post","2021","Undeclared","Communications","EO","Male","75","70","25360","25560"
"In post","2021","Undeclared","Communications","G6","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Communications","G6","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Communications","G7","Female","20","20","[c]","[c]"
"In post","2021","Undeclared","Communications","G7","Male","15","15","[c]","[c]"
"In post","2021","Undeclared","Communications","HEO","Female","45","45","32960","31810"
"In post","2021","Undeclared","Communications","HEO","Male","40","40","32970","31810"
"In post","2021","Undeclared","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","SEO","Female","25","25","[c]","[c]"
"In post","2021","Undeclared","Communications","SEO","Male","35","35","41330","40960"
"In post","2021","Undeclared","Counter Fraud","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","AO","Female","25","20","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","AO","Male","25","25","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","EO","Female","75","65","27420","27120"
"In post","2021","Undeclared","Counter Fraud","EO","Male","110","105","27580","27080"
"In post","2021","Undeclared","Counter Fraud","G6","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","G6","Male","20","15","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","G7","Female","25","25","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","G7","Male","50","50","55110","52770"
"In post","2021","Undeclared","Counter Fraud","HEO","Female","70","65","32730","31810"
"In post","2021","Undeclared","Counter Fraud","HEO","Male","140","135","33290","31870"
"In post","2021","Undeclared","Counter Fraud","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","SEO","Female","25","25","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","SEO","Male","70","65","39530","38630"
"In post","2021","Undeclared","Debt","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","AO","Female","80","65","22010","21440"
"In post","2021","Undeclared","Debt","AO","Male","60","60","21120","20140"
"In post","2021","Undeclared","Debt","EO","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Debt","EO","Male","35","35","27660","28130"
"In post","2021","Undeclared","Debt","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","HEO","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Debt","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","AO","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","AO","Male","15","15","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","EO","Female","35","30","27680","26690"
"In post","2021","Undeclared","Digital, Data & Technology","EO","Male","75","75","28320","26780"
"In post","2021","Undeclared","Digital, Data & Technology","G6","Female","15","15","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","G6","Male","15","15","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","G7","Female","35","35","52900","51730"
"In post","2021","Undeclared","Digital, Data & Technology","G7","Male","95","90","55920","54700"
"In post","2021","Undeclared","Digital, Data & Technology","HEO","Female","60","55","32700","32180"
"In post","2021","Undeclared","Digital, Data & Technology","HEO","Male","135","130","33940","33300"
"In post","2021","Undeclared","Digital, Data & Technology","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","SEO","Female","55","55","40650","39470"
"In post","2021","Undeclared","Digital, Data & Technology","SEO","Male","120","115","42290","41660"
"In post","2021","Undeclared","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","Unknown","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Finance","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","AO","Female","40","30","21270","21440"
"In post","2021","Undeclared","Finance","AO","Male","20","20","[c]","[c]"
"In post","2021","Undeclared","Finance","EO","Female","60","55","27010","26670"
"In post","2021","Undeclared","Finance","EO","Male","35","35","26490","26670"
"In post","2021","Undeclared","Finance","G6","Female","15","15","[c]","[c]"
"In post","2021","Undeclared","Finance","G6","Male","15","15","[c]","[c]"
"In post","2021","Undeclared","Finance","G7","Female","35","35","55630","54700"
"In post","2021","Undeclared","Finance","G7","Male","60","60","55550","54520"
"In post","2021","Undeclared","Finance","HEO","Female","50","50","32690","33000"
"In post","2021","Undeclared","Finance","HEO","Male","55","55","33930","33000"
"In post","2021","Undeclared","Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","SEO","Female","60","60","42260","41760"
"In post","2021","Undeclared","Finance","SEO","Male","50","50","41360","40050"
"In post","2021","Undeclared","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Grants Management","AO","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Grants Management","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Grants Management","EO","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Grants Management","EO","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Grants Management","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Grants Management","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Grants Management","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Grants Management","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Grants Management","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Grants Management","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Grants Management","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Grants Management","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Grants Management","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Grants Management","SEO","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Human Resources","AA","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Human Resources","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","AO","Female","60","55","21590","21130"
"In post","2021","Undeclared","Human Resources","AO","Male","30","30","21520","20990"
"In post","2021","Undeclared","Human Resources","EO","Female","55","55","26690","26670"
"In post","2021","Undeclared","Human Resources","EO","Male","25","25","[c]","[c]"
"In post","2021","Undeclared","Human Resources","G6","Female","15","15","[c]","[c]"
"In post","2021","Undeclared","Human Resources","G6","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Human Resources","G7","Female","40","40","56630","54260"
"In post","2021","Undeclared","Human Resources","G7","Male","20","20","[c]","[c]"
"In post","2021","Undeclared","Human Resources","HEO","Female","80","75","32820","32420"
"In post","2021","Undeclared","Human Resources","HEO","Male","45","40","33070","31940"
"In post","2021","Undeclared","Human Resources","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Human Resources","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","SEO","Female","65","65","43540","42170"
"In post","2021","Undeclared","Human Resources","SEO","Male","30","30","43820","41070"
"In post","2021","Undeclared","Human Resources","Unknown","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","G7","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","G7","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","SEO","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","SEO","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal","AO","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Legal","AO","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Legal","EO","Female","15","15","[c]","[c]"
"In post","2021","Undeclared","Legal","EO","Male","20","20","[c]","[c]"
"In post","2021","Undeclared","Legal","G6","Female","35","30","69700","69820"
"In post","2021","Undeclared","Legal","G6","Male","30","30","[c]","[c]"
"In post","2021","Undeclared","Legal","G7","Female","55","50","57290","55490"
"In post","2021","Undeclared","Legal","G7","Male","35","35","60830","59160"
"In post","2021","Undeclared","Legal","HEO","Female","25","20","[c]","[c]"
"In post","2021","Undeclared","Legal","HEO","Male","20","20","[c]","[c]"
"In post","2021","Undeclared","Legal","SCS level","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Legal","SCS level","Male","15","15","[c]","[c]"
"In post","2021","Undeclared","Legal","SEO","Female","65","60","43340","43160"
"In post","2021","Undeclared","Legal","SEO","Male","30","30","44520","43500"
"In post","2021","Undeclared","Legal","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","AA","Female","610","510","20600","20600"
"In post","2021","Undeclared","No function","AA","Male","630","575","21480","21000"
"In post","2021","Undeclared","No function","AO","Female","2130","1820","24210","21710"
"In post","2021","Undeclared","No function","AO","Male","2920","2685","28500","31650"
"In post","2021","Undeclared","No function","EO","Female","1060","985","28080","27380"
"In post","2021","Undeclared","No function","EO","Male","1445","1375","30360","30780"
"In post","2021","Undeclared","No function","G6","Female","125","115","67370","65370"
"In post","2021","Undeclared","No function","G6","Male","180","175","68930","66000"
"In post","2021","Undeclared","No function","G7","Female","400","380","53940","53150"
"In post","2021","Undeclared","No function","G7","Male","540","535","54680","53600"
"In post","2021","Undeclared","No function","HEO","Female","915","865","33370","32560"
"In post","2021","Undeclared","No function","HEO","Male","1085","1050","34800","34710"
"In post","2021","Undeclared","No function","SCS level","Female","60","50","87890","82100"
"In post","2021","Undeclared","No function","SCS level","Male","85","85","94320","87410"
"In post","2021","Undeclared","No function","SEO","Female","555","530","42090","40230"
"In post","2021","Undeclared","No function","SEO","Male","580","565","44330","42470"
"In post","2021","Undeclared","No function","Unknown","Female","370","340","30560","30210"
"In post","2021","Undeclared","No function","Unknown","Male","160","155","29480","30210"
"In post","2021","Undeclared","Project Delivery","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","AA","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","AO","Female","25","20","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","AO","Male","25","25","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","EO","Female","105","100","25580","26340"
"In post","2021","Undeclared","Project Delivery","EO","Male","220","210","26580","27460"
"In post","2021","Undeclared","Project Delivery","G6","Female","30","30","66630","65440"
"In post","2021","Undeclared","Project Delivery","G6","Male","75","75","68620","67360"
"In post","2021","Undeclared","Project Delivery","G7","Female","105","105","53560","54540"
"In post","2021","Undeclared","Project Delivery","G7","Male","190","190","53480","54540"
"In post","2021","Undeclared","Project Delivery","HEO","Female","170","165","32200","33000"
"In post","2021","Undeclared","Project Delivery","HEO","Male","265","255","32860","32920"
"In post","2021","Undeclared","Project Delivery","SCS level","Female","15","10","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","SCS level","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","SEO","Female","165","155","40440","40580"
"In post","2021","Undeclared","Project Delivery","SEO","Male","290","280","41210","40580"
"In post","2021","Undeclared","Project Delivery","Unknown","Female","15","15","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Unknown","Male","85","85","45020","44640"
"In post","2021","Undeclared","Property","AA","Female","10","5","[c]","[c]"
"In post","2021","Undeclared","Property","AA","Male","30","30","18110","17230"
"In post","2021","Undeclared","Property","AO","Female","35","30","22080","21100"
"In post","2021","Undeclared","Property","AO","Male","30","30","21470","21100"
"In post","2021","Undeclared","Property","EO","Female","75","70","27230","26500"
"In post","2021","Undeclared","Property","EO","Male","60","55","27530","26670"
"In post","2021","Undeclared","Property","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","G6","Male","15","15","[c]","[c]"
"In post","2021","Undeclared","Property","G7","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Property","G7","Male","60","55","56600","55600"
"In post","2021","Undeclared","Property","HEO","Female","65","60","33190","33300"
"In post","2021","Undeclared","Property","HEO","Male","100","95","33990","33300"
"In post","2021","Undeclared","Property","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","SEO","Female","45","40","41520","40580"
"In post","2021","Undeclared","Property","SEO","Male","80","75","43190","42900"
"In post","2021","Undeclared","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","AA","Female","15","15","[c]","[c]"
"In post","2021","Undeclared","Security","AA","Male","145","140","20050","19560"
"In post","2021","Undeclared","Security","AO","Female","25","25","[c]","[c]"
"In post","2021","Undeclared","Security","AO","Male","185","185","34660","39070"
"In post","2021","Undeclared","Security","EO","Female","20","20","[c]","[c]"
"In post","2021","Undeclared","Security","EO","Male","90","90","37730","41940"
"In post","2021","Undeclared","Security","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","G6","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Security","G7","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Security","G7","Male","20","20","[c]","[c]"
"In post","2021","Undeclared","Security","HEO","Female","35","35","35620","33300"
"In post","2021","Undeclared","Security","HEO","Male","80","80","38320","34770"
"In post","2021","Undeclared","Security","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","SEO","Female","15","15","[c]","[c]"
"In post","2021","Undeclared","Security","SEO","Male","45","45","49680","46550"
"In post","2021","Undeclared","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","AA","Female","75","70","19750","19560"
"In post","2021","Undeclared","Unknown","AA","Male","130","125","19250","18800"
"In post","2021","Undeclared","Unknown","AO","Female","1210","1050","21560","21010"
"In post","2021","Undeclared","Unknown","AO","Male","865","830","21480","21010"
"In post","2021","Undeclared","Unknown","EO","Female","1830","1660","27980","27570"
"In post","2021","Undeclared","Unknown","EO","Male","1510","1455","28010","27570"
"In post","2021","Undeclared","Unknown","G6","Female","55","55","69140","68720"
"In post","2021","Undeclared","Unknown","G6","Male","80","80","69590","69100"
"In post","2021","Undeclared","Unknown","G7","Female","150","145","57160","57460"
"In post","2021","Undeclared","Unknown","G7","Male","185","180","57790","57680"
"In post","2021","Undeclared","Unknown","HEO","Female","430","410","33970","33300"
"In post","2021","Undeclared","Unknown","HEO","Male","500","490","34300","33380"
"In post","2021","Undeclared","Unknown","SCS level","Female","15","15","[c]","[c]"
"In post","2021","Undeclared","Unknown","SCS level","Male","20","20","[c]","[c]"
"In post","2021","Undeclared","Unknown","SEO","Female","200","195","41120","40840"
"In post","2021","Undeclared","Unknown","SEO","Male","335","330","42510","41970"
"In post","2021","Undeclared","Unknown","Unknown","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Unknown","Unknown","Male","35","35","[c]","[c]"
"In post","2021","Unknown","Analysis","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Analysis","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Analysis","AO","Female","30","30","20450","19130"
"In post","2021","Unknown","Analysis","AO","Male","35","35","20830","19130"
"In post","2021","Unknown","Analysis","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Analysis","EO","Female","85","80","25440","24920"
"In post","2021","Unknown","Analysis","EO","Male","95","90","25940","25460"
"In post","2021","Unknown","Analysis","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Analysis","G6","Female","55","50","69640","66230"
"In post","2021","Unknown","Analysis","G6","Male","70","70","71510","66230"
"In post","2021","Unknown","Analysis","G7","Female","150","140","53340","53360"
"In post","2021","Unknown","Analysis","G7","Male","215","210","53020","53360"
"In post","2021","Unknown","Analysis","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Analysis","HEO","Female","270","260","31640","30130"
"In post","2021","Unknown","Analysis","HEO","Male","325","325","32300","31800"
"In post","2021","Unknown","Analysis","HEO","Unknown","15","15","[c]","[c]"
"In post","2021","Unknown","Analysis","SCS level","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Analysis","SCS level","Male","15","15","[c]","[c]"
"In post","2021","Unknown","Analysis","SEO","Female","175","165","38650","37150"
"In post","2021","Unknown","Analysis","SEO","Male","165","165","39230","37320"
"In post","2021","Unknown","Analysis","SEO","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Commercial","AA","Female","5","5","[c]","[c]"
"In post","2021","Unknown","Commercial","AA","Male","15","10","[c]","[c]"
"In post","2021","Unknown","Commercial","AO","Female","40","40","23420","23210"
"In post","2021","Unknown","Commercial","AO","Male","40","40","22820","22820"
"In post","2021","Unknown","Commercial","EO","Female","80","75","25530","25650"
"In post","2021","Unknown","Commercial","EO","Male","60","60","26280","26270"
"In post","2021","Unknown","Commercial","G6","Female","120","115","76350","73520"
"In post","2021","Unknown","Commercial","G6","Male","135","135","78510","75470"
"In post","2021","Unknown","Commercial","G7","Female","240","235","52580","52590"
"In post","2021","Unknown","Commercial","G7","Male","270","270","54170","53320"
"In post","2021","Unknown","Commercial","HEO","Female","100","95","30690","29760"
"In post","2021","Unknown","Commercial","HEO","Male","110","110","31820","31580"
"In post","2021","Unknown","Commercial","SCS level","Female","170","170","82120","71110"
"In post","2021","Unknown","Commercial","SCS level","Male","225","225","87880","72130"
"In post","2021","Unknown","Commercial","SEO","Female","205","195","39180","39380"
"In post","2021","Unknown","Commercial","SEO","Male","185","180","39980","40470"
"In post","2021","Unknown","Commercial","Unknown","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Commercial","Unknown","Male","20","20","[c]","[c]"
"In post","2021","Unknown","Communications","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","AO","Female","60","50","21790","21440"
"In post","2021","Unknown","Communications","AO","Male","35","35","21610","21440"
"In post","2021","Unknown","Communications","EO","Female","590","560","25930","25560"
"In post","2021","Unknown","Communications","EO","Male","685","680","25640","25560"
"In post","2021","Unknown","Communications","G6","Female","50","45","66480","65510"
"In post","2021","Unknown","Communications","G6","Male","30","30","69050","69750"
