"Status","Year","Parent_department","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","UK Supreme Court","Female","Heterosexual / straight","30","30","40470","35700"
"In post","2021","UK Supreme Court","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","UK Supreme Court","Male","LGBO","5","5","[c]","[c]"
"In post","2021","UK Supreme Court","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Female","Heterosexual / straight","2055","1800","31950","29540"
"In post","2021","United Kingdom Statistics Authority","Female","LGBO","110","105","31450","29540"
"In post","2021","United Kingdom Statistics Authority","Female","Undeclared","110","95","31640","29540"
"In post","2021","United Kingdom Statistics Authority","Female","Unknown","835","730","29890","29540"
"In post","2021","United Kingdom Statistics Authority","Male","Heterosexual / straight","1445","1300","34100","30130"
"In post","2021","United Kingdom Statistics Authority","Male","LGBO","105","105","35330","30130"
"In post","2021","United Kingdom Statistics Authority","Male","Undeclared","85","75","32990","31270"
"In post","2021","United Kingdom Statistics Authority","Male","Unknown","745","695","33680","29560"
"In post","2021","United Kingdom Statistics Authority","Unknown","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Unknown","LGBO","10","10","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Unknown","Unknown","20","20","[c]","[c]"
"In post","2021","Wales Office","Female","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Wales Office","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Wales Office","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Female","Heterosexual / straight","55","55","57100","51460"
"In post","2021","Water Services Regulation Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Female","Unknown","70","65","55290","44680"
"In post","2021","Water Services Regulation Authority","Male","Heterosexual / straight","35","35","58930","56200"
"In post","2021","Water Services Regulation Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Male","Unknown","80","75","56350","51630"
"In post","2021","Water Services Regulation Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Female","Heterosexual / straight","2825","2610","39650","37410"
"In post","2021","Welsh Government","Female","LGBO","95","95","39740","37410"
"In post","2021","Welsh Government","Female","Undeclared","385","360","41020","37410"
"In post","2021","Welsh Government","Female","Unknown","105","100","39770","34490"
"In post","2021","Welsh Government","Male","Heterosexual / straight","1840","1795","42480","37410"
"In post","2021","Welsh Government","Male","LGBO","110","110","43500","38360"
"In post","2021","Welsh Government","Male","Undeclared","295","285","44930","39680"
"In post","2021","Welsh Government","Male","Unknown","115","110","42620","37410"
"In post","2021","Welsh Government","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Female","Heterosexual / straight","160","[c]","44130","50000"
"Leaver CS","2021","Attorney General's Departments","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Female","Unknown","55","[c]","52610","55610"
"Leaver CS","2021","Attorney General's Departments","Male","Heterosexual / straight","105","[c]","47150","51120"
"Leaver CS","2021","Attorney General's Departments","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Male","Unknown","50","[c]","51410","55610"
"Leaver CS","2021","Attorney General's Departments","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Female","Heterosexual / straight","75","[c]","42420","34640"
"Leaver CS","2021","Cabinet Office","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Female","Unknown","95","[c]","44070","32000"
"Leaver CS","2021","Cabinet Office","Male","Heterosexual / straight","65","[c]","54130","54580"
"Leaver CS","2021","Cabinet Office","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Male","Unknown","105","[c]","51850","34660"
"Leaver CS","2021","Cabinet Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Female","Heterosexual / straight","35","[c]","51250","48980"
"Leaver CS","2021","Competition and Markets Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Male","Heterosexual / straight","35","[c]","51800","37310"
"Leaver CS","2021","Competition and Markets Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Female","Heterosexual / straight","105","[c]","38260","32830"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Female","Unknown","85","[c]","33430","24700"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Male","Heterosexual / straight","110","[c]","45430","39490"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Male","Unknown","155","[c]","38600","30960"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Female","Heterosexual / straight","125","[c]","44380","39600"
"Leaver CS","2021","Department for Education","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Female","Unknown","40","[c]","35370","30070"
"Leaver CS","2021","Department for Education","Male","Heterosexual / straight","105","[c]","43100","40220"
"Leaver CS","2021","Department for Education","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Female","Unknown","285","[c]","31900","26520"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Male","Unknown","240","[c]","35680","29290"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Female","Unknown","50","[c]","29140","18200"
"Leaver CS","2021","Department for International Trade","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Male","Unknown","40","[c]","29470","25730"
"Leaver CS","2021","Department for International Trade","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Female","Heterosexual / straight","160","[c]","25470","21590"
"Leaver CS","2021","Department for Transport","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Female","Undeclared","65","[c]","26940","21590"
"Leaver CS","2021","Department for Transport","Female","Unknown","75","[c]","24420","21590"
"Leaver CS","2021","Department for Transport","Male","Heterosexual / straight","235","[c]","33840","26780"
"Leaver CS","2021","Department for Transport","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Male","Undeclared","90","[c]","32040","26780"
"Leaver CS","2021","Department for Transport","Male","Unknown","85","[c]","32310","26470"
"Leaver CS","2021","Department for Transport","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Female","Heterosexual / straight","1510","[c]","26360","26110"
"Leaver CS","2021","Department for Work and Pensions","Female","LGBO","70","[c]","26310","25110"
"Leaver CS","2021","Department for Work and Pensions","Female","Undeclared","185","[c]","26960","26890"
"Leaver CS","2021","Department for Work and Pensions","Female","Unknown","1055","[c]","26260","26890"
"Leaver CS","2021","Department for Work and Pensions","Male","Heterosexual / straight","900","[c]","27460","25110"
"Leaver CS","2021","Department for Work and Pensions","Male","LGBO","80","[c]","26320","27230"
"Leaver CS","2021","Department for Work and Pensions","Male","Undeclared","125","[c]","30220","27570"
"Leaver CS","2021","Department for Work and Pensions","Male","Unknown","585","[c]","28150","27570"
"Leaver CS","2021","Department for Work and Pensions","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Female","Heterosexual / straight","385","[c]","37260","32330"
"Leaver CS","2021","Department of Health and Social Care","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Female","Undeclared","60","[c]","39500","35430"
"Leaver CS","2021","Department of Health and Social Care","Female","Unknown","170","[c]","39800","34530"
"Leaver CS","2021","Department of Health and Social Care","Male","Heterosexual / straight","170","[c]","45870","35610"
"Leaver CS","2021","Department of Health and Social Care","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Male","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Male","Unknown","100","[c]","52350","41580"
"Leaver CS","2021","Department of Health and Social Care","Unknown","Heterosexual / straight","50","[c]","42370","40010"
"Leaver CS","2021","Department of Health and Social Care","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Unknown","Unknown","40","[c]","50590","41130"
"Leaver CS","2021","ESTYN","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","ESTYN","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","ESTYN","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","ESTYN","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","ESTYN","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","ESTYN","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","ESTYN","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","ESTYN","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","ESTYN","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","ESTYN","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Female","Heterosexual / straight","30","[c]","39380","34630"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Female","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Male","Heterosexual / straight","55","[c]","47700","41190"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Male","Unknown","100","[c]","44080","42200"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Female","Heterosexual / straight","85","[c]","30260","27130"
"Leaver CS","2021","HM Land Registry","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Female","Unknown","50","[c]","32110","27130"
"Leaver CS","2021","HM Land Registry","Male","Heterosexual / straight","55","[c]","32500","27130"
"Leaver CS","2021","HM Land Registry","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Male","Unknown","45","[c]","31500","27130"
"Leaver CS","2021","HM Land Registry","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Female","Heterosexual / straight","60","[c]","28660","26000"
"Leaver CS","2021","HM Revenue and Customs","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Female","Unknown","3375","[c]","25990","24430"
"Leaver CS","2021","HM Revenue and Customs","Male","Heterosexual / straight","65","[c]","33190","26500"
"Leaver CS","2021","HM Revenue and Customs","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Male","Unknown","2165","[c]","27570","25500"
"Leaver CS","2021","HM Revenue and Customs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Female","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Male","Heterosexual / straight","50","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Female","Heterosexual / straight","485","[c]","28590","25100"
"Leaver CS","2021","Home Office","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Female","Undeclared","90","[c]","30690","27240"
"Leaver CS","2021","Home Office","Female","Unknown","80","[c]","27400","26890"
"Leaver CS","2021","Home Office","Male","Heterosexual / straight","480","[c]","31670","27240"
"Leaver CS","2021","Home Office","Male","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Male","Undeclared","100","[c]","34540","29220"
"Leaver CS","2021","Home Office","Male","Unknown","65","[c]","26630","24880"
"Leaver CS","2021","Home Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Female","Heterosexual / straight","795","[c]","29980","26670"
"Leaver CS","2021","Ministry of Defence","Female","LGBO","40","[c]","25530","21130"
"Leaver CS","2021","Ministry of Defence","Female","Undeclared","120","[c]","29990","26670"
"Leaver CS","2021","Ministry of Defence","Female","Unknown","175","[c]","30610","27260"
"Leaver CS","2021","Ministry of Defence","Male","Heterosexual / straight","1365","[c]","33480","31000"
"Leaver CS","2021","Ministry of Defence","Male","LGBO","60","[c]","31680","26670"
"Leaver CS","2021","Ministry of Defence","Male","Undeclared","230","[c]","36050","34260"
"Leaver CS","2021","Ministry of Defence","Male","Unknown","440","[c]","31930","29930"
"Leaver CS","2021","Ministry of Defence","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Female","Heterosexual / straight","45","[c]","39600","32780"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Male","Heterosexual / straight","55","[c]","43270","41020"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Female","Heterosexual / straight","1680","[c]","25120","20650"
"Leaver CS","2021","Ministry of Justice","Female","LGBO","145","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Female","Undeclared","255","[c]","27940","21180"
"Leaver CS","2021","Ministry of Justice","Female","Unknown","895","[c]","24050","20040"
"Leaver CS","2021","Ministry of Justice","Male","Heterosexual / straight","1620","[c]","28440","21180"
"Leaver CS","2021","Ministry of Justice","Male","LGBO","75","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Male","Undeclared","210","[c]","25910","20600"
"Leaver CS","2021","Ministry of Justice","Male","Unknown","990","[c]","25480","21170"
"Leaver CS","2021","Ministry of Justice","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Female","Heterosexual / straight","35","[c]","42720","39840"
"Leaver CS","2021","National Crime Agency","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Male","Heterosexual / straight","85","[c]","46000","43710"
"Leaver CS","2021","National Crime Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Male","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
