"Status","Year","Profession_of_post","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Human Resources","West Wales and The Valleys","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","West Yorkshire","Outside London","20","[c]","36930","29000"
"New entrant CS","2021","Inspector of Education and Training","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Inspector of Education and Training","East Anglia","Outside London","10","[c]","68460","75500"
"New entrant CS","2021","Inspector of Education and Training","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inspector of Education and Training","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Inspector of Education and Training","Greater Manchester","Outside London","15","[c]","59810","51360"
"New entrant CS","2021","Inspector of Education and Training","Inner London - West","London","25","[c]","62940","70500"
"New entrant CS","2021","Inspector of Education and Training","North Yorkshire","Outside London","20","[c]","67570","70500"
"New entrant CS","2021","Inspector of Education and Training","West Midlands","Outside London","10","[c]","53930","51360"
"New entrant CS","2021","Intelligence Analysis","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","East Anglia","Outside London","15","[c]","27360","26350"
"New entrant CS","2021","Intelligence Analysis","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Greater Manchester","Outside London","15","[c]","26180","24880"
"New entrant CS","2021","Intelligence Analysis","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Inner London - East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Inner London - West","London","70","[c]","49580","53360"
"New entrant CS","2021","Intelligence Analysis","Kent","Outside London","10","[c]","25930","24880"
"New entrant CS","2021","Intelligence Analysis","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Lincolnshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Outer London - South","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Outer London - West and North West","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","West Yorkshire","Outside London","15","[c]","36710","32790"
"New entrant CS","2021","Internal Audit","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Inner London - East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Inner London - West","London","15","[c]","50830","50240"
"New entrant CS","2021","Internal Audit","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Northumberland and Tyne and Wear","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Berkshire, Buckinghamshire and Oxfordshire","Outside London","20","[c]","33330","31800"
"New entrant CS","2021","International Trade","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Inner London - East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Inner London - West","London","110","[c]","33070","31800"
"New entrant CS","2021","International Trade","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Derbyshire and Nottinghamshire","Outside London","15","[c]","39740","40830"
"New entrant CS","2021","Knowledge and Information Management","East Anglia","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","East Wales","Outside London","10","[c]","26690","25030"
"New entrant CS","2021","Knowledge and Information Management","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","45","[c]","29800","28500"
"New entrant CS","2021","Knowledge and Information Management","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Hampshire and Isle of Wight","Outside London","10","[c]","24640","20920"
"New entrant CS","2021","Knowledge and Information Management","Inner London - East","London","15","[c]","37050","36590"
"New entrant CS","2021","Knowledge and Information Management","Inner London - West","London","25","[c]","35600","32170"
"New entrant CS","2021","Knowledge and Information Management","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Outer London - West and North West","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Bedfordshire and Hertfordshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Berkshire, Buckinghamshire and Oxfordshire","Outside London","15","[c]","38990","40000"
"New entrant CS","2021","Legal","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Derbyshire and Nottinghamshire","Outside London","30","[c]","38110","43040"
"New entrant CS","2021","Legal","Devon","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","East Anglia","Outside London","15","[c]","35830","30990"
"New entrant CS","2021","Legal","East Wales","Outside London","25","[c]","40270","48080"
"New entrant CS","2021","Legal","East Yorkshire and Northern Lincolnshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Eastern Scotland","Outside London","20","[c]","38310","33550"
"New entrant CS","2021","Legal","Essex","Outside London","25","[c]","36950","40000"
"New entrant CS","2021","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","35","[c]","39440","38000"
"New entrant CS","2021","Legal","Greater Manchester","Outside London","35","[c]","42700","48080"
"New entrant CS","2021","Legal","Hampshire and Isle of Wight","Outside London","20","[c]","48380","50520"
"New entrant CS","2021","Legal","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Inner London - East","London","55","[c]","47920","52670"
"New entrant CS","2021","Legal","Inner London - West","London","330","[c]","46600","50500"
"New entrant CS","2021","Legal","Kent","Outside London","20","[c]","35370","26970"
"New entrant CS","2021","Legal","Lancashire","Outside London","15","[c]","43500","48080"
"New entrant CS","2021","Legal","Leicestershire, Rutland and Northamptonshire","Outside London","15","[c]","39870","38000"
"New entrant CS","2021","Legal","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Merseyside","Outside London","25","[c]","38590","38000"
"New entrant CS","2021","Legal","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Northumberland and Tyne and Wear","Outside London","20","[c]","35460","38000"
"New entrant CS","2021","Legal","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Outer London - South","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Outer London - West and North West","London","10","[c]","31530","30850"
"New entrant CS","2021","Legal","Shropshire and Staffordshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South Yorkshire","Outside London","15","[c]","31050","25480"
"New entrant CS","2021","Legal","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Surrey, East and West Sussex","Outside London","15","[c]","42130","40000"
"New entrant CS","2021","Legal","Tees Valley and Durham","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","West Central Scotland","Outside London","15","[c]","35530","33550"
"New entrant CS","2021","Legal","West Midlands","Outside London","60","[c]","40090","38000"
"New entrant CS","2021","Legal","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","West Yorkshire","Outside London","40","[c]","37080","38000"
"New entrant CS","2021","Medicine","Bedfordshire and Hertfordshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Berkshire, Buckinghamshire and Oxfordshire","Outside London","25","[c]","55030","37890"
"New entrant CS","2021","Medicine","Cornwall and Isles of Scilly","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Devon","Outside London","15","[c]","42540","40000"
"New entrant CS","2021","Medicine","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","East Anglia","Outside London","15","[c]","54750","36370"
"New entrant CS","2021","Medicine","East Wales","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Eastern Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Essex","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","45","[c]","45000","36370"
"New entrant CS","2021","Medicine","Greater Manchester","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Hampshire and Isle of Wight","Outside London","50","[c]","41290","33480"
"New entrant CS","2021","Medicine","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Inner London - East","London","35","[c]","77140","82100"
"New entrant CS","2021","Medicine","Inner London - West","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Lancashire","Outside London","10","[c]","43280","36750"
"New entrant CS","2021","Medicine","Leicestershire, Rutland and Northamptonshire","Outside London","20","[c]","33880","30990"
"New entrant CS","2021","Medicine","Lincolnshire","Outside London","10","[c]","51470","48710"
"New entrant CS","2021","Medicine","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","North Yorkshire","Outside London","25","[c]","42050","35300"
"New entrant CS","2021","Medicine","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Northumberland and Tyne and Wear","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Overseas","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Shropshire and Staffordshire","Outside London","20","[c]","44210","37890"
"New entrant CS","2021","Medicine","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Surrey, East and West Sussex","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","West Wales and The Valleys","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Bedfordshire and Hertfordshire","Outside London","295","[c]","24500","22920"
"New entrant CS","2021","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Outside London","385","[c]","25710","24020"
"New entrant CS","2021","Operational Delivery","Cheshire","Outside London","315","[c]","27890","24830"
"New entrant CS","2021","Operational Delivery","Cornwall and Isles of Scilly","Outside London","15","[c]","22730","22430"
"New entrant CS","2021","Operational Delivery","Cumbria","Outside London","45","[c]","23230","21050"
"New entrant CS","2021","Operational Delivery","Derbyshire and Nottinghamshire","Outside London","520","[c]","23380","22350"
"New entrant CS","2021","Operational Delivery","Devon","Outside London","375","[c]","23160","22350"
"New entrant CS","2021","Operational Delivery","Dorset and Somerset","Outside London","195","[c]","23550","22350"
"New entrant CS","2021","Operational Delivery","East Anglia","Outside London","615","[c]","23940","22430"
"New entrant CS","2021","Operational Delivery","East Wales","Outside London","740","[c]","23620","22850"
"New entrant CS","2021","Operational Delivery","East Yorkshire and Northern Lincolnshire","Outside London","260","[c]","22910","22350"
"New entrant CS","2021","Operational Delivery","Eastern Scotland","Outside London","275","[c]","22930","20810"
"New entrant CS","2021","Operational Delivery","Essex","Outside London","270","[c]","24230","22920"
"New entrant CS","2021","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","765","[c]","26490","22890"
"New entrant CS","2021","Operational Delivery","Greater Manchester","Outside London","560","[c]","23370","21920"
"New entrant CS","2021","Operational Delivery","Hampshire and Isle of Wight","Outside London","580","[c]","25420","23970"
"New entrant CS","2021","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Outside London","190","[c]","22070","22850"
"New entrant CS","2021","Operational Delivery","Highlands and Islands","Outside London","30","[c]","22620","20810"
"New entrant CS","2021","Operational Delivery","Inner London - East","London","1285","[c]","33250","30220"
"New entrant CS","2021","Operational Delivery","Inner London - West","London","1255","[c]","30870","27850"
"New entrant CS","2021","Operational Delivery","Kent","Outside London","555","[c]","24800","24880"
"New entrant CS","2021","Operational Delivery","Lancashire","Outside London","280","[c]","22390","22350"
"New entrant CS","2021","Operational Delivery","Leicestershire, Rutland and Northamptonshire","Outside London","335","[c]","21860","22350"
"New entrant CS","2021","Operational Delivery","Lincolnshire","Outside London","95","[c]","24230","22850"
"New entrant CS","2021","Operational Delivery","Merseyside","Outside London","400","[c]","24440","21430"
"New entrant CS","2021","Operational Delivery","North Eastern Scotland","Outside London","50","[c]","24140","20810"
"New entrant CS","2021","Operational Delivery","North Yorkshire","Outside London","105","[c]","23930","22190"
"New entrant CS","2021","Operational Delivery","Northern Ireland","Outside London","145","[c]","23640","20140"
"New entrant CS","2021","Operational Delivery","Northumberland and Tyne and Wear","Outside London","240","[c]","24720","22920"
"New entrant CS","2021","Operational Delivery","Outer London - East and North East","London","235","[c]","26210","26810"
"New entrant CS","2021","Operational Delivery","Outer London - South","London","250","[c]","26630","25060"
"New entrant CS","2021","Operational Delivery","Outer London - West and North West","London","460","[c]","28220","28040"
"New entrant CS","2021","Operational Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Shropshire and Staffordshire","Outside London","540","[c]","21730","21590"
"New entrant CS","2021","Operational Delivery","South Yorkshire","Outside London","330","[c]","23130","21430"
"New entrant CS","2021","Operational Delivery","Southern Scotland","Outside London","125","[c]","20610","20140"
"New entrant CS","2021","Operational Delivery","Surrey, East and West Sussex","Outside London","475","[c]","24880","24370"
"New entrant CS","2021","Operational Delivery","Tees Valley and Durham","Outside London","380","[c]","22090","22350"
"New entrant CS","2021","Operational Delivery","Unknown","Unknown","30","[c]","30090","24880"
"New entrant CS","2021","Operational Delivery","West Central Scotland","Outside London","245","[c]","23790","20810"
"New entrant CS","2021","Operational Delivery","West Midlands","Outside London","720","[c]","27090","22920"
"New entrant CS","2021","Operational Delivery","West Wales and The Valleys","Outside London","510","[c]","21600","21590"
"New entrant CS","2021","Operational Delivery","West Yorkshire","Outside London","545","[c]","24510","22850"
"New entrant CS","2021","Operational Research","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Hampshire and Isle of Wight","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Inner London - East","London","20","[c]","35230","36160"
"New entrant CS","2021","Operational Research","Inner London - West","London","50","[c]","34820","34710"
"New entrant CS","2021","Operational Research","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Outer London - South","London","10","[c]","37380","36160"
"New entrant CS","2021","Operational Research","South Yorkshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Bedfordshire and Hertfordshire","Outside London","15","[c]","23830","25390"
"New entrant CS","2021","Other","Berkshire, Buckinghamshire and Oxfordshire","Outside London","80","[c]","24990","20920"
"New entrant CS","2021","Other","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Cornwall and Isles of Scilly","Outside London","15","[c]","24410","20920"
"New entrant CS","2021","Other","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Other","Devon","Outside London","25","[c]","23160","20920"
"New entrant CS","2021","Other","Dorset and Somerset","Outside London","35","[c]","24110","20920"
"New entrant CS","2021","Other","East Anglia","Outside London","55","[c]","22670","20920"
"New entrant CS","2021","Other","East Wales","Outside London","20","[c]","23440","20500"
"New entrant CS","2021","Other","East Yorkshire and Northern Lincolnshire","Outside London","25","[c]","23940","26350"
"New entrant CS","2021","Other","Eastern Scotland","Outside London","50","[c]","27450","20920"
"New entrant CS","2021","Other","Essex","Outside London","10","[c]","20980","20920"
"New entrant CS","2021","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","225","[c]","27360","20920"
"New entrant CS","2021","Other","Greater Manchester","Outside London","30","[c]","34140","30820"
"New entrant CS","2021","Other","Hampshire and Isle of Wight","Outside London","135","[c]","26960","21590"
"New entrant CS","2021","Other","Herefordshire, Worcestershire and Warwickshire","Outside London","15","[c]","21540","20920"
"New entrant CS","2021","Other","Highlands and Islands","Outside London","15","[c]","19760","19560"
"New entrant CS","2021","Other","Inner London - East","London","100","[c]","35720","27140"
"New entrant CS","2021","Other","Inner London - West","London","335","[c]","32760","28650"
"New entrant CS","2021","Other","Kent","Outside London","10","[c]","24130","24880"
"New entrant CS","2021","Other","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Leicestershire, Rutland and Northamptonshire","Outside London","10","[c]","21290","20920"
"New entrant CS","2021","Other","Lincolnshire","Outside London","30","[c]","23980","20500"
"New entrant CS","2021","Other","Merseyside","Outside London","20","[c]","25840","24660"
"New entrant CS","2021","Other","North Eastern Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Other","North Yorkshire","Outside London","50","[c]","20940","20920"
"New entrant CS","2021","Other","Northern Ireland","Outside London","10","[c]","22230","21430"
"New entrant CS","2021","Other","Northumberland and Tyne and Wear","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Other","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Outer London - South","London","115","[c]","37400","30600"
"New entrant CS","2021","Other","Outer London - West and North West","London","50","[c]","30710","26000"
"New entrant CS","2021","Other","Overseas","Overseas","20","[c]","36070","33000"
"New entrant CS","2021","Other","Shropshire and Staffordshire","Outside London","45","[c]","25600","27570"
"New entrant CS","2021","Other","South Yorkshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Other","Southern Scotland","Outside London","10","[c]","22110","23230"
"New entrant CS","2021","Other","Surrey, East and West Sussex","Outside London","15","[c]","22910","20920"
"New entrant CS","2021","Other","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","West Central Scotland","Outside London","165","[c]","25520","23450"
"New entrant CS","2021","Other","West Midlands","Outside London","25","[c]","24790","20920"
"New entrant CS","2021","Other","West Wales and The Valleys","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Other","West Yorkshire","Outside London","10","[c]","28730","24880"
"New entrant CS","2021","Planning","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Inner London - West","London","15","[c]","38100","30540"
"New entrant CS","2021","Planning","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Cheshire","Outside London","10","[c]","44310","38870"
"New entrant CS","2021","Policy","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Cumbria","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Derbyshire and Nottinghamshire","Outside London","20","[c]","34710","30190"
"New entrant CS","2021","Policy","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","East Anglia","Outside London","20","[c]","30600","29180"
"New entrant CS","2021","Policy","East Wales","Outside London","40","[c]","31430","29540"
"New entrant CS","2021","Policy","Eastern Scotland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","115","[c]","33780","30190"
"New entrant CS","2021","Policy","Greater Manchester","Outside London","90","[c]","34260","31420"
"New entrant CS","2021","Policy","Hampshire and Isle of Wight","Outside London","40","[c]","36850","38650"
"New entrant CS","2021","Policy","Herefordshire, Worcestershire and Warwickshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Inner London - East","London","35","[c]","39890","33400"
"New entrant CS","2021","Policy","Inner London - West","London","2450","[c]","38210","33570"
"New entrant CS","2021","Policy","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Merseyside","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North Yorkshire","Outside London","60","[c]","32250","29180"
"New entrant CS","2021","Policy","Northern Ireland","Outside London","10","[c]","36700","36450"
"New entrant CS","2021","Policy","Northumberland and Tyne and Wear","Outside London","15","[c]","38480","36220"
"New entrant CS","2021","Policy","Outer London - South","London","25","[c]","30150","24530"
"New entrant CS","2021","Policy","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South Yorkshire","Outside London","50","[c]","33500","29360"
"New entrant CS","2021","Policy","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Tees Valley and Durham","Outside London","15","[c]","31440","29360"
"New entrant CS","2021","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","West Central Scotland","Outside London","20","[c]","29210","25910"
"New entrant CS","2021","Policy","West Midlands","Outside London","60","[c]","35150","30730"
