"Status","Year","Function_of_post","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Property","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Property","Derbyshire and Nottinghamshire","South Nottinghamshire","20","20","30820","33300"
"In post","2021","Property","Devon","Devon CC","130","125","33300","32100"
"In post","2021","Property","Devon","Plymouth","390","365","26040","21100"
"In post","2021","Property","Devon","Torbay","[c]","[c]","[c]","[c]"
"In post","2021","Property","Dorset and Somerset","Bournemouth and Poole","5","5","[c]","[c]"
"In post","2021","Property","Dorset and Somerset","Dorset CC","30","30","33080","33300"
"In post","2021","Property","Dorset and Somerset","Somerset","40","40","30850","31230"
"In post","2021","Property","East Anglia","Breckland and South Norfolk","10","10","30990","33300"
"In post","2021","Property","East Anglia","Cambridgeshire CC","205","200","37160","33300"
"In post","2021","Property","East Anglia","North and West Norfolk","15","15","24870","26670"
"In post","2021","Property","East Anglia","Norwich and East Norfolk","45","40","32220","27580"
"In post","2021","Property","East Anglia","Peterborough","20","20","31460","30500"
"In post","2021","Property","East Anglia","Suffolk","90","90","28680","29720"
"In post","2021","Property","East Wales","Cardiff and Vale of Glamorgan","155","145","32500","30000"
"In post","2021","Property","East Wales","Flintshire and Wrexham","80","75","37840","40540"
"In post","2021","Property","East Wales","Monmouthshire and Newport","45","45","29050","23320"
"In post","2021","Property","East Wales","Powys","35","35","31830","33300"
"In post","2021","Property","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","15","15","25040","21830"
"In post","2021","Property","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","70","65","31730","29440"
"In post","2021","Property","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Property","Eastern Scotland","Angus and Dundee City","5","5","[c]","[c]"
"In post","2021","Property","Eastern Scotland","City of Edinburgh","160","155","37030","35890"
"In post","2021","Property","Eastern Scotland","Clackmannanshire and Fife","110","105","33960","33300"
"In post","2021","Property","Eastern Scotland","Falkirk","20","20","26840","28400"
"In post","2021","Property","Eastern Scotland","Perth and Kinross and Stirling","160","155","28670","28060"
"In post","2021","Property","Eastern Scotland","West Lothian","60","60","31230","28630"
"In post","2021","Property","Essex","Essex Haven Gateway","90","85","32240","28990"
"In post","2021","Property","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","Property","Essex","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","Property","Essex","West Essex","30","30","19000","18730"
"In post","2021","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","295","285","39230","37030"
"In post","2021","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","185","170","36650","32970"
"In post","2021","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","30","30","34750","33300"
"In post","2021","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","205","200","36530","33300"
"In post","2021","Property","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Property","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Property","Greater Manchester","Greater Manchester South East","5","5","[c]","[c]"
"In post","2021","Property","Greater Manchester","Greater Manchester South West","15","15","33090","32710"
"In post","2021","Property","Greater Manchester","Manchester","200","190","38560","33250"
"In post","2021","Property","Hampshire and Isle of Wight","Central Hampshire","165","165","38690","35000"
"In post","2021","Property","Hampshire and Isle of Wight","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Property","Hampshire and Isle of Wight","North Hampshire","35","35","31700","33300"
"In post","2021","Property","Hampshire and Isle of Wight","Portsmouth","110","105","33830","33300"
"In post","2021","Property","Hampshire and Isle of Wight","South Hampshire","25","25","28690","29540"
"In post","2021","Property","Hampshire and Isle of Wight","Southampton","115","105","33600","31100"
"In post","2021","Property","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","10","10","21350","18760"
"In post","2021","Property","Herefordshire, Worcestershire and Warwickshire","Warwickshire","10","10","[c]","[c]"
"In post","2021","Property","Herefordshire, Worcestershire and Warwickshire","Worcestershire","15","15","34370","30730"
"In post","2021","Property","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","55","50","29410","28120"
"In post","2021","Property","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","135","135","30860","29140"
"In post","2021","Property","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","140","135","29250","28120"
"In post","2021","Property","Highlands and Islands","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","Property","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","Property","Inner London - East","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","Property","Inner London - East","Lambeth","30","30","42170","35500"
"In post","2021","Property","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","Property","Inner London - East","Tower Hamlets","335","325","44010","37450"
"In post","2021","Property","Inner London - West","Camden and City of London","15","15","37870","37640"
"In post","2021","Property","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2021","Property","Inner London - West","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2021","Property","Inner London - West","Westminster","525","510","48720","45200"
"In post","2021","Property","Kent","East Kent","60","55","32800","32110"
"In post","2021","Property","Kent","Medway","5","5","[c]","[c]"
"In post","2021","Property","Kent","West Kent","15","10","32140","28660"
"In post","2021","Property","Lancashire","Lancaster and Wyre","35","30","33490","29320"
"In post","2021","Property","Lancashire","Mid Lancashire","65","60","34400","32550"
"In post","2021","Property","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","Property","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","80","75","20380","18760"
"In post","2021","Property","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Property","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","20","15","35340","33300"
"In post","2021","Property","Lincolnshire","Lincolnshire","70","70","27600","26670"
"In post","2021","Property","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Property","Merseyside","Liverpool","25","25","30150","28000"
"In post","2021","Property","Merseyside","Sefton","135","125","32300","29870"
"In post","2021","Property","North Eastern Scotland","Aberdeen City and Aberdeenshire","90","85","30750","28870"
"In post","2021","Property","North Yorkshire","North Yorkshire CC","125","120","32120","33300"
"In post","2021","Property","North Yorkshire","York","50","50","36810","35540"
"In post","2021","Property","Northern Ireland","Antrim and Newtownabbey","10","10","20260","17980"
"In post","2021","Property","Northern Ireland","Ards and North Down","10","10","18320","17980"
"In post","2021","Property","Northern Ireland","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2021","Property","Northern Ireland","Belfast","20","20","26510","22260"
"In post","2021","Property","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2021","Property","Northern Ireland","Derry City and Strabane","5","5","[c]","[c]"
"In post","2021","Property","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2021","Property","Northern Ireland","Lisburn and Castlereagh","45","45","37630","37210"
"In post","2021","Property","Northern Ireland","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2021","Property","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2021","Property","Northumberland and Tyne and Wear","Northumberland","15","10","29040","33300"
"In post","2021","Property","Northumberland and Tyne and Wear","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","Property","Northumberland and Tyne and Wear","Tyneside","230","210","33680","30730"
"In post","2021","Property","Outer London - East and North East","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2021","Property","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","Property","Outer London - East and North East","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2021","Property","Outer London - South","Croydon","220","210","37810","35100"
"In post","2021","Property","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","Property","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"In post","2021","Property","Outer London - West and North West","Brent","135","125","37110","33750"
"In post","2021","Property","Outer London - West and North West","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","Property","Outer London - West and North West","Harrow and Hillingdon","20","20","35100","36140"
"In post","2021","Property","Outer London - West and North West","Hounslow and Richmond upon Thames","15","15","36790","34450"
"In post","2021","Property","Overseas","Overseas","195","195","38980","36460"
"In post","2021","Property","Shropshire and Staffordshire","Shropshire CC","15","15","26680","26930"
"In post","2021","Property","Shropshire and Staffordshire","Staffordshire CC","90","85","37370","33300"
"In post","2021","Property","Shropshire and Staffordshire","Stoke-on-Trent","60","55","33040","31100"
"In post","2021","Property","Shropshire and Staffordshire","Telford and Wrekin","50","50","35370","33300"
"In post","2021","Property","South Yorkshire","Barnsley, Doncaster and Rotherham","10","10","[c]","[c]"
"In post","2021","Property","South Yorkshire","Sheffield","100","90","40020","36780"
"In post","2021","Property","Southern Scotland","Dumfries and Galloway","170","165","29730","28120"
"In post","2021","Property","Southern Scotland","East Ayrshire and North Ayrshire mainland","15","15","33440","33300"
"In post","2021","Property","Southern Scotland","Scottish Borders","20","20","31120","30160"
"In post","2021","Property","Southern Scotland","South Ayrshire","5","5","[c]","[c]"
"In post","2021","Property","Southern Scotland","South Lanarkshire","10","10","35040","32870"
"In post","2021","Property","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","Property","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Property","Surrey, East and West Sussex","East Sussex CC","45","40","31910","26780"
"In post","2021","Property","Surrey, East and West Sussex","West Surrey","55","55","42650","37940"
"In post","2021","Property","Surrey, East and West Sussex","West Sussex (North East)","5","5","[c]","[c]"
"In post","2021","Property","Surrey, East and West Sussex","West Sussex (South West)","20","15","33710","25100"
"In post","2021","Property","Tees Valley and Durham","Darlington","40","40","36550","34190"
"In post","2021","Property","Tees Valley and Durham","Durham CC","275","260","24550","21100"
"In post","2021","Property","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","Property","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","Property","Unknown","Unknown","20","15","45080","38940"
"In post","2021","Property","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","60","60","27670","26530"
"In post","2021","Property","West Central Scotland","Glasgow City","85","85","31540","28870"
"In post","2021","Property","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","10","10","25950","25650"
"In post","2021","Property","West Central Scotland","North Lanarkshire","25","25","27660","28870"
"In post","2021","Property","West Midlands","Birmingham","250","230","34740","32100"
"In post","2021","Property","West Midlands","Coventry","35","35","46410","49860"
"In post","2021","Property","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Midlands","Sandwell","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Midlands","Solihull","10","10","27270","25100"
"In post","2021","Property","West Midlands","Walsall","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Wales and The Valleys","Conwy and Denbighshire","5","5","[c]","[c]"
"In post","2021","Property","West Wales and The Valleys","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Wales and The Valleys","Isle of Anglesey","5","5","[c]","[c]"
"In post","2021","Property","West Wales and The Valleys","South West Wales","25","25","32060","30640"
"In post","2021","Property","West Wales and The Valleys","Swansea","125","120","31640","27080"
"In post","2021","Property","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Yorkshire","Calderdale and Kirklees","125","110","25860","21100"
"In post","2021","Property","West Yorkshire","Leeds","270","255","35110","32100"
"In post","2021","Property","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","Security","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","Security","Bedfordshire and Hertfordshire","Central Bedfordshire","30","30","20170","19560"
"In post","2021","Security","Bedfordshire and Hertfordshire","Hertfordshire","50","50","28400","22650"
"In post","2021","Security","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","640","630","34910","39070"
"In post","2021","Security","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Security","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","305","290","34260","33300"
"In post","2021","Security","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","135","135","29280","21130"
"In post","2021","Security","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","Security","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Security","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","50","45","22010","19560"
"In post","2021","Security","Cumbria","East Cumbria","45","45","25340","20060"
"In post","2021","Security","Cumbria","West Cumbria","45","45","30290","24620"
"In post","2021","Security","Derbyshire and Nottinghamshire","Derby","45","45","34140","33200"
"In post","2021","Security","Derbyshire and Nottinghamshire","North Nottinghamshire","15","15","27750","20820"
"In post","2021","Security","Derbyshire and Nottinghamshire","Nottingham","15","15","37810","36780"
"In post","2021","Security","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Security","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Security","Devon","Devon CC","95","95","21220","19530"
"In post","2021","Security","Devon","Plymouth","340","325","28590","25680"
"In post","2021","Security","Dorset and Somerset","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Security","Dorset and Somerset","Dorset CC","75","75","24800","20060"
"In post","2021","Security","Dorset and Somerset","Somerset","65","65","22860","19560"
"In post","2021","Security","East Anglia","Breckland and South Norfolk","5","5","[c]","[c]"
"In post","2021","Security","East Anglia","Cambridgeshire CC","50","45","31190","33300"
"In post","2021","Security","East Anglia","North and West Norfolk","85","85","31110","28890"
"In post","2021","Security","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Security","East Anglia","Peterborough","30","30","32860","29060"
"In post","2021","Security","East Anglia","Suffolk","70","70","25160","19560"
"In post","2021","Security","East Wales","Cardiff and Vale of Glamorgan","70","65","25170","21350"
"In post","2021","Security","East Wales","Flintshire and Wrexham","20","20","24910","20060"
"In post","2021","Security","East Wales","Monmouthshire and Newport","40","35","37020","31180"
"In post","2021","Security","East Wales","Powys","30","30","20540","19560"
"In post","2021","Security","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","45","45","35020","39070"
"In post","2021","Security","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","5","5","[c]","[c]"
"In post","2021","Security","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Security","Eastern Scotland","City of Edinburgh","35","30","32090","34190"
"In post","2021","Security","Eastern Scotland","Clackmannanshire and Fife","45","45","26110","20060"
"In post","2021","Security","Eastern Scotland","Perth and Kinross and Stirling","10","10","[c]","[c]"
"In post","2021","Security","Essex","Essex Haven Gateway","210","205","40700","41070"
"In post","2021","Security","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","Security","Essex","Southend-on-Sea","10","10","32120","26850"
"In post","2021","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","130","130","28650","20920"
"In post","2021","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","10","10","28130","25560"
"In post","2021","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","85","80","32990","39070"
"In post","2021","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","5","5","[c]","[c]"
"In post","2021","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","270","265","28510","24610"
"In post","2021","Security","Greater Manchester","Greater Manchester North East","10","10","[c]","[c]"
"In post","2021","Security","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Security","Greater Manchester","Greater Manchester South East","20","20","29270","26670"
"In post","2021","Security","Greater Manchester","Greater Manchester South West","35","35","37340","38150"
"In post","2021","Security","Greater Manchester","Manchester","20","20","35680","33300"
"In post","2021","Security","Hampshire and Isle of Wight","Central Hampshire","95","90","29600","26670"
"In post","2021","Security","Hampshire and Isle of Wight","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Security","Hampshire and Isle of Wight","North Hampshire","60","60","24930","19560"
"In post","2021","Security","Hampshire and Isle of Wight","Portsmouth","425","415","30200","27750"
"In post","2021","Security","Hampshire and Isle of Wight","South Hampshire","120","120","24720","19950"
"In post","2021","Security","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","Security","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","80","80","35580","39070"
"In post","2021","Security","Herefordshire, Worcestershire and Warwickshire","Warwickshire","60","60","25900","19560"
"In post","2021","Security","Herefordshire, Worcestershire and Warwickshire","Worcestershire","10","10","[c]","[c]"
"In post","2021","Security","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","20","15","30350","28750"
"In post","2021","Security","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","15","15","19590","19560"
"In post","2021","Security","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","10","10","19710","19560"
"In post","2021","Security","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","Security","Inner London - East","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","Security","Inner London - East","Lambeth","35","30","33970","32270"
"In post","2021","Security","Inner London - East","Lewisham and Southwark","5","5","[c]","[c]"
"In post","2021","Security","Inner London - East","Tower Hamlets","25","20","44910","41760"
"In post","2021","Security","Inner London - West","Camden and City of London","50","50","43210","41850"
"In post","2021","Security","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2021","Security","Inner London - West","Wandsworth","10","10","[c]","[c]"
"In post","2021","Security","Inner London - West","Westminster","890","880","42270","37920"
"In post","2021","Security","Kent","East Kent","20","20","20760","19560"
"In post","2021","Security","Kent","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Security","Kent","Medway","15","15","29300","20060"
"In post","2021","Security","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Security","Kent","West Kent","30","30","41720","43580"
"In post","2021","Security","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","Security","Lancashire","Chorley and West Lancashire","5","5","[c]","[c]"
"In post","2021","Security","Lancashire","Lancaster and Wyre","15","15","33030","32100"
"In post","2021","Security","Lancashire","Mid Lancashire","35","35","25300","21020"
"In post","2021","Security","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","Security","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","10","10","[c]","[c]"
"In post","2021","Security","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","15","15","35680","39070"
"In post","2021","Security","Lincolnshire","Lincolnshire","55","55","20830","19560"
"In post","2021","Security","Merseyside","Liverpool","50","45","25740","21130"
"In post","2021","Security","Merseyside","Sefton","10","10","24020","20060"
"In post","2021","Security","North Eastern Scotland","Aberdeen City and Aberdeenshire","95","90","40950","44070"
"In post","2021","Security","North Yorkshire","North Yorkshire CC","270","265","30650","28890"
"In post","2021","Security","North Yorkshire","York","455","430","29330","26670"
"In post","2021","Security","Northern Ireland","Antrim and Newtownabbey","75","75","21070","20310"
"In post","2021","Security","Northern Ireland","Ards and North Down","100","100","21150","20310"
"In post","2021","Security","Northern Ireland","Belfast","20","20","24440","20310"
"In post","2021","Security","Northern Ireland","Causeway Coast and Glens","60","60","20500","20310"
"In post","2021","Security","Northern Ireland","Fermanagh and Omagh","15","15","20390","20310"
"In post","2021","Security","Northern Ireland","Lisburn and Castlereagh","70","70","23080","20310"
"In post","2021","Security","Northern Ireland","Newry, Mourne and Down","50","50","20680","20310"
"In post","2021","Security","Northumberland and Tyne and Wear","Northumberland","15","15","21080","19560"
"In post","2021","Security","Northumberland and Tyne and Wear","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","Security","Northumberland and Tyne and Wear","Tyneside","30","30","37970","38630"
"In post","2021","Security","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","Security","Outer London - South","Croydon","25","25","33530","31670"
"In post","2021","Security","Outer London - West and North West","Harrow and Hillingdon","20","20","29080","22900"
"In post","2021","Security","Outer London - West and North West","Hounslow and Richmond upon Thames","25","20","23200","21150"
"In post","2021","Security","Overseas","Overseas","130","130","39930","34450"
"In post","2021","Security","Shropshire and Staffordshire","Shropshire CC","15","10","28230","19560"
"In post","2021","Security","Shropshire and Staffordshire","Staffordshire CC","45","45","25360","21580"
"In post","2021","Security","Shropshire and Staffordshire","Telford and Wrekin","105","105","30940","28130"
"In post","2021","Security","South Yorkshire","Barnsley, Doncaster and Rotherham","80","80","39250","40190"
"In post","2021","Security","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Security","Southern Scotland","Dumfries and Galloway","10","10","19700","19560"
"In post","2021","Security","Southern Scotland","East Ayrshire and North Ayrshire mainland","30","30","27960","21080"
"In post","2021","Security","Southern Scotland","South Ayrshire","10","5","[c]","[c]"
"In post","2021","Security","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Security","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","Security","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Security","Surrey, East and West Sussex","East Sussex CC","10","10","32200","19560"
"In post","2021","Security","Surrey, East and West Sussex","West Surrey","25","25","22950","19560"
"In post","2021","Security","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Security","Tees Valley and Durham","Darlington","5","5","[c]","[c]"
"In post","2021","Security","Tees Valley and Durham","Durham CC","40","40","34120","32070"
"In post","2021","Security","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","5","5","[c]","[c]"
"In post","2021","Security","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","Security","Unknown","Unknown","65","65","33800","33300"
"In post","2021","Security","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","1045","1020","30720","28210"
"In post","2021","Security","West Central Scotland","Glasgow City","30","30","23170","20060"
"In post","2021","Security","West Midlands","Birmingham","45","45","27300","21030"
"In post","2021","Security","West Midlands","Coventry","5","5","[c]","[c]"
"In post","2021","Security","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Wales and The Valleys","Conwy and Denbighshire","5","5","[c]","[c]"
"In post","2021","Security","West Wales and The Valleys","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Wales and The Valleys","Isle of Anglesey","10","10","20040","19560"
"In post","2021","Security","West Wales and The Valleys","South West Wales","20","20","20010","19560"
"In post","2021","Security","West Wales and The Valleys","Swansea","125","120","30500","26350"
"In post","2021","Security","West Yorkshire","Bradford","25","20","38030","38630"
"In post","2021","Security","West Yorkshire","Leeds","10","10","37780","32340"
"In post","2021","Security","West Yorkshire","Wakefield","5","5","[c]","[c]"
"In post","2021","Unknown","Bedfordshire and Hertfordshire","Bedford","295","270","28240","27570"
"In post","2021","Unknown","Bedfordshire and Hertfordshire","Central Bedfordshire","220","210","30270","27570"
"In post","2021","Unknown","Bedfordshire and Hertfordshire","Hertfordshire","1190","1115","34680","30020"
"In post","2021","Unknown","Bedfordshire and Hertfordshire","Luton","335","290","27660","27570"
"In post","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","760","720","30250","29290"
"In post","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","470","445","28800","27570"
"In post","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","280","250","27240","27570"
"In post","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","855","810","28390","26670"
"In post","2021","Unknown","Cheshire","Cheshire East","155","135","27190","27570"
"In post","2021","Unknown","Cheshire","Cheshire West and Chester","305","285","25350","27570"
"In post","2021","Unknown","Cheshire","Warrington","525","465","25130","27570"
"In post","2021","Unknown","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","1165","1060","25420","26670"
"In post","2021","Unknown","Cumbria","East Cumbria","110","95","27330","27570"
"In post","2021","Unknown","Cumbria","West Cumbria","175","150","25890","27570"
"In post","2021","Unknown","Derbyshire and Nottinghamshire","Derby","625","545","24290","21010"
"In post","2021","Unknown","Derbyshire and Nottinghamshire","East Derbyshire","315","270","26040","27570"
"In post","2021","Unknown","Derbyshire and Nottinghamshire","North Nottinghamshire","280","255","28550","27570"
"In post","2021","Unknown","Derbyshire and Nottinghamshire","Nottingham","760","690","26530","27570"
"In post","2021","Unknown","Derbyshire and Nottinghamshire","South and West Derbyshire","315","275","27940","27570"
"In post","2021","Unknown","Derbyshire and Nottinghamshire","South Nottinghamshire","145","135","25690","23610"
"In post","2021","Unknown","Devon","Devon CC","1680","1445","25330","23320"
"In post","2021","Unknown","Devon","Plymouth","820","750","29510","27570"
"In post","2021","Unknown","Devon","Torbay","265","225","24720","26120"
"In post","2021","Unknown","Dorset and Somerset","Bournemouth and Poole","445","395","26950","27570"
"In post","2021","Unknown","Dorset and Somerset","Dorset CC","470","450","29880","27570"
"In post","2021","Unknown","Dorset and Somerset","Somerset","770","685","26180","27570"
"In post","2021","Unknown","East Anglia","Breckland and South Norfolk","70","60","27920","27570"
"In post","2021","Unknown","East Anglia","Cambridgeshire CC","720","695","30880","27570"
"In post","2021","Unknown","East Anglia","North and West Norfolk","310","285","24360","21580"
"In post","2021","Unknown","East Anglia","Norwich and East Norfolk","590","500","26360","27570"
"In post","2021","Unknown","East Anglia","Peterborough","920","805","24870","21430"
"In post","2021","Unknown","East Anglia","Suffolk","1355","1260","25830","26930"
"In post","2021","Unknown","East Wales","Cardiff and Vale of Glamorgan","4555","4285","37750","30820"
"In post","2021","Unknown","East Wales","Flintshire and Wrexham","660","590","25210","25600"
"In post","2021","Unknown","East Wales","Monmouthshire and Newport","710","625","26800","27570"
"In post","2021","Unknown","East Wales","Powys","415","385","29370","27570"
"In post","2021","Unknown","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","510","490","26750","26930"
"In post","2021","Unknown","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","745","640","25980","27570"
"In post","2021","Unknown","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","650","575","25460","26620"
"In post","2021","Unknown","Eastern Scotland","Angus and Dundee City","1425","1320","26300","22230"
