"Status","Year","Disability","Parent_department","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Welsh Government","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Attorney General's Departments","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Attorney General's Departments","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Attorney General's Departments","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Attorney General's Departments","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Attorney General's Departments","EO","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Attorney General's Departments","EO","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Attorney General's Departments","G6","Female","25","20","[c]","[c]"
"In post","2021","Undeclared","Attorney General's Departments","G6","Male","20","20","[c]","[c]"
"In post","2021","Undeclared","Attorney General's Departments","G7","Female","30","25","[c]","[c]"
"In post","2021","Undeclared","Attorney General's Departments","G7","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Attorney General's Departments","HEO","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Attorney General's Departments","HEO","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Attorney General's Departments","SCS level","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Attorney General's Departments","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Attorney General's Departments","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Attorney General's Departments","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Attorney General's Departments","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Attorney General's Departments","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Cabinet Office","AO","Female","15","10","[c]","[c]"
"In post","2021","Undeclared","Cabinet Office","AO","Male","15","15","[c]","[c]"
"In post","2021","Undeclared","Cabinet Office","EO","Female","25","25","[c]","[c]"
"In post","2021","Undeclared","Cabinet Office","EO","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Cabinet Office","G6","Female","15","15","[c]","[c]"
"In post","2021","Undeclared","Cabinet Office","G6","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Cabinet Office","G7","Female","30","30","[c]","[c]"
"In post","2021","Undeclared","Cabinet Office","G7","Male","35","35","55920","54700"
"In post","2021","Undeclared","Cabinet Office","HEO","Female","40","40","34620","34550"
"In post","2021","Undeclared","Cabinet Office","HEO","Male","30","30","34450","34550"
"In post","2021","Undeclared","Cabinet Office","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Cabinet Office","SCS level","Male","15","15","[c]","[c]"
"In post","2021","Undeclared","Cabinet Office","SEO","Female","15","10","[c]","[c]"
"In post","2021","Undeclared","Cabinet Office","SEO","Male","25","25","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","AO","Female","20","20","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","AO","Male","20","20","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","EO","Female","20","20","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","EO","Male","30","25","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","G6","Female","15","15","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","G6","Male","25","25","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","G7","Female","50","45","54480","53600"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","G7","Male","60","55","55370","53600"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","HEO","Female","40","40","33540","33570"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","HEO","Male","45","40","35350","34390"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","SCS level","Male","15","15","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","SEO","Female","30","30","43410","40500"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","SEO","Male","35","35","43360","41120"
"In post","2021","Undeclared","Department for Digital, Culture, Media and Sport","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Digital, Culture, Media and Sport","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Digital, Culture, Media and Sport","EO","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Department for Digital, Culture, Media and Sport","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Digital, Culture, Media and Sport","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Digital, Culture, Media and Sport","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Digital, Culture, Media and Sport","G7","Female","15","15","[c]","[c]"
"In post","2021","Undeclared","Department for Digital, Culture, Media and Sport","G7","Male","15","15","[c]","[c]"
"In post","2021","Undeclared","Department for Digital, Culture, Media and Sport","HEO","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Department for Digital, Culture, Media and Sport","HEO","Male","20","20","[c]","[c]"
"In post","2021","Undeclared","Department for Digital, Culture, Media and Sport","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Digital, Culture, Media and Sport","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Education","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Education","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Education","EO","Female","15","15","[c]","[c]"
"In post","2021","Undeclared","Department for Education","EO","Male","15","15","[c]","[c]"
"In post","2021","Undeclared","Department for Education","G6","Female","30","30","[c]","[c]"
"In post","2021","Undeclared","Department for Education","G6","Male","20","20","[c]","[c]"
"In post","2021","Undeclared","Department for Education","G7","Female","35","35","51890","50630"
"In post","2021","Undeclared","Department for Education","G7","Male","35","35","52210","50630"
"In post","2021","Undeclared","Department for Education","HEO","Female","50","50","31520","30200"
"In post","2021","Undeclared","Department for Education","HEO","Male","35","35","31470","30200"
"In post","2021","Undeclared","Department for Education","SCS level","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Department for Education","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Department for Education","SEO","Female","65","60","38880","37100"
"In post","2021","Undeclared","Department for Education","SEO","Male","45","45","39990","38600"
"In post","2021","Undeclared","Department for Education","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Education","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","AO","Female","30","30","21290","21050"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","AO","Male","20","20","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","EO","Female","45","40","25940","25190"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","EO","Male","40","40","26670","25810"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","G6","Female","15","10","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","G6","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","G7","Female","35","35","50740","49370"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","G7","Male","50","50","52410","52290"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","HEO","Female","50","45","31550","31900"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","HEO","Male","45","45","31330","31370"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","SEO","Female","50","45","37910","37490"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","SEO","Male","35","35","38840","38750"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","G6","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","G6","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","G7","Male","15","15","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","HEO","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","HEO","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","SEO","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","SEO","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Department for Transport","AA","Female","50","35","18060","18060"
"In post","2021","Undeclared","Department for Transport","AA","Male","40","35","19030","18060"
"In post","2021","Undeclared","Department for Transport","AO","Female","150","125","22140","21590"
"In post","2021","Undeclared","Department for Transport","AO","Male","205","185","26190","25730"
"In post","2021","Undeclared","Department for Transport","EO","Female","135","130","27730","26780"
"In post","2021","Undeclared","Department for Transport","EO","Male","190","180","28300","26780"
"In post","2021","Undeclared","Department for Transport","G6","Female","25","25","[c]","[c]"
"In post","2021","Undeclared","Department for Transport","G6","Male","30","30","67940","66230"
"In post","2021","Undeclared","Department for Transport","G7","Female","65","60","55880","54650"
"In post","2021","Undeclared","Department for Transport","G7","Male","115","115","57260","54760"
"In post","2021","Undeclared","Department for Transport","HEO","Female","115","115","33810","34710"
"In post","2021","Undeclared","Department for Transport","HEO","Male","180","180","33900","34710"
"In post","2021","Undeclared","Department for Transport","SCS level","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Department for Transport","SCS level","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Department for Transport","SEO","Female","90","90","42420","42470"
"In post","2021","Undeclared","Department for Transport","SEO","Male","135","135","43740","42750"
"In post","2021","Undeclared","Department for Work and Pensions","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Work and Pensions","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Work and Pensions","AO","Female","805","685","21220","21010"
"In post","2021","Undeclared","Department for Work and Pensions","AO","Male","530","510","21200","21010"
"In post","2021","Undeclared","Department for Work and Pensions","EO","Female","1350","1235","28130","27570"
"In post","2021","Undeclared","Department for Work and Pensions","EO","Male","870","850","28140","27570"
"In post","2021","Undeclared","Department for Work and Pensions","G6","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Department for Work and Pensions","G6","Male","25","25","[c]","[c]"
"In post","2021","Undeclared","Department for Work and Pensions","G7","Female","50","50","53780","53360"
"In post","2021","Undeclared","Department for Work and Pensions","G7","Male","60","55","57780","54380"
"In post","2021","Undeclared","Department for Work and Pensions","HEO","Female","180","170","33430","31990"
"In post","2021","Undeclared","Department for Work and Pensions","HEO","Male","115","115","33510","32170"
"In post","2021","Undeclared","Department for Work and Pensions","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Department for Work and Pensions","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Department for Work and Pensions","SEO","Female","70","70","40800","39360"
"In post","2021","Undeclared","Department for Work and Pensions","SEO","Male","110","105","43660","40670"
"In post","2021","Undeclared","Department of Health and Social Care","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department of Health and Social Care","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department of Health and Social Care","AO","Female","35","30","21040","19630"
"In post","2021","Undeclared","Department of Health and Social Care","AO","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Department of Health and Social Care","EO","Female","40","35","25570","25650"
"In post","2021","Undeclared","Department of Health and Social Care","EO","Male","20","20","[c]","[c]"
"In post","2021","Undeclared","Department of Health and Social Care","G6","Female","30","25","[c]","[c]"
"In post","2021","Undeclared","Department of Health and Social Care","G6","Male","25","25","[c]","[c]"
"In post","2021","Undeclared","Department of Health and Social Care","G7","Female","85","70","52250","52610"
"In post","2021","Undeclared","Department of Health and Social Care","G7","Male","35","35","55160","53860"
"In post","2021","Undeclared","Department of Health and Social Care","HEO","Female","65","55","32020","31770"
"In post","2021","Undeclared","Department of Health and Social Care","HEO","Male","30","25","[c]","[c]"
"In post","2021","Undeclared","Department of Health and Social Care","SCS level","Female","30","20","[c]","[c]"
"In post","2021","Undeclared","Department of Health and Social Care","SCS level","Male","25","25","[c]","[c]"
"In post","2021","Undeclared","Department of Health and Social Care","SEO","Female","95","85","39930","40070"
"In post","2021","Undeclared","Department of Health and Social Care","SEO","Male","25","25","[c]","[c]"
"In post","2021","Undeclared","ESTYN","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","ESTYN","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","ESTYN","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","ESTYN","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","ESTYN","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","ESTYN","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","ESTYN","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","ESTYN","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","ESTYN","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","ESTYN","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","ESTYN","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","ESTYN","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","ESTYN","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","ESTYN","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Food Standards Agency","AO","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Food Standards Agency","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Food Standards Agency","EO","Female","40","35","27030","26750"
"In post","2021","Undeclared","Food Standards Agency","EO","Male","45","45","26960","26750"
"In post","2021","Undeclared","Food Standards Agency","G6","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Food Standards Agency","G6","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Food Standards Agency","G7","Female","25","25","[c]","[c]"
"In post","2021","Undeclared","Food Standards Agency","G7","Male","30","30","54950","56130"
"In post","2021","Undeclared","Food Standards Agency","HEO","Female","60","60","31760","30810"
"In post","2021","Undeclared","Food Standards Agency","HEO","Male","55","55","31760","30810"
"In post","2021","Undeclared","Food Standards Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Food Standards Agency","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Food Standards Agency","SEO","Female","80","80","39660","38120"
"In post","2021","Undeclared","Food Standards Agency","SEO","Male","60","60","39310","37910"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office","AO","Female","15","15","[c]","[c]"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office","AO","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office","EO","Female","25","25","[c]","[c]"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office","EO","Male","15","15","[c]","[c]"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office","G6","Female","15","15","[c]","[c]"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office","G6","Male","30","30","68670","69000"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office","G7","Female","30","30","[c]","[c]"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office","G7","Male","50","50","57050","56590"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office","HEO","Female","30","30","36350","36360"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office","HEO","Male","60","55","35610","34770"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office","SCS level","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office","SCS level","Male","20","20","[c]","[c]"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office","SEO","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office","SEO","Male","25","25","[c]","[c]"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","AO","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","AO","Male","15","10","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","EO","Female","60","55","27390","27130"
"In post","2021","Undeclared","HM Land Registry","EO","Male","35","30","28110","27130"
"In post","2021","Undeclared","HM Land Registry","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","HEO","Female","30","25","34260","33840"
"In post","2021","Undeclared","HM Land Registry","HEO","Male","40","35","35170","33840"
"In post","2021","Undeclared","HM Land Registry","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","SEO","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","SEO","Male","25","20","[c]","[c]"
"In post","2021","Undeclared","HM Revenue and Customs","AA","Female","20","15","[c]","[c]"
"In post","2021","Undeclared","HM Revenue and Customs","AA","Male","20","15","[c]","[c]"
"In post","2021","Undeclared","HM Revenue and Customs","AO","Female","415","330","21350","21440"
"In post","2021","Undeclared","HM Revenue and Customs","AO","Male","365","340","21000","20650"
"In post","2021","Undeclared","HM Revenue and Customs","EO","Female","350","305","27150","26000"
"In post","2021","Undeclared","HM Revenue and Customs","EO","Male","405","385","27030","25560"
"In post","2021","Undeclared","HM Revenue and Customs","G6","Female","45","40","68430","65390"
"In post","2021","Undeclared","HM Revenue and Customs","G6","Male","90","85","69040","69430"
"In post","2021","Undeclared","HM Revenue and Customs","G7","Female","100","95","54140","52580"
"In post","2021","Undeclared","HM Revenue and Customs","G7","Male","240","235","54510","52590"
"In post","2021","Undeclared","HM Revenue and Customs","HEO","Female","320","295","32730","31810"
"In post","2021","Undeclared","HM Revenue and Customs","HEO","Male","465","450","33030","31810"
"In post","2021","Undeclared","HM Revenue and Customs","SCS level","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","HM Revenue and Customs","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","HM Revenue and Customs","SEO","Female","185","170","39790","38630"
"In post","2021","Undeclared","HM Revenue and Customs","SEO","Male","245","235","40180","38630"
"In post","2021","Undeclared","HM Treasury","AO","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","HM Treasury","AO","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","HM Treasury","EO","Female","20","20","[c]","[c]"
"In post","2021","Undeclared","HM Treasury","EO","Male","15","15","[c]","[c]"
"In post","2021","Undeclared","HM Treasury","G6","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","HM Treasury","G6","Male","25","25","[c]","[c]"
"In post","2021","Undeclared","HM Treasury","G7","Female","45","45","54740","53210"
"In post","2021","Undeclared","HM Treasury","G7","Male","60","60","55870","54750"
"In post","2021","Undeclared","HM Treasury","HEO","Female","75","75","33890","32320"
"In post","2021","Undeclared","HM Treasury","HEO","Male","90","90","33510","32320"
"In post","2021","Undeclared","HM Treasury","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Treasury","SCS level","Male","15","15","[c]","[c]"
"In post","2021","Undeclared","HM Treasury","SEO","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","HM Treasury","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Home Office","AA","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Home Office","AA","Male","20","20","[c]","[c]"
"In post","2021","Undeclared","Home Office","AO","Female","140","115","23000","21430"
"In post","2021","Undeclared","Home Office","AO","Male","115","110","22180","21430"
"In post","2021","Undeclared","Home Office","EO","Female","355","310","27320","27370"
"In post","2021","Undeclared","Home Office","EO","Male","430","400","27440","27370"
"In post","2021","Undeclared","Home Office","G6","Female","20","20","[c]","[c]"
"In post","2021","Undeclared","Home Office","G6","Male","30","30","[c]","[c]"
"In post","2021","Undeclared","Home Office","G7","Female","55","55","57240","57460"
"In post","2021","Undeclared","Home Office","G7","Male","65","65","58050","57680"
"In post","2021","Undeclared","Home Office","HEO","Female","135","125","33960","34330"
"In post","2021","Undeclared","Home Office","HEO","Male","205","200","33470","32740"
"In post","2021","Undeclared","Home Office","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Home Office","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Home Office","SEO","Female","90","85","41160","41960"
"In post","2021","Undeclared","Home Office","SEO","Male","110","110","41380","41970"
"In post","2021","Undeclared","Home Office","Unknown","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Home Office","Unknown","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Ministry of Defence","AA","Female","70","65","19300","19560"
"In post","2021","Undeclared","Ministry of Defence","AA","Male","270","265","19290","19560"
"In post","2021","Undeclared","Ministry of Defence","AO","Female","345","320","22000","21130"
"In post","2021","Undeclared","Ministry of Defence","AO","Male","435","430","26750","22080"
"In post","2021","Undeclared","Ministry of Defence","EO","Female","275","265","26920","26670"
"In post","2021","Undeclared","Ministry of Defence","EO","Male","550","535","28500","27460"
"In post","2021","Undeclared","Ministry of Defence","G6","Female","25","25","[c]","[c]"
