"Status","Year","Age","Disability","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","40-49","Unknown","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","East of England","Undeclared","30","30","41600","39920"
"In post","2021","40-49","Unknown","East of England","Unknown","405","380","33930","30310"
"In post","2021","40-49","Unknown","London","Heterosexual / straight","790","755","50260","48900"
"In post","2021","40-49","Unknown","London","LGBO","45","40","51310","53360"
"In post","2021","40-49","Unknown","London","Undeclared","150","140","49720","45680"
"In post","2021","40-49","Unknown","London","Unknown","2430","2325","52820","51440"
"In post","2021","40-49","Unknown","North East (England)","Heterosexual / straight","205","185","29960","26100"
"In post","2021","40-49","Unknown","North East (England)","LGBO","15","10","[c]","[c]"
"In post","2021","40-49","Unknown","North East (England)","Undeclared","30","25","[c]","[c]"
"In post","2021","40-49","Unknown","North East (England)","Unknown","830","755","27740","22350"
"In post","2021","40-49","Unknown","North West (England)","Heterosexual / straight","435","410","34700","32030"
"In post","2021","40-49","Unknown","North West (England)","LGBO","30","25","[c]","[c]"
"In post","2021","40-49","Unknown","North West (England)","Undeclared","40","40","30600","30640"
"In post","2021","40-49","Unknown","North West (England)","Unknown","1275","1195","30780","25560"
"In post","2021","40-49","Unknown","Northern Ireland","Heterosexual / straight","80","75","27450","21880"
"In post","2021","40-49","Unknown","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Northern Ireland","Undeclared","10","10","[c]","[c]"
"In post","2021","40-49","Unknown","Northern Ireland","Unknown","145","135","25800","21880"
"In post","2021","40-49","Unknown","Overseas","Heterosexual / straight","55","55","54400","54540"
"In post","2021","40-49","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Overseas","Unknown","195","195","53980","53000"
"In post","2021","40-49","Unknown","Scotland","Heterosexual / straight","975","935","40000","35110"
"In post","2021","40-49","Unknown","Scotland","LGBO","35","35","36700","33650"
"In post","2021","40-49","Unknown","Scotland","Undeclared","405","375","30660","29350"
"In post","2021","40-49","Unknown","Scotland","Unknown","1715","1625","33430","30080"
"In post","2021","40-49","Unknown","South East (England)","Heterosexual / straight","385","360","36060","34920"
"In post","2021","40-49","Unknown","South East (England)","LGBO","15","15","[c]","[c]"
"In post","2021","40-49","Unknown","South East (England)","Undeclared","65","60","37060","33300"
"In post","2021","40-49","Unknown","South East (England)","Unknown","715","675","35020","30400"
"In post","2021","40-49","Unknown","South West (England)","Heterosexual / straight","395","375","39010","38470"
"In post","2021","40-49","Unknown","South West (England)","LGBO","15","15","[c]","[c]"
"In post","2021","40-49","Unknown","South West (England)","Undeclared","105","105","44510","40580"
"In post","2021","40-49","Unknown","South West (England)","Unknown","765","725","39270","35900"
"In post","2021","40-49","Unknown","Unknown","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","40-49","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Unknown","Unknown","440","440","40520","35380"
"In post","2021","40-49","Unknown","Wales","Heterosexual / straight","245","230","35970","32910"
"In post","2021","40-49","Unknown","Wales","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","Unknown","Wales","Undeclared","45","45","39180","37410"
"In post","2021","40-49","Unknown","Wales","Unknown","665","625","31290","25560"
"In post","2021","40-49","Unknown","West Midlands (England)","Heterosexual / straight","215","205","35630","33060"
"In post","2021","40-49","Unknown","West Midlands (England)","LGBO","5","5","[c]","[c]"
"In post","2021","40-49","Unknown","West Midlands (England)","Undeclared","35","30","40530","37660"
"In post","2021","40-49","Unknown","West Midlands (England)","Unknown","610","575","33950","27570"
"In post","2021","40-49","Unknown","Yorkshire and The Humber","Heterosexual / straight","215","200","38400","36500"
"In post","2021","40-49","Unknown","Yorkshire and The Humber","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","Unknown","Yorkshire and The Humber","Undeclared","35","35","34610","28970"
"In post","2021","40-49","Unknown","Yorkshire and The Humber","Unknown","740","700","34870","28250"
"In post","2021","50-59","Declared disabled","East Midlands (England)","Heterosexual / straight","780","725","30100","27570"
"In post","2021","50-59","Declared disabled","East Midlands (England)","LGBO","40","40","33000","27870"
"In post","2021","50-59","Declared disabled","East Midlands (England)","Undeclared","125","120","28220","27570"
"In post","2021","50-59","Declared disabled","East Midlands (England)","Unknown","85","75","26940","27230"
"In post","2021","50-59","Declared disabled","East of England","Heterosexual / straight","775","725","31260","29050"
"In post","2021","50-59","Declared disabled","East of England","LGBO","40","35","30220","29290"
"In post","2021","50-59","Declared disabled","East of England","Undeclared","110","100","30920","28970"
"In post","2021","50-59","Declared disabled","East of England","Unknown","75","65","29840","28800"
"In post","2021","50-59","Declared disabled","London","Heterosexual / straight","2105","2010","40720","34640"
"In post","2021","50-59","Declared disabled","London","LGBO","175","170","46000","39800"
"In post","2021","50-59","Declared disabled","London","Undeclared","375","355","38890","32520"
"In post","2021","50-59","Declared disabled","London","Unknown","255","240","38480","31880"
"In post","2021","50-59","Declared disabled","North East (England)","Heterosexual / straight","990","870","27890","27380"
"In post","2021","50-59","Declared disabled","North East (England)","LGBO","65","60","28390","27380"
"In post","2021","50-59","Declared disabled","North East (England)","Undeclared","125","110","27670","25560"
"In post","2021","50-59","Declared disabled","North East (England)","Unknown","160","130","25520","21440"
"In post","2021","50-59","Declared disabled","North West (England)","Heterosexual / straight","2030","1855","29100","27570"
"In post","2021","50-59","Declared disabled","North West (England)","LGBO","120","115","28620","27570"
"In post","2021","50-59","Declared disabled","North West (England)","Undeclared","285","250","27430","26780"
"In post","2021","50-59","Declared disabled","North West (England)","Unknown","275","245","27740","26750"
"In post","2021","50-59","Declared disabled","Northern Ireland","Heterosexual / straight","115","110","28620","26870"
"In post","2021","50-59","Declared disabled","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Northern Ireland","Undeclared","10","10","[c]","[c]"
"In post","2021","50-59","Declared disabled","Northern Ireland","Unknown","15","10","[c]","[c]"
"In post","2021","50-59","Declared disabled","Overseas","Heterosexual / straight","40","40","52790","53470"
"In post","2021","50-59","Declared disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Overseas","Undeclared","15","15","[c]","[c]"
"In post","2021","50-59","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Scotland","Heterosexual / straight","1170","1075","30870","27570"
"In post","2021","50-59","Declared disabled","Scotland","LGBO","80","75","32420","27570"
"In post","2021","50-59","Declared disabled","Scotland","Undeclared","135","120","30300","27370"
"In post","2021","50-59","Declared disabled","Scotland","Unknown","240","220","30390","27570"
"In post","2021","50-59","Declared disabled","South East (England)","Heterosexual / straight","1325","1235","30840","27570"
"In post","2021","50-59","Declared disabled","South East (England)","LGBO","90","90","33240","31020"
"In post","2021","50-59","Declared disabled","South East (England)","Undeclared","180","165","29600","27370"
"In post","2021","50-59","Declared disabled","South East (England)","Unknown","120","110","29950","26700"
"In post","2021","50-59","Declared disabled","South West (England)","Heterosexual / straight","1230","1155","33090","28200"
"In post","2021","50-59","Declared disabled","South West (England)","LGBO","75","75","33850","28660"
"In post","2021","50-59","Declared disabled","South West (England)","Undeclared","245","230","36220","33290"
"In post","2021","50-59","Declared disabled","South West (England)","Unknown","110","95","30700","27570"
"In post","2021","50-59","Declared disabled","Unknown","Heterosexual / straight","60","55","32270","27570"
"In post","2021","50-59","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2021","50-59","Declared disabled","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","50-59","Declared disabled","Wales","Heterosexual / straight","930","850","29720","27570"
"In post","2021","50-59","Declared disabled","Wales","LGBO","40","40","32510","27510"
"In post","2021","50-59","Declared disabled","Wales","Undeclared","205","180","28610","26120"
"In post","2021","50-59","Declared disabled","Wales","Unknown","85","75","27370","26320"
"In post","2021","50-59","Declared disabled","West Midlands (England)","Heterosexual / straight","1045","960","29670","27570"
"In post","2021","50-59","Declared disabled","West Midlands (England)","LGBO","55","50","27740","27570"
"In post","2021","50-59","Declared disabled","West Midlands (England)","Undeclared","165","150","29110","27570"
"In post","2021","50-59","Declared disabled","West Midlands (England)","Unknown","140","125","28460","27570"
"In post","2021","50-59","Declared disabled","Yorkshire and The Humber","Heterosexual / straight","1190","1090","31240","27570"
"In post","2021","50-59","Declared disabled","Yorkshire and The Humber","LGBO","70","70","34160","27570"
"In post","2021","50-59","Declared disabled","Yorkshire and The Humber","Undeclared","155","145","29960","27570"
"In post","2021","50-59","Declared disabled","Yorkshire and The Humber","Unknown","115","100","30040","27570"
"In post","2021","50-59","Declared non-disabled","East Midlands (England)","Heterosexual / straight","3405","3195","32040","27570"
"In post","2021","50-59","Declared non-disabled","East Midlands (England)","LGBO","100","95","33990","28690"
"In post","2021","50-59","Declared non-disabled","East Midlands (England)","Undeclared","425","390","31570","27570"
"In post","2021","50-59","Declared non-disabled","East Midlands (England)","Unknown","735","665","29610","27570"
"In post","2021","50-59","Declared non-disabled","East of England","Heterosexual / straight","3905","3690","32390","29220"
"In post","2021","50-59","Declared non-disabled","East of England","LGBO","115","110","32260","28870"
"In post","2021","50-59","Declared non-disabled","East of England","Undeclared","465","440","31050","28130"
"In post","2021","50-59","Declared non-disabled","East of England","Unknown","620","555","30720","27570"
"In post","2021","50-59","Declared non-disabled","London","Heterosexual / straight","12465","12035","45420","38530"
"In post","2021","50-59","Declared non-disabled","London","LGBO","525","510","49480","43740"
"In post","2021","50-59","Declared non-disabled","London","Undeclared","1600","1530","43040","36620"
"In post","2021","50-59","Declared non-disabled","London","Unknown","1940","1840","40760","32430"
"In post","2021","50-59","Declared non-disabled","North East (England)","Heterosexual / straight","4500","4070","30610","27570"
"In post","2021","50-59","Declared non-disabled","North East (England)","LGBO","110","105","30540","27570"
"In post","2021","50-59","Declared non-disabled","North East (England)","Undeclared","435","395","28810","26780"
"In post","2021","50-59","Declared non-disabled","North East (England)","Unknown","1190","1025","27460","24920"
"In post","2021","50-59","Declared non-disabled","North West (England)","Heterosexual / straight","9065","8460","31950","27570"
"In post","2021","50-59","Declared non-disabled","North West (England)","LGBO","290","280","32360","27570"
"In post","2021","50-59","Declared non-disabled","North West (England)","Undeclared","960","885","29340","27370"
"In post","2021","50-59","Declared non-disabled","North West (England)","Unknown","2145","1920","28540","27570"
"In post","2021","50-59","Declared non-disabled","Northern Ireland","Heterosexual / straight","675","645","29680","26580"
"In post","2021","50-59","Declared non-disabled","Northern Ireland","LGBO","15","15","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Northern Ireland","Undeclared","30","30","27920","23950"
"In post","2021","50-59","Declared non-disabled","Northern Ireland","Unknown","40","40","33200","28130"
"In post","2021","50-59","Declared non-disabled","Overseas","Heterosexual / straight","560","555","52940","50430"
"In post","2021","50-59","Declared non-disabled","Overseas","LGBO","15","15","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Overseas","Undeclared","85","85","49460","44470"
"In post","2021","50-59","Declared non-disabled","Overseas","Unknown","25","25","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Scotland","Heterosexual / straight","6260","5875","34020","27570"
"In post","2021","50-59","Declared non-disabled","Scotland","LGBO","150","145","35000","27570"
"In post","2021","50-59","Declared non-disabled","Scotland","Undeclared","650","605","31390","27570"
"In post","2021","50-59","Declared non-disabled","Scotland","Unknown","1615","1475","32300","27570"
"In post","2021","50-59","Declared non-disabled","South East (England)","Heterosexual / straight","6990","6585","33050","29290"
"In post","2021","50-59","Declared non-disabled","South East (England)","LGBO","230","225","32720","29290"
"In post","2021","50-59","Declared non-disabled","South East (England)","Undeclared","860","805","32920","29360"
"In post","2021","50-59","Declared non-disabled","South East (England)","Unknown","875","795","31260","28130"
"In post","2021","50-59","Declared non-disabled","South West (England)","Heterosexual / straight","7080","6765","37050","33300"
"In post","2021","50-59","Declared non-disabled","South West (England)","LGBO","150","145","33650","28540"
"In post","2021","50-59","Declared non-disabled","South West (England)","Undeclared","840","790","37360","33630"
"In post","2021","50-59","Declared non-disabled","South West (England)","Unknown","1150","1050","35860","32240"
"In post","2021","50-59","Declared non-disabled","Unknown","Heterosexual / straight","235","220","33880","29200"
"In post","2021","50-59","Declared non-disabled","Unknown","LGBO","15","15","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Unknown","Undeclared","20","20","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Unknown","Unknown","55","50","32880","27570"
"In post","2021","50-59","Declared non-disabled","Wales","Heterosexual / straight","5015","4715","34570","28850"
"In post","2021","50-59","Declared non-disabled","Wales","LGBO","150","145","35700","30090"
"In post","2021","50-59","Declared non-disabled","Wales","Undeclared","855","780","31440","27130"
"In post","2021","50-59","Declared non-disabled","Wales","Unknown","860","765","29810","27570"
"In post","2021","50-59","Declared non-disabled","West Midlands (England)","Heterosexual / straight","4650","4360","32470","27570"
"In post","2021","50-59","Declared non-disabled","West Midlands (England)","LGBO","115","110","31170","27570"
"In post","2021","50-59","Declared non-disabled","West Midlands (England)","Undeclared","550","505","30310","27570"
"In post","2021","50-59","Declared non-disabled","West Midlands (England)","Unknown","1200","1075","29030","27570"
"In post","2021","50-59","Declared non-disabled","Yorkshire and The Humber","Heterosexual / straight","5735","5350","33470","28130"
"In post","2021","50-59","Declared non-disabled","Yorkshire and The Humber","LGBO","170","160","31690","27570"
"In post","2021","50-59","Declared non-disabled","Yorkshire and The Humber","Undeclared","690","640","31400","27570"
"In post","2021","50-59","Declared non-disabled","Yorkshire and The Humber","Unknown","1170","1055","32400","27570"
"In post","2021","50-59","Undeclared","East Midlands (England)","Heterosexual / straight","230","215","29470","27570"
"In post","2021","50-59","Undeclared","East Midlands (England)","LGBO","10","10","[c]","[c]"
"In post","2021","50-59","Undeclared","East Midlands (England)","Undeclared","225","215","31560","31650"
"In post","2021","50-59","Undeclared","East Midlands (England)","Unknown","110","100","30380","31650"
"In post","2021","50-59","Undeclared","East of England","Heterosexual / straight","300","290","32890","31060"
"In post","2021","50-59","Undeclared","East of England","LGBO","10","10","[c]","[c]"
"In post","2021","50-59","Undeclared","East of England","Undeclared","265","250","32740","31650"
"In post","2021","50-59","Undeclared","East of England","Unknown","125","120","32260","31650"
"In post","2021","50-59","Undeclared","London","Heterosexual / straight","615","595","42120","36180"
"In post","2021","50-59","Undeclared","London","LGBO","35","35","47240","38410"
"In post","2021","50-59","Undeclared","London","Undeclared","715","695","43700","37640"
"In post","2021","50-59","Undeclared","London","Unknown","350","335","39280","35450"
"In post","2021","50-59","Undeclared","North East (England)","Heterosexual / straight","255","235","29770","27570"
"In post","2021","50-59","Undeclared","North East (England)","LGBO","10","10","[c]","[c]"
"In post","2021","50-59","Undeclared","North East (England)","Undeclared","245","225","31170","27570"
"In post","2021","50-59","Undeclared","North East (England)","Unknown","150","135","30280","31650"
"In post","2021","50-59","Undeclared","North West (England)","Heterosexual / straight","505","470","29480","27570"
"In post","2021","50-59","Undeclared","North West (England)","LGBO","25","20","[c]","[c]"
"In post","2021","50-59","Undeclared","North West (England)","Undeclared","435","405","32200","30040"
"In post","2021","50-59","Undeclared","North West (England)","Unknown","305","285","29880","31650"
"In post","2021","50-59","Undeclared","Northern Ireland","Heterosexual / straight","35","35","28050","23820"
"In post","2021","50-59","Undeclared","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Northern Ireland","Undeclared","35","35","30400","27370"
"In post","2021","50-59","Undeclared","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Overseas","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","50-59","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Overseas","Undeclared","40","40","53470","54500"
"In post","2021","50-59","Undeclared","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Scotland","Heterosexual / straight","215","200","30130","27570"
"In post","2021","50-59","Undeclared","Scotland","LGBO","15","15","[c]","[c]"
"In post","2021","50-59","Undeclared","Scotland","Undeclared","255","240","33930","27920"
"In post","2021","50-59","Undeclared","Scotland","Unknown","40","35","28440","27570"
"In post","2021","50-59","Undeclared","South East (England)","Heterosexual / straight","540","515","31310","29150"
"In post","2021","50-59","Undeclared","South East (England)","LGBO","25","25","[c]","[c]"
"In post","2021","50-59","Undeclared","South East (England)","Undeclared","545","520","33420","31810"
"In post","2021","50-59","Undeclared","South East (England)","Unknown","235","220","33750","31730"
"In post","2021","50-59","Undeclared","South West (England)","Heterosexual / straight","430","410","34910","31650"
"In post","2021","50-59","Undeclared","South West (England)","LGBO","15","15","[c]","[c]"
"In post","2021","50-59","Undeclared","South West (England)","Undeclared","490","475","37850","36200"
"In post","2021","50-59","Undeclared","South West (England)","Unknown","115","105","33340","31650"
"In post","2021","50-59","Undeclared","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","50-59","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2021","50-59","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Wales","Heterosexual / straight","250","230","29350","27120"
"In post","2021","50-59","Undeclared","Wales","LGBO","15","15","[c]","[c]"
"In post","2021","50-59","Undeclared","Wales","Undeclared","295","280","32720","28750"
"In post","2021","50-59","Undeclared","Wales","Unknown","75","70","30510","31650"
"In post","2021","50-59","Undeclared","West Midlands (England)","Heterosexual / straight","325","315","30870","30030"
"In post","2021","50-59","Undeclared","West Midlands (England)","LGBO","15","15","[c]","[c]"
"In post","2021","50-59","Undeclared","West Midlands (England)","Undeclared","265","250","31900","28750"
"In post","2021","50-59","Undeclared","West Midlands (England)","Unknown","130","120","31780","31650"
"In post","2021","50-59","Undeclared","Yorkshire and The Humber","Heterosexual / straight","380","355","31490","31650"
"In post","2021","50-59","Undeclared","Yorkshire and The Humber","LGBO","25","25","[c]","[c]"
"In post","2021","50-59","Undeclared","Yorkshire and The Humber","Undeclared","300","285","33320","31650"
"In post","2021","50-59","Undeclared","Yorkshire and The Humber","Unknown","150","140","31560","31650"
"In post","2021","50-59","Unknown","East Midlands (England)","Heterosexual / straight","135","130","32540","26670"
"In post","2021","50-59","Unknown","East Midlands (England)","LGBO","5","5","[c]","[c]"
"In post","2021","50-59","Unknown","East Midlands (England)","Undeclared","30","25","[c]","[c]"
"In post","2021","50-59","Unknown","East Midlands (England)","Unknown","405","385","29260","26300"
"In post","2021","50-59","Unknown","East of England","Heterosexual / straight","195","190","35540","32770"
"In post","2021","50-59","Unknown","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","East of England","Undeclared","40","35","35240","33900"
"In post","2021","50-59","Unknown","East of England","Unknown","470","445","33880","27640"
"In post","2021","50-59","Unknown","London","Heterosexual / straight","770","755","49100","42670"
"In post","2021","50-59","Unknown","London","LGBO","35","35","48480","40850"
"In post","2021","50-59","Unknown","London","Undeclared","140","135","47550","43880"
"In post","2021","50-59","Unknown","London","Unknown","2115","2055","50080","41760"
"In post","2021","50-59","Unknown","North East (England)","Heterosexual / straight","215","190","29190","24250"
"In post","2021","50-59","Unknown","North East (England)","LGBO","5","5","[c]","[c]"
"In post","2021","50-59","Unknown","North East (England)","Undeclared","40","35","30060","21440"
"In post","2021","50-59","Unknown","North East (England)","Unknown","845","730","26230","21440"
"In post","2021","50-59","Unknown","North West (England)","Heterosexual / straight","460","435","35220","32680"
"In post","2021","50-59","Unknown","North West (England)","LGBO","15","15","[c]","[c]"
"In post","2021","50-59","Unknown","North West (England)","Undeclared","70","65","33960","30870"
"In post","2021","50-59","Unknown","North West (England)","Unknown","1225","1145","30790","25560"
"In post","2021","50-59","Unknown","Northern Ireland","Heterosexual / straight","95","90","31510","28130"
"In post","2021","50-59","Unknown","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Northern Ireland","Undeclared","10","10","[c]","[c]"
"In post","2021","50-59","Unknown","Northern Ireland","Unknown","125","120","29180","25560"
"In post","2021","50-59","Unknown","Overseas","Heterosexual / straight","50","50","61980","57770"
"In post","2021","50-59","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Overseas","Undeclared","10","10","[c]","[c]"
"In post","2021","50-59","Unknown","Overseas","Unknown","120","120","55640","54340"
"In post","2021","50-59","Unknown","Scotland","Heterosexual / straight","1205","1145","38700","33650"
"In post","2021","50-59","Unknown","Scotland","LGBO","20","20","[c]","[c]"
"In post","2021","50-59","Unknown","Scotland","Undeclared","595","540","30210","26550"
"In post","2021","50-59","Unknown","Scotland","Unknown","2055","1930","34280","33650"
"In post","2021","50-59","Unknown","South East (England)","Heterosexual / straight","450","415","32160","28130"
"In post","2021","50-59","Unknown","South East (England)","LGBO","5","5","[c]","[c]"
"In post","2021","50-59","Unknown","South East (England)","Undeclared","100","95","37400","35000"
"In post","2021","50-59","Unknown","South East (England)","Unknown","945","870","33790","28130"
"In post","2021","50-59","Unknown","South West (England)","Heterosexual / straight","420","405","39030","36740"
"In post","2021","50-59","Unknown","South West (England)","LGBO","10","10","[c]","[c]"
"In post","2021","50-59","Unknown","South West (England)","Undeclared","110","105","39670","39190"
"In post","2021","50-59","Unknown","South West (England)","Unknown","775","745","37970","33300"
"In post","2021","50-59","Unknown","Unknown","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","50-59","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Unknown","Unknown","550","550","43250","37300"
"In post","2021","50-59","Unknown","Wales","Heterosexual / straight","235","220","31510","27460"
"In post","2021","50-59","Unknown","Wales","LGBO","5","5","[c]","[c]"
"In post","2021","50-59","Unknown","Wales","Undeclared","55","50","35460","34500"
"In post","2021","50-59","Unknown","Wales","Unknown","640","585","29710","23050"
"In post","2021","50-59","Unknown","West Midlands (England)","Heterosexual / straight","225","215","37310","34500"
"In post","2021","50-59","Unknown","West Midlands (England)","LGBO","5","5","[c]","[c]"
"In post","2021","50-59","Unknown","West Midlands (England)","Undeclared","40","35","32040","31410"
"In post","2021","50-59","Unknown","West Midlands (England)","Unknown","530","505","34660","28130"
"In post","2021","50-59","Unknown","Yorkshire and The Humber","Heterosexual / straight","245","240","35500","32770"
"In post","2021","50-59","Unknown","Yorkshire and The Humber","LGBO","10","10","[c]","[c]"
"In post","2021","50-59","Unknown","Yorkshire and The Humber","Undeclared","45","40","32110","26930"
"In post","2021","50-59","Unknown","Yorkshire and The Humber","Unknown","640","605","35300","28130"
"In post","2021","60-64","Declared disabled","East Midlands (England)","Heterosexual / straight","230","190","26460","26120"
"In post","2021","60-64","Declared disabled","East Midlands (England)","LGBO","15","10","[c]","[c]"
"In post","2021","60-64","Declared disabled","East Midlands (England)","Undeclared","40","30","27750","27470"
"In post","2021","60-64","Declared disabled","East Midlands (England)","Unknown","20","15","[c]","[c]"
"In post","2021","60-64","Declared disabled","East of England","Heterosexual / straight","230","190","29500","27570"
"In post","2021","60-64","Declared disabled","East of England","LGBO","5","5","[c]","[c]"
"In post","2021","60-64","Declared disabled","East of England","Undeclared","40","35","29340","28400"
"In post","2021","60-64","Declared disabled","East of England","Unknown","25","20","[c]","[c]"
"In post","2021","60-64","Declared disabled","London","Heterosexual / straight","575","505","37810","31880"
"In post","2021","60-64","Declared disabled","London","LGBO","30","30","38080","31880"
"In post","2021","60-64","Declared disabled","London","Undeclared","105","95","34800","31290"
"In post","2021","60-64","Declared disabled","London","Unknown","70","60","35460","31880"
"In post","2021","60-64","Declared disabled","North East (England)","Heterosexual / straight","335","255","25750","21550"
"In post","2021","60-64","Declared disabled","North East (England)","LGBO","5","5","[c]","[c]"
"In post","2021","60-64","Declared disabled","North East (England)","Undeclared","45","35","26210","21440"
"In post","2021","60-64","Declared disabled","North East (England)","Unknown","50","40","24540","21440"
"In post","2021","60-64","Declared disabled","North West (England)","Heterosexual / straight","545","430","27220","26120"
"In post","2021","60-64","Declared disabled","North West (England)","LGBO","20","15","[c]","[c]"
"In post","2021","60-64","Declared disabled","North West (England)","Undeclared","95","70","27380","27080"
"In post","2021","60-64","Declared disabled","North West (England)","Unknown","90","70","25390","21510"
"In post","2021","60-64","Declared disabled","Northern Ireland","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","60-64","Declared disabled","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Overseas","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","60-64","Declared disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scotland","Heterosexual / straight","375","290","27430","26120"
"In post","2021","60-64","Declared disabled","Scotland","LGBO","10","10","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scotland","Undeclared","50","40","27010","26120"
"In post","2021","60-64","Declared disabled","Scotland","Unknown","80","60","28780","26160"
"In post","2021","60-64","Declared disabled","South East (England)","Heterosexual / straight","420","360","28880","27380"
"In post","2021","60-64","Declared disabled","South East (England)","LGBO","20","15","[c]","[c]"
"In post","2021","60-64","Declared disabled","South East (England)","Undeclared","75","60","30080","27570"
"In post","2021","60-64","Declared disabled","South East (England)","Unknown","50","40","27830","25570"
"In post","2021","60-64","Declared disabled","South West (England)","Heterosexual / straight","390","330","32550","28080"
"In post","2021","60-64","Declared disabled","South West (England)","LGBO","20","20","[c]","[c]"
"In post","2021","60-64","Declared disabled","South West (England)","Undeclared","80","70","28740","27220"
"In post","2021","60-64","Declared disabled","South West (England)","Unknown","35","25","26760","22350"
"In post","2021","60-64","Declared disabled","Unknown","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","60-64","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Wales","Heterosexual / straight","285","220","28930","25560"
"In post","2021","60-64","Declared disabled","Wales","LGBO","10","10","[c]","[c]"
"In post","2021","60-64","Declared disabled","Wales","Undeclared","85","60","24660","21590"
"In post","2021","60-64","Declared disabled","Wales","Unknown","35","25","26150","21440"
"In post","2021","60-64","Declared disabled","West Midlands (England)","Heterosexual / straight","330","270","28080","27570"
"In post","2021","60-64","Declared disabled","West Midlands (England)","LGBO","15","10","[c]","[c]"
"In post","2021","60-64","Declared disabled","West Midlands (England)","Undeclared","45","35","27170","27350"
"In post","2021","60-64","Declared disabled","West Midlands (England)","Unknown","30","25","25620","26120"
"In post","2021","60-64","Declared disabled","Yorkshire and The Humber","Heterosexual / straight","330","255","28640","27570"
"In post","2021","60-64","Declared disabled","Yorkshire and The Humber","LGBO","10","10","[c]","[c]"
"In post","2021","60-64","Declared disabled","Yorkshire and The Humber","Undeclared","50","40","26990","27570"
